> PRN,"	                    time","	            C1C","	            L1C","	            S1C","	            C2L","	            L2L","	            S2L","	            C5Q","	            L5Q","	            S5Q","	            C1L","	            L1L","	            S1L","	            C1Z","	            L1Z","	            S1Z","	            C5P	            L5P","	            S5P",
  J02, 2025-01-24 02:46:30.000,41998203.66,220702047.8,36.281,41998213.3,171975657,38.781,41998211.61,164810006.1,32.562,41998203.36,220702038.8,36.469,41998199.67,220702028,37,               ,               ,               
  J02, 2025-01-24 02:47:00.000,42001750.12,220720684.4,36.438,42001760.31,171990178.8,39.406,42001757.98,164823922.9,32.656,42001749.89,220720675.4,36.844,42001746.1,220720664.5,37.219,               ,               ,               
  J02, 2025-01-24 02:47:30.000,42005294.38,220739311.9,36.812,42005305.01,172004693.7,39.031,42005303.14,164837833,32.062,42005294.73,220739302.9,36.969,42005291.64,220739292,37.562,               ,               ,               
  J02, 2025-01-24 02:48:00.000,42008837.44,220757928.2,36.656,42008847.41,172019199.8,38.656,42008845.91,164851734.6,32.031,42008837.46,220757919.2,37.031,42008834.39,220757908.3,37.531,               ,               ,               
  J02, 2025-01-24 02:48:30.000,42012376.62,220776530.9,37.156,42012387.26,172033695.3,39.625,42012385.93,164865626.1,31.562,42012377.32,220776521.9,37.188,42012374.54,220776511,37.688,               ,               ,               
  J02, 2025-01-24 02:49:00.000,42015916.15,220795126.3,37.062,42015926.12,172048185.1,39.562,42015923.93,164879512.1,31.812,42015916.09,220795117.3,36.594,42015912.96,220795106.5,37.281,               ,               ,               
  J02, 2025-01-24 02:49:30.000,42019451.91,220813708.3,36.625,42019463.01,172062664.5,39.188,42019460.53,164893388.2,31.5,42019452.38,220813699.3,36.5,42019449.51,220813688.5,37.094,               ,               ,               
  J02, 2025-01-24 02:50:00.000,42022986.53,220832280,35.938,42022997.18,172077135.8,39.656,42022994.62,164907256.5,31.438,42022986.44,220832271,35.906,42022983.02,220832260.2,36.344,               ,               ,               
  J02, 2025-01-24 02:50:30.000,42026518.26,220850840.3,35.75,42026529.24,172091598.2,39.969,42026526.47,164921116.2,31.719,42026518.45,220850831.3,35.5,42026514.6,220850820.4,36.25,               ,               ,               
  J02, 2025-01-24 02:51:00.000,42030047.65,220869386.7,35.688,42030058.64,172106049.8,40.125,42030055.99,164934965.6,31.875,42030047.6,220869377.6,35.906,42030044.06,220869366.8,36.125,               ,               ,               
  J02, 2025-01-24 02:51:30.000,42033575.27,220887922.6,35.062,42033585.82,172120493.2,40.656,42033583.37,164948807.3,32.094,42033574.65,220887913.6,35.375,42033571.5,220887902.8,35.562,               ,               ,               
