> PRN,"	                    time","	            C1C","	            L1C","	            S1C","	            C2L","	            L2L","	            S2L","	            C5Q","	            L5Q","	            S5Q","	            C1L","	            L1L","	            S1L","	            C1Z","	            L1Z","	            S1Z","	            C5P	            L5P","	            S5P",
  J02, 2025-01-18 01:18:30.000,41236154.69,216697448.6,33.406,41236159.62,168855170.8,35.438,               ,               ,               ,41236155.17,216697451.6,33.625,41236152.08,216697432.3,33.812,               ,               ,               
  J02, 2025-01-18 01:19:00.000,41239154.3,216713205.4,33.906,41239157.47,168867448.6,34.656,               ,               ,               ,41239153.8,216713208.4,34.219,41239150.76,216713189.1,34.469,               ,               ,               
  J02, 2025-01-18 01:19:30.000,41242158.39,216728994.4,33.969,41242162.87,168879751.7,34.938,               ,               ,               ,41242158.75,216728997.4,34.438,41242155.54,216728978.1,34.875,               ,               ,               
  J02, 2025-01-18 01:20:00.000,41245168.39,216744812.6,33.281,41245173.06,168892077.4,36.156,               ,               ,               ,41245168.57,216744815.6,33.875,41245164.64,216744796.2,33.969,               ,               ,               
  J02, 2025-01-18 01:20:30.000,41248183.87,216760657.3,32.812,41248187.9,168904423.8,36.469,               ,               ,               ,41248183.71,216760660.3,32.781,41248179.99,216760641,33.406,               ,               ,               
  J02, 2025-01-18 01:21:00.000,41251204.14,216776528,31.188,41251208.45,168916790.5,36.812,               ,               ,               ,41251203.33,216776531,31.75,41251198.78,216776511.7,32.312,               ,               ,               
  J02, 2025-01-18 01:21:30.000,41254231.27,216792433.5,30.781,41254235.2,168929184.2,37.719,               ,               ,               ,41254230.07,216792436.5,31.531,41254225.68,216792417.2,32.094,               ,               ,               
  J02, 2025-01-18 01:22:00.000,41257261.76,216808362,31.969,41257267.96,168941595.9,38.188,               ,               ,               ,41257261.46,216808365,32.562,41257257.72,216808345.7,32.625,               ,               ,               
  J02, 2025-01-18 01:22:30.000,41260299.1,216824320.8,32.469,41260304.42,168954031.2,38.438,               ,               ,               ,41260298.32,216824323.8,32.75,41260295.06,216824304.5,33.406,               ,               ,               
  J02, 2025-01-18 01:23:00.000,41263342.09,216840308.3,33.094,41263346.67,168966488.9,38.656,               ,               ,               ,41263341.32,216840311.3,32.875,41263337.58,216840292,33.688,               ,               ,               
  J02, 2025-01-18 01:23:30.000,41266388.71,216856323.7,33.406,41266394.17,168978968.3,38.938,               ,               ,               ,41266389.2,216856326.7,33.375,41266385.29,216856307.4,33.844,               ,               ,               
  J02, 2025-01-18 01:24:00.000,41269442.98,216872366.3,32.75,41269446.87,168991468.8,38.188,               ,               ,               ,41269441.51,216872369.3,33.656,41269438.06,216872350,33.656,               ,               ,               
  J02, 2025-01-18 01:24:30.000,41272500.3,216888437.1,32.906,41272505.38,169003991.5,38.438,               ,               ,               ,41272499.83,216888440.1,33.188,41272495.9,216888420.8,33.438,               ,               ,               
  J02, 2025-01-18 01:25:00.000,41275564.09,216904537,33.969,41275569.27,169016536.7,37.969,               ,               ,               ,41275563.88,216904540,34.656,41275560.25,216904520.7,34.719,               ,               ,               
  J02, 2025-01-18 01:25:30.000,41278633.43,216920663.2,35.5,41278637.69,169029102.5,37.844,               ,               ,               ,41278633.12,216920666.2,35.656,41278630.09,216920646.9,35.812,               ,               ,               
  J02, 2025-01-18 01:26:00.000,41281706.97,216936817.3,36.094,41281711.74,169041690,38.094,               ,               ,               ,41281707.62,216936820.3,35.969,41281704.78,216936801,36.781,               ,               ,               
  J02, 2025-01-18 01:26:30.000,41284786.34,216952997.8,36.625,41284791.03,169054298,38.375,               ,               ,               ,41284786.5,216953000.8,36.562,41284783.97,216952981.5,37.406,               ,               ,               
  J02, 2025-01-18 01:27:00.000,41287870.85,216969205.2,35.625,41287874.66,169066927,38.031,               ,               ,               ,41287870.84,216969208.2,35.719,41287867.65,216969188.9,36.094,               ,               ,               
  J02, 2025-01-18 01:27:30.000,41290960.95,216985444.4,34.781,41290965.51,169079580.8,37.438,               ,               ,               ,41290960.75,216985447.4,35.531,41290957.18,216985428.1,35.812,               ,               ,               
  J02, 2025-01-18 01:28:00.000,41294055.8,217001707.2,33.969,41294060.32,169092253,37.562,               ,               ,               ,41294055.37,217001710.2,34.625,41294051.97,217001691,34.531,               ,               ,               
  J02, 2025-01-18 01:28:30.000,41297156.36,217018002.4,33.625,41297161.06,169104950.4,36.781,               ,               ,               ,41297155.8,217018005.4,34.531,41297151.94,217017986.1,34.094,               ,               ,               
  J02, 2025-01-18 01:29:00.000,41300261.77,217034319.8,34.719,41300266.27,169117665.2,37.25,               ,               ,               ,41300261.42,217034322.8,35.188,41300257.95,217034303.5,35.125,               ,               ,               
  J02, 2025-01-18 01:29:30.000,41303371.4,217050664.5,35.312,41303376.66,169130401.2,38.219,               ,               ,               ,41303371.99,217050667.5,35.156,41303368.72,217050648.3,35.625,               ,               ,               
  J02, 2025-01-18 01:30:00.000,41306487.97,217067038.1,34.812,41306493.18,169143159.7,38.344,               ,               ,               ,41306487.55,217067041.1,34.719,41306484.08,217067021.8,35.25,               ,               ,               
  J02, 2025-01-18 01:30:30.000,41309608.26,217083435.7,35.031,41309613.94,169155936.9,38.125,               ,               ,               ,41309608.53,217083438.7,35.375,41309604.74,217083419.4,36.031,               ,               ,               
  J02, 2025-01-18 01:31:00.000,41312733.88,217099864.3,34.906,41312740.17,169168738.3,38.656,               ,               ,               ,41312734.47,217099867.3,35.531,41312731.21,217099848,35.844,               ,               ,               
  J02, 2025-01-18 01:31:30.000,41315865.51,217116317,35.781,41315871.48,169181558.5,38.969,               ,               ,               ,41315865.68,217116320,36.031,41315862.81,217116300.7,36.469,               ,               ,               
  J02, 2025-01-18 01:32:00.000,41319001.55,217132799,36.438,41319008.35,169194401.5,39.094,               ,               ,               ,41319001.9,217132802,36.219,41318998.95,217132782.7,36.969,               ,               ,               
  J02, 2025-01-18 01:32:30.000,41322142.68,217149303.6,36.062,41322148.82,169207262.2,38.625,               ,               ,               ,41322142.58,217149306.6,36,41322139.55,217149287.4,36.938,               ,               ,               
  J02, 2025-01-18 01:33:00.000,41325288.79,217165835.9,36.031,41325294.71,169220144.4,38.438,               ,               ,               ,41325289.3,217165838.9,36.031,41325285.93,217165819.7,36.5,               ,               ,               
  J02, 2025-01-18 01:33:30.000,41328439.94,217182393.6,36.531,41328445.82,169233046.3,38.156,               ,               ,               ,41328440,217182396.6,36.781,41328436.56,217182377.3,37.031,               ,               ,               
  J02, 2025-01-18 01:34:00.000,41331595.79,217198979.6,36.969,41331601.68,169245970.3,38.281,               ,               ,               ,41331596.64,217198982.6,37,41331593.39,217198963.3,37.594,               ,               ,               
  J02, 2025-01-18 01:34:30.000,41334756.95,217215591.1,36.781,41334762.69,169258914.2,38.375,               ,               ,               ,41334757.1,217215594.1,37.219,41334754.14,217215574.8,37.281,               ,               ,               
  J02, 2025-01-18 01:35:00.000,41337923.35,217232228.1,37,41337928.43,169271878.1,38.531,               ,               ,               ,41337923.66,217232231.1,37,41337920.48,217232211.9,37.594,               ,               ,               
  J02, 2025-01-18 01:35:30.000,41341093.99,217248889.3,37.219,41341099.36,169284860.7,39.469,               ,               ,               ,41341094.33,217248892.3,37.25,41341091.02,217248873.1,38.125,               ,               ,               
  J02, 2025-01-18 01:36:00.000,41344270.11,217265579.9,37.812,41344275.56,169297866.2,39.75,               ,               ,               ,41344270.55,217265582.9,37.5,41344267.97,217265563.7,38.312,               ,               ,               
  J02, 2025-01-18 01:36:30.000,41347450.75,217282294.2,37.906,41347456.29,169310890.3,39.781,               ,               ,               ,41347451.51,217282297.3,37.875,41347448.35,217282278,38.438,               ,               ,               
  J02, 2025-01-18 01:37:00.000,41350636.17,217299034.7,37.219,41350642.13,169323934.7,40.156,               ,               ,               ,41350636.69,217299037.7,37.406,41350633.49,217299018.5,37.844,               ,               ,               
  J02, 2025-01-18 01:37:30.000,41353827.46,217315799.4,36.75,41353832.83,169336997.9,40.375,               ,               ,               ,41353827.14,217315802.4,36.906,41353823.3,217315783.2,37.656,               ,               ,               
  J02, 2025-01-18 01:38:00.000,41357022.46,217332590.3,37.281,41357028.46,169350081.6,40.75,               ,               ,               ,41357022.09,217332593.3,37.375,41357018.34,217332574,37.938,               ,               ,               
  J02, 2025-01-18 01:38:30.000,41360222.73,217349406,37.656,41360228.09,169363184.7,40.938,               ,               ,               ,41360222.29,217349409,37.906,41360218.93,217349389.8,38.031,               ,               ,               
  J02, 2025-01-18 01:39:00.000,41363427.39,217366246.8,37.594,41363432.82,169376307.2,40.812,               ,               ,               ,41363427,217366249.8,38.094,41363423.91,217366230.5,38.469,               ,               ,               
  J02, 2025-01-18 01:39:30.000,41366636.91,217383113.6,38.188,41366642.62,169389450.1,41.844,               ,               ,               ,41366636.99,217383116.6,38.281,41366633.85,217383097.4,38.656,               ,               ,               
  J02, 2025-01-18 01:40:00.000,41369851.38,217400005.5,38.5,41369857.1,169402612.4,41.656,               ,               ,               ,41369851.85,217400008.5,38.562,41369848.86,217399989.2,38.969,               ,               ,               
  J02, 2025-01-18 01:40:30.000,41373070.47,217416920.9,38.25,41373076.27,169415793.2,41.312,               ,               ,               ,41373070.56,217416923.9,38.094,41373067.3,217416904.7,38.562,               ,               ,               
  J02, 2025-01-18 01:41:00.000,41376294.22,217433860.9,37.719,41376300.06,169428993.1,41.219,               ,               ,               ,41376294.31,217433863.9,37.875,41376290.67,217433844.7,38.469,               ,               ,               
  J02, 2025-01-18 01:41:30.000,41379522.86,217450826.5,37.312,41379528.52,169442212.8,40.156,               ,               ,               ,41379522.41,217450829.4,37.281,41379518.94,217450810.2,38,               ,               ,               
  J02, 2025-01-18 01:42:00.000,41382755.68,217467816.4,37.188,41382761.35,169455451.6,39.562,               ,               ,               ,41382755.52,217467819.4,37.406,41382752.64,217467800.1,37.969,               ,               ,               
  J02, 2025-01-18 01:42:30.000,41385993.07,217484831.3,36.688,41385999.27,169468709.9,39.438,               ,               ,               ,41385993.58,217484834.3,36.812,41385990.02,217484815.1,37.625,               ,               ,               
  J02, 2025-01-18 01:43:00.000,41389235.24,217501869.2,36.562,41389241.57,169481986.1,39.438,               ,               ,               ,41389235.55,217501872.2,37.031,41389232.27,217501853,37.281,               ,               ,               
  J02, 2025-01-18 01:43:30.000,41392482.15,217518930.5,36.094,41392488.14,169495280.5,39.562,               ,               ,               ,41392482.24,217518933.5,36.5,41392478.37,217518914.3,36.688,               ,               ,               
  J02, 2025-01-18 01:44:00.000,41395733.96,217536017.2,35.875,41395740.05,169508594.7,39.875,41395738.33,162445769.8,35.031,41395733.53,217536020.2,35.719,41395729.54,217536001,36.469,               ,               ,               
  J02, 2025-01-18 01:44:30.000,41398990.24,217553127.8,35.5,41398996.27,169521927.5,40.094,41398994.13,162458547,34.625,41398989.78,217553130.8,35.844,41398985.97,217553111.5,36.062,               ,               ,               
  J02, 2025-01-18 01:45:00.000,41402250.4,217570258.6,35.531,41402256.39,169535276.1,39.781,41402253.92,162471339.4,34.625,41402249.59,217570261.6,36.219,41402245.76,217570242.4,36.312,               ,               ,               
  J02, 2025-01-18 01:45:30.000,41405515.59,217587415.4,36,41405521.4,169548644.9,40,41405519.09,162484151.1,34.406,41405514.77,217587418.4,36.438,41405511.09,217587399.2,36.656,               ,               ,               
  J02, 2025-01-18 01:46:00.000,41408784.67,217604596.2,37.344,41408790.89,169562032.4,40.562,41408788.53,162496980.8,34.031,41408784.84,217604599.2,37.438,41408781.11,217604580,38.094,               ,               ,               
  J02, 2025-01-18 01:46:30.000,41412058.89,217621801.2,37.875,41412065.2,169575438.8,40.719,41412062.65,162509828.5,33.906,41412058.51,217621804.2,38.094,41412055.2,217621785,38.531,               ,               ,               
  J02, 2025-01-18 01:47:00.000,41415337.16,217639029.2,37.469,41415343.29,169588863.1,40.906,41415340.93,162522693.5,33.75,41415336.95,217639032.2,37.812,41415333.59,217639013,38.406,               ,               ,               
  J02, 2025-01-18 01:47:30.000,41418619.47,217656277.9,37.625,41418625.77,169602303.6,40.656,41418623.44,162535573.9,33.781,41418619.6,217656280.9,37.969,41418616.34,217656261.8,38.594,               ,               ,               
  J02, 2025-01-18 01:48:00.000,41421907.31,217673551.4,37.312,41421913.23,169615763.3,40.594,41421910.67,162548472.8,34,41421906.9,217673554.4,37.844,41421902.7,217673535.2,38.094,               ,               ,               
  J02, 2025-01-18 01:48:30.000,41425199.12,217690848.7,38.156,41425204.46,169629241.7,40.594,41425202.34,162561389.5,33.781,41425198.42,217690851.7,38.219,41425194.92,217690832.5,38.594,               ,               ,               
  J02, 2025-01-18 01:49:00.000,41428494.07,217708165.6,38.719,41428499.73,169642735.2,40.781,41428497.29,162574320.8,33.875,41428494.17,217708168.6,38.625,41428491.18,217708149.4,39.188,               ,               ,               
  J02, 2025-01-18 01:49:30.000,41431794.43,217725508,39.062,41431800.29,169656248.7,40.531,41431797.94,162587271.2,33.844,41431794.44,217725511,39.031,41431791.65,217725491.8,39.812,               ,               ,               
  J02, 2025-01-18 01:50:00.000,41435098.5,217742870.8,38.688,41435104.43,169669778,40.188,41435102.1,162600236.8,34.594,41435098.53,217742873.8,39,41435095.55,217742854.6,39.219,               ,               ,               
  J02, 2025-01-18 01:50:30.000,41438406.84,217760257.9,38.125,41438413.35,169683326.3,40.125,41438410.92,162613220.6,34.312,41438407.08,217760260.9,38.812,41438404.2,217760241.7,39.219,               ,               ,               
  J02, 2025-01-18 01:51:00.000,41441718.58,217777664.3,38.5,41441725.48,169696889.7,40.344,41441723.47,162626218.7,34.125,41441719.43,217777667.3,38.781,41441716.28,217777648.1,39.344,               ,               ,               
  J02, 2025-01-18 01:51:30.000,41445035.16,217795093.3,37.625,41445042.18,169710470.6,40.344,41445040.22,162639233.8,34.156,41445035.71,217795096.3,38,41445032.4,217795077.2,38.344,               ,               ,               
  J02, 2025-01-18 01:52:00.000,41448357.49,217812545.6,36.562,41448363.2,169724069.7,40.188,41448361.38,162652266.3,34.344,41448357.01,217812548.6,36.906,41448353,217812529.4,37.312,               ,               ,               
  J02, 2025-01-18 01:52:30.000,41451682.85,217830018.7,37.156,41451688.22,169737685,40.312,41451686.51,162665314.2,34.469,41451682.44,217830021.7,37.75,41451678.43,217830002.5,38.125,               ,               ,               
  J02, 2025-01-18 01:53:00.000,41455011.43,217847513,37.656,41455017.48,169751316.8,40.219,41455015.6,162678378,34.188,41455011.4,217847516,38.219,41455007.57,217847496.8,38.219,               ,               ,               
  J02, 2025-01-18 01:53:30.000,41458344.9,217865030.6,38.312,41458350.88,169764966.8,39.5,41458349.41,162691459.2,34.5,41458345.14,217865033.6,38.469,41458341.33,217865014.4,39.156,               ,               ,               
  J02, 2025-01-18 01:54:00.000,41461683.01,217882569.1,37.5,41461688.49,169778633.1,39.438,41461687.08,162704556.1,34.625,41461682.29,217882572.1,38.531,41461678.8,217882553,38.469,               ,               ,               
  J02, 2025-01-18 01:54:30.000,41465023.81,217900127,37.469,41465029.73,169792314.4,39.375,41465027.98,162717667.3,34.594,41465023.57,217900130,37.875,41465020.17,217900110.8,38.5,               ,               ,               
  J02, 2025-01-18 01:55:00.000,41468369.22,217917706.5,38.219,41468375.12,169806012.6,39,41468373.55,162730794.7,35.281,41468369.2,217917709.5,38.469,41468365.68,217917690.3,38.781,               ,               ,               
  J02, 2025-01-18 01:55:30.000,41471718.42,217935307,38.125,41471724.48,169819727.2,39.75,41471723,162743937.9,35.438,41471718.41,217935310,38.375,41471714.6,217935290.8,38.938,               ,               ,               
  J02, 2025-01-18 01:56:00.000,41475071.47,217952930,37.188,41475078.2,169833459.3,39.031,41475076.07,162757097.8,35.375,41475071.7,217952933,37.844,41475068.24,217952913.9,38,               ,               ,               
  J02, 2025-01-18 01:56:30.000,41478428.6,217970570.3,37.125,41478435.65,169847204.9,38.562,41478433.24,162770270.6,35.594,41478428.7,217970573.3,37.531,41478424.66,217970554.1,37.875,               ,               ,               
  J02, 2025-01-18 01:57:00.000,41481789.74,217988233,36.938,41481797.03,169860967.9,39.438,41481794.6,162783460.1,35.344,41481789.35,217988236,37.469,41481785.93,217988216.9,37.844,               ,               ,               
  J02, 2025-01-18 01:57:30.000,41485154.83,218005916.9,37.125,41485162.08,169874747.5,40.031,41485159.7,162796665.5,35.156,41485154.99,218005919.9,37.281,41485151.54,218005900.7,38.406,               ,               ,               
  J02, 2025-01-18 01:58:00.000,41488523.27,218023619,37.625,41488531.03,169888541.3,40.719,41488528.58,162809884.5,35.156,41488523.61,218023622,37.469,41488520.48,218023602.9,38.281,               ,               ,               
  J02, 2025-01-18 01:58:30.000,41491895.53,218041340.3,37.719,41491903.38,169902349.9,40.969,41491900.96,162823117.8,34.781,41491895.93,218041343.2,37.438,41491892.62,218041324.1,38.125,               ,               ,               
  J02, 2025-01-18 01:59:00.000,41495272.45,218059084.6,37.438,41495280.3,169916176.5,41.656,41495277.47,162836368.3,34.906,41495272.83,218059087.6,37.375,41495269.17,218059068.4,38.25,               ,               ,               
  J02, 2025-01-18 01:59:30.000,41498652.25,218076844.5,37.5,41498659.82,169930015.4,41.781,41498657.47,162849630.5,34.906,41498652.43,218076847.5,37.375,41498649.32,218076828.4,38.188,               ,               ,               
  J02, 2025-01-18 02:00:00.000,41502036.44,218094627.6,38.062,41502043.65,169943872.3,41.594,41502041.51,162862910.1,34.188,41502036.77,218094630.6,37.625,41502033.49,218094611.5,38.375,               ,               ,               
  J02, 2025-01-18 02:00:30.000,41505423.24,218112427.3,38.344,41505430.66,169957742.1,41.469,41505428.4,162876201.9,34.25,41505424.07,218112430.3,38.281,41505420.9,218112411.2,38.938,               ,               ,               
  J02, 2025-01-18 02:01:00.000,41508815.31,218130248.3,38.188,41508821.9,169971628.6,41.438,41508819.97,162889509.8,34.5,41508815.23,218130251.3,38.562,41508812.23,218130232.2,38.969,               ,               ,               
  J02, 2025-01-18 02:01:30.000,41512210.34,218148088.6,38.688,41512216.64,169985530,41.375,41512214.94,162902832,34.469,41512210.33,218148091.6,38.906,41512207.14,218148072.4,39.438,               ,               ,               
  J02, 2025-01-18 02:02:00.000,41515607.89,218165945.7,38.531,41515614.4,169999444.6,41.188,41515613.14,162916166.8,34.406,41515607.95,218165948.7,38.531,41515605.13,218165929.6,38.969,               ,               ,               
  J02, 2025-01-18 02:02:30.000,41519010.42,218183823.4,38.438,41519016.69,170013375.3,40.375,41519014.87,162929517,34.375,41519010.31,218183826.4,38.75,41519007.49,218183807.3,39.188,               ,               ,               
  J02, 2025-01-18 02:03:00.000,41522415.46,218201718.4,38.719,41522421.94,170027319.4,39.781,41522420.5,162942880.2,34.188,41522415.63,218201721.4,39.094,41522412.88,218201702.3,39.438,               ,               ,               
  J02, 2025-01-18 02:03:30.000,41525824.75,218219633.6,38.969,41525831.16,170041279.2,40.438,41525829.33,162956258.3,34.312,41525825.05,218219636.6,39,41525822.29,218219617.5,39.688,               ,               ,               
  J02, 2025-01-18 02:04:00.000,41529236.46,218237565,38.688,41529243.01,170055251.7,40.125,41529242.08,162969648.6,34.25,41529237.39,218237568,39.062,41529234.06,218237548.9,39.469,               ,               ,               
  J02, 2025-01-18 02:04:30.000,41532652.76,218255515.7,39.25,41532659.61,170069239.2,40.312,41532657.99,162983053.2,33.969,41532653.19,218255518.7,39.25,41532650.41,218255499.5,39.594,               ,               ,               
  J02, 2025-01-18 02:05:00.000,41536072.45,218273485.3,38.906,41536079.46,170083241.5,40.688,41536077.58,162996472.1,34.062,41536073.05,218273488.3,38.75,41536069.85,218273469.2,39.5,               ,               ,               
  J02, 2025-01-18 02:05:30.000,41539495.07,218291471.3,38.281,41539502.41,170097256.5,40.719,41539500.19,163009903.1,33.844,41539495.23,218291474.3,38.75,41539491.73,218291455.2,39,               ,               ,               
  J02, 2025-01-18 02:06:00.000,41542921.13,218309472.9,38.312,41542927.85,170111283.7,40.969,41542925.67,163023345.8,33.812,41542921.04,218309475.9,38.688,41542917.78,218309456.8,39.125,               ,               ,               
  J02, 2025-01-18 02:06:30.000,41546349.73,218327494.6,37.969,41546357.38,170125326.5,40.875,41546354.79,163036803.5,33.281,41546350.45,218327497.6,38.438,41546347.14,218327478.5,39.25,               ,               ,               
  J02, 2025-01-18 02:07:00.000,41549783.12,218345534.4,37.812,41549790.2,170139383.4,40.844,41549787.82,163050274.7,33.281,41549782.98,218345537.4,37.75,41549779.6,218345518.3,38.281,               ,               ,               
  J02, 2025-01-18 02:07:30.000,41553218.23,218363589.4,37.188,41553226.32,170153452.2,40.594,41553223.39,163063757.3,33.469,41553218.98,218363592.5,37.312,41553215.69,218363573.4,37.625,               ,               ,               
  J02, 2025-01-18 02:08:00.000,41556657.58,218381660.7,36.5,41556664.91,170167533.6,40.062,41556662,163077252,33.281,41556657.57,218381663.7,36.938,41556653.81,218381644.6,37.406,               ,               ,               
  J02, 2025-01-18 02:08:30.000,41560100.22,218399750.9,36.062,41560107.4,170181629.8,40.312,41560104.54,163090760.9,32.875,41560099.84,218399753.9,36.281,41560095.58,218399734.8,36.438,               ,               ,               
  J02, 2025-01-18 02:09:00.000,41563546.34,218417858.5,36.188,41563552.91,170195739.6,40.875,41563550.73,163104282.7,33.469,41563545.38,218417861.5,36.438,41563541.91,218417842.4,37.031,               ,               ,               
  J02, 2025-01-18 02:09:30.000,41566994.2,218435979.6,35.875,41567001.44,170209859.9,40.781,41566999.02,163117814.6,33.688,41566994.05,218435982.6,36.281,41566990.09,218435963.5,36.406,               ,               ,               
  J02, 2025-01-18 02:10:00.000,41570446.78,218454118.1,36.188,41570453.1,170223993.7,40.844,41570450.85,163131359.5,33.781,41570445.71,218454121.1,36.344,41570442.32,218454102,36.906,               ,               ,               
  J02, 2025-01-18 02:10:30.000,41573900.53,218472272.4,36.719,41573908.04,170238139.8,41.094,41573905.52,163144916.2,33.5,41573900.6,218472275.4,36.688,41573897.16,218472256.3,37.531,               ,               ,               
  J02, 2025-01-18 02:11:00.000,41577358.33,218490441.7,36.906,41577365.4,170252297.7,40.5,41577363.13,163158484.1,33.688,41577358.12,218490444.7,37.406,41577355.22,218490425.6,37.531,               ,               ,               
  J02, 2025-01-18 02:11:30.000,41580819.12,218508629.6,36.594,41580826.53,170266470,40.312,41580824.48,163172065.9,34.062,41580819.48,218508632.6,37.062,41580816.03,218508613.5,37.281,               ,               ,               
  J02, 2025-01-18 02:12:00.000,41584282.75,218526830.3,36.844,41584289.85,170280652.4,40.25,41584288.35,163185657.3,33.938,41584282.71,218526833.3,36.875,41584279.67,218526814.3,36.875,               ,               ,               
  J02, 2025-01-18 02:12:30.000,41587749.16,218545046.8,36.531,41587756.47,170294847,40.375,41587754.9,163199260.5,33.781,41587749.35,218545049.8,36.469,41587746.06,218545030.8,37.219,               ,               ,               
  J02, 2025-01-18 02:13:00.000,41591219.26,218563279.2,35.75,41591226.36,170309054,40.312,41591224.75,163212875.5,33.75,41591218.76,218563282.2,36.219,41591215.39,218563263.2,36.219,               ,               ,               
  J02, 2025-01-18 02:13:30.000,41594692.01,218581527.8,35.031,41594698.8,170323273.6,40.281,41594696.9,163226502.6,33.969,41594691.27,218581530.8,35.594,41594687.26,218581511.8,35.125,               ,               ,               
  J02, 2025-01-18 02:14:00.000,41598167.87,218599790.2,35,41598174.33,170337504,39.906,41598172.86,163240140.1,33.594,41598166.29,218599793.2,35.719,41598161.8,218599774.2,35.656,               ,               ,               
  J02, 2025-01-18 02:14:30.000,41601645.49,218618066.4,35.906,41601652.39,170351745.1,40,41601649.87,163253787.8,33.094,41601644.71,218618069.4,36.406,41601640.71,218618050.4,36.438,               ,               ,               
  J02, 2025-01-18 02:15:00.000,41605125.92,218636357.2,36.281,41605132.57,170365997.7,39.438,41605130.64,163267446.5,32.438,41605125.62,218636360.2,36.281,41605121.82,218636341.2,36.562,               ,               ,               
