> PRN,"	                    time","	            C1C","	            L1C","	            S1C","	            C2L","	            L2L","	            S2L","	            C5Q","	            L5Q","	            S5Q","	            C1L","	            L1L","	            S1L","	            C1Z","	            L1Z","	            S1Z","	            C5P	            L5P","	            S5P",
  J02, 2025-01-22 00:00:00.000,40904756.39,214955924.1,27.906,40904757.81,167498150.5,30.344,               ,               ,               ,40904756.42,214955948,27.875,               ,               ,               ,               ,               ,               
  J02, 2025-01-22 00:00:30.000,40907037.97,214967908.9,30.406,40907039.18,167507489.3,30.844,               ,               ,               ,40907038.24,214967932.9,30.656,               ,               ,               ,               ,               ,               
  J02, 2025-01-22 00:01:00.000,40909325.1,214979923.3,32.719,40909326.37,167516851.2,31.281,               ,               ,               ,40909324.67,214979947.4,32.969,40909322.3,214979935.8,33.688,               ,               ,               
  J02, 2025-01-22 00:01:30.000,40911616.19,214991966.2,33.562,40911617.62,167526235.3,32.062,               ,               ,               ,40911616.86,214991990.2,33.562,40911614.38,214991978.7,34.281,               ,               ,               
  J02, 2025-01-22 00:02:00.000,40913914.55,215004039,33.219,40913914.7,167535642.6,32.75,               ,               ,               ,40913913.99,215004063,32.812,40913910.53,215004051.4,33.906,               ,               ,               
  J02, 2025-01-22 00:02:30.000,40916216.45,215016141.1,31.594,40916218.26,167545072.9,33.031,               ,               ,               ,40916216.22,215016165.1,31.969,40916213.47,215016153.6,32.406,               ,               ,               
  J02, 2025-01-22 00:03:00.000,40918524.82,215028271.6,30.906,40918527.2,167554525.2,33.75,               ,               ,               ,40918524.92,215028295.6,30.656,40918520.81,215028284,31.688,               ,               ,               
  J02, 2025-01-22 00:03:30.000,40920838.31,215040430.4,29.594,40920840.22,167563999.6,33.188,               ,               ,               ,40920838.45,215040454.5,28.812,40920834.99,215040442.9,30.344,               ,               ,               
  J02, 2025-01-22 00:04:00.000,40923156.42,215052621.1,28.312,40923160.37,167573498.7,32.812,               ,               ,               ,40923157.39,215052645.1,28.344,40923154.76,215052633.5,29.812,               ,               ,               
  J02, 2025-01-22 00:04:30.000,40925482.62,215064840.9,26.375,40925486.11,167583020.5,32.938,               ,               ,               ,40925482.08,215064864.8,26.969,               ,               ,               ,               ,               ,               
  J02, 2025-01-22 00:05:00.000,40927815.13,215077091.7,25.844,40927817.92,167592566.7,33.375,               ,               ,               ,40927814.32,215077115.7,27.031,               ,               ,               ,               ,               ,               
  J02, 2025-01-22 00:05:30.000,40930150.04,215089370.2,27.781,40930153.98,167602134.3,33.531,               ,               ,               ,40930151.16,215089394.2,28.5,               ,               ,               ,               ,               ,               
