> PRN,"	                    time","	            C1C","	            L1C","	            S1C","	            C2L","	            L2L","	            S2L","	            C5Q","	            L5Q","	            S5Q","	            C1L","	            L1L","	            S1L","	            C1Z","	            L1Z","	            S1Z","	            C5P	            L5P","	            S5P",
  J02, 2025-01-09 00:51:00.000,40889052.67,               ,20.688,40889054.1,167433848,28.156,               ,               ,               ,40889050.63,               ,20.031,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 00:51:30.000,               ,               ,               ,40891318.07,167443115.3,29.156,               ,               ,               ,40891311.86,               ,20.469,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 00:52:00.000,40893582.18,               ,19.844,40893585.01,167452404,29,               ,               ,               ,40893580.37,               ,21.281,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 00:52:30.000,40895856.63,               ,24.844,40895859.2,167461714.8,28.219,               ,               ,               ,40895855.61,               ,24.875,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 00:53:00.000,40898137.44,               ,28.094,40898136.41,167471047.9,26.938,               ,               ,               ,40898137.28,               ,28.125,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 00:53:30.000,40900423.37,               ,30.031,40900423.41,167480405.1,25.219,               ,               ,               ,40900423.65,               ,29.875,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 00:54:00.000,40902714.54,               ,29.625,40902718.33,167489785.2,26.469,               ,               ,               ,40902714.6,               ,29.906,40902711.32,214945199.7,31,               ,               ,               
  J02, 2025-01-09 00:54:30.000,40905010.73,               ,30.531,40905012.32,167499188.6,26.906,               ,               ,               ,40905011.11,               ,30.094,40905007.93,214957267.5,31,               ,               ,               
  J02, 2025-01-09 00:55:00.000,40907310.92,               ,28.656,40907314.35,167508612.6,27.375,               ,               ,               ,40907311.25,               ,28.875,40907307.82,214969361.6,28.938,               ,               ,               
  J02, 2025-01-09 00:55:30.000,40909619.71,               ,27.719,40909622.41,167518060.6,29.344,               ,               ,               ,40909617.97,               ,28.094,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 00:56:00.000,40911929.39,               ,24.094,40911935.73,167527532.3,30.719,               ,               ,               ,40911929.84,               ,24.844,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 00:56:30.000,40914247.56,               ,23.594,40914254.1,167537027.1,33,               ,               ,               ,40914248.18,               ,24.719,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 00:57:00.000,40916573.32,               ,23.844,40916578.25,167546544.2,34.312,               ,               ,               ,40916572.53,               ,24,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 00:57:30.000,40918902.36,               ,24.656,40918908.58,167556084.9,34.656,               ,               ,               ,40918903.82,               ,25.5,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 00:58:00.000,40921239.62,               ,27.062,40921244.63,167565650.5,34.781,               ,               ,               ,40921241.23,               ,28.031,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 00:58:30.000,40923582.92,               ,29.406,40923585.46,167575237.3,34.938,               ,               ,               ,40923583.08,               ,29.344,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 00:59:00.000,40925930.1,               ,29.906,40925932.07,167584847.1,35.375,               ,               ,               ,40925929.86,               ,29.562,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 00:59:30.000,40928281.79,               ,30,40928285.07,167594480.7,34.875,               ,               ,               ,40928282.07,               ,29.938,40928278.94,215079556.2,30.344,               ,               ,               
  J02, 2025-01-09 01:00:00.000,40930639.92,               ,30.062,40930643.17,167604138.7,33.969,               ,               ,               ,40930640.22,               ,30.531,40930637.02,215091950.8,30.656,               ,               ,               
  J02, 2025-01-09 01:00:30.000,40933003.87,               ,30.75,40933007.38,167613820,32.625,               ,               ,               ,40933004.44,               ,30.5,40933000.62,215104375.1,31.531,               ,               ,               
  J02, 2025-01-09 01:01:00.000,40935373.92,               ,31.406,40935377.89,167623524.7,33.125,               ,               ,               ,40935374.15,               ,31.406,40935370.3,215116829.6,31.75,               ,               ,               
  J02, 2025-01-09 01:01:30.000,40937749.28,               ,30.188,40937753.85,167633252.7,33.594,               ,               ,               ,40937749.43,               ,30.781,40937745.91,215129313.9,30.938,               ,               ,               
  J02, 2025-01-09 01:02:00.000,40940131.68,               ,31.219,40940135.06,167643003.4,32.125,               ,               ,               ,40940131.11,               ,30.656,40940127.88,215141827.4,31.438,               ,               ,               
  J02, 2025-01-09 01:02:30.000,40942517.6,               ,31.188,40942522.01,167652777.6,32.312,               ,               ,               ,40942517.91,               ,30.844,40942514.65,215154371.1,31.594,               ,               ,               
  J02, 2025-01-09 01:03:00.000,40944909.79,               ,30.906,40944915.22,167662575.6,30.031,               ,               ,               ,40944910.44,               ,30.906,40944907.13,215166945.4,31.406,               ,               ,               
  J02, 2025-01-09 01:03:30.000,40947309.46,               ,30.25,40947314.4,167672400.1,31.531,               ,               ,               ,40947310.1,               ,30.844,40947306.36,215179553.6,31.219,               ,               ,               
  J02, 2025-01-09 01:04:00.000,40949713.97,               ,29.344,40949717.86,167682243.8,31.969,               ,               ,               ,40949713.61,               ,29.562,40949710.71,215192186.5,30.562,               ,               ,               
  J02, 2025-01-09 01:04:30.000,40952122.36,               ,27.531,40952127.87,167692113.5,31.375,               ,               ,               ,40952122.68,               ,28.406,40952119.89,215204852.6,29.188,               ,               ,               
  J02, 2025-01-09 01:05:00.000,40954537.95,               ,27.594,40954543.26,167702005.3,31.469,               ,               ,               ,40954538.29,               ,28.094,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 01:05:30.000,40956960.93,               ,30,40956966.87,167711924.1,33.281,               ,               ,               ,40956960.72,               ,30.188,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 01:06:00.000,40959388.92,               ,30,40959394.03,167721863.8,32.062,               ,               ,               ,40959389.44,               ,30.781,40959385.31,215243002.7,30.719,               ,               ,               
  J02, 2025-01-09 01:06:30.000,40961823.76,               ,31.344,40961827.19,167731830.4,30.719,               ,               ,               ,40961824.2,               ,32.031,40961821.04,215255793.1,32.688,               ,               ,               
  J02, 2025-01-09 01:07:00.000,40964263.18,               ,32.781,40964266.48,167741816.8,32.125,               ,               ,               ,40964263.75,               ,33,40964260.67,215268609.2,33.688,               ,               ,               
  J02, 2025-01-09 01:07:30.000,40966708.97,215281509.5,32.688,40966713.34,167751830.4,30.219,               ,               ,               ,40966709.21,               ,32.312,40966706.21,215281460.1,33.531,               ,               ,               
  J02, 2025-01-09 01:08:00.000,40969159.11,215294387.9,32.344,40969162.84,167761865.4,29.031,               ,               ,               ,40969159.47,               ,32.656,40969155.85,215294338.5,33.094,               ,               ,               
  J02, 2025-01-09 01:08:30.000,40971616.49,215307299.3,32.125,40971620.52,167771926.2,28.656,               ,               ,               ,40971616.65,               ,32.062,40971613.24,215307249.9,32.531,               ,               ,               
  J02, 2025-01-09 01:09:00.000,40974078.66,215320238.6,32.781,40974082.8,167782008.7,28.156,               ,               ,               ,40974079.21,               ,32.969,40974076.19,215320189.1,33.5,               ,               ,               
  J02, 2025-01-09 01:09:30.000,40976547.63,215333212.1,32.594,40976551.84,167792117.9,30,               ,               ,               ,40976547.79,               ,32.969,40976544.37,215333162.6,33.062,               ,               ,               
  J02, 2025-01-09 01:10:00.000,40979022.67,215346213.5,32.531,40979024.41,167802248.8,30.656,               ,               ,               ,40979022.05,               ,32.969,40979018.07,215346164.1,33.5,               ,               ,               
  J02, 2025-01-09 01:10:30.000,40981503.14,215359249.4,32.062,40981505.82,167812406.5,31.438,               ,               ,               ,40981502.82,               ,32.688,40981499.76,215359200,32.844,               ,               ,               
  J02, 2025-01-09 01:11:00.000,40983988.88,215372313.2,31.594,40983992.86,167822586,32.094,               ,               ,               ,40983989.04,               ,32.062,40983985.84,215372263.8,31.875,               ,               ,               
  J02, 2025-01-09 01:11:30.000,40986480.69,215385410.4,30.5,40986484.42,167832791.6,33.281,               ,               ,               ,40986482.13,               ,30.719,40986478.16,215385361.1,31.312,               ,               ,               
  J02, 2025-01-09 01:12:00.000,40988978.34,215398536.2,29.125,40988982.7,167843019.4,33.781,               ,               ,               ,40988980.68,               ,28.812,40988977.98,215398486.8,30.531,               ,               ,               
  J02, 2025-01-09 01:12:30.000,40991481.88,215411693.4,25.031,40991486.72,167853271.7,34.625,               ,               ,               ,40991482.14,               ,24.344,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 01:13:00.000,40993987.89,               ,20.188,40993997.08,167863547.9,34.844,               ,               ,               ,40993988.61,               ,22.75,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 01:13:30.000,               ,               ,               ,40996512.23,167873847.9,34.969,               ,               ,               ,               ,               ,               ,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 01:14:00.000,               ,               ,               ,40999033.91,167884173.1,34.469,               ,               ,               ,               ,               ,               ,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 01:14:30.000,               ,               ,               ,41001561.3,167894521.7,34,               ,               ,               ,               ,               ,               ,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 01:15:00.000,41004090.18,               ,21.969,41004093.98,167904895.5,34.344,               ,               ,               ,41004089.13,               ,22.156,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 01:15:30.000,41006629.82,               ,27.094,41006633.06,167915291.2,33.25,               ,               ,               ,41006631.18,               ,25.719,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 01:16:00.000,41009176.42,               ,28.656,41009179.02,167925715.8,33.094,               ,               ,               ,41009176.7,               ,28.812,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 01:16:30.000,41011726.27,               ,29.125,41011728.96,167936160.9,33.25,               ,               ,               ,41011726.7,               ,29.375,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 01:17:00.000,41014282.4,               ,29.219,41014285.99,167946630.2,34.062,               ,               ,               ,41014282.83,               ,28.625,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 01:17:30.000,41016846.63,               ,28.312,41016848.33,167957124.5,35.344,               ,               ,               ,41016845.6,               ,28.906,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 01:18:00.000,41019414.57,               ,28.938,41019418.37,167967643.2,32.5,               ,               ,               ,41019413.84,               ,30.438,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 01:18:30.000,41021989.15,               ,30.344,41021992.3,167978186.7,32.562,               ,               ,               ,41021988.86,               ,31.031,               ,               ,               ,               ,               ,               
  J02, 2025-01-09 01:19:00.000,41024569.36,               ,29.219,41024574.28,167988753.8,31.969,               ,               ,               ,41024569.19,               ,30.5,41024565.97,215585544,30.156,               ,               ,               
  J02, 2025-01-09 01:19:30.000,41027155.76,               ,31.375,41027160.3,167999344.2,33.469,               ,               ,               ,41027155.78,               ,30.844,41027152.32,215599135.1,31.625,               ,               ,               
  J02, 2025-01-09 01:20:00.000,41029748.17,               ,31.562,41029753.75,168009960.1,34.281,               ,               ,               ,41029748.5,               ,31.594,41029744.45,215612758.9,32.438,               ,               ,               
  J02, 2025-01-09 01:20:30.000,41032348.13,               ,32.594,41032352.1,168020601.4,35.219,               ,               ,               ,41032347.7,               ,32.75,41032344.49,215626415.4,32.719,               ,               ,               
  J02, 2025-01-09 01:21:00.000,41034952.37,               ,32.844,41034955.78,168031265.3,35.719,               ,               ,               ,41034952.54,               ,33.25,41034949.47,215640100.8,33.812,               ,               ,               
  J02, 2025-01-09 01:21:30.000,41037563.35,               ,33.219,41037568.22,168041954.7,35.531,               ,               ,               ,41037562.47,215653850.4,33.469,41037560.66,215653819,34.062,               ,               ,               
  J02, 2025-01-09 01:22:00.000,41040178.62,               ,32.875,41040183.24,168052666.9,35.188,               ,               ,               ,41040178.65,215667597.9,33.312,41040176.03,215667566.5,33.438,               ,               ,               
  J02, 2025-01-09 01:22:30.000,41042800.9,               ,31.812,41042805.14,168063404.3,34.906,               ,               ,               ,41042801.17,215681377.6,32.688,41042797.76,215681346.3,32.344,               ,               ,               
  J02, 2025-01-09 01:23:00.000,41045427.65,               ,30.875,41045433.07,168074165.2,33.281,               ,               ,               ,41045428.69,215695187.6,31.594,41045424.79,215695156.3,31.531,               ,               ,               
  J02, 2025-01-09 01:23:30.000,41048061.73,               ,30.156,41048067.41,168084952.1,32.312,               ,               ,               ,41048062.44,215709031,30.875,41048058.2,215708999.7,31.031,               ,               ,               
  J02, 2025-01-09 01:24:00.000,41050701.24,               ,29.094,41050707.4,168095761.4,32.875,               ,               ,               ,41050702.11,215722903,30.156,41050698.04,215722871.7,29.562,               ,               ,               
  J02, 2025-01-09 01:24:30.000,41053347.2,               ,29.844,41053353.33,168106596.2,33.812,               ,               ,               ,41053348.81,215736807.7,29.25,41053343.85,215736776.4,29.875,               ,               ,               
  J02, 2025-01-09 01:25:00.000,41055999.06,               ,29.031,41056005.59,168117454.7,33.844,               ,               ,               ,41055999.87,215750742.9,29.562,41055994.56,215750711.6,30,               ,               ,               
  J02, 2025-01-09 01:25:30.000,41058656.02,               ,29.469,41058664.18,168128337,34.75,               ,               ,               ,41058656.98,215764708.7,30.844,41058652.75,215764677.4,30.656,               ,               ,               
  J02, 2025-01-09 01:26:00.000,41061320.08,               ,30.438,41061327.75,168139244,34.469,               ,               ,               ,41061321.02,215778706.1,30.875,41061316.8,215778674.7,31.281,               ,               ,               
  J02, 2025-01-09 01:26:30.000,41063990.06,               ,31.594,41063997.12,168150176.5,34.688,               ,               ,               ,41063991.6,215792736.2,31.875,41063987.18,215792704.8,32.344,               ,               ,               
  J02, 2025-01-09 01:27:00.000,41066665.97,               ,31.25,41066672.39,168161132.2,35.094,               ,               ,               ,41066667.24,215806796.2,32.344,41066662.31,215806764.8,33,               ,               ,               
  J02, 2025-01-09 01:27:30.000,41069348.14,               ,33.125,41069353.52,168172113,34.812,               ,               ,               ,41069349.33,215820888.2,33.438,41069345.05,215820856.9,34.125,               ,               ,               
  J02, 2025-01-09 01:28:00.000,41072037.78,215835003.4,34.406,41072041.24,168183117.2,34.469,               ,               ,               ,41072036.98,215835010.4,34.562,41072033.44,215834979.1,35.5,               ,               ,               
  J02, 2025-01-09 01:28:30.000,41074730.54,215849157.6,35.25,41074734.56,168194146.4,35.281,               ,               ,               ,41074730.41,215849164.6,35.031,41074726.95,215849133.3,36,               ,               ,               
  J02, 2025-01-09 01:29:00.000,41077429.28,215863341,35.406,41077434.58,168205198.3,34.781,               ,               ,               ,41077429.24,215863348,35.625,41077426.52,215863316.7,36.188,               ,               ,               
  J02, 2025-01-09 01:29:30.000,41080134.68,215877557.7,34.75,41080139.88,168216276.1,33.281,               ,               ,               ,41080134.71,215877564.7,35.25,41080131.8,215877533.3,35.625,               ,               ,               
  J02, 2025-01-09 01:30:00.000,41082845.48,215891805.3,35.438,41082850.99,168227378.1,34.188,               ,               ,               ,41082845.85,215891812.3,35.781,41082843.11,215891781,36.344,               ,               ,               
  J02, 2025-01-09 01:30:30.000,41085562.69,215906081.3,33.688,41085567.69,168238502.2,35.281,               ,               ,               ,41085562.46,215906088.3,34,41085559.57,215906057,34.594,               ,               ,               
  J02, 2025-01-09 01:31:00.000,41088286.31,215920391.6,32.312,41088290.53,168249652.9,36.25,               ,               ,               ,41088285.58,215920398.5,32.625,41088282.07,215920367.2,33.281,               ,               ,               
  J02, 2025-01-09 01:31:30.000,41091014.5,215934732.3,31.938,41091019.73,168260827.5,35.906,               ,               ,               ,41091014.72,215934739.3,32.188,41091010.43,215934708,32.75,               ,               ,               
  J02, 2025-01-09 01:32:00.000,41093749.68,215949101.6,31.156,41093753.95,168272024.3,34.375,               ,               ,               ,41093749.45,215949108.6,31.531,41093746.38,215949077.3,32.25,               ,               ,               
  J02, 2025-01-09 01:32:30.000,41096489.22,215963507.3,30.188,41096495.35,168283249.4,34.312,               ,               ,               ,41096489.73,215963514.3,30.438,41096486.84,215963483,31,               ,               ,               
  J02, 2025-01-09 01:33:00.000,41099236.09,215977938.5,30.562,41099241.95,168294494.4,33.312,               ,               ,               ,41099235.74,215977945.5,30.688,41099232.23,215977914.2,30.906,               ,               ,               
  J02, 2025-01-09 01:33:30.000,41101989.27,215992402.1,30.125,41101994.17,168305764.6,33.406,               ,               ,               ,41101988.66,215992409.1,30.406,41101984.61,215992377.7,31.219,               ,               ,               
  J02, 2025-01-09 01:34:00.000,41104747.09,216006897,30.562,41104753.02,168317059.3,34.219,               ,               ,               ,41104747.36,216006904,30.25,41104744.18,216006872.6,31.312,               ,               ,               
  J02, 2025-01-09 01:34:30.000,41107510.97,216021423.2,30.188,41107517.46,168328378.3,34.875,               ,               ,               ,41107511.14,216021430.2,30.5,41107507.57,216021398.9,30.406,               ,               ,               
  J02, 2025-01-09 01:35:00.000,41110281.47,216035978.2,31.375,41110286.93,168339719.8,35.75,               ,               ,               ,41110281.86,216035985.2,31.25,41110278,216035953.9,32.531,               ,               ,               
  J02, 2025-01-09 01:35:30.000,41113058.72,216050567.8,31.719,41113063.65,168351088.2,37.344,               ,               ,               ,41113057.57,216050574.8,32.094,41113054.64,216050543.5,32.531,               ,               ,               
  J02, 2025-01-09 01:36:00.000,41115840.31,216065186.4,32.688,41115845.07,168362479.3,37.688,               ,               ,               ,41115840.1,216065193.4,33.031,41115837.41,216065162.1,33.625,               ,               ,               
  J02, 2025-01-09 01:36:30.000,41118627.28,216079835.3,33.344,41118633.13,168373893.9,36.719,               ,               ,               ,41118628.27,216079842.3,33.562,41118625.71,216079811,34.188,               ,               ,               
  J02, 2025-01-09 01:37:00.000,41121421.54,216094516.1,33.344,41121426.8,168385333.4,35.188,               ,               ,               ,41121421.46,216094523.1,33.75,41121418.97,216094491.9,34.062,               ,               ,               
  J02, 2025-01-09 01:37:30.000,41124221.1,216109226.7,32.406,41124226.35,168396796.1,34.438,               ,               ,               ,41124220.86,216109233.7,32.781,41124217.99,216109202.5,33.438,               ,               ,               
  J02, 2025-01-09 01:38:00.000,41127026.66,216123967.2,31.531,41127031.38,168408282.1,33.469,               ,               ,               ,41127025.25,216123974.2,31.875,41127021.81,216123943,32.062,               ,               ,               
  J02, 2025-01-09 01:38:30.000,41129836.42,216138740.5,31,41129843.18,168419793.7,34.656,               ,               ,               ,41129836.76,216138747.5,31.312,41129833.05,216138716.2,32.094,               ,               ,               
  J02, 2025-01-09 01:39:00.000,41132653.54,216153542.9,31.438,41132660.33,168431327.9,34.25,               ,               ,               ,41132654.04,216153549.8,31.438,41132650.01,216153518.6,31.844,               ,               ,               
  J02, 2025-01-09 01:39:30.000,41135477.04,216168377.9,31.094,41135483.26,168442887.6,34.406,               ,               ,               ,41135476.99,216168384.9,31.75,41135472.77,216168353.6,32.188,               ,               ,               
  J02, 2025-01-09 01:40:00.000,41138305.25,216183241.1,30.906,41138310.59,168454469.2,34.312,               ,               ,               ,41138304.53,216183248.1,32.062,41138300.75,216183216.8,31.375,               ,               ,               
  J02, 2025-01-09 01:40:30.000,41141140.05,216198135.2,32.625,41141144.96,168466075,34.562,               ,               ,               ,41141139.74,216198142.2,32.906,41141136.7,216198111,33.562,               ,               ,               
  J02, 2025-01-09 01:41:00.000,41143979.89,216213060.2,32.812,41143985.45,168477704.7,33.969,               ,               ,               ,41143979.51,216213067.2,32.688,41143976.19,216213035.9,33.125,               ,               ,               
  J02, 2025-01-09 01:41:30.000,41146826.79,216228015.9,32.25,41146831.09,168489358.4,33.469,               ,               ,               ,41146825.86,216228022.9,32.625,41146821.61,216227991.6,32.969,               ,               ,               
  J02, 2025-01-09 01:42:00.000,41149677.9,216243001.8,32.656,41149683.17,168501035.7,33.312,               ,               ,               ,41149677.84,216243008.8,33.219,41149673.75,216242977.6,33.594,               ,               ,               
  J02, 2025-01-09 01:42:30.000,41152535.39,216258017.6,33.656,41152540.66,168512736.2,32.625,               ,               ,               ,41152535.83,216258024.6,33.469,41152532.19,216257993.3,34.125,               ,               ,               
  J02, 2025-01-09 01:43:00.000,41155398.7,216273064.7,33.062,41155403.41,168524461.2,32.562,               ,               ,               ,41155398.78,216273071.7,33.375,41155394.93,216273040.5,34.281,               ,               ,               
  J02, 2025-01-09 01:43:30.000,41158268.4,216288141.2,32.438,41158272.5,168536209,32.969,               ,               ,               ,41158266.81,216288148.2,33.125,41158263.86,216288116.9,32.938,               ,               ,               
  J02, 2025-01-09 01:44:00.000,41161143.29,216303246.7,32.844,41161147.27,168547979.4,34.156,               ,               ,               ,41161142.14,216303253.7,32.875,41161138.28,216303222.5,33.594,               ,               ,               
  J02, 2025-01-09 01:44:30.000,41164022.31,216318384,32.969,41164027.78,168559774.6,34.781,               ,               ,               ,41164023.29,216318391,33.188,41164019.31,216318359.7,33.719,               ,               ,               
  J02, 2025-01-09 01:45:00.000,41166909.52,216333552.4,33.656,41166914.87,168571594.2,36,               ,               ,               ,41166909.47,216333559.5,33.344,41166905.99,216333528.2,34.344,               ,               ,               
  J02, 2025-01-09 01:45:30.000,41169800.42,216348749.4,32.938,41169806.22,168583435.8,34.938,               ,               ,               ,41169801.29,216348756.3,33.219,41169797.88,216348725.1,33.719,               ,               ,               
  J02, 2025-01-09 01:46:00.000,41172698.69,216363978,32.875,41172704.2,168595302.2,34.719,               ,               ,               ,41172699.15,216363985,33.75,41172696.49,216363953.8,34.094,               ,               ,               
  J02, 2025-01-09 01:46:30.000,41175602.86,216379235,34.031,41175607.98,168607190.8,34.625,               ,               ,               ,41175602.91,216379242,34.219,41175599.97,216379210.8,34.75,               ,               ,               
  J02, 2025-01-09 01:47:00.000,41178512.32,216394521.2,34.219,41178516.57,168619102,34.969,               ,               ,               ,41178511.79,216394528.2,34.219,41178508.93,216394497,34.75,               ,               ,               
  J02, 2025-01-09 01:47:30.000,41181426.43,216409841,34.031,41181432.35,168631039.4,35.312,               ,               ,               ,41181427.31,216409848,34,41181423.75,216409816.7,35,               ,               ,               
  J02, 2025-01-09 01:48:00.000,41184347.12,216425187.9,33.25,41184352.76,168642998,35.469,               ,               ,               ,41184347.24,216425194.8,33.719,41184343.66,216425163.6,34.25,               ,               ,               
  J02, 2025-01-09 01:48:30.000,41187273.42,216440564.1,33.781,41187278.73,168654979.4,36.219,               ,               ,               ,41187273.33,216440571.1,33.812,41187270.16,216440539.9,34.438,               ,               ,               
  J02, 2025-01-09 01:49:00.000,41190205.53,216455971.6,33.969,41190211.16,168666985.2,36.438,               ,               ,               ,41190205.49,216455978.6,33.75,41190203.1,216455947.3,34.469,               ,               ,               
  J02, 2025-01-09 01:49:30.000,41193142.35,216471405.4,33.469,41193148.3,168679011.5,37,               ,               ,               ,41193143.12,216471412.5,33.125,41193140.05,216471381.2,34.5,               ,               ,               
  J02, 2025-01-09 01:50:00.000,41196085.37,216486872.1,33.031,41196091.58,168691063.3,36.625,               ,               ,               ,41196086.34,216486879.1,32.594,41196083.1,216486847.8,33.906,               ,               ,               
  J02, 2025-01-09 01:50:30.000,41199034.23,216502368,32.125,41199039.97,168703137.9,36.5,               ,               ,               ,41199034.26,216502375,32.188,41199030.97,216502343.8,33,               ,               ,               
