> PRN,"	                    time","	            C1C","	            L1C","	            S1C","	            C2L","	            L2L","	            S2L","	            C5Q","	            L5Q","	            S5Q","	            C1L","	            L1L","	            S1L","	            C1Z","	            L1Z","	            S1Z","	            C5P	            L5P","	            S5P",
  J02, 2025-01-07 02:42:30.000,41479325.96,217975329,37.469,41479334.78,169850930.4,40.875,41479332.43,162773806.7,35.062,41479326.14,217975331,37.875,41479323.17,217975311,38.656,41479329.95,162773791.6,31.938
  J02, 2025-01-07 02:43:00.000,41482704.27,217993082.1,37.312,41482712.9,169864764,41.031,41482711.15,162787063.8,35,41482704.38,217993084.1,38.25,41482701.05,217993064.1,38.344,41482707.84,162787048.7,31.906
  J02, 2025-01-07 02:43:30.000,41486086.49,218010852,37.906,41486094.66,169878610.6,41.719,41486092.51,162800333.5,35.062,41486086.32,218010854,38.062,41486083.15,218010834,38.438,41486088.84,162800318.5,31.781
  J02, 2025-01-07 02:44:00.000,41489472.21,218028646.2,38.094,41489480.48,169892476.2,41.969,41489478.18,162813621.4,35.031,41489472.32,218028648.2,38.312,41489469.29,218028628.3,38.625,41489475.33,162813606.3,31.594
  J02, 2025-01-07 02:44:30.000,41492861.95,218046456,38.25,41492869.66,169906354,41.781,41492867.8,162826921,34.562,41492861.49,218046458,38.438,41492858.16,218046438.1,38.656,41492864.36,162826905.8,31.781
  J02, 2025-01-07 02:45:00.000,41496254.19,218064285.4,38.406,41496262.52,169920247,41.25,41496260.49,162840235,34.281,41496254.15,218064287.4,38.719,41496251.45,218064267.5,38.969,41496257.32,162840219.9,31.656
  J02, 2025-01-07 02:45:30.000,41499650.93,218082134.5,38.188,41499658.57,169934155.4,40.625,41499657.17,162853563.9,34.156,41499650.76,218082136.5,38.531,41499647.57,218082116.6,38.688,41499653.56,162853548.8,30.969
  J02, 2025-01-07 02:46:00.000,41503051.04,218100004.1,38.5,41503059.16,169948079.7,40.844,41503057.84,162866908.1,33.844,41503051.35,218100006.1,38.5,41503048.24,218099986.2,38.719,41503054,162866893,31.031
  J02, 2025-01-07 02:46:30.000,41506454.17,218117889.8,38.062,41506462.31,169962016.5,40.844,41506461.43,162880264.2,33.875,41506455.05,218117891.7,38.344,41506451.8,218117871.8,38.875,41506457.61,162880249.1,31.031
  J02, 2025-01-07 02:47:00.000,41509862.3,218135797.4,38.344,41509870.22,169975970.5,40.812,41509868.75,162893636.7,33.938,41509862.53,218135799.3,38.344,41509859.4,218135779.4,38.5,41509865.64,162893621.6,31.219
  J02, 2025-01-07 02:47:30.000,41513273.31,218153721.9,38.375,41513280.89,169989937.6,40.594,41513280.21,162907021.9,34.125,41513273.66,218153723.9,38.688,41513270.7,218153704,38.938,41513276.47,162907006.8,31.125
  J02, 2025-01-07 02:48:00.000,41516687.4,218171663.5,38,41516695.24,170003918.1,40.75,41516694.23,162920419.8,34.156,41516687.56,218171665.4,38.594,41516685.03,218171645.5,38.375,41516690.29,162920404.7,30.719
  J02, 2025-01-07 02:48:30.000,41520105.97,218189626.3,37.469,41520113.91,170017915,40.906,41520112.33,162933833.5,34.375,41520105.83,218189628.3,37.656,41520102.81,218189608.4,38.25,41520109.29,162933818.5,31.188
  J02, 2025-01-07 02:49:00.000,41523526.56,218207604.3,36.938,41523535.17,170031923.9,40.844,41523533.14,162947258.7,34.25,41523527.12,218207606.3,37.219,41523523.68,218207586.4,37.938,41523530.34,162947243.6,31.125
  J02, 2025-01-07 02:49:30.000,41526951.44,218225600.3,37.281,41526960.22,170045946.7,41.344,41526957.78,162960697.2,34.094,41526951.47,218225602.3,37.469,41526947.83,218225582.4,38.031,41526954.69,162960682.1,31.062
  J02, 2025-01-07 02:50:00.000,41530379.74,218243615.6,37.344,41530387.83,170059984.5,41.5,41530386,162974150.1,34.156,41530379.44,218243617.6,37.5,41530376.07,218243597.7,38.062,41530382.97,162974135.1,31
  J02, 2025-01-07 02:50:30.000,41533810.6,218261647.3,37.531,41533819.24,170074035.2,41.531,41533817.34,162987615.3,34.406,41533810.92,218261649.3,37.438,41533808.09,218261629.4,38.219,41533814.23,162987600.3,30.812
  J02, 2025-01-07 02:51:00.000,41537244.89,218279695.3,37.5,41537254.49,170088098.6,41.344,41537251.23,163001092.7,33.219,41537245.48,218279697.3,37.469,41537242.29,218279677.5,38.156,41537248.23,163001077.6,30.062
  J02, 2025-01-07 02:51:30.000,41540683.65,218297761.7,37.312,41540692.21,170102176.2,41.344,41540689.67,163014583.8,33.25,41540683.3,218297763.7,37.531,41540680.08,218297743.8,38.062,41540685.81,163014568.8,30.062
  J02, 2025-01-07 02:52:00.000,41544124.37,218315845,37,41544133.19,170116267,41.219,41544130.29,163028087.5,33.438,41544124.47,218315847,37.156,41544121.21,218315827.1,37.5,41544127.22,163028072.4,30.094
  J02, 2025-01-07 02:52:30.000,41547568.4,218333944.6,37.438,41547577.94,170130370.6,41.312,41547574.74,163041603.4,33.906,41547568.77,218333946.6,37.438,41547565.61,218333926.7,37.531,41547571.79,163041588.4,30.188
  J02, 2025-01-07 02:53:00.000,41551016.35,218352061.9,36.875,41551025.28,170144487.9,41.812,41551022.65,163055132.5,33.281,41551016.41,218352063.9,37.469,41551013.01,218352044.1,37.438,41551019.29,163055117.5,29.781
  J02, 2025-01-07 02:53:30.000,41554467.52,218370196,37,41554476.12,170158618.3,41.625,41554473.18,163068674.1,33.375,41554467.29,218370198,37.5,41554463.78,218370178.1,37.562,41554470.18,163068659,30
  J02, 2025-01-07 02:54:00.000,41557921.17,218388345.3,37.375,41557929.44,170172760.6,41.062,41557927.33,163082227.1,33.375,41557921.04,218388347.3,37.656,41557917.47,218388327.5,37.594,41557923.6,163082212.1,30.344
  J02, 2025-01-07 02:54:30.000,41561377.97,218406511.4,37.188,41561386.73,170186916,40.469,41561384.3,163095792.7,33.5,41561378.06,218406513.4,37.438,41561374.7,218406493.6,37.375,41561380.55,163095777.6,30.031
  J02, 2025-01-07 02:55:00.000,41564837.71,218424693.7,36.688,41564846.61,170201083.9,39.906,41564844.37,163109370.3,33.531,41564837.71,218424695.6,37,41564834.54,218424675.8,37.25,41564841.01,163109355.2,30.188
  J02, 2025-01-07 02:55:30.000,41568300.29,218442890.3,36.625,41568308.91,170215263.1,39.906,41568307.55,163122958.6,33.844,41568300.47,218442892.3,36.438,41568297.31,218442872.5,37.375,41568304.16,163122943.6,30.125
  J02, 2025-01-07 02:56:00.000,41571766.17,218461104.3,36.219,41571775.04,170229455.8,39.594,41571773.69,163136559.9,33.844,41571766.67,218461106.3,36.062,41571763.41,218461086.5,36.531,41571770.53,163136544.9,31.031
  J02, 2025-01-07 02:56:30.000,41575235.85,218479334.8,36.094,41575244.55,170243661.3,39.406,41575242.97,163150173.6,34.219,41575235.75,218479336.8,36.219,41575232.44,218479317,36.688,41575239.65,163150158.5,30.781
  J02, 2025-01-07 02:57:00.000,41578707.68,218497578.4,35.875,41578716.29,170257877,39.781,41578714.76,163163796.9,33.812,41578707.52,218497580.4,36.344,41578704.22,218497560.6,36.562,41578711.06,163163781.9,30.562
  J02, 2025-01-07 02:57:30.000,41582182.64,218515838.8,36.156,41582191.19,170272105.8,39.906,41582190.21,163177432.9,33.625,41582182.31,218515840.7,36.281,41582179.29,218515820.9,36.531,41582186.08,163177417.8,30.594
  J02, 2025-01-07 02:58:00.000,41585660.07,218534111.4,36.969,41585668.25,170286344.1,40.094,41585666.92,163191077.9,33.594,41585659.82,218534113.3,37,41585656.97,218534093.5,37.281,41585663.59,163191062.9,29.969
  J02, 2025-01-07 02:58:30.000,41589140.26,218552399.8,37.031,41589148.59,170300594.8,40.125,41589147.32,163204734.8,32.938,41589140.09,218552401.8,36.938,41589137.24,218552381.9,37.312,41589143.5,163204719.7,30.156
  J02, 2025-01-07 02:59:00.000,41592622.87,218570703.2,37.25,41592631.91,170314857.1,39.844,41592629.76,163218402.9,32.719,41592623.41,218570705.2,37.281,41592620.17,218570685.3,38.156,41592627.08,163218387.8,29.469
  J02, 2025-01-07 02:59:30.000,41596109.28,218589021.6,37.531,41596117.62,170329131.2,39.438,41596115.61,163232082.1,32.094,41596108.98,218589023.6,37.375,41596105.99,218589003.7,37.969,41596112.15,163232067.1,28.75
  J02, 2025-01-07 03:00:00.000,41599597.48,218607352,38.062,41599605.88,170343414.5,38.312,41599603.46,163245770.4,30.969,41599597.67,218607354,37.812,41599595.08,218607334.1,38.406,41599600.41,163245755.3,28.438
  J02, 2025-01-07 03:00:30.000,41603088.15,218625697.1,37.562,41603096.44,170357709.4,38.531,41603094.03,163259469.6,31.219,41603088.44,218625699.1,37.938,41603085.55,218625679.3,38.25,41603091.03,163259454.6,28.219
  J02, 2025-01-07 03:01:00.000,41606582.56,218644058.8,37.938,41606590.7,170372017.2,37.812,41606588.85,163273181.2,30.531,41606582.62,218644060.8,38.062,41606580.31,218644041,38.75,41606585.46,163273166.2,28.219
  J02, 2025-01-07 03:01:30.000,41610078.56,218662432.6,37.875,41610086.93,170386334.3,38.094,41610085.14,163286901.8,31.062,41610079.07,218662434.6,37.875,41610076.06,218662414.7,38,41610082.51,163286886.8,28.219
  J02, 2025-01-07 03:02:00.000,41613576.9,218680819.3,37.094,41613585.7,170400661.6,38,41613583.45,163300632.1,31.312,41613577.68,218680821.3,37,41613574.71,218680801.5,37.438,41613581.23,163300617.1,28.281
  J02, 2025-01-07 03:02:30.000,41617079.11,218699219.9,36.75,41617087.85,170414999.6,38.219,41617085.53,163314372.7,31.031,41617078.95,218699221.9,36.812,41617076.02,218699202,37.188,41617082.39,163314357.7,27.562
  J02, 2025-01-07 03:03:00.000,41620583.18,218717634.1,36.531,41620592.33,170429348.4,38.375,41620590.07,163328123.5,31.031,41620583.38,218717636.1,37,41620579.89,218717616.3,37.406,41620586.65,163328108.5,27.969
  J02, 2025-01-07 03:03:30.000,41624090.02,218736061.3,36.719,41624099.12,170443707.1,38.375,41624096.44,163341884.1,30.688,41624090.05,218736063.3,36.812,41624086.67,218736043.5,37.406,41624093.34,163341869,27.531
  J02, 2025-01-07 03:04:00.000,41627598.94,218754500.8,36.562,41627607.44,170458075.6,38.625,41627606.02,163355653.8,30.344,41627598.68,218754502.8,36.875,41627595.57,218754483,37.25,41627602.33,163355638.7,28.062
  J02, 2025-01-07 03:04:30.000,41631110.69,218772951.8,36.5,41631118.88,170472452.9,38.781,41631117.08,163369432.1,31.031,41631110.02,218772953.8,36.688,41631106.55,218772934,37.125,41631112.8,163369417,27.312
  J02, 2025-01-07 03:05:00.000,41634623.27,218791414.5,36.969,41634632.28,170486839.4,38.625,41634630.55,163383219.1,30.375,41634623.31,218791416.4,37.281,41634619.99,218791396.6,37.281,41634626.36,163383204.1,27.219
  J02, 2025-01-07 03:05:30.000,41638139.58,218809891.3,37,41638148.55,170501237,38.625,41638146.39,163397016.7,30.688,41638139.57,218809893.4,37.312,41638136.45,218809873.5,37.656,41638142.62,163397001.7,27.344
  J02, 2025-01-07 03:06:00.000,41641657.84,218828380.9,37.844,41641666.78,170515644.3,38.906,41641665.15,163410823.8,30.219,41641658.23,218828382.9,38.031,41641655.18,218828363.1,38.031,41641661.04,163410808.8,27.688
  J02, 2025-01-07 03:06:30.000,41645178.51,218846880.9,37.312,41645187.05,170530059.9,38.969,41645185.07,163424638.7,30.625,41645178.34,218846882.9,37.406,41645174.98,218846863.1,37.656,41645181.63,163424623.7,27
  J02, 2025-01-07 03:07:00.000,41648701.7,218865392.2,36.375,41648709.9,170544484.3,38.469,41648707.52,163438462.2,30.125,41648701.09,218865394.2,37,41648697.06,218865374.4,37.344,41648704.33,163438447.1,27.281
  J02, 2025-01-07 03:07:30.000,41652226.12,218883915.2,36.062,41652234.98,170558917.8,38.438,41652232.51,163452294.2,29.75,41652225.74,218883917.2,36.75,41652222.06,218883897.4,36.969,41652228.48,163452279.2,27.594
  J02, 2025-01-07 03:08:00.000,41655753.23,218902448.6,36.406,41655761.44,170573359.4,38.281,41655758.21,163466134.1,29.719,41655752.91,218902450.7,36.75,41655748.77,218902430.9,37.5,41655755.64,163466119.1,26.281
  J02, 2025-01-07 03:08:30.000,41659282.47,218920994.1,36.531,41659290.39,170587810.4,38.656,41659287.8,163479983,29.594,41659281.81,218920996.1,36.219,41659278.19,218920976.3,37.25,41659283.88,163479967.9,25.969
  J02, 2025-01-07 03:09:00.000,41662813.06,218939550.6,36.688,41662821.98,170602270,38.875,41662819.16,163493840.1,29.219,41662812.93,218939552.5,36.781,41662809.63,218939532.8,37.219,41662815.32,163493825,26.125
  J02, 2025-01-07 03:09:30.000,41666346.21,218958116.2,36.781,41666355.2,170616736.7,38.844,41666352.04,163507703.9,29.125,41666346.17,218958118.2,36.719,41666342.72,218958098.4,36.938,41666348.38,163507688.9,26.188
  J02, 2025-01-07 03:10:00.000,41669881.39,218976694.2,37,41669890.62,170631213.1,38.594,41669887.21,163521577.1,30.281,41669881.23,218976696.3,37.281,41669878.09,218976676.5,37.281,41669884.28,163521562.1,26.594
  J02, 2025-01-07 03:10:30.000,41673418.07,218995280.8,36.562,41673427.83,170645696.1,37.719,41673424.29,163535456.7,29.812,41673418,218995282.8,36.688,41673415.27,218995263.1,37.219,41673421.88,163535441.7,27
  J02, 2025-01-07 03:11:00.000,41676957.02,219013878.5,36.5,41676965.8,170660187.7,36.906,41676962.99,163549344.5,30.781,41676957.08,219013880.5,36.5,41676954.05,219013860.7,36.75,41676960.12,163549329.5,27.188
  J02, 2025-01-07 03:11:30.000,41680497.61,219032485.2,36.875,41680506.87,170674686.5,36.75,41680503.82,163563239.1,30.969,41680498.16,219032487.2,36.688,41680495.27,219032467.5,37.375,41680501.19,163563224.1,27.219
  J02, 2025-01-07 03:12:00.000,41684040.24,219051102.3,36.281,41684049.68,170689193.2,36.562,41684046.47,163577141.4,31.125,41684040.44,219051104.3,36.5,41684037.12,219051084.5,36.781,41684043.68,163577126.4,27.812
  J02, 2025-01-07 03:12:30.000,41687585.39,219069729.4,35.812,41687594.98,170703707.8,36.344,41687591.54,163591051.2,31.5,41687585.23,219069731.4,36.375,41687581.62,219069711.6,36.344,41687588.9,163591036.2,27.875
  J02, 2025-01-07 03:13:00.000,41691132.1,219088365.6,35.75,41691141.13,170718229.5,36.5,41691138.02,163604967.8,31.375,41691131.59,219088367.6,36.125,41691127.91,219088347.8,36.438,41691135.01,163604952.8,28.188
  J02, 2025-01-07 03:13:30.000,41694680.12,219107010.1,36.156,41694688.15,170732757.7,37.25,41694686.67,163618890.6,31.531,41694679.93,219107012.2,36.281,41694675.96,219106992.4,36.969,41694683.13,163618875.7,28.688
  J02, 2025-01-07 03:14:00.000,41698229.31,219125661.7,36.531,41698238.05,170747291.3,38.062,41698235.61,163632818.7,31.906,41698229.38,219125663.7,36.25,41698225.86,219125643.9,36.719,41698233,163632803.7,29.062
  J02, 2025-01-07 03:14:30.000,41701780.6,219144324.6,35.75,41701789.52,170761833.7,38.594,41701787.68,163646755.2,32.469,41701780.68,219144326.6,36.031,41701777.19,219144306.8,36.156,41701783.91,163646740.2,28.938
  J02, 2025-01-07 03:15:00.000,41705333.78,219162993.7,35.875,41705342.05,170776381,39.344,41705340.64,163660696.4,32.438,41705333.45,219162995.7,36.219,41705330.39,219162975.9,36.281,41705337.27,163660681.4,28.812
  J02, 2025-01-07 03:15:30.000,41708887.47,219181670.6,35.656,41708896.21,170790934.4,39.406,41708894.8,163674643.4,32.312,41708887.78,219181672.6,36.375,41708884.54,219181652.9,36.469,41708890.75,163674628.4,29.062
  J02, 2025-01-07 03:16:00.000,41712443.64,219200358.7,35.781,41712452.47,170805496.5,39.75,41712450.76,163688598.7,32.094,41712443.77,219200360.7,36.438,41712440.82,219200341,36.781,41712446.61,163688583.7,28.875
  J02, 2025-01-07 03:16:30.000,41716000.66,219219052,35.906,41716010.45,170820062.7,39.375,41716007.76,163702557.9,31.969,41716000.97,219219054,36.625,41715998.22,219219034.3,36.75,41716004.47,163702542.9,28.469
  J02, 2025-01-07 03:17:00.000,41719559.36,219237754,36.219,41719569.06,170834635.6,39.5,41719567.24,163716523.6,32.125,41719560.26,219237756,36.562,41719557.19,219237736.2,36.562,41719563.23,163716508.6,28.75
  J02, 2025-01-07 03:17:30.000,41723120.29,219256462.8,35.094,41723129.28,170849213.8,39.125,41723126.9,163730494.4,32.25,41723119.93,219256464.8,35.938,41723117.8,219256445,36.125,41723123.28,163730479.3,29.156
  J02, 2025-01-07 03:18:00.000,41726681.74,219275180.5,34.812,41726690.77,170863799,38.938,41726688.7,163744471.8,31.906,41726682.22,219275182.5,35.375,41726679.07,219275162.7,35.156,41726685.19,163744456.8,29.156
  J02, 2025-01-07 03:18:30.000,41730244.58,219293904.2,33.469,41730253.77,170878388.8,39.125,41730251.56,163758453.7,32.281,41730244.46,219293906.2,34.375,41730241.14,219293886.5,33.906,41730248.36,163758438.7,29.344
  J02, 2025-01-07 03:19:00.000,41733808.39,219312633.9,33.156,41733818.48,170892983.3,38.906,41733815.61,163772440.1,32.469,41733808.63,219312635.9,33.344,41733805.23,219312616.2,33.812,41733812.7,163772425.1,29.625
  J02, 2025-01-07 03:19:30.000,41737375.08,219331371.1,31.938,41737383.78,170907583.6,39,41737381.67,163786432,32.844,41737373.49,219331373.1,32.062,41737369.4,219331353.3,32.281,41737379.16,163786417,29.688
  J02, 2025-01-07 03:20:00.000,41740941.73,219350113.5,32.188,41740950.24,170922188,38.938,41740948.3,163800427.9,33.188,41740941.02,219350115.5,32.344,41740936.87,219350095.8,32.562,41740945.44,163800412.9,29.812
  J02, 2025-01-07 03:20:30.000,41744508.39,219368863.4,32.25,41744518.33,170936798.3,39.094,41744516.28,163814429.4,32.844,41744508.55,219368865.4,32.531,41744505.34,219368845.7,32.688,41744513.43,163814414.4,29.938
  J02, 2025-01-07 03:21:00.000,41748078.85,219387618.7,31.125,41748087.33,170951412.8,39.531,41748085.47,163828434.9,33.469,41748077.16,219387620.7,32.375,41748073.03,219387601,32.125,41748082.66,163828420,29.969
  J02, 2025-01-07 03:21:30.000,41751648.51,219406379,32.156,41751657.24,170966031.2,39.719,41751655.7,163842444.2,33.938,41751647.6,219406381,33.281,41751643.67,219406361.3,32.688,41751652.93,163842429.2,30.312
  J02, 2025-01-07 03:22:00.000,41755219.32,219425145.5,33.625,41755228.18,170980654.3,40.156,41755227.31,163856458.1,33.844,41755219.05,219425147.4,33.625,41755215.51,219425127.7,33.875,41755223.72,163856443.1,30.156
  J02, 2025-01-07 03:22:30.000,41758791.39,219443915.8,34.188,41758800.54,170995280.5,40.25,41758799.33,163870474.8,34.062,41758791.62,219443917.8,34.531,41758788.56,219443898.1,34.469,41758795.55,163870459.8,30.531
  J02, 2025-01-07 03:23:00.000,41762364.99,219462692.9,35.5,41762373.8,171009912,40.906,41762372.4,163884496.6,33.562,41762364.55,219462694.9,35.281,41762361.57,219462675.2,35.719,41762368.67,163884481.7,30.625
  J02, 2025-01-07 03:23:30.000,41765938.42,219481474,35.719,41765948,171024546.6,40.812,41765946.66,163898521.4,33.188,41765938.89,219481476,36.125,41765935.87,219481456.3,36.125,41765942.48,163898506.5,30.188
  J02, 2025-01-07 03:24:00.000,41769514.32,219500261.8,35.625,41769522.76,171039186.4,40.688,41769521.7,163912551.3,33.25,41769513.77,219500263.8,36.062,41769510.84,219500244.1,36.219,41769517.68,163912536.3,29.625
  J02, 2025-01-07 03:24:30.000,41773089.63,219519050.6,35.812,41773098.98,171053827,40.562,41773097.15,163926581.8,32.688,41773089.26,219519052.6,36.406,41773086.16,219519032.9,36.562,41773092.83,163926566.9,29.5
  J02, 2025-01-07 03:25:00.000,41776665.41,219537844.4,36.219,41776674.85,171068471.5,40.469,41776673.38,163940616.1,32.5,41776665.47,219537846.4,36.375,41776662.52,219537826.7,36.406,41776669.76,163940601.1,29.656
  J02, 2025-01-07 03:25:30.000,41780243.09,219556644,35.719,41780252.59,171083120.5,40.562,41780250.93,163954654.8,32.406,41780243.04,219556646,35.906,41780239.23,219556626.3,35.938,               ,               ,               
  J02, 2025-01-07 03:26:00.000,41783820.96,219575445,35.656,41783830.47,171097770.6,40.125,41783828.59,163968694.4,32.5,41783820.77,219575447,36.094,41783817.07,219575427.3,35.906,41783824.56,163968679.5,29.125
  J02, 2025-01-07 03:26:30.000,41787399.87,219594249.8,36.188,41787408.58,171112423.7,39.844,41787406.82,163982737,32.062,41787399.12,219594251.8,36.656,41787395.65,219594232.1,36.5,41787402.98,163982722,29.125
  J02, 2025-01-07 03:27:00.000,41790978.88,219613060.5,36.156,41790987.9,171127081.3,39.312,41790986.29,163996783.8,32.375,41790978.81,219613062.5,36.969,41790975.41,219613042.8,36.812,41790982.67,163996768.9,28.625
  J02, 2025-01-07 03:27:30.000,41794558.82,219631872.4,37.312,41794568.13,171141740,38.969,41794566.27,164010831.7,31.938,41794558.88,219631874.4,37.719,41794555.87,219631854.8,37.531,41794562.82,164010816.7,28.844
  J02, 2025-01-07 03:28:00.000,41798138.73,219650686.3,37.875,41798147.9,171156400.1,39.219,41798146.57,164024881,31.719,41798139,219650688.3,38.344,41798136.35,219650668.6,38.375,41798143.01,164024866,28.75
  J02, 2025-01-07 03:28:30.000,41801719.72,219669503.7,38.125,41801728.48,171171063,39,41801727.02,164038932.9,31.625,41801720.2,219669505.7,38.188,41801717.06,219669486.1,38.594,41801724.33,164038917.9,28.406
  J02, 2025-01-07 03:29:00.000,41805301.3,219688323.9,38.25,41805310.22,171185728,39.125,41805308.21,164052986.9,31.25,41805301.71,219688325.9,38.594,41805299.05,219688306.2,38.5,41805305.99,164052971.9,28.219
  J02, 2025-01-07 03:29:30.000,41808883.16,219707146.2,38.219,41808892.23,171200394.7,38.75,41808890.14,164067042.5,31.812,41808883.53,219707148.2,38.375,41808880.62,219707128.6,38.906,41808887.5,164067027.6,28.094
  J02, 2025-01-07 03:30:00.000,41812464.84,219725969,38.156,41812473.42,171215061.8,38.5,41812471.94,164081098.4,31.438,41812465.31,219725971,38.25,41812462.24,219725951.4,38.688,41812468.91,164081083.5,27.844
  J02, 2025-01-07 03:30:30.000,41816047.35,219744795.8,38.125,41816056.37,171229731.9,38.062,41816054.77,164095157.4,31.25,41816047.83,219744797.8,38.25,41816044.88,219744778.1,38.469,41816051.26,164095142.4,27.906
  J02, 2025-01-07 03:31:00.000,41819630.82,219763623.1,37.688,41819639.02,171244402.5,37.688,41819637.55,164109216.6,30.75,41819630.59,219763625.1,38,41819627.91,219763605.5,38.5,41819634.33,164109201.7,27.625
  J02, 2025-01-07 03:31:30.000,41823213.3,219782453.1,37.094,41823222.83,171259075.2,37.75,41823220.62,164123277.9,29.75,41823213.3,219782455.1,37.375,41823210.73,219782435.4,37.5,41823217.23,164123262.9,26.719
  J02, 2025-01-07 03:32:00.000,41826796.7,219801281.5,37,41826805,171273746.6,37.75,41826803.32,164137338,30,41826796.61,219801283.5,37.188,41826792.96,219801263.8,37.406,41826799.83,164137323.1,26.188
  J02, 2025-01-07 03:32:30.000,41830379.83,219820112.1,36.406,41830388.8,171288419.7,37.719,41830386.61,164151399.8,28.938,41830379.77,219820114.1,37.031,41830376.47,219820094.4,37.094,41830382.16,164151384.8,26.344
  J02, 2025-01-07 03:33:00.000,41833962.56,219838940.5,36.156,41833972.44,171303091.1,37.906,41833969.25,164165459.9,28.906,41833962.66,219838942.5,36.094,41833959.19,219838922.9,36.5,41833964.34,164165444.9,25.469
  J02, 2025-01-07 03:33:30.000,41837546.13,219857771.6,35.688,41837555.39,171317764.6,38.219,41837552.83,164179522,28.719,41837546.44,219857773.6,35.531,41837542.73,219857753.9,35.719,41837548.39,164179507.1,25.375
  J02, 2025-01-07 03:34:00.000,41841129.86,219876603.4,35.719,41841139.15,171332438.7,37.5,41841136.27,164193584.7,27.406,41841129.49,219876605.4,35.75,41841125.78,219876585.8,35.938,41841131.58,164193569.7,24.562
  J02, 2025-01-07 03:34:30.000,41844713.6,219895436.1,35.25,41844723.02,171347113.4,37.906,41844719.83,164207647.9,27.906,41844713.45,219895438,35.438,41844710.23,219895418.4,36.031,41844714.93,164207632.9,24.781
  J02, 2025-01-07 03:35:00.000,41848296.86,219914267,35.719,41848306.2,171361786.8,38.281,41848303.47,164221709.9,28.562,41848297,219914269,35.688,41848293.21,219914249.3,35.875,41848298.73,164221694.9,25.219
  J02, 2025-01-07 03:35:30.000,41851880.05,219933097,35.938,41851889.76,171376459.5,38.062,41851886.9,164235771.2,28.75,41851880.35,219933099,35.812,41851877.54,219933079.4,36.281,41851882.5,164235756.3,24.875
