> PRN,"	                    time","	            C1C","	            L1C","	            S1C","	            C2L","	            L2L","	            S2L","	            C5Q","	            L5Q","	            S5Q","	            C1L","	            L1L","	            S1L","	            C1Z","	            L1Z","	            S1Z","	            C5P	            L5P","	            S5P",
  J02, 2025-01-04 02:49:30.000,41439678.38,217766976.9,37.531,41439686.9,169688586.5,39.719,41439685.53,162618224.3,34,41439678.03,217766977.9,37.875,41439674.63,217766958,37.781,41439682.04,162618215.2,30.375
  J02, 2025-01-04 02:50:00.000,41443016.27,217784517.3,36.719,41443025.94,169702254.3,39.656,41443023.91,162631322.5,34.469,41443015.9,217784518.3,37.812,41443012.22,217784498.4,37.375,41443020.22,162631313.4,31.219
  J02, 2025-01-04 02:50:30.000,41446358.36,217802079.5,36.969,41446367.8,169715939,39.125,41446365.38,162644437,34.156,41446358.1,217802080.5,37.562,41446354.53,217802060.6,37.906,41446362.49,162644428,31.188
  J02, 2025-01-04 02:51:00.000,41449702.92,217819658.8,38.281,41449712.63,169729637.1,39.781,41449710.85,162657564.3,34.312,41449703.3,217819659.8,38.469,41449700.28,217819639.9,38.781,41449707.71,162657555.2,31.688
  J02, 2025-01-04 02:51:30.000,41453053.21,217837262.6,37.344,41453062.75,169743354.3,39.656,41453060.69,162670709.9,34.562,41453053.49,217837263.6,37.781,41453049.87,217837243.8,38,41453057.89,162670700.9,30.844
  J02, 2025-01-04 02:52:00.000,41456407.34,217854887.1,37.219,41456416.53,169757087.6,39.344,41456414.25,162683871,34,41456407.28,217854888.2,37.906,41456403.61,217854868.3,38.281,41456411.76,162683861.9,30.5
  J02, 2025-01-04 02:52:30.000,41459764.86,217872531,36.594,41459774.61,169770835.9,39.219,41459771.88,162697046.5,34.406,41459764.52,217872532,37.25,41459760.95,217872512.1,37.344,41459769.1,162697037.4,30.719
  J02, 2025-01-04 02:53:00.000,41463126.65,217890196,37.438,41463136.13,169784600.7,39.531,41463134.27,162710237.7,34.531,41463126.25,217890197,37.781,41463122.98,217890177.1,38.125,41463131.32,162710228.7,31.406
  J02, 2025-01-04 02:53:30.000,41466491.69,217907883.2,38.031,41466501.94,169798382.9,39.375,41466500.3,162723445.7,34.812,41466491.98,217907884.2,37.625,41466488.92,217907864.4,38.344,41466496.82,162723436.6,31.656
  J02, 2025-01-04 02:54:00.000,41469860.54,217925587.2,38.156,41469870.56,169812178.1,40.219,41469869.69,162736666,34.938,41469861.33,217925588.2,37.719,41469858.05,217925568.3,38.5,41469866.21,162736656.9,32.062
  J02, 2025-01-04 02:54:30.000,41473234.83,217943315.9,38.156,41473244.84,169825992.6,41.281,41473243.38,162749904.8,35.188,41473235.21,217943316.9,38.344,41473231.83,217943297,38.562,41473239.6,162749895.8,31.594
  J02, 2025-01-04 02:55:00.000,41476611.81,217961061.2,38.625,41476621.65,169839820,41,41476620.33,162763156.1,35,41476612.14,217961062.2,39,41476609.09,217961042.4,39.188,41476616.7,162763147,31.625
  J02, 2025-01-04 02:55:30.000,41479992.03,217978824.4,38.469,41480002.49,169853661.3,41.094,41480000.27,162776420.7,34.656,41479992.36,217978825.4,38.688,41479989.19,217978805.5,39.062,41479996.98,162776411.6,31.656
  J02, 2025-01-04 02:56:00.000,41483376.97,217996611.1,38.5,41483386.98,169867521,41.375,41483385,162789702.9,34,41483377.35,217996612.1,38.844,41483374.1,217996592.3,39.188,41483381.55,162789693.8,31.312
  J02, 2025-01-04 02:56:30.000,41486765.45,218014416.9,38.719,41486775.25,169881395.5,41.938,41486773.79,162802999.2,34.156,41486765.73,218014417.8,39.25,41486762.35,218014398,39.219,41486770.03,162802990.2,31.188
  J02, 2025-01-04 02:57:00.000,41490157.03,218032239.8,38.844,41490167.01,169895283.4,41.5,41490165.35,162816308.5,34.125,41490157.26,218032240.9,39.281,41490154.3,218032221,39.594,41490161.31,162816299.4,31.062
  J02, 2025-01-04 02:57:30.000,41493552.42,218050082.2,38.719,41493562.04,169909186.4,41.062,41493560.62,162829632.2,34.219,41493552.64,218050083.2,39.031,41493549.6,218050063.3,39.562,41493556.75,162829623.1,31.25
  J02, 2025-01-04 02:58:00.000,41496951.65,218067946.4,38.25,41496961.42,169923106.5,40.969,41496960.4,162842972.2,34.062,41496952.02,218067947.4,38.688,41496949.12,218067927.6,39.156,41496956.42,162842963.2,30.469
  J02, 2025-01-04 02:58:30.000,41500354.17,218085827.3,37.75,41500364.21,169937039.6,41.688,41500363.21,162856324.7,33.938,41500354.91,218085828.3,38.281,41500352.06,218085808.4,38.375,41500359.11,162856315.7,31
  J02, 2025-01-04 02:59:00.000,41503760.84,218103728.3,38,41503770.71,169950988.3,41.375,41503769.67,162869692.3,34.094,41503761.24,218103729.3,38.219,41503758.01,218103709.5,38.312,41503766.22,162869683.2,31.281
  J02, 2025-01-04 02:59:30.000,41507170.61,218121647.4,38.125,41507180.72,169964951.1,41.625,41507179.97,162883073.3,34.438,41507171.26,218121648.4,38.219,41507168.19,218121628.5,38.531,41507175.99,162883064.2,31.156
  J02, 2025-01-04 03:00:00.000,41510584.02,218139583.5,38,41510593.75,169978927.2,41.25,41510593.2,162896467,33.875,41510584.16,218139584.5,38.312,41510581.22,218139564.6,38.438,41510589.37,162896457.9,31.094
  J02, 2025-01-04 03:00:30.000,41514000.96,218157539.4,37.969,41514011.1,169992918.7,40.625,41514009.99,162909875.5,33.812,41514001.37,218157540.4,38.125,41513998.52,218157520.5,38.531,41514006.33,162909866.5,30.875
  J02, 2025-01-04 03:01:00.000,41517420.92,218175511.3,37.969,41517431.09,170006922.7,41.469,41517429.44,162923295.9,34.031,41517421.48,218175512.3,37.875,41517418.4,218175492.4,38.219,41517426.09,162923286.9,30.125
  J02, 2025-01-04 03:01:30.000,41520845.87,218193506.7,37.469,41520855.53,170020945,41.156,41520854.1,162936734,34.531,41520845.84,218193507.7,37.5,41520842.76,218193487.8,38.156,41520850.92,162936724.9,31.125
