> PRN,"	                    time","	            C1C","	            L1C","	            S1C","	            C2L","	            L2L","	            S2L","	            C5Q","	            L5Q","	            S5Q","	            C1L","	            L1L","	            S1L","	            C1Z","	            L1Z","	            S1Z","	            C5P	            L5P","	            S5P",
  J02, 2025-01-20 00:54:30.000,41142875.78,216207284.7,31.75,41142879.7,168473209.1,33.75,               ,               ,               ,41142876.12,216207266.7,32.219,41142871.59,216207252.2,32.781,               ,               ,               
  J02, 2025-01-20 00:55:00.000,41145697.66,216222110.4,33.281,41145701.04,168484761.5,32.5,               ,               ,               ,41145697.8,216222092.4,33.25,41145694.91,216222078,34.406,               ,               ,               
  J02, 2025-01-20 00:55:30.000,41148523.86,216236966,32.844,41148528.78,168496337.3,32.812,               ,               ,               ,41148524.69,216236948.1,33.406,41148521.79,216236933.6,34.344,               ,               ,               
  J02, 2025-01-20 00:56:00.000,41151356.9,216251853.5,32.688,41151361.01,168507937.8,31.781,               ,               ,               ,41151357.91,216251835.5,32.625,41151354.07,216251821.1,33.844,               ,               ,               
  J02, 2025-01-20 00:56:30.000,41154195.61,216266771.6,32.125,41154200.19,168519562.2,31.062,               ,               ,               ,41154196.65,216266753.6,31.938,41154192.15,216266739.1,32.875,               ,               ,               
  J02, 2025-01-20 00:57:00.000,41157041.15,216281721.1,30.625,41157044.69,168531211.2,32.125,               ,               ,               ,41157040.69,216281703.1,31.438,41157036.54,216281688.7,31.344,               ,               ,               
  J02, 2025-01-20 00:57:30.000,41159891,216296696.8,30.906,41159894.87,168542880.4,30.562,               ,               ,               ,41159890.91,216296678.8,31.094,41159885.99,216296664.4,31.656,               ,               ,               
  J02, 2025-01-20 00:58:00.000,41162747.98,216311705.2,31.844,41162750.17,168554575.3,30.219,               ,               ,               ,41162747.1,216311687.2,31.469,41162742.95,216311672.8,32.406,               ,               ,               
  J02, 2025-01-20 00:58:30.000,41165608.02,216326742.5,32.125,41165611.2,168566292.5,31.094,               ,               ,               ,41165608.02,216326724.5,31.938,41165604.12,216326710,32.625,               ,               ,               
  J02, 2025-01-20 00:59:00.000,41168476.57,216341811.5,31.688,41168480.11,168578034.5,30.344,               ,               ,               ,41168476.63,216341793.5,31.656,41168472.28,216341779.1,32.688,               ,               ,               
  J02, 2025-01-20 00:59:30.000,41171350.09,216356910.8,32,41171354.13,168589800.1,31.688,               ,               ,               ,41171349.64,216356892.7,32.438,41171346.51,216356878.4,32.875,               ,               ,               
  J02, 2025-01-20 01:00:00.000,41174228.46,216372040.1,31.812,41174232.05,168601589.1,31,               ,               ,               ,41174228.58,216372022.1,32.156,41174224.77,216372007.8,32.469,               ,               ,               
  J02, 2025-01-20 01:00:30.000,41177112.47,216387195.6,32.531,41177117.07,168613398.5,33.625,               ,               ,               ,41177112.37,216387177.6,32.438,41177109.56,216387163.2,33.125,               ,               ,               
  J02, 2025-01-20 01:01:00.000,41180003.76,216402388.3,33.5,41180007.73,168625236.9,33.375,               ,               ,               ,41180004.22,216402370.3,33.531,41180001.94,216402355.9,34.156,               ,               ,               
  J02, 2025-01-20 01:01:30.000,41182898.96,216417605.7,33.156,41182903.27,168637094.5,33.5,               ,               ,               ,41182899.73,216417587.7,33.5,41182896.91,216417573.3,33.938,               ,               ,               
  J02, 2025-01-20 01:02:00.000,41185801.63,216432853.9,32.875,41185804.69,168648976.2,33.625,               ,               ,               ,41185801.6,216432835.9,33.469,41185798.33,216432821.5,33.594,               ,               ,               
  J02, 2025-01-20 01:02:30.000,41188709.27,216448132.9,32.844,41188713.49,168660881.8,33.281,               ,               ,               ,41188709.01,216448114.9,33.188,41188705.69,216448100.5,33.688,               ,               ,               
  J02, 2025-01-20 01:03:00.000,41191622.19,216463441.3,32.188,41191626.05,168672810.3,33.5,               ,               ,               ,41191621.39,216463423.3,32.438,41191617.96,216463408.9,32.969,               ,               ,               
  J02, 2025-01-20 01:03:30.000,41194540.86,216478778.1,30.281,41194544.33,168684761,34.375,               ,               ,               ,41194539.94,216478760.1,31.094,41194535.88,216478745.7,30.75,               ,               ,               
  J02, 2025-01-20 01:04:00.000,41197466.37,216494146.9,30.562,41197469.79,168696736.7,35.625,               ,               ,               ,41197465.7,216494129,31.094,41197460.63,216494114.5,31.062,               ,               ,               
  J02, 2025-01-20 01:04:30.000,41200394.89,216509543.8,30.625,41200399.25,168708734.2,36.219,               ,               ,               ,41200394.84,216509525.9,30.906,41200391.03,216509511.5,31.438,               ,               ,               
  J02, 2025-01-20 01:05:00.000,41203330.1,216524972.9,30.031,41203335.61,168720756.8,36.469,               ,               ,               ,41203330.89,216524954.9,30.344,41203327.29,216524940.5,30.656,               ,               ,               
  J02, 2025-01-20 01:05:30.000,41206271.99,216540427.2,30.562,41206276.52,168732799,36.781,               ,               ,               ,41206272.1,216540409.2,30.562,41206268.37,216540394.8,31.688,               ,               ,               
  J02, 2025-01-20 01:06:00.000,41209219.18,216555913.6,31.844,41209223.57,168744866.3,37.219,               ,               ,               ,41209219.19,216555895.6,31.5,41209217.14,216555881.2,32.75,               ,               ,               
  J02, 2025-01-20 01:06:30.000,41212171.43,216571428.8,32.125,41212176.09,168756956,36.625,               ,               ,               ,41212172.06,216571410.9,32.344,41212169.56,216571396.4,33.125,               ,               ,               
  J02, 2025-01-20 01:07:00.000,41215129.5,216586976.2,32.531,41215134.73,168769070.8,36.812,               ,               ,               ,41215130.74,216586958.2,32.188,41215127.36,216586943.8,33.219,               ,               ,               
  J02, 2025-01-20 01:07:30.000,41218093.57,216602548.4,31.312,41218097.75,168781204.8,35.875,               ,               ,               ,41218093.04,216602530.4,31.219,41218090.76,216602516,31.969,               ,               ,               
  J02, 2025-01-20 01:08:00.000,41221061.74,216618150.9,31.875,41221067.3,168793362.5,36.062,               ,               ,               ,41221062.81,216618132.9,32.031,41221060.11,216618118.5,32.469,               ,               ,               
  J02, 2025-01-20 01:08:30.000,41224037.5,216633783.9,32.062,41224042.83,168805544.1,36.656,               ,               ,               ,41224037.55,216633765.9,32.562,41224034.85,216633751.5,32.688,               ,               ,               
  J02, 2025-01-20 01:09:00.000,41227017.12,216649444.8,32.219,41227022.22,168817747.3,36.219,               ,               ,               ,41227017.85,216649426.8,32.531,41227014.6,216649412.4,32.75,               ,               ,               
  J02, 2025-01-20 01:09:30.000,41230003.58,216665135.9,32.969,41230007.55,168829974,36.125,               ,               ,               ,41230003.58,216665117.9,33.062,41230000.31,216665103.5,33.562,               ,               ,               
  J02, 2025-01-20 01:10:00.000,41232995.1,216680855.9,32.938,41232999.76,168842223.3,34.594,               ,               ,               ,41232995.24,216680837.9,33.219,41232991.31,216680823.5,33.938,               ,               ,               
  J02, 2025-01-20 01:10:30.000,41235991.92,216696603,33.844,41235995.23,168854493.8,33.844,               ,               ,               ,41235992,216696585,34,41235988.5,216696570.7,34.438,               ,               ,               
  J02, 2025-01-20 01:11:00.000,41238994.79,216712380.8,33.656,41238997.49,168866788.1,34.594,               ,               ,               ,41238994.27,216712362.8,34.406,41238990.91,216712348.5,34.344,               ,               ,               
  J02, 2025-01-20 01:11:30.000,41242002.16,216728186,33.594,41242005.85,168879103.7,34.688,               ,               ,               ,41242002.25,216728168,34.25,41241998.33,216728153.6,34.375,               ,               ,               
  J02, 2025-01-20 01:12:00.000,41245015.66,216744020.6,33.469,41245018.65,168891442.3,35.188,               ,               ,               ,41245015.99,216744002.6,33.375,41245011.92,216743988.3,34.25,               ,               ,               
  J02, 2025-01-20 01:12:30.000,41248034.66,216759883.8,32.375,41248037.88,168903803.2,36.344,               ,               ,               ,41248034.09,216759865.9,32,41248029.78,216759851.5,33.125,               ,               ,               
  J02, 2025-01-20 01:13:00.000,41251058.95,216775775.4,31.531,41251062.8,168916186.1,36.812,               ,               ,               ,41251057.28,216775757.4,31.688,41251053.35,216775743.1,32.531,               ,               ,               
  J02, 2025-01-20 01:13:30.000,41254087.96,216791695.5,31.594,41254092.28,168928591.3,37.781,               ,               ,               ,41254087.24,216791677.5,32.219,41254083.14,216791663.1,32.344,               ,               ,               
  J02, 2025-01-20 01:14:00.000,41257122.21,216807644.3,32.125,41257127.61,168941018.9,38.219,               ,               ,               ,41257122.25,216807626.3,32.438,41257118.23,216807612,32.688,               ,               ,               
  J02, 2025-01-20 01:14:30.000,41260162.23,216823619.8,32.625,41260167.46,168953467.2,38.438,               ,               ,               ,41260162.56,216823601.8,33.406,41260158.52,216823587.5,33.344,               ,               ,               
  J02, 2025-01-20 01:15:00.000,41263208.85,216839625.4,33.125,41263213.06,168965939,38,               ,               ,               ,41263208.89,216839607.4,32.969,41263205.15,216839593,33.312,               ,               ,               
  J02, 2025-01-20 01:15:30.000,41266259.69,216855658.4,32.625,41266264.64,168978432.2,37.625,               ,               ,               ,41266259.31,216855640.4,33.125,41266255.61,216855626.1,33.219,               ,               ,               
  J02, 2025-01-20 01:16:00.000,41269316.84,216871719.8,32.906,41269320.95,168990947.4,37.781,               ,               ,               ,41269316.08,216871701.8,33.625,41269312.35,216871687.5,33.75,               ,               ,               
  J02, 2025-01-20 01:16:30.000,41272378.51,216887809,33.625,41272382.88,169003484.4,37.344,               ,               ,               ,41272377.22,216887791,34.188,41272373.91,216887776.7,34.594,               ,               ,               
  J02, 2025-01-20 01:17:00.000,41275444.18,216903924.4,35.031,41275448.92,169016041.8,36.969,               ,               ,               ,41275444.69,216903906.4,35.25,41275441.67,216903892.1,35.031,               ,               ,               
  J02, 2025-01-20 01:17:30.000,41278516.56,216920069.8,34.969,41278521.23,169028622.5,37.219,               ,               ,               ,41278517.04,216920051.8,35.75,41278514.01,216920037.5,36.281,               ,               ,               
  J02, 2025-01-20 01:18:00.000,41281594.37,216936242,35.969,41281598.47,169041224.1,37.656,               ,               ,               ,41281594.88,216936224,36.562,41281592.47,216936209.7,36.75,               ,               ,               
  J02, 2025-01-20 01:18:30.000,41284676.96,216952441.4,36.094,41284681.51,169053846.9,37.25,               ,               ,               ,41284677.88,216952423.4,36.438,41284675.24,216952409.1,36.594,               ,               ,               
  J02, 2025-01-20 01:19:00.000,41287765.35,216968669.8,35.312,41287770.04,169066492.3,37.344,               ,               ,               ,41287765.79,216968651.8,35.406,41287762.63,216968637.4,36.188,               ,               ,               
  J02, 2025-01-20 01:19:30.000,41290858.62,216984923.9,34.344,41290862.96,169079157.7,37.188,               ,               ,               ,41290858.1,216984905.9,34.781,41290855.03,216984891.6,35.594,               ,               ,               
  J02, 2025-01-20 01:20:00.000,41293957.42,217001206,33.531,41293961.39,169091845,37.312,               ,               ,               ,41293956.87,217001188,33.406,41293952.99,217001173.7,33.969,               ,               ,               
  J02, 2025-01-20 01:20:30.000,41297061.06,217017515.7,33.719,41297065.27,169104553.7,37.781,               ,               ,               ,41297060.04,217017497.7,34.969,41297056.64,217017483.4,34.656,               ,               ,               
  J02, 2025-01-20 01:21:00.000,41300169.78,217033854.6,34.469,41300174.77,169117285.3,38.688,               ,               ,               ,41300170.02,217033836.6,34.688,41300166.28,217033822.3,35.281,               ,               ,               
  J02, 2025-01-20 01:21:30.000,41303282.96,217050215.5,34.438,41303288.1,169130033.9,38.719,               ,               ,               ,41303282.95,217050197.5,35.031,41303279.78,217050183.2,35.156,               ,               ,               
  J02, 2025-01-20 01:22:00.000,41306402.2,217066608.6,34.906,41306408.13,169142807.7,38.719,               ,               ,               ,41306403.2,217066590.6,35.312,41306399.65,217066576.3,35.594,               ,               ,               
  J02, 2025-01-20 01:22:30.000,41309526.14,217083025.8,35.594,41309532.46,169155600.2,38.75,               ,               ,               ,41309527.22,217083007.8,36.344,41309523.87,217082993.5,36.156,               ,               ,               
  J02, 2025-01-20 01:23:00.000,41312656.6,217099469.8,36.531,41312661.39,169168413.6,38.469,               ,               ,               ,41312656.58,217099451.8,36.094,41312653.58,217099437.5,36.906,               ,               ,               
  J02, 2025-01-20 01:23:30.000,41315790.25,217115939.9,36.281,41315796.01,169181247.4,38.812,               ,               ,               ,41315790.72,217115921.9,36.312,41315787.49,217115907.6,36.875,               ,               ,               
  J02, 2025-01-20 01:24:00.000,41318929.89,217132439.5,36.531,41318935.98,169194104.1,38.906,               ,               ,               ,41318930.99,217132421.5,36.625,41318928.08,217132407.2,37.469,               ,               ,               
  J02, 2025-01-20 01:24:30.000,41322074.11,217148962.5,36.594,41322080.53,169206979,38.406,               ,               ,               ,41322074.88,217148944.5,36.5,41322071.92,217148930.1,37.281,               ,               ,               
  J02, 2025-01-20 01:25:00.000,41325224.63,217165514.3,36.281,41325230.2,169219876.5,38.219,               ,               ,               ,41325224.45,217165496.3,36.656,41325221.31,217165482,36.938,               ,               ,               
  J02, 2025-01-20 01:25:30.000,41328379.26,217182091.9,36.75,41328384.55,169232794,37.75,               ,               ,               ,41328379.2,217182073.9,37.219,41328376.13,217182059.6,37.188,               ,               ,               
  J02, 2025-01-20 01:26:00.000,41331538.66,217198695.8,37.469,41331544.2,169245732.1,38.344,               ,               ,               ,41331539.49,217198677.8,37.406,41331536.59,217198663.5,37.938,               ,               ,               
  J02, 2025-01-20 01:26:30.000,41334702.88,217215323.7,37.562,41334708.19,169258688.8,38.406,               ,               ,               ,41334703.72,217215305.7,37.5,41334700.96,217215291.4,37.75,               ,               ,               
  J02, 2025-01-20 01:27:00.000,41337872.58,217231979.5,37.844,41337878.12,169271667.3,38.5,               ,               ,               ,41337873.51,217231961.5,37.438,41337870.49,217231947.3,38.594,               ,               ,               
  J02, 2025-01-20 01:27:30.000,41341047.15,217248661.1,37.781,41341052.19,169284665.8,38.938,               ,               ,               ,41341047.67,217248643.1,37.938,41341045.04,217248628.8,38.312,               ,               ,               
  J02, 2025-01-20 01:28:00.000,41344226.31,217265366.3,38,41344231.09,169297682.8,39.312,               ,               ,               ,41344226.87,217265348.3,38.094,41344224.14,217265334,38.688,               ,               ,               
  J02, 2025-01-20 01:28:30.000,41347410.37,217282099.7,37.906,41347415.74,169310721.7,40.219,               ,               ,               ,41347410.7,217282081.7,37.531,41347407.68,217282067.4,38.312,               ,               ,               
  J02, 2025-01-20 01:29:00.000,41350599.19,217298857.1,36.969,41350604.58,169323779.4,40.281,               ,               ,               ,41350599.37,217298839.1,37,41350595.78,217298824.8,37.469,               ,               ,               
  J02, 2025-01-20 01:29:30.000,41353793.48,217315640.2,37.125,41353798.26,169336857.1,40.531,               ,               ,               ,41353793.29,217315622.2,37.562,41353790.02,217315608,37.875,               ,               ,               
  J02, 2025-01-20 01:30:00.000,41356992.86,217332452.3,36.906,41356997.6,169349957.3,40.875,               ,               ,               ,41356992.65,217332434.3,37.375,41356989.27,217332420,37.719,               ,               ,               
  J02, 2025-01-20 01:30:30.000,41360195.48,217349282.6,37.375,41360200.48,169363071.8,40.812,               ,               ,               ,41360195.19,217349264.6,37.5,41360191.75,217349250.3,38,               ,               ,               
  J02, 2025-01-20 01:31:00.000,41363403.8,217366143.7,36.906,41363409.62,169376210.2,41.312,               ,               ,               ,41363403.79,217366125.6,37.781,41363400.04,217366111.4,37.781,               ,               ,               
  J02, 2025-01-20 01:31:30.000,41366616.49,217383027.5,37.375,41366622.31,169389366.4,41.188,               ,               ,               ,41366616.82,217383009.5,37.594,41366613.13,217382995.2,38.344,               ,               ,               
  J02, 2025-01-20 01:32:00.000,41369835.01,217399937.8,38,41369840.43,169402543.1,41.5,               ,               ,               ,41369835.18,217399919.8,37.75,41369831.46,217399905.5,38.281,               ,               ,               
  J02, 2025-01-20 01:32:30.000,41373057.14,217416872.4,37.938,41373062.72,169415738.9,40.906,               ,               ,               ,41373057.61,217416854.4,38.125,41373054.43,217416840.1,38.562,               ,               ,               
  J02, 2025-01-20 01:33:00.000,41376284.49,217433830.7,37.5,41376289.49,169428953.1,40.25,               ,               ,               ,41376284.52,217433812.7,37.406,41376281.35,217433798.4,37.938,               ,               ,               
  J02, 2025-01-20 01:33:30.000,41379516.1,217450815,37.562,41379521.74,169442187.5,40.156,               ,               ,               ,41379516.45,217450797,37.5,41379513.32,217450782.7,38.094,               ,               ,               
  J02, 2025-01-20 01:34:00.000,41382752.53,217467822.6,37.969,41382758.31,169455440.1,39.969,               ,               ,               ,41382753.39,217467804.6,37.781,41382750.4,217467790.3,38.375,               ,               ,               
  J02, 2025-01-20 01:34:30.000,41385993.79,217484855.7,37.844,41385999.83,169468712.5,39.781,               ,               ,               ,41385994.55,217484837.7,37.719,41385991.43,217484823.4,38.312,               ,               ,               
  J02, 2025-01-20 01:35:00.000,41389239.65,217501910.1,37.625,41389244.87,169482001.6,39.969,               ,               ,               ,41389239.89,217501892.1,37.75,41389237.11,217501877.9,38.438,               ,               ,               
