> PRN,"	                    time","	            C1C","	            L1C","	            S1C","	            C2L","	            L2L","	            S2L","	            C5Q","	            L5Q","	            S5Q","	            C1L","	            L1L","	            S1L","	            C1Z","	            L1Z","	            S1Z","	            C5P	            L5P","	            S5P",
  J02, 2025-01-16 00:16:00.000,40869451.11,214770424.6,30.656,40869453.85,167353572.5,31.781,               ,               ,               ,40869451.42,214770415.6,31.094,40869447.57,214770395,31.531,               ,               ,               
  J02, 2025-01-16 00:16:30.000,40871636.76,214781912.9,31.031,40871638.75,167362524.5,31.375,               ,               ,               ,40871637.01,214781904,31.719,40871634.43,214781883.4,32.125,               ,               ,               
  J02, 2025-01-16 00:17:00.000,40873827.89,214793428.1,31.781,40873830.26,167371497.3,32.531,               ,               ,               ,40873828.25,214793419.1,32.188,40873825.66,214793398.6,32.562,               ,               ,               
  J02, 2025-01-16 00:17:30.000,40876024.53,214804971.2,32.188,40876026.24,167380491.9,33.719,               ,               ,               ,40876025.06,214804962.2,32.344,40876022.06,214804941.7,33.188,               ,               ,               
  J02, 2025-01-16 00:18:00.000,40878227.35,214816540.5,32.281,40878228.2,167389506.9,33.688,               ,               ,               ,40878227,214816531.5,32.594,40878224.43,214816510.9,33.094,               ,               ,               
  J02, 2025-01-16 00:18:30.000,40880433.81,214828139.7,32.469,40880435.58,167398545.3,33.531,               ,               ,               ,40880433.84,214828130.7,32.406,40880430.8,214828110.2,33.219,               ,               ,               
  J02, 2025-01-16 00:19:00.000,40882647.7,214839767.3,32.219,40882648.12,167407605.8,32.281,               ,               ,               ,40882646.63,214839758.3,32.188,40882643.39,214839737.8,32.688,               ,               ,               
  J02, 2025-01-16 00:19:30.000,40884864.57,214851421.6,31.656,40884866.28,167416687,31.312,               ,               ,               ,40884864.85,214851412.6,32.312,40884860.93,214851392,32.625,               ,               ,               
  J02, 2025-01-16 00:20:00.000,40887087.84,214863105.1,31.562,40887089.45,167425791.1,30.406,               ,               ,               ,40887088.01,214863096.1,32.25,40887084.66,214863075.6,32.344,               ,               ,               
  J02, 2025-01-16 00:20:30.000,40889316.52,214874817.9,30.719,40889317.76,167434917.9,28.531,               ,               ,               ,40889317.42,214874809,31.875,40889314.04,214874788.4,32.344,               ,               ,               
  J02, 2025-01-16 00:21:00.000,40891551.08,214886557.1,32.188,40891552.09,167444065.3,26.156,               ,               ,               ,40891551.68,214886548.1,32.188,40891549.19,214886527.6,33.062,               ,               ,               
  J02, 2025-01-16 00:21:30.000,40893790.68,214898327.8,29.531,40893791.45,167453237.1,25.094,               ,               ,               ,40893791.37,214898318.7,29.906,40893788.02,214898298.2,30.469,               ,               ,               
  J02, 2025-01-16 00:22:00.000,40896034.11,214910124.7,28.406,40896035.36,167462429.6,26.219,               ,               ,               ,40896036.22,214910115.7,29,40896032.02,214910095.2,29.344,               ,               ,               
  J02, 2025-01-16 00:22:30.000,40898284.41,214921950.7,26.844,40898286.41,167471644.6,26.969,               ,               ,               ,40898285.8,214921941.7,26.5,40898283.63,214921921.1,27.625,               ,               ,               
  J02, 2025-01-16 00:23:00.000,40900540.45,214933806.1,25.188,40900541.66,167480882.5,29.625,               ,               ,               ,40900541.6,214933797.1,25.531,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:23:30.000,40902801.25,214945689.4,25.625,40902804.48,167490142.2,31.875,               ,               ,               ,40902802.43,214945680.4,25.719,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:24:00.000,40905069.68,214957601.9,26.344,40905070.76,167499424.5,31.25,               ,               ,               ,40905070.46,214957592.8,27.156,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:24:30.000,40907342.55,214969544,28.719,40907342.72,167508730.1,32,               ,               ,               ,40907343,214969535,29.625,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:25:00.000,40909620.6,214981516.8,31.094,40909620.48,167518059.5,30.375,               ,               ,               ,40909621.9,214981507.8,31.438,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:25:30.000,40911904.55,214993514.1,32.094,40911905.26,167527408,30.062,               ,               ,               ,40911904.37,214993505.1,32.75,40911901.53,214993494.6,33,               ,               ,               
  J02, 2025-01-16 00:26:00.000,40914194.22,215005545,32.906,40914194.57,167536782.7,29.094,               ,               ,               ,40914195.04,215005536,32.781,40914191.48,215005525.5,33.531,               ,               ,               
  J02, 2025-01-16 00:26:30.000,40916488.99,215017602.9,32.219,40916489.76,167546178.5,30.156,               ,               ,               ,40916488.73,215017593.9,32.25,40916485.78,215017583.4,32.938,               ,               ,               
  J02, 2025-01-16 00:27:00.000,40918788.67,215029691,29.156,40918789.7,167555597.7,29.312,               ,               ,               ,40918788.53,215029682,30.062,40918785.24,215029671.5,30.406,               ,               ,               
  J02, 2025-01-16 00:27:30.000,40921092.66,215041806.9,29.281,40921095.12,167565038.7,31.844,               ,               ,               ,40921094.19,215041797.9,28.844,40921090.34,215041787.4,30.156,               ,               ,               
  J02, 2025-01-16 00:28:00.000,40923405.43,215053953.6,26.188,40923406.39,167574503.5,31.531,               ,               ,               ,40923404.04,215053944.6,26.562,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:28:30.000,40925722.31,215066129.9,26.031,40925724.18,167583991.5,32.531,               ,               ,               ,40925722.29,215066120.9,25.75,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:29:00.000,               ,               ,               ,40928047.85,167593502.8,32.875,               ,               ,               ,               ,               ,               ,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:29:30.000,40930372.14,               ,25.312,40930376,167603037,34.812,               ,               ,               ,40930372.49,215090562.8,26.656,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:30:00.000,40932708.06,               ,28.438,40932709.81,167612592.7,34.875,               ,               ,               ,40932708.46,215102826,27.781,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:30:30.000,40935047.12,               ,27.594,40935048.85,167622172.2,35.094,               ,               ,               ,40935047.45,215115119.7,28.375,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:31:00.000,40937394.4,               ,28.875,40937394.65,167631777.6,35.094,               ,               ,               ,40937393.09,215127446.7,28.781,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:31:30.000,40939743.82,               ,28.844,40939743.73,167641402.7,34.438,               ,               ,               ,40939743.92,215139798.9,29.156,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:32:00.000,40942101.09,               ,30.156,40942101.39,167651053,33.469,               ,               ,               ,40942100.34,215152183.5,29.625,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:32:30.000,40944463.82,               ,28.312,40944463.68,167660726,33,               ,               ,               ,40944462.23,215164597.2,29.156,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:33:00.000,40946829.42,               ,28.469,40946830.99,167670421.4,33.094,               ,               ,               ,40946829.73,215177039.7,28.594,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:33:30.000,40949203.3,               ,27.812,40949205.64,167680142,33.875,               ,               ,               ,40949204.32,215189514.5,28.312,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:34:00.000,40951582.82,               ,27.938,40951584.69,167689885.2,33.906,               ,               ,               ,40951583.53,215202018.4,28.812,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:34:30.000,40953969.04,               ,28.812,40953969.9,167699651.9,34.094,               ,               ,               ,40953968.33,215214552.3,29.25,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:35:00.000,40956360.63,               ,28.781,40956361.59,167709443.6,34.656,               ,               ,               ,40956359.28,215227118.5,28.906,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:35:30.000,40958757.28,               ,29.031,40958758.28,167719256.6,35.344,               ,               ,               ,40958755.44,215239711.8,29.5,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:36:00.000,40961156.3,               ,28.875,40961160.82,167729092.1,34.688,               ,               ,               ,40961157.22,215252334.1,28.75,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:36:30.000,40963565.19,               ,29.906,40963567.84,167738954.4,33.688,               ,               ,               ,40963566.57,215264990.9,30.344,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:37:00.000,40965979.72,               ,29.312,40965982.52,167748838.5,33.875,               ,               ,               ,40965980.74,215277675.6,30.188,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:37:30.000,40968399.19,               ,31,40968401.71,167758746.4,32.812,               ,               ,               ,40968400.49,215290390.7,31.75,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:38:00.000,40970825.66,               ,31.969,40970825.67,167768678.2,32.031,               ,               ,               ,40970825.17,215303136.6,32.469,40970821.9,215303161.1,32.688,               ,               ,               
  J02, 2025-01-16 00:38:30.000,40973256.88,               ,32.875,40973257.92,167778634,30.5,               ,               ,               ,40973257.56,215315913.4,33.312,40973254.24,215315937.9,33.906,               ,               ,               
  J02, 2025-01-16 00:39:00.000,40975694.26,215328723.9,34.344,40975693.8,167788613.1,30.062,               ,               ,               ,40975695.24,215328719.9,34.062,40975692.11,215328744.4,34.781,               ,               ,               
  J02, 2025-01-16 00:39:30.000,40978136.64,215341561,33.562,40978139.03,167798616,27.281,               ,               ,               ,40978137.11,215341557,34.312,40978133.89,215341581.5,34.25,               ,               ,               
  J02, 2025-01-16 00:40:00.000,40980586.39,215354429.3,33.781,40980586.76,167808643.2,26.094,               ,               ,               ,40980586.33,215354425.3,33.5,40980584.08,215354449.9,34.438,               ,               ,               
  J02, 2025-01-16 00:40:30.000,40983039.74,215367328.5,33.5,40983041.73,167818694.3,27.688,               ,               ,               ,40983040.31,215367324.4,33.875,40983037.13,215367349,34.312,               ,               ,               
  J02, 2025-01-16 00:41:00.000,40985500.47,215380257.9,33.312,40985503.18,167828769.3,26.188,               ,               ,               ,40985501.06,215380253.9,33.656,40985497.78,215380278.4,34.469,               ,               ,               
  J02, 2025-01-16 00:41:30.000,40987967.93,215393220,32.344,40987968.85,167838869.7,27.062,               ,               ,               ,40987967.95,215393216,33,40987964.3,215393240.6,33.156,               ,               ,               
  J02, 2025-01-16 00:42:00.000,40990440.97,215406208.3,32,40990440.09,167848990.3,29.469,               ,               ,               ,40990439.8,215406204.3,32.312,40990435.39,215406228.8,32.281,               ,               ,               
  J02, 2025-01-16 00:42:30.000,40992917.83,215419230.6,30.562,40992919.11,167859137.5,29.844,               ,               ,               ,40992917.64,215419226.6,31.5,40992913.07,215419251.1,31.531,               ,               ,               
  J02, 2025-01-16 00:43:00.000,40995401.54,215432280.5,28.656,40995402.01,167869306.2,32.219,               ,               ,               ,40995400.94,215432276.5,29.344,40995395.6,215432301,29.625,               ,               ,               
  J02, 2025-01-16 00:43:30.000,40997890.63,215445364,26.5,40997891.98,167879501,32.656,               ,               ,               ,40997890.01,215445360,26.875,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:44:00.000,41000386.06,215458477.6,25.906,41000387.98,167889719.4,33.406,               ,               ,               ,41000385.04,215458473.6,25.719,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:44:30.000,41002886.49,               ,20.781,41002890.33,167899962.2,34.406,               ,               ,               ,41002883.1,               ,20.125,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:45:00.000,               ,               ,               ,41005397.05,167910228.2,34.875,               ,               ,               ,41005390.08,               ,21.75,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:45:30.000,41007906.7,               ,20.312,41007909.42,167920516.9,34.938,               ,               ,               ,41007904.65,               ,21.688,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:46:00.000,41010422.7,               ,22.594,41010428.31,167930832.8,35.562,               ,               ,               ,41010424,               ,23.312,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:46:30.000,41012947.57,               ,21.188,41012952.73,167941169.9,33.938,               ,               ,               ,41012948.74,               ,23.094,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:47:00.000,41015482.47,               ,25.25,41015483.29,167951534.2,33.281,               ,               ,               ,41015481.65,               ,25.719,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:47:30.000,41018019.88,               ,28.375,41018019.95,167961920.5,33.625,               ,               ,               ,41018020.21,               ,29.25,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:48:00.000,41020561.36,               ,27.812,41020562.26,167972331.4,33,               ,               ,               ,41020561.74,               ,27.688,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:48:30.000,41023111.29,               ,29.594,41023110.02,167982765.5,34.438,               ,               ,               ,41023111.25,               ,29.125,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:49:00.000,41025664.42,               ,27.875,41025664.35,167993224.5,33.344,               ,               ,               ,41025663.82,               ,29.031,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:49:30.000,41028224.41,               ,29.906,41028224.9,168003707.7,32.875,               ,               ,               ,41028224.54,               ,30.281,41028220.96,215604754.1,30.812,               ,               ,               
  J02, 2025-01-16 00:50:00.000,41030790.98,               ,29.125,41030790.89,168014214,32.406,41030788.22,161013622.9,30.062,41030790.69,               ,29.25,41030787.89,215618237.3,30.062,               ,               ,               
  J02, 2025-01-16 00:50:30.000,41033362.1,               ,30.625,41033364.23,168024746.2,32.219,41033360.49,161023716.2,30.875,41033362.44,               ,31.188,41033359.01,215631753.7,31.312,               ,               ,               
  J02, 2025-01-16 00:51:00.000,41035939.14,               ,30.188,41035942.22,168035302.2,33.219,41035938.96,161033832.4,29.938,41035939.01,               ,30.656,41035935.11,215645300.7,30.594,               ,               ,               
  J02, 2025-01-16 00:51:30.000,41038522.64,               ,30.219,41038526.32,168045881.6,35.094,41038521.92,161043971,29.531,41038523.58,               ,30.438,41038520.32,215658877.7,31.281,               ,               ,               
  J02, 2025-01-16 00:52:00.000,41041110.33,               ,25.281,41041115.35,168056485.4,34.188,41041112.51,161054132.9,30,41041109.9,               ,25.688,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:52:30.000,41043706.81,               ,30,41043710.93,168067112.4,34.719,41043706.94,161064317.2,29.312,41043707.24,               ,29.719,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:53:00.000,41046307.88,               ,28.688,41046312.61,168077766.4,33.875,41046309.12,161074527.2,29.031,41046307.93,               ,28.656,               ,               ,               ,               ,               ,               
  J02, 2025-01-16 00:53:30.000,41048917.82,               ,31.625,41048920.61,168088443.1,33.594,41048916.37,161084759.1,27.906,41048918.52,               ,31.719,41048915.41,215713491.7,32.312,               ,               ,               
  J02, 2025-01-16 00:54:00.000,41051531.22,               ,32.469,41051533.42,168099144.1,32.594,41051528.66,161095014.2,26.5,41051531.49,               ,32.281,41051527.77,215727224.9,33.094,               ,               ,               
  J02, 2025-01-16 00:54:30.000,41054150.68,               ,31.656,41054152.32,168109869.1,32.25,41054147.92,161105292.2,27.062,41054150.44,               ,31.812,41054146.91,215740988.7,32.5,               ,               ,               
  J02, 2025-01-16 00:55:00.000,41056774.98,               ,31.312,41056777.87,168120618,33.062,41056774.1,161115593.2,27.562,41056775.3,               ,31.688,41056771.9,215754783.2,32.312,               ,               ,               
  J02, 2025-01-16 00:55:30.000,41059406.04,               ,31.5,41059407.96,168131391.6,34.219,41059405.64,161125918,27.688,41059405.72,               ,31.531,41059402.61,215768609.5,31.688,               ,               ,               
  J02, 2025-01-16 00:56:00.000,41062042,               ,29.531,41062044.91,168142188.9,34.5,41062043.43,161136265.4,28.219,41062041.99,               ,30.406,41062039.31,215782466.2,30.844,               ,               ,               
  J02, 2025-01-16 00:56:30.000,41064686.03,               ,30.938,41064688.55,168153011,34.719,41064687.52,161146636.4,29.219,41064686.29,               ,31.375,41064682.2,215796354.6,31.688,               ,               ,               
  J02, 2025-01-16 00:57:00.000,41067334.34,               ,31.031,41067337.53,168163857.3,34.688,41067336.1,161157030.8,29.938,41067334.28,               ,31.469,41067330.83,215810274.2,31.531,               ,               ,               
  J02, 2025-01-16 00:57:30.000,41069988.54,               ,32.844,41069991.93,168174727,35.5,41069989.55,161167447.6,29.562,41069988.57,               ,33.438,41069984.78,215824223.8,33.906,               ,               ,               
  J02, 2025-01-16 00:58:00.000,41072650.33,               ,32.688,41072653.51,168185620.6,35.094,41072650.92,161177887.3,29.75,41072650.42,215838231.4,32.906,41072646.73,215838203.9,33.719,               ,               ,               
  J02, 2025-01-16 00:58:30.000,41075316.34,               ,32.219,41075320.49,168196541.3,35.656,41075317.83,161188352.9,29.5,41075316.84,215852246.3,32.844,41075312.79,215852218.9,33.438,               ,               ,               
  J02, 2025-01-16 00:59:00.000,41077988.94,               ,32.344,41077992.13,168207483.2,35.531,41077989.25,161198838.9,28.75,41077989.4,215866288.6,32.406,41077985.61,215866261.2,33.062,               ,               ,               
  J02, 2025-01-16 00:59:30.000,41080666.36,               ,33.031,41080670.01,168218451.3,33.188,41080667.67,161209349.9,27.625,41080667.68,215880364.5,33.531,41080663.5,215880337,33.688,               ,               ,               
  J02, 2025-01-16 01:00:00.000,41083350.91,               ,33.844,41083354.58,168229441.4,35.125,41083351.57,161219882,27.625,41083351.8,215894468.5,34.375,41083347.78,215894441.1,34.844,               ,               ,               
  J02, 2025-01-16 01:00:30.000,41086042.46,215908602.5,35.094,41086044.1,168240455.6,34.906,41086040.84,161230437.4,27.375,41086042.04,215908603.5,35.188,41086038.97,215908576.1,36.188,               ,               ,               
  J02, 2025-01-16 01:01:00.000,41088737.75,215922770.5,34.875,41088739.86,168251495.5,34.438,41088737.55,161241017.2,27.688,41088737.76,215922771.5,34.812,41088735.37,215922744.1,35.969,               ,               ,               
  J02, 2025-01-16 01:01:30.000,41091439.48,215936970.2,33.781,41091442.47,168262560.1,34.281,41091439.98,161251620.8,27.406,41091439.69,215936971.2,34.125,41091436.63,215936943.8,34.688,               ,               ,               
  J02, 2025-01-16 01:02:00.000,41094148.52,215951199.2,34.031,41094150.25,168273647.5,35.125,41094147.64,161262246.2,27.688,41094148.07,215951200.2,34.656,41094144.34,215951172.8,34.719,               ,               ,               
  J02, 2025-01-16 01:02:30.000,41096861.95,215965459.1,32.469,41096864.5,168284759.1,35.344,41096861.48,161272894.8,28.75,41096860.72,215965460.1,32.875,41096857.53,215965432.7,32.656,               ,               ,               
  J02, 2025-01-16 01:03:00.000,41099580.77,215979752.3,32.531,41099583.84,168295896.5,36.062,41099580.65,161283568.1,29.031,41099581.05,215979753.3,33.125,41099577.95,215979725.9,33.594,               ,               ,               
  J02, 2025-01-16 01:03:30.000,41102305.98,215994073.5,31.656,41102309.12,168307055.8,35.719,41102306.31,161294262.4,28.969,41102306.2,215994074.5,32.219,41102302.27,215994047,32.656,               ,               ,               
  J02, 2025-01-16 01:04:00.000,41105037.69,216008426.5,31.781,41105040.08,168318239.9,34.875,41105037.76,161304980.6,30.062,41105038.07,216008427.5,31.594,41105035.34,216008400.2,32.469,               ,               ,               
  J02, 2025-01-16 01:04:30.000,41107774.67,216022809.7,30.5,41107777.5,168329447.4,33.531,41107774.62,161315721.1,29.344,41107774.63,216022810.7,30.406,41107772.37,216022783.3,30.906,               ,               ,               
  J02, 2025-01-16 01:05:00.000,41110518.07,216037224.7,30.812,41110521.71,168340679.9,34.281,41110517.84,161326485.5,28.031,41110517.98,216037225.7,30.75,41110515.14,216037198.3,31.188,               ,               ,               
  J02, 2025-01-16 01:05:30.000,41113266.67,216051669.4,32.25,41113270.1,168351935.4,34.906,41113265.6,161337272,27.625,41113266.82,216051670.4,31.562,41113263.7,216051643,32.406,               ,               ,               
  J02, 2025-01-16 01:06:00.000,41116022.2,216066146,31.812,41116025.69,168363215.8,36.219,41116021.15,161348082.4,29,41116022.15,216066147,31.906,41116019.41,216066119.6,32.625,               ,               ,               
  J02, 2025-01-16 01:06:30.000,41118782.31,216080653,31.469,41118786.02,168374519.9,35.188,41118780.7,161358915.4,27.531,41118781.94,216080654.1,31.625,41118779.1,216080626.6,32,               ,               ,               
  J02, 2025-01-16 01:07:00.000,41121549.52,216095190.7,31.5,41121552.83,168385847.8,36.125,41121547.74,161369771.3,27.875,41121549.2,216095191.7,32.219,41121546.08,216095164.3,32.75,               ,               ,               
  J02, 2025-01-16 01:07:30.000,41124321.88,216109761.2,32.875,41124324.97,168397201.4,36.688,41124321.12,161380651.8,28.438,41124322.18,216109762.2,32.844,41124319.28,216109734.8,33.281,               ,               ,               
  J02, 2025-01-16 01:08:00.000,41127099.93,216124360.5,34,41127103.35,168408577.4,36.531,41127099.29,161391553.8,29.562,41127100.38,216124361.5,34.031,41127097.3,216124334.1,35.031,               ,               ,               
  J02, 2025-01-16 01:08:30.000,41129884.33,216138990.4,34.125,41129887.45,168419977.2,35.25,41129884.01,161402478.6,29.344,41129884.49,216138991.4,34.25,41129881.49,216138964,34.938,               ,               ,               
  J02, 2025-01-16 01:09:00.000,41132673.23,216153649.7,33.594,41132677.15,168431399.9,34,41132673.42,161413425.3,29.938,41132674.19,216153650.7,33.812,41132670.93,216153623.3,34.562,               ,               ,               
  J02, 2025-01-16 01:09:30.000,41135471.21,216168343.7,33.219,41135473.44,168442849.7,34.719,41135470.91,161424398,29.75,41135470.56,216168344.7,33.406,41135467.27,216168317.3,34.219,               ,               ,               
  J02, 2025-01-16 01:10:00.000,41138272.06,216183065.1,33.156,41138274.75,168454320.8,34.719,41138272.11,161435391.1,30.344,41138271.84,216183066.1,32.844,41138268.63,216183038.7,33.812,               ,               ,               
  J02, 2025-01-16 01:10:30.000,41141079.27,216197815.6,32.531,41141081.95,168465814.6,34.75,41141079.15,161446406,30.438,41141078.5,216197816.6,32.781,41141075.03,216197789.2,33.031,               ,               ,               
  J02, 2025-01-16 01:11:00.000,41143892.88,216212600.6,32.625,41143895.95,168477335.3,34.562,41143893.28,161457446.6,30.406,41143891.8,216212601.6,33.031,41143888.76,216212574.2,33.562,               ,               ,               
  J02, 2025-01-16 01:11:30.000,41146710.74,216227412.9,32.188,41146714.92,168488877.3,34.531,41146711.47,161468507.7,29.875,41146711.05,216227413.9,32.938,41146707.23,216227386.5,33.281,               ,               ,               
  J02, 2025-01-16 01:12:00.000,41149535.74,216242257.7,31.562,41149539.57,168500444.5,35.156,41149536.17,161479593,28.812,41149535.78,216242258.7,31.875,41149532.48,216242231.3,32.844,               ,               ,               
  J02, 2025-01-16 01:12:30.000,41152366.05,216257131.1,32.062,41152369.42,168512034,34.344,41152365.87,161490699.5,28.219,41152366.17,216257132,32.562,41152362.81,216257104.7,32.719,               ,               ,               
  J02, 2025-01-16 01:13:00.000,41155202.76,216272035.2,30.969,41155205.28,168523647.6,34.438,41155202.18,161501829.1,27.688,41155202.34,216272036.2,31.156,41155197.06,216272008.8,31.969,               ,               ,               
  J02, 2025-01-16 01:13:30.000,41158045.92,216286971.5,31.219,41158047.68,168535286.2,33.344,41158043.52,161512982.8,26.438,41158044.96,216286972.5,31.562,41158040.63,216286945.2,31.75,               ,               ,               
  J02, 2025-01-16 01:14:00.000,41160892.92,216301936.1,31.25,41160895.36,168546946.7,32.75,41160891.87,161524157.4,26.094,41160891.97,216301937.1,31.719,41160888.32,216301909.7,32.406,               ,               ,               
  J02, 2025-01-16 01:14:30.000,41163746.51,216316931.2,31.906,41163748.54,168558631.2,30.719,41163745.54,161535355,26.125,41163746.15,216316932.2,31.875,41163741.86,216316904.9,33.062,               ,               ,               
  J02, 2025-01-16 01:15:00.000,41166605.37,216331959.2,32.156,41166609.1,168570341.1,31.312,41166604.63,161546577.1,25.062,41166605.84,216331960.2,31.938,41166601.54,216331932.8,32.406,               ,               ,               
  J02, 2025-01-16 01:15:30.000,41169469.97,216347013.6,32,41169473.41,168582071.7,32.281,41169469.52,161557818.9,26.219,41169470.96,216347014.6,32.781,41169467.32,216346987.2,33.062,               ,               ,               
  J02, 2025-01-16 01:16:00.000,41172341.56,216362098.9,32.5,41172344.33,168593826.4,33.281,41172341.36,161569083.7,26.281,41172341.26,216362099.9,32.562,41172337.57,216362072.5,32.688,               ,               ,               
  J02, 2025-01-16 01:16:30.000,41175218.78,216377215.5,32.938,41175221.12,168605605.5,34.656,41175218.84,161580372,27.156,41175218.28,216377216.5,33.125,41175214.6,216377189.2,33.656,               ,               ,               
  J02, 2025-01-16 01:17:00.000,41178099.81,216392360.5,32.406,41178103.04,168617406.7,33.656,41178101.28,161591681.5,25.375,41178100.12,216392361.6,32.812,41178097.04,216392334.2,33.375,               ,               ,               
  J02, 2025-01-16 01:17:30.000,41180988.62,216407538.4,34.031,41180992.35,168629233.6,35.625,               ,               ,               ,41180988.93,216407539.5,33.938,41180986.2,216407512.1,34.844,               ,               ,               
  J02, 2025-01-16 01:18:00.000,41183881.98,216422743.3,33.281,41183885.71,168641081.4,35.031,41183882.57,161614369.7,27.188,41183882.73,216422744.3,34.438,41183879.3,216422717,34.5,               ,               ,               
  J02, 2025-01-16 01:18:30.000,41186781.43,216437978.8,33.625,41186784.31,168652953.1,35.438,41186781.47,161625746.8,27.844,41186781.9,216437979.8,34.531,41186778.81,216437952.4,34.469,               ,               ,               
  J02, 2025-01-16 01:19:00.000,41189686.23,216453242.6,33.125,41189688.85,168664846.9,34.75,41189686.46,161637144.9,28.438,41189686.1,216453243.6,34.062,41189682.43,216453216.2,34,               ,               ,               
