> PRN,"	                    time","	            C1C","	            L1C","	            S1C","	            C2L","	            L2L","	            S2L","	            C5Q","	            L5Q","	            S5Q","	            C1L","	            L1L","	            S1L","	            C1Z","	            L1Z","	            S1Z","	            C5P	            L5P","	            S5P",
  J02, 2025-01-25 00:53:30.000,41251027.62,216775593.4,32.156,41251031.22,168916052.2,36.938,               ,               ,               ,41251027.2,216775605.4,31.875,41251023.81,216775575,32.906,               ,               ,               
  J02, 2025-01-25 00:54:00.000,41254062.27,216791543.9,32.719,41254065.96,168928481.1,37.25,               ,               ,               ,41254062.82,216791555.9,32.344,41254060.01,216791525.5,33.188,               ,               ,               
  J02, 2025-01-25 00:54:30.000,41257103.02,216807522.9,33.312,41257106.88,168940932.1,37.625,               ,               ,               ,41257104.04,216807534.8,33.156,41257100.7,216807504.5,34.156,               ,               ,               
  J02, 2025-01-25 00:55:00.000,41260150.21,216823530.7,32.875,41260153.39,168953405.6,37.844,               ,               ,               ,41260150.07,216823542.7,33.031,41260146.65,216823512.3,33.531,               ,               ,               
  J02, 2025-01-25 00:55:30.000,41263201.2,216839563.9,32.938,41263203.91,168965899,38.25,               ,               ,               ,41263201.6,216839576,33.375,41263197.39,216839545.5,33.969,               ,               ,               
  J02, 2025-01-25 00:56:00.000,41266258.82,216855628.4,34.062,41266261.33,168978416.7,37.875,               ,               ,               ,41266258.61,216855640.4,33.531,41266254.56,216855610,34.312,               ,               ,               
  J02, 2025-01-25 00:56:30.000,41269321.44,216871719.3,33.719,41269323.09,168990955,37.75,               ,               ,               ,41269320.6,216871731.3,33.969,41269316.18,216871700.9,34.375,               ,               ,               
  J02, 2025-01-25 00:57:00.000,41272388.5,216887838.2,34.031,41272390.73,169003515,37.438,               ,               ,               ,41272387.65,216887850.2,34.438,41272383.5,216887819.8,34.719,               ,               ,               
  J02, 2025-01-25 00:57:30.000,41275460.94,216903985.4,34.688,41275462.88,169016097.2,37.719,               ,               ,               ,41275460.7,216903997.4,35.125,41275457.45,216903967,35.75,               ,               ,               
  J02, 2025-01-25 00:58:00.000,41278538.67,216920160.1,35.188,41278540.6,169028700.8,38.188,               ,               ,               ,41278538.53,216920172.1,35.719,41278535.27,216920141.7,35.75,               ,               ,               
  J02, 2025-01-25 00:58:30.000,41281621.82,216936364.2,35.531,41281624.24,169041327.2,38.312,               ,               ,               ,41281622.83,216936376.2,35.875,41281619.49,216936345.8,36.219,               ,               ,               
  J02, 2025-01-25 00:59:00.000,41284710.84,216952593.3,34.812,41284712.72,169053973.2,38.75,               ,               ,               ,41284710.68,216952605.3,35.125,41284707.6,216952574.9,36.219,               ,               ,               
  J02, 2025-01-25 00:59:30.000,41287804.68,216968851.4,34.594,41287806.81,169066641.8,38.406,               ,               ,               ,41287804.61,216968863.4,34.406,41287800.94,216968833,35.406,               ,               ,               
  J02, 2025-01-25 01:00:00.000,41290902.97,216985134.6,33.781,41290905.86,169079329.9,38.438,               ,               ,               ,41290902.7,216985146.6,34.031,41290898.96,216985116.2,34.5,               ,               ,               
  J02, 2025-01-25 01:00:30.000,41294007.21,217001447.3,33.469,41294009.7,169092041,38.469,               ,               ,               ,41294006.95,217001459.3,34.094,41294003.5,217001428.9,34.188,               ,               ,               
  J02, 2025-01-25 01:01:00.000,41297116.77,217017788.7,33.75,41297119.71,169104774.5,38.812,               ,               ,               ,41297116.11,217017800.7,34.25,41297113.24,217017770.3,34.125,               ,               ,               
  J02, 2025-01-25 01:01:30.000,41300231.51,217034154.9,34.344,41300233.7,169117527.3,39.094,               ,               ,               ,41300231.03,217034166.9,34.312,41300227.85,217034136.5,34.875,               ,               ,               
  J02, 2025-01-25 01:02:00.000,41303350.75,217050549.6,35,41303354.41,169130302.2,39.125,               ,               ,               ,41303351.29,217050561.6,35.156,41303347.68,217050531.2,35.688,               ,               ,               
  J02, 2025-01-25 01:02:30.000,41306475.42,217066969.2,35.688,41306478.59,169143096.6,38.969,               ,               ,               ,41306475.81,217066981.2,35.719,41306472.71,217066950.8,36.25,               ,               ,               
  J02, 2025-01-25 01:03:00.000,41309605.83,217083419.3,36.219,41309609.48,169155914.8,38.875,               ,               ,               ,41309606.21,217083431.3,36.344,41309603.34,217083400.9,36.812,               ,               ,               
  J02, 2025-01-25 01:03:30.000,41312740.82,217099893.5,37.219,41312744.37,169168751.7,39.344,               ,               ,               ,41312741.74,217099905.5,37,41312738.95,217099875.1,37.906,               ,               ,               
  J02, 2025-01-25 01:04:00.000,41315880.58,217116393.9,37.406,41315884.54,169181609.1,38.969,               ,               ,               ,41315881.56,217116405.9,37.5,41315878.68,217116375.5,38.281,               ,               ,               
  J02, 2025-01-25 01:04:30.000,41319026.11,217132920.6,36.875,41319029.62,169194487,39.156,               ,               ,               ,41319026.45,217132932.6,37.094,41319023.7,217132902.2,37.719,               ,               ,               
  J02, 2025-01-25 01:05:00.000,41322176.6,217149474.4,36.281,41322180.08,169207385.9,38.594,               ,               ,               ,41322176.75,217149486.4,36.219,41322173.33,217149456,37.344,               ,               ,               
  J02, 2025-01-25 01:05:30.000,41325331.79,217166055.7,36.531,41325335.18,169220306.3,38.656,               ,               ,               ,41325332.16,217166067.7,36.656,41325328.54,217166037.3,37.469,               ,               ,               
  J02, 2025-01-25 01:06:00.000,41328492.62,217182663.1,36.312,41328495.83,169233247.1,38.625,               ,               ,               ,41328492.33,217182675.1,36.688,41328488.89,217182644.8,37.219,               ,               ,               
  J02, 2025-01-25 01:06:30.000,41331657.77,217199296.5,36.062,41331660.49,169246208,38.625,               ,               ,               ,41331657.7,217199308.5,36.5,41331653.95,217199278.2,36.625,               ,               ,               
  J02, 2025-01-25 01:07:00.000,41334828.74,217215955.6,36.219,41334830.79,169259189.1,38.844,               ,               ,               ,41334827.98,217215967.6,36.219,41334823.96,217215937.3,36.844,               ,               ,               
  J02, 2025-01-25 01:07:30.000,41338003.06,217232640.9,36.75,41338005.94,169272190.5,39.094,               ,               ,               ,41338003.24,217232652.9,36.969,41337999.88,217232622.5,37.594,               ,               ,               
  J02, 2025-01-25 01:08:00.000,41341182.82,217249350.7,37.156,41341185.86,169285211,39.469,               ,               ,               ,41341183.41,217249362.7,37.312,41341179.83,217249332.4,38.031,               ,               ,               
  J02, 2025-01-25 01:08:30.000,41344367.92,217266087.6,37.281,41344371.07,169298252.6,39.812,               ,               ,               ,41344368.09,217266099.6,37.594,41344364.93,217266069.2,38.125,               ,               ,               
  J02, 2025-01-25 01:09:00.000,41347557.79,217282851.4,37.531,41347561.48,169311315.2,40.438,               ,               ,               ,41347558.17,217282863.4,37.312,41347555.07,217282833,38.062,               ,               ,               
  J02, 2025-01-25 01:09:30.000,41350753.05,217299638.4,37.125,41350755.99,169324395.9,40.625,               ,               ,               ,41350752.47,217299650.4,37.188,41350749.17,217299620,37.938,               ,               ,               
  J02, 2025-01-25 01:10:00.000,41353952.37,217316452.2,37.5,41353955.41,169337497.5,40.906,               ,               ,               ,41353952.21,217316464.2,37.719,41353948.67,217316433.9,38.344,               ,               ,               
  J02, 2025-01-25 01:10:30.000,41357156.56,217333289.7,38.25,41357159.95,169350617.5,40.875,               ,               ,               ,41357156.8,217333301.7,38.125,41357153.26,217333271.3,38.844,               ,               ,               
  J02, 2025-01-25 01:11:00.000,41360365.87,217350153.7,38.562,41360369,169363758.2,41.406,               ,               ,               ,41360365.94,217350165.7,38.656,41360362.79,217350135.3,39.156,               ,               ,               
