> PRN,"	                    time","	            C1C","	            L1C","	            S1C","	            C2L","	            L2L","	            S2L","	            C5Q","	            L5Q","	            S5Q","	            C1L","	            L1L","	            S1L","	            C1Z","	            L1Z","	            S1Z","	            C5P	            L5P","	            S5P",
  J02, 2025-01-05 00:43:30.000,40786262.14,               ,31.062,               ,               ,               ,               ,               ,               ,               ,               ,               ,40786259.06,214333239.2,32.562,               ,               ,               
  J02, 2025-01-05 00:44:00.000,40788284.95,               ,30.188,               ,               ,               ,               ,               ,               ,40788284.91,214343881.1,30.969,40788281.48,214343872.6,31.094,               ,               ,               
  J02, 2025-01-05 00:44:30.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40790312.43,214354538.4,29,40790308.48,214354529.8,29.438,               ,               ,               
  J02, 2025-01-05 00:45:00.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40792345.82,214365224,28.875,40792341.25,214365215.5,29.344,               ,               ,               
  J02, 2025-01-05 00:45:30.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40794384,214375931.9,28.719,40794379.69,214375923.4,29.5,               ,               ,               
  J02, 2025-01-05 00:46:00.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40796427.61,214386668.6,29.312,40796424.02,214386660.1,30.344,               ,               ,               
  J02, 2025-01-05 00:46:30.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40798474.09,214397424.9,29.812,40798470.6,214397416.4,30.656,               ,               ,               
  J02, 2025-01-05 00:47:00.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40800526.7,214408208.9,30.656,40800523.47,214408200.3,31.344,               ,               ,               
  J02, 2025-01-05 00:47:30.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40802583.54,214419016.5,30.344,40802580.63,214419008,31.625,               ,               ,               
  J02, 2025-01-05 00:48:00.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40804645,214429852.4,29.781,40804643.52,214429843.9,30.875,               ,               ,               
  J02, 2025-01-05 00:48:30.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40806712.78,214440712.5,28.812,40806710.27,214440704,30.219,               ,               ,               
  J02, 2025-01-05 00:49:00.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40808782.89,214451597,28.469,40808780.33,214451588.6,29.25,               ,               ,               
  J02, 2025-01-05 00:49:30.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40810859.36,214462507.6,28.406,40810855.81,214462499.1,29.812,               ,               ,               
  J02, 2025-01-05 00:50:00.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40812940.7,214473444.4,28.875,40812936.58,214473435.9,29.156,               ,               ,               
  J02, 2025-01-05 00:50:30.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40815026.93,214484408.4,28.875,40815025.18,214484399.9,29.656,               ,               ,               
  J02, 2025-01-05 00:51:00.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40817117.8,214495395.8,28.812,40817113.53,214495387.3,29.438,               ,               ,               
  J02, 2025-01-05 00:51:30.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40819214.39,214506412.2,28.5,40819211.61,214506403.7,28.906,               ,               ,               
  J02, 2025-01-05 00:52:00.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40821315.57,214517454.9,28.812,40821312.6,214517446.3,28.844,               ,               ,               
  J02, 2025-01-05 00:52:30.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40823420.94,214528520.8,26.875,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 00:53:00.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40825531.84,214539614.4,27.344,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 00:53:30.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40827648.33,214550734.1,28.188,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 00:54:00.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40829770.31,214561880.7,31.25,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 00:54:30.000,               ,               ,               ,               ,               ,               ,               ,               ,               ,40831897.63,214573053.4,33.312,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 00:55:00.000,40834027.63,               ,34.156,               ,               ,               ,               ,               ,               ,40834029.17,214584254.5,34.188,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 00:55:30.000,40836163.96,214595505.8,33.688,               ,               ,               ,               ,               ,               ,40836165.31,214595482.8,33.562,40836162.81,214595488.3,34.531,               ,               ,               
  J02, 2025-01-05 00:56:00.000,40838306.28,214606760.1,32.75,               ,               ,               ,               ,               ,               ,40838307.07,214606737.1,32.906,40838304.26,214606742.6,33.938,               ,               ,               
  J02, 2025-01-05 00:56:30.000,40840453,214618040,30.781,               ,               ,               ,               ,               ,               ,40840452.76,214618017,31.5,40840449.88,214618022.4,32,               ,               ,               
  J02, 2025-01-05 00:57:00.000,40842604.87,214629350.9,26.562,               ,               ,               ,               ,               ,               ,40842603.88,214629327.9,28.031,40842599.13,214629333.3,27.125,               ,               ,               
  J02, 2025-01-05 00:57:30.000,40844757.11,               ,25.344,               ,               ,               ,               ,               ,               ,40844759.96,214640661.5,26.25,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 00:58:00.000,40846919.74,               ,25.938,               ,               ,               ,               ,               ,               ,40846924.61,214652026.3,26.656,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 00:58:30.000,40849089.4,               ,25.906,               ,               ,               ,               ,               ,               ,40849091.19,214663415.4,24.906,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 00:59:00.000,40851264.54,               ,25.219,               ,               ,               ,               ,               ,               ,40851264.51,214674833.8,25.375,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 00:59:30.000,40853442.61,               ,25.188,               ,               ,               ,               ,               ,               ,40853442.88,214686279.9,25.125,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:00:00.000,40855626.72,               ,26.281,               ,               ,               ,               ,               ,               ,40855626.49,214697752.3,26.125,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:00:30.000,40857814.58,               ,26.656,               ,               ,               ,               ,               ,               ,40857814.62,214709251.7,26.594,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:01:00.000,40860010.08,               ,26.812,               ,               ,               ,               ,               ,               ,40860009.37,214720783.6,27.031,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:01:30.000,40862208.21,               ,28.531,               ,               ,               ,               ,               ,               ,40862208.4,214732340.6,28.469,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:02:00.000,40864413.65,               ,30.125,               ,               ,               ,               ,               ,               ,40864413.64,214743926.3,30.031,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:02:30.000,40866623.66,               ,30.219,               ,               ,               ,               ,               ,               ,40866623.03,214755539.4,30.781,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:03:00.000,40868839.42,               ,29.562,               ,               ,               ,               ,               ,               ,40868838.79,214767178.8,30.188,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:03:30.000,40871059.23,               ,29.531,               ,               ,               ,               ,               ,               ,40871059.75,214778849.1,29.812,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:04:00.000,40873285.71,               ,30.094,               ,               ,               ,               ,               ,               ,40873285.6,214790546.5,30.25,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:04:30.000,40875517.54,               ,29.781,               ,               ,               ,               ,               ,               ,40875517.72,214802273,29.969,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:05:00.000,40877753.26,               ,28.375,               ,               ,               ,               ,               ,               ,40877753.52,214814029.7,29.344,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:05:30.000,40879997.93,               ,30,               ,               ,               ,               ,               ,               ,40879997.42,214825812.8,29.875,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:06:00.000,40882245.8,               ,28.531,               ,               ,               ,               ,               ,               ,40882245.39,214837623.7,28.062,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:06:30.000,40884500.6,               ,25.656,               ,               ,               ,               ,               ,               ,40884498.66,214849464.8,25,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:07:00.000,40886751.84,               ,20.094,               ,               ,               ,               ,               ,               ,40886754.35,               ,21.375,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:08:30.000,40893566.09,               ,24.156,               ,               ,               ,               ,               ,               ,40893566.88,               ,22.75,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:09:00.000,40895847.15,               ,24.5,               ,               ,               ,               ,               ,               ,40895848.3,               ,24.594,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:09:30.000,40898134.32,               ,27.375,               ,               ,               ,               ,               ,               ,40898134.52,               ,27.531,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:10:00.000,40900425.78,               ,28.781,               ,               ,               ,               ,               ,               ,40900426.84,               ,28.781,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:10:30.000,40902723.39,               ,27.844,               ,               ,               ,               ,               ,               ,40902723.03,               ,28.25,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:11:00.000,40905025.58,               ,26.594,               ,               ,               ,               ,               ,               ,40905025.26,               ,27.062,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:11:30.000,40907335.32,               ,24.938,               ,               ,               ,               ,               ,               ,40907333.42,               ,24.562,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:12:00.000,40909647.51,               ,23.438,               ,               ,               ,               ,               ,               ,40909645.7,               ,22.781,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:12:30.000,40911961.8,               ,21.281,               ,               ,               ,               ,               ,               ,40911965.06,               ,21,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:13:00.000,40914291.32,               ,23.625,               ,               ,               ,               ,               ,               ,40914290.69,               ,23.688,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:13:30.000,40916620.57,               ,19.875,40916630.53,167546764.3,35,               ,               ,               ,40916620.57,               ,21.531,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:14:00.000,40918960.3,               ,23.938,40918968.49,167556333,34.812,               ,               ,               ,40918960.16,               ,24.094,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:14:30.000,40921303.88,               ,27.125,40921310.2,167565925.5,34.75,               ,               ,               ,40921303.83,               ,27.062,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:15:00.000,40923653.06,               ,29.094,40923658.13,167575538.9,34.906,               ,               ,               ,40923652.51,               ,28.875,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:15:30.000,40926006.74,               ,30.375,40926011,167585176.2,34.656,               ,               ,               ,40926006.2,               ,30.656,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:16:00.000,40928365.71,               ,31.094,40928370.91,167594837.7,33.906,               ,               ,               ,40928365.99,               ,31,40928362.29,215079996.9,32.406,               ,               ,               
  J02, 2025-01-05 01:16:30.000,40930729.93,               ,30.625,40930735.54,167604522.2,32.219,               ,               ,               ,40930729.9,               ,31.031,40930726.99,215092425.5,31.438,               ,               ,               
  J02, 2025-01-05 01:17:00.000,40933099.88,               ,29.469,40933106.91,167614230.9,32.062,               ,               ,               ,40933100.08,               ,30.094,40933096.6,215104885.1,30.625,               ,               ,               
  J02, 2025-01-05 01:17:30.000,40935476.55,               ,30.938,40935483.58,167623962.8,31.781,               ,               ,               ,40935476.69,               ,31.25,40935473.47,215117374.5,31.219,               ,               ,               
  J02, 2025-01-05 01:18:00.000,40937858.44,               ,30.531,40937865.21,167633716.5,31.125,               ,               ,               ,40937858.21,               ,30.625,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:18:30.000,40940247.21,               ,30.781,40940253.67,167643495.6,31.344,               ,               ,               ,40940246.88,               ,30.656,40940242.91,215142401.9,31.562,               ,               ,               
  J02, 2025-01-05 01:19:00.000,40942640.06,               ,30.406,40942647.8,167653295.9,30.969,               ,               ,               ,40942640.18,               ,30.812,40942637.26,215154979,30.938,               ,               ,               
  J02, 2025-01-05 01:19:30.000,40945040.37,               ,30.312,40945047.96,167663122,31.188,               ,               ,               ,40945040.3,               ,30.188,40945035.97,215167589.4,30.625,               ,               ,               
  J02, 2025-01-05 01:20:00.000,40947445.98,               ,29.656,40947451.38,167672972.8,31.281,               ,               ,               ,40947445.96,               ,29.781,40947441.85,215180231.5,30.188,               ,               ,               
  J02, 2025-01-05 01:20:30.000,40949855.52,               ,28.406,40949862.47,167682844,30.875,               ,               ,               ,40949855.07,               ,30,40949851.24,215192899.6,29.406,               ,               ,               
  J02, 2025-01-05 01:21:00.000,40952272.07,               ,29.5,40952279.94,167692739.4,31.688,               ,               ,               ,40952272.38,               ,29.844,40952269.08,215205598.8,30.438,               ,               ,               
  J02, 2025-01-05 01:21:30.000,40954694.62,               ,30.25,40954702.66,167702658.8,33.188,               ,               ,               ,40954694.99,               ,30.469,40954692.51,215218328.8,30.594,               ,               ,               
  J02, 2025-01-05 01:22:00.000,40957125.15,               ,31.906,40957131.6,167712602.3,33.25,               ,               ,               ,40957124.81,               ,31.812,40957121.26,215231089.7,32.406,               ,               ,               
  J02, 2025-01-05 01:22:30.000,40959558.95,               ,32.25,40959565.41,167722571,33.094,               ,               ,               ,40959559.29,               ,32.375,40959555.78,215243883,33.125,               ,               ,               
  J02, 2025-01-05 01:23:00.000,40961998.96,               ,32.875,40962006.55,167732562,32.5,               ,               ,               ,40961999.33,               ,32.906,40961995.58,215256704.9,33.438,               ,               ,               
  J02, 2025-01-05 01:23:30.000,40964444.39,               ,32.406,40964451.91,167742577,31.656,               ,               ,               ,40964444.47,               ,32.75,40964440.61,215269557.4,33.031,               ,               ,               
  J02, 2025-01-05 01:24:00.000,40966895.9,               ,32.219,40966904.45,167752616.4,30.281,               ,               ,               ,40966895.84,               ,32.094,40966892.91,215282441.5,32.75,               ,               ,               
  J02, 2025-01-05 01:24:30.000,40969352.76,               ,32,40969360.44,167762677.9,28.875,               ,               ,               ,40969353.82,               ,31.844,40969350.71,215295353.7,32.688,               ,               ,               
  J02, 2025-01-05 01:25:00.000,40971816.22,               ,31.719,40971826.15,167772764.8,28.938,               ,               ,               ,40971816.54,               ,32.219,40971813.84,215308298.7,32.531,               ,               ,               
  J02, 2025-01-05 01:25:30.000,40974285.08,               ,31.719,40974294.07,167782873.5,30.062,               ,               ,               ,40974285.08,               ,32,40974281.91,215321271.7,32.188,               ,               ,               
  J02, 2025-01-05 01:26:00.000,40976760.66,               ,31.688,40976767.72,167793009.8,30.688,               ,               ,               ,40976760.69,               ,32.125,40976757.29,215334279.9,32.531,               ,               ,               
  J02, 2025-01-05 01:26:30.000,40979240.4,               ,31.281,40979248.47,167803166.1,31.094,               ,               ,               ,40979240.86,               ,32.062,40979237.12,215347313.9,32.125,               ,               ,               
  J02, 2025-01-05 01:27:00.000,40981727.75,               ,30.531,40981734.85,167813348.5,32.156,               ,               ,               ,40981727.86,               ,31.688,40981724.01,215360381.4,31.438,               ,               ,               
  J02, 2025-01-05 01:27:30.000,40984220.93,               ,30.438,40984228.69,167823555.4,32.031,               ,               ,               ,40984220.73,               ,30.688,40984216.89,215373480.4,30.75,               ,               ,               
  J02, 2025-01-05 01:28:00.000,40986720,               ,30.031,40986726.75,167833786.1,32.875,               ,               ,               ,40986720.12,               ,29.875,40986715.59,215386609.8,30.5,               ,               ,               
  J02, 2025-01-05 01:28:30.000,40989225.16,               ,27.281,40989231.1,167844040.3,32.875,               ,               ,               ,40989223.68,               ,26.938,40989220.63,215399769.4,28.219,               ,               ,               
  J02, 2025-01-05 01:29:00.000,40991731.84,               ,24.25,40991741,167854318.3,34.406,               ,               ,               ,40991732.67,               ,25.156,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:29:30.000,               ,               ,               ,40994257.88,167864621.6,34.594,               ,               ,               ,               ,               ,               ,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:30:00.000,               ,               ,               ,40996779.72,167874947.7,34.656,               ,               ,               ,               ,               ,               ,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:30:30.000,               ,               ,               ,40999307.05,167885296.8,34.375,               ,               ,               ,40999295.54,               ,19.625,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:31:00.000,41001831.02,               ,23.25,41001840.77,167895673.4,34,               ,               ,               ,41001833.79,               ,23.438,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:31:30.000,41004376.36,               ,27.406,41004380.15,167906071.9,33.75,               ,               ,               ,41004376.01,               ,26.156,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:32:00.000,41006919.73,               ,27.125,41006926.23,167916495,33.75,               ,               ,               ,41006919.71,               ,28.125,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:32:30.000,41009472.63,               ,29.031,41009476.27,167926941,33.906,               ,               ,               ,41009471.72,               ,28.938,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:33:00.000,41012028.36,               ,28.938,41012033.09,167937412.6,34,               ,               ,               ,41012028.1,               ,29.031,               ,               ,               ,               ,               ,               
  J02, 2025-01-05 01:33:30.000,41014589.63,               ,28.188,41014596.83,167947907.8,32.875,               ,               ,               ,41014589.66,               ,28.75,41014586.71,215533116.8,29.25,               ,               ,               
  J02, 2025-01-05 01:34:00.000,41017157.36,               ,28.781,41017166.36,167958427.4,32.344,               ,               ,               ,41017158.27,               ,29.344,41017155.69,215546617,29.625,               ,               ,               
  J02, 2025-01-05 01:34:30.000,41019734.1,               ,30.312,41019739.91,167968971.8,31.469,               ,               ,               ,41019734.04,               ,31,41019731.23,215560149,30.656,               ,               ,               
  J02, 2025-01-05 01:35:00.000,41022314.95,               ,30.469,41022322.01,167979540.3,32.594,               ,               ,               ,41022314.74,               ,30.844,41022311.25,215573712,31.344,               ,               ,               
  J02, 2025-01-05 01:35:30.000,41024902.14,               ,30.969,41024908.35,167990131.3,33.344,               ,               ,               ,41024901.24,               ,30.906,41024898.11,215587303.9,31.312,               ,               ,               
  J02, 2025-01-05 01:36:00.000,41027494.41,               ,30.5,41027501.65,168000748.8,33.031,               ,               ,               ,41027494.09,               ,30.656,41027490.36,215600929.7,31.156,               ,               ,               
  J02, 2025-01-05 01:36:30.000,41030092.94,               ,32.219,41030100,168011389.6,34.75,               ,               ,               ,41030093.41,               ,31.75,41030090.46,215614585.5,32.156,               ,               ,               
