> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
J02, 2025-01-10 00:00:00.000,   39151822.797,  205744217.977,         43.400,   39151822.230,  205744107.987,         46.100,   39151819.039,  205744251.944,         43.600,   39151832.492,  160320215.170,         45.700,   39151830.137,  153640200.261,         44.500
J02, 2025-01-10 00:00:30.000,   39154326.156,  205757373.055,         42.900,   39154325.176,  205757263.045,         45.900,   39154321.969,  205757407.030,         43.000,   39154335.781,  160330465.798,         45.700,   39154333.434,  153650023.781,         44.500
J02, 2025-01-10 00:01:00.000,   39156836.531,  205770565.015,         42.300,   39156835.238,  205770455.018,         45.700,   39156831.992,  205770598.989,         43.000,   39156846.469,  160340745.204,         45.700,   39156843.719,  153659874.853,         43.800
J02, 2025-01-10 00:01:30.000,   39159353.969,  205783793.987,         41.400,   39159352.441,  205783683.968,         45.300,   39159349.645,  205783827.967,         41.500,   39159363.785,  160351053.425,         45.300,   39159361.074,  153669753.558,         44.100
J02, 2025-01-10 00:02:00.000,   39161878.672,  205797060.407,         41.000,   39161877.293,  205796950.411,         45.100,   39161874.195,  205797094.388,         42.600,   39161887.965,  160361390.841,         45.000,   39161885.465,  153679660.240,         44.300
J02, 2025-01-10 00:02:30.000,   39164410.391,  205810364.107,         41.300,   39164409.281,  205810254.111,         45.900,   39164405.941,  205810398.081,         43.000,   39164419.742,  160371757.302,         45.500,   39164417.355,  153689594.751,         44.700
J02, 2025-01-10 00:03:00.000,   39166949.047,  205823705.232,         41.800,   39166947.930,  205823595.231,         46.300,   39166944.828,  205823739.215,         42.900,   39166958.906,  160382152.937,         46.000,   39166956.215,  153699557.224,         45.100
J02, 2025-01-10 00:03:30.000,   39169495.141,  205837083.575,         43.400,   39169493.898,  205836973.581,         46.600,   39169490.918,  205837117.564,         44.100,   39169505.168,  160392577.554,         46.200,   39169502.039,  153709547.467,         44.500
J02, 2025-01-10 00:04:00.000,   39172048.281,  205850499.753,         43.200,   39172046.621,  205850389.759,         46.100,   39172043.555,  205850533.728,         43.600,   39172058.094,  160403031.643,         46.400,   39172055.141,  153719565.940,         44.200
J02, 2025-01-10 00:04:30.000,   39174608.438,  205863953.653,         40.900,   39174606.508,  205863843.644,         45.600,   39174603.520,  205863987.635,         42.800,   39174617.918,  160413515.118,         47.000,   39174615.246,  153729612.609,         44.700
J02, 2025-01-10 00:05:00.000,   39177175.578,  205877445.130,         41.600,   39177173.801,  205877335.114,         45.100,   39177170.461,  205877479.112,         42.400,   39177185.266,  160424027.908,         46.600,   39177182.406,  153739687.351,         44.900
J02, 2025-01-10 00:05:30.000,   39179750.188,  205890974.862,         41.600,   39179748.652,  205890864.853,         45.500,   39179745.520,  205891008.845,         42.800,   39179760.324,  160434570.503,         46.700,   39179757.070,  153749790.657,         43.900
J02, 2025-01-10 00:06:00.000,   39182332.172,  205904542.472,         43.200,   39182331.230,  205904432.479,         46.900,   39182327.871,  205904576.462,         43.700,   39182341.750,  160445142.612,         46.300,   39182338.805,  153759922.241,         44.300
J02, 2025-01-10 00:06:30.000,   39184921.391,  205918148.167,         44.300,   39184920.375,  205918038.158,         47.300,   39184916.965,  205918182.171,         44.400,   39184930.996,  160455744.381,         46.200,   39184927.887,  153770082.263,         44.500
J02, 2025-01-10 00:07:00.000,   39187517.734,  205931791.822,         43.400,   39187516.652,  205931681.827,         46.900,   39187513.160,  205931825.818,         43.100,   39187527.551,  160466375.722,         46.200,   39187524.242,  153780270.617,         43.600
J02, 2025-01-10 00:07:30.000,   39190121.328,  205945473.672,         43.200,   39190120.215,  205945363.663,         46.700,   39190116.715,  205945507.670,         43.600,   39190131.109,  160477036.825,         46.400,   39190128.363,  153790487.504,         44.100
J02, 2025-01-10 00:08:00.000,   39192732.281,  205959193.683,         43.200,   39192730.902,  205959083.689,         47.100,   39192727.742,  205959227.680,         44.400,   39192742.332,  160487727.676,         47.000,   39192739.586,  153800732.876,         45.000
J02, 2025-01-10 00:08:30.000,   39195350.281,  205972951.843,         43.800,   39195348.777,  205972841.828,         47.200,   39195345.789,  205972985.827,         44.600,   39195360.441,  160498448.247,         47.500,   39195357.527,  153811006.748,         44.900
J02, 2025-01-10 00:09:00.000,   39197975.875,  205986748.635,         43.800,   39197974.484,  205986638.625,         46.900,   39197971.145,  205986782.632,         44.700,   39197985.766,  160509198.943,         47.300,   39197982.801,  153821309.487,         44.500
J02, 2025-01-10 00:09:30.000,   39200608.734,  206000583.672,         44.300,   39200607.438,  206000473.671,         47.200,   39200604.109,  206000617.669,         44.200,   39200618.676,  160519979.425,         47.200,   39200615.664,  153831640.772,         45.200
J02, 2025-01-10 00:10:00.000,   39203248.781,  206014457.714,         44.500,   39203247.828,  206014347.705,         47.800,   39203244.605,  206014491.718,         44.700,   39203259.012,  160530790.288,         46.900,   39203255.953,  153842001.179,         45.600
J02, 2025-01-10 00:10:30.000,   39205896.422,  206028370.396,         44.700,   39205895.500,  206028260.380,         47.700,   39205892.113,  206028404.387,         44.900,   39205906.613,  160541631.247,         47.000,   39205903.492,  153852390.415,         45.400
J02, 2025-01-10 00:11:00.000,   39208551.344,  206042321.766,         44.300,   39208550.227,  206042211.763,         47.300,   39208546.816,  206042355.770,         44.100,   39208561.426,  160552502.378,         47.300,   39208558.547,  153862808.567,         45.300
J02, 2025-01-10 00:11:30.000,   39211213.672,  206056312.111,         43.900,   39211212.414,  206056202.116,         47.500,   39211209.445,  206056346.116,         45.000,   39211223.703,  160563403.878,         46.300,   39211220.730,  153873255.808,         45.400
J02, 2025-01-10 00:12:00.000,   39213883.359,  206070341.377,         45.100,   39213882.242,  206070231.395,         47.900,   39213879.188,  206070375.381,         45.300,   39213893.066,  160574335.707,         46.000,   39213890.484,  153883732.123,         45.200
J02, 2025-01-10 00:12:30.000,   39216560.516,  206084409.413,         45.000,   39216559.422,  206084299.410,         48.100,   39216556.379,  206084443.411,         45.500,   39216570.199,  160585297.746,         46.000,   39216568.008,  153894237.394,         45.400
J02, 2025-01-10 00:13:00.000,   39219245.063,  206098516.495,         45.400,   39219244.246,  206098406.477,         48.600,   39219241.203,  206098550.493,         46.500,   39219254.996,  160596290.207,         46.700,   39219252.707,  153904771.815,         45.800
J02, 2025-01-10 00:13:30.000,   39221937.172,  206112662.518,         44.900,   39221936.258,  206112552.506,         48.600,   39221933.148,  206112696.522,         45.800,   39221946.875,  160607313.010,         46.300,   39221945.000,  153915335.332,         46.100
J02, 2025-01-10 00:14:00.000,   39224636.797,  206126847.855,         45.100,   39224635.836,  206126737.865,         48.100,   39224632.512,  206126881.859,         45.200,   39224646.258,  160618366.484,         46.100,   39224644.297,  153925928.208,         45.700
J02, 2025-01-10 00:14:30.000,   39227343.609,  206141072.595,         44.600,   39227342.582,  206140962.584,         47.800,   39227339.520,  206141106.600,         45.600,   39227353.449,  160629450.619,         46.800,   39227350.996,  153936550.493,         45.900
J02, 2025-01-10 00:15:00.000,   39230058.109,  206155336.642,         45.100,   39230056.609,  206155226.645,         47.600,   39230053.523,  206155370.653,         46.000,   39230067.367,  160640565.394,         46.200,   39230065.281,  153947202.160,         45.400
J02, 2025-01-10 00:15:30.000,   39232779.844,  206169639.955,         44.600,   39232778.305,  206169529.941,         47.100,   39232775.453,  206169673.973,         44.500,   39232789.281,  160651710.768,         46.400,   39232787.141,  153957883.138,         45.600
J02, 2025-01-10 00:16:00.000,   39235509.234,  206183982.682,         43.800,   39235508.160,  206183872.698,         47.300,   39235504.863,  206184016.701,         45.100,   39235518.867,  160662886.885,         45.600,   39235516.570,  153968593.541,         45.500
J02, 2025-01-10 00:16:30.000,   39238246.172,  206198364.897,         45.000,   39238245.273,  206198254.897,         47.800,   39238241.848,  206198398.916,         45.100,   39238255.969,  160674093.725,         46.600,   39238253.660,  153979333.426,         45.500
J02, 2025-01-10 00:17:00.000,   39240990.656,  206212786.739,         44.700,   39240989.238,  206212676.724,         47.600,   39240986.215,  206212820.758,         44.100,   39241000.492,  160685331.463,         46.500,   39240998.191,  153990102.908,         45.800
J02, 2025-01-10 00:17:30.000,   39243742.688,  206227247.971,         44.200,   39243741.215,  206227137.971,         47.400,   39243737.988,  206227281.997,         43.900,   39243752.078,  160696599.894,         45.800,   39243750.070,  154000901.802,         46.300
J02, 2025-01-10 00:18:00.000,   39246502.063,  206241748.687,         44.700,   39246500.629,  206241638.678,         47.000,   39246497.160,  206241782.699,         44.200,   39246511.320,  160707899.094,         45.800,   39246509.488,  154011730.171,         46.600
J02, 2025-01-10 00:18:30.000,   39249268.891,  206256289.118,         44.700,   39249267.383,  206256179.111,         46.900,   39249264.020,  206256323.139,         44.500,   39249278.379,  160719229.238,         45.300,   39249276.414,  154022588.213,         46.100
J02, 2025-01-10 00:19:00.000,   39252043.516,  206270869.516,         42.300,   39252041.613,  206270759.515,         45.700,   39252038.184,  206270903.543,         43.600,   39252052.949,  160730590.499,         45.800,   39252050.973,  154033476.092,         46.400
J02, 2025-01-10 00:19:30.000,   39254825.734,  206285489.773,         43.400,   39254823.980,  206285379.755,         45.900,   39254820.539,  206285523.806,         43.400,   39254834.855,  160741982.843,         45.300,   39254833.441,  154044393.736,         46.200
J02, 2025-01-10 00:20:00.000,   39257615.438,  206300149.827,         43.300,   39257613.824,  206300039.832,         46.400,   39257610.555,  206300183.861,         43.100,   39257624.699,  160753406.182,         45.700,   39257623.160,  154055341.094,         46.000
J02, 2025-01-10 00:20:30.000,   39260412.875,  206314849.823,         43.600,   39260411.262,  206314739.821,         46.500,   39260408.285,  206314883.849,         42.800,   39260422.613,  160764860.647,         45.700,   39260420.598,  154066318.267,         45.900
