> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
J02, 2025-01-03 00:00:00.000,   39013486.797,  205017270.287,         39.600,   39013486.016,  205017303.283,         44.300,   39013482.383,  205017258.223,         41.000,   39013496.988,  159753758.672,         44.500,   39013494.773,  153097349.263,         44.500
J02, 2025-01-03 00:00:30.000,   39015635.844,  205028563.331,         39.200,   39015634.660,  205028596.343,         43.200,   39015631.523,  205028551.273,         40.400,   39015646.230,  159762558.324,         45.200,   39015644.090,  153105782.266,         45.200
J02, 2025-01-03 00:01:00.000,   39017790.828,  205039886.162,         38.300,   39017789.469,  205039919.166,         41.600,   39017785.793,  205039874.091,         39.000,   39017800.930,  159771381.218,         45.100,   39017798.996,  153114237.494,         45.600
J02, 2025-01-03 00:01:30.000,   39019950.828,  205051239.376,         37.500,   39019949.379,  205051272.373,         41.700,   39019946.082,  205051227.304,         39.000,   39019961.535,  159780227.769,         45.600,   39019959.387,  153122715.422,         45.800
J02, 2025-01-03 00:02:00.000,   39022117.000,  205062622.635,         36.800,   39022114.992,  205062655.655,         41.100,   39022111.406,  205062610.572,         38.500,   39022127.277,  159789097.725,         44.800,   39022125.641,  153131215.803,         44.900
J02, 2025-01-03 00:02:30.000,   39024289.000,  205074036.281,         37.300,   39024286.977,  205074069.284,         41.300,   39024283.469,  205074024.215,         38.300,   39024299.637,  159797991.374,         44.400,   39024297.832,  153139738.849,         44.700
J02, 2025-01-03 00:03:00.000,   39026466.984,  205085480.827,         37.200,   39026465.008,  205085513.824,         41.000,   39026461.703,  205085468.762,         38.600,   39026477.656,  159806909.126,         43.800,   39026475.520,  153148284.972,         44.900
J02, 2025-01-03 00:03:30.000,   39028650.719,  205096955.742,         39.000,   39028649.305,  205096988.740,         42.200,   39028645.855,  205096943.678,         38.900,   39028660.867,  159815850.501,         43.800,   39028659.031,  153156853.777,         44.700
J02, 2025-01-03 00:04:00.000,   39030840.203,  205108461.604,         41.300,   39030839.367,  205108494.603,         43.600,   39030836.117,  205108449.541,         40.900,   39030850.422,  159824815.980,         44.300,   39030848.672,  153165445.653,         44.500
J02, 2025-01-03 00:04:30.000,   39033035.547,  205119997.971,         40.400,   39033034.293,  205120030.977,         43.100,   39033030.840,  205119985.922,         40.200,   39033046.070,  159833805.191,         44.500,   39033044.305,  153174060.320,         45.200
J02, 2025-01-03 00:05:00.000,   39035236.844,  205131565.317,         39.100,   39035235.262,  205131598.329,         42.000,   39035232.043,  205131553.267,         40.200,   39035247.000,  159842818.591,         44.200,   39035245.465,  153182698.126,         45.700
J02, 2025-01-03 00:05:30.000,   39037444.188,  205143163.660,         38.500,   39037442.512,  205143196.634,         41.400,   39037438.855,  205143151.602,         39.500,   39037454.918,  159851856.117,         44.500,   39037452.984,  153191359.080,         45.300
