> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S22, 2025-01-07 00:00:00.000,   39011884.750,  205009094.854,         40.300,,,,,,,,,,,,
S22, 2025-01-07 00:00:30.000,   39012326.859,  205011420.457,         39.900,,,,,,,,,,,,
S22, 2025-01-07 00:01:00.000,   39012767.734,  205013748.841,         39.900,,,,,,,,,,,,
S22, 2025-01-07 00:01:30.000,   39013208.641,  205016077.716,         41.300,,,,,,,,,,,,
S22, 2025-01-07 00:02:00.000,   39013649.406,  205018395.913,         40.500,,,,,,,,,,,,
S22, 2025-01-07 00:02:30.000,   39014089.563,  205020711.262,         39.900,,,,,,,,,,,,
S22, 2025-01-07 00:03:00.000,   39014531.297,  205023032.604,         39.700,,,,,,,,,,,,
S22, 2025-01-07 00:03:30.000,   39014973.813,  205025341.117,         39.900,,,,,,,,,,,,
S22, 2025-01-07 00:04:00.000,   39015411.969,  205027648.119,         39.900,,,,,,,,,,,,
S22, 2025-01-07 00:04:30.000,   39015853.672,  205029961.470,         40.200,,,,,,,,,,,,
S22, 2025-01-07 00:05:00.000,   39016290.953,  205032271.966,         39.800,,,,,,,,,,,,
S22, 2025-01-07 00:05:30.000,   39016729.891,  205034582.316,         39.900,,,,,,,,,,,,
S22, 2025-01-07 00:06:00.000,   39017167.281,  205036892.100,         39.500,,,,,,,,,,,,
S22, 2025-01-07 00:06:30.000,   39017605.547,  205039198.131,         39.700,,,,,,,,,,,,
S22, 2025-01-07 00:07:00.000,   39018044.641,  205041504.599,         39.500,,,,,,,,,,,,
S22, 2025-01-07 00:07:30.000,   39018482.547,  205043806.322,         39.400,,,,,,,,,,,,
S22, 2025-01-07 00:08:00.000,   39018920.094,  205046099.495,         39.200,,,,,,,,,,,,
S22, 2025-01-07 00:08:30.000,   39019354.406,  205048398.087,         38.800,,,,,,,,,,,,
S22, 2025-01-07 00:09:00.000,   39019791.688,  205050695.458,         38.400,,,,,,,,,,,,
S22, 2025-01-07 00:09:30.000,   39020230.766,  205052986.269,         39.000,,,,,,,,,,,,
S22, 2025-01-07 00:10:00.000,   39020666.656,  205055274.042,         39.100,,,,,,,,,,,,
S22, 2025-01-07 00:10:30.000,   39021102.609,  205057566.093,         38.600,,,,,,,,,,,,
S22, 2025-01-07 00:11:00.000,   39021537.641,  205059856.895,         39.100,,,,,,,,,,,,
S22, 2025-01-07 00:11:30.000,   39021975.250,  205062144.318,         39.200,,,,,,,,,,,,
S22, 2025-01-07 00:12:00.000,   39022410.172,  205064425.938,         39.200,,,,,,,,,,,,
S22, 2025-01-07 00:12:30.000,   39022846.141,  205066711.536,         39.000,,,,,,,,,,,,
