> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S27, 2025-01-22 00:00:00.000,   37790949.547,  198593044.103,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:00:30.000,   37790876.984,  198592659.285,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:01:00.000,   37790803.484,  198592274.118,         45.000,,,,,,,,,,,,
S27, 2025-01-22 00:01:30.000,   37790729.984,  198591890.378,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:02:00.000,   37790657.203,  198591506.585,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:02:30.000,   37790584.875,  198591123.963,         44.900,,,,,,,,,,,,
S27, 2025-01-22 00:03:00.000,   37790511.766,  198590742.103,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:03:30.000,   37790438.859,  198590360.845,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:04:00.000,   37790366.922,  198589979.433,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:04:30.000,   37790294.172,  198589599.282,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:05:00.000,   37790222.203,  198589219.774,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:05:30.000,   37790150.047,  198588840.676,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:06:00.000,   37790078.391,  198588462.482,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:06:30.000,   37790006.063,  198588085.697,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:07:00.000,   37789934.656,  198587710.295,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:07:30.000,   37789863.516,  198587335.132,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:08:00.000,   37789792.313,  198586959.951,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:08:30.000,   37789721.125,  198586585.667,         45.000,,,,,,,,,,,,
S27, 2025-01-22 00:09:00.000,   37789650.000,  198586211.950,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:09:30.000,   37789579.250,  198585839.047,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:10:00.000,   37789508.250,  198585466.722,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:10:30.000,   37789438.016,  198585094.943,         44.400,,,,,,,,,,,,
S27, 2025-01-22 00:11:00.000,   37789366.875,  198584724.234,         45.100,,,,,,,,,,,,
S27, 2025-01-22 00:11:30.000,   37789296.016,  198584354.605,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:12:00.000,   37789226.609,  198583985.604,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:12:30.000,   37789155.938,  198583617.171,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:13:00.000,   37789085.922,  198583249.704,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:13:30.000,   37789016.984,  198582883.156,         44.800,,,,,,,,,,,,
S27, 2025-01-22 00:14:00.000,   37788947.078,  198582517.127,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:14:30.000,   37788877.266,  198582151.522,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:15:00.000,   37788808.281,  198581786.965,         45.000,,,,,,,,,,,,
S27, 2025-01-22 00:15:30.000,   37788738.828,  198581423.308,         44.800,,,,,,,,,,,,
S27, 2025-01-22 00:16:00.000,   37788670.484,  198581059.947,         44.900,,,,,,,,,,,,
S27, 2025-01-22 00:16:30.000,   37788601.219,  198580697.638,         44.900,,,,,,,,,,,,
S27, 2025-01-22 00:17:00.000,   37788532.047,  198580336.243,         45.000,,,,,,,,,,,,
S27, 2025-01-22 00:17:30.000,   37788464.063,  198579974.995,         45.000,,,,,,,,,,,,
S27, 2025-01-22 00:18:00.000,   37788395.234,  198579614.895,         45.000,,,,,,,,,,,,
S27, 2025-01-22 00:18:30.000,   37788326.703,  198579255.371,         45.200,,,,,,,,,,,,
S27, 2025-01-22 00:19:00.000,   37788259.047,  198578897.031,         44.900,,,,,,,,,,,,
S27, 2025-01-22 00:19:30.000,   37788191.516,  198578541.069,         45.200,,,,,,,,,,,,
S27, 2025-01-22 00:20:00.000,   37788123.422,  198578185.680,         45.000,,,,,,,,,,,,
S27, 2025-01-22 00:20:30.000,   37788056.328,  198577830.162,         45.100,,,,,,,,,,,,
S27, 2025-01-22 00:21:00.000,   37787988.734,  198577475.837,         45.200,,,,,,,,,,,,
S27, 2025-01-22 00:21:30.000,   37787921.031,  198577121.794,         45.000,,,,,,,,,,,,
S27, 2025-01-22 00:22:00.000,   37787853.938,  198576768.082,         45.200,,,,,,,,,,,,
S27, 2025-01-22 00:22:30.000,   37787786.844,  198576415.074,         45.300,,,,,,,,,,,,
S27, 2025-01-22 00:23:00.000,   37787720.031,  198576063.056,         45.100,,,,,,,,,,,,
S27, 2025-01-22 00:23:30.000,   37787652.938,  198575711.196,         45.100,,,,,,,,,,,,
S27, 2025-01-22 00:24:00.000,   37787585.875,  198575360.856,         45.000,,,,,,,,,,,,
S27, 2025-01-22 00:24:30.000,   37787520.156,  198575011.379,         45.100,,,,,,,,,,,,
S27, 2025-01-22 00:25:00.000,   37787452.844,  198574662.031,         45.100,,,,,,,,,,,,
S27, 2025-01-22 00:25:30.000,   37787386.797,  198574313.585,         45.500,,,,,,,,,,,,
S27, 2025-01-22 00:26:00.000,   37787320.922,  198573965.784,         45.200,,,,,,,,,,,,
S27, 2025-01-22 00:26:30.000,   37787254.922,  198573619.029,         45.800,,,,,,,,,,,,
S27, 2025-01-22 00:27:00.000,   37787189.594,  198573272.856,         45.300,,,,,,,,,,,,
S27, 2025-01-22 00:27:30.000,   37787124.000,  198572927.688,         45.200,,,,,,,,,,,,
S27, 2025-01-22 00:28:00.000,   37787057.156,  198572583.681,         45.000,,,,,,,,,,,,
S27, 2025-01-22 00:28:30.000,   37786991.672,  198572239.857,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:29:00.000,   37786927.484,  198571897.534,         44.800,,,,,,,,,,,,
S27, 2025-01-22 00:29:30.000,   37786862.375,  198571555.888,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:30:00.000,   37786796.781,  198571214.182,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:30:30.000,   37786732.250,  198570873.895,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:31:00.000,   37786667.250,  198570534.139,         44.800,,,,,,,,,,,,
S27, 2025-01-22 00:31:30.000,   37786602.734,  198570195.447,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:32:00.000,   37786539.266,  198569857.282,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:32:30.000,   37786474.438,  198569519.944,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:33:00.000,   37786411.031,  198569183.607,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:33:30.000,   37786347.313,  198568847.655,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:34:00.000,   37786283.438,  198568513.434,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:34:30.000,   37786220.563,  198568179.593,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:35:00.000,   37786156.531,  198567846.348,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:35:30.000,   37786094.078,  198567514.482,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:36:00.000,   37786030.781,  198567182.946,         44.800,,,,,,,,,,,,
S27, 2025-01-22 00:36:30.000,   37785967.188,  198566852.332,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:37:00.000,   37785905.141,  198566522.788,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:37:30.000,   37785842.484,  198566193.692,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:38:00.000,   37785780.109,  198565865.712,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:38:30.000,   37785718.406,  198565538.518,         45.100,,,,,,,,,,,,
S27, 2025-01-22 00:39:00.000,   37785655.438,  198565212.172,         44.800,,,,,,,,,,,,
S27, 2025-01-22 00:39:30.000,   37785594.563,  198564886.337,         44.800,,,,,,,,,,,,
S27, 2025-01-22 00:40:00.000,   37785532.078,  198564561.365,         44.900,,,,,,,,,,,,
S27, 2025-01-22 00:40:30.000,   37785470.734,  198564237.479,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:41:00.000,   37785409.016,  198563914.470,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:41:30.000,   37785348.297,  198563592.439,         44.900,,,,,,,,,,,,
S27, 2025-01-22 00:42:00.000,   37785287.391,  198563271.443,         44.900,,,,,,,,,,,,
S27, 2025-01-22 00:42:30.000,   37785226.453,  198562950.890,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:43:00.000,   37785165.281,  198562631.391,         44.800,,,,,,,,,,,,
S27, 2025-01-22 00:43:30.000,   37785104.406,  198562313.132,         44.300,,,,,,,,,,,,
S27, 2025-01-22 00:44:00.000,   37785044.172,  198561995.130,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:44:30.000,   37784984.344,  198561677.864,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:45:00.000,   37784923.641,  198561360.936,         44.300,,,,,,,,,,,,
S27, 2025-01-22 00:45:30.000,   37784864.047,  198561045.358,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:46:00.000,   37784803.625,  198560730.026,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:46:30.000,   37784743.984,  198560416.441,         44.400,,,,,,,,,,,,
S27, 2025-01-22 00:47:00.000,   37784684.406,  198560103.605,         44.900,,,,,,,,,,,,
S27, 2025-01-22 00:47:30.000,   37784624.844,  198559791.550,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:48:00.000,   37784565.766,  198559480.121,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:48:30.000,   37784506.719,  198559170.072,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:49:00.000,   37784448.422,  198558861.486,         44.800,,,,,,,,,,,,
S27, 2025-01-22 00:49:30.000,   37784390.141,  198558554.036,         44.700,,,,,,,,,,,,
S27, 2025-01-22 00:50:00.000,   37784331.922,  198558246.756,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:50:30.000,   37784273.531,  198557940.517,         44.900,,,,,,,,,,,,
S27, 2025-01-22 00:51:00.000,   37784215.375,  198557634.633,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:51:30.000,   37784156.859,  198557329.331,         45.000,,,,,,,,,,,,
S27, 2025-01-22 00:52:00.000,   37784099.094,  198557024.850,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:52:30.000,   37784041.219,  198556720.988,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:53:00.000,   37783984.203,  198556419.237,         44.400,,,,,,,,,,,,
S27, 2025-01-22 00:53:30.000,   37783926.031,  198556117.549,         44.600,,,,,,,,,,,,
S27, 2025-01-22 00:54:00.000,   37783869.609,  198555817.252,         44.400,,,,,,,,,,,,
S27, 2025-01-22 00:54:30.000,   37783812.297,  198555517.182,         44.200,,,,,,,,,,,,
S27, 2025-01-22 00:55:00.000,   37783756.328,  198555218.829,         44.300,,,,,,,,,,,,
S27, 2025-01-22 00:55:30.000,   37783698.969,  198554921.238,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:56:00.000,   37783643.031,  198554624.633,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:56:30.000,   37783587.672,  198554329.147,         44.500,,,,,,,,,,,,
S27, 2025-01-22 00:57:00.000,   37783530.828,  198554034.200,         44.600,,,,,,,,,,,,
