> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
J02, 2025-01-22 00:00:00.000,   40437987.875,  212503039.263,         38.100,   40437986.824,  212503085.250,         41.900,   40437983.090,  212503033.184,         38.800,   40437995.363,  165586865.000,         42.300,   40437992.461,  158687407.676,         43.700
J02, 2025-01-22 00:00:30.000,   40438650.813,  212506522.047,         38.800,   40438649.496,  212506568.038,         43.000,   40438645.750,  212506515.960,         40.900,   40438657.801,  165589578.820,         42.100,   40438655.227,  158690008.466,         44.700
J02, 2025-01-22 00:01:00.000,   40439320.578,  212510041.960,         38.900,   40439318.863,  212510087.963,         43.400,   40439315.418,  212510035.882,         39.900,   40439328.000,  165592321.623,         43.500,   40439325.242,  158692636.966,         44.600
J02, 2025-01-22 00:01:30.000,   40439997.469,  212513599.340,         38.200,   40439996.004,  212513645.336,         42.300,   40439992.859,  212513593.252,         39.400,   40440004.859,  165595093.618,         43.100,   40440002.262,  158695293.473,         44.900
J02, 2025-01-22 00:02:00.000,   40440681.328,  212517194.098,         38.900,   40440680.145,  212517240.092,         42.700,   40440676.566,  212517188.020,         40.200,   40440688.898,  165597894.741,         43.200,   40440686.207,  158697977.860,         45.400
J02, 2025-01-22 00:02:30.000,   40441372.672,  212520826.359,         38.800,   40441371.891,  212520872.353,         43.000,   40441368.289,  212520820.279,         39.400,   40441380.203,  165600725.078,         43.900,   40441377.438,  158700690.271,         45.300
J02, 2025-01-22 00:03:00.000,   40442071.469,  212524496.303,         38.100,   40442070.180,  212524542.302,         43.100,   40442066.871,  212524490.225,         40.200,   40442078.520,  165603584.778,         43.700,   40442075.711,  158703430.824,         44.500
J02, 2025-01-22 00:03:30.000,   40442775.906,  212528203.947,         38.400,   40442775.305,  212528249.943,         43.500,   40442771.676,  212528197.865,         39.400,   40442783.590,  165606473.820,         42.800,   40442781.195,  158706199.520,         44.500
J02, 2025-01-22 00:04:00.000,   40443488.875,  212531948.277,         40.200,   40443487.762,  212531994.258,         43.400,   40443484.371,  212531942.197,         40.600,   40443496.406,  165609391.453,         43.100,   40443493.781,  158708995.577,         45.000
J02, 2025-01-22 00:04:30.000,   40444208.906,  212535731.131,         38.600,   40444207.668,  212535777.138,         43.600,   40444204.074,  212535725.044,         40.200,   40444216.453,  165612339.183,         44.000,   40444213.602,  158711820.469,         45.100
J02, 2025-01-22 00:05:00.000,   40444936.016,  212539552.101,         38.400,   40444934.520,  212539598.110,         42.900,   40444931.273,  212539546.021,         39.700,   40444943.188,  165615316.567,         42.800,   40444940.504,  158714673.798,         44.700
