> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
J02, 2025-01-05 00:00:00.000,   40395429.156,  212279418.768,         37.300,   40395427.773,  212279498.782,         42.300,   40395424.922,  212279399.627,         39.100,   40395437.305,  165412617.955,         42.300,   40395434.934,  158520426.853,         43.400
J02, 2025-01-05 00:00:30.000,   40395349.719,  212279000.872,         37.500,   40395348.258,  212279080.853,         42.100,   40395345.090,  212278981.731,         38.500,   40395358.406,  165412292.294,         43.200,   40395355.324,  158520114.738,         42.600
J02, 2025-01-05 00:01:00.000,   40395272.500,  212278595.338,         38.500,   40395271.313,  212278675.332,         41.900,   40395267.938,  212278576.202,         38.100,   40395280.871,  165411976.308,         42.100,   40395278.414,  158519811.912,         42.700
J02, 2025-01-05 00:01:30.000,   40395199.000,  212278208.209,         38.300,   40395197.828,  212278288.215,         42.900,   40395194.266,  212278189.068,         39.500,   40395207.035,  165411674.631,         41.600,   40395204.594,  158519522.820,         43.300
J02, 2025-01-05 00:02:00.000,   40395129.266,  212277841.025,         38.500,   40395127.785,  212277921.015,         42.400,   40395124.559,  212277821.891,         38.900,   40395137.027,  165411388.497,         40.400,   40395134.914,  158519248.619,         42.400
J02, 2025-01-05 00:02:30.000,   40395062.922,  212277492.524,         38.700,   40395061.098,  212277572.512,         41.800,   40395058.148,  212277473.388,         38.300,   40395070.723,  165411116.911,         41.300,   40395068.289,  158518988.358,         42.700
J02, 2025-01-05 00:03:00.000,   40395000.000,  212277162.586,         38.900,   40394998.715,  212277242.592,         42.900,   40394995.715,  212277143.452,         39.100,   40395008.379,  165410859.825,         42.200,   40395005.758,  158518741.969,         43.200
J02, 2025-01-05 00:03:30.000,   40394941.172,  212276851.546,         39.900,   40394939.688,  212276931.551,         43.100,   40394936.316,  212276832.413,         39.500,   40394948.645,  165410617.470,         41.900,   40394946.402,  158518509.713,         43.300
J02, 2025-01-05 00:04:00.000,   40394886.359,  212276563.730,         38.400,   40394884.859,  212276643.739,         42.400,   40394881.281,  212276544.590,         40.400,   40394894.547,  165410393.176,         42.600,   40394891.289,  158518294.745,         42.300
J02, 2025-01-05 00:04:30.000,   40394834.469,  212276292.360,         37.200,   40394833.176,  212276372.341,         41.100,   40394829.566,  212276273.220,         37.900,   40394842.906,  165410181.736,         43.600,   40394839.859,  158518092.100,         42.900
J02, 2025-01-05 00:05:00.000,   40394785.875,  212276037.502,         36.700,   40394784.340,  212276117.481,         41.500,   40394781.668,  212276018.360,         38.500,   40394794.324,  165409983.147,         42.700,   40394791.223,  158517901.796,         43.500
J02, 2025-01-05 00:05:30.000,   40394740.719,  212275800.414,         38.100,   40394739.254,  212275880.401,         41.300,   40394736.277,  212275781.271,         38.200,   40394749.066,  165409798.392,         41.900,   40394746.047,  158517724.730,         43.000
J02, 2025-01-05 00:06:00.000,   40394699.500,  212275581.763,         36.100,   40394697.574,  212275661.742,         40.600,   40394694.238,  212275562.624,         36.900,   40394707.430,  165409628.011,         42.900,   40394704.523,  158517561.476,         42.800
J02, 2025-01-05 00:06:30.000,   40394661.297,  212275382.112,         36.300,   40394659.480,  212275462.102,         41.300,   40394656.211,  212275362.978,         37.000,   40394669.531,  165409472.466,         41.900,   40394666.574,  158517412.382,         42.700
J02, 2025-01-05 00:07:00.000,   40394626.438,  212275201.548,         35.400,   40394624.691,  212275281.546,         40.500,   40394621.309,  212275182.398,         36.500,   40394635.504,  165409331.769,         41.900,   40394632.508,  158517277.570,         43.200
J02, 2025-01-05 00:07:30.000,   40394596.000,  212275040.238,         35.700,   40394594.469,  212275120.241,         40.300,   40394590.840,  212275021.109,         36.700,   40394604.914,  165409206.117,         41.700,   40394601.273,  158517157.139,         42.600
J02, 2025-01-05 00:08:00.000,   40394568.922,  212274898.855,         37.600,   40394568.016,  212274978.849,         42.400,   40394564.508,  212274879.716,         38.300,   40394577.453,  165409095.933,         42.100,   40394574.598,  158517051.538,         42.800
J02, 2025-01-05 00:08:30.000,   40394545.641,  212274777.350,         39.600,   40394545.117,  212274857.341,         43.500,   40394541.672,  212274758.211,         39.600,   40394554.156,  165409001.212,         42.700,   40394551.258,  158516960.779,         43.300
J02, 2025-01-05 00:09:00.000,   40394526.625,  212274675.967,         38.300,   40394525.480,  212274755.973,         42.300,   40394522.168,  212274656.832,         38.900,   40394535.477,  165408922.189,         42.600,   40394532.055,  158516885.057,         43.100
J02, 2025-01-05 00:09:30.000,   40394511.359,  212274595.160,         36.600,   40394509.891,  212274675.159,         40.500,   40394506.414,  212274576.019,         37.400,   40394520.246,  165408859.237,         42.900,   40394516.973,  158516824.700,         43.200
J02, 2025-01-05 00:10:00.000,   40394499.406,  212274534.662,         37.500,   40394498.703,  212274614.646,         41.600,   40394495.281,  212274515.524,         37.700,   40394508.191,  165408812.074,         42.000,   40394505.852,  158516779.524,         44.100
J02, 2025-01-05 00:10:30.000,   40394491.953,  212274494.895,         39.200,   40394491.418,  212274574.883,         42.400,   40394487.707,  212274475.761,         39.200,   40394500.723,  165408781.079,         42.100,   40394498.027,  158516749.825,         43.300
J02, 2025-01-05 00:11:00.000,   40394488.156,  212274475.983,         38.100,   40394487.730,  212274556.000,         42.600,   40394484.332,  212274456.851,         38.700,   40394496.625,  165408766.362,         41.400,   40394494.410,  158516735.702,         43.000
J02, 2025-01-05 00:11:30.000,   40394488.656,  212274478.279,         38.800,   40394487.789,  212274558.271,         42.500,   40394484.430,  212274459.150,         38.800,   40394497.961,  165408768.126,         42.900,   40394494.598,  158516737.383,         43.600
J02, 2025-01-05 00:12:00.000,   40394493.438,  212274501.776,         38.100,   40394492.527,  212274581.779,         42.200,   40394488.961,  212274482.642,         38.700,   40394502.020,  165408786.411,         42.600,   40394499.551,  158516754.900,         43.700
J02, 2025-01-05 00:12:30.000,   40394502.141,  212274546.656,         38.400,   40394501.004,  212274626.677,         42.000,   40394497.895,  212274527.520,         38.700,   40394511.152,  165408821.396,         43.100,   40394507.676,  158516788.436,         43.400
J02, 2025-01-05 00:13:00.000,   40394514.875,  212274613.370,         38.300,   40394513.344,  212274693.380,         41.700,   40394510.031,  212274594.234,         38.400,   40394523.172,  165408873.372,         42.200,   40394520.715,  158516838.203,         43.200
J02, 2025-01-05 00:13:30.000,   40394531.250,  212274702.212,         38.400,   40394530.398,  212274782.184,         42.300,   40394526.684,  212274683.077,         38.700,   40394540.277,  165408942.530,         41.800,   40394537.648,  158516904.541,         44.100
J02, 2025-01-05 00:14:00.000,   40394552.703,  212274813.033,         38.100,   40394551.598,  212274893.011,         42.400,   40394548.066,  212274793.901,         38.700,   40394561.250,  165409028.883,         42.400,   40394558.379,  158516987.279,         42.800
J02, 2025-01-05 00:14:30.000,   40394578.250,  212274945.981,         38.600,   40394577.449,  212275025.974,         43.000,   40394573.668,  212274926.847,         39.200,   40394586.508,  165409132.464,         43.100,   40394583.754,  158517086.534,         43.900
J02, 2025-01-05 00:15:00.000,   40394607.813,  212275101.229,         38.900,   40394607.000,  212275181.232,         43.400,   40394603.543,  212275082.090,         40.100,   40394616.250,  165409253.435,         43.700,   40394613.246,  158517202.460,         42.800
J02, 2025-01-05 00:15:30.000,   40394641.563,  212275279.084,         38.200,   40394640.113,  212275359.059,         42.600,   40394636.902,  212275259.950,         39.200,   40394650.457,  165409391.977,         42.900,   40394646.930,  158517335.224,         42.600
J02, 2025-01-05 00:16:00.000,   40394680.047,  212275479.669,         37.900,   40394678.344,  212275559.660,         42.200,   40394675.090,  212275460.540,         38.300,   40394688.504,  165409548.259,         43.000,   40394685.211,  158517485.004,         42.800
J02, 2025-01-05 00:16:30.000,   40394722.375,  212275703.112,         39.200,   40394721.039,  212275783.132,         43.200,   40394717.484,  212275683.978,         39.400,   40394730.969,  165409722.402,         42.900,   40394727.676,  158517651.856,         42.700
J02, 2025-01-05 00:17:00.000,   40394769.297,               ,         39.000,   40394767.863,  212276029.836,         42.500,   40394764.395,               ,         38.900,   40394777.531,  165409914.595,         43.000,   40394774.816,  158517836.043,         42.900
J02, 2025-01-05 00:17:30.000,   40394820.219,  212276219.889,         38.200,   40394819.074,  212276299.886,         42.300,   40394815.598,  212276200.764,         38.900,   40394828.738,  165410125.044,         42.100,   40394826.047,  158518037.705,         43.100
J02, 2025-01-05 00:18:00.000,   40394876.313,  212276513.457,         36.900,   40394874.945,  212276593.450,         40.800,   40394871.246,  212276494.336,         37.300,   40394884.738,  165410353.776,         42.200,   40394882.113,  158518256.918,         43.500
J02, 2025-01-05 00:18:30.000,   40394936.391,  212276830.699,         36.500,   40394935.273,  212276910.707,         40.600,   40394932.125,  212276811.565,         36.600,   40394945.230,  165410600.977,         42.000,   40394942.492,  158518493.825,         42.500
J02, 2025-01-05 00:19:00.000,   40395001.969,  212277171.823,         37.900,   40395000.363,  212277251.823,         41.500,   40394997.465,  212277152.699,         38.000,   40395009.930,  165410866.761,         42.000,   40395007.793,  158518748.534,         43.800
J02, 2025-01-05 00:19:30.000,   40395071.172,  212277536.804,         37.100,   40395069.934,  212277616.777,         41.400,   40395066.691,  212277517.677,         37.600,   40395079.625,  165411151.133,         41.600,   40395077.207,  158519021.045,         44.100
J02, 2025-01-05 00:20:00.000,   40395145.297,  212277926.145,         38.100,   40395144.176,  212278006.135,         41.900,   40395141.070,  212277907.018,         38.800,   40395153.672,  165411454.505,         42.200,   40395151.125,  158519311.773,         43.400
J02, 2025-01-05 00:20:30.000,   40395224.266,  212278339.786,         37.900,   40395223.078,  212278419.784,         42.700,   40395219.926,  212278320.665,         38.400,   40395232.672,  165411776.806,         41.700,   40395229.766,  158519620.648,         43.200
J02, 2025-01-05 00:21:00.000,   40395307.422,  212278778.030,         39.000,   40395306.582,  212278858.022,         43.500,   40395303.258,  212278758.903,         39.900,   40395315.770,  165412118.273,         41.700,   40395313.211,  158519947.864,         43.600
J02, 2025-01-05 00:21:30.000,   40395395.141,  212279240.841,         37.900,   40395394.543,  212279320.839,         42.600,   40395391.379,  212279221.715,         38.300,   40395403.996,  165412478.878,         41.700,   40395401.359,  158520293.457,         43.300
J02, 2025-01-05 00:22:00.000,   40395488.500,  212279728.548,         39.000,   40395487.555,  212279808.542,         43.100,   40395483.840,  212279709.422,         39.600,   40395496.641,  165412858.862,         42.000,   40395494.102,  158520657.626,         43.100
J02, 2025-01-05 00:22:30.000,   40395585.781,  212280241.406,         39.900,   40395585.133,  212280321.411,         43.600,   40395581.684,  212280222.280,         40.000,   40395594.074,  165413258.467,         42.800,   40395592.000,  158521040.566,         44.000
J02, 2025-01-05 00:23:00.000,   40395688.281,  212280779.663,         38.700,   40395686.953,  212280859.673,         43.200,   40395684.145,  212280760.542,         39.200,   40395697.402,  165413677.877,         43.700,   40395694.547,  158521442.497,         43.100
J02, 2025-01-05 00:23:30.000,   40395795.625,  212281343.312,         37.800,   40395794.090,  212281423.318,         42.100,   40395790.973,  212281324.185,         38.300,   40395804.230,  165414117.068,         43.400,   40395801.520,  158521863.379,         43.000
J02, 2025-01-05 00:24:00.000,   40395907.953,  212281932.871,         36.500,   40395906.469,  212282012.858,         41.300,   40395903.188,  212281913.752,         37.300,   40395916.293,  165414576.444,         42.200,   40395913.398,  158522303.602,         43.200
J02, 2025-01-05 00:24:30.000,   40396025.250,  212282548.244,         37.900,   40396023.813,  212282628.229,         42.100,   40396021.129,  212282529.130,         38.200,   40396033.711,  165415055.909,         42.700,   40396030.086,  158522763.102,         42.600
