> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
J02, 2025-01-10 00:00:00.000,   40396725.563,  212286221.149,         36.100,   40396723.941,  212285973.133,         41.100,   40396721.094,  212286207.029,         36.900,   40396733.691,  165417875.640,         42.400,   40396730.711,  158525451.403,         43.200
J02, 2025-01-10 00:00:30.000,   40396797.250,  212286597.975,         38.100,   40396796.305,  212286349.965,         42.300,   40396792.816,  212286583.853,         38.400,   40396805.016,  165418169.273,         42.100,   40396802.395,  158525732.812,         43.400
J02, 2025-01-10 00:01:00.000,   40396873.125,  212286999.534,         38.700,   40396872.211,  212286751.530,         42.900,   40396868.754,  212286985.406,         39.000,   40396881.223,  165418482.173,         41.000,   40396878.695,  158526032.676,         43.400
J02, 2025-01-10 00:01:30.000,   40396954.344,  212287425.934,         38.400,   40396953.355,  212287177.938,         42.600,   40396950.285,  212287411.806,         38.500,   40396961.902,  165418814.412,         41.400,   40396959.992,  158526351.079,         44.100
J02, 2025-01-10 00:02:00.000,   40397040.156,  212287877.510,         38.900,   40397039.664,  212287629.502,         43.200,   40397036.418,  212287863.382,         39.600,   40397048.305,  165419166.271,         42.200,   40397045.727,  158526688.302,         43.100
J02, 2025-01-10 00:02:30.000,   40397131.406,  212288354.347,         39.900,   40397130.125,  212288106.353,         43.000,   40397126.785,  212288340.219,         39.400,   40397139.387,  165419537.823,         43.000,   40397136.629,  158527044.372,         43.500
J02, 2025-01-10 00:03:00.000,   40397227.281,  212288857.129,         37.900,   40397225.637,  212288609.124,         42.500,   40397222.488,  212288843.007,         38.500,   40397235.168,  165419929.601,         42.600,   40397232.395,  158527419.835,         43.600
J02, 2025-01-10 00:03:30.000,   40397327.359,  212289385.672,         37.900,   40397325.957,  212289137.642,         42.000,   40397322.852,  212289371.549,         38.400,   40397335.660,  165420341.432,         42.600,   40397332.941,  158527814.486,         44.100
J02, 2025-01-10 00:04:00.000,   40397432.859,  212289939.648,         37.300,   40397431.367,  212289691.637,         41.800,   40397428.281,  212289925.522,         37.900,   40397440.520,  165420773.103,         42.400,   40397437.793,  158528228.184,         43.000
J02, 2025-01-10 00:04:30.000,   40397543.250,  212290519.444,         38.400,   40397542.332,  212290271.457,         42.500,   40397538.984,  212290505.324,         39.300,   40397551.605,  165421224.919,         42.600,   40397547.949,  158528661.166,         42.700
J02, 2025-01-10 00:05:00.000,   40397658.391,  212291125.236,         38.700,   40397657.070,  212290877.230,         42.500,   40397653.891,  212291111.122,         38.800,   40397667.063,  165421696.949,         43.400,   40397663.164,  158529113.521,         42.300
J02, 2025-01-10 00:05:30.000,   40397778.359,  212291756.013,         38.100,   40397776.688,  212291507.967,         42.400,   40397773.531,  212291741.893,         38.100,   40397786.867,  165422188.464,         42.300,   40397783.281,  158529584.522,         42.700
J02, 2025-01-10 00:06:00.000,   40397903.516,  212292413.532,         37.600,   40397901.914,  212292165.511,         41.400,   40397898.941,  212292399.411,         37.400,   40397911.672,  165422700.831,         41.800,   40397908.406,  158530075.537,         43.200
J02, 2025-01-10 00:06:30.000,   40398033.578,  212293097.950,         37.400,   40398032.188,  212292849.937,         42.200,   40398029.066,  212293083.836,         39.000,   40398041.875,  165423234.123,         41.700,   40398038.898,  158530586.627,         43.400
J02, 2025-01-10 00:07:00.000,   40398169.313,  212293809.530,         38.100,   40398168.102,  212293561.517,         42.200,   40398164.324,  212293795.404,         39.200,   40398177.156,  165423788.602,         42.100,   40398174.438,  158531117.988,         42.900
J02, 2025-01-10 00:07:30.000,   40398310.141,  212294548.258,         39.400,   40398309.215,  212294300.251,         42.900,   40398305.512,  212294534.138,         39.900,   40398317.895,  165424364.240,         42.600,   40398315.090,  158531669.637,         43.500
J02, 2025-01-10 00:08:00.000,   40398455.656,  212295314.190,         39.700,   40398454.895,  212295066.178,         43.800,   40398451.621,  212295300.062,         40.900,   40398463.918,  165424961.055,         41.700,   40398461.016,  158532241.578,         43.400
J02, 2025-01-10 00:08:30.000,   40398606.344,  212296107.428,         39.800,   40398605.215,  212295859.423,         43.600,   40398602.234,  212296093.302,         40.900,   40398614.500,  165425579.119,         41.600,   40398612.070,  158532833.903,         43.600
J02, 2025-01-10 00:09:00.000,   40398762.547,  212296928.142,         38.900,   40398761.457,  212296680.130,         43.000,   40398758.047,  212296914.014,         40.300,   40398770.723,  165426218.603,         42.400,   40398768.059,  158533446.750,         43.700
J02, 2025-01-10 00:09:30.000,   40398924.141,  212297776.372,         38.900,   40398923.293,  212297528.365,         42.800,   40398919.555,  212297762.252,         38.900,   40398931.734,  165426879.585,         41.700,   40398929.500,  158534080.197,         44.000
J02, 2025-01-10 00:10:00.000,   40399090.766,  212298652.384,         39.000,   40399089.734,  212298404.378,         43.200,   40399086.555,  212298638.269,         39.800,   40399098.559,  165427562.192,         41.400,   40399096.215,  158534734.353,         44.100
J02, 2025-01-10 00:10:30.000,   40399263.063,  212299556.440,         39.800,   40399262.191,  212299308.434,         43.900,   40399258.684,  212299542.319,         40.400,   40399271.016,  165428266.635,         41.600,   40399268.520,  158535409.435,         44.100
J02, 2025-01-10 00:11:00.000,   40399440.344,  212300488.406,         41.300,   40399439.344,  212300240.405,         43.900,   40399436.012,  212300474.280,         40.600,   40399448.102,  165428992.828,         42.200,   40399445.785,  158536105.384,         43.700
J02, 2025-01-10 00:11:30.000,   40399623.266,  212301448.582,         38.500,   40399621.609,  212301200.582,         42.800,   40399618.477,  212301434.470,         38.700,   40399631.164,  165429740.965,         42.600,   40399628.551,  158536822.378,         44.100
J02, 2025-01-10 00:12:00.000,   40399811.031,  212302437.113,         38.400,   40399810.000,  212302189.088,         41.800,   40399806.629,  212302423.000,         38.600,   40399819.605,  165430511.290,         43.900,   40399816.520,  158537560.579,         43.200
J02, 2025-01-10 00:12:30.000,   40400004.516,  212303454.307,         39.100,   40400003.961,  212303206.302,         43.400,   40400000.660,  212303440.194,         40.900,   40400013.340,  165431303.929,         43.000,   40400009.910,  158538320.164,         43.600
J02, 2025-01-10 00:13:00.000,   40400203.828,  212304500.285,         40.500,   40400203.141,  212304252.265,         43.600,   40400199.582,  212304486.165,         40.400,   40400211.844,  165432118.960,         42.900,   40400208.727,  158539101.230,         43.200
J02, 2025-01-10 00:13:30.000,   40400408.078,  212305575.198,         38.300,   40400406.691,  212305327.218,         42.900,   40400403.844,  212305561.085,         38.900,   40400416.543,  165432956.564,         42.200,   40400413.512,  158539903.927,         43.900
J02, 2025-01-10 00:14:00.000,   40400618.234,  212306679.053,         39.000,   40400616.785,  212306431.067,         41.800,   40400613.926,  212306664.940,         37.700,   40400626.609,  165433816.701,         42.500,   40400623.598,  158540728.234,         43.700
J02, 2025-01-10 00:14:30.000,   40400834.078,  212307812.110,         39.400,   40400832.703,  212307564.110,         42.400,   40400829.270,  212307797.996,         39.200,   40400842.539,  165434699.591,         42.700,   40400839.199,  158541574.341,         44.600
J02, 2025-01-10 00:15:00.000,   40401055.797,  212308974.489,         39.200,   40401054.285,  212308726.493,         42.400,   40401051.035,  212308960.381,         38.800,   40401063.125,  165435605.353,         42.400,   40401060.379,  158542442.342,         43.500
J02, 2025-01-10 00:15:30.000,   40401282.047,  212310166.301,         40.300,   40401281.324,  212309918.309,         43.900,   40401278.051,  212310152.189,         40.300,   40401289.984,  165436534.026,         42.100,   40401287.270,  158543332.336,         44.100
J02, 2025-01-10 00:16:00.000,   40401514.547,  212311387.784,         39.500,   40401513.410,  212311139.770,         44.000,   40401510.383,  212311373.671,         40.400,   40401522.379,  165437485.779,         42.400,   40401519.859,  158544244.446,         44.100
J02, 2025-01-10 00:16:30.000,   40401752.984,  212312638.684,         40.000,   40401751.508,  212312390.679,         43.200,   40401747.945,  212312624.572,         39.800,   40401760.281,  165438460.523,         42.100,   40401758.125,  158545178.550,         44.400
J02, 2025-01-10 00:17:00.000,   40401996.453,  212313919.428,         38.700,   40401995.254,  212313671.416,         42.300,   40401991.199,  212313905.323,         39.000,   40402004.250,  165439458.501,         42.600,   40402001.605,  158546134.950,         44.500
J02, 2025-01-10 00:17:30.000,   40402245.453,  212315230.384,         37.100,   40402244.301,  212314982.384,         41.600,   40402241.191,  212315216.272,         38.100,   40402253.809,  165440480.009,         43.600,   40402251.039,  158547113.906,         44.000
J02, 2025-01-10 00:18:00.000,   40402501.031,  212316571.570,         37.700,   40402499.738,  212316323.566,         41.900,   40402496.121,  212316557.471,         39.200,   40402508.949,  165441525.097,         42.900,   40402506.285,  158548115.447,         43.100
J02, 2025-01-10 00:18:30.000,   40402761.844,  212317943.179,         39.200,   40402760.855,  212317695.174,         43.400,   40402757.539,  212317929.067,         40.200,   40402769.895,  165442593.862,         42.900,   40402767.457,  158549139.653,         44.100
J02, 2025-01-10 00:19:00.000,   40403028.766,  212319345.409,         37.300,   40403027.438,  212319097.423,         42.200,   40403023.672,  212319331.300,         38.000,   40403037.074,  165443686.513,         43.100,   40403034.504,  158550186.789,         44.700
