> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
J02, 2025-01-17 00:00:00.000,   40419411.141,  212405677.035,         39.000,   40419410.324,  212405267.045,         43.000,   40419406.750,  212405408.932,         39.800,   40419418.863,  165510950.353,         42.000,   40419416.059,  158614473.576,         44.300
J02, 2025-01-17 00:00:30.000,   40419801.141,  212407725.268,         38.700,   40419799.828,  212407315.246,         43.100,   40419796.500,  212407457.171,         39.900,   40419808.609,  165512546.360,         42.900,   40419805.895,  158616003.066,         44.300
J02, 2025-01-17 00:01:00.000,   40420196.719,  212409806.559,         38.500,   40420195.879,  212409396.554,         43.000,   40420193.098,  212409538.456,         39.500,   40420204.832,  165514168.156,         43.200,   40420202.039,  158617557.296,         44.400
J02, 2025-01-17 00:01:30.000,   40420599.406,  212411920.878,         39.400,   40420598.219,  212411510.887,         43.500,   40420594.813,  212411652.780,         40.400,   40420607.238,  165515815.685,         42.600,   40420604.125,  158619136.176,         43.800
J02, 2025-01-17 00:02:00.000,   40421008.266,  212414068.596,         38.000,   40421007.031,  212413658.595,         42.500,   40421004.074,  212413800.500,         38.400,   40421015.844,  165517489.222,         43.500,   40421012.867,  158620739.984,         43.700
J02, 2025-01-17 00:02:30.000,   40421423.563,  212416249.777,         38.700,   40421422.523,  212415839.765,         43.200,   40421419.035,  212415981.681,         39.700,   40421431.063,  165519188.848,         43.300,   40421427.930,  158622368.779,         43.900
J02, 2025-01-17 00:03:00.000,   40421844.688,  212418464.451,         38.400,   40421843.297,  212418054.445,         42.800,   40421840.105,  212418196.356,         39.000,   40421852.324,  165520914.560,         42.400,   40421849.469,  158624022.573,         44.600
J02, 2025-01-17 00:03:30.000,   40422272.750,  212420712.706,         38.300,   40422271.297,  212420302.702,         42.800,   40422268.020,  212420444.602,         39.200,   40422280.230,  165522666.447,         43.400,   40422277.395,  158625701.472,         44.900
J02, 2025-01-17 00:04:00.000,   40422706.641,  212422994.526,         39.800,   40422705.254,  212422584.519,         42.700,   40422701.660,  212422726.429,         39.100,   40422714.172,  165524444.480,         42.400,   40422711.148,  158627405.433,         44.100
J02, 2025-01-17 00:04:30.000,   40423147.469,  212425310.324,         38.200,   40423145.879,  212424900.310,         42.400,   40423142.566,  212425042.228,         38.900,   40423154.750,  165526249.006,         41.700,   40423151.789,  158629134.765,         43.900
