> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
J02, 2025-01-23 00:00:00.000,   40442913.641,  212528943.905,         39.900,   40442912.016,  212529021.907,         43.300,   40442909.043,  212528927.328,         39.400,   40442920.859,  165607046.760,         44.000,   40442918.211,  158706756.047,         44.500
J02, 2025-01-23 00:00:30.000,   40443632.672,  212532724.150,         38.500,   40443631.723,  212532802.145,         42.700,   40443628.086,  212532707.574,         40.700,   40443640.504,  165609992.411,         43.000,   40443637.672,  158709578.954,         44.800
J02, 2025-01-23 00:01:00.000,   40444359.156,  212536542.326,         39.400,   40444357.977,  212536620.309,         42.300,   40444354.711,  212536525.749,         38.700,   40444366.754,  165612967.582,         42.100,   40444364.094,  158712430.181,         44.700
J02, 2025-01-23 00:01:30.000,   40445093.328,  212540398.435,         38.600,   40445091.668,  212540476.424,         42.100,   40445088.375,  212540381.858,         40.000,   40445100.559,  165615972.323,         43.100,   40445097.891,  158715309.735,         44.500
J02, 2025-01-23 00:02:00.000,   40445834.219,  212544292.661,         38.700,   40445833.160,  212544370.663,         42.300,   40445829.777,  212544276.085,         39.600,   40445842.113,  165619006.794,         44.300,   40445839.137,  158718217.752,         44.500
J02, 2025-01-23 00:02:30.000,   40446582.766,  212548224.891,         39.500,   40446581.281,  212548302.893,         43.400,   40446578.246,  212548208.314,         40.600,   40446590.207,  165622070.861,         44.100,   40446587.281,  158721154.142,         44.400
J02, 2025-01-23 00:03:00.000,   40447338.141,  212552195.270,         38.800,   40447336.801,  212552273.273,         43.400,   40447333.758,  212552178.694,         40.700,   40447345.941,  165625164.669,         44.100,   40447342.891,  158724119.037,         45.100
J02, 2025-01-23 00:03:30.000,   40448101.297,  212556205.051,         37.400,   40448099.789,  212556283.044,         42.600,   40448096.816,  212556188.475,         38.300,   40448109.438,  165628289.173,         43.900,   40448106.039,  158727113.324,         44.500
J02, 2025-01-23 00:04:00.000,   40448871.891,  212560253.795,         37.000,   40448870.258,  212560331.771,         42.200,   40448867.250,  212560237.225,         38.100,   40448879.723,  165631444.013,         43.800,   40448876.477,  158730136.718,         44.500
J02, 2025-01-23 00:04:30.000,   40449649.375,  212564340.009,         39.700,   40449648.035,  212564417.986,         43.300,   40449644.871,  212564323.431,         39.400,   40449656.672,  165634628.053,         43.800,   40449654.000,  158733188.110,         44.800
J02, 2025-01-23 00:05:00.000,   40450433.594,  212568462.215,         41.500,   40450432.637,  212568540.201,         43.800,   40450429.348,  212568445.647,         41.100,   40450441.102,  165637840.147,         43.600,   40450438.473,  158736266.351,         43.900
J02, 2025-01-23 00:05:30.000,   40451225.922,  212572623.015,         41.100,   40451224.621,  212572701.007,         43.900,   40451220.805,  212572606.444,         40.800,   40451233.066,  165641082.329,         43.200,   40451230.129,  158739373.431,         44.200
J02, 2025-01-23 00:06:00.000,   40452024.969,  212576823.267,         39.200,   40452023.254,  212576901.259,         43.800,   40452020.090,  212576806.696,         40.000,   40452032.250,  165644355.229,         43.100,   40452029.324,  158742509.953,         44.300
J02, 2025-01-23 00:06:30.000,   40452831.406,  212581062.367,         38.400,   40452829.887,  212581140.351,         43.000,   40452826.441,  212581045.795,         39.300,   40452838.926,  165647658.407,         42.400,   40452836.211,  158745675.509,         44.000
J02, 2025-01-23 00:07:00.000,   40453645.313,  212585340.446,         39.000,   40453644.184,  212585418.429,         42.800,   40453641.098,  212585323.878,         39.700,   40453652.934,  165650991.974,         42.800,   40453650.457,  158748870.161,         44.700
