> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I01, 2025-01-21 12:22:30.000,   67108862.992,               ,         40.700,,,,,,,,,,,,
I01, 2025-01-21 12:23:00.000,   67108862.992,               ,         41.700,,,,,,,,,,,,
I01, 2025-01-21 12:23:30.000,   67108862.992,               ,         41.300,,,,,,,,,,,,
I01, 2025-01-21 12:24:00.000,   67108862.992,               ,         41.900,,,,,,,,,,,,
I01, 2025-01-21 12:24:30.000,   67108862.992,               ,         41.300,,,,,,,,,,,,
I01, 2025-01-21 12:25:00.000,   67108862.992,               ,         42.500,,,,,,,,,,,,
I01, 2025-01-21 12:25:30.000,   67108862.992,               ,         42.300,,,,,,,,,,,,
I01, 2025-01-21 12:26:00.000,   67108862.992,               ,         41.900,,,,,,,,,,,,
I01, 2025-01-21 12:26:30.000,   67108862.992,               ,         41.100,,,,,,,,,,,,
I01, 2025-01-21 12:27:00.000,   67108862.992,               ,         42.200,,,,,,,,,,,,
I01, 2025-01-21 12:27:30.000,   67108862.992,               ,         41.800,,,,,,,,,,,,
I01, 2025-01-21 12:28:00.000,   67108862.992,               ,         42.000,,,,,,,,,,,,
I01, 2025-01-21 12:28:30.000,   67108862.992,               ,         41.600,,,,,,,,,,,,
I01, 2025-01-21 12:29:00.000,   67108862.992,               ,         42.000,,,,,,,,,,,,
I01, 2025-01-21 12:30:30.000,   67108862.992,               ,         42.400,,,,,,,,,,,,
I01, 2025-01-21 12:31:00.000,   67108862.992,               ,         42.700,,,,,,,,,,,,
I01, 2025-01-21 12:31:30.000,   67108862.992,               ,         43.400,,,,,,,,,,,,
I01, 2025-01-21 12:32:00.000,   67108862.992,               ,         43.000,,,,,,,,,,,,
I01, 2025-01-21 12:32:30.000,   67108862.992,               ,         43.200,,,,,,,,,,,,
I01, 2025-01-21 12:33:00.000,   67108862.992,               ,         43.000,,,,,,,,,,,,
I01, 2025-01-21 12:33:30.000,   67108862.992,               ,         42.700,,,,,,,,,,,,
I01, 2025-01-21 12:34:00.000,   67108862.992,               ,         42.200,,,,,,,,,,,,
I01, 2025-01-21 12:34:30.000,   67108862.992,               ,         40.100,,,,,,,,,,,,
I01, 2025-01-21 12:35:00.000,   67108862.992,               ,         40.400,,,,,,,,,,,,
I01, 2025-01-21 12:35:30.000,   67108862.992,               ,         41.300,,,,,,,,,,,,
I01, 2025-01-21 12:36:00.000,   67108862.992,               ,         41.800,,,,,,,,,,,,
I01, 2025-01-21 12:40:30.000,   67108862.992,               ,         40.900,,,,,,,,,,,,
I01, 2025-01-21 12:41:00.000,   67108862.992,               ,         43.600,,,,,,,,,,,,
I01, 2025-01-21 12:41:30.000,   67108862.992,               ,         41.100,,,,,,,,,,,,
I01, 2025-01-21 12:42:00.000,   67108862.992,               ,         43.400,,,,,,,,,,,,
I01, 2025-01-21 12:42:30.000,   67108862.992,               ,         42.600,,,,,,,,,,,,
I01, 2025-01-21 12:45:00.000,   67108862.992,               ,         43.000,,,,,,,,,,,,
