> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I01, 2025-01-11 13:02:00.000,   67108862.992,               ,         42.600,,,,,,,,,,,,
I01, 2025-01-11 13:02:30.000,   67108862.992,               ,         40.100,,,,,,,,,,,,
I01, 2025-01-11 13:03:00.000,   67108862.992,               ,         41.400,,,,,,,,,,,,
I01, 2025-01-11 13:03:30.000,   67108862.992,               ,         41.300,,,,,,,,,,,,
I01, 2025-01-11 13:04:00.000,   67108862.992,               ,         41.400,,,,,,,,,,,,
I01, 2025-01-11 13:04:30.000,   67108862.992,               ,         41.100,,,,,,,,,,,,
I01, 2025-01-11 13:05:00.000,   67108862.992,               ,         42.000,,,,,,,,,,,,
I01, 2025-01-11 13:05:30.000,   67108862.992,               ,         42.600,,,,,,,,,,,,
I01, 2025-01-11 13:06:00.000,   67108862.992,               ,         42.600,,,,,,,,,,,,
I01, 2025-01-11 13:06:30.000,   67108862.992,               ,         42.400,,,,,,,,,,,,
I01, 2025-01-11 13:07:00.000,   67108862.992,               ,         42.600,,,,,,,,,,,,
I01, 2025-01-11 13:07:30.000,   67108862.992,               ,         41.500,,,,,,,,,,,,
I01, 2025-01-11 13:08:00.000,   67108862.992,               ,         41.900,,,,,,,,,,,,
I01, 2025-01-11 13:08:30.000,   67108862.992,               ,         42.200,,,,,,,,,,,,
I01, 2025-01-11 13:09:00.000,   67108862.992,               ,         42.900,,,,,,,,,,,,
I01, 2025-01-11 13:09:30.000,   67108862.992,               ,         41.600,,,,,,,,,,,,
I01, 2025-01-11 13:10:00.000,   67108862.992,               ,         43.000,,,,,,,,,,,,
I01, 2025-01-11 13:10:30.000,   67108862.992,               ,         43.400,,,,,,,,,,,,
I01, 2025-01-11 13:11:00.000,   67108862.992,               ,         42.200,,,,,,,,,,,,
I01, 2025-01-11 13:11:30.000,   67108862.992,               ,         43.500,,,,,,,,,,,,
I01, 2025-01-11 13:12:00.000,   67108862.992,               ,         42.700,,,,,,,,,,,,
I01, 2025-01-11 13:12:30.000,   67108862.992,               ,         43.000,,,,,,,,,,,,
I01, 2025-01-11 13:13:00.000,   67108862.992,               ,         42.600,,,,,,,,,,,,
I01, 2025-01-11 13:13:30.000,   67108862.992,               ,         42.100,,,,,,,,,,,,
I01, 2025-01-11 13:14:00.000,   67108862.992,               ,         41.700,,,,,,,,,,,,
I01, 2025-01-11 13:14:30.000,   67108862.992,               ,         41.300,,,,,,,,,,,,
I01, 2025-01-11 13:15:00.000,   67108862.992,               ,         41.100,,,,,,,,,,,,
I01, 2025-01-11 13:15:30.000,   67108862.992,               ,         41.700,,,,,,,,,,,,
I01, 2025-01-11 13:16:00.000,   67108862.992,               ,         40.200,,,,,,,,,,,,
