> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
J02, 2025-01-03 00:00:00.000,   39336461.594,  206714485.616,         41.600,   39336460.277,  206714484.588,         45.800,   39336456.867,  206714467.018,         42.300,   39336468.574,  161076241.274,         42.600,   39336467.926,  154364725.932,         43.500
J02, 2025-01-03 00:00:30.000,   39336615.813,  206715294.045,         41.300,   39336614.688,  206715293.031,         45.800,   39336611.434,  206715275.454,         42.100,   39336622.594,  161076871.174,         42.700,   39336621.996,  154365329.575,         43.200
J02, 2025-01-03 00:01:00.000,   39336775.141,  206716131.254,         41.600,   39336773.820,  206716130.256,         46.400,   39336770.543,  206716112.665,         42.200,   39336781.734,  161077523.488,         42.100,   39336781.324,  154365954.683,         43.000
J02, 2025-01-03 00:01:30.000,   39336939.578,  206716996.602,         42.600,   39336938.930,  206716995.611,         47.100,   39336935.418,  206716978.012,         43.400,   39336947.051,  161078197.751,         42.000,   39336946.199,  154366600.832,         43.200
J02, 2025-01-03 00:02:00.000,   39337109.859,  206717889.927,         41.700,   39337108.527,  206717888.920,         46.300,   39337105.250,  206717871.336,         42.300,   39337116.711,  161078893.747,         42.000,   39337116.227,  154367267.847,         43.900
J02, 2025-01-03 00:02:30.000,   39337285.438,  206718811.858,         41.600,   39337284.453,  206718810.837,         46.000,   39337280.676,  206718793.267,         42.300,   39337292.418,  161079612.088,         41.600,   39337292.176,  154367956.237,         43.500
J02, 2025-01-03 00:03:00.000,   39337466.266,  206719762.943,         41.100,   39337465.254,  206719761.931,         45.600,   39337462.238,  206719744.354,         41.600,   39337473.262,  161080353.138,         41.500,   39337473.055,  154368666.409,         43.900
J02, 2025-01-03 00:03:30.000,   39337653.031,  206720743.115,         41.300,   39337651.820,  206720742.103,         45.900,   39337648.344,  206720724.525,         41.700,   39337659.941,  161081116.847,         42.100,   39337659.527,  154369398.284,         43.400
J02, 2025-01-03 00:04:00.000,   39337845.594,  206721752.607,         42.200,   39337843.852,  206721751.595,         46.300,   39337840.539,  206721734.016,         42.700,   39337852.242,  161081903.426,         41.800,   39337851.723,  154370152.064,         43.200
J02, 2025-01-03 00:04:30.000,   39338042.750,  206722791.370,         42.000,   39338041.398,  206722790.350,         46.200,   39338037.730,  206722772.780,         42.500,   39338050.254,  161082712.816,         42.500,   39338049.609,  154370927.696,         43.800
J02, 2025-01-03 00:05:00.000,   39338246.078,  206723859.856,         41.400,   39338244.398,  206723858.852,         45.700,   39338241.176,  206723841.266,         41.700,   39338253.578,  161083545.342,         43.200,   39338252.930,  154371725.553,         43.900
J02, 2025-01-03 00:05:30.000,   39338455.125,  206724958.574,         40.500,   39338453.809,  206724957.590,         45.400,   39338450.742,  206724939.984,         41.400,   39338462.512,  161084401.460,         43.500,   39338461.809,  154372545.963,         43.500
J02, 2025-01-03 00:06:00.000,   39338670.031,  206726087.224,         43.400,   39338668.945,  206726086.219,         46.200,   39338665.375,  206726068.634,         42.400,   39338676.996,  161085280.859,         42.700,   39338676.598,  154373388.714,         43.300
J02, 2025-01-03 00:06:30.000,   39338890.313,  206727245.781,         42.000,   39338889.465,  206727244.791,         46.700,   39338886.012,  206727227.191,         43.000,   39338897.746,  161086183.537,         41.900,   39338897.277,  154374253.790,         43.000
J02, 2025-01-03 00:07:00.000,   39339116.875,  206728434.465,         43.000,   39339115.625,  206728433.462,         47.200,   39339112.348,  206728415.882,         43.400,   39339123.746,  161087109.748,         41.900,   39339123.727,  154375141.376,         43.400
J02, 2025-01-03 00:07:30.000,   39339348.813,  206729653.813,         42.500,   39339347.816,  206729652.800,         46.900,   39339344.285,  206729635.223,         43.400,   39339356.406,  161088059.815,         40.900,   39339355.414,  154376051.859,         44.000
J02, 2025-01-03 00:08:00.000,   39339586.891,  206730903.942,         41.800,   39339584.953,  206730902.945,         46.100,   39339582.016,  206730885.352,         42.700,   39339594.090,  161089033.897,         41.100,   39339593.285,  154376985.341,         43.500
J02, 2025-01-03 00:08:30.000,   39339831.125,  206732184.706,         42.100,   39339828.992,  206732183.700,         46.300,   39339825.434,  206732166.116,         42.700,   39339837.832,  161090031.850,         41.600,   39339836.844,  154377941.696,         43.000
J02, 2025-01-03 00:09:00.000,   39340080.609,  206733496.740,         42.100,   39340079.172,  206733495.744,         46.600,   39340075.555,  206733478.150,         42.700,   39340087.828,  161091054.162,         40.200,   39340086.848,  154378921.413,         42.800
J02, 2025-01-03 00:09:30.000,   39340336.078,  206734840.064,         42.200,   39340334.609,  206734839.075,         46.300,   39340331.367,  206734821.481,         42.200,   39340343.398,  161092100.864,         40.800,   39340342.586,  154379924.469,         43.000
J02, 2025-01-03 00:10:00.000,   39340597.938,  206736214.842,         40.400,   39340596.055,  206736213.831,         45.600,   39340592.824,  206736196.252,         41.100,   39340604.668,  161093172.050,         40.900,   39340604.594,  154380950.997,         42.900
J02, 2025-01-03 00:10:30.000,   39340866.172,  206737621.458,         41.600,   39340864.438,  206737620.454,         46.000,   39340861.023,  206737602.876,         42.100,   39340872.402,  161094268.051,         42.300,   39340872.461,  154382001.351,         43.000
J02, 2025-01-03 00:11:00.000,   39341139.594,  206739059.733,         42.500,   39341138.148,  206739058.723,         47.200,   39341134.797,  206739041.149,         43.200,   39341146.199,  161095388.693,         41.800,   39341146.340,  154383075.267,         43.200
J02, 2025-01-03 00:11:30.000,   39341418.859,  206740529.673,         43.000,   39341417.949,  206740528.661,         47.300,   39341414.449,  206740511.090,         43.700,   39341426.113,  161096534.014,         41.900,   39341425.805,  154384172.866,         43.300
J02, 2025-01-03 00:12:00.000,   39341705.156,  206742031.612,         42.600,   39341703.434,  206742030.602,         47.000,   39341700.246,  206742013.029,         43.200,   39341711.457,  161097704.292,         40.700,   39341711.750,  154385294.371,         43.000
J02, 2025-01-03 00:12:30.000,   39341996.438,  206743565.906,         42.600,   39341995.473,  206743564.901,         46.700,   39341991.938,  206743547.323,         42.800,   39342004.461,  161098899.806,         41.600,   39342003.344,  154386440.060,         43.300
J02, 2025-01-03 00:13:00.000,   39342294.953,  206745133.067,         42.300,   39342293.676,  206745132.048,         47.000,   39342290.203,  206745114.484,         43.000,   39342302.426,  161100120.894,         42.600,   39342301.461,  154387610.238,         43.000
J02, 2025-01-03 00:13:30.000,   39342599.766,  206746732.993,         41.800,   39342598.320,  206746731.981,         46.100,   39342595.027,  206746714.409,         42.500,   39342606.891,  161101367.504,         43.000,   39342606.090,  154388804.899,         43.400
J02, 2025-01-03 00:14:00.000,   39342910.547,  206748365.453,         42.600,   39342909.609,  206748364.445,         46.800,   39342905.613,  206748346.870,         43.400,   39342917.223,  161102639.502,         42.700,   39342916.883,  154390023.879,         42.600
J02, 2025-01-03 00:14:30.000,   39343227.125,  206750030.740,         42.100,   39343226.141,  206750029.734,         46.400,   39343222.891,  206750012.150,         42.800,   39343234.473,  161103937.045,         43.600,   39343233.824,  154391267.342,         43.100
J02, 2025-01-03 00:15:00.000,   39343550.797,  206751729.029,         42.600,   39343549.086,  206751728.024,         46.500,   39343545.383,  206751710.453,         43.100,   39343557.988,  161105260.299,         43.200,   39343557.121,  154392535.451,         43.100
J02, 2025-01-03 00:15:30.000,   39343880.563,  206753460.579,         43.800,   39343878.887,  206753459.587,         47.200,   39343875.242,  206753441.997,         43.800,   39343887.797,  161106609.512,         42.700,   39343886.598,  154393828.408,         42.800
J02, 2025-01-03 00:16:00.000,   39344216.328,  206755225.620,         43.400,   39344214.707,  206755224.612,         47.000,   39344211.445,  206755207.037,         43.100,   39344223.199,  161107984.793,         43.000,   39344222.566,  154395146.365,         42.200
J02, 2025-01-03 00:16:30.000,   39344558.453,  206757024.437,         42.600,   39344557.137,  206757023.430,         47.100,   39344553.844,  206757005.854,         43.400,   39344565.199,  161109386.400,         43.200,   39344564.809,  154396489.574,         42.800
J02, 2025-01-03 00:17:00.000,   39344906.594,  206758856.751,         41.900,   39344905.855,  206758855.734,         46.600,   39344902.277,  206758838.175,         42.800,   39344914.285,  161110814.074,         42.800,   39344913.563,  154397857.756,         42.500
J02, 2025-01-03 00:17:30.000,   39345262.156,  206760722.729,         41.200,   39345260.445,  206760721.715,         45.800,   39345256.973,  206760704.146,         41.900,   39345269.609,  161112268.023,         43.100,   39345268.602,  154399251.115,         42.900
J02, 2025-01-03 00:18:00.000,   39345623.719,  206762622.594,         41.300,   39345622.219,  206762621.599,         46.200,   39345619.020,  206762604.017,         42.300,   39345631.246,  161113748.397,         43.800,   39345630.324,  154400669.783,         43.200
J02, 2025-01-03 00:18:30.000,   39345992.047,  206764556.899,         42.200,   39345990.641,  206764555.906,         46.300,   39345987.199,  206764538.323,         42.500,   39345999.582,  161115255.577,         43.800,   39345998.238,  154402114.146,         43.600
J02, 2025-01-03 00:19:00.000,   39346366.906,  206766525.863,         42.300,   39346365.430,  206766524.849,         46.500,   39346361.809,  206766507.287,         43.100,   39346374.332,  161116789.753,         42.700,   39346372.969,  154403584.369,         43.400
J02, 2025-01-03 00:19:30.000,   39346748.031,  206768529.757,         41.900,   39346746.641,  206768528.764,         46.000,   39346743.043,  206768511.181,         42.600,   39346755.848,  161118351.170,         43.900,   39346754.746,  154405080.719,         43.500
J02, 2025-01-03 00:20:00.000,   39347135.906,  206770568.448,         41.200,   39347134.543,  206770567.450,         45.900,   39347130.961,  206770549.873,         42.200,   39347143.121,  161119939.692,         43.600,   39347142.918,  154406603.033,         43.400
