> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
J02, 2025-01-01 00:00:00.000,   39328717.031,  206674019.813,         41.200,   39328715.281,  206673773.816,         46.100,   39328712.168,  206673754.212,         42.300,   39328724.973,  161044517.573,         41.100,   39328724.500,  154334324.393,         41.500
J02, 2025-01-01 00:00:30.000,   39328786.844,  206674389.578,         42.900,   39328785.895,  206674143.573,         46.700,   39328782.309,  206674123.978,         43.200,   39328796.043,  161044805.624,         41.500,   39328795.266,  154334600.415,         42.300
J02, 2025-01-01 00:01:00.000,   39328862.266,  206674784.599,         42.700,   39328861.250,  206674538.594,         47.100,   39328857.977,  206674518.998,         43.500,   39328871.324,  161045113.359,         41.400,   39328870.559,  154334895.312,         42.600
J02, 2025-01-01 00:01:30.000,   39328942.328,  206675204.578,         43.100,   39328941.004,  206674958.574,         47.300,   39328937.441,  206674938.985,         43.400,   39328951.469,  161045440.567,         41.400,   39328950.504,  154335208.844,         42.300
J02, 2025-01-01 00:02:00.000,   39329027.219,  206675649.918,         43.200,   39329025.980,  206675403.920,         47.300,   39329022.563,  206675384.324,         43.800,   39329036.180,  161045787.494,         41.200,   39329035.359,  154335541.297,         42.500
J02, 2025-01-01 00:02:30.000,   39329116.906,  206676120.797,         42.000,   39329115.309,  206675874.786,         46.600,   39329112.336,  206675855.196,         42.800,   39329125.363,  161046154.324,         41.400,   39329125.348,  154335892.815,         42.500
J02, 2025-01-01 00:03:00.000,   39329211.625,  206676617.446,         42.800,   39329209.969,  206676371.440,         46.800,   39329206.969,  206676351.844,         43.200,   39329220.379,  161046541.248,         42.200,   39329219.926,  154336263.594,         42.600
J02, 2025-01-01 00:03:30.000,   39329310.531,  206677140.112,         43.200,   39329309.738,  206676894.100,         47.400,   39329306.242,  206676874.510,         43.800,   39329319.676,  161046948.399,         41.500,   39329319.828,  154336653.788,         42.800
J02, 2025-01-01 00:04:00.000,   39329416.141,  206677688.978,         43.200,   39329414.508,  206677442.988,         47.300,   39329411.000,  206677423.377,         43.600,   39329424.430,  161047376.011,         42.400,   39329424.160,  154337063.588,         43.300
J02, 2025-01-01 00:04:30.000,   39329524.750,  206678263.997,         43.100,   39329523.801,  206678018.007,         47.600,   39329520.723,  206677998.402,         44.300,   39329533.980,  161047823.979,         41.700,   39329534.051,  154337492.868,         43.200
J02, 2025-01-01 00:05:00.000,   39329639.891,  206678865.308,         42.800,   39329637.918,  206678619.302,         47.200,   39329634.914,  206678599.706,         43.600,   39329648.102,  161048292.434,         41.900,   39329648.582,  154337941.780,         43.600
J02, 2025-01-01 00:05:30.000,   39329759.469,  206679493.697,         43.000,   39329757.969,  206679247.705,         47.200,   39329754.863,  206679228.095,         43.500,   39329767.801,  161048782.042,         41.200,   39329767.797,  154338410.944,         43.600
J02, 2025-01-01 00:06:00.000,   39329884.078,  206680149.120,         43.400,   39329882.762,  206679903.122,         47.200,   39329879.637,  206679883.525,         43.700,   39329892.719,  161049292.673,         41.600,   39329892.594,  154338900.280,         43.000
J02, 2025-01-01 00:06:30.000,   39330013.766,  206680832.074,         41.200,   39330012.883,  206680586.082,         46.000,   39330009.531,  206680566.487,         42.200,   39330022.535,  161049824.751,         41.700,   39330022.543,  154339410.176,         43.400
J02, 2025-01-01 00:07:00.000,   39330149.703,  206681542.982,         41.400,   39330148.324,  206681296.980,         45.900,   39330144.852,  206681277.387,         41.800,   39330157.770,  161050378.621,         41.300,   39330158.016,  154339940.931,         42.600
J02, 2025-01-01 00:07:30.000,   39330289.969,  206682281.603,         40.700,   39330288.555,  206682035.639,         45.300,   39330285.348,  206682016.009,         40.900,   39330298.598,  161050954.100,         40.900,   39330298.695,  154340492.412,         42.900
J02, 2025-01-01 00:08:00.000,   39330435.656,  206683048.088,         41.100,   39330434.395,  206682802.081,         45.600,   39330430.953,  206682782.494,         41.300,   39330444.453,  161051551.218,         41.100,   39330444.516,  154341064.647,         43.200
J02, 2025-01-01 00:08:30.000,   39330587.344,  206683842.507,         41.900,   39330586.074,  206683596.499,         46.100,   39330582.387,  206683576.913,         42.400,   39330595.742,  161052170.168,         42.100,   39330595.625,  154341657.795,         43.400
J02, 2025-01-01 00:09:00.000,   39330743.484,  206684664.269,         42.900,   39330742.516,  206684418.259,         46.800,   39330739.078,  206684398.675,         43.200,   39330752.980,  161052810.407,         41.800,   39330752.387,  154342271.324,         43.400
J02, 2025-01-01 00:09:30.000,   39330905.266,  206685514.255,         42.000,   39330904.250,  206685268.255,         46.400,   39330900.922,  206685248.662,         42.600,   39330914.277,  161053472.655,         41.600,   39330914.797,  154342905.960,         43.200
J02, 2025-01-01 00:10:00.000,   39331072.297,  206686393.182,         43.200,   39331071.289,  206686147.175,         46.700,   39331068.086,  206686127.587,         43.100,   39331081.750,  161054157.452,         41.500,   39331082.254,  154343562.205,         43.800
J02, 2025-01-01 00:10:30.000,   39331245.297,  206687301.139,         42.200,   39331244.262,  206687055.133,         46.200,   39331241.063,  206687035.546,         42.600,   39331254.816,  161054864.854,         41.700,   39331255.176,  154344240.107,         43.800
J02, 2025-01-01 00:11:00.000,   39331424.125,  206688237.838,         41.800,   39331422.625,  206687991.840,         45.800,   39331419.070,  206687972.245,         42.200,   39331433.035,  161055594.674,         42.200,   39331433.246,  154344939.518,         44.300
