> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S23, 2025-01-26 00:05:30.000,   40409891.656,  212355403.978,         38.000,,,,,,,,,,,,
S23, 2025-01-26 00:06:00.000,   40409884.563,  212355361.484,         38.400,,,,,,,,,,,,
S23, 2025-01-26 00:12:00.000,   40409782.203,  212354831.185,         37.900,,,,,,,,,,,,
S23, 2025-01-26 00:12:30.000,   40409772.500,  212354784.209,         38.000,,,,,,,,,,,,
S23, 2025-01-26 00:19:00.000,   40409649.859,  212354142.513,         38.000,,,,,,,,,,,,
S23, 2025-01-26 00:19:30.000,   40409640.359,  212354090.481,         37.600,,,,,,,,,,,,
S23, 2025-01-26 00:26:00.000,   40409501.047,  212353344.928,         37.900,,,,,,,,,,,,
S23, 2025-01-26 00:32:00.000,   40409362.953,  212352632.079,         37.700,,,,,,,,,,,,
S23, 2025-01-26 00:32:30.000,   40409349.672,  212352568.693,         37.800,,,,,,,,,,,,
S23, 2025-01-26 00:39:00.000,   40409186.813,  212351709.533,         38.400,,,,,,,,,,,,
S23, 2025-01-26 00:45:30.000,   40409009.734,  212350772.043,         38.400,,,,,,,,,,,,
S23, 2025-01-26 00:52:00.000,   40408820.766,  212349777.920,         38.000,,,,,,,,,,,,
S23, 2025-01-26 00:58:30.000,   40408618.359,  212348720.725,         37.900,,,,,,,,,,,,
S23, 2025-01-26 00:59:00.000,   40408604.094,  212348635.712,         37.900,,,,,,,,,,,,
S23, 2025-01-26 01:05:00.000,   40408403.047,  212347592.848,         37.300,,,,,,,,,,,,
S23, 2025-01-26 01:05:30.000,   40408387.516,  212347501.316,         38.200,,,,,,,,,,,,
S23, 2025-01-26 01:11:30.000,   40408175.219,  212346396.339,         37.600,,,,,,,,,,,,
S23, 2025-01-26 01:12:00.000,   40408156.609,  212346301.705,         38.000,,,,,,,,,,,,
S23, 2025-01-26 01:18:00.000,   40407935.047,  212345121.254,         38.300,,,,,,,,,,,,
S23, 2025-01-26 01:24:00.000,   40407703.188,  212343920.902,         37.800,,,,,,,,,,,,
S23, 2025-01-26 01:24:30.000,   40407682.688,  212343815.249,         37.300,,,,,,,,,,,,
