> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S27, 2025-01-04 00:00:00.000,   37438280.125,  196711031.840,         44.700,,,,,,,,,,,,
S27, 2025-01-04 00:00:30.000,   37438201.844,  196710620.017,         44.800,,,,,,,,,,,,
S27, 2025-01-04 00:01:00.000,   37438123.375,  196710208.184,         44.900,,,,,,,,,,,,
S27, 2025-01-04 00:01:30.000,   37438044.688,  196709795.803,         44.800,,,,,,,,,,,,
S27, 2025-01-04 00:02:00.000,   37437965.953,  196709383.274,         45.400,,,,,,,,,,,,
S27, 2025-01-04 00:02:30.000,   37437886.953,  196708970.563,         45.600,,,,,,,,,,,,
S27, 2025-01-04 00:03:00.000,   37437808.969,  196708559.086,         44.900,,,,,,,,,,,,
S27, 2025-01-04 00:03:30.000,   37437730.641,  196708147.209,         44.900,,,,,,,,,,,,
S27, 2025-01-04 00:04:00.000,   37437651.969,  196707734.697,         44.900,,,,,,,,,,,,
S27, 2025-01-04 00:04:30.000,   37437573.891,  196707322.435,         44.700,,,,,,,,,,,,
S27, 2025-01-04 00:05:00.000,   37437495.781,  196706909.996,         44.900,,,,,,,,,,,,
S27, 2025-01-04 00:05:30.000,   37437417.313,  196706497.296,         44.700,,,,,,,,,,,,
S27, 2025-01-04 00:06:00.000,   37437339.391,  196706085.143,         44.900,,,,,,,,,,,,
S27, 2025-01-04 00:06:30.000,   37437259.672,  196705672.284,         44.700,,,,,,,,,,,,
S27, 2025-01-04 00:07:00.000,   37437181.750,  196705259.689,         44.700,,,,,,,,,,,,
S27, 2025-01-04 00:07:30.000,   37437103.625,  196704847.441,         44.700,,,,,,,,,,,,
S27, 2025-01-04 00:08:00.000,   37437024.906,  196704434.607,         44.800,,,,,,,,,,,,
S27, 2025-01-04 00:08:30.000,   37436946.063,  196704021.864,         44.800,,,,,,,,,,,,
S27, 2025-01-04 00:09:00.000,   37436867.906,  196703609.042,         44.800,,,,,,,,,,,,
S27, 2025-01-04 00:09:30.000,   37436788.656,  196703195.977,         44.700,,,,,,,,,,,,
S27, 2025-01-04 00:10:00.000,   37436710.203,  196702783.315,         44.600,,,,,,,,,,,,
S27, 2025-01-04 00:10:30.000,   37436632.141,  196702370.903,         44.800,,,,,,,,,,,,
S27, 2025-01-04 00:11:00.000,   37436553.234,  196701958.327,         44.600,,,,,,,,,,,,
S27, 2025-01-04 00:11:30.000,   37436474.672,  196701544.522,         44.600,,,,,,,,,,,,
S27, 2025-01-04 00:12:00.000,   37436396.328,  196701131.458,         44.600,,,,,,,,,,,,
S27, 2025-01-04 00:12:30.000,   37436318.047,  196700718.753,         44.600,,,,,,,,,,,,
S27, 2025-01-04 00:13:00.000,   37436239.719,  196700305.582,         44.600,,,,,,,,,,,,
S27, 2025-01-04 00:13:30.000,   37436160.781,  196699891.870,         44.700,,,,,,,,,,,,
S27, 2025-01-04 00:14:00.000,   37436082.016,  196699478.887,         44.600,,,,,,,,,,,,
S27, 2025-01-04 00:14:30.000,   37436003.234,  196699065.365,         44.600,,,,,,,,,,,,
S27, 2025-01-04 00:15:00.000,   37435925.266,  196698652.499,         44.600,,,,,,,,,,,,
S27, 2025-01-04 00:15:30.000,   37435846.656,  196698239.117,         44.500,,,,,,,,,,,,
S27, 2025-01-04 00:16:00.000,   37435767.266,  196697825.442,         44.600,,,,,,,,,,,,
S27, 2025-01-04 00:16:30.000,   37435688.625,  196697411.833,         44.600,,,,,,,,,,,,
S27, 2025-01-04 00:17:00.000,   37435609.750,  196696999.071,         44.600,,,,,,,,,,,,
S27, 2025-01-04 00:17:30.000,   37435532.156,  196696585.474,         44.200,,,,,,,,,,,,
S27, 2025-01-04 00:18:00.000,   37435453.125,  196696172.355,         44.500,,,,,,,,,,,,
S27, 2025-01-04 00:18:30.000,   37435375.469,  196695759.138,         44.600,,,,,,,,,,,,
S27, 2025-01-04 00:19:00.000,   37435295.703,  196695346.219,         44.600,,,,,,,,,,,,
S27, 2025-01-04 00:19:30.000,   37435217.828,  196694933.070,         44.500,,,,,,,,,,,,
S27, 2025-01-04 00:20:00.000,   37435139.375,  196694519.565,         44.700,,,,,,,,,,,,
S27, 2025-01-04 00:20:30.000,   37435060.000,  196694106.462,         45.200,,,,,,,,,,,,
S27, 2025-01-04 00:21:00.000,   37434981.656,  196693692.669,         44.800,,,,,,,,,,,,
S27, 2025-01-04 00:21:30.000,   37434903.000,  196693279.001,         44.600,,,,,,,,,,,,
