> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S27, 2025-01-13 00:00:00.000,   37435963.125,  196727349.009,         44.500,,,,,,,,,,,,
S27, 2025-01-13 00:00:30.000,   37435888.875,  196726954.509,         44.500,,,,,,,,,,,,
S27, 2025-01-13 00:01:00.000,   37435813.172,  196726559.170,         44.400,,,,,,,,,,,,
S27, 2025-01-13 00:01:30.000,   37435737.922,  196726163.763,         44.500,,,,,,,,,,,,
S27, 2025-01-13 00:02:00.000,   37435662.828,  196725769.204,         44.500,,,,,,,,,,,,
S27, 2025-01-13 00:02:30.000,   37435588.625,  196725374.280,         44.500,,,,,,,,,,,,
S27, 2025-01-13 00:03:00.000,   37435512.844,  196724979.510,         44.500,,,,,,,,,,,,
S27, 2025-01-13 00:03:30.000,   37435437.141,  196724584.560,         44.400,,,,,,,,,,,,
S27, 2025-01-13 00:04:00.000,   37435362.625,  196724189.779,         44.500,,,,,,,,,,,,
S27, 2025-01-13 00:04:30.000,   37435287.500,  196723795.013,         44.500,,,,,,,,,,,,
S27, 2025-01-13 00:05:00.000,   37435213.031,  196723400.274,         44.900,,,,,,,,,,,,
S27, 2025-01-13 00:05:30.000,   37435137.078,  196723004.619,         45.000,,,,,,,,,,,,
S27, 2025-01-13 00:06:00.000,   37435061.969,  196722609.442,         44.900,,,,,,,,,,,,
S27, 2025-01-13 00:06:30.000,   37434986.672,  196722213.742,         44.400,,,,,,,,,,,,
S27, 2025-01-13 00:07:00.000,   37434910.828,  196721818.748,         44.700,,,,,,,,,,,,
S27, 2025-01-13 00:07:30.000,   37434835.531,  196721423.037,         44.500,,,,,,,,,,,,
S27, 2025-01-13 00:08:00.000,   37434760.734,  196721027.357,         44.700,,,,,,,,,,,,
S27, 2025-01-13 00:08:30.000,   37434685.438,  196720631.705,         44.200,,,,,,,,,,,,
S27, 2025-01-13 00:09:00.000,   37434610.203,  196720236.271,         44.100,,,,,,,,,,,,
S27, 2025-01-13 00:09:30.000,   37434534.500,  196719840.326,         44.300,,,,,,,,,,,,
S27, 2025-01-13 00:10:00.000,   37434460.063,  196719444.783,         44.200,,,,,,,,,,,,
S27, 2025-01-13 00:10:30.000,   37434386.281,  196719048.599,         44.900,,,,,,,,,,,,
S27, 2025-01-13 00:11:00.000,   37434308.844,  196718652.193,         44.700,,,,,,,,,,,,
S27, 2025-01-13 00:11:30.000,   37434234.359,  196718256.494,         44.500,,,,,,,,,,,,
S27, 2025-01-13 00:12:00.000,   37434158.422,  196717860.376,         44.600,,,,,,,,,,,,
S27, 2025-01-13 00:12:30.000,   37434083.328,  196717464.120,         44.500,,,,,,,,,,,,
S27, 2025-01-13 00:13:00.000,   37434008.078,  196717067.669,         44.700,,,,,,,,,,,,
S27, 2025-01-13 00:13:30.000,   37433932.469,  196716671.675,         45.200,,,,,,,,,,,,
S27, 2025-01-13 00:14:00.000,   37433857.531,  196716275.321,         44.600,,,,,,,,,,,,
S27, 2025-01-13 00:14:30.000,   37433781.047,  196715879.276,         44.500,,,,,,,,,,,,
S27, 2025-01-13 00:15:00.000,   37433706.688,  196715482.999,         44.600,,,,,,,,,,,,
S27, 2025-01-13 00:15:30.000,   37433631.484,  196715086.612,         44.700,,,,,,,,,,,,
S27, 2025-01-13 00:16:00.000,   37433555.781,  196714690.131,         44.400,,,,,,,,,,,,
S27, 2025-01-13 00:16:30.000,   37433480.172,  196714294.403,         44.700,,,,,,,,,,,,
S27, 2025-01-13 00:17:00.000,   37433404.844,  196713898.271,         44.600,,,,,,,,,,,,
S27, 2025-01-13 00:17:30.000,   37433329.672,  196713502.734,         44.900,,,,,,,,,,,,
S27, 2025-01-13 00:18:00.000,   37433253.594,  196713106.367,         45.100,,,,,,,,,,,,
