> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S27, 2025-01-15 00:00:00.000,   37434585.188,  196720032.418,         45.800,,,,,,,,,,,,
S27, 2025-01-15 00:00:30.000,   37434511.328,  196719641.927,         44.800,,,,,,,,,,,,
S27, 2025-01-15 00:01:00.000,   37434437.438,  196719251.378,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:01:30.000,   37434362.422,  196718861.292,         44.600,,,,,,,,,,,,
S27, 2025-01-15 00:02:00.000,   37434288.172,  196718470.795,         45.400,,,,,,,,,,,,
S27, 2025-01-15 00:02:30.000,   37434213.766,  196718081.441,         44.900,,,,,,,,,,,,
S27, 2025-01-15 00:03:00.000,   37434140.094,  196717691.637,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:03:30.000,   37434065.453,  196717301.818,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:04:00.000,   37433992.188,  196716912.446,         44.500,,,,,,,,,,,,
S27, 2025-01-15 00:04:30.000,   37433917.734,  196716522.450,         44.600,,,,,,,,,,,,
S27, 2025-01-15 00:05:00.000,   37433843.500,  196716132.347,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:05:30.000,   37433769.828,  196715742.330,         44.600,,,,,,,,,,,,
S27, 2025-01-15 00:06:00.000,   37433694.922,  196715352.856,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:06:30.000,   37433621.234,  196714963.186,         44.500,,,,,,,,,,,,
S27, 2025-01-15 00:07:00.000,   37433547.281,  196714574.326,         44.600,,,,,,,,,,,,
S27, 2025-01-15 00:07:30.000,   37433473.078,  196714185.293,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:08:00.000,   37433398.844,  196713795.587,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:08:30.000,   37433325.297,  196713406.165,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:09:00.000,   37433251.063,  196713016.059,         44.500,,,,,,,,,,,,
S27, 2025-01-15 00:09:30.000,   37433176.641,  196712627.129,         44.600,,,,,,,,,,,,
S27, 2025-01-15 00:10:00.000,   37433103.031,  196712237.384,         44.800,,,,,,,,,,,,
S27, 2025-01-15 00:10:30.000,   37433028.938,  196711848.134,         44.600,,,,,,,,,,,,
S27, 2025-01-15 00:11:00.000,   37432954.297,  196711459.520,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:11:30.000,   37432881.500,  196711069.822,         44.600,,,,,,,,,,,,
S27, 2025-01-15 00:12:00.000,   37432807.688,  196710680.866,         44.800,,,,,,,,,,,,
S27, 2025-01-15 00:12:30.000,   37432732.547,  196710291.471,         44.600,,,,,,,,,,,,
S27, 2025-01-15 00:13:00.000,   37432658.531,  196709902.443,         44.300,,,,,,,,,,,,
S27, 2025-01-15 00:13:30.000,   37432585.375,  196709513.392,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:14:00.000,   37432510.719,  196709123.999,         45.000,,,,,,,,,,,,
S27, 2025-01-15 00:14:30.000,   37432435.750,  196708734.926,         44.500,,,,,,,,,,,,
S27, 2025-01-15 00:15:00.000,   37432362.156,  196708345.513,         44.400,,,,,,,,,,,,
S27, 2025-01-15 00:15:30.000,   37432288.469,  196707956.668,         44.800,,,,,,,,,,,,
S27, 2025-01-15 00:16:00.000,   37432214.844,  196707567.454,         44.400,,,,,,,,,,,,
S27, 2025-01-15 00:16:30.000,   37432140.172,  196707178.620,         44.600,,,,,,,,,,,,
S27, 2025-01-15 00:17:00.000,   37432066.766,  196706790.204,         44.400,,,,,,,,,,,,
S27, 2025-01-15 00:17:30.000,   37431993.438,  196706401.973,         44.500,,,,,,,,,,,,
S27, 2025-01-15 00:18:00.000,   37431918.828,  196706013.449,         44.600,,,,,,,,,,,,
S27, 2025-01-15 00:18:30.000,   37431845.516,  196705624.447,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:19:00.000,   37431771.453,  196705235.974,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:19:30.000,   37431697.031,  196704847.324,         44.400,,,,,,,,,,,,
S27, 2025-01-15 00:20:00.000,   37431622.906,  196704459.033,         44.400,,,,,,,,,,,,
S27, 2025-01-15 00:20:30.000,   37431548.891,  196704070.129,         44.500,,,,,,,,,,,,
S27, 2025-01-15 00:21:00.000,   37431475.563,  196703682.704,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:21:30.000,   37431401.500,  196703294.613,         44.600,,,,,,,,,,,,
S27, 2025-01-15 00:22:00.000,   37431328.391,  196702905.988,         44.500,,,,,,,,,,,,
S27, 2025-01-15 00:22:30.000,   37431253.703,  196702517.908,         44.500,,,,,,,,,,,,
S27, 2025-01-15 00:23:00.000,   37431180.406,  196702129.509,         44.900,,,,,,,,,,,,
S27, 2025-01-15 00:23:30.000,   37431106.156,  196701741.433,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:24:00.000,   37431033.125,  196701353.733,         44.500,,,,,,,,,,,,
S27, 2025-01-15 00:24:30.000,   37430959.813,  196700965.628,         44.400,,,,,,,,,,,,
S27, 2025-01-15 00:25:00.000,   37430884.875,  196700577.906,         44.500,,,,,,,,,,,,
S27, 2025-01-15 00:25:30.000,   37430812.016,  196700191.010,         44.300,,,,,,,,,,,,
S27, 2025-01-15 00:26:00.000,   37430737.422,  196699803.375,         44.300,,,,,,,,,,,,
S27, 2025-01-15 00:26:30.000,   37430664.563,  196699415.843,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:27:00.000,   37430590.359,  196699028.202,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:27:30.000,   37430516.813,  196698640.975,         44.600,,,,,,,,,,,,
S27, 2025-01-15 00:28:00.000,   37430443.453,  196698253.120,         44.700,,,,,,,,,,,,
S27, 2025-01-15 00:28:30.000,   37430369.094,  196697865.985,         44.600,,,,,,,,,,,,
S27, 2025-01-15 00:29:00.000,   37430295.641,  196697478.562,         44.500,,,,,,,,,,,,
