> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C1Z,L1Z,S1Z,C2X,L2X,S2X,C5X,L5X,S5X
  J02, 2025-01-06 00:17:00.000,40704417.56,               ,32.7,40704415.25,213903243.1,37.1,40704410.25,               ,33.8,               ,               ,               ,40704422.84,159732959.3,35.2
  J02, 2025-01-06 00:17:30.000,40704062.55,213901275.4,33.5,40704060.96,213901381.4,37.3,40704058.16,213901273.3,33.9,40704070.72,166676417.9,33.7,40704068.57,159731569.1,35.3
  J02, 2025-01-06 00:18:00.000,40703712.77,               ,32.1,40703711.45,213899541.3,36.1,40703707.72,               ,33.2,40703720.56,166674984.1,32.3,40703718.7,159730195,34.9
  J02, 2025-01-06 00:18:30.000,40703367.05,               ,31.6,40703364.66,213897723.2,37.3,40703361.33,               ,32.2,40703374,166673567.3,32.6,40703372.33,159728837.3,35
  J02, 2025-01-06 00:19:00.000,40703024.7,213895821.1,32.9,40703023.07,213895927.1,37.2,40703019.5,213895819,33.1,40703033.32,166672167.8,32.5,40703030.59,159727496.1,34.8
  J02, 2025-01-06 00:19:30.000,40702687.44,213894047.5,32,40702686.16,213894153.5,36.6,40702682.41,213894045.4,33.9,40702694.98,166670785.8,32.3,40702692.99,159726171.6,35.8
  J02, 2025-01-06 00:20:00.000,40702354.03,213892296.4,31.6,40702352.39,213892402.4,37.3,40702349.34,213892294.3,33.1,40702361.29,166669421.2,33,40702360.15,159724864,35.2
  J02, 2025-01-06 00:20:30.000,40702024.64,213890567.7,32.6,40702023.29,213890673.7,37.1,40702020.4,213890565.5,31.6,40702033.2,166668074.2,32.5,40702030.98,159723573.1,35.8
  J02, 2025-01-06 00:21:00.000,40701700.16,213888861.8,32.1,40701698.63,213888967.8,36.5,40701695.68,213888859.6,33.2,40701708.42,166666744.9,32.4,40701706.45,159722299.2,35.1
  J02, 2025-01-06 00:21:30.000,40701379.98,213887179,32.9,40701378.38,213887285,37.2,40701374.82,213887176.8,33.7,40701387.45,166665433.6,32.6,40701386.1,159721042.5,35.2
  J02, 2025-01-06 00:22:00.000,40701064.31,213885519.2,32.9,40701062.4,213885625.2,37.4,40701059.2,213885517,35.5,40701071.93,166664140.2,32.6,40701069.97,159719803.1,35.7
  J02, 2025-01-06 00:22:30.000,40700752.42,213883882.7,32.9,40700751.72,213883988.8,37.5,40700748.1,213883880.6,34.6,40700760.77,166662865.1,32.2,40700758.53,159718581.1,35
  J02, 2025-01-06 00:23:00.000,40700445.84,213882269.9,34.2,40700444.18,213882375.9,37.3,40700440.73,213882267.8,33.6,40700453.41,166661608.4,31.2,40700451.84,159717376.6,35.3
  J02, 2025-01-06 00:23:30.000,40700143.42,213880680.5,35.2,40700142.55,213880786.5,37.4,40700138.85,213880678.4,34.5,40700152.24,166660369.8,31.8,40700149.38,159716189.8,35.4
  J02, 2025-01-06 00:24:00.000,40699845.83,213879115,33.6,40699844.12,213879221.1,37.4,40699840.69,213879112.9,34,40699853.48,166659150,32.6,40699851.34,159715020.8,34.6
  J02, 2025-01-06 00:24:30.000,40699552.48,               ,33.3,40699550.58,213877679.7,37.3,40699547.38,               ,34.1,40699560.12,166657948.9,31.6,40699557.77,159713869.8,35.2
  J02, 2025-01-06 00:25:00.000,40699264.33,               ,32.1,40699262.31,213876162.3,36.9,40699258.61,               ,33.4,40699271.2,166656766.6,31.4,40699268.82,159712736.6,34.5
  J02, 2025-01-06 00:25:30.000,40698980.08,213874563.4,34.1,40698978.02,213874669.4,37.1,40698974.46,213874561.3,32.8,40698987.14,166655603.2,32.1,40698984.64,159711621.8,34.3
  J02, 2025-01-06 00:26:00.000,40698700.28,213873095.1,33.6,40698699.01,213873201.1,37.6,40698695.06,213873092.9,34.7,40698707.47,166654459.1,33.3,40698705.41,159710525.3,33.7
  J02, 2025-01-06 00:26:30.000,40698425.86,213871651.4,34.1,40698423.85,213871757.3,37.1,40698420.62,213871649.2,35.6,40698432.98,166653334.1,32.4,40698430.5,159709447.2,33.3
  J02, 2025-01-06 00:27:00.000,40698155.67,213870232.6,32.3,40698153.72,213870338.6,37.7,40698150.76,213870230.5,35,40698163.05,166652228.6,33.5,40698160.45,159708387.7,33.2
  J02, 2025-01-06 00:27:30.000,40697890.55,213868839,32.7,40697888.57,213868945,37,40697885.23,213868836.9,35,40697897.92,166651142.6,33.3,40697895.17,159707347,34
  J02, 2025-01-06 00:28:00.000,40697630.02,213867470.7,32.4,40697628.9,213867576.7,36.6,40697625.12,213867468.5,34.1,40697637.87,166650076.4,34.7,40697634.91,159706325.2,34.1
  J02, 2025-01-06 00:28:30.000,40697374.84,213866127.7,33.1,40697373.23,213866233.8,36.9,40697369.55,213866125.6,35.4,40697382.05,166649029.9,34.6,40697379.5,159705322.4,34.7
  J02, 2025-01-06 00:29:00.000,40697124.09,213864810.3,32.6,40697122.45,213864916.3,37.2,40697118.8,213864808.2,33.9,40697131.19,166648003.4,34.2,40697128.78,159704338.6,34.3
  J02, 2025-01-06 00:29:30.000,40696878.05,               ,33.3,40696875.99,213863624.6,37.8,40696872.82,               ,35.3,40696885.81,166646996.8,35,40696882.98,159703374,34.1
  J02, 2025-01-06 00:30:00.000,40696636.88,213862252.7,33.6,40696635.4,213862358.7,37.3,40696631.97,213862250.6,35,40696644.5,166646010.5,34.3,40696642.17,159702428.7,34.1
  J02, 2025-01-06 00:30:30.000,40696401.09,213861013.1,33.3,40696399.56,213861119.1,37.1,40696396.02,213861011,33.4,40696408.76,166645044.5,34.7,40696406.23,159701503,34.1
  J02, 2025-01-06 00:31:00.000,40696170.03,               ,32.3,40696168.99,213859905.8,37.1,40696165.15,               ,33.1,40696178.26,166644099.1,35.7,40696175.49,159700597,35.2
  J02, 2025-01-06 00:31:30.000,40695944.14,               ,33,40695943.2,213858718.7,36.6,40695938.67,               ,33.7,40695952.46,166643174.1,36.1,40695949.97,159699710.5,35.1
  J02, 2025-01-06 00:32:00.000,40695723.17,               ,32.5,40695721.9,213857558.1,37.2,40695718.48,               ,34.1,40695731.2,166642269.7,35.8,40695728.76,159698843.8,36.3
