> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C1Z,L1Z,S1Z,C2X,L2X,S2X,C5X,L5X,S5X
  J02, 2025-01-11 00:34:00.000,40691750.44,213836587.2,37.9,40691749.17,213836675.2,41.6,40691746.06,213836567.6,37.9,40691758,166625997.1,41.2,40691755.95,159683249.1,43.8
  J02, 2025-01-11 00:34:30.000,40691778.36,213836731,37.4,40691776.52,213836819,41.4,40691773.52,213836711.4,37.3,40691785.63,166626109.2,40.4,40691783.35,159683356.5,43.5
  J02, 2025-01-11 00:35:00.000,40691811.8,213836908.1,39.1,40691810.32,213836996.1,42,40691806.66,213836888.5,38.4,40691819.38,166626247.2,40.7,40691817.1,159683488.7,44
  J02, 2025-01-11 00:35:30.000,40691851.95,213837118.7,38.7,40691850.54,213837206.7,41.6,40691847.06,213837099.1,37.6,40691859.38,166626411.2,40.7,40691857.21,159683645.9,43.4
  J02, 2025-01-11 00:36:00.000,40691898.53,213837362.6,37.5,40691896.74,213837450.6,42.1,40691893.12,213837343,37.8,40691905.6,166626601.3,40.4,40691903.58,159683828.1,43.4
  J02, 2025-01-11 00:36:30.000,40691951.14,213837640.2,38.8,40691949.73,213837728.2,42.2,40691945.79,213837620.6,39.2,40691958.59,166626817.6,40.9,40691956.33,159684035.4,43.5
  J02, 2025-01-11 00:37:00.000,40692010.11,213837951.4,37.3,40692008.94,213838039.5,42.2,40692005.07,213837931.8,38.6,40692017.74,166627060.1,40.6,40692015.65,159684267.8,44.5
  J02, 2025-01-11 00:37:30.000,40692075.61,213838296.4,37.9,40692074.4,213838384.4,42.1,40692070.97,213838276.8,39.4,40692083.48,166627328.9,41.3,40692081.16,159684525.4,44.3
  J02, 2025-01-11 00:38:00.000,40692147.97,213838675.3,39.4,40692146.84,213838763.3,42.2,40692143.22,213838655.7,39.5,40692155.32,166627624.2,40.4,40692153.32,159684808.3,44.1
  J02, 2025-01-11 00:38:30.000,40692226.5,213839088.1,38.9,40692225.09,213839176.1,42.3,40692221.56,213839068.5,38.6,40692233.95,166627945.8,40.3,40692231.91,159685116.6,43.9
  J02, 2025-01-11 00:39:00.000,40692311.53,213839535.2,39.5,40692310.08,213839623.2,42.3,40692307.06,213839515.6,38.2,40692319.1,166628294.2,40.2,40692317.04,159685450.4,44.1
  J02, 2025-01-11 00:39:30.000,40692403.36,213840016.6,38.3,40692401.67,213840104.6,42.3,40692398.09,213839997,39.4,40692411.05,166628669.3,40.2,40692408.65,159685809.9,43.7
  J02, 2025-01-11 00:40:00.000,40692501.47,213840532.7,38.6,40692499.82,213840620.7,42.3,40692496.08,213840513.1,38.9,40692509.09,166629071.4,40.7,40692506.91,159686195.3,43.9
  J02, 2025-01-11 00:40:30.000,40692606.36,213841083.1,39.3,40692604.68,213841171.1,42.3,40692601.06,213841063.5,38.7,40692613.5,166629500.4,40.5,40692611.63,159686606.3,44.1
  J02, 2025-01-11 00:41:00.000,40692717.48,213841668.1,37.9,40692715.85,213841756.1,42.7,40692712.49,213841648.5,39.6,40692724.84,166629956.1,40.5,40692722.84,159687043.1,44.4
  J02, 2025-01-11 00:41:30.000,40692835.41,213842287.5,38.7,40692833.76,213842375.5,42.6,40692830.59,213842267.9,39.4,40692842.92,166630438.8,40.6,40692840.69,159687505.7,43.6
  J02, 2025-01-11 00:42:00.000,40692959.84,213842941.9,37.6,40692958.49,213843030,42.6,40692954.88,213842922.4,38.8,40692967.45,166630948.8,40.8,40692965.31,159687994.4,43.7
  J02, 2025-01-11 00:42:30.000,40693091.06,213843631.3,38.4,40693089.71,213843719.3,42.6,40693086.02,213843611.7,40.8,40693098.64,166631485.9,40.7,40693096.52,159688509.2,43.9
  J02, 2025-01-11 00:43:00.000,40693228.89,213844355.5,39.9,40693227.56,213844443.6,42.6,40693223.72,213844336,39.4,40693236.54,166632050.2,41.1,40693234.18,159689050,44.1
  J02, 2025-01-11 00:43:30.000,40693373.53,213845115,40.1,40693372.15,213845203,42.9,40693368.7,213845095.4,39.9,40693380.97,166632642,41.1,40693378.9,159689617.1,44.7
  J02, 2025-01-11 00:44:00.000,40693524.64,213845909.8,41.8,40693523.22,213845997.8,42.8,40693519.76,213845890.2,39.9,40693532.45,166633261.3,41.3,40693530.21,159690210.6,43.9
  J02, 2025-01-11 00:44:30.000,40693683.06,213846739.8,38.8,40693681.53,213846827.8,42.8,40693677.7,213846720.3,38.7,40693690.42,166633908.1,41.6,40693688.05,159690830.4,43.9
  J02, 2025-01-11 00:45:00.000,40693847.33,213847605.4,39.5,40693846.04,213847693.4,42.9,40693842.64,213847585.8,39,40693855.22,166634582.5,41.4,40693852.68,159691476.7,44.1
  J02, 2025-01-11 00:45:30.000,40694018.81,213848506.4,38.3,40694017.38,213848594.5,42.9,40694014.05,213848486.9,39,40694026.63,166635284.7,42.2,40694024.18,159692149.6,44.5
  J02, 2025-01-11 00:46:00.000,40694197.34,213849443.3,39.4,40694195.47,213849531.3,42.8,40694191.9,213849423.7,39,40694204.43,166636014.6,41.1,40694202.55,159692849.1,44.1
  J02, 2025-01-11 00:46:30.000,40694382.16,213850415.7,40.8,40694380.87,213850503.7,42.8,40694377.22,213850396.1,39.5,40694389.7,166636772.4,40.9,40694387.55,159693575.3,44.6
  J02, 2025-01-11 00:47:00.000,40694574.09,213851424.1,39.9,40694572.54,213851512.1,43.4,40694569.22,213851404.5,39.6,40694581.46,166637558.1,41.1,40694579.61,159694328.3,44.2
  J02, 2025-01-11 00:47:30.000,40694772.86,213852468.4,39.2,40694771.41,213852556.4,43.2,40694767.78,213852448.8,41.1,40694780.4,166638371.8,40.8,40694778.18,159695108.1,43.9
  J02, 2025-01-11 00:48:00.000,40694978.47,213853548.6,39.1,40694976.88,213853636.6,43.2,40694973.47,213853529,39.9,40694985.8,166639213.6,41.1,40694983.88,159695914.8,44.5
  J02, 2025-01-11 00:48:30.000,40695190.69,213854665,38.9,40695189.45,213854752.9,43.1,40695185.73,213854645.4,40.1,40695198.43,166640083.4,41.3,40695196.1,159696748.4,44
  J02, 2025-01-11 00:49:00.000,40695410.11,213855817.4,40.2,40695408.94,213855905.4,43.2,40695405.47,213855797.9,39.9,40695417.89,166640981.5,41.4,40695415.45,159697609,44.1
  J02, 2025-01-11 00:49:30.000,40695636.36,213857006.2,39.8,40695634.96,213857094.2,43.3,40695631.34,213856986.6,41,40695643.88,166641907.7,40.6,40695641.48,159698496.7,44.3
  J02, 2025-01-11 00:50:00.000,40695869.66,213858231.5,39,40695868.34,213858319.5,43,40695864.94,213858212,39.5,40695877.2,166642862.5,41.3,40695874.86,159699411.7,44.1
  J02, 2025-01-11 00:50:30.000,40696109.81,213859493.4,39.9,40696108.06,213859581.4,43.1,40696104.67,213859473.8,40.6,40696117.34,166643845.8,42,40696115.03,159700353.9,44.3
  J02, 2025-01-11 00:51:00.000,40696356.58,213860791.8,38.8,40696355.18,213860879.8,43,40696351.77,213860772.2,40,40696364.57,166644857.5,42.3,40696362.2,159701323.5,44.9
  J02, 2025-01-11 00:51:30.000,40696610.81,213862126.8,39.6,40696609.5,213862214.8,42.9,40696605.95,213862107.2,39.7,40696618.41,166645897.7,41.8,40696616.14,159702320.4,44.1
  J02, 2025-01-11 00:52:00.000,40696872.11,213863498.6,38.4,40696870.48,213863586.6,43.2,40696867.11,213863479.1,40.9,40696879.67,166646966.7,41.9,40696877.23,159703344.8,44.9
  J02, 2025-01-11 00:52:30.000,40697139.91,213864907.1,38.8,40697138.43,213864995.1,42.8,40697135.16,213864887.6,40.3,40697147.93,166648064.2,42.2,40697145.25,159704396.6,45.1
  J02, 2025-01-11 00:53:00.000,40697415,213866352.5,38.4,40697413.59,213866440.6,43.2,40697410.11,213866333,38.9,40697422.77,166649190.5,41.8,40697420.48,159705476,44.9
  J02, 2025-01-11 00:53:30.000,40697697.08,213867834.8,40,40697695.61,213867922.8,43,40697692.15,213867815.2,40.4,40697704.56,166650345.5,41.8,40697702.56,159706582.8,44.7
  J02, 2025-01-11 00:54:00.000,40697986.3,213869354.2,39.4,40697984.57,213869442.2,43.1,40697981.38,213869334.7,39.3,40697993.63,166651529.4,41.3,40697991.87,159707717.4,45
  J02, 2025-01-11 00:54:30.000,40698282.64,213870911,39.4,40698281.02,213870999,42.9,40698277.53,213870891.4,40.1,40698290.16,166652742.5,41.1,40698288.09,159708879.9,45
  J02, 2025-01-11 00:55:00.000,40698585.75,213872505.1,39.4,40698584.2,213872593.1,43,40698580.9,213872485.5,39.5,40698593.43,166653984.6,41.8,40698591.41,159710070.3,45
  J02, 2025-01-11 00:55:30.000,40698896.17,213874136.3,38.3,40698894.56,213874224.3,42.9,40698891.55,213874116.7,38.8,40698903.82,166655255.7,41.1,40698901.69,159711288.4,44.7
  J02, 2025-01-11 00:56:00.000,40699213.72,213875804.9,38.7,40699212.24,213875893,42.6,40699209.02,213875785.4,40.9,40699221.42,166656555.9,40.3,40699219.26,159712534.4,45
  J02, 2025-01-11 00:56:30.000,40699538.78,213877511.1,38.3,40699537.13,213877599.1,42.6,40699533.91,213877491.6,39.4,40699546.14,166657885.3,41.4,40699544.05,159713808.5,44.5
  J02, 2025-01-11 00:57:00.000,40699870.31,213879254.8,38.3,40699869.05,213879342.8,43.1,40699865.27,213879235.2,39,40699878.11,166659244,42.2,40699875.99,159715110.6,45.1
  J02, 2025-01-11 00:57:30.000,40700209.31,213881036,39.7,40700208.03,213881124,42.8,40700204.04,213881016.5,39.2,40700217.05,166660632,41.7,40700215.01,159716440.7,44.5
  J02, 2025-01-11 00:58:00.000,40700555.11,213882854.9,39.8,40700554.04,213882942.9,42.9,40700550.43,213882835.4,39.6,40700563.36,166662049.3,41.6,40700561.07,159717798.9,44.8
  J02, 2025-01-11 00:58:30.000,40700908.64,213884711.6,39.7,40700907.35,213884799.6,42.9,40700903.97,213884692.1,39.3,40700916.78,166663496,41.1,40700914.32,159719185.4,44.5
  J02, 2025-01-11 00:59:00.000,40701269.52,213886606.3,38.7,40701267.89,213886694.3,42.8,40701264.37,213886586.7,39.6,40701277.27,166664972.4,41.1,40701274.92,159720600.2,44.4
  J02, 2025-01-11 00:59:30.000,40701637.16,213888538.8,38.5,40701635.61,213888626.8,43,40701632.07,213888519.3,39.2,40701644.98,166666478.2,41.8,40701642.77,159722043.3,44.5
  J02, 2025-01-11 01:00:00.000,40702012.06,213890509.7,39.2,40702010.63,213890597.7,42.9,40702007.15,213890490.2,39.2,40702020.33,166668014,42.1,40702017.88,159723515,43.9
  J02, 2025-01-11 01:00:30.000,40702394.48,213892518.4,39.7,40702393.09,213892606.4,42.6,40702389.32,213892498.8,39.7,40702402.49,166669579.1,41.3,40702400.06,159725015,44.3
  J02, 2025-01-11 01:01:00.000,40702783.78,213894565.2,38.4,40702782.77,213894653.2,43,40702779.09,213894545.6,39.8,40702791.85,166671174,41.4,40702789.63,159726543.4,44
  J02, 2025-01-11 01:01:30.000,40703180.7,213896650,38.6,40703179.52,213896738,42.8,40703175.85,213896630.5,39.9,40703188.52,166672798.5,40.8,40703186.19,159728100.2,43.9
  J02, 2025-01-11 01:02:00.000,40703584.95,213898773,38.4,40703583.21,213898861,42.9,40703579.6,213898753.5,40.5,40703592.57,166674452.8,41.1,40703590.13,159729685.6,44.4
  J02, 2025-01-11 01:02:30.000,40703995.8,213900934.4,39.4,40703994.8,213901022.4,42.9,40703991.16,213900914.8,39,40704004.06,166676136.9,41.3,40704001.68,159731299.5,43.8
  J02, 2025-01-11 01:03:00.000,40704414.34,213903134.2,39.7,40704413.19,213903222.2,43.2,40704409.91,213903114.6,39.9,40704422.61,166677851,41.7,40704420.24,159732942.2,44.1
  J02, 2025-01-11 01:03:30.000,40704840.7,213905372.3,38.9,40704839.21,213905460.3,42.6,40704835.89,213905352.8,40.5,40704848.34,166679595,41.5,40704846.41,159734613.5,43.9
  J02, 2025-01-11 01:04:00.000,40705273.91,213907648.9,38.8,40705272.29,213907736.9,43.1,40705268.34,213907629.4,40,40705281.6,166681368.9,41.4,40705279.34,159736313.5,43.7
  J02, 2025-01-11 01:04:30.000,40705714.66,213909964.1,38.6,40705713.16,213910052.1,42.7,40705709.74,213909944.6,39.8,40705722.44,166683173,42.2,40705719.95,159738042.4,43.9
  J02, 2025-01-11 01:05:00.000,40706162.58,213912317.8,38.5,40706160.88,213912405.8,42.9,40706157.62,213912298.3,38.9,40706170.22,166685007,41.5,40706167.9,159739800,43.6
  J02, 2025-01-11 01:05:30.000,40706617.92,213914710.3,39.4,40706616.37,213914798.3,43.4,40706612.77,213914690.8,41.1,40706625.62,166686871.3,41.8,40706623.29,159741586.6,43.6
  J02, 2025-01-11 01:06:00.000,40707080.25,213917141.5,38.4,40707079.09,213917229.5,43.1,40707075.66,213917122,38.9,40707087.93,166688765.7,40.9,40707085.9,159743402,43.9
  J02, 2025-01-11 01:06:30.000,40707550.44,213919611.6,38.8,40707549.36,213919699.5,43.1,40707545.59,213919592,40.4,40707557.99,166690690.3,42,40707555.92,159745246.5,43.9
  J02, 2025-01-11 01:07:00.000,40708027.83,213922120.4,39.4,40708026.61,213922208.4,43,40708023.25,213922100.8,39.2,40708035.64,166692645.2,41.5,40708033.34,159747119.9,43.4
  J02, 2025-01-11 01:07:30.000,40708512.69,213924668,38.7,40708511.23,213924756,43,40708508.06,213924648.5,39,40708520.41,166694630.4,42.1,40708518.29,159749022.4,43.6
  J02, 2025-01-11 01:08:00.000,40709005.17,213927254.8,38.8,40709003.44,213927342.8,43.4,40709000.17,213927235.2,40,40709012.84,166696646,41.5,40709010.53,159750954,44.1
  J02, 2025-01-11 01:08:30.000,40709504.7,213929880.4,39.4,40709503.24,213929968.4,43.2,40709499.68,213929860.9,39.5,40709512.65,166698691.9,41,40709510.27,159752914.6,43.9
  J02, 2025-01-11 01:09:00.000,40710011.89,213932545.3,39.1,40710010.54,213932633.3,43.3,40710006.89,213932525.7,40.7,40710019.48,166700768.4,42,40710017.44,159754904.6,43.6
  J02, 2025-01-11 01:09:30.000,40710526.2,213935249.3,38.6,40710525.14,213935337.3,43.2,40710521.4,213935229.8,40.6,40710534.63,166702875.4,42.9,40710532.01,159756923.8,43.9
  J02, 2025-01-11 01:10:00.000,40711048.42,213937992.3,38.6,40711046.88,213938080.3,43.2,40711043.59,213937972.7,39.3,40711056.16,166705012.8,41.8,40711053.99,159758972.1,44.1
