> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C1Z,L1Z,S1Z,C2X,L2X,S2X,C5X,L5X,S5X
  J02, 2025-01-26 00:18:30.000,40728232.48,214028282.2,39.8,40728230.65,214028316.2,44,40728227.06,214028290.1,40.4,40728239.02,166775336.7,42,40728236.57,159826359.4,43.9
  J02, 2025-01-26 00:19:00.000,40728901.31,214031797.8,39.9,40728899.91,214031831.8,44.5,40728896.32,214031805.8,41.2,40728907.76,166778076.2,41.5,40728905.55,159828984.7,44
  J02, 2025-01-26 00:19:30.000,40729577.92,214035353.3,39.8,40729576.43,214035387.2,44.3,40729572.83,214035361.2,41.1,40729584.7,166780846.6,41.4,40729582.18,159831639.7,43.6
  J02, 2025-01-26 00:20:00.000,40730262.3,214038948.5,40.4,40730260.38,214038982.5,44.3,40730257.22,214038956.4,40.3,40730268.73,166783648.1,41.3,40730266.2,159834324.4,43.8
  J02, 2025-01-26 00:20:30.000,40730954.09,214042583.4,39.8,40730952.27,214042617.4,44.5,40730948.66,214042591.3,40.7,40730960.49,166786480.5,42.1,40730957.94,159837038.8,43.8
  J02, 2025-01-26 00:21:00.000,40731653.02,214046258.3,40.3,40731651.59,214046292.3,44.5,40731647.78,214046266.3,40.8,40731659.87,166789344.1,42.1,40731657.25,159839783.1,43.9
  J02, 2025-01-26 00:21:30.000,40732360.02,214049973.1,40.4,40732358.44,214050007.1,44.6,40732354.81,214049981.1,40.9,40732366.4,166792238.7,42.4,40732364.22,159842557.2,43.9
  J02, 2025-01-26 00:22:00.000,40733074.67,214053727.8,40.3,40733073.13,214053761.8,44.5,40733069.29,214053735.7,42.1,40733081.24,166795164.4,41.8,40733078.59,159845360.9,43.9
  J02, 2025-01-26 00:22:30.000,40733796.61,214057522.4,41.3,40733795.15,214057556.4,44.6,40733791.75,214057530.4,41.2,40733803.11,166798121.3,42.5,40733800.7,159848194.6,44.4
  J02, 2025-01-26 00:23:00.000,40734526.28,214061357.1,40.2,40734524.88,214061391.1,44.5,40734521.19,214061365,42.1,40734533.42,166801109.3,42.3,40734530.39,159851058.1,44.2
  J02, 2025-01-26 00:23:30.000,40735263.67,214065231.9,40.2,40735261.96,214065265.9,44.6,40735258.87,214065239.9,40.9,40735270.22,166804128.7,42.4,40735267.7,159853951.7,44.7
  J02, 2025-01-26 00:24:00.000,40736008.8,214069146.8,40.9,40736007.19,214069180.8,44.7,40736003.51,214069154.7,41.6,40736015.2,166807179.2,42.7,40736012.72,159856875.1,44.1
  J02, 2025-01-26 00:24:30.000,40736761.19,214073101.5,39.9,40736759.54,214073135.5,44.5,40736756.13,214073109.4,41.3,40736768.03,166810260.8,42.3,40736765.4,159859828.3,43.9
  J02, 2025-01-26 00:25:00.000,40737521.17,214077096.2,40.7,40737519.93,214077130.2,44.9,40737516.06,214077104.1,41.5,40737528.11,166813373.5,41.6,40737525.65,159862811.4,43.8
  J02, 2025-01-26 00:25:30.000,40738288.83,214081131,40.9,40738287.73,214081165,44.9,40738284.19,214081138.9,41.4,40738295.73,166816517.5,42.3,40738293.24,159865824.3,43.8
  J02, 2025-01-26 00:26:00.000,40739064.77,214085205.8,40.8,40739063.06,214085239.8,44.5,40739059.61,214085213.7,41.8,40739071.24,166819692.7,41.9,40739068.76,159868867.2,43.9
  J02, 2025-01-26 00:26:30.000,40739847.39,214089320.5,40.2,40739845.73,214089354.5,45,40739842.42,214089328.5,41.6,40739854.07,166822899,42.1,40739851.79,159871939.9,43.7
  J02, 2025-01-26 00:27:00.000,40740638.13,214093475.1,40.8,40740636.46,214093509.1,44.8,40740633.15,214093483.1,41.1,40740644.8,166826136.4,42.1,40740642.27,159875042.4,44.5
  J02, 2025-01-26 00:27:30.000,40741436.16,214097670,40.5,40741435.04,214097703.9,44.7,40741431.58,214097677.9,41,40741442.9,166829405,42,40741440.61,159878174.9,44.3
  J02, 2025-01-26 00:28:00.000,40742241.88,214101905,40.2,40742240.77,214101939,44.8,40742237.36,214101913,41.8,40742249.04,166832705.1,41.8,40742246.56,159881337.4,44.3
  J02, 2025-01-26 00:28:30.000,40743055.36,214106180.2,40.6,40743054.33,214106214.2,44.9,40743050.56,214106188.1,41.4,40743062.4,166836036.4,41.5,40743060.12,159884529.9,44.1
  J02, 2025-01-26 00:29:00.000,40743876.66,214110495.4,40.6,40743875.23,214110529.3,44.7,40743871.85,214110503.3,41.1,40743883.36,166839398.8,41.6,40743881.18,159887752.3,44.6
  J02, 2025-01-26 00:29:30.000,40744705.91,214114850.8,40,40744704.31,214114884.8,44.7,40744700.78,214114858.7,41.2,40744712.24,166842792.7,41.2,40744709.91,159891004.7,44.1
  J02, 2025-01-26 00:30:00.000,40745542.34,214119246.4,39.5,40745540.56,214119280.4,44.7,40745537.22,214119254.3,40.6,40745548.95,166846217.8,41.8,40745546.34,159894287.1,44.4
  J02, 2025-01-26 00:30:30.000,40746386.14,214123681.9,40.6,40746384.97,214123715.9,44.5,40746381.17,214123689.9,42.4,40746392.96,166849674.1,41.5,40746390.48,159897599.4,44.9
  J02, 2025-01-26 00:31:00.000,40747238.09,214128157.5,41.3,40747236.52,214128191.5,44.9,40747232.77,214128165.5,41.3,40747244.53,166853161.6,41.8,40747242.17,159900941.5,44.7
  J02, 2025-01-26 00:31:30.000,40748097.19,214132673.4,42.6,40748095.45,214132707.3,45.1,40748092.03,214132681.3,42.3,40748103.81,166856680.4,42.6,40748101.7,159904313.8,44.1
  J02, 2025-01-26 00:32:00.000,40748964.33,214137229.3,40.4,40748962.83,214137263.3,44.8,40748959.59,214137237.2,41.8,40748971.11,166860230.5,42.1,40748968.62,159907715.9,44.5
  J02, 2025-01-26 00:32:30.000,40749838.69,214141825.3,41.7,40749837.52,214141859.3,44.7,40749833.9,214141833.3,42.7,40749845.41,166863811.8,42,40749843.12,159911148,44.9
  J02, 2025-01-26 00:33:00.000,40750721.25,214146461.6,41,40750719.44,214146495.6,44.9,40750716.08,214146469.5,42,40750727.69,166867424.4,42.7,40750725.29,159914610.1,44.3
  J02, 2025-01-26 00:33:30.000,40751610.41,214151137.9,41.6,40751609.42,214151171.9,45,40751605.82,214151145.9,42.3,40751617.59,166871068.4,42.6,40751615.19,159918102.2,44
  J02, 2025-01-26 00:34:00.000,40752508.39,214155854.4,42.4,40752506.8,214155888.4,45,40752503.26,214155862.3,42.7,40752515.12,166874743.5,42.6,40752512.59,159921624.2,43.9
  J02, 2025-01-26 00:34:30.000,40753413.47,214160610.9,42,40753412.03,214160644.9,44.7,40753408.59,214160618.8,42.3,40753420.34,166878449.9,42,40753417.87,159925176.2,44.2
  J02, 2025-01-26 00:35:00.000,40754326.44,214165407.4,40.5,40754325.01,214165441.4,44.6,40754321.67,214165415.4,41.3,40754333.02,166882187.5,42.8,40754330.69,159928758,44.3
  J02, 2025-01-26 00:35:30.000,40755246.48,214170244.1,40.2,40755245.13,214170278.1,44.7,40755241.67,214170252,41.8,40755253.56,166885956.3,43,40755250.93,159932369.8,44.6
  J02, 2025-01-26 00:36:00.000,40756174.36,214175120.8,42.9,40756173.32,214175154.8,45,40756169.92,214175128.8,42,40756181.56,166889756.3,43.1,40756179.04,159936011.5,44.7
  J02, 2025-01-26 00:36:30.000,40757110.31,214180037.7,41.3,40757108.97,214180071.7,45.2,40757105.49,214180045.7,42.8,40757117.34,166893587.6,43.5,40757114.42,159939683.2,44.1
  J02, 2025-01-26 00:37:00.000,40758053.59,214184994.4,42.3,40758052.17,214185028.4,45.1,40758048.58,214185002.3,42.4,40758060.59,166897450,43.3,40758057.95,159943384.6,44.7
  J02, 2025-01-26 00:37:30.000,40759004.42,214189991.2,41.6,40759003.09,214190025.2,45.2,40758999.4,214189999.1,42.6,40759011.15,166901343.6,43.2,40759008.77,159947116,45.3
  J02, 2025-01-26 00:38:00.000,40759962.58,214195028.1,41.4,40759961.49,214195062.1,45.4,40759957.81,214195036,42.2,40759969.52,166905268.4,42.7,40759967.32,159950877.3,44.9
  J02, 2025-01-26 00:38:30.000,40760929.23,214200105.2,42.7,40760927.72,214200139.2,45.1,40760924.33,214200113.2,42.5,40760935.84,166909224.6,42.6,40760933.4,159954668.6,44.9
  J02, 2025-01-26 00:39:00.000,40761903.02,214205222.2,42.9,40761901.18,214205256.2,45.3,40761897.89,214205230.2,41.8,40761909.89,166913211.9,43.1,40761907.17,159958489.8,45.1
  J02, 2025-01-26 00:39:30.000,40762883.84,214210379.2,42.3,40762882.81,214210413.2,45,40762879.23,214210387.1,42,40762890.75,166917230.3,44,40762888.52,159962340.7,44.6
  J02, 2025-01-26 00:40:00.000,40763873.23,214215575.9,41.3,40763871.57,214215609.9,44.9,40763868.16,214215583.9,42.8,40763879.95,166921279.7,43,40763877.42,159966221.4,44.9
  J02, 2025-01-26 00:40:30.000,40764869.34,214220812.6,42.9,40764868.15,214220846.6,45,40764864.8,214220820.6,42.3,40764876.38,166925360.3,43.6,40764873.97,159970131.9,45.4
  J02, 2025-01-26 00:41:00.000,40765873.52,214226089.3,42.1,40765872.35,214226123.3,45,40765868.78,214226097.3,42.1,40765880.51,166929472,43.3,40765878.09,159974072.3,44.5
  J02, 2025-01-26 00:41:30.000,40766885.33,214231405.8,42.4,40766883.83,214231439.8,45.1,40766880.38,214231413.8,42.6,40766892.2,166933614.7,42.7,40766889.75,159978042.4,45
  J02, 2025-01-26 00:42:00.000,40767904.66,214236762.1,42.5,40767903.2,214236796.1,44.7,40767899.77,214236770.1,43,40767911.64,166937788.4,42.8,40767909.03,159982042.2,44.7
  J02, 2025-01-26 00:42:30.000,40768931.67,214242158.4,41.1,40768930.09,214242192.4,44.7,40768926.4,214242166.3,41.9,40768938.33,166941993.3,43.2,40768935.97,159986071.9,44.6
  J02, 2025-01-26 00:43:00.000,40769965.94,214247594.6,41.5,40769964.82,214247628.6,44.5,40769961.06,214247602.6,42.1,40769972.52,166946229.3,43.9,40769970.51,159990131.4,45
  J02, 2025-01-26 00:43:30.000,40771008.2,214253071,41.2,40771006.72,214253105,44.4,40771003.32,214253078.9,41.7,40771014.84,166950496.5,43.9,40771012.44,159994220.9,45.2
  J02, 2025-01-26 00:44:00.000,40772058.17,214258586.9,41,40772056.64,214258620.9,44.6,40772052.86,214258594.9,42.3,40772064.69,166954794.7,43.7,40772062.22,159998340,45.3
  J02, 2025-01-26 00:44:30.000,40773115.14,214264142.6,42.5,40773113.67,214264176.6,44.7,40773110.04,214264150.5,41.6,40773122.02,166959123.8,43.4,40773119.51,160002488.6,44.9
  J02, 2025-01-26 00:45:00.000,40774179.97,214269737.9,41.4,40774178.43,214269771.9,44.8,40774175.15,214269745.9,42.9,40774186.67,166963483.8,43.9,40774184.34,160006667,45.8
  J02, 2025-01-26 00:45:30.000,40775252.44,214275372.8,41.6,40775250.81,214275406.8,44.9,40775247.29,214275380.8,41.6,40775259.03,166967874.6,43.7,40775256.6,160010874.8,45.7
  J02, 2025-01-26 00:46:00.000,40776332.38,214281047.2,41.7,40776330.58,214281081.2,44.6,40776326.98,214281055.2,41.1,40776338.74,166972296.2,44,40776336.43,160015112.2,45.1
  J02, 2025-01-26 00:46:30.000,40777419.14,214286761.4,41.4,40777417.92,214286795.4,44.9,40777414.62,214286769.4,42.7,40777426.02,166976748.8,43.4,40777423.7,160019379.2,45.1
  J02, 2025-01-26 00:47:00.000,40778514.56,214292515.1,41.2,40778512.75,214292549.1,44.8,40778509.61,214292523.1,42.6,40778521.09,166981232.2,43.6,40778518.73,160023675.9,45.2
  J02, 2025-01-26 00:47:30.000,40779616.75,214298308.5,41.1,40779615.36,214298342.5,44.9,40779611.76,214298316.5,42.5,40779623.47,166985746.5,43.2,40779621.08,160028002.1,45.5
  J02, 2025-01-26 00:48:00.000,40780726.52,214304141.3,41.4,40780725.29,214304175.3,45,40780721.85,214304149.3,41.8,40780733.6,166990291.5,43.8,40780731.08,160032357.7,45.4
  J02, 2025-01-26 00:48:30.000,40781844.19,214310013.5,41.6,40781842.77,214310047.5,45,40781839.31,214310021.5,43,40781851.15,166994867.3,43.9,40781848.58,160036742.8,45.8
  J02, 2025-01-26 00:49:00.000,40782969,214315925.3,41.3,40782967.94,214315959.3,45,40782964.24,214315933.3,41.8,40782975.8,166999473.8,43.6,40782973.6,160041157.4,46
  J02, 2025-01-26 00:49:30.000,40784101.38,214321876.4,42.6,40784100.12,214321910.4,45.2,40784096.83,214321884.4,43.1,40784108.42,167004111,43.4,40784106.12,160045601.4,45.5
  J02, 2025-01-26 00:50:00.000,40785241.55,214327866.9,42,40785240.08,214327900.9,45.2,40785236.82,214327874.9,41.3,40785248.44,167008778.9,43.6,40785246.07,160050074.8,45.6
  J02, 2025-01-26 00:50:30.000,40786388.8,214333896.5,42.7,40786387.6,214333930.5,45.4,40786384.47,214333904.4,42.3,40786395.66,167013477.3,43.6,40786393.52,160054577.4,45.7
  J02, 2025-01-26 00:51:00.000,40787544.08,214339965.5,42,40787542.6,214339999.5,45.5,40787538.81,214339973.5,42.3,40787550.81,167018206.4,43.6,40787548.5,160059109.4,45.8
  J02, 2025-01-26 00:51:30.000,40788705.94,214346073.9,42.5,40788704.94,214346107.9,45.7,40788701.59,214346081.8,42.4,40788713.4,167022966.1,43.7,40788710.92,160063670.8,45.5
  J02, 2025-01-26 00:52:00.000,40789876.02,214352221.6,42.6,40789874.89,214352255.6,45.6,40789871.49,214352229.6,42.3,40789883.01,167027756.5,43.4,40789880.71,160068261.6,45.6
  J02, 2025-01-26 00:52:30.000,40791053.53,214358408.6,42.5,40791052.16,214358442.6,45.7,40791048.76,214358416.6,42,40791060.47,167032577.6,44.2,40791058,160072881.8,45.6
  J02, 2025-01-26 00:53:00.000,40792238.42,214364634.8,41.8,40792236.93,214364668.8,46,40792233.59,214364642.8,43.1,40792245.06,167037429.1,43.6,40792242.88,160077531.2,45.1
  J02, 2025-01-26 00:53:30.000,40793430.3,214370899.9,42.8,40793429.23,214370933.9,46,40793425.6,214370907.9,43.5,40793437.4,167042311,43.6,40793435.07,160082209.6,45.3
  J02, 2025-01-26 00:54:00.000,40794630.08,214377204,42.6,40794628.91,214377238,46.3,40794625.51,214377212,43.2,40794637.21,167047223.3,43.7,40794634.82,160086917.2,45.2
  J02, 2025-01-26 00:54:30.000,40795837.11,214383547.1,43.3,40795835.93,214383581.1,46.3,40795832.58,214383555.1,43.6,40795843.9,167052165.9,43.2,40795841.93,160091653.9,45.8
  J02, 2025-01-26 00:55:00.000,40797051.89,214389929.3,42.7,40797050.36,214389963.3,46.3,40797046.68,214389937.3,43.5,40797058.61,167057139,43.4,40797056.42,160096419.8,45.2
  J02, 2025-01-26 00:55:30.000,40798273.53,214396350.2,42.1,40798272.23,214396384.2,46.3,40798268.79,214396358.2,43,40798280.61,167062142.3,43.2,40798278.3,160101214.6,45.7
  J02, 2025-01-26 00:56:00.000,40799502.8,214402809.7,43.1,40799501.52,214402843.7,46.1,40799498.07,214402817.7,43.4,40799509.87,167067175.7,43.6,40799507.35,160106038.3,45.7
  J02, 2025-01-26 00:56:30.000,40800739.45,214409307.9,43.9,40800738.13,214409341.9,46.1,40800734.86,214409315.9,42.4,40800746.61,167072239.2,43.7,40800744.05,160110890.8,45
  J02, 2025-01-26 00:57:00.000,40801983.52,214415844.8,43.6,40801982.2,214415878.8,46.3,40801978.53,214415852.8,43.2,40801990.56,167077332.8,43.2,40801988.03,160115772.2,45.5
  J02, 2025-01-26 00:57:30.000,40803234.47,214422420.6,42.8,40803233.47,214422454.6,46.4,40803229.99,214422428.6,43,40803241.5,167082456.8,42.9,40803239.36,160120682.6,45.2
  J02, 2025-01-26 00:58:00.000,40804493.52,214429034.9,42,40804492.02,214429068.9,46.3,40804488.47,214429042.9,42.8,40804500.52,167087610.8,42.8,40804498.11,160125621.9,45.2
  J02, 2025-01-26 00:58:30.000,40805759.33,214435687.9,43.4,40805757.93,214435721.9,46.4,40805754.9,214435695.9,43.6,40805766.32,167092794.9,42.7,40805764.16,160130590,44.9
  J02, 2025-01-26 00:59:00.000,40807032.86,214442379.1,42.5,40807031.47,214442413.1,46.2,40807027.88,214442387.1,43.5,40807039.87,167098008.8,43,40807037.41,160135586.6,45.4
  J02, 2025-01-26 00:59:30.000,40808313.48,214449108.7,42.9,40808311.97,214449142.7,46.4,40808308.91,214449116.7,42.9,40808320.37,167103252.6,42.7,40808317.96,160140612,45.1
  J02, 2025-01-26 01:00:00.000,40809601.33,214455876.6,43.5,40809600.01,214455910.6,46.2,40809596.39,214455884.7,44,40809608.28,167108526.3,42.9,40809605.91,160145665.9,44.7
  J02, 2025-01-26 01:00:30.000,40810896.56,214462682.9,42.6,40810895.18,214462716.9,46.1,40810891.55,214462690.9,43,40810903.63,167113829.8,43.4,40810901.13,160150748.4,44.9
  J02, 2025-01-26 01:01:00.000,40812198.84,214469527.4,43.5,40812197.7,214469561.4,46.1,40812193.89,214469535.4,43.4,40812205.81,167119163.2,42.5,40812203.71,160155859.5,44.8
  J02, 2025-01-26 01:01:30.000,40813508.92,214476410.1,42.7,40813507.44,214476444.1,46,40813503.78,214476418.1,43,40813515.66,167124526.3,43.2,40813513.47,160160999.2,44.9
  J02, 2025-01-26 01:02:00.000,40814825.98,214483330.9,43.6,40814824.43,214483364.9,46.3,40814820.95,214483339,42.7,40814832.84,167129919.1,42.5,40814830.57,160166167.3,44.9
  J02, 2025-01-26 01:02:30.000,40816149.83,214490290,43.8,40816148.65,214490324,46.3,40816145.22,214490298,44.2,40816157.04,167135341.7,42.6,40816154.73,160171364,44.6
  J02, 2025-01-26 01:03:00.000,40817481.72,214497287,44,40817480.3,214497321,46.1,40817476.77,214497295,42.6,40817488.58,167140793.9,43.1,40817486.16,160176589,44.8
  J02, 2025-01-26 01:03:30.000,40818820.13,214504321.9,43.2,40818819.07,214504355.9,46.3,40818815.33,214504329.9,43.4,40818827.27,167146275.6,43.9,40818824.79,160181842.2,44.5
  J02, 2025-01-26 01:04:00.000,40820165.86,214511394.6,43.5,40820164.89,214511428.6,46.1,40820161.24,214511402.6,44.3,40820173.34,167151786.7,43.9,40820170.76,160187123.8,44.6
  J02, 2025-01-26 01:04:30.000,40821519.33,214518504.8,42.9,40821517.78,214518538.8,46,40821514.4,214518512.8,43.1,40821526.32,167157327.1,43.4,40821523.92,160192433.3,44.9
  J02, 2025-01-26 01:05:00.000,40822879.34,214525652.8,43.5,40822878.02,214525686.8,46,40822874.67,214525660.8,44.7,40822886.51,167162896.9,43.2,40822884.27,160197771,44.9
  J02, 2025-01-26 01:05:30.000,40824246.84,214532838.2,42.7,40824245.36,214532872.2,45.7,40824242,214532846.2,42.4,40824254.18,167168495.9,43.6,40824251.65,160203136.7,45
  J02, 2025-01-26 01:06:00.000,40825621.31,214540061.1,42.6,40825619.98,214540095.1,45.9,40825616.62,214540069.1,42.4,40825628.79,167174124.2,43.5,40825626.13,160208530.4,44.4
  J02, 2025-01-26 01:06:30.000,40827003,214547321.8,42.2,40827001.63,214547355.8,45.7,40826998.22,214547329.8,43.6,40827010.16,167179781.7,43.4,40827007.59,160213952.3,44.3
  J02, 2025-01-26 01:07:00.000,40828391.95,214554619.9,42.8,40828390.36,214554653.9,45.4,40828387,214554627.9,42.6,40828399.2,167185468.5,43.9,40828396.58,160219402.1,44.5
  J02, 2025-01-26 01:07:30.000,40829787.7,214561955.4,41.7,40829786.13,214561989.4,45.4,40829782.77,214561963.4,42.8,40829795.12,167191184.5,43.5,40829792.49,160224879.9,44.5
  J02, 2025-01-26 01:08:00.000,40831190.58,214569328.1,41.6,40831189.28,214569362.1,45.6,40831185.84,214569336.1,42.5,40831197.95,167196929.4,42.7,40831195.69,160230385.4,45.1
  J02, 2025-01-26 01:08:30.000,40832600.91,214576737.7,41.2,40832599.58,214576771.7,45.4,40832595.57,214576745.8,42.2,40832608.09,167202703.1,42.9,40832605.73,160235918.5,45
  J02, 2025-01-26 01:09:00.000,40834018.16,214584184.6,42.5,40834016.66,214584218.6,45,40834013.16,214584192.6,42.2,40834025.07,167208505.8,43.1,40834022.86,160241479.4,44.9
  J02, 2025-01-26 01:09:30.000,40835442.27,214591668.4,42.2,40835440.79,214591702.4,45,40835437.17,214591676.5,42.6,40835449.75,167214337.4,44.2,40835447.02,160247068,44.8
  J02, 2025-01-26 01:10:00.000,40836873.38,214599189.1,42.2,40836871.82,214599223.1,45.3,40836868.57,214599197.1,42.8,40836880.57,167220197.6,43.5,40836878.09,160252684,45.1
