> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C1Z,L1Z,S1Z,C2X,L2X,S2X,C5X,L5X,S5X
  J02, 2025-01-16 00:53:00.000,40723790.69,214004905.7,39.7,40723789.57,214005039.7,44.2,40723786.03,214004945.7,41.8,40723797.79,166757193,42.1,40723795.47,159808978.4,44.6
  J02, 2025-01-16 00:53:30.000,40724370.33,214007950.6,39.7,40724368.99,214008084.7,43.8,40724365.46,214007990.6,40.4,40724377.3,166759565.6,42.1,40724374.85,159811252.2,43.7
  J02, 2025-01-16 00:54:00.000,40724957.45,214011035,39.8,40724955.9,214011169,43.9,40724952.23,214011075,40.1,40724964.26,166761969,41.6,40724961.84,159813555.4,44.5
  J02, 2025-01-16 00:54:30.000,40725551.67,214014158.8,40.6,40725550.55,214014292.8,44.1,40725546.86,214014198.8,40.4,40725558.73,166764403.1,42.3,40725556.21,159815888.1,43.8
  J02, 2025-01-16 00:55:00.000,40726153.77,214017321.9,40.2,40726152.41,214017455.9,44.3,40726148.93,214017361.8,41.3,40726160.53,166766867.8,41.3,40726158.18,159818250.1,44.6
  J02, 2025-01-16 00:55:30.000,40726763.31,214020524.3,39.8,40726761.95,214020658.3,44.3,40726758.11,214020564.3,40.6,40726770.11,166769363.2,41.1,40726767.81,159820641.5,44.7
  J02, 2025-01-16 00:56:00.000,40727379.83,214023766.3,41.3,40727378.8,214023900.3,44.1,40727375.26,214023806.2,41.1,40727387.18,166771889.3,42,40727384.77,159823062.4,44
  J02, 2025-01-16 00:56:30.000,40728004.78,214027047.7,39.2,40728003.16,214027181.7,43.8,40727999.64,214027087.6,40.8,40728011.25,166774446.3,42.1,40728009.24,159825512.7,43.9
  J02, 2025-01-16 00:57:00.000,40728636.86,214030368.8,39.6,40728634.96,214030502.8,44.1,40728631.4,214030408.8,41.6,40728643.41,166777034.1,42.4,40728641.11,159827992.8,44.4
  J02, 2025-01-16 00:57:30.000,40729276.33,214033729.4,40.6,40729274.65,214033863.4,44.3,40729271.16,214033769.4,41.8,40729282.97,166779652.7,41.3,40729280.65,159830502.3,44.5
  J02, 2025-01-16 00:58:00.000,40729923.09,214037129.5,40.2,40729921.59,214037263.5,44.2,40729918.18,214037169.4,41.4,40729930.14,166782302.1,42.1,40729927.63,159833041.3,43.9
  J02, 2025-01-16 00:58:30.000,40730577.72,214040569.2,40.9,40730576.31,214040703.3,44.4,40730573.05,214040609.2,41.4,40730584.67,166784982.4,41.7,40730582.48,159835609.9,44.1
  J02, 2025-01-16 00:59:00.000,40731240.03,214044048.6,39.8,40731238.37,214044182.6,44.5,40731234.78,214044088.5,40.9,40731246.61,166787693.5,41.9,40731244.4,159838208,44.3
  J02, 2025-01-16 00:59:30.000,40731909.52,214047567.6,40.4,40731908.13,214047701.6,44.4,40731904.31,214047607.6,40.9,40731916.35,166790435.6,41.6,40731914.07,159840835.8,44.3
  J02, 2025-01-16 01:00:00.000,40732586.77,214051126.5,39.6,40732585.38,214051260.6,44.3,40732581.95,214051166.5,41.3,40732593.84,166793208.8,41.7,40732591.36,159843493.5,44.3
  J02, 2025-01-16 01:00:30.000,40733271.47,214054725.4,40.5,40733270.11,214054859.4,44.4,40733266.43,214054765.3,41.3,40733278.62,166796013,41.5,40733276.18,159846180.8,44
  J02, 2025-01-16 01:01:00.000,40733963.95,214058363.8,40.5,40733962.47,214058497.8,44.6,40733958.73,214058403.8,41.3,40733970.78,166798848.1,42.1,40733968.59,159848897.8,44.1
  J02, 2025-01-16 01:01:30.000,40734664.22,214062042,42.2,40734662.48,214062176,44.8,40734658.82,214062082,41.4,40734670.98,166801714.2,42.6,40734668.55,159851644.5,44.1
  J02, 2025-01-16 01:02:00.000,40735371.44,214065759.9,42.8,40735370.02,214065893.9,44.7,40735366.56,214065799.8,41.1,40735378.55,166804611.2,42.3,40735376.2,159854420.8,43.9
  J02, 2025-01-16 01:02:30.000,40736086.7,214069517.7,42.1,40736085.36,214069651.7,44.7,40736081.51,214069557.7,41.8,40736093.63,166807539.4,42.6,40736091.26,159857226.9,44.6
  J02, 2025-01-16 01:03:00.000,40736809.42,214073315.3,41.3,40736807.88,214073449.3,44.5,40736804.28,214073355.3,41.2,40736816.27,166810498.5,42.8,40736813.9,159860062.7,43.7
  J02, 2025-01-16 01:03:30.000,40737539.97,214077152.8,40.2,40737538.2,214077286.8,44.6,40737534.76,214077192.8,41.8,40737546.7,166813488.7,41.7,40737544.15,159862928.4,43.9
  J02, 2025-01-16 01:04:00.000,40738277.77,214081030.3,41,40738276.12,214081164.3,44.7,40738272.52,214081070.3,41.6,40738284.51,166816510.1,41.1,40738282.15,159865823.9,44.1
  J02, 2025-01-16 01:04:30.000,40739022.94,214084947.6,40.5,40739021.51,214085081.7,44.6,40739018.08,214084987.6,41.4,40739030.04,166819562.6,42.1,40739027.66,159868749.1,44.2
  J02, 2025-01-16 01:05:00.000,40739776.33,214088905,40.5,40739774.75,214089039,44.9,40739771.04,214088945,41.2,40739783.17,166822646.2,41.9,40739780.68,159871704.2,44.3
  J02, 2025-01-16 01:05:30.000,40740536.59,214092902.3,40.7,40740535.45,214093036.3,45,40740531.99,214092942.3,42.1,40740543.95,166825760.9,42.1,40740541.43,159874689.2,44.3
  J02, 2025-01-16 01:06:00.000,40741305.14,214096939.7,40.3,40741303.59,214097073.7,44.7,40741300.09,214096979.7,41.1,40741312.11,166828906.9,42.3,40741309.86,159877704.1,44.2
  J02, 2025-01-16 01:06:30.000,40742081,214101016.8,40.1,40742079.4,214101150.8,45,40742075.78,214101056.8,40.9,40742087.64,166832083.8,41.6,40742085.74,159880748.6,44.3
  J02, 2025-01-16 01:07:00.000,40742864.3,214105134,41.8,40742862.93,214105268,45,40742859.42,214105174,40.6,40742871.6,166835292,42,40742869.19,159883823.1,44.3
  J02, 2025-01-16 01:07:30.000,40743655.14,214109291,42.2,40743654.31,214109425,44.6,40743650.77,214109331,41.1,40743662.67,166838531.1,42.2,40743660.37,159886927.2,44.7
  J02, 2025-01-16 01:08:00.000,40744454.03,214113487.8,40.5,40744452.9,214113621.8,44.9,40744449.01,214113527.8,40.9,40744461.54,166841801.3,41.7,40744459.04,159890061.2,44.1
  J02, 2025-01-16 01:08:30.000,40745260.13,214117724.8,40.5,40745259.02,214117858.8,44.9,40745255.49,214117764.7,41.3,40745267.48,166845102.8,42.3,40745265.32,159893225.1,44.1
  J02, 2025-01-16 01:09:00.000,40746074.27,214122001.8,40.9,40746072.84,214122135.8,45.1,40746069.48,214122041.8,41.9,40746081.6,166848435.5,41.8,40746079.3,159896418.9,44.1
  J02, 2025-01-16 01:09:30.000,40746895.86,214126318.8,40.8,40746894.66,214126452.8,44.9,40746891.16,214126358.8,42.3,40746903.02,166851799.4,41.4,40746900.78,159899642.6,44.5
  J02, 2025-01-16 01:10:00.000,40747725,214130676.1,40.6,40747723.73,214130810.1,44.7,40747720.47,214130716.1,41.8,40747732.03,166855194.6,41.4,40747729.99,159902896.4,44.4
