> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C1Z,L1Z,S1Z,C2X,L2X,S2X,C5X,L5X,S5X
  J02, 2025-01-22 00:10:00.000,40705790.45,213910367.4,39.6,40705789.23,213910380.4,43.6,40705785.73,213910351.3,40.1,40705797.84,166683440.4,42.2,40705795.23,159738291,45.2
  J02, 2025-01-22 00:10:30.000,40706101.52,213912001.9,39,40706100.09,213912014.9,43.5,40706096.7,213911985.9,40,40706108.79,166684714.1,42.5,40706106.2,159739511.6,44.9
  J02, 2025-01-22 00:11:00.000,40706419.56,213913673.7,39.5,40706418.44,213913686.7,43.3,40706414.95,213913657.6,40.7,40706426.91,166686016.8,42,40706424.35,159740760,45.5
  J02, 2025-01-22 00:11:30.000,40706745,213915382.5,38.6,40706743.54,213915395.5,43,40706739.79,213915366.5,40.4,40706752.09,166687348.4,41.6,40706749.55,159742036.1,44.9
  J02, 2025-01-22 00:12:00.000,40707077.28,213917129,39.2,40707076.02,213917141.9,42.9,40707072.48,213917112.9,39.2,40707084.43,166688709.2,42.5,40707081.92,159743340.2,45.1
  J02, 2025-01-22 00:12:30.000,40707416.63,213918912.7,39.4,40707415.27,213918925.7,43.3,40707411.4,213918896.6,39.9,40707423.73,166690099.1,42.5,40707421.4,159744672.3,45
  J02, 2025-01-22 00:13:00.000,40707763.31,213920734,38.7,40707761.95,213920746.9,43.5,40707758.22,213920717.9,39.7,40707770.25,166691518.3,41.9,40707767.9,159746032.3,44.8
  J02, 2025-01-22 00:13:30.000,40708116.64,213922592.6,38.9,40708115.63,213922605.6,43.6,40708111.98,213922576.5,40,40708123.95,166692966.6,42.2,40708121.47,159747420.2,45
  J02, 2025-01-22 00:14:00.000,40708477.75,213924488.5,39,40708476.34,213924501.5,43.5,40708473.12,213924472.5,40.4,40708484.67,166694443.9,41.2,40708482.29,159748836.1,44.5
  J02, 2025-01-22 00:14:30.000,40708845.88,213926422.2,39,40708844.55,213926435.2,43.5,40708840.95,213926406.2,40.2,40708852.73,166695950.8,41.4,40708850.2,159750280.1,44.5
  J02, 2025-01-22 00:15:00.000,40709220.94,213928394,38.9,40709219.54,213928407,43.5,40709216,213928377.9,40.2,40709227.89,166697487.2,41.9,40709225.59,159751752.5,44.2
  J02, 2025-01-22 00:15:30.000,40709603.33,213930403.7,39.5,40709602.11,213930416.7,43.4,40709598.52,213930387.6,39.6,40709610.5,166699053.2,41.8,40709607.92,159753253.2,44.4
  J02, 2025-01-22 00:16:00.000,40709993.36,213932451.3,38.9,40709991.59,213932464.3,43.4,40709987.84,213932435.2,40.6,40710000.07,166700648.7,42.7,40709997.56,159754782.3,44.9
  J02, 2025-01-22 00:16:30.000,40710389.91,213934537,39.2,40710388.51,213934550,43.6,40710385.03,213934520.9,39.7,40710397,166702273.9,42.5,40710394.45,159756339.8,44.9
  J02, 2025-01-22 00:17:00.000,40710794.14,213936660.9,38.6,40710792.84,213936673.9,42.9,40710789.03,213936644.8,39.4,40710801.18,166703928.9,41.7,40710798.5,159757925.8,44.5
  J02, 2025-01-22 00:17:30.000,40711205.72,213938822.9,38.8,40711204.08,213938835.9,43.4,40711201.01,213938806.8,39.8,40711212.49,166705613.6,41.5,40711209.95,159759540.3,43.8
  J02, 2025-01-22 00:18:00.000,40711624.55,213941023,38.9,40711622.81,213941036,43.4,40711618.95,213941006.9,39.8,40711631.41,166707327.9,41.2,40711628.74,159761183.2,43.9
  J02, 2025-01-22 00:18:30.000,40712049.92,213943261.3,39.4,40712048.75,213943274.3,43.4,40712045.25,213943245.2,39.6,40712057.17,166709072.1,41.6,40712054.62,159762854.7,43.9
  J02, 2025-01-22 00:19:00.000,40712483.86,213945538.1,39.2,40712481.97,213945551.1,43.3,40712478.24,213945522,40.9,40712490.44,166710846.2,42.1,40712487.88,159764554.9,43.5
  J02, 2025-01-22 00:19:30.000,40712924.14,213947853.4,38.9,40712922.7,213947866.4,43.4,40712918.9,213947837.3,40.2,40712930.98,166712650.4,42.3,40712928.5,159766283.9,44.3
  J02, 2025-01-22 00:20:00.000,40713372.09,213950206.9,38.7,40713370.34,213950220,43.5,40713367.07,213950190.9,40,40713378.91,166714484.3,41.7,40713376.29,159768041.4,43.8
  J02, 2025-01-22 00:20:30.000,40713826.97,213952599,39.3,40713825.63,213952612,43.7,40713822.25,213952582.9,39.9,40713834.18,166716348.3,41.3,40713831.52,159769827.7,43.8
  J02, 2025-01-22 00:21:00.000,40714289.7,213955029.6,39.7,40714288.3,213955042.6,43.6,40714284.67,213955013.5,39.7,40714296.71,166718242.2,41.5,40714293.91,159771642.7,43.6
  J02, 2025-01-22 00:21:30.000,40714759.55,213957498.7,38.8,40714758.2,213957511.7,43.3,40714754.53,213957482.6,39.2,40714766.54,166720166.2,42.1,40714763.73,159773486.5,43
  J02, 2025-01-22 00:22:00.000,40715236.64,213960006.5,39.2,40715235.25,213960019.5,43.1,40715231.68,213959990.5,39.4,40715243.51,166722120.4,41.8,40715240.97,159775359.3,43.5
  J02, 2025-01-22 00:22:30.000,40715721.5,213962553.3,39.2,40715720.07,213962566.3,43.1,40715716.37,213962537.2,39.7,40715728.32,166724104.9,41.5,40715725.59,159777261.1,43.7
  J02, 2025-01-22 00:23:00.000,40716213.36,213965138.8,39.2,40716212.1,213965151.8,43.3,40716208.36,213965122.7,39.4,40716220.2,166726119.6,42,40716217.61,159779191.8,43.2
  J02, 2025-01-22 00:23:30.000,40716712.45,213967763,39.2,40716711.23,213967776,43.8,40716707.59,213967746.9,39.8,40716719.63,166728164.4,42,40716717.05,159781151.5,43.7
  J02, 2025-01-22 00:24:00.000,40717218.94,213970426.3,39.4,40717217.95,213970439.3,43.5,40717214.56,213970410.2,41.7,40717226.47,166730239.7,41.7,40717223.89,159783140.4,43.2
  J02, 2025-01-22 00:24:30.000,40717733.48,213973128.4,40.1,40717732.32,213973141.4,43.3,40717728.79,213973112.4,40,40717740.66,166732345.3,42.6,40717737.87,159785158.2,42.9
  J02, 2025-01-22 00:25:00.000,40718255.31,213975869.5,39.4,40718253.85,213975882.5,43.8,40718250.59,213975853.4,39.7,40718262.27,166734481.2,41.9,40718259.47,159787205.1,43.3
  J02, 2025-01-22 00:25:30.000,40718784.42,213978649.5,38.9,40718783.07,213978662.5,43.7,40718779.54,213978633.5,40.6,40718791.33,166736647.4,42.5,40718788.58,159789281.1,43.1
  J02, 2025-01-22 00:26:00.000,40719320.83,213981468.6,38.8,40719319.32,213981481.6,43.6,40719315.99,213981452.5,40,40719327.75,166738844.1,42.4,40719325.22,159791386.2,43.2
  J02, 2025-01-22 00:26:30.000,40719864.44,213984326.7,40.2,40719863.36,213984339.7,43.9,40719859.56,213984310.6,40.4,40719871.5,166741071.2,41.6,40719869.06,159793520.5,43.9
  J02, 2025-01-22 00:27:00.000,40720415.88,213987224,39.2,40720414.78,213987237,43.8,40720411,213987207.9,40.7,40720422.85,166743328.8,41.7,40720420.42,159795684.1,44.1
  J02, 2025-01-22 00:27:30.000,40720974.86,213990160.6,39.6,40720973.49,213990173.6,43.6,40720969.78,213990144.5,40.3,40720981.94,166745617.1,41.8,40720979.24,159797877,43.8
  J02, 2025-01-22 00:28:00.000,40721541.11,213993136.6,39.7,40721539.67,213993149.6,43.9,40721536.29,213993120.5,40.2,40721548.16,166747936.1,42.4,40721545.5,159800099.3,43.9
  J02, 2025-01-22 00:28:30.000,40722114.73,213996152,39.9,40722113.56,213996165,44.1,40722110.36,213996135.9,40.2,40722121.7,166750285.7,42.1,40722119.43,159802351.1,43.7
  J02, 2025-01-22 00:29:00.000,40722696.3,213999206.5,39.6,40722694.83,213999219.5,44.1,40722691.61,213999190.5,41.3,40722702.82,166752665.9,41.8,40722700.79,159804632.1,44.1
  J02, 2025-01-22 00:29:30.000,40723285.14,214002300.5,40.4,40723283.73,214002313.5,43.9,40723279.93,214002284.5,41.1,40723291.9,166755076.7,41.7,40723289.62,159806942.5,43.6
  J02, 2025-01-22 00:30:00.000,40723881.52,214005433.8,40.4,40723880.08,214005446.8,43.9,40723876.24,214005417.8,40.9,40723888.09,166757518.3,42.3,40723885.76,159809282.3,43.9
  J02, 2025-01-22 00:30:30.000,40724485.22,214008606.6,39.6,40724483.75,214008619.6,43.9,40724480.15,214008590.5,40.5,40724492.02,166759990.5,41.7,40724489.29,159811651.5,43.9
  J02, 2025-01-22 00:31:00.000,40725096.36,214011818.9,40.1,40725095.01,214011831.9,44,40725091.06,214011802.8,40.3,40725103.29,166762493.6,41.5,40725100.82,159814050.3,43.6
  J02, 2025-01-22 00:31:30.000,40725715.06,214015070.6,40.7,40725713.42,214015083.6,44.1,40725709.98,214015054.5,41.3,40725722.01,166765027.4,41.8,40725719.75,159816478.6,43.8
  J02, 2025-01-22 00:32:00.000,40726341.8,214018362,39.2,40726339.88,214018375,43.7,40726336.46,214018345.9,40.3,40726348.4,166767592.2,41.8,40726345.98,159818936.4,43.9
  J02, 2025-01-22 00:32:30.000,40726975.39,214021693,39.6,40726973.76,214021706,43.9,40726970.45,214021676.9,40.4,40726981.97,166770187.7,42.3,40726979.77,159821423.9,43.7
  J02, 2025-01-22 00:33:00.000,40727616.84,214025063.5,39.8,40727615.15,214025076.5,44,40727611.59,214025047.5,40.5,40727623.55,166772814.1,42,40727621.07,159823940.8,43.9
  J02, 2025-01-22 00:33:30.000,40728265.7,214028473.8,40.3,40728264.23,214028486.8,44.2,40728260.62,214028457.7,41.4,40728272.55,166775471.5,41.8,40728270.13,159826487.4,44.2
  J02, 2025-01-22 00:34:00.000,40728922.08,214031923.8,39.8,40728920.77,214031936.8,44.2,40728917.07,214031907.7,41.3,40728929.15,166778159.8,41.4,40728926.67,159829063.7,43.8
  J02, 2025-01-22 00:34:30.000,40729585.95,214035413.4,41.7,40729584.9,214035426.4,44,40729581.44,214035397.3,41.3,40729592.86,166780879,42.1,40729590.77,159831669.6,44
  J02, 2025-01-22 00:35:00.000,40730257.94,214038942.7,39.5,40730256.48,214038955.7,44.4,40730252.73,214038926.6,41.1,40730264.96,166783629,41.2,40730262.31,159834305.1,44.3
  J02, 2025-01-22 00:35:30.000,40730937.05,214042511.8,41.1,40730935.48,214042524.7,44.3,40730931.93,214042495.7,40.9,40730943.74,166786410.1,41.7,40730941.46,159836970.3,43.9
  J02, 2025-01-22 00:36:00.000,40731623.75,214046120.6,40.2,40731622.33,214046133.6,44.3,40731618.79,214046104.5,41.5,40731630.59,166789222.2,42.2,40731628.06,159839665.2,43.4
  J02, 2025-01-22 00:36:30.000,40732318.03,214049769.2,40.9,40732316.73,214049782.2,44.1,40732313.27,214049753.2,40.9,40732325.06,166792065.3,41.8,40732322.38,159842389.8,43.8
  J02, 2025-01-22 00:37:00.000,40733020.08,214053457.7,40.4,40733018.7,214053470.7,44.3,40733015.09,214053441.7,41.2,40733027.02,166794939.4,42,40733024.42,159845144.2,43.7
  J02, 2025-01-22 00:37:30.000,40733729.48,214057186.1,39.9,40733727.85,214057199.1,44.7,40733724.47,214057170.1,41.3,40733736.4,166797844.7,42.5,40733733.88,159847928.4,43.6
  J02, 2025-01-22 00:38:00.000,40734446.59,214060954.6,40.2,40734445.16,214060967.6,44.5,40734441.67,214060938.5,41.1,40734453.4,166800781.1,42,40734451.03,159850742.5,43.7
  J02, 2025-01-22 00:38:30.000,40735171.31,214064762.9,40.9,40735169.95,214064775.9,44.7,40735166.09,214064746.8,41.5,40735178.18,166803748.6,41.8,40735175.66,159853586.4,43.8
  J02, 2025-01-22 00:39:00.000,40735903.77,214068611.1,40.2,40735902.18,214068624.1,44.4,40735898.63,214068595,41,40735910.45,166806747.2,42,40735907.84,159856460,43.4
  J02, 2025-01-22 00:39:30.000,40736643.52,214072499,40.9,40736641.93,214072512,44.6,40736638.39,214072483,41,40736650.24,166809776.8,42.4,40736647.88,159859363.3,43.7
  J02, 2025-01-22 00:40:00.000,40737390.84,214076427.1,41,40737389.35,214076440.1,44.5,40737386.03,214076411,41.4,40737397.62,166812837.6,41.8,40737395.29,159862296.6,43.6
  J02, 2025-01-22 00:40:30.000,40738146.2,214080395,41.4,40738144.47,214080408,44.7,40738140.99,214080378.9,41.8,40738153.08,166815929.5,41.9,40738150.45,159865259.7,44.1
  J02, 2025-01-22 00:41:00.000,40738908.63,214084402.8,41.4,40738907.11,214084415.8,44.9,40738903.44,214084386.7,42.3,40738915.6,166819052.4,42.1,40738913.09,159868252.5,43.7
  J02, 2025-01-22 00:41:30.000,40739678.98,214088450.6,40.6,40739677.72,214088463.6,44.7,40739674.01,214088434.6,41.8,40739685.9,166822206.5,42.3,40739683.41,159871275.2,44
  J02, 2025-01-22 00:42:00.000,40740457.03,214092538.6,40.4,40740455.57,214092551.6,44.6,40740451.98,214092522.6,41.3,40740463.51,166825392,41.8,40740461.27,159874327.9,43.7
  J02, 2025-01-22 00:42:30.000,40741242.34,214096666.8,40.2,40741240.95,214096679.8,44.9,40741237.5,214096650.8,40.8,40741249.46,166828608.7,41.8,40741246.86,159877410.7,44.5
  J02, 2025-01-22 00:43:00.000,40742035.64,214100835.1,40.5,40742034.19,214100848.1,44.3,40742030.64,214100819.1,41.2,40742042.35,166831856.8,42,40742040.13,159880523.3,43.7
  J02, 2025-01-22 00:43:30.000,40742836.55,214105043.2,40.4,40742835.19,214105056.2,44.6,40742831.32,214105027.1,41.3,40742843.57,166835135.8,42.7,40742840.87,159883665.7,44.1
  J02, 2025-01-22 00:44:00.000,40743644.92,214109291.4,41.2,40743643.36,214109304.4,44.7,40743639.73,214109275.3,40.9,40743651.61,166838446,41.8,40743649.3,159886838,44.3
  J02, 2025-01-22 00:44:30.000,40744460.83,214113579.6,40.9,40744459.42,214113592.6,44.7,40744455.79,214113563.6,41.3,40744467.91,166841787.5,42.2,40744465.4,159890040.3,44.6
  J02, 2025-01-22 00:45:00.000,40745284.45,214117908,40.5,40745283.07,214117920.9,44.6,40745279.36,214117891.9,41.5,40745291.27,166845160.2,42.1,40745289.11,159893272.4,44.2
  J02, 2025-01-22 00:45:30.000,40746115.95,214122276.3,40.6,40746114.49,214122289.3,44.4,40746111,214122260.3,41.3,40746122.64,166848564.1,41.1,40746120.26,159896534.5,43.7
  J02, 2025-01-22 00:46:00.000,40746954.67,214126684.9,40.4,40746953.36,214126697.9,44.6,40746949.86,214126668.9,41.8,40746961.8,166851999.4,41.6,40746959.3,159899826.6,44.1
  J02, 2025-01-22 00:46:30.000,40747801.19,214131133.5,40.4,40747799.72,214131146.5,44.7,40747796.36,214131117.5,42.1,40747808.27,166855465.8,41.8,40747805.82,159903148.6,43.9
  J02, 2025-01-22 00:47:00.000,40748655.42,214135622.1,40.5,40748654.04,214135635.1,44.9,40748650.56,214135606.1,41.9,40748662.34,166858963.3,41.8,40748660.06,159906500.4,43.8
  J02, 2025-01-22 00:47:30.000,40749517.22,214140150.8,40.8,40749515.91,214140163.8,44.9,40749512.42,214140134.8,42.1,40749524.27,166862492.2,41.7,40749521.93,159909882.3,44
  J02, 2025-01-22 00:48:00.000,40750386.5,214144719.6,41.7,40750385.15,214144732.6,44.9,40750381.79,214144703.6,41,40750393.51,166866052.3,42.1,40750391.17,159913294,44.3
  J02, 2025-01-22 00:48:30.000,40751263.83,214149328.5,40.9,40751262.31,214149341.5,44.9,40751258.67,214149312.5,41.1,40751270.87,166869643.6,42.1,40751268.31,159916735.7,43.9
  J02, 2025-01-22 00:49:00.000,40752148.39,214153977.4,41.6,40752146.88,214153990.4,44.7,40752143.48,214153961.4,42,40752155.38,166873266.1,42.1,40752152.79,159920207.3,43.7
  J02, 2025-01-22 00:49:30.000,40753040.55,214158666.4,41.2,40753039.24,214158679.4,44.7,40753035.52,214158650.4,42.1,40753047.5,166876919.9,42.1,40753045.22,159923708.7,44.2
  J02, 2025-01-22 00:50:00.000,40753940.55,214163395.3,42.1,40753938.88,214163408.3,45,40753935.72,214163379.3,42.5,40753947.54,166880604.7,42.2,40753945.16,159927240,44.3
  J02, 2025-01-22 00:50:30.000,40754848.06,214168164.4,41.7,40754846.52,214168177.4,44.5,40754843.26,214168148.4,41.7,40754855.34,166884320.9,42.5,40754852.78,159930801.3,44.2
  J02, 2025-01-22 00:51:00.000,40755763.11,214172973.4,40.6,40755761.7,214172986.4,44.6,40755758.36,214172957.4,43.3,40755770.47,166888068.1,42.5,40755767.79,159934392.5,44.1
  J02, 2025-01-22 00:51:30.000,40756685.81,214177822.4,40.9,40756684.51,214177835.4,44.8,40756681.08,214177806.4,41.3,40756692.97,166891846.5,42.5,40756690.65,159938013.4,43.8
  J02, 2025-01-22 00:52:00.000,40757616.34,214182711.4,40.5,40757614.96,214182724.4,45,40757611.39,214182695.4,41.1,40757623.64,166895656.1,42.7,40757620.94,159941664.2,44
  J02, 2025-01-22 00:52:30.000,40758554.17,214187640.8,41.4,40758553.13,214187653.8,45,40758549.33,214187624.8,43.8,40758561.37,166899497.1,42.9,40758559,159945345.3,44.3
  J02, 2025-01-22 00:53:00.000,40759500.2,214192610.2,42.3,40759498.72,214192623.2,45.3,40759495.01,214192594.2,41.7,40759506.76,166903369.4,42.7,40759504.68,159949056.2,44.2
  J02, 2025-01-22 00:53:30.000,40760453.66,214197619.6,43.2,40760451.98,214197632.6,45.4,40760448.77,214197603.6,41.9,40760460.38,166907272.8,42.4,40760458.07,159952796.9,44.9
  J02, 2025-01-22 00:54:00.000,40761414.5,214202668.7,42.3,40761412.82,214202681.7,45.1,40761409.27,214202652.7,42.9,40761421.35,166911207.2,41.6,40761418.94,159956567.3,44.7
  J02, 2025-01-22 00:54:30.000,40762382.88,214207757.8,41.6,40762381.15,214207770.8,45.2,40762377.76,214207741.8,41.3,40762389.87,166915172.6,42.7,40762387.33,159960367.6,44.5
  J02, 2025-01-22 00:55:00.000,40763358.67,214212886.8,42.1,40763357.43,214212899.8,45.1,40763353.82,214212870.8,42.4,40763365.71,166919169.3,42.7,40763363.36,159964197.7,44.5
  J02, 2025-01-22 00:55:30.000,40764342.41,214218055.7,41,40764341.01,214218068.7,44.8,40764337.33,214218039.7,41.8,40764349.42,166923196.9,42.9,40764347.01,159968057.5,44.5
  J02, 2025-01-22 00:56:00.000,40765333.83,214223264.5,42.1,40765332.02,214223277.5,44.9,40765328.65,214223248.5,42.3,40765340.42,166927255.7,43.3,40765338.19,159971947.2,44.7
  J02, 2025-01-22 00:56:30.000,40766332.31,214228513.2,42.4,40766330.85,214228526.2,45.2,40766327.31,214228497.2,42.5,40766339.41,166931345.6,43.2,40766337.02,159975866.7,44.7
  J02, 2025-01-22 00:57:00.000,40767338.83,214233801.9,42,40767337.17,214233814.9,44.8,40767333.72,214233785.9,42.9,40767345.84,166935466.6,43.2,40767343.5,159979815.9,44.7
  J02, 2025-01-22 00:57:30.000,40768352.94,214239130.8,42.5,40768351.55,214239143.8,45,40768348,214239114.8,43,40768359.75,166939619,43,40768357.57,159983795.3,44.6
  J02, 2025-01-22 00:58:00.000,40769374.47,214244499.4,42,40769373.06,214244512.4,44.8,40769369.57,214244483.4,41.6,40769381.35,166943802.3,42.6,40769379.21,159987804.3,45.1
  J02, 2025-01-22 00:58:30.000,40770403.58,214249907.7,40.6,40770402.32,214249920.7,44.4,40770398.75,214249891.7,41,40770410.7,166948016.5,43.2,40770408.4,159991842.9,45.1
  J02, 2025-01-22 00:59:00.000,40771440.78,214255355.7,40.4,40771439,214255368.7,44.4,40771435.76,214255339.7,41.6,40771447.55,166952261.7,43.7,40771445.18,159995911.2,44.8
  J02, 2025-01-22 00:59:30.000,40772484.5,214260843.3,42,40772483.48,214260856.4,44.4,40772479.75,214260827.3,42.1,40772491.92,166956537.7,43.4,40772489.36,160000009.1,45.5
  J02, 2025-01-22 01:00:00.000,40773536.69,214266370.8,41.4,40773535.16,214266383.8,44.7,40773531.51,214266354.8,42.4,40773543.85,166960844.8,43.8,40773541.27,160004136.7,45.8
  J02, 2025-01-22 01:00:30.000,40774595.86,214271938,42,40774594.75,214271951,44.5,40774590.96,214271922,42.2,40774602.88,166965182.9,43.1,40774600.71,160008294,45.2
  J02, 2025-01-22 01:01:00.000,40775663.3,214277544.8,42.3,40775661.51,214277557.9,44.6,40775658,214277528.8,42.6,40775670.39,166969551.8,44.1,40775667.81,160012480.9,45
  J02, 2025-01-22 01:01:30.000,40776737.61,214283191.5,41.7,40776736.32,214283204.5,45,40776732.38,214283175.5,42.6,40776744.66,166973951.8,43.6,40776742.33,160016697.5,45.4
  J02, 2025-01-22 01:02:00.000,40777819.67,214288877.8,41.6,40777818.24,214288890.8,44.7,40777814.72,214288861.8,42.6,40777826.73,166978382.7,44,40777824.41,160020943.8,45
  J02, 2025-01-22 01:02:30.000,40778909.23,214294603.8,41.7,40778907.9,214294616.8,45,40778904.32,214294587.8,40.9,40778916.16,166982844.4,43.8,40778914.07,160025219.6,45.2
  J02, 2025-01-22 01:03:00.000,40780006.3,214300369.2,41.1,40780004.82,214300382.2,44.7,40780001.33,214300353.2,41.6,40780013.58,166987336.9,43.2,40780011.22,160029524.9,45
  J02, 2025-01-22 01:03:30.000,40781110.86,214306174,40.5,40781109.6,214306187,44.7,40781106.2,214306158.1,41.7,40781118.03,166991860.1,43.2,40781115.75,160033859.6,45.2
  J02, 2025-01-22 01:04:00.000,40782222.98,214312018.3,42.2,40782221.76,214312031.3,45.1,40782218.38,214312002.3,42.3,40782230.45,166996414,43.1,40782228.13,160038223.8,45.5
  J02, 2025-01-22 01:04:30.000,40783342.66,214317901.7,41.7,40783341.59,214317914.7,44.9,40783337.97,214317885.7,42.7,40783350.23,167000998.5,43.7,40783347.75,160042617.3,45.4
  J02, 2025-01-22 01:05:00.000,40784469.8,214323824.7,41.5,40784468.49,214323837.7,45,40784464.88,214323808.7,42,40784477.04,167005613.8,44.3,40784474.89,160047040.2,45.8
  J02, 2025-01-22 01:05:30.000,40785604.34,214329786.9,40.6,40785603.13,214329799.9,45.2,40785599.56,214329770.9,41.3,40785611.86,167010259.6,43.8,40785609.42,160051492.4,45.7
  J02, 2025-01-22 01:06:00.000,40786746.47,214335788.3,41.9,40786745.19,214335801.4,45.3,40786741.72,214335772.4,40.9,40786753.72,167014936,43.8,40786751.55,160055974,45.3
  J02, 2025-01-22 01:06:30.000,40787896.23,214341829.1,42.1,40787894.77,214341842.1,45.4,40787891.29,214341813.2,42.4,40787903.23,167019643.1,43.7,40787901.27,160060485,45.5
  J02, 2025-01-22 01:07:00.000,40789053.09,214347909.2,42.4,40789051.88,214347922.2,45.4,40789048.37,214347893.2,41.7,40789060.49,167024380.8,43.4,40789058.27,160065025.2,45.4
  J02, 2025-01-22 01:07:30.000,40790217.56,214354028.7,42.5,40790216.45,214354041.7,45.6,40790213,214354012.7,42,40790224.97,167029149.1,43.2,40790222.85,160069594.9,45.7
  J02, 2025-01-22 01:08:00.000,40791389.44,214360187,42.3,40791388.22,214360200,45.7,40791385.02,214360171,42.2,40791397.13,167033947.8,43.1,40791394.73,160074193.6,46
  J02, 2025-01-22 01:08:30.000,40792569.17,214366384.6,41.8,40792567.84,214366397.6,45.6,40792564,214366368.6,43.1,40792576.34,167038777,43.4,40792573.99,160078821.6,45.6
  J02, 2025-01-22 01:09:00.000,40793756.02,214372621.3,42.4,40793754.62,214372634.3,45.9,40793750.91,214372605.3,42.3,40793763.01,167043636.8,43.2,40793760.92,160083478.9,45.6
  J02, 2025-01-22 01:09:30.000,40794950.2,214378897.1,42.6,40794948.82,214378910.1,46,40794945.31,214378881.1,43.7,40794957.02,167048527,43.4,40794955.22,160088165.3,45.4
  J02, 2025-01-22 01:10:00.000,40796151.52,214385211.8,42.2,40796150.4,214385224.8,46.2,40796146.84,214385195.8,42.9,40796159.15,167053447.5,43.4,40796156.95,160092880.7,45.6
