> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C1Z,L1Z,S1Z,C2X,L2X,S2X,C5X,L5X,S5X
  J02, 2025-01-29 00:08:00.000,40731396.48,214044937.5,41.4,40731395.35,214044951.5,44.1,40731391.46,214044920,40.5,40731403.21,166788297.7,41.9,40731400.94,159838777.5,44
  J02, 2025-01-29 00:08:30.000,40732085.59,214048559,40.6,40732084.41,214048573,44.1,40732080.7,214048541.4,41.3,40732092.51,166791119.6,42.4,40732090.09,159841481.8,43.9
  J02, 2025-01-29 00:09:00.000,40732782.38,214052220.2,40.5,40732780.94,214052234.2,44.5,40732777.2,214052202.6,41.1,40732788.94,166793972.5,41.9,40732786.77,159844215.8,44.6
  J02, 2025-01-29 00:09:30.000,40733486.81,214055921.3,41,40733485.29,214055935.3,44.6,40733481.62,214055903.7,42.2,40733493.56,166796856.5,41.7,40733491.29,159846979.7,43.5
  J02, 2025-01-29 00:10:00.000,40734198.67,214059662.3,40.6,40734197.07,214059676.3,44.6,40734193.48,214059644.7,41.4,40734205.41,166799771.6,42.2,40734202.99,159849773.2,43.2
  J02, 2025-01-29 00:10:30.000,40734917.98,214063443.1,40.1,40734916.48,214063457.1,44.5,40734912.97,214063425.5,41.5,40734925.11,166802717.6,42.2,40734922.5,159852596.6,43.8
  J02, 2025-01-29 00:11:00.000,40735645.14,214067263.8,40.1,40735643.88,214067277.8,44.3,40735640.36,214067246.3,41.1,40735652.12,166805694.8,42,40735649.44,159855449.7,43.4
  J02, 2025-01-29 00:11:30.000,40736379.88,214071124.5,39.6,40736378.36,214071138.5,44.5,40736375.13,214071107,41.7,40736386.88,166808703.2,42,40736384.1,159858332.7,43.5
  J02, 2025-01-29 00:12:00.000,40737122.59,214075025.3,39.8,40737120.48,214075039.3,44.5,40737116.94,214075007.7,41.7,40737128.96,166811742.7,41.7,40737126.47,159861245.6,44.3
  J02, 2025-01-29 00:12:30.000,40737871.59,214078966.1,41.8,40737870.33,214078980.1,44.5,40737867.03,214078948.5,40.6,40737878.69,166814813.5,42.7,40737876.5,159864188.4,43.6
  J02, 2025-01-29 00:13:00.000,40738629.42,214082946.8,41,40738628.19,214082960.8,44.9,40738624.29,214082929.3,41.4,40738636.27,166817915.4,41.8,40738633.86,159867161.1,43.9
  J02, 2025-01-29 00:13:30.000,40739394.56,214086967.7,41.6,40739393.18,214086981.7,44.9,40739389.6,214086950.1,41.7,40739401.27,166821048.5,41.8,40739399.04,159870163.6,43.9
  J02, 2025-01-29 00:14:00.000,40740167.66,214091028.5,40.2,40740165.93,214091042.5,44.7,40740162.36,214091010.9,40.8,40740174.26,166824212.7,41.8,40740171.73,159873196.1,44.1
  J02, 2025-01-29 00:14:30.000,40740947.44,214095129.1,41.5,40740946.2,214095143.1,44.7,40740942.69,214095111.5,40.6,40740954.52,166827408,41.6,40740951.99,159876258.2,44
  J02, 2025-01-29 00:15:00.000,40741735.61,214099269.7,40.5,40741734.33,214099283.7,44.6,40741730.66,214099252.2,40.4,40741742.45,166830634.5,41.5,40741740,159879350.3,44.2
  J02, 2025-01-29 00:15:30.000,40742530.78,214103450.5,40.2,40742529.56,214103464.5,44.6,40742526.12,214103433,40.9,40742538.23,166833892.3,42.4,40742535.65,159882472.3,44.3
  J02, 2025-01-29 00:16:00.000,40743334.19,214107671.2,40.1,40743333.02,214107685.1,44.7,40743329.45,214107653.6,41,40743341.03,166837181.1,42.5,40743338.73,159885624,43.9
  J02, 2025-01-29 00:16:30.000,40744144.95,214111931.9,40.1,40744143.57,214111945.9,44.9,40744140.16,214111914.3,41.2,40744152.2,166840501.1,42.2,40744149.66,159888805.8,44.1
  J02, 2025-01-29 00:17:00.000,40744963.48,214116232.8,40.2,40744961.91,214116246.8,44.8,40744958.33,214116215.3,42.1,40744970.22,166843852.5,41.7,40744968.12,159892017.5,43.9
  J02, 2025-01-29 00:17:30.000,40745789.63,214120573.9,40.2,40745788.34,214120587.9,44.6,40745784.67,214120556.3,41.7,40745796.5,166847235.2,41.7,40745794.2,159895259.2,44.1
  J02, 2025-01-29 00:18:00.000,40746623.41,214124955.1,39.9,40746621.77,214124969.1,44.4,40746618.32,214124937.5,40.8,40746630.01,166850649.1,41.3,40746627.71,159898530.9,44.6
  J02, 2025-01-29 00:18:30.000,40747464.53,214129376.4,41.4,40747463.3,214129390.4,44.7,40747459.61,214129358.9,40.9,40747471.75,166854094.3,41.1,40747469.13,159901832.5,44.2
  J02, 2025-01-29 00:19:00.000,40748313.58,214133837.7,41.6,40748312.28,214133851.7,44.8,40748308.65,214133820.2,41.1,40748320.37,166857570.6,42.5,40748318.18,159905164,44.7
  J02, 2025-01-29 00:19:30.000,40749170.36,214138339.1,40.9,40749168.7,214138353.1,44.7,40749165.24,214138321.5,42.2,40749177.13,166861078.2,42.4,40749174.76,159908525.4,44.2
  J02, 2025-01-29 00:20:00.000,40750034.2,214142880.5,41.7,40750033.17,214142894.5,44.8,40750029.46,214142863,42.7,40750041.37,166864616.9,42.4,40750038.99,159911916.7,43.8
  J02, 2025-01-29 00:20:30.000,40750906.09,214147462,42.4,40750904.7,214147476,45,40750901.3,214147444.5,41.1,40750912.98,166868186.9,42.1,40750910.65,159915338,44.1
  J02, 2025-01-29 00:21:00.000,40751785.78,214152083.6,39.9,40751784.11,214152097.6,44.7,40751780.66,214152066,41.6,40751792.41,166871788.2,42.3,40751790.02,159918789.2,43.9
  J02, 2025-01-29 00:21:30.000,40752672.45,214156745.2,42.5,40752671.15,214156759.2,44.9,40752667.74,214156727.7,41.7,40752679.4,166875420.6,42.6,40752677.06,159922270.3,44.2
  J02, 2025-01-29 00:22:00.000,40753567.33,214161447,41,40753565.94,214161461,45.1,40753562.63,214161429.5,42.8,40753574.47,166879084.4,42,40753571.88,159925781.4,44.6
  J02, 2025-01-29 00:22:30.000,40754469.69,214166188.9,42.6,40754468.45,214166202.9,44.8,40754464.95,214166171.3,42.6,40754476.7,166882779.3,41.7,40754474.23,159929322.4,44.5
  J02, 2025-01-29 00:23:00.000,40755379.52,214170970.7,42.6,40755378.25,214170984.7,44.6,40755374.91,214170953.2,41.5,40755386.66,166886505.4,42.6,40755384.28,159932893.2,44.5
  J02, 2025-01-29 00:23:30.000,40756296.98,214175792.6,40.7,40756295.72,214175806.6,44.9,40756292.56,214175775,41.9,40756304.29,166890262.7,42.1,40756301.83,159936494,44.3
  J02, 2025-01-29 00:24:00.000,40757222.53,214180654.4,40.9,40757221.01,214180668.4,44.8,40757217.64,214180636.8,42,40757229.36,166894051.1,42.4,40757226.91,159940124.5,44.2
  J02, 2025-01-29 00:24:30.000,40758155.38,214185556.4,41.1,40758153.66,214185570.3,44.9,40758150.42,214185538.8,43,40758162.06,166897870.9,42.6,40758159.7,159943785.1,44.7
  J02, 2025-01-29 00:25:00.000,40759095.97,214190498.1,42.7,40759094.37,214190512.1,45.1,40759090.79,214190480.6,43.5,40759102.77,166901721.6,42.7,40759100.15,159947475.4,44.3
  J02, 2025-01-29 00:25:30.000,40760043.78,214195479.9,42.3,40760042.36,214195493.9,45.2,40760039.13,214195462.4,42.3,40760050.71,166905603.5,42.2,40760048.17,159951195.5,44.9
  J02, 2025-01-29 00:26:00.000,40760999.44,214200501.8,42.5,40760997.92,214200515.8,45.3,40760994.53,214200484.2,42.4,40761005.8,166909516.6,42.4,40761003.79,159954945.6,44.5
  J02, 2025-01-29 00:26:30.000,40761962.63,214205563.7,43.2,40761961.23,214205577.7,44.9,40761957.76,214205546.2,42.6,40761969.41,166913461,42.5,40761967.06,159958725.7,45
  J02, 2025-01-29 00:27:00.000,40762933.61,214210665.6,42.6,40762931.99,214210679.6,44.9,40762928.41,214210648,41.4,40762940.44,166917436.5,42.9,40762937.87,159962535.5,44.9
  J02, 2025-01-29 00:27:30.000,40763912.05,214215807.4,41.1,40763910.61,214215821.4,44.8,40763906.85,214215789.8,42.3,40763918.6,166921443.1,42.6,40763916.37,159966375.1,44.9
  J02, 2025-01-29 00:28:00.000,40764898.11,214220989.1,41.8,40764896.56,214221003.1,44.9,40764893.05,214220971.6,42.9,40764904.96,166925480.8,43.7,40764902.53,159970244.6,45.1
  J02, 2025-01-29 00:28:30.000,40765891.63,214226210.7,43,40765890.36,214226224.7,44.9,40765886.48,214226193.2,42.2,40765898.44,166929549.6,43,40765896.13,159974143.9,44.7
  J02, 2025-01-29 00:29:00.000,40766892.75,214231472.3,42.4,40766891.36,214231486.3,45.1,40766888.1,214231454.8,42.7,40766899.65,166933649.5,42.7,40766897.26,159978073,44.6
  J02, 2025-01-29 00:29:30.000,40767901.67,214236773.6,42.4,40767900.04,214236787.6,45,40767896.62,214236756.1,41.8,40767908.52,166937780.4,42.6,40767906.15,159982031.7,44.5
  J02, 2025-01-29 00:30:00.000,40768918.11,214242114.8,42.6,40768916.67,214242128.8,44.7,40768912.94,214242097.2,42.9,40768924.68,166941942.3,42.7,40768922.55,159986020.2,44.7
  J02, 2025-01-29 00:30:30.000,40769942.17,214247495.7,41.8,40769940.64,214247509.7,44.7,40769936.97,214247478.2,42.1,40769948.88,166946135.3,42.4,40769946.49,159990038.5,44.3
  J02, 2025-01-29 00:31:00.000,40770973.97,214252916.5,39.8,40770972.36,214252930.5,44.5,40770968.75,214252899,41.2,40770980.44,166950359.2,43.8,40770978.08,159994086.4,44.7
  J02, 2025-01-29 00:31:30.000,40772012.64,214258377.1,41.8,40772011.34,214258391.1,44.5,40772007.79,214258359.6,42.6,40772019.46,166954614.2,43.2,40772017.12,159998164.2,45.5
  J02, 2025-01-29 00:32:00.000,40773059.61,214263877.7,43,40773058.24,214263891.6,44.7,40773054.31,214263860.1,41.9,40773066.37,166958900.4,43.7,40773063.99,160002271.7,44.6
  J02, 2025-01-29 00:32:30.000,40774113.78,214269417.8,42.2,40774112.14,214269431.8,44.8,40774108.73,214269400.3,43.3,40774120.5,166963217.4,43.1,40774118.14,160006408.9,45.5
  J02, 2025-01-29 00:33:00.000,40775175.84,214274997.8,41.3,40775174.23,214275011.8,44.7,40775170.5,214274980.2,42.5,40775182.44,166967565.4,43.6,40775180.09,160010575.7,45.4
  J02, 2025-01-29 00:33:30.000,40776244.88,214280617.2,41,40776243.5,214280631.2,45,40776240.19,214280599.7,42.2,40776251.87,166971944.2,44,40776249.52,160014772.1,44.8
  J02, 2025-01-29 00:34:00.000,40777322.08,214286276.4,41.1,40777320.48,214286290.4,44.7,40777316.97,214286258.8,41.1,40777328.59,166976353.9,43.8,40777326.28,160018998,45.5
  J02, 2025-01-29 00:34:30.000,40778406.34,214291975.1,41.5,40778404.79,214291989.1,45,40778401.27,214291957.5,42.4,40778413.25,166980794.5,44.1,40778410.81,160023253.5,45.3
  J02, 2025-01-29 00:35:00.000,40779498.2,214297713.3,41.7,40779496.7,214297727.3,44.8,40779493.23,214297695.8,42.2,40779505.31,166985265.8,43.6,40779502.62,160027538.6,45
  J02, 2025-01-29 00:35:30.000,40780597.89,214303491.1,40.9,40780596.29,214303505.1,44.7,40780592.92,214303473.6,41.8,40780604.78,166989768,43.5,40780602.23,160031853.2,45.8
  J02, 2025-01-29 00:36:00.000,40781704.83,214309308.3,41.3,40781703.25,214309322.3,45,40781699.63,214309290.8,42.4,40781711.57,166994300.9,43.7,40781709.13,160036197.2,45.5
  J02, 2025-01-29 00:36:30.000,40782819.34,214315165,41.4,40782817.86,214315179,45,40782814.38,214315147.5,42.1,40782826.16,166998864.6,43.7,40782823.64,160040570.7,45.8
  J02, 2025-01-29 00:37:00.000,40783941.08,214321061.3,42.2,40783939.88,214321075.3,45.1,40783936.31,214321043.8,42.1,40783948.04,167003459.1,44,40783945.75,160044973.8,45.8
  J02, 2025-01-29 00:37:30.000,40785070.77,214326997,42.5,40785069.36,214327011,45.1,40785065.85,214326979.5,42.4,40785077.54,167008084.3,43,40785075.22,160049406.3,45.4
  J02, 2025-01-29 00:38:00.000,40786207.64,214332971.7,41.6,40786206.12,214332985.7,45.2,40786202.76,214332954.2,42.8,40786214.57,167012739.9,43.6,40786212.18,160053867.9,45.4
  J02, 2025-01-29 00:38:30.000,40787351.72,214338985.8,41.9,40787350.75,214338999.8,45.3,40787347.33,214338968.3,42.2,40787359.21,167017426.2,43.8,40787356.75,160058358.9,46
  J02, 2025-01-29 00:39:00.000,40788504.16,214345039.1,42.9,40788502.83,214345053.1,45.6,40788499.18,214345021.6,42.2,40788510.86,167022143,43.9,40788508.59,160062879.2,45.2
  J02, 2025-01-29 00:39:30.000,40789663.27,214351131.7,42.5,40789662.11,214351145.7,45.6,40789658.78,214351114.2,42.6,40789670.29,167026890.5,43.8,40789668.04,160067428.9,46.1
  J02, 2025-01-29 00:40:00.000,40790829.84,214357263.4,41.7,40790828.86,214357277.4,45.7,40790825.51,214357245.9,42.3,40790837.11,167031668.5,43,40790834.76,160072007.8,45.2
  J02, 2025-01-29 00:40:30.000,40792004.58,214363434.3,42.4,40792003.18,214363448.3,45.7,40792000,214363416.8,42.8,40792011.29,167036476.9,43,40792009.03,160076615.8,45.5
  J02, 2025-01-29 00:41:00.000,40793186.44,214369644.3,41.6,40793185.02,214369658.3,46,40793181.29,214369626.8,43.3,40793193.11,167041315.8,43.8,40793190.83,160081253.2,45.8
  J02, 2025-01-29 00:41:30.000,40794375.08,214375893.3,42.1,40794374.23,214375907.3,46.1,40794370.36,214375875.8,43.3,40794382.36,167046185.2,43.6,40794379.98,160085919.6,45.3
  J02, 2025-01-29 00:42:00.000,40795571.92,214382181.5,43,40795570.54,214382195.5,46.3,40795567.25,214382164,42.7,40795578.98,167051085.1,43.6,40795576.6,160090615.4,45.4
  J02, 2025-01-29 00:42:30.000,40796776.05,214388508.7,41.8,40796774.78,214388522.7,46.4,40796771.06,214388491.2,43.3,40796783.13,167056015.4,43.3,40796780.8,160095340.2,45.6
  J02, 2025-01-29 00:43:00.000,40797987.34,214394874.9,42.2,40797986.11,214394888.9,46.4,40797982.52,214394857.4,43.2,40797994.57,167060976.1,43.5,40797992.21,160100094.2,45.1
  J02, 2025-01-29 00:43:30.000,40799206.36,214401279.8,43.2,40799204.94,214401293.8,46.3,40799201.33,214401262.3,43.8,40799213.19,167065966.8,43.4,40799210.91,160104877,45.2
  J02, 2025-01-29 00:44:00.000,40800432.72,214407723.5,42.6,40800431.07,214407737.5,46.2,40800427.77,214407706,43.4,40800439.59,167070987.9,43,40800437.11,160109688.9,45.2
  J02, 2025-01-29 00:44:30.000,40801666.13,214414205.9,43,40801664.65,214414219.9,46.2,40801661.13,214414188.4,43.6,40801672.91,167076039.1,43.5,40801670.7,160114529.6,44.7
  J02, 2025-01-29 00:45:00.000,40802906.97,214420726.7,43.4,40802905.87,214420740.7,46.1,40802902.25,214420709.2,42.8,40802913.91,167081120.2,43.8,40802911.47,160119399,44.7
  J02, 2025-01-29 00:45:30.000,40804155.3,214427286.2,41.8,40804153.7,214427300.2,46.4,40804150.2,214427268.7,42.8,40804162.09,167086231.5,43.1,40804159.68,160124297.3,45.2
  J02, 2025-01-29 00:46:00.000,40805410.81,214433884.2,42.7,40805409.5,214433898.2,46.4,40805405.82,214433866.7,43.9,40805417.81,167091372.8,42.6,40805415.48,160129224.4,45.2
  J02, 2025-01-29 00:46:30.000,40806673.55,214440521,43.2,40806672.16,214440535,46.4,40806668.67,214440503.5,43,40806680.65,167096544.3,43.2,40806678.38,160134180.4,44.9
  J02, 2025-01-29 00:47:00.000,40807944.14,214447196.3,42.7,40807942.79,214447210.3,46.3,40807939.27,214447178.8,43.5,40807951.1,167101745.8,43,40807948.68,160139165.2,44.9
  J02, 2025-01-29 00:47:30.000,40809221.31,214453909.9,43.2,40809220.23,214453923.9,46.4,40809216.68,214453892.4,43.4,40809228.43,167106977.2,43.2,40809226.12,160144178.6,44.6
  J02, 2025-01-29 00:48:00.000,40810506.34,214460661.8,43.4,40810505.12,214460675.8,46.4,40810501.66,214460644.3,43.7,40810513.33,167112238.4,43.1,40810510.86,160149220.6,44.8
  J02, 2025-01-29 00:48:30.000,40811798.39,214467451.8,43.7,40811797.08,214467465.8,46.3,40811793.88,214467434.3,43.4,40811805.44,167117529.3,43.6,40811803.06,160154291,45
  J02, 2025-01-29 00:49:00.000,40813098.08,214474280.2,43.6,40813096.56,214474294.2,45.9,40813093.07,214474262.7,43.4,40813104.8,167122850.1,43,40813102.48,160159390.1,44.2
  J02, 2025-01-29 00:49:30.000,40814404.7,214481146.8,43.2,40814403.27,214481160.8,46,40814399.59,214481129.3,42.7,40814411.67,167128200.7,42.4,40814409.24,160164517.7,44.9
  J02, 2025-01-29 00:50:00.000,40815718.52,214488051.4,43.8,40815717.22,214488065.4,46.2,40815713.75,214488033.9,43.5,40815725.53,167133580.9,43.2,40815723.21,160169673.8,44.4
  J02, 2025-01-29 00:50:30.000,40817039.61,214494994,43.5,40817038.33,214495008,46,40817034.74,214494976.5,43.4,40817046.78,167138990.7,42.8,40817044.29,160174858.2,45
  J02, 2025-01-29 00:51:00.000,40818368.02,214501974.5,43.7,40818366.79,214501988.5,46.3,40818363.13,214501957,42.6,40818374.95,167144429.9,42.7,40818372.58,160180070.8,44.7
  J02, 2025-01-29 00:51:30.000,40819703.44,214508993,43.9,40819702.13,214509007,46.2,40819698.97,214508975.5,43,40819710.71,167149898.9,42.9,40819708.14,160185311.8,44.7
  J02, 2025-01-29 00:52:00.000,40821046.38,214516049.2,43.9,40821044.97,214516063.2,46.1,40821041.54,214516031.7,43.1,40821053.55,167155397.2,43.6,40821050.91,160190581.1,43.9
  J02, 2025-01-29 00:52:30.000,40822396.27,214523143,43.2,40822394.81,214523157,45.9,40822391.44,214523125.5,43.8,40822403.22,167160924.8,43.6,40822400.94,160195878.4,44.5
  J02, 2025-01-29 00:53:00.000,40823753.53,214530274.6,43.5,40823752.13,214530288.6,46.1,40823748.61,214530257.1,43.7,40823760.35,167166481.9,42.9,40823758.13,160201203.9,44
  J02, 2025-01-29 00:53:30.000,40825117.39,214537443.8,42,40825115.96,214537457.8,46,40825112.5,214537426.3,42.5,40825124.86,167172068.3,43.7,40825122.44,160206557.5,44.8
  J02, 2025-01-29 00:54:00.000,40826489.03,214544650.6,42.9,40826487.63,214544664.6,45.8,40826484.13,214544633.1,43.3,40826496.15,167177683.9,43.4,40826493.85,160211939.1,44.1
  J02, 2025-01-29 00:54:30.000,40827867.52,214551894.8,42.5,40827866.15,214551908.8,45.8,40827862.51,214551877.3,43.3,40827874.82,167183328.7,43.7,40827872.19,160217348.7,45
  J02, 2025-01-29 00:55:00.000,40829253.38,214559176.3,42.8,40829251.84,214559190.3,45.6,40829248.2,214559158.8,42.2,40829260.33,167189002.6,43.7,40829257.77,160222786.2,44.4
  J02, 2025-01-29 00:55:30.000,40830645.95,214566495.3,41.5,40830644.43,214566509.3,45.5,40830641.04,214566477.8,42,40830653.28,167194705.7,43,40830650.66,160228251.6,44.5
  J02, 2025-01-29 00:56:00.000,40832045.97,214573851.5,41.7,40832044.32,214573865.5,45.6,40832041.16,214573834,42.1,40832053.12,167200437.8,43.5,40832050.68,160233744.9,44.9
  J02, 2025-01-29 00:56:30.000,40833452.56,214581244.9,41.6,40833451.32,214581258.9,45.4,40833447.93,214581227.4,42.7,40833459.9,167206198.8,43.5,40833457.65,160239265.9,44.7
  J02, 2025-01-29 00:57:00.000,40834866.83,214588675.4,41.8,40834865.61,214588689.4,45,40834862,214588658,42.2,40834874.09,167211988.8,43.3,40834871.7,160244814.6,45
  J02, 2025-01-29 00:57:30.000,40836287.95,214596142.9,42.2,40836286.62,214596156.8,45.1,40836283.14,214596125.4,43,40836295.08,167217807.6,43.8,40836292.66,160250390.9,44.9
  J02, 2025-01-29 00:58:00.000,40837716.19,214603647.2,41.4,40837714.42,214603661.2,45.5,40837710.8,214603629.7,42.9,40837723.22,167223655.1,44.1,40837720.56,160255994.7,45.3
  J02, 2025-01-29 00:58:30.000,40839151.06,214611188.1,41.7,40839149.28,214611202.1,45.2,40839145.87,214611170.6,42.6,40839158.03,167229531.1,43.6,40839155.67,160261625.9,44.5
  J02, 2025-01-29 00:59:00.000,40840592.84,214618765.7,41.9,40840591.36,214618779.7,45.5,40840588.05,214618748.2,42.8,40840600.44,167235435.7,43.6,40840597.81,160267284.5,45.5
  J02, 2025-01-29 00:59:30.000,40842041.67,214626379.9,40.7,40842040.34,214626394,45.3,40842037.18,214626362.5,41.4,40842049.18,167241368.8,43.6,40842046.78,160272970.4,45.5
  J02, 2025-01-29 01:00:00.000,40843497.72,214634030.8,41.3,40843496.47,214634044.8,45,40843492.84,214634013.3,41.5,40843504.76,167247330.5,43.6,40843502.77,160278683.7,45.3
  J02, 2025-01-29 01:00:30.000,40844960.84,214641718.4,41.8,40844959.53,214641732.3,45.2,40844955.67,214641700.9,43.9,40844967.93,167253320.8,43.4,40844965.73,160284424.4,45.1
  J02, 2025-01-29 01:01:00.000,40846430.72,214649442.2,41.6,40846429.14,214649456.3,45.2,40846425.65,214649424.8,41.7,40846437.61,167259339.4,43.6,40846435.52,160290192.2,45.6
  J02, 2025-01-29 01:01:30.000,40847907.03,214657202.4,41.2,40847905.62,214657216.4,45.4,40847902.45,214657184.9,42.5,40847914.44,167265386.2,43.7,40847912.2,160295987.1,45
  J02, 2025-01-29 01:02:00.000,40849390.75,214664998.9,41.7,40849389.53,214665012.9,45.4,40849386,214664981.4,42.2,40849398.16,167271461.3,42.8,40849395.91,160301809.1,45.7
  J02, 2025-01-29 01:02:30.000,40850881.33,214672831.5,41.9,40850879.99,214672845.5,45.4,40850876.77,214672814,42.8,40850888.56,167277564.6,43.4,40850886.37,160307658,45.8
  J02, 2025-01-29 01:03:00.000,40852379.17,214680700.2,40.9,40852377.35,214680714.2,45,40852373.89,214680682.7,41.9,40852385.98,167283696,43.5,40852383.81,160313534,45.3
  J02, 2025-01-29 01:03:30.000,40853883.17,214688604.7,41.6,40853881.96,214688618.7,45.1,40853878.48,214688587.2,42.6,40853889.82,167289855.4,43.7,40853888.03,160319436.7,45.9
  J02, 2025-01-29 01:04:00.000,40855394,214696545.1,41.1,40855392.58,214696559.1,45.2,40855389.31,214696527.6,41.4,40855401.13,167296042.6,43.3,40855399.09,160325366.1,45
  J02, 2025-01-29 01:04:30.000,40856912.03,214704521.1,41.8,40856910.44,214704535.1,45.4,40856906.91,214704503.6,42.3,40856918.9,167302257.7,43.6,40856916.98,160331322.2,45.7
  J02, 2025-01-29 01:05:00.000,40858436.42,214712532.8,41.8,40858434.81,214712546.7,45.5,40858431.75,214712515.3,42.5,40858443.75,167308500.5,43.4,40858441.47,160337304.9,44.9
  J02, 2025-01-29 01:05:30.000,40859968.09,214720580.2,42.7,40859966.53,214720594.1,45.6,40859962.84,214720562.7,42.6,40859974.81,167314771.2,44.2,40859972.86,160343314.3,45.2
  J02, 2025-01-29 01:06:00.000,40861506.27,214728663.1,41.6,40861504.67,214728677.1,45.2,40861501.28,214728645.7,41.7,40861513.45,167321069.6,43.6,40861511.07,160349350.2,45.3
  J02, 2025-01-29 01:06:30.000,40863051.25,214736781.4,40.6,40863049.48,214736795.4,45.5,40863046.08,214736764,41.6,40863058.27,167327395.5,44.1,40863055.91,160355412.6,45
  J02, 2025-01-29 01:07:00.000,40864602.2,214744934.9,41.2,40864601.2,214744948.9,45.4,40864597.75,214744917.5,43.5,40864609.87,167333748.8,44.7,40864607.58,160361501.1,45.6
  J02, 2025-01-29 01:07:30.000,40866160.73,214753123.6,41.4,40866159.33,214753137.6,45.5,40866156.2,214753106.2,42,40866168.25,167340129.6,44.6,40866165.78,160367616,45
  J02, 2025-01-29 01:08:00.000,40867725.47,214761347.3,40.8,40867724.23,214761361.3,45.7,40867720.63,214761329.8,42,40867733.07,167346537.6,44.9,40867730.91,160373757,45.1
  J02, 2025-01-29 01:08:30.000,40869297.17,214769606,41.1,40869295.91,214769620,45.5,40869292.45,214769588.5,43.2,40869304.82,167352972.9,44.6,40869302.37,160379924.2,45.4
  J02, 2025-01-29 01:09:00.000,40870875.42,214777899.6,42.9,40870874.29,214777913.6,45.5,40870870.34,214777882.1,42.3,40870882.85,167359435.4,44.5,40870880.67,160386117.4,45.5
  J02, 2025-01-29 01:09:30.000,40872460.66,214786227.9,42.2,40872458.68,214786241.9,45.9,40872455.57,214786210.4,42.3,40872468.04,167365924.9,44.3,40872465.41,160392336.6,45.5
  J02, 2025-01-29 01:10:00.000,40874051.88,214794591,40.9,40874050.36,214794605,45.8,40874046.86,214794573.5,42.2,40874059.23,167372441.6,45.2,40874056.83,160398581.7,45.2
