> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C1Z,L1Z,S1Z,C2X,L2X,S2X,C5X,L5X,S5X
  J02, 2025-01-09 00:11:00.000,40700331.56,213881669.4,33.2,40700328.91,213881762.4,37.4,40700325.61,213881656.3,32.7,40700336.37,166661130.7,29.4,40700336.13,159716919.8,35.5
  J02, 2025-01-09 00:11:30.000,40700024.3,213880056.4,33.7,40700023.04,213880149.3,37.3,40700018.9,213880043.2,33.8,40700031.09,166659873.7,31.4,40700028.54,159715715.2,34.6
  J02, 2025-01-09 00:12:00.000,40699721.8,213878467.2,33.7,40699720.07,213878560.2,37.7,40699716.68,213878454.1,33.5,40699728.1,166658635.4,32.6,40699726.32,159714528.5,35.4
  J02, 2025-01-09 00:12:30.000,40699424.19,213876902.2,34.4,40699422.33,213876995.3,37.2,40699418.9,213876889.1,34.5,40699430.22,166657416,31.5,40699428.56,159713359.9,34.1
  J02, 2025-01-09 00:13:00.000,40699130.44,213875361.6,32.7,40699129.15,213875454.6,37.9,40699126.16,213875348.4,34,40699137.76,166656215.5,31.9,40699135.23,159712209.4,34.7
  J02, 2025-01-09 00:13:30.000,40698842.42,213873845.4,31.9,40698840.83,213873938.5,36.6,40698837.3,213873832.3,33.5,40698848,166655034.1,31.8,40698846.56,159711077.2,34.3
  J02, 2025-01-09 00:14:00.000,40698558.64,213872354.1,32.8,40698556.92,213872447.1,37.4,40698553.67,213872340.9,34.2,40698565.79,166653872,33.5,40698562.69,159709963.6,33.9
  J02, 2025-01-09 00:14:30.000,40698279.28,213870887.5,32.8,40698277.46,213870980.5,37.3,40698274.75,213870874.4,34.7,40698286.41,166652729.2,31.6,40698283.56,159708868.4,33.7
  J02, 2025-01-09 00:15:00.000,40698005.23,213869446.1,33.1,40698003.89,213869539.1,37.9,40698000.16,213869432.9,34.6,40698011.62,166651606,32.1,40698008.77,159707792,33.4
  J02, 2025-01-09 00:15:30.000,40697735.81,               ,32.4,40697733.66,213868122.6,37.4,40697730.6,               ,32.7,40697742.18,166650502.2,33,40697739.33,159706734.2,34.1
  J02, 2025-01-09 00:16:00.000,40697470.91,213866638.5,31.9,40697469.65,213866731.5,37.5,40697466.55,213866625.4,32.8,40697477.69,166649418.2,34.2,40697474.93,159705695.4,33.7
  J02, 2025-01-09 00:16:30.000,40697210.7,213865272.9,33.9,40697209.42,213865365.9,36.9,40697205.49,213865259.8,34.4,40697217.94,166648354.2,33,40697214.78,159704675.6,34.4
  J02, 2025-01-09 00:17:00.000,40696956,213863933.1,32.9,40696954.46,213864026.1,37.5,40696950.87,213863920,34.4,40696963.11,166647310.2,33.4,40696960.12,159703675.1,34.3
  J02, 2025-01-09 00:17:30.000,40696706.08,213862619.4,34.3,40696704.33,213862712.4,37.3,40696700.94,213862606.2,35.8,40696712.43,166646286.5,34.2,40696710.29,159702694.1,34.9
  J02, 2025-01-09 00:18:00.000,40696461.13,213861331.4,33.4,40696459.47,213861424.4,37.1,40696455.46,213861318.3,33.8,40696467.7,166645282.9,34.2,40696465.1,159701732.3,34.8
  J02, 2025-01-09 00:18:30.000,40696220.41,213860069.7,33.9,40696219.15,213860162.7,36.6,40696215.95,213860056.6,34.7,40696227.82,166644299.8,35.4,40696225.24,159700790.1,34.4
  J02, 2025-01-09 00:19:00.000,40695985.61,213858834.4,32.3,40695984.04,213858927.5,37.1,40695980.52,213858821.3,32.8,40695992.47,166643337.2,35.1,40695990.35,159699867.6,34.5
  J02, 2025-01-09 00:19:30.000,40695755.78,213857625.9,33.7,40695754.3,213857718.9,36.6,40695750.48,213857612.7,34.8,40695763.41,166642395.4,35.2,40695760.21,159698965.2,35.7
  J02, 2025-01-09 00:20:00.000,40695531.45,213856443.9,32.5,40695529.56,213856536.9,36.9,40695525.95,213856430.7,35.1,40695537.41,166641474.4,35.6,40695535.22,159698082.5,35.9
  J02, 2025-01-09 00:20:30.000,40695311.02,               ,32.6,40695309.24,213855381.6,37.2,40695305.72,               ,33.7,40695317.95,166640574.2,35.3,40695315.41,159697219.8,36.6
  J02, 2025-01-09 00:21:00.000,40695096.52,               ,32.4,40695094.24,213854253.3,37.6,40695091.68,               ,32.4,40695103.85,166639695,35,40695100.87,159696377.2,36.9
  J02, 2025-01-09 00:21:30.000,40694886.63,               ,34,40694885.23,213853152.2,37.7,40694881.98,               ,34.2,40694893.86,166638837,35.9,40694891.57,159695554.9,36.8
  J02, 2025-01-09 00:22:00.000,40694682.34,213851985.6,33.5,40694680.46,213852078.6,38.3,40694677.44,213851972.5,34,40694689.4,166638000.4,36.2,40694687.32,159694753.2,36.3
  J02, 2025-01-09 00:22:30.000,40694483.28,213850939.4,33.1,40694481.73,213851032.4,38.1,40694478.52,213850926.2,34.7,40694491.02,166637185.2,34.7,40694488.05,159693972,37
  J02, 2025-01-09 00:23:00.000,40694289.44,213849920.8,33.3,40694287.36,213850013.8,38.1,40694284.51,213849907.7,34.2,40694296.64,166636391.5,34.9,40694294.09,159693211.3,37.4
  J02, 2025-01-09 00:23:30.000,40694100.95,213848930.1,33.4,40694099.01,213849023.1,38.6,40694096.09,213848917,33.6,40694108.56,166635619.5,35.9,40694105.64,159692471.5,37.5
  J02, 2025-01-09 00:24:00.000,40693917.55,213847967.6,33.4,40693915.93,213848060.6,38.3,40693913.15,213847954.5,34.4,40693925.1,166634869.4,36,40693922.56,159691752.7,38.2
  J02, 2025-01-09 00:24:30.000,40693739.91,               ,33.6,40693738.7,213847126.1,38.8,40693735.18,               ,35.3,40693747.21,166634141.3,35.3,40693744.84,159691054.9,38
  J02, 2025-01-09 00:25:00.000,40693567.02,213846126.8,33.9,40693565.91,213846219.8,38.4,40693562.73,213846113.7,35.4,40693575.13,166633435.1,36.4,40693572.29,159690378.1,37.7
  J02, 2025-01-09 00:25:30.000,40693399.86,213845248.9,35.5,40693399.48,213845341.9,38.9,40693395.45,213845235.8,35.4,40693407.51,166632751,37.1,40693405.26,159689722.5,38.9
  J02, 2025-01-09 00:26:00.000,40693238.91,213844399.4,35,40693237.41,213844492.4,39.4,40693233.73,213844386.3,35.7,40693245.95,166632089.1,36.6,40693243.41,159689088.1,38.6
  J02, 2025-01-09 00:26:30.000,40693082.78,213843578.5,34.4,40693080.99,213843671.5,38.6,40693077.63,213843565.4,35.4,40693089.65,166631449.4,36.8,40693087.3,159688475.1,38.7
  J02, 2025-01-09 00:27:00.000,40692931.75,213842786.7,34.7,40692930.15,213842879.7,39.7,40692926.88,213842773.6,35.4,40692939.09,166630832.4,37.1,40692936.45,159687883.8,39.5
  J02, 2025-01-09 00:27:30.000,40692786.8,213842023.9,35.9,40692785.56,213842116.9,39.2,40692781.79,213842010.8,35.4,40692794.4,166630238,37.9,40692791.41,159687314.2,39.5
  J02, 2025-01-09 00:28:00.000,40692647.3,213841290.3,34.4,40692646.05,213841383.3,39.1,40692642.44,213841277.2,35.9,40692654.29,166629666.3,37.9,40692651.79,159686766.4,39.2
  J02, 2025-01-09 00:28:30.000,40692512.67,213840585.9,35.6,40692511.56,213840678.9,39,40692508.41,213840572.7,35,40692520.75,166629117.4,38.7,40692517.95,159686240.3,39.4
  J02, 2025-01-09 00:29:00.000,40692384.66,213839910.9,35.2,40692383.56,213840003.8,39.3,40692379.56,213839897.8,35.5,40692391.72,166628591.4,37.9,40692389.41,159685736.3,40.3
  J02, 2025-01-09 00:29:30.000,40692261.55,213839265.6,35.4,40692260.48,213839358.6,39.5,40692257,213839252.5,36.1,40692269.29,166628088.6,38.2,40692266.85,159685254.4,40.2
  J02, 2025-01-09 00:30:00.000,40692144.3,213838650.1,36.2,40692143.31,213838743.1,39.9,40692140.16,213838637,35.9,40692152.09,166627609,37.9,40692149.65,159684794.8,40.5
  J02, 2025-01-09 00:30:30.000,40692033.56,213838064.7,35,40692031.89,213838157.7,39.9,40692028.75,213838051.5,36.2,40692040.82,166627152.9,38.6,40692037.97,159684357.6,40.8
  J02, 2025-01-09 00:31:00.000,40691927.55,213837509.2,33.9,40691925.94,213837602.2,39.7,40691922.93,213837496.1,35.9,40691934.84,166626720,39,40691932.31,159683942.8,41.2
  J02, 2025-01-09 00:31:30.000,40691828.06,213836984,35,40691826.3,213837077.1,40.1,40691823.19,213836970.9,36,40691834.77,166626310.8,39.4,40691832.63,159683550.6,41.1
  J02, 2025-01-09 00:32:00.000,40691733.75,213836489.1,35.9,40691731.97,213836582.1,39.9,40691728.52,213836476,36.6,40691740.58,166625925.1,39,40691738.54,159683181,41.1
  J02, 2025-01-09 00:32:30.000,40691644.98,213836024.6,36.2,40691643.48,213836117.6,40.2,40691640.05,213836011.5,36.5,40691652.65,166625563.1,39,40691650.3,159682834.1,41.6
  J02, 2025-01-09 00:33:00.000,40691562.2,213835590.9,36.5,40691561.13,213835683.9,40.3,40691557.51,213835577.8,37,40691569.84,166625225.2,39.6,40691567.66,159682510.3,42.3
  J02, 2025-01-09 00:33:30.000,40691485.89,213835188,37.5,40691484.68,213835281,40.2,40691480.66,213835174.9,37,40691493.62,166624911.2,39.8,40691490.79,159682209.4,41.7
  J02, 2025-01-09 00:34:00.000,40691415.13,213834815.9,36.6,40691413.52,213834908.8,40.5,40691409.91,213834802.7,37.3,40691422.5,166624621.2,39.6,40691419.96,159681931.5,42
  J02, 2025-01-09 00:34:30.000,40691350.41,213834474.7,36.7,40691349,213834567.7,40.2,40691345.31,213834461.6,37.3,40691357.5,166624355.4,38.9,40691355,159681676.7,42.4
  J02, 2025-01-09 00:35:00.000,40691291.47,213834164.9,36.7,40691290,213834257.9,40.6,40691285.88,213834151.8,37.5,40691298.68,166624114,39.9,40691296.23,159681445.3,42.7
  J02, 2025-01-09 00:35:30.000,40691238.28,213833886.1,35.5,40691236.61,213833979.1,40.5,40691232.98,213833873,37,40691245.36,166623896.7,38.8,40691243.21,159681237.2,42.1
  J02, 2025-01-09 00:36:00.000,40691191.33,213833638.8,36.3,40691189.42,213833731.8,40.6,40691186.26,213833625.7,37.6,40691198.35,166623704,40,40691196.14,159681052.5,42.1
  J02, 2025-01-09 00:36:30.000,40691150.39,213833422.9,36.4,40691148.9,213833515.9,40.1,40691144.95,213833409.8,36.9,40691157.65,166623535.8,40.1,40691154.98,159680891.2,42.1
  J02, 2025-01-09 00:37:00.000,40691115.05,213833238.7,35.9,40691113.48,213833331.7,40.7,40691110.16,213833225.6,37,40691122.56,166623392.2,39.8,40691119.76,159680753.7,42.5
  J02, 2025-01-09 00:37:30.000,40691086.39,213833086.6,37.5,40691084.77,213833179.6,40.9,40691081,213833073.5,38.5,40691093.26,166623273.7,40.8,40691090.87,159680640,42.4
  J02, 2025-01-09 00:38:00.000,40691063.19,213832966.5,37.6,40691061.8,213833059.5,40.9,40691058.57,213832953.4,38.1,40691070.63,166623180.1,41,40691067.96,159680550.4,42.3
  J02, 2025-01-09 00:38:30.000,40691046.48,213832878.3,37.6,40691045.15,213832971.3,40.8,40691041.52,213832865.2,37.3,40691054.03,166623111.4,41.2,40691051.24,159680484.5,42.6
  J02, 2025-01-09 00:39:00.000,40691036.13,213832822.3,38.1,40691034.31,213832915.3,40.9,40691030.76,213832809.2,37.7,40691043.44,166623067.7,41.1,40691040.7,159680442.6,43
  J02, 2025-01-09 00:39:30.000,40691031.52,213832798.6,38.1,40691030.01,213832891.6,41.1,40691026,213832785.5,37,40691038.71,166623049.2,41,40691036.33,159680424.9,42.7
  J02, 2025-01-09 00:40:00.000,40691033.42,213832807.4,38.7,40691031.68,213832900.4,41.6,40691028.28,213832794.3,38.3,40691040.28,166623056,41.5,40691037.93,159680431.5,43.3
  J02, 2025-01-09 00:40:30.000,40691040.86,213832848.8,38.7,40691039.65,213832941.8,41.8,40691035.86,213832835.6,39.2,40691048.25,166623088.3,41.3,40691045.85,159680462.4,43.2
  J02, 2025-01-09 00:41:00.000,40691054.95,213832922.9,39.4,40691053.38,213833015.9,41.6,40691050.03,213832909.8,38.3,40691062.55,166623146,41.5,40691059.8,159680517.7,43.2
  J02, 2025-01-09 00:41:30.000,40691075.78,213833029.8,38.9,40691074.15,213833122.9,41.7,40691070.51,213833016.7,38.5,40691082.7,166623229.4,40.9,40691080.4,159680597.6,43.4
  J02, 2025-01-09 00:42:00.000,40691102.09,213833169.8,37.9,40691100.64,213833262.8,42,40691097.16,213833156.7,37.9,40691109.26,166623338.4,40.9,40691107,159680702.1,44.5
  J02, 2025-01-09 00:42:30.000,40691134.97,213833342.7,38.1,40691133.7,213833435.7,41.6,40691130.25,213833329.6,37.9,40691142.41,166623473.2,40.6,40691139.91,159680831.2,43.9
  J02, 2025-01-09 00:43:00.000,40691174.47,213833549,38.4,40691172.96,213833642,42,40691169.43,213833535.9,39.6,40691181.29,166623633.8,40.9,40691179.37,159680985.2,43.8
  J02, 2025-01-09 00:43:30.000,40691219.98,213833788.6,37.5,40691218.32,213833881.6,42.1,40691214.74,213833775.5,39.4,40691226.93,166623820.5,40.6,40691224.85,159681164.1,43.8
  J02, 2025-01-09 00:44:00.000,40691271.97,213834061.7,37.3,40691270.32,213834154.7,42.1,40691266.8,213834048.6,38.7,40691279.23,166624033.3,40.5,40691276.85,159681368,43.7
  J02, 2025-01-09 00:44:30.000,40691330.02,213834368.3,39.5,40691328.86,213834461.3,42.5,40691325.32,213834355.2,39.8,40691337.7,166624272.2,40.3,40691335.09,159681597,44.1
  J02, 2025-01-09 00:45:00.000,40691395.17,213834708.6,38.3,40691393.66,213834801.6,42.3,40691389.99,213834695.5,39.7,40691402.28,166624537.3,40.3,40691400.07,159681851,44
  J02, 2025-01-09 00:45:30.000,40691466,213835082.4,38.1,40691464.43,213835175.4,42.1,40691461.23,213835069.3,38.9,40691473.23,166624828.6,40.3,40691471.14,159682130.2,44.1
  J02, 2025-01-09 00:46:00.000,40691543.78,213835490.2,39.2,40691542.39,213835583.2,42.2,40691539,213835477.2,39.2,40691551.19,166625146.4,40.7,40691548.82,159682434.7,43.9
  J02, 2025-01-09 00:46:30.000,40691628.2,213835932.1,38,40691626.49,213836025.1,42.3,40691623.07,213835919,38.7,40691634.81,166625490.7,40.2,40691632.68,159682764.6,44.3
  J02, 2025-01-09 00:47:00.000,40691718.34,213836408.2,39.4,40691716.86,213836501.2,42.6,40691713.18,213836395.1,38.9,40691725.47,166625861.6,40.7,40691723.57,159683120.1,43.8
  J02, 2025-01-09 00:47:30.000,40691815.81,213836918.5,40.1,40691814.19,213837011.5,42.3,40691810.24,213836905.4,39.2,40691822.86,166626259.2,40.9,40691820.72,159683501.2,43.9
  J02, 2025-01-09 00:48:00.000,40691919.42,213837463.1,38.5,40691917.81,213837556.1,42.7,40691914.45,213837450.1,40,40691926.37,166626683.6,40.7,40691924.33,159683907.8,44.1
  J02, 2025-01-09 00:48:30.000,40692029.83,213838042.4,38.2,40692027.94,213838135.4,42.5,40692024.63,213838029.3,39.3,40692036.85,166627134.9,40.4,40692034.7,159684340.4,44
  J02, 2025-01-09 00:49:00.000,40692145.95,213838656.2,38.3,40692144.83,213838749.2,42.7,40692141.34,213838643.1,39.4,40692153.47,166627613.2,40.4,40692151.35,159684798.7,43.9
  J02, 2025-01-09 00:49:30.000,40692269.67,213839304.6,38.2,40692268.09,213839397.6,43,40692264.47,213839291.5,41,40692277.23,166628118.4,40.7,40692274.81,159685282.8,43.8
  J02, 2025-01-09 00:50:00.000,40692399.44,213839987.7,38.4,40692398.31,213840080.7,42.8,40692394.7,213839974.6,38.8,40692407.15,166628650.7,40.4,40692404.75,159685792.9,44.1
  J02, 2025-01-09 00:50:30.000,40692536.38,213840705.7,39.3,40692534.8,213840798.7,43.1,40692531.41,213840692.6,39.5,40692543.94,166629210.1,40.5,40692541.48,159686329,44.1
  J02, 2025-01-09 00:51:00.000,40692679.75,213841458.7,39.5,40692678.3,213841551.7,42.8,40692674.68,213841445.6,40,40692686.89,166629796.9,41,40692684.77,159686891.4,44.2
  J02, 2025-01-09 00:51:30.000,40692829.66,213842246.7,39.4,40692828.2,213842339.7,43.2,40692824.73,213842233.6,40,40692837.09,166630410.9,41.4,40692834.8,159687479.8,43.8
  J02, 2025-01-09 00:52:00.000,40692986.02,213843069.8,39.4,40692984.81,213843162.8,43.4,40692981.22,213843056.8,40.2,40692993.55,166631052.2,41.4,40692991.42,159688094.4,44.3
  J02, 2025-01-09 00:52:30.000,40693149.48,213843928.3,40.2,40693148.22,213844021.3,42.9,40693144.86,213843915.3,39.9,40693157.19,166631721.2,41.3,40693154.77,159688735.4,44.2
  J02, 2025-01-09 00:53:00.000,40693319.75,213844822.2,38.5,40693318.2,213844915.2,43.2,40693314.92,213844809.1,39.4,40693327.05,166632417.7,41.5,40693324.97,159689402.9,44.4
  J02, 2025-01-09 00:53:30.000,40693496.73,213845751.7,38.6,40693495.33,213845844.7,43.1,40693491.73,213845738.7,39.2,40693504.22,166633141.9,41.6,40693501.85,159690097,44.6
  J02, 2025-01-09 00:54:00.000,40693680.3,213846716.9,38.9,40693678.63,213846809.9,43,40693675.46,213846703.8,39.9,40693687.63,166633893.9,41.9,40693685.59,159690817.7,44.5
  J02, 2025-01-09 00:54:30.000,40693870.98,213847717.6,39,40693869.36,213847810.6,43.4,40693865.52,213847704.5,39.5,40693878.22,166634673.7,41.3,40693875.97,159691564.9,44.6
  J02, 2025-01-09 00:55:00.000,40694068.14,213848754,39.3,40694066.53,213848847,43.4,40694063.27,213848740.9,39.9,40694075.34,166635481.2,40.9,40694073.22,159692338.8,44.3
  J02, 2025-01-09 00:55:30.000,40694272.2,213849826.4,39.7,40694270.95,213849919.4,43.4,40694267.03,213849813.3,40.7,40694279.59,166636316.8,41.6,40694277.44,159693139.6,44.5
  J02, 2025-01-09 00:56:00.000,40694483.13,213850934.7,39.8,40694481.43,213851027.7,43.2,40694478.25,213850921.6,41.9,40694490.66,166637180.4,40.8,40694488.38,159693967.2,43.9
  J02, 2025-01-09 00:56:30.000,40694700.72,213852079.1,39.9,40694699.57,213852172.1,43.3,40694696.16,213852066,40.7,40694708.37,166638072.2,40.6,40694706.04,159694821.8,44.5
  J02, 2025-01-09 00:57:00.000,40694925.7,213853259.9,39,40694924.1,213853352.9,43.2,40694920.82,213853246.9,40.1,40694932.97,166638992.2,40.4,40694930.79,159695703.5,44.1
  J02, 2025-01-09 00:57:30.000,40695157.3,213854477.2,39.2,40695155.94,213854570.2,43.3,40695152.15,213854464.2,40,40695164.63,166639940.7,40.5,40695162.33,159696612.4,44.5
  J02, 2025-01-09 00:58:00.000,40695395.73,213855730.5,39.5,40695394.38,213855823.5,43.4,40695390.95,213855717.5,39.6,40695403.59,166640917.3,39.4,40695400.92,159697548.4,44.7
  J02, 2025-01-09 00:58:30.000,40695640.94,213857020.2,39.4,40695639.69,213857113.2,43.2,40695636.12,213857007.1,39.8,40695648.54,166641922.2,39.9,40695646.34,159698511.4,43.9
  J02, 2025-01-09 00:59:00.000,40695893.73,213858346.4,38.5,40695892.18,213858439.4,43.2,40695888.64,213858333.4,39.2,40695901.4,166642955.6,41.3,40695898.94,159699501.7,44.4
  J02, 2025-01-09 00:59:30.000,40696153.19,213859709.4,38.6,40696151.61,213859802.4,43,40696147.88,213859696.4,40.1,40696160.49,166644017.7,42,40696158.14,159700519.5,44.5
  J02, 2025-01-09 01:00:00.000,40696419.25,213861109,40.4,40696417.79,213861202,43.1,40696414.07,213861095.9,40.1,40696426.86,166645108.2,41.9,40696424.67,159701564.6,44.5
  J02, 2025-01-09 01:00:30.000,40696692.84,213862545.3,40.7,40696691.42,213862638.3,43.1,40696687.72,213862532.2,40.5,40696700.61,166646227.4,41.7,40696697.98,159702637.1,44.8
  J02, 2025-01-09 01:01:00.000,40696973.19,213864018.4,38.5,40696971.66,213864111.4,43.1,40696968.35,213864005.4,40.9,40696980.8,166647375.3,42.1,40696978.36,159703737.1,45.2
  J02, 2025-01-09 01:01:30.000,40697260.58,213865528.8,40.4,40697259.16,213865621.8,43,40697255.74,213865515.7,39.4,40697268.06,166648552.1,41.1,40697265.9,159704864.9,45.3
  J02, 2025-01-09 01:02:00.000,40697555.2,213867076.4,38.8,40697553.41,213867169.4,43,40697550.31,213867063.3,39.6,40697562.75,166649758,41.3,40697560.49,159706020.6,44.7
  J02, 2025-01-09 01:02:30.000,40697856.53,213868660.9,40.3,40697855.12,213868753.9,43.4,40697851.66,213868647.8,39.7,40697863.95,166650992.6,41.1,40697862.12,159707203.8,44.9
  J02, 2025-01-09 01:03:00.000,40698165.27,213870282.5,39.2,40698163.79,213870375.5,43.4,40698159.91,213870269.5,39.1,40698172.54,166652256.2,41.3,40698170.71,159708414.7,44.9
  J02, 2025-01-09 01:03:30.000,40698480.83,213871941.5,38,40698479.2,213872034.5,43.1,40698475.89,213871928.4,39.1,40698488.63,166653548.9,40.9,40698486.25,159709653.5,45.2
  J02, 2025-01-09 01:04:00.000,40698803.69,213873637.7,38.5,40698802.23,213873730.7,43.2,40698798.68,213873624.6,39.2,40698811.26,166654870.5,40.5,40698809.2,159710920.1,45
  J02, 2025-01-09 01:04:30.000,40699133.5,213875371.2,38.8,40699132.41,213875464.2,42.6,40699128.56,213875358.2,40.8,40699141.25,166656221.3,41.4,40699139.13,159712214.6,44.9
  J02, 2025-01-09 01:05:00.000,40699470.95,213877142.4,38.9,40699469.27,213877235.4,43,40699465.89,213877129.4,39.4,40699478.06,166657601.4,41.9,40699476.23,159713537.1,44.3
  J02, 2025-01-09 01:05:30.000,40699815,213878951,40.6,40699813.54,213879044,42.7,40699809.88,213878938,39.6,40699822.65,166659010.7,41.1,40699820.47,159714887.7,44.6
  J02, 2025-01-09 01:06:00.000,40700166.16,213880797.4,41.4,40700164.88,213880890.4,43,40700161.02,213880784.4,39.7,40700173.77,166660449.4,42,40700171.73,159716266.5,44.7
  J02, 2025-01-09 01:06:30.000,40700524.78,213882681.5,39,40700523.51,213882774.5,43,40700520.04,213882668.4,40,40700532.61,166661917.4,41.4,40700530.2,159717673.3,44.6
  J02, 2025-01-09 01:07:00.000,40700890.81,213884603.6,39.8,40700889.33,213884696.7,42.9,40700885.93,213884590.6,40,40700898.28,166663415.2,41.4,40700896.06,159719108.7,44.2
  J02, 2025-01-09 01:07:30.000,40701263.7,213886563.6,38.8,40701262.24,213886656.6,43.1,40701258.94,213886550.6,39.4,40701271.45,166664942.4,41.8,40701269.2,159720572.2,44.3
  J02, 2025-01-09 01:08:00.000,40701643.88,213888561.5,38.8,40701642.4,213888654.5,42.8,40701638.46,213888548.4,39.4,40701651.49,166666499.1,41.8,40701649.48,159722064.1,44.6
  J02, 2025-01-09 01:08:30.000,40702031.58,213890597.1,38.8,40702029.79,213890690.1,43,40702026.17,213890584.1,39.6,40702038.97,166668085.3,41.5,40702036.92,159723584.1,44.1
  J02, 2025-01-09 01:09:00.000,40702426,213892671,38.9,40702424.63,213892764,43.3,40702420.92,213892657.9,39.5,40702433.74,166669701.2,40.8,40702431.51,159725132.7,43.8
  J02, 2025-01-09 01:09:30.000,40702827.69,213894782.8,38.5,40702826.57,213894875.8,43.1,40702823.16,213894769.8,39.5,40702835.75,166671346.7,41,40702833.39,159726709.7,44.4
  J02, 2025-01-09 01:10:00.000,40703237.36,213896933,39,40703235.57,213897026,43.3,40703231.98,213896920,39.5,40703244.97,166673022.2,41.6,40703242.44,159728315.3,44.2
  J02, 2025-01-09 01:10:30.000,40703653.61,213899121.4,38.7,40703652.29,213899214.4,43.2,40703648.65,213899108.3,39.4,40703661.2,166674727.3,41.4,40703659.13,159729949.4,44.2
  J02, 2025-01-09 01:11:00.000,40704077.44,213901348,38.9,40704075.76,213901441,43.1,40704072.41,213901335,39.4,40704085.09,166676462.3,41.3,40704082.88,159731612.1,44.5
  J02, 2025-01-09 01:11:30.000,40704508.72,213903613,39,40704506.92,213903706,43.1,40704503.54,213903600,40.8,40704516.16,166678227.2,41.2,40704514.02,159733303.4,43.9
  J02, 2025-01-09 01:12:00.000,40704947.13,213905916.6,38.9,40704945.42,213906009.6,43.2,40704942.09,213905903.5,39.3,40704954.76,166680022.2,41.3,40704952.26,159735023.6,44.3
  J02, 2025-01-09 01:12:30.000,40705392.55,213908258.8,38.9,40705391.15,213908351.8,43.3,40705387.39,213908245.8,40.8,40705400.36,166681847.2,41.4,40705398.04,159736772.5,43.7
  J02, 2025-01-09 01:13:00.000,40705845.59,213910639.5,39.5,40705844.2,213910732.5,43.4,40705840.88,213910626.5,39.8,40705853.54,166683702.2,41.8,40705851.04,159738550.3,43.8
