> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C1Z,L1Z,S1Z,C2X,L2X,S2X,C5X,L5X,S5X
  J02, 2025-01-24 00:00:00.000,40703666.75,213899166.9,39.2,40703665.26,213899291.9,43.2,40703661.52,213899196.8,39.6,40703673.72,166674793.3,42.4,40703671.11,159730010.3,44.3
  J02, 2025-01-24 00:00:30.000,40703947.95,213900647.1,39.2,40703946.64,213900772,43.5,40703942.72,213900677,40.4,40703955.18,166675946.7,42.2,40703952.78,159731115.6,44.6
  J02, 2025-01-24 00:01:00.000,40704236.91,213902163.8,39,40704235.25,213902288.8,43.5,40704231.94,213902193.8,40.4,40704243.88,166677128.6,41.4,40704241.41,159732248.3,44.5
  J02, 2025-01-24 00:01:30.000,40704532.59,213903717.8,38.7,40704530.93,213903842.8,42.9,40704527.61,213903747.7,40.2,40704539.7,166678339.4,41.7,40704537.1,159733408.7,44
  J02, 2025-01-24 00:02:00.000,40704835.08,213905308.8,38.6,40704834.07,213905433.8,43.4,40704830.3,213905338.7,40.2,40704842.31,166679579.3,41.5,40704840.01,159734596.8,44.6
  J02, 2025-01-24 00:02:30.000,40705144.83,213906937.2,39,40705143.5,213907062.2,43.3,40705140.09,213906967.1,40.9,40705152.24,166680848.1,41.6,40705149.72,159735812.8,44.5
  J02, 2025-01-24 00:03:00.000,40705462.13,213908602.8,39.5,40705460.55,213908727.8,43.2,40705456.8,213908632.7,39.1,40705469.12,166682146,41.2,40705466.73,159737056.6,45
  J02, 2025-01-24 00:03:30.000,40705786.28,213910305.7,40.3,40705784.78,213910430.6,43.4,40705781.25,213910335.6,41,40705793.28,166683472.9,41.1,40705790.7,159738328.3,44.6
  J02, 2025-01-24 00:04:00.000,40706117.41,213912045.8,38.7,40706115.97,213912170.8,43.1,40706112.26,213912075.8,39.8,40706124.43,166684828.9,42.2,40706121.96,159739627.7,44.6
  J02, 2025-01-24 00:04:30.000,40706455.89,213913823.4,40.2,40706453.99,213913948.4,43.5,40706451.03,213913853.3,39.7,40706462.79,166686214,42.3,40706460.22,159740955.2,45.1
  J02, 2025-01-24 00:05:00.000,40706801.06,213915638.6,39.2,40706799.56,213915763.6,43.5,40706795.87,213915668.6,39.8,40706808.01,166687628.5,42,40706805.59,159742310.7,44.5
  J02, 2025-01-24 00:05:30.000,40707153.61,213917491.4,39.5,40707152.38,213917616.4,43.6,40707148.48,213917521.3,40.3,40707160.41,166689072.2,42.3,40707158.13,159743694.3,44.4
