> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C1Z,L1Z,S1Z,C2X,L2X,S2X,C5X,L5X,S5X
  J02, 2025-01-27 00:27:30.000,40748203.77,214133227.8,41.1,40748202.31,214133344.8,44.7,40748198.77,214133241.7,41.3,40748210.32,166857172,42.2,40748208.47,159904791.1,43.7
  J02, 2025-01-27 00:28:00.000,40749069.69,214137778.3,41.2,40749068.47,214137895.3,44.6,40749064.86,214137792.2,41.1,40749076.77,166860717.8,42.5,40749074.23,159908189.2,44.5
  J02, 2025-01-27 00:28:30.000,40749943.34,214142368.9,40.6,40749941.94,214142485.9,44.6,40749938.26,214142382.9,43,40749950.17,166864294.9,42.1,40749947.68,159911617.3,44.7
  J02, 2025-01-27 00:29:00.000,40750824.64,214146999.7,41.3,40750823.14,214147116.7,44.6,40750819.52,214147013.6,43,40750831.39,166867903.3,41.9,40750828.88,159915075.3,44.1
  J02, 2025-01-27 00:29:30.000,40751713.36,214151670.7,42.2,40751712.03,214151787.7,44.7,40751708.73,214151684.6,42.7,40751720.11,166871543,42.5,40751717.73,159918563.4,43.8
  J02, 2025-01-27 00:30:00.000,40752609.8,214156381.8,41.9,40752608.48,214156498.8,44.9,40752605.11,214156395.8,42.7,40752616.5,166875214.1,41.8,40752614.34,159922081.5,44.5
  J02, 2025-01-27 00:30:30.000,40753513.91,214161132.9,40.9,40753512.6,214161250,44.8,40753509.28,214161146.9,43,40753520.93,166878916.3,42.3,40753518.43,159925629.4,44.4
  J02, 2025-01-27 00:31:00.000,40754425.5,214165923.9,42,40754424.42,214166041,44.6,40754421.04,214165937.9,41.9,40754432.43,166882649.5,42.7,40754430.2,159929207.1,44.4
  J02, 2025-01-27 00:31:30.000,40755345.19,214170755.1,40.5,40755343.4,214170872.1,44.6,40755340.45,214170769.1,40.7,40755351.9,166886414.1,41.7,40755349.42,159932814.8,44.3
  J02, 2025-01-27 00:32:00.000,40756271.97,214175626.3,42.5,40756270.53,214175743.3,44.7,40756267.22,214175640.3,41.7,40756278.75,166890209.8,42.2,40756276.33,159936452.4,44.6
  J02, 2025-01-27 00:32:30.000,40757206.55,214180537.4,40.7,40757205.1,214180654.4,44.8,40757201.66,214180551.3,42.8,40757213.21,166894036.6,42.4,40757210.84,159940119.7,44.9
  J02, 2025-01-27 00:33:00.000,40758148.84,214185488.6,42.3,40758147.51,214185605.6,44.9,40758143.89,214185502.6,42.9,40758155.57,166897894.7,42.2,40758153.09,159943817.1,45.1
  J02, 2025-01-27 00:33:30.000,40759098.38,214190479.8,41.2,40759097.15,214190596.8,45.1,40759093.63,214190493.8,42.4,40759105.52,166901784,42.5,40759102.86,159947544.3,44.6
  J02, 2025-01-27 00:34:00.000,40760055.92,214195511.2,42.3,40760054.66,214195628.2,45.1,40760050.99,214195525.2,41.6,40760063.05,166905704.5,42.8,40760060.45,159951301.5,44.8
  J02, 2025-01-27 00:34:30.000,40761021.34,214200582.9,40.6,40761019.94,214200699.9,44.8,40761016.49,214200596.9,41.7,40761027.95,166909656.4,42.3,40761025.56,159955088.7,44.6
  J02, 2025-01-27 00:35:00.000,40761994.02,214205694.4,41.8,40761992.47,214205811.3,44.9,40761988.95,214205708.3,41.3,40762000.71,166913639.4,42.6,40761998.26,159958905.7,44.6
  J02, 2025-01-27 00:35:30.000,40762973.86,214210845.7,42.6,40762972.9,214210962.7,44.6,40762969.03,214210859.7,42.2,40762981.01,166917653.4,43.1,40762978.48,159962752.5,44.5
  J02, 2025-01-27 00:36:00.000,40763962.05,214216037,41.4,40763960.54,214216154,44.9,40763957.12,214216050.9,42.2,40763968.79,166921698.6,43.5,40763966.31,159966629.1,45.2
  J02, 2025-01-27 00:36:30.000,40764957.44,214221268.3,42.4,40764956.09,214221385.4,44.8,40764952.69,214221282.3,42.2,40764964.53,166925775,43.3,40764961.82,159970535.6,44.7
  J02, 2025-01-27 00:37:00.000,40765960.47,214226539.7,41.8,40765958.95,214226656.7,44.8,40765955.31,214226553.6,42,40765967.26,166929882.5,42.8,40765964.94,159974472,44.6
  J02, 2025-01-27 00:37:30.000,40766971.2,214231850.8,41.7,40766969.78,214231967.8,45.1,40766966.18,214231864.8,42.4,40766978.03,166934021,42.1,40766975.71,159978438.1,44.7
  J02, 2025-01-27 00:38:00.000,40767989.56,214237201.8,42.6,40767987.87,214237318.8,44.7,40767984.44,214237215.7,41.8,40767996.22,166938190.6,42.3,40767993.98,159982434,45
  J02, 2025-01-27 00:38:30.000,40769015.42,214242592.3,41.8,40769013.95,214242709.3,44.7,40769010.24,214242606.3,42.6,40769022.06,166942391,43.2,40769019.65,159986459.4,44.7
  J02, 2025-01-27 00:39:00.000,40770049.03,214248023.1,41.7,40770047.59,214248140.1,44.1,40770044.03,214248037,42,40770055.62,166946622.8,43.4,40770053.16,159990514.8,45.5
  J02, 2025-01-27 00:39:30.000,40771089.97,214253493.7,41.1,40771088.47,214253610.7,44.5,40771084.95,214253507.7,41.1,40771096.57,166950885.6,43.7,40771094.13,159994600,45.3
  J02, 2025-01-27 00:40:00.000,40772138.61,214259004.1,41.7,40772137.05,214259121.1,44.5,40772133.48,214259018.1,42.2,40772145.3,166955179.4,43.8,40772142.74,159998714.9,44.7
  J02, 2025-01-27 00:40:30.000,40773194.52,214264554.3,42.3,40773193.15,214264671.3,44.7,40773190.02,214264568.3,40.9,40773201.29,166959504.3,43.6,40773198.89,160002859.5,45.1
  J02, 2025-01-27 00:41:00.000,40774258.52,214270144.1,42.9,40774256.97,214270261.2,44.5,40774253.48,214270158.1,43,40774265.19,166963860,43.2,40774262.85,160007033.8,45.8
  J02, 2025-01-27 00:41:30.000,40775329.72,214275773.6,41.6,40775328.15,214275890.6,44.9,40775324.89,214275787.6,42.4,40775336.55,166968246.6,43.4,40775334.07,160011237.6,45.4
  J02, 2025-01-27 00:42:00.000,40776408.55,214281442.8,42.1,40776407.07,214281559.8,44.5,40776403.61,214281456.7,41.8,40776415.07,166972664.1,44,40776412.89,160015471,45.3
  J02, 2025-01-27 00:42:30.000,40777494.42,214287151.5,40.8,40777493.42,214287268.5,44.8,40777490.02,214287165.5,41.7,40777501.38,166977112.4,43.9,40777499.18,160019734,45.8
  J02, 2025-01-27 00:43:00.000,40778588.64,214292899.8,41.2,40778587.28,214293016.8,44.5,40778583.71,214292913.8,41.7,40778595.41,166981591.6,43.3,40778592.91,160024026.6,45.4
  J02, 2025-01-27 00:43:30.000,40779690,214298687.7,42,40779688.9,214298804.7,44.7,40779684.94,214298701.7,41.6,40779696.72,166986101.7,43.2,40779694.45,160028348.7,45.1
  J02, 2025-01-27 00:44:00.000,40780798.7,214304515.2,41.4,40780797.55,214304632.2,45,40780793.97,214304529.2,41.3,40780805.68,166990642.6,43.3,40780803.45,160032700.4,45.8
  J02, 2025-01-27 00:44:30.000,40781915.31,214310382.3,40.5,40781914.15,214310499.3,45,40781910.54,214310396.2,42.4,40781922.18,166995214.3,44.3,40781919.94,160037081.6,45.7
  J02, 2025-01-27 00:45:00.000,40783039.33,214316288.7,41.3,40783038.01,214316405.7,44.9,40783034.38,214316302.7,41.9,40783046.38,166999816.7,43.7,40783043.9,160041492.3,45.3
  J02, 2025-01-27 00:45:30.000,40784170.64,214322234.5,42,40784169.4,214322351.5,44.9,40784165.99,214322248.4,42.2,40784177.6,167004449.8,43.3,40784175.28,160045932.3,45.3
  J02, 2025-01-27 00:46:00.000,40785309.8,214328219.4,41.6,40785308.33,214328336.4,45.1,40785304.93,214328233.4,41.4,40785316.48,167009113.3,43.6,40785314.21,160050401.5,45.4
  J02, 2025-01-27 00:46:30.000,40786455.97,214334243.5,42.2,40786454.62,214334360.5,45.4,40786451.31,214334257.5,41.8,40786462.68,167013807.4,43.7,40786460.6,160054900.1,45.8
  J02, 2025-01-27 00:47:00.000,40787610.05,214340307.1,42,40787608.6,214340424.1,45.4,40787604.98,214340321.1,42.5,40787616.61,167018532.3,43.2,40787614.5,160059428.1,45.6
  J02, 2025-01-27 00:47:30.000,40788771.2,214346409.9,41.8,40788770.03,214346526.9,45.7,40788766.57,214346423.9,41.5,40788777.99,167023287.7,43.6,40788775.9,160063985.3,45.5
  J02, 2025-01-27 00:48:00.000,40789939.88,214352552,41.7,40789938.88,214352669,45.4,40789935.68,214352566,42,40789947.05,167028073.8,43.4,40789944.55,160068572,45.4
  J02, 2025-01-27 00:48:30.000,40791116.55,214358733.2,41.6,40791114.96,214358850.2,45.6,40791111.63,214358747.2,41.8,40791123.15,167032890.2,43.8,40791120.7,160073187.8,45.8
  J02, 2025-01-27 00:49:00.000,40792300.17,214364953.5,41.7,40792298.68,214365070.5,46.1,40792295.36,214364967.5,42.2,40792306.7,167037737.2,43.8,40792304.49,160077832.8,45.3
  J02, 2025-01-27 00:49:30.000,40793491.02,214371213,42.3,40793489.96,214371330,46.2,40793486.14,214371227,43.5,40793497.99,167042614.7,43.4,40793495.75,160082507.1,46.1
  J02, 2025-01-27 00:50:00.000,40794689.59,214377511.5,42.8,40794688.55,214377628.5,46.1,40794685.02,214377525.5,42.9,40794696.6,167047522.7,43.2,40794694.31,160087210.5,45.7
  J02, 2025-01-27 00:50:30.000,40795895.67,214383849,41.6,40795894.43,214383966,46.2,40795890.77,214383863,43.2,40795902.34,167052460.9,43.7,40795900.29,160091943,45.5
  J02, 2025-01-27 00:51:00.000,40797109.16,214390225.6,42.3,40797107.89,214390342.6,46.3,40797104.23,214390239.6,43,40797115.95,167057429.7,43.2,40797113.86,160096704.7,45.5
  J02, 2025-01-27 00:51:30.000,40798330.09,214396641,42.6,40798328.71,214396758,46,40798325.15,214396655,43,40798337.2,167062428.7,43,40798334.63,160101495.4,45.1
  J02, 2025-01-27 00:52:00.000,40799558.16,214403095,43.1,40799556.86,214403212,46,40799553.26,214403109,42.7,40799565.15,167067457.8,43.4,40799562.6,160106314.9,45.5
  J02, 2025-01-27 00:52:30.000,40800793.84,214409587.7,42.9,40800792.43,214409704.7,46.1,40800788.98,214409601.7,42.3,40800800.2,167072517,43.4,40800798.18,160111163.3,45.2
  J02, 2025-01-27 00:53:00.000,40802036.91,214416119.2,42.7,40802035.34,214416236.2,46,40802032.21,214416133.2,43.3,40802043.58,167077606.4,43.1,40802041.1,160116040.7,45.6
  J02, 2025-01-27 00:53:30.000,40803286.83,214422689.4,42,40803285.46,214422806.4,46.3,40803282.22,214422703.4,43.4,40803293.64,167082726,42.7,40803291.46,160120947,44.6
  J02, 2025-01-27 00:54:00.000,40804544.5,214429298.3,42.2,40804543.06,214429415.3,46.3,40804539.8,214429312.3,42.9,40804551.36,167087875.9,42,40804549.22,160125882.3,45.2
  J02, 2025-01-27 00:54:30.000,40805809.45,214435945.8,43,40805807.96,214436062.8,46.1,40805804.41,214435959.8,43.6,40805816.18,167093055.7,43.7,40805814.18,160130846.3,45
  J02, 2025-01-27 00:55:00.000,40807081.86,214442631.7,43.4,40807080.51,214442748.7,46.1,40807076.97,214442645.7,43.9,40807088.6,167098265.5,43.4,40807086.47,160135839,45.1
  J02, 2025-01-27 00:55:30.000,40808361.2,214449355.9,42.9,40808360.37,214449472.9,46.1,40808356.67,214449369.9,44,40808368.49,167103505.1,43,40808365.92,160140860.2,45
  J02, 2025-01-27 00:56:00.000,40809648.06,214456118.5,43,40809647.11,214456235.5,46.2,40809643.72,214456132.5,43.2,40809655.4,167108774.6,42.9,40809652.81,160145910.2,45.3
  J02, 2025-01-27 00:56:30.000,40810942.55,214462919.4,42.9,40810941.15,214463036.4,45.9,40810937.68,214462933.4,43.7,40810949.31,167114073.9,43.4,40810946.98,160150988.7,45
  J02, 2025-01-27 00:57:00.000,40812244.11,214469758.5,43.9,40812242.75,214469875.5,46,40812238.99,214469772.5,43,40812250.75,167119403.1,42.4,40812248.5,160156095.9,44.9
  J02, 2025-01-27 00:57:30.000,40813552.55,214476635.6,42.2,40813551.29,214476752.6,46,40813547.92,214476649.6,42.3,40813559.58,167124761.9,43,40813557.24,160161231.3,44.7
  J02, 2025-01-27 00:58:00.000,40814868.55,214483551,42.4,40814867.22,214483668,46.1,40814863.69,214483565,42.4,40814875.57,167130150.5,42.5,40814873.27,160166395.4,44.5
  J02, 2025-01-27 00:58:30.000,40816191.58,214490504.3,43.6,40816190.4,214490621.3,46,40816187.19,214490518.3,44.2,40816198.7,167135568.6,42.6,40816196.4,160171587.8,44.5
  J02, 2025-01-27 00:59:00.000,40817522.27,214497495.8,43.7,40817520.97,214497612.8,46,40817517.65,214497509.8,43.7,40817529.32,167141016.5,43,40817526.77,160176808.6,44.7
  J02, 2025-01-27 00:59:30.000,40818859.78,214504525.2,43.8,40818858.61,214504642.2,46.1,40818855.05,214504539.2,43.6,40818866.84,167146493.9,43.2,40818864.33,160182057.8,43.9
  J02, 2025-01-27 01:00:00.000,40820204.61,214511592.5,43.7,40820203.51,214511709.5,46,40820200.01,214511606.5,44.1,40820211.66,167152000.9,43.6,40820209.31,160187335.3,44.3
  J02, 2025-01-27 01:00:30.000,40821556.8,214518697.4,43.2,40821555.43,214518814.4,45.9,40821551.88,214518711.4,42.5,40821563.93,167157537.1,43.6,40821561.47,160192640.9,44.5
  J02, 2025-01-27 01:01:00.000,40822916.08,214525840.1,43,40822914.68,214525957.1,45.9,40822911.09,214525854.1,43.3,40822922.9,167163102.8,42.9,40822920.76,160197974.7,44.7
  J02, 2025-01-27 01:01:30.000,40824282.38,214533020.1,42.9,40824280.91,214533137.1,45.7,40824277.42,214533034.1,42.6,40824289.78,167168697.6,43.2,40824287.06,160203336.3,44.8
  J02, 2025-01-27 01:02:00.000,40825655.88,214540237.7,42.7,40825654.38,214540354.7,45.6,40825651.05,214540251.7,42.7,40825662.83,167174321.7,43.9,40825660.46,160208726.1,44.7
  J02, 2025-01-27 01:02:30.000,40827036.5,214547492.7,42.8,40827035.07,214547609.7,45.5,40827031.6,214547506.8,43.7,40827043.86,167179974.9,43.2,40827041.07,160214143.7,44.5
  J02, 2025-01-27 01:03:00.000,40828424.17,214554785.3,41.7,40828422.84,214554902.3,45.4,40828419.31,214554799.4,43.8,40828431.33,167185657.4,44,40828428.77,160219589.5,45
  J02, 2025-01-27 01:03:30.000,40829819.19,214562115.2,42,40829817.52,214562232.2,45.6,40829814.19,214562129.2,42.9,40829826.11,167191369,43.7,40829823.76,160225063,45.1
  J02, 2025-01-27 01:04:00.000,40831220.95,214569482.3,42.1,40831219.47,214569599.3,45.2,40831215.89,214569496.3,42.4,40831228.27,167197109.6,43,40831225.8,160230564.4,44.9
  J02, 2025-01-27 01:04:30.000,40832630.13,214576886.7,42.1,40832628.79,214577003.7,45.2,40832625.01,214576900.8,42.5,40832637.25,167202879.2,43.3,40832634.87,160236093.7,44.7
  J02, 2025-01-27 01:05:00.000,40834046.45,214584328.2,42.1,40834044.85,214584445.2,44.9,40834041.27,214584342.3,42.6,40834053.41,167208677.8,43.8,40834051.04,160241650.6,44.7
  J02, 2025-01-27 01:05:30.000,40835469.2,214591806.7,41.8,40835467.86,214591923.7,45,40835464.6,214591820.8,42.5,40835476.48,167214505.1,43.4,40835474.11,160247235.2,45.4
  J02, 2025-01-27 01:06:00.000,40836899.55,214599322.2,42,40836898.03,214599439.2,45.1,40836894.56,214599336.2,42.3,40836907.02,167220361.3,43.6,40836904.3,160252847.3,45.2
  J02, 2025-01-27 01:06:30.000,40838336.53,214606874.4,42.5,40838335.06,214606991.4,45,40838331.7,214606888.4,42,40838343.89,167226246.1,43.7,40838341.34,160258486.9,45.1
  J02, 2025-01-27 01:07:00.000,40839780.56,214614463.3,43.1,40839779.31,214614580.3,45.4,40839775.91,214614477.3,41.9,40839788.19,167232159.5,43.5,40839785.59,160264153.9,45.5
  J02, 2025-01-27 01:07:30.000,40841231.59,214622088.9,40.7,40841230.52,214622205.9,45,40841227.16,214622103,42.2,40841239.2,167238101.5,43.9,40841236.84,160269848.3,45.4
  J02, 2025-01-27 01:08:00.000,40842689.91,214629751.2,41.2,40842688.75,214629868.2,44.9,40842685.22,214629765.2,41.7,40842697.15,167244072.1,43.1,40842695.01,160275570.1,44.7
  J02, 2025-01-27 01:08:30.000,40844154.83,214637449.9,41.8,40844153.58,214637566.9,44.9,40844150.12,214637464,43,40844162.25,167250071,43.2,40844160.04,160281319.1,45.3
  J02, 2025-01-27 01:09:00.000,40845627.08,214645184.9,41.5,40845625.6,214645302,45.3,40845621.89,214645199,41.7,40845634.38,167256098.3,43.3,40845631.93,160287095.2,45.5
  J02, 2025-01-27 01:09:30.000,40847105.98,214652956.3,40.9,40847104.31,214653073.3,45.2,40847101.03,214652970.3,42.5,40847113.24,167262153.8,43.5,40847110.81,160292898.4,46
  J02, 2025-01-27 01:10:00.000,40848591.52,214660763.9,41.9,40848590.12,214660880.9,45.3,40848586.74,214660778,41.7,40848598.74,167268237.7,43.1,40848596.59,160298728.8,45.3
