> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S27, 2025-01-04 00:00:00.000,   37216966.281,  195548030.485,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:00:30.000,   37216867.953,  195547518.246,         45.700,,,,,,,,,,,,
S27, 2025-01-04 00:01:00.000,   37216770.391,  195547006.619,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:01:30.000,   37216673.969,  195546495.896,         45.700,,,,,,,,,,,,
S27, 2025-01-04 00:02:00.000,   37216576.375,  195545985.817,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:02:30.000,   37216479.984,  195545475.394,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:03:00.000,   37216382.609,  195544966.463,         46.100,,,,,,,,,,,,
S27, 2025-01-04 00:03:30.000,   37216286.125,  195544457.918,         45.900,,,,,,,,,,,,
S27, 2025-01-04 00:04:00.000,   37216189.594,  195543949.579,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:04:30.000,   37216092.391,  195543442.171,         45.700,,,,,,,,,,,,
S27, 2025-01-04 00:05:00.000,   37215995.250,  195542935.289,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:05:30.000,   37215899.563,  195542428.487,         45.700,,,,,,,,,,,,
S27, 2025-01-04 00:06:00.000,   37215803.234,  195541923.168,         46.000,,,,,,,,,,,,
S27, 2025-01-04 00:06:30.000,   37215706.891,  195541418.005,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:07:00.000,   37215611.391,  195540914.331,         45.900,,,,,,,,,,,,
S27, 2025-01-04 00:07:30.000,   37215516.375,  195540412.917,         45.700,,,,,,,,,,,,
S27, 2025-01-04 00:08:00.000,   37215420.516,  195539911.492,         46.000,,,,,,,,,,,,
S27, 2025-01-04 00:08:30.000,   37215325.031,  195539410.326,         45.700,,,,,,,,,,,,
S27, 2025-01-04 00:09:00.000,   37215229.609,  195538909.067,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:09:30.000,   37215133.906,  195538407.732,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:10:00.000,   37215038.203,  195537907.106,         45.700,,,,,,,,,,,,
S27, 2025-01-04 00:10:30.000,   37214943.781,  195537407.206,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:11:00.000,   37214849.031,  195536907.965,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:11:30.000,   37214753.672,  195536408.289,         45.600,,,,,,,,,,,,
S27, 2025-01-04 00:12:00.000,   37214659.625,  195535910.037,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:12:30.000,   37214564.453,  195535412.373,         45.700,,,,,,,,,,,,
S27, 2025-01-04 00:13:00.000,   37214469.594,  195534915.493,         45.700,,,,,,,,,,,,
S27, 2025-01-04 00:13:30.000,   37214375.500,  195534418.645,         45.600,,,,,,,,,,,,
S27, 2025-01-04 00:14:00.000,   37214280.000,  195533922.928,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:14:30.000,   37214186.125,  195533427.336,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:15:00.000,   37214093.125,  195532933.058,         45.500,,,,,,,,,,,,
S27, 2025-01-04 00:15:30.000,   37213998.563,  195532439.189,         45.700,,,,,,,,,,,,
S27, 2025-01-04 00:16:00.000,   37213904.453,  195531945.669,         45.600,,,,,,,,,,,,
S27, 2025-01-04 00:16:30.000,   37213811.078,  195531452.792,         46.000,,,,,,,,,,,,
S27, 2025-01-04 00:17:00.000,   37213717.250,  195530961.381,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:17:30.000,   37213623.703,  195530469.647,         45.700,,,,,,,,,,,,
S27, 2025-01-04 00:18:00.000,   37213530.719,  195529979.108,         45.600,,,,,,,,,,,,
S27, 2025-01-04 00:18:30.000,   37213437.141,  195529488.730,         45.700,,,,,,,,,,,,
S27, 2025-01-04 00:19:00.000,   37213343.734,  195528999.440,         45.700,,,,,,,,,,,,
S27, 2025-01-04 00:19:30.000,   37213250.313,  195528510.686,         45.700,,,,,,,,,,,,
S27, 2025-01-04 00:20:00.000,   37213158.172,  195528022.235,         45.700,,,,,,,,,,,,
S27, 2025-01-04 00:20:30.000,   37213065.766,  195527535.072,         45.600,,,,,,,,,,,,
S27, 2025-01-04 00:21:00.000,   37212972.188,  195527048.050,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:21:30.000,   37212880.313,  195526561.774,         45.600,,,,,,,,,,,,
S27, 2025-01-04 00:22:00.000,   37212788.406,  195526076.414,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:22:30.000,   37212695.594,  195525591.688,         45.700,,,,,,,,,,,,
S27, 2025-01-04 00:23:00.000,   37212603.172,  195525107.844,         45.800,,,,,,,,,,,,
S27, 2025-01-04 00:23:30.000,   37212511.391,  195524624.070,         45.600,,,,,,,,,,,,
S27, 2025-01-04 00:24:00.000,   37212419.500,  195524141.738,         45.800,,,,,,,,,,,,
