> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S23, 2025-01-24 04:51:00.000,   39503201.656,  207590719.102,         38.700,,,,,,,,,,,,
S23, 2025-01-24 04:51:30.000,   39503165.984,  207590528.519,         38.400,,,,,,,,,,,,
S23, 2025-01-24 04:52:00.000,   39503128.156,  207590338.086,         38.400,,,,,,,,,,,,
S23, 2025-01-24 04:52:30.000,   39503092.016,  207590147.619,         38.600,,,,,,,,,,,,
S23, 2025-01-24 04:53:00.000,   39503055.938,  207589957.156,         39.000,,,,,,,,,,,,
S23, 2025-01-24 04:53:30.000,   39503020.125,  207589766.553,         38.500,,,,,,,,,,,,
S23, 2025-01-24 04:54:00.000,   39502983.078,  207589575.329,         38.400,,,,,,,,,,,,
S23, 2025-01-24 04:54:30.000,   39502948.391,  207589384.395,         39.000,,,,,,,,,,,,
S23, 2025-01-24 04:55:00.000,   39502910.531,  207589193.382,         38.500,,,,,,,,,,,,
S23, 2025-01-24 04:55:30.000,   39502875.375,  207589002.473,         38.700,,,,,,,,,,,,
S23, 2025-01-24 04:56:00.000,   39502839.422,  207588812.675,         38.700,,,,,,,,,,,,
S23, 2025-01-24 04:56:30.000,   39502802.344,  207588623.148,         38.300,,,,,,,,,,,,
S23, 2025-01-24 04:57:00.000,   39502765.875,  207588432.450,         38.900,,,,,,,,,,,,
S23, 2025-01-24 04:57:30.000,   39502730.484,  207588241.047,         39.900,,,,,,,,,,,,
S23, 2025-01-24 04:58:00.000,   39502693.938,  207588049.860,         38.300,,,,,,,,,,,,
S23, 2025-01-24 04:58:30.000,   39502657.828,  207587859.750,         39.400,,,,,,,,,,,,
S23, 2025-01-24 04:59:00.000,   39502621.219,  207587669.714,         38.400,,,,,,,,,,,,
S23, 2025-01-24 04:59:30.000,   39502584.703,  207587478.821,         39.200,,,,,,,,,,,,
S23, 2025-01-24 05:00:00.000,   39502548.625,  207587287.798,         38.800,,,,,,,,,,,,
S23, 2025-01-24 05:00:30.000,   39502512.156,  207587096.808,         39.000,,,,,,,,,,,,
S23, 2025-01-24 05:01:00.000,   39502475.922,  207586906.383,         38.600,,,,,,,,,,,,
S23, 2025-01-24 05:01:30.000,   39502440.078,  207586716.532,         39.000,,,,,,,,,,,,
S23, 2025-01-24 05:02:00.000,   39502402.953,  207586526.856,         39.000,,,,,,,,,,,,
S23, 2025-01-24 05:02:30.000,   39502367.750,  207586335.408,         38.800,,,,,,,,,,,,
S23, 2025-01-24 05:03:00.000,   39502331.500,  207586144.542,         39.000,,,,,,,,,,,,
S23, 2025-01-24 05:03:30.000,   39502294.406,  207585954.792,         39.200,,,,,,,,,,,,
S23, 2025-01-24 05:04:00.000,   39502258.938,  207585765.862,         39.000,,,,,,,,,,,,
S23, 2025-01-24 20:51:30.000,   39514744.359,  207651378.012,         39.400,,,,,,,,,,,,
