> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S27, 2025-01-16 00:00:00.000,   37210308.578,  195541532.123,         46.400,,,,,,,,,,,,
S27, 2025-01-16 00:00:30.000,   37210226.000,  195541098.483,         46.300,,,,,,,,,,,,
S27, 2025-01-16 00:01:00.000,   37210143.438,  195540665.517,         46.200,,,,,,,,,,,,
S27, 2025-01-16 00:01:30.000,   37210060.469,  195540233.167,         46.100,,,,,,,,,,,,
S27, 2025-01-16 00:02:00.000,   37209978.484,  195539801.191,         46.300,,,,,,,,,,,,
S27, 2025-01-16 00:02:30.000,   37209896.719,  195539370.321,         45.900,,,,,,,,,,,,
S27, 2025-01-16 00:03:00.000,   37209815.297,  195538940.046,         46.300,,,,,,,,,,,,
S27, 2025-01-16 00:03:30.000,   37209732.922,  195538510.642,         46.400,,,,,,,,,,,,
S27, 2025-01-16 00:04:00.000,   37209651.672,  195538081.607,         46.200,,,,,,,,,,,,
S27, 2025-01-16 00:04:30.000,   37209570.234,  195537653.424,         46.300,,,,,,,,,,,,
S27, 2025-01-16 00:05:00.000,   37209488.922,  195537226.398,         46.300,,,,,,,,,,,,
S27, 2025-01-16 00:05:30.000,   37209407.516,  195536800.132,         46.300,,,,,,,,,,,,
S27, 2025-01-16 00:06:00.000,   37209326.938,  195536374.473,         46.300,,,,,,,,,,,,
S27, 2025-01-16 00:06:30.000,   37209245.813,  195535949.433,         46.200,,,,,,,,,,,,
S27, 2025-01-16 00:07:00.000,   37209164.578,  195535525.971,         46.400,,,,,,,,,,,,
S27, 2025-01-16 00:07:30.000,   37209084.672,  195535102.743,         46.600,,,,,,,,,,,,
S27, 2025-01-16 00:08:00.000,   37209004.141,  195534679.925,         46.400,,,,,,,,,,,,
S27, 2025-01-16 00:08:30.000,   37208923.938,  195534258.580,         46.400,,,,,,,,,,,,
S27, 2025-01-16 00:09:00.000,   37208843.688,  195533837.589,         46.400,,,,,,,,,,,,
S27, 2025-01-16 00:09:30.000,   37208763.906,  195533417.319,         46.500,,,,,,,,,,,,
S27, 2025-01-16 00:10:00.000,   37208684.297,  195532997.759,         46.400,,,,,,,,,,,,
S27, 2025-01-16 00:10:30.000,   37208604.578,  195532578.622,         46.600,,,,,,,,,,,,
S27, 2025-01-16 00:11:00.000,   37208525.078,  195532160.428,         46.300,,,,,,,,,,,,
S27, 2025-01-16 00:11:30.000,   37208445.734,  195531743.675,         46.500,,,,,,,,,,,,
S27, 2025-01-16 00:12:00.000,   37208365.734,  195531327.300,         46.400,,,,,,,,,,,,
S27, 2025-01-16 00:12:30.000,   37208287.219,  195530911.120,         46.300,,,,,,,,,,,,
S27, 2025-01-16 00:13:00.000,   37208208.172,  195530496.655,         46.400,,,,,,,,,,,,
S27, 2025-01-16 00:13:30.000,   37208129.609,  195530082.598,         46.500,,,,,,,,,,,,
S27, 2025-01-16 00:14:00.000,   37208051.031,  195529669.804,         46.400,,,,,,,,,,,,
S27, 2025-01-16 00:14:30.000,   37207972.078,  195529256.899,         46.300,,,,,,,,,,,,
