> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S27, 2025-01-31 00:00:00.000,   37201397.797,  195494625.708,         46.100,,,,,,,,,,,,
S27, 2025-01-31 00:00:30.000,   37201341.719,  195494329.323,         46.100,,,,,,,,,,,,
S27, 2025-01-31 00:01:00.000,   37201285.469,  195494033.596,         46.200,,,,,,,,,,,,
S27, 2025-01-31 00:01:30.000,   37201229.453,  195493739.081,         46.100,,,,,,,,,,,,
S27, 2025-01-31 00:02:00.000,   37201173.875,  195493445.519,         46.300,,,,,,,,,,,,
S27, 2025-01-31 00:02:30.000,   37201117.297,  195493153.349,         46.300,,,,,,,,,,,,
S27, 2025-01-31 00:03:00.000,   37201062.266,  195492861.630,         46.300,,,,,,,,,,,,
S27, 2025-01-31 00:03:30.000,   37201006.984,  195492571.301,         46.100,,,,,,,,,,,,
S27, 2025-01-31 00:04:00.000,   37200952.063,  195492281.975,         46.200,,,,,,,,,,,,
S27, 2025-01-31 00:04:30.000,   37200896.438,  195491993.073,         46.100,,,,,,,,,,,,
S27, 2025-01-31 00:05:00.000,   37200841.938,  195491704.780,         46.100,,,,,,,,,,,,
S27, 2025-01-31 00:05:30.000,   37200788.016,  195491417.629,         46.100,,,,,,,,,,,,
S27, 2025-01-31 00:06:00.000,   37200732.766,  195491132.011,         46.400,,,,,,,,,,,,
S27, 2025-01-31 00:06:30.000,   37200679.266,  195490847.258,         46.100,,,,,,,,,,,,
S27, 2025-01-31 00:07:00.000,   37200624.922,  195490563.566,         46.200,,,,,,,,,,,,
S27, 2025-01-31 00:07:30.000,   37200571.109,  195490280.678,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:08:00.000,   37200517.188,  195489998.697,         46.200,,,,,,,,,,,,
S27, 2025-01-31 00:08:30.000,   37200463.547,  195489718.072,         46.200,,,,,,,,,,,,
S27, 2025-01-31 00:09:00.000,   37200410.469,  195489438.077,         46.300,,,,,,,,,,,,
S27, 2025-01-31 00:09:30.000,   37200357.844,  195489159.590,         46.300,,,,,,,,,,,,
S27, 2025-01-31 00:10:00.000,   37200305.313,  195488881.547,         46.100,,,,,,,,,,,,
S27, 2025-01-31 00:10:30.000,   37200252.813,  195488604.812,         46.300,,,,,,,,,,,,
S27, 2025-01-31 00:11:00.000,   37200199.766,  195488328.752,         46.300,,,,,,,,,,,,
S27, 2025-01-31 00:11:30.000,   37200147.500,  195488053.828,         46.300,,,,,,,,,,,,
S27, 2025-01-31 00:12:00.000,   37200095.422,  195487780.046,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:12:30.000,   37200043.750,  195487507.128,         46.100,,,,,,,,,,,,
S27, 2025-01-31 00:13:00.000,   37199991.703,  195487235.517,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:13:30.000,   37199940.219,  195486964.670,         45.900,,,,,,,,,,,,
S27, 2025-01-31 00:14:00.000,   37199888.547,  195486695.025,         45.900,,,,,,,,,,,,
S27, 2025-01-31 00:14:30.000,   37199837.328,  195486426.229,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:15:00.000,   37199786.359,  195486158.342,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:15:30.000,   37199736.094,  195485891.779,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:16:00.000,   37199685.938,  195485625.509,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:16:30.000,   37199634.813,  195485360.835,         45.900,,,,,,,,,,,,
S27, 2025-01-31 00:17:00.000,   37199584.219,  195485096.854,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:17:30.000,   37199534.656,  195484834.120,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:18:00.000,   37199484.797,  195484572.367,         46.100,,,,,,,,,,,,
S27, 2025-01-31 00:18:30.000,   37199435.266,  195484311.470,         45.900,,,,,,,,,,,,
S27, 2025-01-31 00:19:00.000,   37199385.938,  195484051.299,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:19:30.000,   37199336.344,  195483791.891,         45.300,,,,,,,,,,,,
S27, 2025-01-31 00:20:00.000,   37199286.781,  195483533.822,         46.200,,,,,,,,,,,,
S27, 2025-01-31 00:20:30.000,   37199238.469,  195483276.533,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:21:00.000,   37199189.219,  195483020.812,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:21:30.000,   37199140.813,  195482765.305,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:22:00.000,   37199092.563,  195482511.514,         46.200,,,,,,,,,,,,
S27, 2025-01-31 00:22:30.000,   37199044.766,  195482258.530,         46.100,,,,,,,,,,,,
S27, 2025-01-31 00:23:00.000,   37198996.734,  195482006.921,         46.900,,,,,,,,,,,,
S27, 2025-01-31 00:23:30.000,   37198948.266,  195481755.686,         46.400,,,,,,,,,,,,
S27, 2025-01-31 00:24:00.000,   37198900.281,  195481505.647,         46.300,,,,,,,,,,,,
S27, 2025-01-31 00:24:30.000,   37198853.641,  195481256.313,         46.100,,,,,,,,,,,,
S27, 2025-01-31 00:25:00.000,   37198806.328,  195481008.769,         46.300,,,,,,,,,,,,
S27, 2025-01-31 00:25:30.000,   37198759.766,  195480762.252,         46.300,,,,,,,,,,,,
S27, 2025-01-31 00:26:00.000,   37198713.328,  195480516.658,         45.900,,,,,,,,,,,,
S27, 2025-01-31 00:26:30.000,   37198666.422,  195480271.706,         46.100,,,,,,,,,,,,
S27, 2025-01-31 00:27:00.000,   37198620.078,  195480027.719,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:27:30.000,   37198574.453,  195479785.133,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:28:00.000,   37198527.703,  195479542.815,         46.200,,,,,,,,,,,,
S27, 2025-01-31 00:28:30.000,   37198481.750,  195479302.007,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:29:00.000,   37198436.391,  195479062.059,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:29:30.000,   37198390.734,  195478823.518,         46.100,,,,,,,,,,,,
S27, 2025-01-31 00:30:00.000,   37198345.750,  195478585.239,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:30:30.000,   37198300.250,  195478348.788,         45.900,,,,,,,,,,,,
S27, 2025-01-31 00:31:00.000,   37198256.078,  195478113.109,         45.900,,,,,,,,,,,,
S27, 2025-01-31 00:31:30.000,   37198210.938,  195477878.458,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:32:00.000,   37198166.266,  195477644.804,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:32:30.000,   37198121.828,  195477412.012,         45.900,,,,,,,,,,,,
S27, 2025-01-31 00:33:00.000,   37198078.406,  195477180.446,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:33:30.000,   37198034.375,  195476950.073,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:34:00.000,   37197990.281,  195476720.289,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:34:30.000,   37197947.484,  195476491.461,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:35:00.000,   37197903.141,  195476263.749,         45.900,,,,,,,,,,,,
S27, 2025-01-31 00:35:30.000,   37197860.594,  195476037.058,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:36:00.000,   37197817.766,  195475811.398,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:36:30.000,   37197774.875,  195475586.742,         46.400,,,,,,,,,,,,
S27, 2025-01-31 00:37:00.000,   37197732.438,  195475363.311,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:37:30.000,   37197689.797,  195475140.847,         45.900,,,,,,,,,,,,
S27, 2025-01-31 00:38:00.000,   37197647.672,  195474919.667,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:38:30.000,   37197605.438,  195474699.222,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:39:00.000,   37197564.031,  195474479.873,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:39:30.000,   37197522.422,  195474261.455,         45.900,,,,,,,,,,,,
S27, 2025-01-31 00:40:00.000,   37197480.922,  195474043.972,         45.500,,,,,,,,,,,,
S27, 2025-01-31 00:40:30.000,   37197440.000,  195473827.494,         45.900,,,,,,,,,,,,
S27, 2025-01-31 00:41:00.000,   37197399.281,  195473612.395,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:41:30.000,   37197359.156,  195473398.335,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:42:00.000,   37197318.109,  195473185.367,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:42:30.000,   37197277.234,  195472973.281,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:43:00.000,   37197237.500,  195472762.290,         45.900,,,,,,,,,,,,
S27, 2025-01-31 00:43:30.000,   37197197.531,  195472552.740,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:44:00.000,   37197157.922,  195472344.069,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:44:30.000,   37197118.359,  195472136.473,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:45:00.000,   37197078.750,  195471929.979,         45.900,,,,,,,,,,,,
S27, 2025-01-31 00:45:30.000,   37197040.094,  195471724.338,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:46:00.000,   37197000.656,  195471519.604,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:46:30.000,   37196962.266,  195471315.310,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:47:00.000,   37196923.234,  195471113.007,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:47:30.000,   37196885.422,  195470910.962,         45.900,,,,,,,,,,,,
S27, 2025-01-31 00:48:00.000,   37196847.000,  195470710.405,         45.700,,,,,,,,,,,,
S27, 2025-01-31 00:48:30.000,   37196808.875,  195470511.024,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:49:00.000,   37196771.125,  195470312.888,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:49:30.000,   37196734.563,  195470116.518,         45.700,,,,,,,,,,,,
S27, 2025-01-31 00:50:00.000,   37196697.328,  195469920.561,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:50:30.000,   37196660.016,  195469725.752,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:51:00.000,   37196622.047,  195469531.425,         45.800,,,,,,,,,,,,
S27, 2025-01-31 00:51:30.000,   37196586.031,  195469338.315,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:52:00.000,   37196548.906,  195469145.910,         46.000,,,,,,,,,,,,
S27, 2025-01-31 00:52:30.000,   37196512.781,  195468955.015,         46.400,,,,,,,,,,,,
S27, 2025-01-31 00:53:00.000,   37196476.422,  195468765.076,         45.700,,,,,,,,,,,,
S27, 2025-01-31 00:53:30.000,   37196441.109,  195468575.803,         45.700,,,,,,,,,,,,
S27, 2025-01-31 00:54:00.000,   37196405.078,  195468387.717,         46.200,,,,,,,,,,,,
