> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
J02, 2025-01-08 00:00:00.000,   41166477.422,  216331500.657,         37.100,   41166475.008,  216331160.645,         39.300,   41166471.793,  216331273.503,         37.400,   41166484.445,  168570027.453,         41.400,   41166482.016,  161546277.107,         42.000
J02, 2025-01-08 00:00:30.000,   41166468.906,  216331460.293,         36.400,   41166466.945,  216331120.245,         39.200,   41166464.125,  216331233.139,         36.000,   41166476.676,  168569995.963,         41.200,   41166474.664,  161546246.957,         42.500
J02, 2025-01-08 00:01:00.000,   41166463.938,  216331431.908,         36.000,   41166461.949,  216331091.905,         38.300,   41166458.344,  216331204.751,         34.800,   41166471.980,  168569973.842,         41.700,   41166468.859,  161546225.760,         41.500
J02, 2025-01-08 00:01:30.000,   41166460.422,  216331415.650,         34.800,   41166458.770,  216331075.684,         37.200,   41166454.746,  216331188.493,         34.400,   41166469.199,  168569961.202,         42.000,   41166466.098,  161546213.599,         41.300
J02, 2025-01-08 00:02:00.000,   41166458.906,  216331411.699,         35.000,   41166458.277,  216331071.719,         37.900,   41166454.867,  216331184.556,         34.300,   41166468.289,  168569958.128,         42.400,   41166465.137,  161546210.660,         41.200
J02, 2025-01-08 00:02:30.000,   41166461.313,  216331420.335,         35.900,   41166459.465,  216331080.313,         38.100,   41166456.340,  216331193.178,         35.000,   41166469.910,  168569964.843,         42.900,   41166466.805,  161546217.093,         42.200
J02, 2025-01-08 00:03:00.000,   41166464.750,  216331441.393,         35.500,   41166463.387,  216331101.397,         38.200,   41166459.836,  216331214.243,         34.700,   41166473.660,  168569981.331,         43.100,   41166470.852,  161546232.883,         43.000
J02, 2025-01-08 00:03:30.000,   41166471.406,  216331475.540,         38.900,   41166470.355,  216331135.535,         40.400,   41166467.492,  216331248.383,         36.900,   41166479.992,  168570007.958,         42.000,   41166477.078,  161546258.401,         43.400
J02, 2025-01-08 00:04:00.000,   41166481.422,  216331522.988,         38.600,   41166479.738,  216331182.998,         40.300,   41166476.195,  216331295.838,         37.000,   41166488.098,  168570044.929,         41.300,   41166485.949,  161546293.870,         43.700
J02, 2025-01-08 00:04:30.000,   41166492.641,  216331583.887,         37.200,   41166491.000,  216331243.897,         39.400,   41166487.668,  216331356.735,         37.300,   41166500.145,  168570092.405,         39.700,   41166497.520,  161546339.374,         43.700
J02, 2025-01-08 00:05:00.000,   41166506.547,  216331658.677,         37.100,   41166504.172,  216331318.676,         38.900,   41166501.234,  216331431.527,         36.900,   41166514.617,  168570150.652,         40.800,   41166511.789,  161546395.213,         42.700
J02, 2025-01-08 00:05:30.000,   41166524.078,  216331747.261,         35.700,   41166521.574,  216331407.249,         37.400,   41166518.000,  216331520.108,         36.100,   41166531.789,  168570219.663,         41.100,   41166528.391,  161546461.356,         42.900
J02, 2025-01-08 00:06:00.000,   41166542.844,  216331849.954,         35.500,   41166541.461,  216331509.957,         38.100,   41166538.641,  216331622.797,         36.500,   41166551.355,  168570299.685,         40.200,   41166548.348,  161546538.069,         43.100
J02, 2025-01-08 00:06:30.000,   41166564.766,  216331966.930,         34.700,   41166563.586,  216331626.935,         36.600,   41166560.379,  216331739.777,         32.100,   41166573.688,  168570390.818,         42.400,   41166570.215,  161546625.429,         41.600
J02, 2025-01-08 00:07:00.000,   41166589.984,  216332098.026,         34.400,   41166588.230,  216331758.002,         36.600,   41166584.977,  216331870.884,         33.500,   41166599.168,  168570492.971,         43.500,   41166595.141,  161546723.335,         42.100
J02, 2025-01-08 00:07:30.000,   41166617.703,  216332243.846,         34.300,   41166616.395,  216331903.809,         38.000,   41166613.441,  216332016.689,         35.800,   41166626.711,  168570606.613,         43.200,   41166623.117,  161546832.231,         41.500
J02, 2025-01-08 00:08:00.000,   41166648.031,  216332404.522,         35.200,   41166646.973,  216332064.493,         39.200,   41166643.590,  216332177.376,         36.100,   41166657.563,  168570731.803,         43.600,   41166653.559,  161546952.187,         42.100
J02, 2025-01-08 00:08:30.000,   41166681.906,               ,         35.000,   41166680.809,  216332240.328,         39.900,   41166677.457,               ,         37.700,   41166690.441,  168570868.855,         41.800,   41166687.820,  161547083.470,         43.100
J02, 2025-01-08 00:09:00.000,   41166718.297,  216332771.254,         36.700,   41166717.332,  216332431.240,         39.900,   41166713.711,  216332544.105,         36.500,   41166725.586,  168571017.618,         40.800,   41166724.156,  161547226.046,         44.400
J02, 2025-01-08 00:09:30.000,   41166757.359,  216332977.322,         37.900,   41166756.180,  216332637.323,         39.400,   41166752.332,  216332750.168,         37.000,   41166765.813,  168571178.200,         41.100,   41166763.496,  161547379.949,         44.600
J02, 2025-01-08 00:10:00.000,   41166799.984,  216333198.954,         37.500,   41166798.738,  216332858.954,         39.100,   41166795.008,  216332971.812,         35.900,   41166807.777,  168571350.937,         42.700,   41166805.078,  161547545.467,         43.600
J02, 2025-01-08 00:10:30.000,   41166844.234,  216333436.661,         37.400,   41166843.773,  216333096.662,         38.200,   41166839.805,  216333209.508,         36.000,   41166852.969,  168571536.160,         42.100,   41166850.082,  161547722.974,         41.700
J02, 2025-01-08 00:11:00.000,   41166893.234,  216333690.137,         35.500,   41166890.988,  216333350.106,         37.000,   41166887.559,  216333462.980,         35.400,   41166901.078,  168571733.629,         41.200,   41166898.004,  161547912.233,         41.700
J02, 2025-01-08 00:11:30.000,   41166944.672,  216333959.826,         36.700,   41166942.230,  216333619.825,         38.000,   41166939.102,  216333732.676,         35.800,   41166952.145,  168571943.789,         40.900,   41166949.766,  161548113.649,         43.200
J02, 2025-01-08 00:12:00.000,   41166998.672,  216334245.701,         37.100,   41166996.551,  216333905.703,         37.500,   41166993.867,  216334018.551,         36.700,   41167006.715,  168572166.563,         39.500,   41167003.598,  161548327.136,         42.100
J02, 2025-01-08 00:12:30.000,   41167056.000,  216334547.942,         36.200,   41167054.406,  216334207.964,         38.600,   41167051.215,  216334320.795,         37.300,   41167064.066,  168572402.068,         39.900,   41167061.305,  161548552.865,         42.200
J02, 2025-01-08 00:13:00.000,   41167116.828,  216334866.802,         36.900,   41167115.680,  216334526.784,         39.000,   41167112.203,  216334639.652,         36.400,   41167125.598,  168572650.541,         41.600,   41167122.105,  161548790.938,         41.800
J02, 2025-01-08 00:13:30.000,   41167180.656,  216335202.616,         37.300,   41167179.258,  216334862.620,         39.200,   41167175.414,  216334975.473,         37.100,   41167189.199,  168572912.230,         41.600,   41167186.184,  161549041.693,         42.400
J02, 2025-01-08 00:14:00.000,   41167248.156,  216335555.429,         37.800,   41167246.961,  216335215.400,         39.900,   41167243.500,  216335328.280,         38.200,   41167256.402,  168573187.122,         43.000,   41167253.480,  161549305.148,         42.200
J02, 2025-01-08 00:14:30.000,   41167318.719,  216335925.514,         38.900,   41167317.738,  216335585.505,         41.000,   41167314.172,  216335698.364,         38.700,   41167326.902,  168573475.484,         43.600,   41167323.852,  161549581.481,         41.700
J02, 2025-01-08 00:15:00.000,   41167392.063,  216336313.121,         37.900,   41167390.988,  216335973.126,         39.900,   41167387.129,  216336085.977,         36.900,   41167400.949,  168573777.547,         43.000,   41167397.805,  161549870.917,         42.100
J02, 2025-01-08 00:15:30.000,   41167469.234,  216336718.454,         36.800,   41167468.617,  216336378.424,         40.000,   41167464.824,  216336491.312,         37.500,   41167477.336,  168574093.406,         42.400,   41167474.953,  161550173.610,         43.400
J02, 2025-01-08 00:16:00.000,   41167549.578,  216337141.470,         34.100,   41167547.715,  216336801.456,         37.600,   41167544.703,  216336914.325,         33.500,   41167558.055,  168574423.041,         41.300,   41167555.430,  161550489.525,         43.100
J02, 2025-01-08 00:16:30.000,   41167634.438,  216337582.578,         35.200,   41167632.297,  216337242.602,         38.300,   41167629.645,  216337355.436,         34.500,   41167641.957,  168574766.786,         42.300,   41167639.215,  161550818.974,         43.600
J02, 2025-01-08 00:17:00.000,   41167721.266,               ,         34.300,   41167719.207,  216337701.840,         37.700,   41167716.129,               ,         33.700,   41167729.469,  168575124.631,         41.600,   41167726.043,  161551161.919,         42.600
J02, 2025-01-08 00:17:30.000,   41167812.266,  216338519.352,         37.000,   41167811.250,  216338179.327,         40.000,   41167807.863,  216338292.210,         36.600,   41167819.848,  168575496.693,         40.900,   41167817.301,  161551518.484,         42.400
J02, 2025-01-08 00:18:00.000,   41167906.703,  216339015.298,         37.300,   41167905.625,  216338675.313,         40.200,   41167902.461,  216338788.155,         36.800,   41167913.781,  168575883.110,         39.600,   41167911.410,  161551888.822,         42.500
J02, 2025-01-08 00:18:30.000,   41168004.578,  216339529.939,         35.000,   41168002.859,  216339189.936,         39.200,   41167999.691,  216339302.801,         36.000,   41168012.473,  168576284.123,         40.600,   41168009.598,  161552273.140,         42.600
J02, 2025-01-08 00:19:00.000,   41168105.859,  216340063.650,         35.500,   41168104.598,  216339723.610,         39.400,   41168101.789,  216339836.512,         35.300,   41168114.086,  168576699.978,         42.600,   41168111.375,  161552671.693,         42.800
J02, 2025-01-08 00:19:30.000,   41168211.469,  216340616.352,         34.400,   41168209.875,  216340276.313,         38.200,   41168206.391,  216340389.224,         34.400,   41168218.867,  168577130.634,         41.500,   41168216.258,  161553084.389,         42.100
J02, 2025-01-08 00:20:00.000,   41168319.953,  216341188.168,         35.100,   41168318.570,  216340848.163,         37.800,   41168314.578,  216340961.026,         33.800,   41168328.559,  168577576.275,         43.500,   41168324.566,  161553511.435,         42.400
