> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
J02, 2025-01-09 00:00:00.000,   41166297.031,  216330339.558,         37.500,   41166294.910,  216330408.554,         39.900,   41166291.211,  216330328.903,         37.600,   41166303.906,  168569167.854,         41.400,   41166301.180,  161545453.315,         43.400
J02, 2025-01-09 00:00:30.000,   41166304.422,  216330384.721,         35.700,   41166303.395,  216330453.740,         39.200,   41166299.766,  216330374.059,         36.400,   41166312.168,  168569203.045,         39.900,   41166309.582,  161545487.047,         43.600
J02, 2025-01-09 00:01:00.000,   41166316.219,  216330443.885,         34.600,   41166313.879,  216330512.912,         39.000,   41166311.125,  216330433.245,         35.400,   41166323.813,  168569249.118,         40.900,   41166321.270,  161545531.205,         42.900
J02, 2025-01-09 00:01:30.000,   41166330.063,  216330517.040,         34.100,   41166327.570,  216330586.046,         37.500,   41166324.855,  216330506.385,         34.600,   41166338.285,  168569306.081,         40.600,   41166334.945,  161545585.789,         42.600
J02, 2025-01-09 00:02:00.000,   41166346.203,  216330604.384,         35.400,   41166344.754,  216330673.390,         38.400,   41166341.590,  216330593.730,         34.800,   41166354.438,  168569374.138,         41.000,   41166351.820,  161545651.037,         42.600
J02, 2025-01-09 00:02:30.000,   41166365.953,  216330705.712,         33.700,   41166363.836,  216330774.710,         36.500,   41166360.734,  216330695.056,         32.500,   41166374.070,  168569453.023,         42.100,   41166370.801,  161545726.677,         42.000
J02, 2025-01-09 00:03:00.000,   41166387.672,  216330821.570,         33.600,   41166385.438,  216330890.559,         36.300,   41166382.387,  216330810.919,         33.400,   41166396.223,  168569543.314,         43.000,   41166392.867,  161545813.203,         42.400
J02, 2025-01-09 00:03:30.000,   41166412.047,  216330952.349,         35.400,   41166411.383,  216331021.353,         38.200,   41166407.746,  216330941.704,         34.700,   41166421.488,  168569645.231,         43.400,   41166417.813,  161545910.864,         41.400
J02, 2025-01-09 00:04:00.000,   41166439.844,  216331096.991,         36.500,   41166438.895,  216331165.994,         39.000,   41166435.438,  216331086.344,         36.400,   41166448.992,  168569757.928,         43.900,   41166445.340,  161546018.846,         41.700
J02, 2025-01-09 00:04:30.000,   41166470.109,  216331255.414,         38.100,   41166469.363,  216331324.410,         40.000,   41166466.176,  216331244.760,         36.400,   41166479.043,  168569881.397,         42.400,   41166476.070,  161546137.100,         42.800
