> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
J02, 2025-01-20 00:00:00.000,   40497865.594,  212817738.216,         36.000,   40497866.801,  212817779.222,         39.800,   40497863.984,  212817725.125,         36.500,   40497871.688,  165832057.570,         40.000,   40497867.527,  158922388.834,         41.600
J02, 2025-01-20 00:00:30.000,   40498435.938,  212820741.127,         35.500,   40498438.332,  212820782.122,         40.200,   40498434.633,  212820728.028,         36.800,   40498443.367,  165834397.515,         40.300,   40498439.289,  158924631.279,         42.200
J02, 2025-01-20 00:01:00.000,   40499014.328,  212823779.044,         35.400,   40499016.055,  212823820.036,         39.900,   40499012.703,  212823765.949,         36.200,   40499021.359,  165836764.683,         40.500,   40499017.461,  158926899.836,         42.600
J02, 2025-01-20 00:01:30.000,   40499599.000,  212826852.042,         34.800,   40499600.691,  212826893.046,         39.500,   40499597.797,  212826838.931,         35.800,   40499606.531,  165839159.250,         40.600,   40499602.391,  158929194.625,         42.500
J02, 2025-01-20 00:02:00.000,   40500191.172,  212829960.433,         36.600,   40500192.371,  212830001.427,         39.400,   40500189.473,  212829947.340,         36.700,   40500197.746,  165841581.365,         40.500,   40500193.813,  158931515.815,         42.600
J02, 2025-01-20 00:02:30.000,   40500789.578,  212833104.282,         35.400,   40500790.723,  212833145.273,         39.700,   40500787.926,  212833091.185,         36.200,   40500795.883,  165844031.131,         40.200,   40500791.848,  158933863.513,         42.800
J02, 2025-01-20 00:03:00.000,   40501395.391,  212836283.580,         36.300,   40501396.059,  212836324.572,         40.200,   40501393.301,  212836270.489,         36.900,   40501401.152,  165846508.516,         40.200,   40501396.809,  158936237.690,         42.500
J02, 2025-01-20 00:03:30.000,   40502007.344,  212839498.275,         37.900,   40502008.352,  212839539.269,         40.700,   40502005.449,  212839485.184,         37.500,   40502012.684,  165849013.493,         40.700,   40502008.520,  158938638.289,         42.100
J02, 2025-01-20 00:04:00.000,   40502625.797,  212842748.560,         36.900,   40502626.973,  212842789.519,         41.000,   40502624.051,  212842735.469,         37.900,   40502631.145,  165851546.181,         40.600,   40502626.828,  158941065.442,         41.400
J02, 2025-01-20 00:04:30.000,   40503250.750,  212846034.646,         36.600,   40503252.363,  212846075.660,         40.900,   40503249.656,  212846021.550,         37.700,   40503256.211,  165854106.789,         40.500,   40503252.176,  158943519.373,         41.300
J02, 2025-01-20 00:05:00.000,   40503883.063,  212849356.560,         37.300,   40503884.328,  212849397.537,         40.700,   40503880.824,  212849343.471,         37.600,   40503888.074,  165856695.287,         40.400,   40503884.047,  158946000.000,         41.400
J02, 2025-01-20 00:05:30.000,   40504522.672,  212852714.301,         36.400,   40504523.484,  212852755.312,         40.600,   40504520.234,  212852701.210,         36.900,   40504527.316,  165859311.708,         40.300,   40504522.863,  158948507.370,         41.100
J02, 2025-01-20 00:06:00.000,   40505168.234,  212856108.057,         36.800,   40505169.438,  212856149.073,         40.400,   40505166.453,  212856094.966,         37.200,   40505172.707,  165861956.185,         39.400,   40505168.543,  158951041.687,         40.800
