> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
J02, 2025-01-22 00:00:00.000,   40506451.344,  212862845.685,         37.900,   40506451.898,  212862604.673,         41.300,   40506449.781,  212862830.596,         38.300,   40506454.000,  165867345.643,         38.800,   40506450.813,  158956020.419,         42.200
J02, 2025-01-22 00:00:30.000,   40507130.516,  212866421.070,         37.300,   40507132.336,  212866180.092,         41.100,   40507129.309,  212866405.978,         38.600,   40507134.551,  165870131.662,         39.200,   40507131.301,  158958690.381,         42.500
J02, 2025-01-22 00:01:00.000,   40507818.172,  212870033.069,         38.500,   40507819.121,  212869792.061,         41.300,   40507816.992,  212870017.983,         38.000,   40507821.652,  165872946.197,         39.200,   40507818.793,  158961387.643,         42.700
J02, 2025-01-22 00:01:30.000,   40508511.578,  212873681.860,         37.000,   40508513.477,  212873440.874,         41.300,   40508510.633,  212873666.776,         38.200,   40508516.605,  165875789.422,         40.200,   40508513.207,  158964112.402,         42.900
J02, 2025-01-22 00:02:00.000,   40509213.453,  212877367.641,         37.300,   40509214.957,  212877126.641,         41.400,   40509212.012,  212877352.562,         38.400,   40509217.910,  165878661.456,         40.300,   40509214.535,  158966864.777,         43.700
J02, 2025-01-22 00:02:30.000,   40509922.156,  212881090.107,         38.200,   40509923.266,  212880849.100,         41.700,   40509920.277,  212881075.021,         38.900,   40509927.148,  165881562.085,         40.500,   40509923.004,  158969644.536,         42.700
J02, 2025-01-22 00:03:00.000,   40510636.516,  212884849.435,         38.300,   40510638.078,  212884608.455,         41.600,   40510635.723,  212884834.351,         38.700,   40510642.602,  165884491.429,         41.700,   40510638.441,  158972451.845,         43.300
J02, 2025-01-22 00:03:30.000,   40511359.563,  212888645.759,         37.700,   40511361.102,  212888404.743,         41.600,   40511357.629,  212888630.682,         38.500,   40511365.078,  165887449.592,         41.500,   40511360.895,  158975286.740,         43.700
J02, 2025-01-22 00:04:00.000,   40512088.563,  212892478.942,         36.600,   40512089.875,  212892237.932,         41.400,   40512086.332,  212892463.865,         38.400,   40512095.477,  165890436.493,         42.600,   40512090.328,  158978149.202,         43.000
J02, 2025-01-22 00:04:30.000,   40512824.859,  212896349.398,         38.100,   40512825.785,  212896108.400,         40.600,   40512822.801,  212896334.313,         37.100,   40512831.930,  165893452.429,         42.900,   40512826.777,  158981039.480,         42.700
J02, 2025-01-22 00:05:00.000,   40513567.469,  212900256.865,         35.400,   40513568.922,  212900015.851,         40.100,   40513565.699,  212900241.778,         36.800,   40513575.578,  165896497.239,         42.700,   40513570.281,  158983957.421,         42.700
J02, 2025-01-22 00:05:30.000,   40514317.938,  212904201.608,         35.400,   40514319.395,  212903960.611,         39.400,   40514316.387,  212904186.529,         35.800,   40514325.824,  165899571.084,         42.400,   40514320.539,  158986903.190,         41.700
J02, 2025-01-22 00:06:00.000,   40515075.297,  212908183.975,         35.200,   40515076.793,  212907942.947,         39.500,   40515073.160,  212908168.891,         35.700,   40515083.402,  165902674.227,         42.100,   40515077.848,  158989877.011,         41.600
J02, 2025-01-22 00:06:30.000,   40515840.609,  212912203.733,         35.500,   40515841.875,  212911962.735,         39.700,   40515839.527,  212912188.653,         36.200,   40515848.262,  165905806.540,         41.700,   40515842.559,  158992878.802,         40.700
J02, 2025-01-22 00:07:00.000,   40516613.063,  212916261.077,         35.800,   40516614.039,  212916020.058,         39.900,   40516611.098,  212916245.998,         37.100,   40516620.387,  165908968.068,         41.300,   40516614.691,  158995908.606,         40.500
J02, 2025-01-22 00:07:30.000,   40517391.938,  212920356.015,         36.100,   40517393.746,  212920115.012,         40.600,   40517390.977,  212920340.938,         37.000,   40517399.305,  165912158.922,         41.200,   40517393.996,  158998966.496,         41.100
J02, 2025-01-22 00:08:00.000,   40518179.625,  212924488.443,         37.100,   40518181.004,  212924247.431,         41.500,   40518177.727,  212924473.358,         39.600,   40518185.590,  165915378.993,         41.000,   40518180.453,  159002052.382,         41.400
J02, 2025-01-22 00:08:30.000,   40518973.219,  212928658.564,         38.400,   40518974.977,  212928417.540,         41.500,   40518972.293,  212928643.480,         38.300,   40518978.957,  165918628.406,         40.600,   40518973.945,  159005166.416,         41.700
J02, 2025-01-22 00:09:00.000,   40519774.188,  212932866.301,         37.800,   40519775.387,  212932625.306,         41.500,   40519772.129,  212932851.222,         38.200,   40519779.516,  165921907.160,         40.600,   40519774.738,  159008308.543,         41.600
J02, 2025-01-22 00:09:30.000,   40520582.516,  212937112.362,         37.600,   40520583.707,  212936871.362,         41.700,   40520581.078,  212937097.284,         38.900,   40520587.316,  165925215.772,         40.000,   40520582.910,  159011479.302,         42.300
J02, 2025-01-22 00:10:00.000,   40521397.859,  212941396.040,         39.500,   40521398.867,  212941155.046,         41.800,   40521396.449,  212941380.969,         38.400,   40521402.016,  165928553.690,         39.400,   40521398.359,  159014678.154,         42.600
J02, 2025-01-22 00:10:30.000,   40522220.578,  212945717.769,         39.100,   40522221.449,  212945476.776,         41.600,   40522218.664,  212945702.695,         39.000,   40522224.344,  165931921.251,         40.000,   40522220.926,  159017905.429,         43.000
J02, 2025-01-22 00:11:00.000,   40523050.016,  212950077.517,         37.200,   40523051.133,  212949836.504,         41.500,   40523048.352,  212950062.440,         37.700,   40523054.086,  165935318.453,         40.500,   40523050.723,  159021161.072,         43.200
J02, 2025-01-22 00:11:30.000,   40523886.234,  212954475.433,         37.500,   40523887.559,  212954234.408,         41.000,   40523884.926,  212954460.356,         37.900,   40523891.508,  165938745.371,         40.700,   40523887.656,  159024445.214,         43.600
J02, 2025-01-22 00:12:00.000,   40524730.297,  212958911.502,         38.000,   40524731.414,  212958670.495,         40.700,   40524728.676,  212958896.433,         38.300,   40524736.004,  165942202.062,         40.900,   40524731.902,  159027757.885,         43.600
J02, 2025-01-22 00:12:30.000,   40525582.094,  212963385.797,         36.800,   40525583.004,  212963144.804,         40.900,   40525579.727,  212963370.722,         38.400,   40525587.563,  165945688.526,         41.300,   40525583.445,  159031099.074,         43.600
J02, 2025-01-22 00:13:00.000,   40526440.688,  212967898.335,         37.100,   40526442.148,  212967657.330,         41.100,   40526438.797,  212967883.266,         38.100,   40526446.680,  165949204.801,         42.000,   40526442.441,  159034468.820,         42.800
J02, 2025-01-22 00:13:30.000,   40527307.188,  212972449.465,         37.500,   40527307.953,  212972208.470,         41.300,   40527305.191,  212972434.396,         38.200,   40527312.574,  165952751.143,         41.700,   40527308.383,  159037867.406,         43.000
J02, 2025-01-22 00:14:00.000,   40528180.766,  212977038.736,         38.300,   40528181.289,  212976797.728,         41.600,   40528178.324,  212977023.663,         38.600,   40528185.477,  165956327.220,         42.200,   40528181.637,  159041294.468,         43.000
J02, 2025-01-22 00:14:30.000,   40529060.953,  212981666.487,         38.500,   40529061.898,  212981425.497,         41.800,   40529058.980,  212981651.410,         38.900,   40529066.422,  165959933.255,         42.000,   40529062.211,  159044750.233,         43.200
J02, 2025-01-22 00:15:00.000,   40529948.500,  212986332.694,         37.300,   40529949.801,  212986091.689,         41.600,   40529946.648,  212986317.620,         39.100,   40529954.285,  165963569.263,         42.200,   40529950.176,  159048234.741,         43.000
J02, 2025-01-22 00:15:30.000,   40530843.453,  212991037.522,         37.300,   40530844.547,  212990796.554,         41.100,   40530841.480,  212991022.453,         38.000,   40530849.336,  165967235.375,         41.300,   40530845.551,  159051748.110,         42.500
J02, 2025-01-22 00:16:00.000,   40531746.219,  212995781.069,         38.000,   40531747.352,  212995540.048,         40.900,   40531744.512,  212995765.998,         38.500,   40531752.109,  165970931.648,         41.700,   40531748.012,  159055290.352,         42.300
J02, 2025-01-22 00:16:30.000,   40532656.063,  213000563.257,         36.900,   40532657.418,  213000322.275,         41.300,   40532654.340,  213000548.188,         38.900,   40532661.742,  165974658.040,         41.600,   40532657.680,  159058861.476,         43.000
J02, 2025-01-22 00:17:00.000,   40533573.203,  213005384.018,         36.900,   40533574.547,  213005143.023,         41.200,   40533571.754,  213005368.948,         37.600,   40533579.223,  165978414.464,         40.700,   40533574.699,  159062461.354,         42.100
J02, 2025-01-22 00:17:30.000,   40534497.922,  213010243.713,         37.700,   40534499.648,  213010002.713,         41.800,   40534496.309,  213010228.651,         38.300,   40534503.742,  165982201.194,         40.600,   40534499.219,  159066090.333,         42.000
J02, 2025-01-22 00:18:00.000,   40535429.922,  213015142.161,         38.200,   40535431.496,  213014901.179,         41.700,   40535428.559,  213015127.094,         38.600,   40535436.000,  165986018.155,         40.700,   40535431.395,  159069748.244,         42.000
J02, 2025-01-22 00:18:30.000,   40536369.328,  213020079.470,         37.600,   40536370.969,  213019838.475,         41.400,   40536368.449,  213020064.408,         38.000,   40536375.148,  165989865.370,         40.200,   40536371.098,  159073435.166,         42.000
J02, 2025-01-22 00:19:00.000,   40537316.813,  213025055.414,         37.100,   40537317.859,  213024814.414,         41.300,   40537314.715,  213025040.351,         37.700,   40537322.391,  165993742.723,         40.200,   40537318.355,  159077150.956,         42.700
J02, 2025-01-22 00:19:30.000,   40538271.250,  213030070.418,         37.600,   40538272.711,  213029829.418,         41.300,   40538269.348,  213030055.355,         38.300,   40538277.441,  165997650.489,         40.700,   40538272.883,  159080895.895,         42.500
J02, 2025-01-22 00:20:00.000,   40539232.953,  213035124.363,         36.900,   40539234.172,  213034883.345,         41.100,   40539231.844,  213035109.300,         37.800,   40539238.805,  166001588.619,         41.100,   40539234.535,  159084669.944,         43.100
J02, 2025-01-22 00:20:30.000,   40540202.625,  213040217.464,         36.900,   40540203.285,  213039976.438,         40.900,   40540200.629,  213040202.409,         38.700,   40540208.109,  166005557.253,         41.500,   40540203.957,  159088473.209,         42.900
J02, 2025-01-22 00:21:00.000,   40541179.203,  213045349.528,         36.900,   40541180.086,  213045108.523,         41.000,   40541177.063,  213045334.466,         38.400,   40541184.828,  166009556.287,         41.800,   40541180.793,  159092305.611,         43.400
J02, 2025-01-22 00:21:30.000,   40542162.953,  213050520.616,         37.500,   40542164.574,  213050279.611,         40.800,   40542161.320,  213050505.554,         38.100,   40542168.973,  166013585.677,         41.500,   40542164.914,  159096167.126,         44.400
J02, 2025-01-22 00:22:00.000,   40543154.781,  213055729.900,         37.500,   40543155.793,  213055488.890,         41.000,   40543153.152,  213055714.845,         38.200,   40543160.652,  166017644.868,         42.400,   40543156.176,  159100057.170,         43.600
J02, 2025-01-22 00:22:30.000,   40544153.875,  213060978.946,         37.400,   40544154.711,  213060737.924,         41.300,   40544152.082,  213060963.891,         39.200,   40544159.582,  166021735.029,         43.200,   40544155.148,  159103976.923,         43.800
J02, 2025-01-22 00:23:00.000,   40545160.734,  213066267.521,         38.200,   40545161.480,  213066026.506,         41.800,   40545158.852,  213066252.464,         39.200,   40545166.453,  166025855.987,         43.100,   40545161.406,  159107926.198,         43.600
J02, 2025-01-22 00:23:30.000,   40546173.781,  213071595.499,         39.000,   40546175.023,  213071354.512,         42.300,   40546172.191,  213071580.444,         39.500,   40546180.102,  166030007.712,         41.700,   40546175.309,  159111904.897,         44.200
J02, 2025-01-22 00:24:00.000,   40547194.953,  213076962.896,         38.300,   40547196.641,  213076721.883,         42.200,   40547193.172,  213076947.838,         39.200,   40547200.988,  166034190.082,         42.200,   40547196.672,  159115913.017,         43.800
J02, 2025-01-22 00:24:30.000,   40548224.141,  213082369.801,         38.600,   40548225.250,  213082128.790,         42.500,   40548222.000,  213082354.746,         38.800,   40548229.746,  166038403.251,         42.300,   40548225.559,  159119950.652,         43.200
J02, 2025-01-22 00:25:00.000,   40549260.016,  213087816.030,         38.100,   40549261.422,  213087575.020,         42.200,   40549258.461,  213087800.983,         39.200,   40549265.855,  166042647.084,         42.100,   40549261.852,  159124017.633,         43.300
J02, 2025-01-22 00:25:30.000,   40550303.828,  213093301.541,         38.000,   40550305.406,  213093060.544,         42.100,   40550302.367,  213093286.486,         38.800,   40550309.570,  166046921.525,         41.800,   40550305.566,  159128113.959,         42.800
J02, 2025-01-22 00:26:00.000,   40551355.438,  213098826.421,         38.700,   40551356.949,  213098585.408,         42.100,   40551353.688,  213098811.366,         39.400,   40551360.832,  166051226.607,         40.900,   40551356.824,  159132239.669,         42.900
J02, 2025-01-22 00:26:30.000,   40552413.438,  213104390.729,         39.100,   40552415.500,  213104149.722,         42.200,   40552412.406,  213104375.680,         39.100,   40552419.617,  166055562.400,         41.300,   40552415.582,  159136394.810,         42.900
J02, 2025-01-22 00:27:00.000,   40553480.156,  213109994.499,         38.300,   40553481.742,  213109753.504,         41.900,   40553478.789,  213109979.451,         38.600,   40553485.539,  166059928.962,         40.600,   40553481.418,  159140579.415,         42.400
J02, 2025-01-22 00:27:30.000,   40554554.203,  213115637.898,         38.300,   40554555.762,  213115396.909,         42.000,   40554552.746,  213115622.850,         38.700,   40554559.336,  166064326.384,         40.600,   40554555.180,  159144793.615,         42.500
J02, 2025-01-22 00:28:00.000,   40555635.953,  213121320.830,         37.900,   40555637.129,  213121079.833,         41.400,   40555634.063,  213121305.781,         39.100,   40555640.750,  166068754.623,         40.600,   40555636.715,  159149037.311,         42.200
J02, 2025-01-22 00:28:30.000,   40556724.672,  213127043.174,         37.300,   40556725.727,  213126802.169,         41.300,   40556722.887,  213127028.123,         37.900,   40556730.082,  166073213.530,         40.700,   40556725.984,  159153310.451,         42.600
J02, 2025-01-22 00:29:00.000,   40557820.656,  213132805.292,         37.900,   40557821.824,  213132564.272,         40.800,   40557818.988,  213132790.247,         37.300,   40557826.547,  166077703.477,         41.100,   40557822.395,  159157613.304,         42.700
J02, 2025-01-22 00:29:30.000,   40558924.297,  213138606.973,         36.800,   40558925.676,  213138365.995,         40.700,   40558922.773,  213138591.925,         37.800,   40558930.301,  166082224.280,         40.800,   40558926.652,  159161945.748,         42.800
J02, 2025-01-22 00:30:00.000,   40560036.000,  213144448.290,         36.800,   40560037.660,  213144207.292,         40.900,   40560034.555,  213144433.245,         38.200,   40560042.145,  166086775.937,         41.400,   40560038.227,  159166307.738,         42.600
J02, 2025-01-22 00:30:30.000,   40561155.250,  213150329.098,         36.800,   40561156.629,  213150088.095,         41.200,   40561153.383,  213150314.050,         37.700,   40561161.656,  166091358.336,         41.400,   40561157.410,  159170699.209,         43.200
J02, 2025-01-22 00:31:00.000,   40562282.156,  213156249.524,         38.100,   40562283.844,  213156008.554,         41.700,   40562280.590,  213156234.479,         38.200,   40562288.633,  166095971.657,         42.300,   40562283.961,  159175120.287,         43.200
J02, 2025-01-22 00:31:30.000,   40563417.078,  213162209.787,         38.100,   40563418.602,  213161968.800,         42.000,   40563415.590,  213162194.747,         38.700,   40563422.969,  166100615.975,         42.600,   40563418.250,  159179571.104,         42.900
J02, 2025-01-22 00:32:00.000,   40564559.516,  213168209.868,         39.300,   40564560.285,  213167968.862,         42.500,   40564557.641,  213168194.828,         40.200,   40564564.895,  166105291.332,         42.200,   40564560.055,  159184051.648,         42.900
J02, 2025-01-22 00:32:30.000,   40565708.203,  213174249.560,         38.400,   40565709.926,  213174008.565,         42.500,   40565706.832,  213174234.528,         39.200,   40565713.973,  166109997.570,         42.200,   40565709.645,  159188561.796,         43.300
J02, 2025-01-22 00:33:00.000,   40566865.859,  213180328.851,         38.700,   40566867.285,  213180087.854,         42.900,   40566864.262,  213180313.811,         39.700,   40566871.078,  166114734.657,         42.700,   40566866.547,  159193101.490,         44.100
J02, 2025-01-22 00:33:30.000,   40568029.797,  213186448.012,         39.700,   40568031.277,  213186207.000,         42.900,   40568028.543,  213186432.973,         39.500,   40568035.605,  166119502.797,         42.800,   40568031.164,  159197670.961,         44.200
J02, 2025-01-22 00:34:00.000,   40569201.734,  213192606.858,         39.000,   40569203.512,  213192365.863,         42.600,   40569200.438,  213192591.823,         40.200,   40569207.633,  166124301.882,         42.400,   40569203.141,  159202270.065,         43.800
J02, 2025-01-22 00:34:30.000,   40570381.141,  213198805.597,         38.500,   40570382.863,  213198564.592,         42.500,   40570379.922,  213198790.564,         39.000,   40570387.355,  166129132.064,         42.900,   40570382.723,  159206898.994,         44.000
J02, 2025-01-22 00:35:00.000,   40571567.813,  213205044.117,         38.400,   40571569.434,  213204803.107,         42.300,   40571565.977,  213205029.078,         38.900,   40571574.074,  166133993.237,         42.200,   40571569.879,  159211557.618,         43.200
J02, 2025-01-22 00:35:30.000,   40572763.406,  213211322.325,         38.000,   40572764.332,  213211081.295,         42.300,   40572761.590,  213211307.285,         38.800,   40572768.539,  166138885.322,         41.800,   40572764.410,  159216245.863,         43.400
J02, 2025-01-22 00:36:00.000,   40573965.422,  213217639.995,         38.300,   40573966.398,  213217398.972,         42.400,   40573963.383,  213217624.962,         38.700,   40573971.238,  166143808.141,         42.200,   40573966.582,  159220963.580,         43.300
J02, 2025-01-22 00:36:30.000,   40575174.953,  213223997.575,         37.700,   40575176.105,  213223756.565,         42.000,   40575173.270,  213223982.543,         38.600,   40575180.891,  166148762.079,         42.400,   40575176.324,  159225711.085,         43.100
J02, 2025-01-22 00:37:00.000,   40576392.328,  213230395.116,         38.000,   40576393.387,  213230154.102,         42.100,   40576390.141,  213230380.092,         38.600,   40576398.164,  166153747.141,         42.900,   40576393.629,  159230488.434,         43.100
J02, 2025-01-22 00:37:30.000,   40577617.297,  213236832.306,         37.900,   40577618.309,  213236591.303,         41.900,   40577615.133,  213236817.274,         38.800,   40577623.391,  166158763.141,         42.400,   40577618.629,  159235295.401,         43.400
J02, 2025-01-22 00:38:00.000,   40578850.500,  213243309.252,         38.700,   40578851.348,  213243068.259,         42.000,   40578848.848,  213243294.220,         38.600,   40578855.883,  166163810.086,         42.800,   40578851.250,  159240132.063,         42.400
J02, 2025-01-22 00:38:30.000,   40580090.438,  213249825.873,         38.800,   40580091.469,  213249584.876,         41.900,   40580088.453,  213249810.841,         39.200,   40580096.094,  166168887.957,         42.800,   40580091.598,  159244998.346,         42.700
J02, 2025-01-22 00:39:00.000,   40581338.203,  213256382.393,         38.600,   40581339.191,  213256141.385,         41.900,   40581336.188,  213256367.364,         38.300,   40581343.652,  166173996.921,         42.600,   40581339.129,  159249894.409,         42.900
J02, 2025-01-22 00:39:30.000,   40582593.266,  213262978.784,         37.500,   40582594.043,  213262737.771,         41.800,   40582591.063,  213262963.759,         38.600,   40582598.332,  166179136.933,         41.100,   40582594.070,  159254820.247,         42.600
J02, 2025-01-22 00:40:00.000,   40583855.906,  213269615.061,         37.800,   40583856.945,  213269374.061,         41.900,   40583854.254,  213269600.032,         38.600,   40583860.715,  166184308.041,         40.900,   40583856.758,  159259775.901,         42.600
J02, 2025-01-22 00:40:30.000,   40585125.344,  213276291.261,         37.900,   40585127.250,  213276050.266,         42.000,   40585124.402,  213276276.235,         38.900,   40585131.715,  166189510.213,         41.300,   40585127.316,  159264761.310,         42.600
J02, 2025-01-22 00:41:00.000,   40586404.109,  213283007.069,         38.400,   40586405.258,  213282766.074,         42.200,   40586402.336,  213282992.046,         39.200,   40586409.844,  166194743.279,         41.400,   40586405.711,  159269776.333,         43.000
J02, 2025-01-22 00:41:30.000,   40587690.422,  213289762.781,         39.200,   40587691.512,  213289521.784,         42.600,   40587688.582,  213289747.756,         39.900,   40587695.195,  166200007.432,         41.600,   40587691.410,  159274821.140,         43.200
