> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
J02, 2025-01-07 00:00:00.000,   40461435.500,  212626285.317,         34.100,   40461437.418,  212626272.338,         37.900,   40461434.277,  212626278.176,         34.100,   40461442.605,  165682827.697,         37.900,   40461438.371,  158779368.960,         40.200
J02, 2025-01-07 00:00:30.000,   40461450.688,  212626358.092,         34.500,   40461451.996,  212626345.117,         37.700,   40461448.930,  212626350.956,         34.200,   40461456.563,  165682884.388,         38.000,   40461452.328,  158779423.276,         40.200
J02, 2025-01-07 00:01:00.000,   40461467.641,  212626450.037,         33.800,   40461468.637,  212626437.043,         37.500,   40461465.070,  212626442.904,         33.500,   40461474.469,  165682955.988,         38.100,   40461469.863,  158779491.918,         40.700
J02, 2025-01-07 00:01:30.000,   40461488.641,  212626561.672,         33.700,   40461489.867,  212626548.659,         37.400,   40461486.535,  212626554.530,         34.300,   40461495.461,  165683042.971,         37.900,   40461491.113,  158779575.233,         40.400
J02, 2025-01-07 00:02:00.000,   40461514.250,  212626692.849,         34.700,   40461515.340,  212626679.858,         37.500,   40461511.734,  212626685.709,         34.700,   40461520.113,  165683145.212,         38.100,   40461515.805,  158779673.235,         40.200
J02, 2025-01-07 00:02:30.000,   40461541.875,  212626844.085,         34.500,   40461543.961,  212626831.070,         37.800,   40461540.676,  212626836.941,         34.000,   40461549.004,  165683263.044,         38.400,   40461544.656,  158779786.152,         40.600
J02, 2025-01-07 00:03:00.000,   40461573.375,               ,         34.200,   40461575.508,  212627002.390,         37.600,   40461571.789,               ,         33.100,   40461582.457,  165683396.521,         38.100,   40461577.207,  158779914.051,         40.400
J02, 2025-01-07 00:03:30.000,   40461612.063,               ,         33.800,   40461612.180,  212627193.789,         37.900,   40461608.305,               ,         34.000,   40461618.605,  165683545.668,         39.000,   40461613.945,  158780056.982,         40.200
J02, 2025-01-07 00:04:00.000,   40461651.609,               ,         34.600,   40461652.883,  212627405.839,         38.100,   40461649.555,               ,         34.300,   40461658.742,  165683710.873,         38.400,   40461654.129,  158780215.329,         40.500
J02, 2025-01-07 00:04:30.000,   40461695.609,  212627651.440,         34.100,   40461697.730,  212627638.472,         38.300,   40461694.031,  212627644.305,         34.800,   40461702.813,  165683892.126,         37.300,   40461698.754,  158780389.032,         40.400
J02, 2025-01-07 00:05:00.000,   40461744.203,  212627904.996,         34.600,   40461745.910,  212627891.971,         38.700,   40461742.910,  212627897.853,         35.300,   40461750.938,  165684089.642,         38.100,   40461746.734,  158780578.323,         41.600
J02, 2025-01-07 00:05:30.000,   40461796.266,               ,         33.500,   40461797.773,  212628166.577,         38.700,   40461794.090,               ,         34.600,   40461802.898,  165684303.615,         37.500,   40461798.934,  158780783.361,         40.300
J02, 2025-01-07 00:06:00.000,   40461853.016,               ,         33.700,   40461854.160,  212628462.034,         38.300,   40461851.289,               ,         34.000,   40461859.289,  165684533.863,         38.200,   40461855.133,  158781003.999,         40.700
J02, 2025-01-07 00:06:30.000,   40461913.219,               ,         34.400,   40461914.324,  212628779.168,         38.400,   40461911.172,               ,         34.700,   40461920.391,  165684780.944,         38.300,   40461915.637,  158781240.805,         40.400
J02, 2025-01-07 00:07:00.000,   40461976.188,               ,         35.000,   40461978.926,  212629117.988,         38.600,   40461975.680,               ,         35.200,   40461984.488,  165685044.936,         37.600,   40461980.000,  158781493.794,         40.300
J02, 2025-01-07 00:07:30.000,   40462045.641,               ,         34.400,   40462047.848,  212629478.519,         38.800,   40462044.066,               ,         35.100,   40462052.898,  165685325.859,         37.400,   40462048.746,  158781762.996,         40.300
