> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
J02, 2025-01-17 00:00:00.000,   40487025.922,  212760753.105,         36.200,   40487027.770,  212760804.124,         40.200,   40487024.547,  212760751.997,         36.900,   40487031.309,  165787659.141,         39.200,   40487027.762,  158879842.911,         41.600
J02, 2025-01-17 00:00:30.000,   40487439.453,  212762923.675,         36.400,   40487440.668,  212762974.678,         40.400,   40487437.809,  212762922.574,         37.600,   40487444.926,  165789350.492,         39.600,   40487440.793,  158881463.768,         42.400
J02, 2025-01-17 00:01:00.000,   40487858.922,  212765126.464,         36.300,   40487859.785,  212765177.460,         40.700,   40487856.789,  212765125.361,         37.500,   40487864.074,  165791066.918,         39.500,   40487860.180,  158883108.698,         41.800
J02, 2025-01-17 00:01:30.000,   40488283.578,  212767361.509,         36.900,   40488285.086,  212767412.493,         40.500,   40488281.863,  212767360.404,         37.300,   40488289.207,  165792808.518,         39.600,   40488285.480,  158884777.728,         42.400
J02, 2025-01-17 00:02:00.000,   40488715.406,  212769629.106,         36.200,   40488716.438,  212769680.110,         40.300,   40488713.664,  212769627.999,         37.300,   40488721.020,  165794575.497,         39.100,   40488716.863,  158886471.081,         42.200
J02, 2025-01-17 00:02:30.000,   40489153.109,  212771929.354,         36.100,   40489154.395,  212771980.348,         40.000,   40489151.668,  212771928.253,         37.100,   40489158.047,  165796367.866,         38.700,   40489154.516,  158888188.788,         42.500
J02, 2025-01-17 00:03:00.000,   40489597.500,  212774262.266,         35.400,   40489598.375,  212774313.266,         39.500,   40489595.473,  212774261.167,         36.300,   40489602.418,  165798185.721,         39.800,   40489598.227,  158889930.900,         41.800
J02, 2025-01-17 00:03:30.000,   40490047.063,  212776627.995,         36.400,   40490048.691,  212776678.997,         39.400,   40490045.984,  212776626.888,         36.400,   40490052.980,  165800029.140,         40.200,   40490048.289,  158891697.521,         41.600
J02, 2025-01-17 00:04:00.000,   40490504.438,  212779026.740,         35.600,   40490505.012,  212779077.709,         39.700,   40490502.754,  212779025.637,         37.100,   40490509.184,  165801898.275,         40.200,   40490504.660,  158893488.783,         41.100
J02, 2025-01-17 00:04:30.000,   40490967.016,  212781458.699,         35.700,   40490968.320,  212781509.684,         40.100,   40490965.129,  212781457.599,         37.100,   40490972.004,  165803793.327,         40.200,   40490967.574,  158895304.860,         41.700
J02, 2025-01-17 00:05:00.000,   40491436.172,  212783923.932,         36.700,   40491437.477,  212783974.933,         40.200,   40491434.918,  212783922.824,         37.100,   40491441.383,  165805714.311,         40.000,   40491436.746,  158897145.785,         41.300
J02, 2025-01-17 00:05:30.000,   40491911.938,  212786422.370,         36.600,   40491912.934,  212786473.374,         40.200,   40491910.590,  212786421.262,         37.600,   40491917.320,  165807661.161,         40.600,   40491912.328,  158899011.519,         41.800
J02, 2025-01-17 00:06:00.000,   40492393.016,  212788954.087,         36.700,   40492394.219,  212789005.126,         40.700,   40492391.387,  212788952.979,         37.500,   40492399.125,  165809633.956,         40.800,   40492394.148,  158900902.104,         41.300
J02, 2025-01-17 00:06:30.000,   40492881.266,  212791519.432,         37.700,   40492882.535,  212791570.436,         40.900,   40492878.824,  212791518.327,         37.900,   40492886.645,  165811632.913,         39.900,   40492882.305,  158902817.773,         41.800
