> PRN,"	                    time","	            C1C","	            L1C","	            D1C","	            S1C","	            C2L","	            L2L","	            D2L","	            S2L","	            C5Q","	            L5Q","	            D5Q","	            S5Q","	            C1L","	            L1L","	            D1L","	            S1L","	            C1Z","	            L1Z","	            D1Z","	            S1Z","	            C5P","	            L5P","	            D5P","	            S5P"
  J02, 2025-01-13 00:00:00.000,38693794.02,203337466.3,-1970.521,41.545,38693799.18,158444971.3,-1535.328,42.508,38693800.31,151843144.2,-1471.499,45.708,38693794.13,203337484.3,-1970.411,42.008,38693790.78,203337453.6,-1970.474,42.529,38693797.11,151843133.2,-1471.454,42.612
  J02, 2025-01-13 00:00:30.000,38705048.25,203396607.3,-1971.978,41.592,38705053.05,158491055.2,-1536.798,42.354,38705054.54,151887307.9,-1472.682,46.057,38705048.31,203396625.3,-1972.117,42.148,38705044.91,203396594.5,-1972.22,42.667,38705051.34,151887296.9,-1472.749,42.65
  J02, 2025-01-13 00:01:00.000,38716305.72,203455763.7,-1972.925,41.657,38716310.17,158537151,-1537.248,42.197,38716311.75,151931483.1,-1473.251,45.828,38716305.7,203455781.7,-1972.835,42.18,38716302.37,203455750.9,-1972.884,42.368,38716308.38,151931472,-1473.181,42.656
  J02, 2025-01-13 00:01:30.000,38727566.06,203514938.8,-1972.225,41.638,38727571.21,158583261.4,-1536.907,42.616,38727572.31,151975672.2,-1472.796,46.01,38727566,203514956.8,-1972.169,42.095,38727562.71,203514926,-1972.352,42.205,38727569.17,151975661.2,-1472.764,42.599
  J02, 2025-01-13 00:02:00.000,38738830.32,203574129.9,-1973.159,42.093,38738834.48,158629384.4,-1537.625,41.983,38738836.14,152019873.3,-1473.501,45.989,38738830.36,203574147.9,-1973.231,42.55,38738827.38,203574117.1,-1973.304,42.853,38738832.84,152019862.3,-1473.474,42.718
  J02, 2025-01-13 00:02:30.000,38750097.32,203633338.8,-1973.616,42.061,38750101.91,158675521.1,-1537.837,42.762,38750103.3,152064087.7,-1473.856,45.878,38750097.15,203633356.8,-1973.615,42.32,38750093.96,203633326,-1973.675,42.694,38750100.02,152064076.7,-1473.833,42.732
  J02, 2025-01-13 00:03:00.000,38761367.58,203692563.7,-1974.856,42.032,38761372.26,158721670.3,-1538.797,42.849,38761373.54,152108314,-1474.754,45.899,38761367.69,203692581.7,-1974.905,42.559,38761364.31,203692550.9,-1974.89,42.838,38761370.21,152108303,-1474.763,42.753
  J02, 2025-01-13 00:03:30.000,38772641.48,203751809.3,-1975.042,42.025,38772646.07,158767835.7,-1539.082,42.279,38772647.67,152152555.8,-1474.862,45.943,38772641.55,203751827.3,-1975.027,42.282,38772638.27,203751796.5,-1975.035,42.525,38772644.32,152152544.8,-1474.744,42.777
  J02, 2025-01-13 00:04:00.000,38783917.87,203811067.1,-1974.713,41.95,38783922.52,158814010.6,-1538.614,42.542,38783924.14,152196806.8,-1474.489,45.932,38783917.93,203811085.1,-1974.61,42.377,38783914.76,203811054.4,-1974.599,42.859,38783920.95,152196795.7,-1474.527,42.669
  J02, 2025-01-13 00:04:30.000,38795197.73,203870343.5,-1976.743,41.588,38795202.76,158860200,-1540.315,42.582,38795203.98,152241071.5,-1476.024,45.997,38795197.79,203870361.5,-1976.672,42.106,38795194.49,203870330.8,-1976.685,42.5,38795200.72,152241060.5,-1476.177,42.29
  J02, 2025-01-13 00:05:00.000,38806480.51,203929634.1,-1976.501,41.952,38806485.06,158906400.4,-1540.134,42.191,38806486.64,152285346.9,-1475.859,45.822,38806480.45,203929652.1,-1976.406,41.802,38806477.28,203929621.4,-1976.433,42.506,38806483.41,152285335.9,-1475.843,42.286
  J02, 2025-01-13 00:05:30.000,38817765.71,203988941.1,-1976.597,41.375,38817771.53,158952613.5,-1540.108,42.555,38817772.6,152329634.5,-1475.918,45.779,38817766.01,203988959.1,-1976.544,41.692,38817762.5,203988928.4,-1976.588,42.011,38817769.26,152329623.5,-1476.055,42.271
  J02, 2025-01-13 00:06:00.000,38829054.65,204048264.1,-1977.054,41.592,38829059.69,158998839.2,-1540.581,42.023,38829061.44,152373934.1,-1476.441,45.693,38829054.7,204048282.1,-1977.069,41.611,38829051.62,204048251.4,-1976.956,41.919,38829058.09,152373923.1,-1476.346,42.002
  J02, 2025-01-13 00:06:30.000,38840346.72,204107602.2,-1978.255,41.99,38840351.23,159045076.6,-1541.42,41.9,38840353.14,152418245,-1477.282,45.737,38840346.89,204107620.2,-1978.119,42.009,38840343.59,204107589.5,-1978.269,42.455,38840349.77,152418234,-1477.248,42.193
  J02, 2025-01-13 00:07:00.000,38851640.86,204166953.5,-1977.66,41.597,38851645.81,159091324.3,-1541.032,41.7,38851647.24,152462565.7,-1476.889,45.607,38851640.91,204166971.5,-1977.662,41.895,38851637.56,204166940.8,-1977.687,42.118,38851644,152462554.7,-1476.916,42.392
  J02, 2025-01-13 00:07:30.000,38862938.34,204226322.1,-1978.86,41.597,38862942.88,159137585.5,-1541.982,41.6,38862944.97,152506899.3,-1477.695,46.023,38862938.37,204226340.1,-1978.843,41.774,38862935.07,204226309.4,-1978.813,42.15,38862941.67,152506888.3,-1477.645,42.391
  J02, 2025-01-13 00:08:00.000,38874237.98,204285703.5,-1980,41.802,38874243.24,159183856.7,-1542.854,42.144,38874245.01,152551242.5,-1478.499,46.01,38874238.46,204285721.5,-1979.893,42.148,38874235.14,204285690.8,-1979.933,42.099,38874241.78,152551231.5,-1478.433,42.571
  J02, 2025-01-13 00:08:30.000,38885540.82,204345097.8,-1979.924,41.967,38885545.65,159230137.9,-1542.728,42.116,38885547.38,152595595.3,-1478.495,45.937,38885540.95,204345115.8,-1979.928,42.256,38885537.56,204345085,-1979.883,42.258,38885544.06,152595584.3,-1478.655,42.533
  J02, 2025-01-13 00:09:00.000,38896845.71,204404507.2,-1981.096,41.478,38896851.09,159276430.8,-1543.574,42.195,38896852.51,152639959.4,-1479.381,45.66,38896845.76,204404525.2,-1980.977,41.723,38896842.66,204404494.4,-1980.934,42.036,38896849.26,152639948.4,-1479.318,42.779
  J02, 2025-01-13 00:09:30.000,38908154.22,204463931.8,-1981.293,41.871,38908159.42,159322735.7,-1544.028,42.229,38908160.73,152684334.8,-1479.619,45.702,38908154.34,204463949.8,-1981.306,41.948,38908151.04,204463919.1,-1981.408,42.282,38908157.5,152684323.8,-1479.571,42.627
  J02, 2025-01-13 00:10:00.000,38919463.97,204523366.8,-1980.71,40.815,38919469.65,159369048.6,-1543.361,42.305,38919470.97,152728718,-1479.081,45.544,38919464.35,204523384.8,-1980.555,41.263,38919461,204523354.1,-1980.656,41.664,38919467.76,152728707,-1479.07,42.605
  J02, 2025-01-13 00:10:30.000,38930777.02,204582815.8,-1981.675,41.07,38930781.98,159415372.4,-1544.276,41.914,38930783.65,152773111.7,-1479.813,45.476,38930777.16,204582833.8,-1981.708,41.399,38930773.66,204582803.1,-1981.58,41.84,38930780.42,152773100.7,-1479.756,42.413
  J02, 2025-01-13 00:11:00.000,38942092.31,204642278,-1982.497,41.085,38942097.51,159461706.5,-1544.676,42.135,38942098.94,152817515.2,-1480.348,45.311,38942092.15,204642296,-1982.339,41.542,38942088.82,204642265.3,-1982.419,41.752,38942095.74,152817504.2,-1480.403,42.068
  J02, 2025-01-13 00:11:30.000,38953410.03,204701751.6,-1982.183,41.309,38953415.07,159508049.5,-1544.437,41.89,38953416.63,152861927.2,-1480.05,45.475,38953410.16,204701769.5,-1981.987,41.333,38953406.82,204701738.8,-1982.046,42.006,38953413.36,152861916.2,-1480.119,42.375
  J02, 2025-01-13 00:12:00.000,38964729.96,204761238.8,-1983.18,41.273,38964735.41,159554403.1,-1545.307,42.282,38964736.59,152906349.4,-1480.986,45.394,38964730.29,204761256.8,-1983.17,41.609,38964726.75,204761226.1,-1983.239,41.814,38964733.29,152906338.4,-1481.036,42.157
  J02, 2025-01-13 00:12:30.000,38976051.93,204820737.6,-1982.722,41.159,38976057.71,159600765.8,-1545.025,42.271,38976058.9,152950780.3,-1480.599,45.654,38976052.22,204820755.6,-1982.691,41.445,38976048.93,204820724.9,-1982.767,41.611,38976055.62,152950769.3,-1480.503,42.358
  J02, 2025-01-13 00:13:00.000,38987376.74,204880247.4,-1983.543,41.166,38987381.8,159647136.9,-1545.554,42.119,38987383.33,152995219.3,-1481.093,45.216,38987376.94,204880265.4,-1983.462,41.671,38987373.68,204880234.7,-1983.409,41.738,38987380.1,152995208.3,-1481.025,42.324
  J02, 2025-01-13 00:13:30.000,38998703.51,204939768.7,-1984.358,40.946,38998708.71,159693517.2,-1546.287,42.277,38998710.13,153039667,-1481.92,45.381,38998703.42,204939786.7,-1984.513,41.84,38998700.19,204939756,-1984.452,41.914,38998706.78,153039656,-1481.788,42.525
  J02, 2025-01-13 00:14:00.000,39010032.37,204999302.4,-1983.767,41.604,39010037.63,159739907,-1545.836,42.03,39010039.16,153084123.8,-1481.426,45.473,39010032.46,204999320.4,-1983.944,42.212,39010029.2,204999289.7,-1983.83,42.171,39010035.76,153084112.8,-1481.445,42.381
  J02, 2025-01-13 00:14:30.000,39021362.98,205058844.3,-1983.999,41.623,39021368.04,159786303.2,-1546.002,41.964,39021369.54,153128586.8,-1481.62,45.509,39021362.91,205058862.3,-1984.064,42.108,39021359.63,205058831.6,-1984.002,41.871,39021366.32,153128575.9,-1481.659,42.339
  J02, 2025-01-13 00:15:00.000,39032695.5,205118397.9,-1984.673,41.352,39032700.55,159832708.4,-1546.439,41.428,39032702.27,153173058.6,-1482.115,45.181,39032695.69,205118415.9,-1984.73,41.709,39032692.42,205118385.2,-1984.828,41.888,39032698.98,153173047.6,-1482.112,42.182
