> PRN,"	                    time","	            C1C","	            L1C","	            D1C","	            S1C","	            C2L","	            L2L","	            D2L","	            S2L","	            C5Q","	            L5Q","	            D5Q","	            S5Q","	            C1L","	            L1L","	            D1L","	            S1L","	            C1Z","	            L1Z","	            D1Z","	            S1Z","	            C5P","	            L5P","	            D5P","	            S5P"
  J02, 2025-01-18 00:07:00.000,39313575.62,206594526.7,-1991.944,41.139,39313578.72,160982913.4,-1551.99,41.359,39313579.66,154275330.6,-1487.415,44.9,39313575.89,206594530.7,-1991.858,41.473,39313572.48,206594452,-1991.762,41.719,39313576.51,154275318.7,-1487.376,41.571
  J02, 2025-01-18 00:07:30.000,39324943.69,206654266.4,-1990.102,40.989,39324946.51,161029463.8,-1550.788,40.896,39324947.89,154319941.4,-1486.043,44.98,39324943.94,206654270.4,-1990.038,41.7,39324940.79,206654191.7,-1990.026,41.95,39324944.59,154319929.4,-1485.965,41.654
  J02, 2025-01-18 00:08:00.000,39336312.78,206714011,-1991.378,40.749,39336315.84,161076018,-1551.854,41.128,39336317.16,154364555.8,-1487.249,44.93,39336312.77,206714015,-1991.512,41.213,39336309.56,206713936.3,-1991.551,41.037,39336313.95,154364543.9,-1487.171,41.866
  J02, 2025-01-18 00:08:30.000,39347682.31,206773757.4,-1991.379,40.882,39347685.77,161122573.5,-1551.67,41.511,39347686.66,154409171.6,-1486.994,45.01,39347682.33,206773761.4,-1991.342,41.175,39347679.17,206773682.7,-1991.218,41.335,39347683.45,154409159.6,-1487.013,41.757
  J02, 2025-01-18 00:09:00.000,39359052.58,206833507.8,-1991.364,40.882,39359055.86,161169132.2,-1551.631,41.483,39359056.77,154453790.3,-1487.009,44.951,39359052.63,206833511.8,-1991.313,41.261,39359049.47,206833433.1,-1991.432,41.464,39359053.58,154453778.3,-1487.133,41.547
  J02, 2025-01-18 00:09:30.000,39370422.8,206893259.5,-1991.627,40.834,39370426.14,161215691.9,-1551.974,41.414,39370427.39,154498410,-1487.365,44.93,39370422.93,206893263.5,-1991.655,41.209,39370419.7,206893184.9,-1991.77,41.311,39370424.16,154498398.1,-1487.231,42.009
  J02, 2025-01-18 00:10:00.000,39381793.45,206953013.2,-1991.404,41.032,39381796.73,161262253.1,-1551.774,41.18,39381798.25,154543031.2,-1487.121,45.156,39381793.79,206953017.2,-1991.436,41.399,39381790.31,206952938.5,-1991.433,41.483,39381794.98,154543019.2,-1487.179,42.129
  J02, 2025-01-18 00:10:30.000,39393164.77,207012768.3,-1992.32,41.082,39393168.25,161308815.5,-1552.495,41.433,39393169.09,154587653.4,-1487.844,44.834,39393164.75,207012772.3,-1992.458,41.232,39393161.44,207012693.6,-1992.429,41.178,39393165.8,154587641.4,-1487.772,41.781
  J02, 2025-01-18 00:11:00.000,39404536.31,207072527.6,-1992.404,40.47,39404540.11,161355381.1,-1552.613,41.721,39404540.82,154632278.8,-1487.85,44.805,39404536.58,207072531.5,-1992.369,41.106,39404533.35,207072452.9,-1992.428,41.232,39404537.53,154632266.8,-1487.874,41.626
  J02, 2025-01-18 00:11:30.000,39415908.27,207132284.7,-1992.075,40.751,39415911.31,161401945.1,-1552.382,41.321,39415912.44,154676902.6,-1487.66,44.87,39415908.12,207132288.7,-1992.177,41.135,39415904.99,207132210,-1992.218,41.433,39415909.21,154676890.6,-1487.597,41.692
  J02, 2025-01-18 00:12:00.000,39427279.51,207192043.7,-1993.178,40.594,39427283.29,161448510.5,-1553.107,41.819,39427284.57,154721527.8,-1488.432,45.383,39427279.71,207192047.7,-1993.135,40.87,39427276.37,207191969.1,-1993.113,41.38,39427281.17,154721515.8,-1488.379,41.886
  J02, 2025-01-18 00:12:30.000,39438651.74,207251803.5,-1991.747,40.746,39438654.86,161495076.5,-1551.936,41.118,39438656.48,154766153.5,-1487.337,45.33,39438651.78,207251807.5,-1991.684,40.887,39438648.65,207251728.9,-1991.745,41.321,39438653.22,154766141.6,-1487.298,41.809
  J02, 2025-01-18 00:13:00.000,39450023.58,207311563.1,-1992.624,40.844,39450027.02,161541642.4,-1552.63,41.49,39450028.33,154810779.1,-1488.101,45.315,39450023.73,207311567.1,-1992.705,41.242,39450020.46,207311488.4,-1992.75,41.447,39450025.02,154810767.1,-1488.005,41.261
  J02, 2025-01-18 00:13:30.000,39461395.67,207371323.6,-1991.321,40.77,39461399.08,161588208.9,-1551.599,41.437,39461400.52,154855405.4,-1486.915,45.171,39461395.55,207371327.6,-1991.085,40.892,39461392.4,207371248.9,-1991.112,40.923,39461397.24,154855393.4,-1486.947,41.58
  J02, 2025-01-18 00:14:00.000,39472767.58,207431083.5,-1991.869,40.913,39472771.19,161634775,-1551.991,41.366,39472772.51,154900031.2,-1487.226,44.867,39472767.91,207431087.5,-1991.848,41.223,39472764.56,207431008.9,-1991.802,41.18,39472769.29,154900019.3,-1487.325,41.683
  J02, 2025-01-18 00:14:30.000,39484139.56,207490841.2,-1992.36,40.746,39484142.16,161681339.4,-1552.443,40.758,39484143.73,154944655.4,-1487.722,44.763,39484139.47,207490845.2,-1992.306,41.48,39484136.25,207490766.5,-1992.196,41.073,39484140.51,154944643.4,-1487.753,41.564
  J02, 2025-01-18 00:15:00.000,39495511.16,207550599.3,-1992.019,40.677,39495513.74,161727904.1,-1552.125,40.708,39495515.56,154989279.9,-1487.474,44.932,39495510.98,207550603.3,-1991.977,41.185,39495507.64,207550524.6,-1992.065,41.054,39495512.28,154989267.9,-1487.581,41.63
  J02, 2025-01-18 00:15:30.000,39506882,207610358.1,-1991.36,39.934,39506886.14,161774469.3,-1551.722,41.163,39506887.56,155033904.9,-1486.993,45.323,39506882.35,207610362.1,-1991.424,40.553,39506879.3,207610283.4,-1991.383,40.391,39506884.34,155033893,-1487.121,41.731
  J02, 2025-01-18 00:16:00.000,39518253.44,207670111.4,-1992.206,40.4,39518256.75,161821030.3,-1552.091,41.378,39518258.18,155078525.8,-1487.579,45.169,39518253.5,207670115.4,-1992.11,41.182,39518250.47,207670036.8,-1992.19,41.251,39518254.91,155078513.9,-1487.584,41.473
  J02, 2025-01-18 00:16:30.000,39529624.31,207729865.6,-1991.061,40.341,39529628.07,161867592,-1551.676,41.242,39529628.93,155123147.4,-1486.923,44.984,39529624.22,207729869.6,-1991.41,40.853,39529620.98,207729791,-1991.142,41.058,39529625.55,155123135.5,-1487.024,41.254
  J02, 2025-01-18 00:17:00.000,39540995.01,207789618.3,-1991.893,40.393,39540998.16,161914152.4,-1552.185,40.582,39540999.46,155167767.8,-1487.422,44.692,39540994.83,207789622.3,-1991.768,40.72,39540991.84,207789543.6,-1991.837,40.837,39540996.23,155167755.9,-1487.392,41.204
  J02, 2025-01-18 00:17:30.000,39552364.78,207849366.7,-1991.746,40.653,39552368.02,161960709.6,-1551.947,41.344,39552369.36,155212385.1,-1487.318,44.542,39552364.83,207849370.7,-1991.88,41.054,39552361.39,207849292.1,-1991.697,40.789,39552366.09,155212373.2,-1487.281,41.356
  J02, 2025-01-18 00:18:00.000,39563734.09,207909113.5,-1991.181,40.436,39563737.43,162007265.5,-1551.506,40.994,39563738.95,155257001.1,-1486.854,44.701,39563734.1,207909117.5,-1991.22,40.648,39563730.88,207909038.8,-1991.044,40.679,39563735.77,155256989.2,-1486.848,41.592
  J02, 2025-01-18 00:18:30.000,39575103.04,207968858,-1991.515,39.943,39575106.47,162053819.6,-1551.866,40.794,39575108.02,155301615.5,-1487.224,44.539,39575102.99,207968862.1,-1991.572,40.501,39575099.77,207968783.4,-1991.601,40.486,39575104.75,155301603.6,-1487.182,41.735
  J02, 2025-01-18 00:19:00.000,39586471.18,208028597.3,-1990.177,40.484,39586474.66,162100369.6,-1550.917,41.094,39586476.03,155346226,-1486.266,44.692,39586471.44,208028601.3,-1990.373,40.658,39586468.3,208028522.7,-1990.308,40.934,39586472.81,155346214,-1486.279,41.511
  J02, 2025-01-18 00:19:30.000,39597839.06,208088334.7,-1990.429,40.489,39597842.27,162146918.2,-1550.92,41.018,39597843.65,155390835,-1486.293,44.883,39597839.01,208088338.7,-1990.453,41.116,39597835.9,208088260.1,-1990.362,41.385,39597840.45,155390823.1,-1486.24,41.325
  J02, 2025-01-18 00:20:00.000,39609205.93,208148067.7,-1990.422,40.834,39609209.9,162193463.4,-1551.035,41.721,39609210.43,155435440.7,-1486.432,44.787,39609206.17,208148071.7,-1990.447,41.054,39609202.72,208147993.1,-1990.361,41.375,39609207.2,155435428.8,-1486.408,41.042
  J02, 2025-01-18 00:20:30.000,39620571.8,208207796.1,-1990.865,40.381,39620575.03,162240004.9,-1551.247,41.192,39620576.42,155480043.1,-1486.647,44.661,39620571.97,208207800.1,-1990.897,40.634,39620568.75,208207721.5,-1990.944,41.073,39620573.13,155480031.1,-1486.667,41.092
  J02, 2025-01-18 00:21:00.000,39631936.74,208267520.9,-1991.075,40.019,39631940.62,162286543.6,-1551.358,41.197,39631941.7,155524642.7,-1486.948,44.494,39631937.06,208267524.9,-1991.144,40.522,39631933.67,208267446.3,-1991.287,40.424,39631938.39,155524630.7,-1486.957,40.875
  J02, 2025-01-18 00:21:30.000,39643302.01,208327242.2,-1990.991,40.57,39643304.98,162333079.7,-1551.399,40.93,39643306.39,155569239.7,-1486.824,44.397,39643302.07,208327246.2,-1990.929,40.822,39643298.87,208327167.6,-1991.101,40.894,39643303.14,155569227.8,-1486.732,40.951
  J02, 2025-01-18 00:22:00.000,39654664.64,208386955.3,-1990.244,40.267,39654668.27,162379609.3,-1550.871,40.984,39654669.43,155613830.6,-1486.217,44.242,39654664.56,208386959.3,-1990.245,40.393,39654661.36,208386880.7,-1990.047,40.505,39654666.16,155613818.7,-1486.13,41.032
  J02, 2025-01-18 00:22:30.000,39666027.02,208446665.2,-1990.204,39.901,39666030.81,162426136.4,-1550.807,41.03,39666031.85,155658419,-1486.184,44.397,39666027.18,208446669.2,-1990.104,40.458,39666023.77,208446590.5,-1990.091,40.389,39666028.62,155658407.1,-1486.186,41.087
  J02, 2025-01-18 00:23:00.000,39677388.34,208506369.1,-1988.907,40.532,39677392.27,162472658.9,-1549.799,41.328,39677393.34,155703003.1,-1485.267,44.456,39677388.79,208506373.1,-1988.975,40.536,39677385.45,208506294.5,-1989.02,40.911,39677390.17,155702991.2,-1485.12,41.046
  J02, 2025-01-18 00:23:30.000,39688748.45,208566066.9,-1989.198,40.286,39688751.91,162519176.6,-1549.997,40.877,39688753.53,155747582.5,-1485.472,44.533,39688748.87,208566070.9,-1989.204,40.586,39688745.68,208565992.3,-1989.339,41.066,39688750.25,155747570.6,-1485.483,41.187
  J02, 2025-01-18 00:24:00.000,39700107.97,208625758.6,-1989.99,40.598,39700111.38,162565689.6,-1550.909,40.944,39700112.42,155792157.4,-1486.198,44.197,39700107.93,208625762.6,-1990.222,40.887,39700104.76,208625684,-1990.079,40.896,39700109.1,155792145.5,-1486.088,40.887
  J02, 2025-01-18 00:24:30.000,39711465.79,208685444.4,-1989.057,40.505,39711469.48,162612197.9,-1550.343,41.023,39711470.41,155836727.9,-1485.531,44.196,39711465.94,208685448.4,-1989.347,40.906,39711462.64,208685369.8,-1989.377,40.906,39711467.14,155836716,-1485.495,41.001
  J02, 2025-01-18 00:25:00.000,39722821.92,208745122.9,-1989.57,40.117,39722825.56,162658700.5,-1550.269,40.951,39722826.97,155881292.9,-1485.612,44.221,39722822.03,208745126.9,-1989.442,40.596,39722818.68,208745048.3,-1989.439,40.584,39722823.69,155881281,-1485.6,40.839
  J02, 2025-01-18 00:25:30.000,39734176.59,208804793,-1988.897,39.27,39734180.67,162705196.7,-1549.79,40.861,39734182.01,155925851.7,-1485.202,44.539,39734176.68,208804796.9,-1988.793,40.176,39734173.64,208804718.4,-1988.843,40.21,39734178.82,155925839.7,-1485.182,41.132
  J02, 2025-01-18 00:26:00.000,39745530.86,208864458.4,-1989.027,40.172,39745534.7,162751689.2,-1549.845,41.011,39745536.1,155970407,-1485.232,44.57,39745530.95,208864462.4,-1989.078,40.558,39745527.87,208864383.8,-1989.054,40.667,39745532.84,155970395.1,-1485.422,41.051
  J02, 2025-01-18 00:26:30.000,39756883.05,208924113.6,-1987.884,40.293,39756886.7,162798173.6,-1548.969,41.092,39756888.07,156014954.6,-1484.432,44.489,39756883.07,208924117.6,-1987.906,40.56,39756879.7,208924039,-1987.772,40.513,39756884.73,156014942.7,-1484.521,41.197
  J02, 2025-01-18 00:27:00.000,39768233.83,208983762.3,-1988.133,40.429,39768237.22,162844653.1,-1549.287,40.768,39768239.1,156059497.4,-1484.672,44.752,39768233.98,208983766.3,-1988.136,40.603,39768230.78,208983687.8,-1988.167,40.617,39768235.86,156059485.5,-1484.607,40.927
  J02, 2025-01-18 00:27:30.000,39779582.72,209043401,-1988.671,40.503,39779586.52,162891124.8,-1549.666,40.708,39779587.81,156104032.7,-1485.106,44.334,39779582.87,209043405,-1988.745,40.853,39779579.81,209043326.4,-1988.723,40.536,39779584.54,156104020.8,-1485.234,40.715
  J02, 2025-01-18 00:28:00.000,39790929.93,209103032.8,-1988.558,40,39790933.85,162937591.1,-1549.487,40.951,39790935.49,156148562.9,-1484.904,44.333,39790929.99,209103036.8,-1988.633,40.62,39790926.66,209102958.2,-1988.504,40.217,39790932.18,156148551,-1484.857,40.784
  J02, 2025-01-18 00:28:30.000,39802276.32,209162656.9,-1988.178,40.136,39802280.05,162984051.3,-1549.249,40.708,39802281.57,156193087.3,-1484.613,44.4,39802276.4,209162660.9,-1988.107,40.682,39802273.1,209162582.3,-1988.266,40.451,39802278.27,156193075.4,-1484.607,40.992
  J02, 2025-01-18 00:29:00.000,39813620.31,209222268.8,-1986.547,40.582,39813624.28,163030502.1,-1547.874,41.414,39813625.28,156237602.6,-1483.439,44.307,39813620.67,209222272.8,-1986.509,40.958,39813617.25,209222194.2,-1986.478,40.984,39813621.99,156237590.7,-1483.535,40.903
  J02, 2025-01-18 00:29:30.000,39824962.45,209281872.7,-1986.589,39.97,39824966.15,163076946.6,-1547.947,41.03,39824967.68,156282111.9,-1483.559,44.578,39824962.74,209281876.7,-1986.666,40.61,39824959.28,209281798.1,-1986.659,40.291,39824964.55,156282100,-1483.553,40.653
  J02, 2025-01-18 00:30:00.000,39836303.08,209341464.9,-1987.404,40.336,39836306.61,163123382.1,-1548.391,41.004,39836307.83,156326612.6,-1484.07,44.617,39836303.14,209341468.9,-1987.22,40.977,39836299.78,209341390.4,-1987.183,40.737,39836304.63,156326600.7,-1484.132,41.056
  J02, 2025-01-18 00:30:30.000,39847641.01,209401048.8,-1985.004,39.757,39847645.31,163169811,-1546.687,41.02,39847646.18,156371107,-1482.375,44.197,39847641.08,209401052.8,-1985.036,40.374,39847637.98,209400974.3,-1984.979,40.169,39847642.96,156371095.1,-1482.387,40.856
  J02, 2025-01-18 00:31:00.000,39858976.94,209460621.8,-1985.362,39.67,39858981.71,163216231.5,-1547.053,40.989,39858982.58,156415593.2,-1482.543,44.311,39858977.16,209460625.8,-1985.343,40.353,39858973.95,209460547.2,-1985.443,39.97,39858979.34,156415581.3,-1482.504,41.156
  J02, 2025-01-18 00:31:30.000,39870312.43,209520184.9,-1984.81,40.567,39870316.28,163262644.2,-1546.527,41.073,39870317.2,156460072.1,-1482.028,44.31,39870312.33,209520188.9,-1984.655,40.822,39870309.18,209520110.3,-1984.735,40.577,39870313.96,156460060.2,-1482.213,41.051
  J02, 2025-01-18 00:32:00.000,39881644.7,209579736.9,-1983.822,40.257,39881648.72,163309048.4,-1545.807,41.128,39881649.74,156504542.7,-1481.507,44.382,39881644.67,209579740.9,-1983.931,40.403,39881641.42,209579662.4,-1983.922,40.61,39881646.46,156504530.8,-1481.458,40.868
  J02, 2025-01-18 00:32:30.000,39892975.03,209639277.1,-1985.724,39.853,39892978.58,163355443.2,-1547.128,41.406,39892979.84,156549004.4,-1482.73,44.301,39892974.79,209639281.1,-1985.401,40.391,39892971.45,209639202.5,-1985.535,40.439,39892976.62,156548992.5,-1482.774,41.135
  J02, 2025-01-18 00:33:00.000,39904302.18,209698804,-1983.169,40.15,39904306.54,163401827.7,-1545.362,41.423,39904307.44,156593456.2,-1481.042,44.313,39904302.23,209698808,-1983.282,40.703,39904299.26,209698729.4,-1983.315,40.779,39904304.07,156593444.3,-1481.006,41.027
  J02, 2025-01-18 00:33:30.000,39915627.88,209758320,-1984.905,40.112,39915632.14,163448203.7,-1546.652,41.456,39915633.2,156637899.9,-1482.17,44.439,39915627.82,209758323.9,-1984.744,40.317,39915624.76,209758245.4,-1984.795,40.25,39915629.95,156637888,-1482.211,41.29
  J02, 2025-01-18 00:34:00.000,39926951.12,209817825.3,-1984.262,39.838,39926955.71,163494571.4,-1546.154,41.349,39926956.83,156682335.6,-1481.656,44.302,39926951.25,209817829.2,-1984.225,40.322,39926947.92,209817750.7,-1984.32,40.362,39926953.52,156682323.7,-1481.601,40.794
  J02, 2025-01-18 00:34:30.000,39938272.13,209877316.1,-1982.086,40.25,39938276.35,163540927.9,-1544.426,41.154,39938277.31,156726760.5,-1480.148,44.173,39938272.29,209877320.1,-1982.184,40.329,39938269.01,209877241.6,-1982.125,40.791,39938274.13,156726748.6,-1480.212,40.93
  J02, 2025-01-18 00:35:00.000,39949590.72,209936794.1,-1982.822,40.148,39949594.34,163587274.3,-1545.067,41.108,39949595.74,156771175.8,-1480.615,44.275,39949590.62,209936798.1,-1982.834,40.555,39949587.44,209936719.6,-1982.934,40.813,39949592.52,156771163.9,-1480.582,40.687
  J02, 2025-01-18 00:35:30.000,39960906.25,209996259,-1982.402,39.862,39960910.39,163633610.6,-1544.705,41.194,39960911.64,156815581.4,-1480.278,44.217,39960906.38,209996263,-1982.393,40.393,39960903.17,209996184.5,-1982.383,40.424,39960908.45,156815569.5,-1480.458,40.813
  J02, 2025-01-18 00:36:00.000,39972220.14,210055712.9,-1981.473,39.712,39972224.25,163679938.2,-1543.988,41.304,39972225.34,156859978.7,-1479.625,43.979,39972219.93,210055716.9,-1981.403,40.296,39972216.74,210055638.3,-1981.302,40.434,39972222.13,156859966.8,-1479.661,40.641
  J02, 2025-01-18 00:36:30.000,39983531.16,210115151,-1981.284,40.62,39983535.14,163726253.5,-1543.762,41.774,39983536.02,156904364.2,-1479.464,44.089,39983531.39,210115155,-1981.149,40.892,39983528.26,210115076.4,-1981.134,41.297,39983532.84,156904352.3,-1479.453,40.71
  J02, 2025-01-18 00:37:00.000,39994838.9,210174574.2,-1980.275,40.574,39994842.87,163772557.3,-1543.059,41.285,39994844,156948738.7,-1478.766,44.078,39994839.14,210174578.2,-1980.221,40.656,39994835.86,210174499.7,-1980.309,40.965,39994840.74,156948726.8,-1478.833,40.906
  J02, 2025-01-18 00:37:30.000,40006143.94,210233983,-1980.501,40.207,40006148.25,163818849.8,-1543.294,40.722,40006149.14,156993102.3,-1478.961,44.238,40006144.21,210233987,-1980.516,40.291,40006140.86,210233908.5,-1980.567,40.775,40006145.9,156993090.4,-1478.931,40.591
  J02, 2025-01-18 00:38:00.000,40017446.27,210293378.3,-1979.766,39.661,40017450.46,163865131.8,-1542.614,40.737,40017451.7,157037455.9,-1478.309,43.833,40017446.35,210293382.3,-1979.596,40.012,40017443.18,210293303.8,-1979.642,40.241,40017448.35,157037444,-1478.287,40.543
  J02, 2025-01-18 00:38:30.000,40028745.2,210352757.6,-1978.673,39.868,40028750.11,163911401.3,-1541.832,41.015,40028751.47,157081797.5,-1477.511,44.203,40028745.89,210352761.6,-1978.536,40.191,40028742.62,210352683,-1978.742,40.076,40028748.16,157081785.6,-1477.585,40.675
  J02, 2025-01-18 00:39:00.000,40040042.5,210412122,-1978.791,39.709,40040046.47,163957659.2,-1541.928,40.779,40040048.25,157126128,-1477.675,44.071,40040042.64,210412125.9,-1978.883,40.348,40040038.9,210412047.4,-1978.737,40.238,40040045.13,157126116.1,-1477.758,41.011
  J02, 2025-01-18 00:39:30.000,40051336.23,210471470.4,-1977.655,40.179,40051340.67,164003904.7,-1540.907,41.209,40051341.9,157170446.6,-1476.78,43.996,40051336.33,210471474.4,-1977.621,40.393,40051333.19,210471395.9,-1977.563,40.541,40051338.71,157170434.7,-1476.977,40.92
  J02, 2025-01-18 00:40:00.000,40062626.85,210530803.7,-1977.393,39.547,40062630.94,164050138.5,-1540.994,40.529,40062632.42,157214753.9,-1476.664,43.723,40062626.88,210530807.7,-1977.571,40.436,40062623.8,210530729.2,-1977.597,40.231,40062629.29,157214742,-1476.581,40.248
  J02, 2025-01-18 00:40:30.000,40073914.54,210590119.5,-1976.583,39.733,40073919.19,164096358.5,-1540.097,41.54,40073919.74,157259048.1,-1475.849,43.653,40073914.62,210590123.4,-1976.409,40.338,40073911.27,210590044.9,-1976.437,40.472,40073916.41,157259036.2,-1475.99,40.091
  J02, 2025-01-18 00:41:00.000,40085199.04,210649418.9,-1975.609,39.907,40085202.83,164142565.8,-1539.585,40.815,40085204.11,157303330.1,-1475.447,43.606,40085199.08,210649422.9,-1975.721,40.384,40085195.93,210649344.4,-1975.856,40.279,40085200.92,157303318.3,-1475.484,40.05
  J02, 2025-01-18 00:41:30.000,40096480.58,210708703,-1974.969,39.859,40096484.3,164188761.2,-1539.193,40.751,40096485.77,157347600.6,-1474.955,43.901,40096480.46,210708707,-1975.178,40.274,40096477.1,210708628.5,-1975.225,40.112,40096482.59,157347588.8,-1474.897,40.238
  J02, 2025-01-18 00:42:00.000,40107758.37,210767968.1,-1975.718,40.048,40107762.22,164234941.8,-1539.467,40.589,40107763.69,157391857.1,-1475.387,43.746,40107758.45,210767972.1,-1975.6,40.243,40107755.07,210767893.6,-1975.643,40.255,40107760.57,157391845.2,-1475.373,40.353
  J02, 2025-01-18 00:42:30.000,40119032.79,210827216.4,-1974.591,39.949,40119036.71,164281109.2,-1538.691,40.939,40119038.32,157436100.9,-1474.51,43.587,40119032.74,210827220.4,-1974.636,40.508,40119029.67,210827141.9,-1974.625,40.198,40119035.12,157436089,-1474.521,40.524
  J02, 2025-01-18 00:43:00.000,40130303.69,210886445,-1973.436,39.889,40130307.82,164327261.4,-1537.741,41.43,40130309.07,157480330,-1473.742,43.657,40130303.8,210886449,-1973.426,40.327,40130300.31,210886370.5,-1973.412,40.083,40130305.95,157480318.2,-1473.697,40.379
  J02, 2025-01-18 00:43:30.000,40141571.1,210945657.9,-1972.779,39.489,40141575.72,164373401.3,-1537.253,41.178,40141576.93,157524547.4,-1473.259,43.86,40141571.59,210945661.9,-1972.795,40.181,40141568.08,210945583.4,-1972.872,39.94,40141573.74,157524535.5,-1473.332,40.265
  J02, 2025-01-18 00:44:00.000,40152835.72,211004851.7,-1972.833,39.372,40152839.9,164419526.3,-1537.274,40.896,40152841.13,157568750.5,-1473.17,43.551,40152835.71,211004855.7,-1972.923,39.946,40152832.34,211004777.2,-1972.805,40.122,40152837.94,157568738.7,-1473.169,40.15
  J02, 2025-01-18 00:44:30.000,40164096.43,211064027.3,-1971.538,39.802,40164100.52,164465637.1,-1536.142,40.52,40164101.78,157612940.1,-1472.245,43.445,40164096.68,211064031.3,-1971.602,40.36,40164093.25,211063952.8,-1971.333,40.284,40164098.62,157612928.2,-1472.249,40.319
