> PRN,"	                    time","	            C1C","	            L1C","	            D1C","	            S1C","	            C2L","	            L2L","	            D2L","	            S2L","	            C5Q","	            L5Q","	            D5Q","	            S5Q","	            C1L","	            L1L","	            D1L","	            S1L","	            C1Z","	            L1Z","	            D1Z","	            S1Z","	            C5P","	            L5P","	            D5P","	            S5P"
  J02, 2025-01-02 00:05:00.000,37811088.57,198698759.7,-1902.379,43.238,37811090.61,154830411.6,-1482.413,43.678,37811091.73,148379192.6,-1420.538,47.178,37811088.77,198698762.7,-1902.377,43.556,37811085.48,198698748.9,-1902.367,44.324,37811088.35,148379179.5,-1420.53,43.718
  J02, 2025-01-02 00:05:30.000,37821954.72,198755860.7,-1904.449,43.1,37821956.76,154874905.8,-1483.991,43.617,37821957.63,148421832.8,-1422.2,47.036,37821954.69,198755863.7,-1904.489,43.697,37821951.39,198755849.8,-1904.517,44.11,37821954.33,148421819.7,-1422.202,44.12
  J02, 2025-01-02 00:06:00.000,37832827.59,198812998.8,-1905.231,42.963,37832829.84,154919429,-1484.591,43.515,37832830.75,148464500.9,-1422.715,47.195,37832827.7,198813001.8,-1905.23,43.321,37832824.37,198812987.9,-1905.238,43.765,37832827.48,148464487.8,-1422.728,44.185
  J02, 2025-01-02 00:06:30.000,37843707.12,198870171.7,-1907.029,43.088,37843709.51,154963979.3,-1485.958,43.884,37843710.32,148507194.9,-1423.991,47.142,37843707.57,198870174.7,-1906.968,43.291,37843704.18,198870160.9,-1907.013,43.801,37843707.01,148507181.8,-1424.024,44.107
  J02, 2025-01-02 00:07:00.000,37854593.6,198927379.8,-1907.008,42.855,37854596.14,155008556.9,-1486.073,43.809,37854596.78,148549915.1,-1424.054,47.046,37854593.68,198927382.8,-1907.001,43.168,37854590.23,198927368.9,-1906.999,43.566,37854593.35,148549902,-1423.914,43.767
  J02, 2025-01-02 00:07:30.000,37865486.92,198984623.3,-1908.044,43.071,37865488.59,155053162.3,-1486.809,43.255,37865489.91,148592661.9,-1424.748,47.072,37865486.9,198984626.3,-1908.07,43.433,37865483.57,198984612.5,-1908.057,43.676,37865486.59,148592648.8,-1424.845,43.816
  J02, 2025-01-02 00:08:00.000,37876386.84,199041902.9,-1910.548,42.91,37876388.77,155097795.7,-1488.798,42.76,37876389.86,148635435.6,-1426.699,47.112,37876386.7,199041905.9,-1910.622,42.929,37876383.45,199041892.1,-1910.611,43.862,37876386.69,148635422.5,-1426.763,43.522
  J02, 2025-01-02 00:08:30.000,37887293.27,199099217.8,-1910.645,42.618,37887295.49,155142456.6,-1488.746,43.094,37887296.63,148678235.7,-1426.786,47.066,37887293.5,199099220.8,-1910.648,43.086,37887290.35,199099207,-1910.583,43.551,37887293.31,148678222.6,-1426.712,43.723
  J02, 2025-01-02 00:09:00.000,37898206.81,199156567.5,-1912.507,42.766,37898208.68,155187144.6,-1490.343,42.736,37898209.89,148721061.7,-1428.218,46.834,37898206.92,199156570.5,-1912.599,43.107,37898203.47,199156556.7,-1912.507,43.573,37898206.67,148721048.6,-1428.193,43.653
  J02, 2025-01-02 00:09:30.000,37909126.15,199213951,-1913.624,42.571,37909128.43,155231859,-1491.073,43.137,37909129.7,148763912.9,-1428.904,46.883,37909126.34,199213954,-1913.518,43.118,37909123.13,199213940.2,-1913.626,43.297,37909126.39,148763899.8,-1428.963,43.805
  J02, 2025-01-02 00:10:00.000,37920053.11,199271369.2,-1914.348,43.035,37920055.24,155276600.5,-1491.665,43.204,37920056.03,148806790.2,-1429.526,47.021,37920053.15,199271372.2,-1914.3,43.335,37920049.78,199271358.4,-1914.286,43.657,37920052.75,148806777.1,-1429.532,43.725
  J02, 2025-01-02 00:10:30.000,37930985.5,199328821.6,-1915.467,42.599,37930987.54,155321368.5,-1492.594,43.242,37930988.87,148849692.9,-1430.355,46.824,37930985.68,199328824.6,-1915.44,43.062,37930982.39,199328810.8,-1915.349,43.905,37930985.58,148849679.8,-1430.304,44.02
  J02, 2025-01-02 00:11:00.000,37941924.71,199386306.2,-1917.028,42.794,37941926.71,155366161.7,-1493.843,43.418,37941927.94,148892619.6,-1431.613,46.928,37941924.84,199386309.2,-1917.114,43.041,37941921.54,199386295.4,-1917.053,43.915,37941924.63,148892606.5,-1431.608,43.744
  J02, 2025-01-02 00:11:30.000,37952870.35,199443824.4,-1918.094,42.965,37952871.95,155410981,-1494.754,43.132,37952873.29,148935571.5,-1432.355,46.82,37952870.29,199443827.4,-1918.339,42.809,37952866.82,199443813.6,-1918.206,43.934,37952869.97,148935558.4,-1432.419,43.424
  J02, 2025-01-02 00:12:00.000,37963822.46,199501380.1,-1919.885,42.675,37963824.84,155455829.5,-1495.878,43.16,37963825.78,148978551.3,-1433.65,46.8,37963822.64,199501383,-1919.832,43.137,37963819.24,199501369.3,-1919.88,43.505,37963822.48,148978538.2,-1433.631,43.467
  J02, 2025-01-02 00:12:30.000,37974781.03,199558965.6,-1921.041,42.681,37974782.89,155500701.3,-1496.925,42.781,37974784.03,149021553.4,-1434.518,46.828,37974780.77,199558968.6,-1920.936,42.935,37974777.63,199558954.8,-1920.96,43.558,37974780.68,149021540.4,-1434.5,43.302
  J02, 2025-01-02 00:13:00.000,37985745.51,199616584.3,-1921.091,42.618,37985747.25,155545599,-1497.028,42.669,37985748.54,149064580.4,-1434.681,46.86,37985745.44,199616587.3,-1921.261,42.948,37985742.16,199616573.5,-1921.265,43.56,37985745.24,149064567.3,-1434.601,43.137
  J02, 2025-01-02 00:13:30.000,37996716.07,199674236.7,-1922.523,42.83,37996718.72,155590522.9,-1498.156,43.407,37996719.3,149107632.4,-1435.66,46.65,37996716.19,199674239.7,-1922.653,42.959,37996713.01,199674225.9,-1922.639,43.429,37996716.06,149107619.3,-1435.772,43.175
  J02, 2025-01-02 00:14:00.000,38007693.38,199731920.6,-1923.248,42.762,38007695.44,155635471.3,-1498.637,43.056,38007696.32,149150708,-1436.056,46.907,38007693.45,199731923.6,-1923.24,43.037,38007689.97,199731909.8,-1923.231,43.638,38007692.96,149150694.9,-1436.105,43.181
  J02, 2025-01-02 00:14:30.000,38018676.45,199789637.7,-1924.656,42.552,38018678.81,155680445.7,-1499.622,43.118,38018679.45,149193808.4,-1437.169,46.623,38018676.3,199789640.7,-1924.63,43.029,38018673.19,199789627,-1924.678,43.274,38018676.18,149193795.3,-1437.267,43.094
  J02, 2025-01-02 00:15:00.000,38029666.03,199847388,-1925.08,42.557,38029668.5,155725445.8,-1499.912,43.517,38029669.02,149236933.5,-1437.551,46.629,38029666.02,199847391,-1925.115,42.861,38029662.58,199847377.2,-1924.971,43.027,38029665.73,149236920.5,-1437.509,43.181
  J02, 2025-01-02 00:15:30.000,38040660.92,199905168,-1927.063,42.552,38040663.42,155770469.2,-1501.612,42.995,38040664.24,149280080.9,-1439.098,46.546,38040661.1,199905171,-1927.066,42.563,38040657.72,199905157.2,-1927.077,42.997,38040660.97,149280067.9,-1439.053,43.306
  J02, 2025-01-02 00:16:00.000,38051663.13,199962982.6,-1927.678,42.9,38051665.27,155815519.5,-1501.871,43.228,38051665.9,149323254.1,-1439.367,46.499,38051663.12,199962985.6,-1927.671,43.01,38051660.11,199962971.9,-1927.55,43.35,38051662.6,149323241.1,-1439.361,43.082
  J02, 2025-01-02 00:16:30.000,38062670.5,200020827.3,-1929.493,42.639,38062672.74,155860593.2,-1503.475,43.268,38062673.56,149366449.8,-1440.918,46.659,38062670.46,200020830.3,-1929.557,42.942,38062667.32,200020816.5,-1929.454,43.609,38062670.26,149366436.7,-1440.912,43.302
  J02, 2025-01-02 00:17:00.000,38073683.79,200078702.7,-1929.422,42.641,38073686.31,155905690.9,-1503.327,43.473,38073686.95,149409668.4,-1440.744,46.485,38073684.05,200078705.7,-1929.365,43.001,38073680.68,200078692,-1929.361,43.503,38073683.69,149409655.4,-1440.77,43.185
  J02, 2025-01-02 00:17:30.000,38084703.45,200136610.4,-1931.295,42.863,38084705.71,155950813.8,-1505.036,43.126,38084706.53,149452911.1,-1442.287,46.51,38084703.45,200136613.4,-1931.346,43.132,38084700.26,200136599.7,-1931.251,43.367,38084703.19,149452898,-1442.188,43.194
  J02, 2025-01-02 00:18:00.000,38095728.03,200194546.9,-1931.707,42.728,38095730.61,155995959,-1505.089,43.166,38095731.62,149496175.3,-1442.388,46.528,38095728.27,200194549.9,-1931.505,42.916,38095725.1,200194536.1,-1931.573,43.143,38095728.25,149496162.3,-1442.476,43.302
  J02, 2025-01-02 00:18:30.000,38106759.3,200252515.2,-1933.173,42.906,38106761.68,156041129.1,-1506.28,43.56,38106762.53,149539463.3,-1443.581,46.411,38106759.3,200252518.2,-1933.183,43.064,38106756.24,200252504.4,-1933.158,43.473,38106759.26,149539450.2,-1443.594,43.604
  J02, 2025-01-02 00:19:00.000,38117796.74,200310516.4,-1934.104,42.94,38117798.92,156086324.8,-1507.036,43.124,38117799.86,149582775.8,-1444.272,46.55,38117797.03,200310519.4,-1934.01,42.806,38117793.72,200310505.7,-1934.055,43.613,38117796.49,149582762.8,-1444.343,43.359
  J02, 2025-01-02 00:19:30.000,38128839.31,200368546,-1935.305,42.595,38128841.27,156131542.6,-1508.05,42.948,38128842.51,149626109.5,-1445.228,46.574,38128839.28,200368549,-1935.391,42.855,38128836.03,200368535.2,-1935.368,43.6,38128839.25,149626096.5,-1445.266,43.257
  J02, 2025-01-02 00:20:00.000,38139887.52,200426604.5,-1934.723,42.667,38139889.61,156176783,-1507.56,42.8,38139890.79,149669464.9,-1444.759,46.666,38139887.65,200426607.5,-1934.811,43.185,38139884.47,200426593.8,-1934.748,43.572,38139887.45,149669451.9,-1444.912,43.137
  J02, 2025-01-02 00:20:30.000,38150941.85,200484695.7,-1936.97,42.641,38150944.02,156222048.8,-1509.326,42.584,38150945.14,149712844.7,-1446.484,46.691,38150941.92,200484698.7,-1937.007,42.694,38150939,200484685,-1937.017,43.187,38150941.86,149712831.6,-1446.426,42.899
  J02, 2025-01-02 00:21:00.000,38162001.27,200542814.6,-1937.932,42.212,38162003.91,156267336.2,-1510.178,42.984,38162004.83,149756245,-1447.239,46.542,38162001.47,200542817.6,-1937.955,42.707,38161998.39,200542803.8,-1938.036,43.01,38162001.56,149756232,-1447.153,42.87
  J02, 2025-01-02 00:21:30.000,38173067.28,200600963,-1939.119,42.445,38173069.23,156312646.6,-1510.956,42.882,38173070.29,149799667.6,-1448.098,46.72,38173067.19,200600966,-1939.044,42.857,38173063.74,200600952.3,-1939.159,43.251,38173066.99,149799654.5,-1448.027,43.24
  J02, 2025-01-02 00:22:00.000,38184137.48,200659141.7,-1939.947,42.19,38184140.16,156357980.6,-1511.667,42.821,38184141.25,149843112.6,-1448.635,46.623,38184137.65,200659144.7,-1939.894,42.463,38184134.35,200659131,-1939.898,42.906,38184138.02,149843099.6,-1448.598,43.16
  J02, 2025-01-02 00:22:30.000,38195214.05,200717347.4,-1941.549,42.61,38195216.29,156403335.7,-1512.788,43.189,38195217.69,149886577.9,-1449.782,46.807,38195214.11,200717350.4,-1941.486,42.961,38195210.8,200717336.7,-1941.509,43.403,38195214.46,149886564.8,-1449.733,43.598
  J02, 2025-01-02 00:23:00.000,38206296.41,200775583.7,-1941.383,42.796,38206298.53,156448714.6,-1512.859,42.851,38206299.63,149930065.9,-1449.793,46.582,38206296.28,200775586.7,-1941.495,42.836,38206293.08,200775573,-1941.536,43.414,38206296.42,149930052.9,-1449.843,43.42
  J02, 2025-01-02 00:23:30.000,38217382.88,200833846.9,-1942.46,42.227,38217385.41,156494114.4,-1513.471,42.918,38217386.56,149973574.1,-1450.48,46.307,38217383.13,200833849.9,-1942.342,42.686,38217379.88,200833836.2,-1942.325,43.054,38217383.3,149973561.1,-1450.428,43.181
  J02, 2025-01-02 00:24:00.000,38228476.19,200892138.9,-1943.415,42.809,38228478.51,156539536.7,-1514.509,43.223,38228479.38,150017103.9,-1451.429,46.628,38228476.24,200892141.9,-1943.613,42.726,38228472.99,200892128.2,-1943.717,43.456,38228476.05,150017090.8,-1451.41,43.285
  J02, 2025-01-02 00:24:30.000,38239574.32,200950460.6,-1944.238,42.728,38239576.53,156584982.1,-1515.028,42.737,38239577.65,150060655.7,-1451.888,46.423,38239574.47,200950463.6,-1944.302,42.823,38239571.12,200950449.9,-1944.359,43.418,38239574.3,150060642.7,-1451.846,43.206
  J02, 2025-01-02 00:25:00.000,38250677.12,201008806.5,-1945.524,42.207,38250679.6,156630446.5,-1516.026,42.595,38250680.56,150104225.7,-1452.898,46.351,38250677.3,201008809.5,-1945.63,42.8,38250673.98,201008795.8,-1945.626,43.141,38250677.26,150104212.7,-1452.935,43.479
  J02, 2025-01-02 00:25:30.000,38261785.81,201067183.2,-1945.75,42.438,38261788.52,156675934.8,-1516.339,42.821,38261789.5,150147818.6,-1453.102,46.642,38261785.81,201067186.2,-1946,42.665,38261782.59,201067172.5,-1945.986,43.039,38261786.12,150147805.6,-1453.092,43.589
  J02, 2025-01-02 00:26:00.000,38272899.67,201125586.3,-1947.214,42.483,38272902.02,156721443.7,-1517.321,42.741,38272903.2,150191431.3,-1454.126,46.819,38272899.79,201125589.3,-1947.134,42.726,38272896.43,201125575.6,-1947.038,43.234,38272899.86,150191418.3,-1454.136,43.437
  J02, 2025-01-02 00:26:30.000,38284018.46,201184015.6,-1948.279,42.394,38284020.39,156766972.9,-1518.141,42.544,38284021.88,150235063.5,-1454.926,46.685,38284018.47,201184018.6,-1948.299,42.785,38284015.33,201184004.9,-1948.281,43.177,38284018.62,150235050.5,-1454.906,43.084
  J02, 2025-01-02 00:27:00.000,38295142.73,201242473.3,-1949.851,42.138,38295145.03,156812524.3,-1519.363,42.868,38295146.17,150278716.9,-1456.13,46.732,38295142.65,201242476.2,-1949.802,42.77,38295139.45,201242462.6,-1949.728,43.073,38295142.94,150278703.9,-1456.046,43.016
  J02, 2025-01-02 00:27:30.000,38306271.77,201300957.7,-1949.562,42.26,38306274.42,156858096.6,-1519.219,43.007,38306275.3,150322390.3,-1455.831,46.467,38306271.67,201300960.7,-1949.59,42.48,38306268.49,201300947,-1949.527,42.753,38306272.07,150322377.3,-1455.87,43.088
  J02, 2025-01-02 00:28:00.000,38317405.64,201359467.3,-1951.389,41.971,38317408.42,156903688.4,-1520.572,42.603,38317409.21,150366082.5,-1457.148,46.513,38317405.69,201359470.3,-1951.335,42.383,38317402.43,201359456.6,-1951.266,42.79,38317405.89,150366069.5,-1457.096,43.096
  J02, 2025-01-02 00:28:30.000,38328545.27,201418005.7,-1950.973,42.313,38328548.08,156949302.7,-1520.201,42.821,38328548.92,150409796.2,-1456.832,46.501,38328545.2,201418008.7,-1950.913,42.654,38328542.06,201417995,-1950.829,43.075,38328545.64,150409783.2,-1456.872,43.249
  J02, 2025-01-02 00:29:00.000,38339688.74,201476564.9,-1952.892,42.203,38339691.61,156994933.2,-1521.724,42.952,38339692.43,150453525.3,-1458.308,46.53,38339688.86,201476567.9,-1952.905,42.364,38339685.44,201476554.2,-1952.943,43.016,38339689.15,150453512.4,-1458.406,43.143
  J02, 2025-01-02 00:29:30.000,38350838.04,201535154.7,-1953.288,42.233,38350840.48,157040587.6,-1521.914,42.772,38350841.65,150497277.5,-1458.521,46.316,38350838.21,201535157.7,-1953.185,42.679,38350834.99,201535144,-1953.204,42.876,38350838.34,150497264.5,-1458.548,43.28
  J02, 2025-01-02 00:30:00.000,38361991.9,201593768.7,-1953.476,42.044,38361994.43,157086260.7,-1522.149,42.476,38361995.73,150541047.6,-1458.827,46.379,38361991.98,201593771.7,-1953.45,42.514,38361988.78,201593758,-1953.502,42.447,38361992.49,150541034.6,-1458.765,43.136
  J02, 2025-01-02 00:30:30.000,38373150.35,201652406.4,-1955.64,42.18,38373153.24,157131952.5,-1523.945,42.889,38373154.09,150584835.5,-1460.486,46.559,38373150.35,201652409.4,-1955.771,42.667,38373147.34,201652395.8,-1955.634,42.521,38373150.85,150584822.5,-1460.417,43.278
  J02, 2025-01-02 00:31:00.000,38384314.14,201711071,-1955.431,42.557,38384316.72,157177665.1,-1523.615,42.745,38384317.48,150628643.4,-1460.236,46.381,38384314.04,201711074,-1955.381,42.766,38384310.81,201711060.3,-1955.516,42.686,38384314.16,150628630.4,-1460.217,43.164
  J02, 2025-01-02 00:31:30.000,38395481.78,201769759.9,-1955.906,42.246,38395484.53,157223396.6,-1524.07,42.408,38395485.92,150672469.4,-1460.566,46.644,38395481.9,201769762.9,-1955.899,42.404,38395478.67,201769749.2,-1955.986,42.385,38395482.6,150672456.5,-1460.565,43.316
  J02, 2025-01-02 00:32:00.000,38406654.97,201828473.1,-1956.175,42.146,38406657.32,157269147.2,-1524.3,42.362,38406658.67,150716313.7,-1460.783,46.604,38406654.86,201828476.1,-1956.207,42.527,38406651.96,201828462.5,-1956.289,42.529,38406655.36,150716300.7,-1460.696,43.221
  J02, 2025-01-02 00:32:30.000,38417832.47,201887211.9,-1958.903,42.148,38417835.01,157314917.6,-1526.444,42.694,38417836.24,150760177,-1462.901,46.576,38417832.57,201887214.9,-1958.948,42.631,38417829.41,201887201.2,-1958.99,42.669,38417832.91,150760164,-1462.936,43.314
  J02, 2025-01-02 00:33:00.000,38429014.24,201945972,-1959.593,41.878,38429016.93,157360704.7,-1527.089,42.726,38429018.21,150804056.3,-1463.357,46.508,38429014.32,201945975,-1959.592,42.303,38429011.11,201945961.4,-1959.552,42.582,38429014.93,150804043.3,-1463.303,43.344
  J02, 2025-01-02 00:33:30.000,38440201.58,202004760.6,-1960.165,42.62,38440204.03,157406513.9,-1527.4,42.383,38440205.19,150847956.8,-1463.758,46.638,38440201.57,202004763.6,-1960.176,42.262,38440198.46,202004750,-1960.167,42.747,38440201.94,150847943.9,-1463.723,43.02
  J02, 2025-01-02 00:34:00.000,38451391.99,202063568,-1961.495,42.277,38451394.68,157452337.8,-1528.39,42.463,38451395.69,150891871.4,-1464.667,46.441,38451392.1,202063571,-1961.456,42.567,38451388.85,202063557.3,-1961.398,42.698,38451392.5,150891858.4,-1464.704,42.77
  J02, 2025-01-02 00:34:30.000,38462588.25,202122401.6,-1962.22,42.375,38462590.55,157498182.1,-1528.952,42.582,38462591.48,150935805.5,-1465.201,46.356,38462587.97,202122404.6,-1962.132,42.472,38462584.81,202122390.9,-1962.128,43.003,38462588.21,150935792.5,-1465.27,42.804
  J02, 2025-01-02 00:35:00.000,38473787.58,202181256.2,-1962.71,42.436,38473789.98,157544042.9,-1529.498,42.442,38473791.16,150979755.4,-1465.723,46.299,38473787.77,202181259.2,-1962.733,42.72,38473784.54,202181245.6,-1962.72,43.276,38473787.9,150979742.4,-1465.757,42.711
  J02, 2025-01-02 00:35:30.000,38484992.05,202240136.3,-1962.439,42.546,38484994.18,157589923.4,-1529.252,42.116,38484995.8,151023724.2,-1465.655,46.164,38484992,202240139.3,-1962.675,42.519,38484988.96,202240125.6,-1962.626,42.83,38484992.53,151023711.2,-1465.506,42.815
  J02, 2025-01-02 00:36:00.000,38496200.9,202299037.5,-1964.556,42.66,38496203.31,157635820.4,-1530.864,42.974,38496204.43,151067708.8,-1467.178,46.268,38496200.81,202299040.5,-1964.696,42.567,38496197.64,202299026.9,-1964.738,43.027,38496201.14,151067695.9,-1467.211,43.069
  J02, 2025-01-02 00:36:30.000,38507413.59,202357961.4,-1965.429,42.595,38507416.45,157681735.1,-1531.353,42.859,38507417.15,151111710.4,-1467.521,46.078,38507413.77,202357964.4,-1965.228,42.381,38507410.5,202357950.8,-1965.265,43.007,38507413.8,151111697.4,-1467.547,42.726
  J02, 2025-01-02 00:37:00.000,38518630.07,202416906,-1965.431,42.315,38518632.63,157727665.9,-1531.38,42.279,38518633.79,151155727.4,-1467.682,46.047,38518630.51,202416909,-1965.416,42.421,38518626.97,202416895.4,-1965.325,42.595,38518630.62,151155714.4,-1467.727,42.737
  J02, 2025-01-02 00:37:30.000,38529852.2,202475876.8,-1965.575,42.218,38529854.82,157773617.1,-1531.624,42.512,38529855.72,151199763.9,-1467.777,46.087,38529852.12,202475879.8,-1965.549,42.506,38529848.97,202475866.1,-1965.538,42.576,38529852.37,151199751,-1467.773,42.955
  J02, 2025-01-02 00:38:00.000,38541077.09,202534864.9,-1966.125,42.373,38541080.08,157819581.8,-1531.893,42.531,38541081,151243813.4,-1468.122,46.298,38541077.04,202534867.8,-1965.969,42.457,38541073.72,202534854.2,-1966.067,42.453,38541077.7,151243800.5,-1468.267,43.01
  J02, 2025-01-02 00:38:30.000,38552306.64,202593876.4,-1967.074,41.821,38552309.18,157865564.7,-1532.866,42.322,38552310.38,151287880.4,-1468.99,46.202,38552306.9,202593879.4,-1967.119,42.307,38552303.68,202593865.7,-1967.133,42.679,38552307.14,151287867.5,-1468.972,42.682
  J02, 2025-01-02 00:39:00.000,38563540.1,202652907.4,-1968.596,41.986,38563542.46,157911562.9,-1533.931,42.521,38563543.6,151331962,-1469.967,46.078,38563540.19,202652910.4,-1968.467,42.468,38563536.86,202652896.8,-1968.514,42.51,38563540.36,151331949,-1470.006,42.624
  J02, 2025-01-02 00:39:30.000,38574777.81,202711962.5,-1969.856,41.459,38574780.47,157957579.8,-1534.631,42.296,38574781.65,151376061.5,-1470.65,46.209,38574777.63,202711965.5,-1969.485,42.415,38574774.63,202711951.9,-1969.586,42.561,38574778.38,151376048.6,-1470.627,42.785
  J02, 2025-01-02 00:40:00.000,38586019.05,202771036.2,-1969.793,42.188,38586021.77,158003611.3,-1534.824,42.315,38586023.04,151420175,-1470.962,46.135,38586019.35,202771039.2,-1969.763,42.574,38586016.08,202771025.6,-1969.712,42.54,38586019.82,151420162,-1470.916,42.845
  J02, 2025-01-02 00:40:30.000,38597264.97,202830131.4,-1970.663,41.917,38597267.65,158049659.4,-1535.395,42.806,38597268.41,151464304.5,-1471.483,45.965,38597264.86,202830134.4,-1970.557,42.279,38597261.69,202830120.8,-1970.549,42.423,38597265.19,151464291.5,-1471.542,42.72
  J02, 2025-01-02 00:41:00.000,38608513.67,202889244.8,-1970.949,42.241,38608516.24,158095721.8,-1535.846,42.248,38608517.26,151508447.5,-1471.853,45.88,38608513.94,202889247.8,-1970.915,42.525,38608510.6,202889234.2,-1970.987,42.692,38608513.93,151508434.6,-1471.839,42.696
  J02, 2025-01-02 00:41:30.000,38619766.81,202948380.2,-1972.47,41.995,38619769.55,158141801.3,-1536.986,42.246,38619770.46,151552607,-1472.811,45.779,38619766.81,202948383.2,-1972.388,42.118,38619763.62,202948369.6,-1972.465,42.483,38619767.2,151552594.1,-1472.778,42.626
  J02, 2025-01-02 00:42:00.000,38631023.03,203007533.5,-1972.537,41.702,38631026.3,158187894.7,-1537.116,42.372,38631027.31,151596779.9,-1473.023,46.184,38631023.08,203007536.5,-1972.488,42.167,38631019.94,203007522.9,-1972.49,42.434,38631023.96,151596766.9,-1473.016,42.785
  J02, 2025-01-02 00:42:30.000,38642283.95,203066707.6,-1973.369,42.169,38642286.65,158234004.3,-1537.719,42.263,38642287.72,151640968.3,-1473.646,46.224,38642284.19,203066710.6,-1973.416,42.679,38642280.87,203066697,-1973.36,42.806,38642284.41,151640955.3,-1473.659,42.381
  J02, 2025-01-02 00:43:00.000,38653548.09,203125900.9,-1973.811,42.199,38653550.25,158280128.9,-1538.165,42.146,38653551.78,151685171,-1474.033,45.968,38653548.16,203125903.9,-1973.948,42.533,38653544.77,203125890.3,-1974.046,42.36,38653548.51,151685158.1,-1474.045,42.518
  J02, 2025-01-02 00:43:30.000,38664815.8,203185112.3,-1973.306,41.969,38664818.17,158326267.6,-1537.725,42.209,38664819.51,151729387.3,-1473.63,46.061,38664815.77,203185115.3,-1973.394,42.301,38664812.43,203185101.7,-1973.228,42.775,38664816.26,151729374.4,-1473.558,42.529
  J02, 2025-01-02 00:44:00.000,38676087.15,203244343.8,-1974.766,42.487,38676089.78,158372422,-1538.805,42.186,38676090.8,151773618.5,-1474.658,45.807,38676087.29,203244346.8,-1974.72,42.4,38676084.12,203244333.2,-1974.87,42.902,38676087.41,151773605.6,-1474.722,42.491
  J02, 2025-01-02 00:44:30.000,38687361.6,203303592.3,-1975.868,42.045,38687364.9,158418589.6,-1539.749,42.747,38687365.42,151817862.5,-1475.552,45.759,38687361.65,203303595.3,-1976,42.243,38687358.69,203303581.7,-1976,42.449,38687362.08,151817849.6,-1475.531,42.461
