> PRN,"	                    time","	            C1C","	            L1C","	            D1C","	            S1C","	            C2L","	            L2L","	            D2L","	            S2L","	            C5Q","	            L5Q","	            D5Q","	            S5Q","	            C1L","	            L1L","	            D1L","	            S1L","	            C1Z","	            L1Z","	            D1Z","	            S1Z","	            C5P","	            L5P","	            D5P","	            S5P"
  J02, 2025-01-19 00:00:00.000,39245418.25,206236162.2,-1991.274,41.282,39245423.69,160703599.4,-1551.651,41.676,39245424.95,154007645.2,-1486.965,44.942,39245418.34,206236201.2,-1991.126,41.39,39245414.92,206236149.5,-1991.118,41.723,39245421.72,154007632.2,-1486.908,42.138
  J02, 2025-01-19 00:00:30.000,39256783.27,206295885.2,-1990.866,41.63,39256788.55,160750136.7,-1551.266,41.75,39256789.88,154052243.4,-1486.651,44.844,39256783.46,206295924.2,-1990.754,41.528,39256780.17,206295872.4,-1990.773,42.207,39256786.62,154052230.4,-1486.574,41.9
  J02, 2025-01-19 00:01:00.000,39268148.18,206355609.5,-1990.564,41.118,39268154.09,160796675.1,-1550.97,41.926,39268155.15,154096842.8,-1486.472,45.19,39268148.38,206355648.5,-1990.544,41.082,39268145.14,206355596.8,-1990.546,41.745,39268151.87,154096829.8,-1486.459,42.03
  J02, 2025-01-19 00:01:30.000,39279515.15,206415341.5,-1991.845,41.406,39279520.38,160843219.5,-1552.247,41.757,39279521.72,154141447.8,-1487.467,45.412,39279515.05,206415380.5,-1991.849,41.13,39279511.87,206415328.8,-1991.848,41.876,39279518.44,154141434.8,-1487.344,41.905
  J02, 2025-01-19 00:02:00.000,39290882.43,206475077.5,-1990.885,40.813,39290887.71,160889767,-1551.257,41.538,39290889,154186055.7,-1486.734,45.317,39290882.6,206475116.5,-1990.732,41.237,39290879.26,206475064.8,-1990.828,41.371,39290885.74,154186042.7,-1486.669,41.816
  J02, 2025-01-19 00:02:30.000,39302250.36,206534817.2,-1991.051,40.777,39302255.58,160936317.3,-1551.668,41.302,39302257.29,154230666.5,-1487.024,45.336,39302250.65,206534856.2,-1991.189,41.242,39302247.22,206534804.5,-1991.178,41.418,39302253.97,154230653.5,-1486.903,41.993
  J02, 2025-01-19 00:03:00.000,39313618.96,206594559.9,-1991.175,40.672,39313624.25,160982870,-1551.747,41.361,39313625.83,154275279.5,-1487.073,45.124,39313619.32,206594598.9,-1991.405,40.977,39313615.68,206594547.1,-1991.344,41.228,39313622.64,154275266.5,-1487.138,41.94
  J02, 2025-01-19 00:03:30.000,39324988.79,206654306.1,-1991.071,41.34,39324993.72,161029425.4,-1551.363,41.504,39324995.28,154319895.1,-1486.739,44.965,39324988.85,206654345.1,-1991.083,41.449,39324985.56,206654293.4,-1990.961,42.015,39324992,154319882.1,-1486.771,42.019
  J02, 2025-01-19 00:04:00.000,39336358.21,206714054,-1991.268,40.365,39336363.3,161075982.2,-1551.596,41.032,39336365.03,154364511.9,-1486.986,44.983,39336358.31,206714093,-1991.355,40.613,39336355.02,206714041.3,-1991.439,41.325,39336361.82,154364498.9,-1486.993,41.669
  J02, 2025-01-19 00:04:30.000,39347729.06,206773806.3,-1992.352,41.213,39347734.27,161122542.4,-1552.602,41.526,39347735.65,154409132.1,-1487.799,44.831,39347729.13,206773845.3,-1992.458,41.128,39347726.02,206773793.6,-1992.357,41.409,39347732.28,154409119.1,-1487.85,41.597
