> PRN,"	                    time","	            C1C","	            L1C","	            D1C","	            S1C","	            C2L","	            L2L","	            D2L","	            S2L","	            C5Q","	            L5Q","	            D5Q","	            S5Q","	            C1L","	            L1L","	            D1L","	            S1L","	            C1Z","	            L1Z","	            D1Z","	            S1Z","	            C5P","	            L5P","	            D5P","	            S5P"
  J02, 2025-01-01 00:05:00.000,37720322.87,198221817.5,-1893.409,43.09,37720326.62,154458710.2,-1475.419,43.319,37720327.88,148022977.1,-1413.891,46.589,37720322.67,198221858.5,-1893.475,43.551,37720319.36,198221801.7,-1893.358,43.82,37720324.59,148022964,-1413.84,43.882
  J02, 2025-01-01 00:05:30.000,37731134.2,198278632.5,-1894.773,43.115,37731138.36,154502981.5,-1476.519,43.374,37731139.53,148065403.8,-1414.954,46.909,37731134.33,198278673.5,-1894.775,43.355,37731130.9,198278616.6,-1894.863,44,37731136.22,148065390.7,-1414.974,43.824
  J02, 2025-01-01 00:06:00.000,37741953.08,198335484.4,-1895.796,42.912,37741957.09,154547281.7,-1477.262,43.302,37741958.26,148107858.1,-1415.742,47.102,37741953,198335525.4,-1895.977,43.029,37741949.48,198335468.6,-1895.879,43.788,37741954.95,148107845,-1415.786,43.594
  J02, 2025-01-01 00:06:30.000,37752777.98,198392371.6,-1897.29,43.026,37752782.09,154591609.4,-1478.32,43.509,37752783.5,148150338.8,-1416.772,47.087,37752778.25,198392412.6,-1897.252,43.274,37752774.87,198392355.8,-1897.172,43.839,37752780.2,148150325.7,-1416.72,43.998
  J02, 2025-01-01 00:07:00.000,37763610.72,198449297.6,-1898.486,43.128,37763614.93,154635967.3,-1479.344,43.458,37763616.07,148192848.5,-1417.75,46.93,37763610.9,198449338.6,-1898.592,43.458,37763607.55,198449281.8,-1898.514,43.964,37763612.8,148192835.3,-1417.721,44.015
  J02, 2025-01-01 00:07:30.000,37774450.61,198506260.8,-1899.999,43.01,37774454.46,154680354.2,-1480.509,43.367,37774455.94,148235385.9,-1418.774,47.034,37774450.64,198506301.8,-1899.947,43.242,37774447.29,198506245,-1899.979,43.651,37774452.63,148235372.8,-1418.804,43.704
  J02, 2025-01-01 00:08:00.000,37785297.02,198563257.9,-1901.667,43.236,37785300.78,154724767.5,-1481.87,43.386,37785302.19,148277948.6,-1420.15,47.167,37785296.92,198563298.9,-1901.691,43.391,37785293.84,198563242.1,-1901.749,44.129,37785298.91,148277935.5,-1420.124,43.772
  J02, 2025-01-01 00:08:30.000,37796150.86,198620295.8,-1902.002,43.124,37796154.85,154769212.6,-1482.051,43.57,37796156.27,148320541.8,-1420.404,47.371,37796150.88,198620336.8,-1902.03,43.681,37796147.67,198620280,-1902.036,43.962,37796152.92,148320528.7,-1420.345,43.898
  J02, 2025-01-01 00:09:00.000,37807011.34,198677368,-1903.599,43.16,37807015.19,154813684.4,-1483.416,43.372,37807016.89,148363160.6,-1421.583,47.056,37807011.52,198677409,-1903.748,43.456,37807008.07,198677352.2,-1903.668,43.907,37807013.55,148363147.5,-1421.58,44.021
  J02, 2025-01-01 00:09:30.000,37817878.88,198734477,-1903.326,43.081,37817882.98,154858184.8,-1483.144,43.537,37817884.24,148405806.9,-1421.312,47.188,37817878.99,198734518,-1903.335,43.613,37817875.68,198734461.2,-1903.355,44.081,37817880.91,148405793.8,-1421.337,43.729
  J02, 2025-01-01 00:10:00.000,37828753.19,198791621.8,-1906.195,42.965,37828757.01,154902713.3,-1485.344,43.589,37828758.71,148448480,-1423.465,46.864,37828753.15,198791662.8,-1906.235,43.308,37828749.99,198791606,-1906.234,43.809,37828755.43,148448466.9,-1423.462,43.573
  J02, 2025-01-01 00:10:30.000,37839634.32,198848801.9,-1905.907,43.173,37839638.27,154947269.1,-1485.166,43.384,37839639.63,148491179.3,-1423.26,46.98,37839634.43,198848842.9,-1905.981,43.399,37839630.98,198848786.1,-1905.907,43.886,37839636.32,148491166.2,-1423.208,43.395
  J02, 2025-01-01 00:11:00.000,37850522.28,198906020.7,-1907.508,42.552,37850527.03,154991855.2,-1486.304,43.462,37850527.97,148533907.7,-1424.49,46.809,37850522.31,198906061.7,-1907.575,43.067,37850519.04,198906004.9,-1907.534,43.242,37850524.64,148533894.6,-1424.481,43.543
  J02, 2025-01-01 00:11:30.000,37861416.93,198963270.8,-1908.634,43.134,37861420.68,155036465.6,-1487.191,43.101,37861422.34,148576659.3,-1425.198,47.321,37861417.25,198963311.8,-1908.493,43.293,37861413.66,198963255,-1908.656,43.479,37861419.07,148576646.2,-1425.301,43.746
  J02, 2025-01-01 00:12:00.000,37872317.95,199020556.7,-1910.542,42.813,37872322.16,155081104,-1488.74,43.492,37872323.59,148619437.7,-1426.717,46.93,37872318.08,199020597.7,-1910.417,43.056,37872314.93,199020540.9,-1910.484,43.344,37872320.27,148619424.6,-1426.648,43.482
  J02, 2025-01-01 00:12:30.000,37883226.22,199077879.6,-1911.59,42.737,37883230.11,155125771.1,-1489.471,43.393,37883231.88,148662243.7,-1427.457,47.112,37883226.29,199077920.5,-1911.559,43.164,37883223.05,199077863.7,-1911.533,43.263,37883228.53,148662230.6,-1427.39,43.981
  J02, 2025-01-01 00:13:00.000,37894140.52,199135235.9,-1911.878,42.404,37894144.66,155170464.3,-1489.859,43.018,37894146.29,148705074.7,-1427.761,46.97,37894140.58,199135276.9,-1911.865,42.772,37894137.24,199135220.1,-1912.028,43.27,37894143,148705061.6,-1427.697,43.668
  J02, 2025-01-01 00:13:30.000,37905062.2,199192628.4,-1913.076,42.808,37905066.3,155215185.7,-1490.608,42.929,37905067.72,148747932.7,-1428.587,46.875,37905062.49,199192669.4,-1913.15,43.217,37905058.91,199192612.6,-1913.113,43.446,37905064.37,148747919.6,-1428.499,43.649
  J02, 2025-01-01 00:14:00.000,37915990.11,199250053.7,-1914.443,42.544,37915994.3,155259932.7,-1491.79,43.306,37915995.47,148790815.2,-1429.721,46.802,37915990.05,199250094.7,-1914.476,43.285,37915986.78,199250037.9,-1914.444,43.238,37915992.16,148790802.1,-1429.659,43.708
  J02, 2025-01-01 00:14:30.000,37926924.68,199307514.2,-1916.186,42.844,37926928.43,155304707.1,-1493.148,43.24,37926929.79,148833724,-1430.906,46.745,37926924.65,199307555.2,-1916.146,43.268,37926921.53,199307498.4,-1916.23,43.335,37926926.55,148833710.9,-1430.971,43.418
  J02, 2025-01-01 00:15:00.000,37937864.84,199365006.2,-1916.681,42.811,37937869.16,155349506,-1493.538,43.545,37937870.2,148876656.2,-1431.336,46.864,37937864.86,199365047.2,-1916.718,42.864,37937861.56,199364990.4,-1916.682,43.054,37937866.87,148876643.2,-1431.282,43.56
  J02, 2025-01-01 00:15:30.000,37948812.18,199422534.7,-1917.739,42.923,37948816.1,155394333.3,-1494.295,42.946,37948817.68,148919615.8,-1431.966,46.86,37948812.46,199422575.7,-1917.692,42.866,37948809.12,199422518.9,-1917.662,43.435,37948814.42,148919602.7,-1431.99,43.736
  J02, 2025-01-01 00:16:00.000,37959765.64,199480095.7,-1920.25,42.878,37959769.33,155439186.1,-1496.251,43.266,37959771.09,148962599.6,-1433.831,46.814,37959765.71,199480136.7,-1920.167,42.916,37959762.36,199480080,-1920.167,43.354,37959767.79,148962586.6,-1433.814,43.395
  J02, 2025-01-01 00:16:30.000,37970725.5,199537690.7,-1918.901,42.665,37970729.67,155484065.2,-1495.226,43.422,37970731.14,149005608.8,-1432.905,46.655,37970725.59,199537731.7,-1918.869,42.656,37970722.39,199537674.9,-1918.842,43.179,37970727.82,149005595.8,-1432.985,43.437
  J02, 2025-01-01 00:17:00.000,37981691.94,199595319.1,-1921.335,42.573,37981696.07,155528970.4,-1497.247,43.221,37981697.55,149048643,-1434.898,46.735,37981691.85,199595360.1,-1921.464,42.753,37981688.58,199595303.3,-1921.538,43.17,37981694.25,149048629.9,-1434.832,43.619
  J02, 2025-01-01 00:17:30.000,37992664.09,199652978.9,-1922.462,42.538,37992668.89,155573900.1,-1497.997,43.719,37992669.82,149091700.6,-1435.554,46.856,37992664.33,199653019.9,-1922.417,42.7,37992660.99,199652963.1,-1922.394,43.31,37992666.62,149091687.5,-1435.604,43.278
  J02, 2025-01-01 00:18:00.000,38003643.36,199710674.4,-1923.678,42.747,38003647.62,155618857.6,-1498.856,43.117,38003648.86,149134784.8,-1436.474,46.703,38003643.51,199710715.4,-1923.712,42.927,38003640.39,199710658.6,-1923.676,43.445,38003645.54,149134771.8,-1436.458,43.132
  J02, 2025-01-01 00:18:30.000,38014628.3,199768399.5,-1925.149,42.531,38014632.23,155663838.2,-1500,43.149,38014633.68,149177891.3,-1437.504,46.549,38014628.18,199768440.5,-1925.033,42.741,38014625.04,199768383.8,-1925.084,43.196,38014630.4,149177878.2,-1437.607,42.969
  J02, 2025-01-01 00:19:00.000,38025619.56,199826157.6,-1925.885,42.783,38025623.56,155708844.5,-1500.683,43.674,38025624.52,149221022.3,-1438.145,46.617,38025619.52,199826198.6,-1925.803,43.141,38025616.08,199826141.9,-1925.769,43.206,38025621.21,149221009.2,-1438.067,43.208
  J02, 2025-01-01 00:19:30.000,38036616.75,199883950,-1926.502,42.768,38036620.89,155753877.5,-1501.229,43.357,38036622.11,149264178.9,-1438.642,46.482,38036616.88,199883991,-1926.505,42.885,38036613.77,199883934.2,-1926.362,43.054,38036618.92,149264165.8,-1438.595,43.39
  J02, 2025-01-01 00:20:00.000,38047619.82,199941769.8,-1927.674,42.8,38047623.84,155798931.8,-1502.041,43.471,38047624.85,149307356,-1439.5,46.326,38047619.75,199941810.8,-1927.671,43.02,38047616.58,199941754.1,-1927.565,43.511,38047621.55,149307342.9,-1439.502,43.278
  J02, 2025-01-01 00:20:30.000,38058629.04,199999625.1,-1930.17,42.821,38058633.34,155844013.8,-1504.091,43.426,38058634.43,149350559.6,-1441.354,46.484,38058629.2,199999666.1,-1930.143,42.984,38058625.9,199999609.4,-1930.062,43.289,38058631.12,149350546.5,-1441.268,43.223
  J02, 2025-01-01 00:21:00.000,38069644.38,200057511.2,-1929.681,42.751,38069648.94,155889119.8,-1503.721,43.374,38069649.96,149393786.1,-1441.026,46.43,38069644.55,200057552.2,-1929.829,42.999,38069641.18,200057495.4,-1929.75,43.202,38069646.65,149393773.1,-1441.096,43.579
  J02, 2025-01-01 00:21:30.000,38080665.64,200115427,-1931.18,42.813,38080669.49,155934249,-1504.728,43.372,38080670.96,149437034.9,-1442.159,46.447,38080665.45,200115468,-1931.237,43.069,38080662.22,200115411.3,-1931.295,43.306,38080667.7,149437021.9,-1442.063,43.505
  J02, 2025-01-01 00:22:00.000,38091692.74,200173375.1,-1932.112,42.734,38091696.57,155979403.4,-1505.525,43.312,38091698.16,149480307.8,-1442.847,46.313,38091692.81,200173416.1,-1932.07,43.022,38091689.48,200173359.4,-1932.102,43.107,38091694.86,149480294.8,-1442.889,43.27
  J02, 2025-01-01 00:22:30.000,38102725.75,200231354.1,-1933.986,42.73,38102729.94,156024581.7,-1507.063,43.06,38102731.18,149523603.8,-1444.314,46.556,38102725.7,200231395.1,-1934.094,42.671,38102722.43,200231338.3,-1934.069,43.242,38102727.91,149523590.7,-1444.293,43.137
  J02, 2025-01-01 00:23:00.000,38113764.47,200289362.4,-1934.358,42.675,38113768.33,156069783,-1507.223,42.87,38113769.93,149566921.6,-1444.55,46.481,38113764.26,200289403.4,-1934.368,42.849,38113761.31,200289346.7,-1934.216,43.16,38113766.61,149566908.6,-1444.549,43.342
  J02, 2025-01-01 00:23:30.000,38124809.31,200347403.2,-1934.992,42.963,38124813.42,156115009.5,-1507.766,42.995,38124814.76,149610263.7,-1444.98,46.586,38124809.51,200347444.2,-1935.187,43.045,38124806.06,200347387.4,-1935.042,43.361,38124811.5,149610250.7,-1444.905,43.115
  J02, 2025-01-01 00:24:00.000,38135858.99,200405471.7,-1936.223,42.364,38135863.59,156160257.7,-1508.715,43.149,38135864.77,149653626.5,-1445.862,46.473,38135859.2,200405512.7,-1936.245,42.808,38135855.88,200405456,-1936.139,43.2,38135861.57,149653613.5,-1445.948,43.225
  J02, 2025-01-01 00:24:30.000,38146915.52,200463572.3,-1936.768,42.62,38146919.6,156205530.8,-1509.12,42.918,38146920.99,149697013.3,-1446.226,46.406,38146915.62,200463613.3,-1936.716,42.887,38146912.33,200463556.6,-1936.657,43.464,38146917.86,149697000.3,-1446.232,43.005
  J02, 2025-01-01 00:25:00.000,38157976.76,200521699.9,-1937.86,42.366,38157980.84,156250825.1,-1510.001,42.899,38157982.46,149740420.3,-1447.076,46.236,38157976.76,200521740.9,-1937.804,42.489,38157973.44,200521684.2,-1937.911,43.012,38157979.17,149740407.2,-1447.156,43.209
  J02, 2025-01-01 00:25:30.000,38169044.35,200579860.7,-1939.016,42.307,38169048.69,156296145.1,-1510.831,42.923,38169050.21,149783851.9,-1447.866,46.636,38169044.42,200579901.7,-1938.88,42.671,38169041.14,200579845,-1938.992,43.118,38169046.97,149783838.9,-1447.903,43.204
  J02, 2025-01-01 00:26:00.000,38180117.3,200638049.3,-1941.289,42.298,38180121.81,156341486.8,-1512.713,42.935,38180123.12,149827304.4,-1449.698,46.593,38180117.31,200638090.3,-1941.296,42.891,38180114.13,200638033.6,-1941.269,42.859,38180119.78,149827291.4,-1449.75,43.009
  J02, 2025-01-01 00:26:30.000,38191195.19,200696263.6,-1940.979,42.413,38191199.68,156386848.6,-1512.452,42.502,38191200.97,149870776.1,-1449.403,46.475,38191195.25,200696304.6,-1940.943,42.773,38191192.04,200696247.9,-1940.925,43.058,38191197.68,149870763.1,-1449.381,42.906
  J02, 2025-01-01 00:27:00.000,38202279.86,200754512.9,-1941.854,42.146,38202283.91,156432237.6,-1513.11,42.825,38202285.62,149914273.9,-1450.06,46.499,38202279.79,200754553.9,-1941.814,42.612,38202276.82,200754497.2,-1941.739,43.027,38202282.38,149914260.9,-1450.112,43.245
  J02, 2025-01-01 00:27:30.000,38213369.03,200812788.5,-1944.054,41.938,38213373.57,156477647.1,-1514.912,42.868,38213375.12,149957791.3,-1451.732,46.323,38213369.05,200812829.5,-1944.047,42.629,38213365.78,200812772.8,-1944.162,42.754,38213371.87,149957778.3,-1451.715,43.289
  J02, 2025-01-01 00:28:00.000,38224464.19,200871091.3,-1943.94,42.637,38224468.48,156523077.8,-1514.762,43.115,38224469.76,150001329.1,-1451.595,46.293,38224464.21,200871132.3,-1943.765,42.832,38224460.88,200871075.6,-1943.871,43.49,38224466.47,150001316,-1451.521,43.073
  J02, 2025-01-01 00:28:30.000,38235563.65,200929420.4,-1945.41,42.326,38235568.12,156568529,-1516.045,43.029,38235569.47,150044886.5,-1452.872,46.583,38235563.81,200929461.4,-1945.566,42.584,38235560.61,200929404.7,-1945.649,43.234,38235566.28,150044873.4,-1452.89,42.836
  J02, 2025-01-01 00:29:00.000,38246669.15,200987780.6,-1945.761,42.281,38246673.6,156614004.4,-1516.163,42.586,38246675.02,150088467,-1453.004,46.493,38246669.37,200987821.6,-1945.843,42.519,38246666.03,200987764.9,-1945.824,43.081,38246671.73,150088454,-1453.079,43.016
  J02, 2025-01-01 00:29:30.000,38257779.43,201046164,-1946.199,42.372,38257783.57,156659497.9,-1516.391,42.772,38257785.15,150132065,-1453.22,46.499,38257779.43,201046205,-1946.101,42.694,38257776.18,201046148.3,-1946.15,42.94,38257781.88,150132052,-1453.32,43.143
  J02, 2025-01-01 00:30:00.000,38268895.8,201104581.2,-1948.111,42.434,38268899.97,156705017.8,-1518.026,42.73,38268901.67,150175688.1,-1454.745,46.509,38268895.88,201104622.2,-1948.082,42.792,38268892.58,201104565.5,-1948.086,42.864,38268898.34,150175675.2,-1454.814,43.272
  J02, 2025-01-01 00:30:30.000,38280016.87,201163021.8,-1947.849,42.54,38280021.18,156750555.9,-1517.857,42.904,38280022.57,150219328.8,-1454.672,46.472,38280017.14,201163062.8,-1947.947,42.811,38280013.92,201163006.2,-1947.974,43.251,38280019.31,150219315.9,-1454.696,43.227
  J02, 2025-01-01 00:31:00.000,38291142.96,201221489.4,-1948.822,42.707,38291146.91,156796114.9,-1518.519,42.692,38291148.6,150262989.6,-1455.248,46.685,38291142.92,201221530.3,-1948.777,42.754,38291139.79,201221473.7,-1948.764,43.194,38291145.33,150262976.6,-1455.256,43.128
  J02, 2025-01-01 00:31:30.000,38302273.85,201279984.9,-1949.359,42.347,38302278.59,156841695.8,-1518.864,42.919,38302280.03,150306671.3,-1455.634,46.51,38302274.1,201280025.9,-1949.176,42.777,38302270.78,201279969.2,-1949.252,42.838,38302276.67,150306658.3,-1455.562,42.984
  J02, 2025-01-01 00:32:00.000,38313410.54,201338508.5,-1950.863,42.167,38313415.23,156887298.6,-1520.169,42.823,38313416.67,150350373.9,-1456.799,46.39,38313410.71,201338549.5,-1950.917,42.654,38313407.59,201338492.9,-1950.939,42.817,38313413.43,150350360.9,-1456.847,43.056
  J02, 2025-01-01 00:32:30.000,38324551.58,201397054.2,-1951.307,42.514,38324556.34,156932918.6,-1520.466,42.645,38324557.61,150394093.1,-1457.15,46.383,38324551.79,201397095.2,-1951.264,42.756,38324548.38,201397038.5,-1951.252,42.73,38324554.33,150394080.1,-1457.069,43.05
  J02, 2025-01-01 00:33:00.000,38335698.5,201455629.5,-1952.678,42.512,38335703.15,156978561.6,-1521.492,43.219,38335704.27,150437834.3,-1458.088,46.63,38335698.39,201455670.5,-1952.497,42.711,38335695.27,201455613.8,-1952.514,42.891,38335700.99,150437821.3,-1458.07,43.388
  J02, 2025-01-01 00:33:30.000,38346849.77,201514230.7,-1954.066,42.457,38346854.12,157024224.8,-1522.659,42.849,38346855.69,150481594.8,-1459.19,46.599,38346849.8,201514271.7,-1954.057,42.584,38346846.44,201514215,-1953.969,42.872,38346852.41,150481581.8,-1459.147,43.215
  J02, 2025-01-01 00:34:00.000,38358005.32,201572855,-1954.599,41.845,38358010.05,157069906.1,-1523.055,42.671,38358011.6,150525372.7,-1459.596,46.274,38358005.5,201572896,-1954.693,42.201,38358002.25,201572839.4,-1954.54,42.425,38358008.36,150525359.8,-1459.583,43.115
  J02, 2025-01-01 00:34:30.000,38369166.6,201631506.8,-1954.768,42.186,38369171.31,157115608.7,-1523.062,43.02,38369172.8,150569171,-1459.784,46.397,38369166.57,201631547.8,-1954.82,42.491,38369163.19,201631491.1,-1954.889,42.622,38369169.57,150569158.1,-1459.704,43.249
  J02, 2025-01-01 00:35:00.000,38380332.67,201690183.1,-1956.008,42.535,38380336.77,157161330.5,-1524.116,42.624,38380338.32,150612987.8,-1460.647,46.36,38380332.88,201690224.1,-1956.003,42.863,38380329.7,201690167.5,-1955.964,43.022,38380334.95,150612974.8,-1460.642,42.984
  J02, 2025-01-01 00:35:30.000,38391503.11,201748886.7,-1957.772,41.738,38391507.92,157207073.5,-1525.479,42.512,38391509.38,150656824.8,-1461.954,46.396,38391503.18,201748927.7,-1957.849,42.667,38391500.01,201748871,-1957.808,42.5,38391506.11,150656811.8,-1461.974,43.018
  J02, 2025-01-01 00:36:00.000,38402678.45,201807611.4,-1958.428,42.29,38402682.99,157252833,-1526.073,42.882,38402684.54,150700677.6,-1462.43,46.308,38402678.33,201807652.4,-1958.404,42.681,38402675.17,201807595.7,-1958.317,42.698,38402681.2,150700664.6,-1462.334,43.175
  J02, 2025-01-01 00:36:30.000,38413857.94,201866360.5,-1959.526,42.523,38413862.33,157298611.5,-1526.866,42.377,38413864.07,150744548.6,-1463.23,46.393,38413858.06,201866401.5,-1959.491,42.694,38413854.82,201866344.9,-1959.387,42.726,38413860.82,150744535.7,-1463.221,42.961
  J02, 2025-01-01 00:37:00.000,38425042.42,201925134.6,-1960.22,42.529,38425046.92,157344409.4,-1527.344,42.69,38425048.5,150788438.3,-1463.876,46.44,38425042.59,201925175.6,-1960.244,42.654,38425039.29,201925118.9,-1960.207,42.781,38425045.19,150788425.3,-1463.783,43.079
  J02, 2025-01-01 00:37:30.000,38436231.39,201983933,-1960.484,41.766,38436235.96,157390226.3,-1527.647,42.607,38436237.43,150832346.2,-1464.011,46.31,38436231.38,201983974,-1960.58,42.717,38436228.07,201983917.4,-1960.522,42.918,38436234.19,150832333.2,-1463.941,43.073
  J02, 2025-01-01 00:38:00.000,38447425.28,202042756.4,-1960.812,42.184,38447429.84,157436062.6,-1528.091,42.525,38447431.13,150876272.6,-1464.316,46.19,38447425.39,202042797.4,-1960.838,42.489,38447421.89,202042740.7,-1960.942,42.825,38447427.89,150876259.7,-1464.313,43.276
  J02, 2025-01-01 00:38:30.000,38458622.82,202101600.9,-1961.15,42.474,38458627.65,157481915.5,-1528.104,42.692,38458628.99,150920214.9,-1464.432,46.275,38458622.89,202101641.9,-1961.011,42.406,38458619.84,202101585.3,-1961.076,42.813,38458625.73,150920202,-1464.372,42.919
  J02, 2025-01-01 00:39:00.000,38469825.92,202160472.6,-1962.549,42.423,38469830.41,157527789.4,-1529.422,42.487,38469831.93,150964177.5,-1465.614,46.271,38469826,202160513.6,-1962.646,42.544,38469822.66,202160457,-1962.85,42.758,38469828.66,150964164.5,-1465.723,42.88
  J02, 2025-01-01 00:39:30.000,38481031.96,202219362.4,-1963.203,42.144,38481037.06,157573677.6,-1529.607,42.599,38481038.33,151008153.6,-1465.853,46.337,38481032.24,202219403.4,-1962.969,42.389,38481028.86,202219346.8,-1963.038,42.44,38481035.02,151008140.7,-1465.889,42.762
  J02, 2025-01-01 00:40:00.000,38492243.81,202278278.5,-1964.652,42.574,38492248.33,157619586.1,-1531.03,42.557,38492249.99,151052149.3,-1467.328,46.569,38492244.09,202278319.5,-1964.916,42.798,38492240.81,202278262.9,-1964.872,42.978,38492246.63,151052136.4,-1467.32,43.02
  J02, 2025-01-01 00:40:30.000,38503459.15,202337213.7,-1965.675,42.455,38503463.4,157665509.6,-1531.696,42.66,38503464.85,151096159.3,-1467.995,46.442,38503458.84,202337254.7,-1965.796,42.646,38503455.69,202337198.1,-1965.8,42.751,38503461.59,151096146.4,-1467.892,42.971
  J02, 2025-01-01 00:41:00.000,38514678.48,202396174.4,-1964.968,42.282,38514683,157711453,-1531.272,42.497,38514684.54,151140188.4,-1467.396,46.183,38514678.7,202396215.4,-1965.108,42.55,38514675.27,202396158.8,-1965.13,42.874,38514681.24,151140175.4,-1467.458,42.677
  J02, 2025-01-01 00:41:30.000,38525901.94,202455154.4,-1966.725,41.921,38525906.86,157757411.4,-1532.401,42.772,38525908.09,151184231.8,-1468.675,46.091,38525901.96,202455195.4,-1966.75,42.174,38525898.91,202455138.7,-1966.8,42.502,38525904.87,151184218.8,-1468.547,42.61
  J02, 2025-01-01 00:42:00.000,38537129.9,202514157.7,-1966.911,41.549,38537134.76,157803388,-1532.639,42.584,38537136.42,151228292.7,-1468.818,46.233,38537129.89,202514198.7,-1967.068,42.413,38537126.71,202514142.1,-1966.926,42.425,38537133.18,151228279.7,-1468.88,42.726
  J02, 2025-01-01 00:42:30.000,38548362.61,202573184.2,-1968.342,41.89,38548366.8,157849382.5,-1533.718,42.459,38548368.5,151272370.8,-1469.792,46.311,38548362.61,202573225.1,-1968.19,42.629,38548359.34,202573168.6,-1968.344,42.485,38548365.29,151272357.9,-1469.803,42.79
  J02, 2025-01-01 00:43:00.000,38559598.25,202632228.4,-1969.166,42.254,38559603.1,157895391,-1534.339,42.47,38559604.16,151316462.3,-1470.434,46.253,38559598.54,202632269.4,-1969.092,42.688,38559595.34,202632212.8,-1969.005,42.773,38559600.91,151316449.3,-1470.414,42.504
  J02, 2025-01-01 00:43:30.000,38570838.44,202691295.5,-1968.923,42.26,38570843.06,157941417.2,-1534.171,42.703,38570844.44,151360570.7,-1470.309,46.29,38570838.48,202691336.5,-1968.935,42.58,38570835.36,202691279.9,-1968.915,42.571,38570841.18,151360557.8,-1470.284,42.538
  J02, 2025-01-01 00:44:00.000,38582083.1,202750386.7,-1971.102,41.735,38582087.84,157987462.3,-1535.895,42.315,38582089.32,151404697.2,-1471.926,46.201,38582083.07,202750427.7,-1971.052,42.125,38582079.66,202750371.2,-1971.103,42.064,38582086.03,151404684.3,-1471.841,42.631
  J02, 2025-01-01 00:44:30.000,38593330.76,202809492.7,-1970.963,42.036,38593335.48,158033518.9,-1535.855,42.851,38593336.81,151448834.8,-1471.87,46.108,38593330.93,202809533.7,-1970.998,42.4,38593327.97,202809477.2,-1971,42.597,38593333.55,151448821.9,-1471.808,42.466
