> PRN,"	                    time","	            C1C","	            L1C","	            D1C","	            S1C","	            C2L","	            L2L","	            D2L","	            S2L","	            C5Q","	            L5Q","	            D5Q","	            S5Q","	            C1L","	            L1L","	            D1L","	            S1L","	            C1Z","	            L1Z","	            D1Z","	            S1Z","	            C5P","	            L5P","	            D5P","	            S5P"
  J02, 2025-01-14 00:06:00.000,38921837.63,204535788.2,-1981.814,41.862,38921841.77,159378658.8,-1544.143,42.246,38921843.5,152737969.4,-1479.8,45.878,38921837.79,204535851.2,-1981.779,41.99,38921834.53,204535778.5,-1981.747,42.138,38921840.25,152737957.4,-1479.8,42.516
  J02, 2025-01-14 00:06:30.000,38933149.67,204595232.7,-1980.889,41.256,38933153.76,159424979.1,-1543.396,41.807,38933155.24,152782359.7,-1479.159,45.464,38933149.56,204595295.7,-1980.88,41.793,38933146.36,204595223,-1980.92,41.669,38933151.95,152782347.7,-1479.117,42.021
  J02, 2025-01-14 00:07:00.000,38944464.23,204654691.6,-1981.637,41.473,38944468.53,159471310.6,-1544.094,41.94,38944469.93,152826760.7,-1479.776,45.413,38944464.34,204654754.6,-1981.644,41.886,38944461.07,204654681.8,-1981.56,42.019,38944466.71,152826748.7,-1479.76,42.053
  J02, 2025-01-14 00:07:30.000,38955781.44,204714162.2,-1983.958,41.979,38955785.66,159517651.3,-1545.989,41.726,38955787.01,152871170.5,-1481.54,45.549,38955781.34,204714225.2,-1984.05,41.805,38955778.18,204714152.5,-1983.93,42.222,38955783.68,152871158.5,-1481.601,42.025
  J02, 2025-01-14 00:08:00.000,38967100.16,204773642.8,-1983.38,41.526,38967104.74,159563999.7,-1545.474,42.131,38967105.71,152915587.8,-1481.092,45.523,38967100.11,204773705.8,-1983.338,41.635,38967097.09,204773633.1,-1983.299,42.313,38967102.42,152915575.8,-1481.093,42.303
  J02, 2025-01-14 00:08:30.000,38978421.49,204833137.7,-1983.588,41.387,38978426.22,159610359.3,-1545.481,42.442,38978427.35,152960015.7,-1481.139,45.327,38978421.71,204833200.7,-1983.401,41.63,38978418.54,204833128,-1983.617,42.072,38978424.04,152960003.7,-1481.233,42.273
  J02, 2025-01-14 00:09:00.000,38989745.5,204892643.9,-1982.916,41.456,38989750.05,159656727.8,-1545.192,42.171,38989751.1,153004452.1,-1480.833,45.214,38989745.56,204892706.9,-1983.01,41.707,38989742.41,204892634.2,-1982.917,42.305,38989747.8,153004440.1,-1480.772,42.074
  J02, 2025-01-14 00:09:30.000,39001071.08,204952161.3,-1984.3,41.149,39001076.14,159703104.9,-1546.163,42.178,39001076.94,153048896.9,-1481.857,45.4,39001071.29,204952224.3,-1984.241,41.554,39001067.77,204952151.6,-1984.23,41.833,39001073.64,153048884.9,-1481.716,42.296
  J02, 2025-01-14 00:10:00.000,39012398.95,205011690.1,-1985.884,41.111,39012403.97,159749490.9,-1547.443,42.292,39012405.1,153093350.1,-1482.987,45.509,39012399.2,205011753,-1985.796,41.64,39012395.94,205011680.3,-1985.936,42.136,39012401.94,153093338.1,-1483.015,42.235
  J02, 2025-01-14 00:10:30.000,39023729.19,205071229,-1985.164,41.178,39023733.66,159795884.8,-1546.891,41.754,39023735.03,153137810.9,-1482.391,45.365,39023728.97,205071292,-1985.218,41.864,39023725.77,205071219.3,-1985.34,42.047,39023731.82,153137798.9,-1482.478,42.19
  J02, 2025-01-14 00:11:00.000,39035061.51,205130778,-1985.274,41.387,39035065.29,159842286.5,-1547.101,41.771,39035066.74,153182279.2,-1482.586,45.381,39035061.58,205130841,-1985.263,41.936,39035058.2,205130768.3,-1985.347,42.212,39035063.51,153182267.2,-1482.61,42.07
  J02, 2025-01-14 00:11:30.000,39046395.43,205190339.9,-1984.699,41.33,39046400.31,159888698.3,-1546.608,42.525,39046401.18,153226757.1,-1481.997,45.464,39046395.38,205190402.9,-1984.688,41.809,39046392.31,205190330.2,-1984.631,42.015,39046397.82,153226745.1,-1482.083,42.239
  J02, 2025-01-14 00:12:00.000,39057731.19,205249909.8,-1985.058,41.213,39057735.91,159935116.2,-1546.784,41.85,39057737.03,153271241,-1482.387,45.464,39057731.23,205249972.8,-1985.149,41.654,39057727.94,205249900,-1985.038,42.011,39057733.81,153271229,-1482.395,42.246
  J02, 2025-01-14 00:12:30.000,39069068.52,205309488.8,-1986.552,41.182,39069073.81,159981541.4,-1548.005,42.152,39069074.57,153315731.7,-1483.48,45.679,39069068.81,205309551.8,-1986.568,41.471,39069065.58,205309479.1,-1986.462,42.036,39069071.31,153315719.7,-1483.437,42.26
  J02, 2025-01-14 00:13:00.000,39080408.54,205369078.6,-1986.4,41.378,39080413.13,160027974.9,-1547.772,42.108,39080414.24,153360230.5,-1483.358,45.601,39080408.42,205369141.6,-1986.388,41.583,39080405.18,205369068.9,-1986.442,41.752,39080411,153360218.5,-1483.427,42.108
  J02, 2025-01-14 00:13:30.000,39091749.4,205428675.2,-1987.392,41.559,39091753.98,160074413.7,-1548.506,41.538,39091755.28,153404734.3,-1484.011,45.884,39091749.43,205428738.2,-1987.315,41.816,39091746.22,205428665.5,-1987.405,42.313,39091752.03,153404722.3,-1484.009,42.4
  J02, 2025-01-14 00:14:00.000,39103092.99,205488284.2,-1986.794,41.256,39103096.99,160120862.2,-1548.24,42.032,39103098.55,153449247.4,-1483.655,45.705,39103092.92,205488347.2,-1986.828,41.497,39103089.52,205488274.5,-1986.755,41.852,39103095.33,153449235.4,-1483.701,42.051
  J02, 2025-01-14 00:14:30.000,39114437.16,205547900.2,-1987.357,40.989,39114441.44,160167316.2,-1548.591,41.559,39114443.25,153493765.8,-1484.008,45.743,39114437.19,205547963.2,-1987.242,41.325,39114433.99,205547890.5,-1987.369,41.392,39114440.09,153493753.8,-1484.098,42.174
  J02, 2025-01-14 00:15:00.000,39125783.4,205607522.1,-1987.222,41.909,39125787.49,160213774.7,-1548.556,41.569,39125788.99,153538288.5,-1483.88,45.476,39125783.42,205607585.1,-1987.07,42.006,39125780.24,205607512.4,-1987.121,42.455,39125785.86,153538276.5,-1483.878,42.201
  J02, 2025-01-14 00:15:30.000,39137131.29,205667155.8,-1988.024,41.571,39137135.53,160260242.4,-1549.083,41.437,39137136.93,153582820.1,-1484.554,45.362,39137131.16,205667218.8,-1988.008,41.752,39137127.85,205667146.1,-1988.045,41.914,39137133.59,153582808.1,-1484.464,41.878
  J02, 2025-01-14 00:16:00.000,39148480.61,205726797.4,-1988.304,41.58,39148485.3,160306716.3,-1549.36,41.7,39148486.4,153627357.5,-1484.788,45.041,39148480.45,205726860.4,-1988.32,41.54,39148477.49,205726787.7,-1988.267,41.647,39148483.01,153627345.6,-1484.799,41.95
  J02, 2025-01-14 00:16:30.000,39159830.81,205786444.2,-1988.821,40.875,39159835.8,160353194.2,-1549.68,41.909,39159836.91,153671898.8,-1485.133,45.093,39159830.77,205786507.2,-1988.796,41.251,39159827.56,205786434.5,-1988.917,41.375,39159833.68,153671886.9,-1485.13,41.938
  J02, 2025-01-14 00:17:00.000,39171182.38,205846099.2,-1988.557,40.598,39171187.78,160399678.6,-1549.501,41.793,39171189.02,153716446.3,-1484.952,45.22,39171182.75,205846162.2,-1988.526,41.144,39171179.69,205846089.6,-1988.286,41.087,39171185.89,153716434.4,-1484.888,41.824
  J02, 2025-01-14 00:17:30.000,39182536.09,205905761.6,-1988.8,40.906,39182541.53,160446168.6,-1549.672,41.547,39182542.45,153760999.3,-1485.053,45.127,39182536.14,205905824.6,-1988.801,41.275,39182532.94,205905751.9,-1988.794,41.487,39182539.22,153760987.3,-1485.138,41.962
  J02, 2025-01-14 00:18:00.000,39193890.69,205965430.4,-1989.215,41.242,39193895.9,160492663.7,-1550.206,41.707,39193897.34,153805557.1,-1485.583,45.345,39193890.92,205965493.4,-1989.455,41.895,39193887.61,205965420.7,-1989.458,41.354,39193894.16,153805545.1,-1485.584,41.998
  J02, 2025-01-14 00:18:30.000,39205246.86,206025104.5,-1989.756,41.077,39205251.41,160539163,-1550.507,41.769,39205253.1,153850118.8,-1485.92,45.335,39205246.52,206025167.5,-1989.75,41.34,39205243.19,206025094.9,-1989.842,41.557,39205249.85,153850106.9,-1485.846,42.07
  J02, 2025-01-14 00:19:00.000,39216604.29,206084787.8,-1988.586,41.132,39216609.01,160585669.3,-1549.586,41.988,39216610.37,153894687.4,-1485.022,45.198,39216604.41,206084850.8,-1988.665,41.435,39216601.22,206084778.1,-1988.562,41.754,39216607.11,153894675.4,-1485.004,41.893
  J02, 2025-01-14 00:19:30.000,39227962.3,206144474.5,-1989.879,41.08,39227966.59,160632178.4,-1550.493,41.487,39227968.13,153939258.6,-1485.877,45.111,39227962.34,206144537.5,-1989.873,41.542,39227959.12,206144464.8,-1989.821,41.442,39227965.03,153939246.6,-1486.025,41.828
  J02, 2025-01-14 00:20:00.000,39239321.24,206204168,-1989.769,40.846,39239326.53,160678692.7,-1550.488,41.659,39239327.65,153983834.8,-1485.934,45.133,39239321.36,206204231,-1989.702,41.435,39239317.91,206204158.3,-1989.666,41.414,39239324.49,153983822.8,-1485.95,41.743
  J02, 2025-01-14 00:20:30.000,39250681.74,206263866,-1989.733,41.409,39250686.54,160725210.6,-1550.37,41.549,39250687.92,154028414.4,-1485.792,45.183,39250682.1,206263929,-1989.707,41.983,39250678.74,206263856.3,-1989.648,42.044,39250684.68,154028402.4,-1485.743,42.027
  J02, 2025-01-14 00:21:00.000,39262042.78,206323568.8,-1990.313,41.392,39262047.9,160771732.2,-1550.954,41.223,39262049.04,154072997.6,-1486.293,45.097,39262043,206323631.9,-1990.438,41.878,39262039.83,206323559.2,-1990.271,41.793,39262045.86,154072985.7,-1486.316,41.828
  J02, 2025-01-14 00:21:30.000,39273404.6,206383276.3,-1991.372,41.139,39273409.87,160818257.4,-1551.774,41.578,39273410.93,154117584.3,-1487.125,44.996,39273404.7,206383339.3,-1991.444,41.628,39273401.29,206383266.7,-1991.435,41.476,39273407.64,154117572.3,-1487.107,42.055
  J02, 2025-01-14 00:22:00.000,39284767.9,206442987.7,-1989.727,41.545,39284772.92,160864785.8,-1550.485,41.638,39284773.84,154162173.9,-1485.868,45.064,39284767.89,206443050.7,-1989.596,41.816,39284764.85,206442978.1,-1989.704,42.214,39284770.48,154162161.9,-1485.87,41.95
  J02, 2025-01-14 00:22:30.000,39296131.54,206502703.8,-1990.645,41.442,39296136.2,160911317.7,-1551.201,41.774,39296137.64,154206767,-1486.503,45.154,39296131.61,206502766.8,-1990.582,41.328,39296128.18,206502694.2,-1990.578,42.182,39296134.38,154206755,-1486.561,41.962
  J02, 2025-01-14 00:23:00.000,39307495.98,206562425.5,-1990.574,41.061,39307501.21,160957854,-1551.284,41.836,39307502.43,154251364.2,-1486.512,45.022,39307496.11,206562488.5,-1990.603,41.414,39307492.83,206562415.8,-1990.83,41.819,39307499.26,154251352.3,-1486.563,41.921
  J02, 2025-01-14 00:23:30.000,39318860.87,206622148.5,-1990.832,41.02,39318865.83,161004391.4,-1551.36,41.678,39318867.44,154295962.6,-1486.724,45.135,39318860.89,206622211.6,-1990.834,41.623,39318857.52,206622138.9,-1990.858,41.959,39318864.15,154295950.6,-1486.732,41.959
  J02, 2025-01-14 00:24:00.000,39330227.01,206681877.8,-1991.261,40.841,39330232.09,161050933.6,-1551.726,41.44,39330233.65,154340565.5,-1487.078,45.41,39330227.19,206681940.8,-1991.367,41.375,39330223.79,206681868.2,-1991.369,41.654,39330230.41,154340553.6,-1487.045,41.836
  J02, 2025-01-14 00:24:30.000,39341593.34,206741607.1,-1991.613,40.861,39341598,161097475.8,-1551.962,41.306,39341599.77,154385168.5,-1487.285,45.132,39341593.55,206741670.1,-1991.771,41.204,39341590.24,206741597.4,-1991.66,41.64,39341596.52,154385156.5,-1487.188,41.993
  J02, 2025-01-14 00:25:00.000,39352960.41,206801340.6,-1991.138,41.163,39352965.05,161144021.4,-1551.484,41.142,39352966.52,154429774.6,-1486.793,44.932,39352960.38,206801403.6,-1991.166,41.681,39352957,206801331,-1991.18,41.659,39352963.29,154429762.7,-1486.771,41.75
  J02, 2025-01-14 00:25:30.000,39364327.05,206861076.6,-1990.869,40.722,39364332.84,161190568.9,-1551.398,41.464,39364333.99,154474382.6,-1486.754,44.983,39364327.19,206861139.6,-1990.905,41.116,39364323.9,206861067,-1990.903,41.032,39364330.79,154474370.7,-1486.682,41.633
  J02, 2025-01-14 00:26:00.000,39375695.51,206920814.4,-1991.806,40.965,39375700.15,161237117.7,-1552.194,40.818,39375701.95,154518991.9,-1487.424,44.993,39375695.5,206920877.4,-1991.959,41.838,39375692.11,206920804.7,-1991.867,41.626,39375698.75,154518980,-1487.432,41.762
  J02, 2025-01-14 00:26:30.000,39387063.96,206980554.9,-1990.769,41.309,39387068.64,161283668.7,-1551.432,41.271,39387070.2,154563603.3,-1486.698,45.105,39387063.89,206980617.9,-1990.874,41.859,39387060.61,206980545.2,-1990.847,41.697,39387066.92,154563591.4,-1486.695,41.945
  J02, 2025-01-14 00:27:00.000,39398432.3,207040295.9,-1991.713,41.08,39398437.13,161330220.2,-1552.153,41.321,39398438.29,154608215.1,-1487.391,44.944,39398432.16,207040358.9,-1991.745,41.764,39398429.03,207040286.3,-1991.787,41.564,39398435.07,154608203.1,-1487.491,41.754
  J02, 2025-01-14 00:27:30.000,39409801.26,207100038.6,-1992.078,41.44,39409805.64,161376772.9,-1552.301,41.359,39409807.19,154652828.1,-1487.605,45.061,39409801.32,207100101.6,-1992.199,41.807,39409797.94,207100029,-1992.18,42.04,39409803.92,154652816.1,-1487.596,41.676
  J02, 2025-01-14 00:28:00.000,39421170.12,207159783.2,-1991.876,41.159,39421174.88,161423327.1,-1552.144,41.254,39421176.62,154697442.5,-1487.391,45.281,39421170.16,207159846.2,-1991.842,41.411,39421166.79,207159773.6,-1991.936,41.94,39421173.37,154697430.6,-1487.349,42.006
  J02, 2025-01-14 00:28:30.000,39432538.39,207219527.1,-1991.398,40.71,39432543.83,161469880.7,-1551.699,41.688,39432545.32,154742056.4,-1487.121,45.145,39432538.54,207219590.1,-1991.404,41.035,39432535.48,207219517.5,-1991.474,41.359,39432542.09,154742044.5,-1487.189,42.059
  J02, 2025-01-14 00:29:00.000,39443907.76,207279270.5,-1990.795,41.104,39443912.25,161516434,-1551.437,41.213,39443914.07,154786669.9,-1486.725,45.088,39443907.63,207279333.5,-1990.884,41.211,39443904.41,207279260.9,-1990.848,41.266,39443910.84,154786658,-1486.763,41.847
  J02, 2025-01-14 00:29:30.000,39455276.95,207339016.4,-1991.695,41.137,39455281.61,161562989.1,-1551.926,40.896,39455283.44,154831285.3,-1487.239,44.945,39455276.76,207339079.4,-1991.579,41.321,39455273.83,207339006.8,-1991.655,41.192,39455280.27,154831273.4,-1487.266,41.757
  J02, 2025-01-14 00:30:00.000,39466646.27,207398762,-1991.315,40.746,39466651.12,161609544.1,-1551.586,41.209,39466652.58,154875900.5,-1486.962,44.829,39466646.11,207398825,-1991.285,40.961,39466642.94,207398752.4,-1991.189,41.17,39466649.4,154875888.6,-1487.058,41.759
  J02, 2025-01-14 00:30:30.000,39478014.89,207458505.5,-1991.639,40.851,39478019.8,161656097.5,-1551.988,40.992,39478021.55,154920514.1,-1487.298,44.932,39478014.91,207458568.5,-1991.839,41.168,39478011.81,207458495.9,-1991.621,41.161,39478018.24,154920502.2,-1487.258,41.6
  J02, 2025-01-14 00:31:00.000,39489384.02,207518250.5,-1991.297,40.899,39489388.58,161702652,-1551.707,40.799,39489390.7,154965128.9,-1486.954,45.132,39489384.17,207518313.5,-1991.285,41.178,39489380.86,207518240.9,-1991.245,41.433,39489387.43,154965116.9,-1487.037,41.764
  J02, 2025-01-14 00:31:30.000,39500753.48,207577995.5,-1992.479,41.256,39500758.11,161749206.5,-1552.63,41.051,39500759.95,155009743.6,-1487.885,45.15,39500753.58,207578058.5,-1992.376,41.268,39500750.4,207577986,-1992.457,41.356,39500756.69,155009731.7,-1487.825,41.897
  J02, 2025-01-14 00:32:00.000,39512121.53,207637735.2,-1991.139,41.004,39512126.63,161795756.9,-1551.644,41.249,39512128.25,155054354.4,-1486.961,45.281,39512121.37,207637798.3,-1991.216,41.249,39512118.19,207637725.7,-1991.106,41.435,39512125,155054342.5,-1487.007,41.559
  J02, 2025-01-14 00:32:30.000,39523489.73,207697476.7,-1991.722,40.589,39523494.58,161842308.7,-1552.101,40.968,39523496.5,155098966.5,-1487.277,45.404,39523489.99,207697539.7,-1991.708,41.161,39523486.86,207697467.1,-1991.869,41.104,39523493.35,155098954.6,-1487.384,41.919
  J02, 2025-01-14 00:33:00.000,39534857.85,207757214.1,-1992.213,40.989,39534862.6,161888857.2,-1552.202,41.18,39534863.9,155143575.5,-1487.551,44.847,39534857.69,207757277.1,-1992.17,41.249,39534854.47,207757204.5,-1992.037,41.421,39534860.7,155143563.6,-1487.67,41.24
  J02, 2025-01-14 00:33:30.000,39546225.05,207816950.6,-1991.838,40.768,39546229.53,161935405.1,-1552.086,40.772,39546231.33,155188183.9,-1487.511,44.707,39546225.28,207817013.6,-1991.983,41.089,39546221.82,207816941,-1991.819,41.156,39546228.19,155188172,-1487.302,41.261
  J02, 2025-01-14 00:34:00.000,39557591.87,207876683.6,-1990.881,40.596,39557596.79,161981950.3,-1551.418,40.987,39557598.12,155232789.7,-1486.783,44.558,39557591.89,207876746.6,-1990.839,40.877,39557588.58,207876674,-1990.848,41.006,39557594.91,155232777.8,-1486.856,41.294
  J02, 2025-01-14 00:34:30.000,39568958.65,207936416.5,-1990.369,40.617,39568963.53,162028495.4,-1550.895,40.749,39568965,155277395.4,-1486.391,44.602,39568958.65,207936479.5,-1990.505,41.085,39568955.47,207936407,-1990.409,40.982,39568961.71,155277383.5,-1486.365,41.256
  J02, 2025-01-14 00:35:00.000,39580323.99,207996143.8,-1991.883,40.155,39580329.24,162075036.1,-1552.096,40.782,39580330.88,155321996.9,-1487.461,44.837,39580324.04,207996206.8,-1991.837,40.61,39580320.94,207996134.2,-1992.042,40.734,39580327.72,155321985,-1487.368,41.304
  J02, 2025-01-14 00:35:30.000,39591689.29,208055868,-1990.252,40.455,39591694.28,162121574.4,-1550.984,40.706,39591695.88,155366596.1,-1486.226,44.311,39591689.62,208055931,-1990.345,40.832,39591686.15,208055858.4,-1990.401,40.825,39591692.78,155366584.2,-1486.267,41.318
  J02, 2025-01-14 00:36:00.000,39603053.54,208115587.2,-1989.816,40.825,39603058.44,162168108.8,-1550.387,41.282,39603060.27,155411191.6,-1485.852,44.626,39603053.76,208115650.2,-1989.746,40.758,39603050.52,208115577.6,-1989.695,41.108,39603057.07,155411179.7,-1486.053,41.194
  J02, 2025-01-14 00:36:30.000,39614417.75,208175304.4,-1990.461,40.779,39614422.91,162214641.7,-1551.033,41.762,39614424.21,155455785.5,-1486.247,44.638,39614417.82,208175367.3,-1990.311,40.908,39614414.66,208175294.8,-1990.293,41.197,39614420.93,155455773.6,-1486.362,40.882
  J02, 2025-01-14 00:37:00.000,39625780.91,208235019.4,-1990.301,40.298,39625785.91,162261172.8,-1550.833,41.132,39625787.35,155500377.9,-1486.186,44.289,39625780.92,208235082.4,-1990.166,40.656,39625777.71,208235009.9,-1990.16,40.822,39625784.16,155500366,-1486.197,40.858
  J02, 2025-01-14 00:37:30.000,39637143.05,208294726.4,-1990.317,40.543,39637147.7,162307697.7,-1550.849,41.132,39637149.14,155544964.2,-1486.134,44.065,39637143.07,208294789.3,-1990.108,40.853,39637139.97,208294716.8,-1990.228,41.159,39637145.91,155544952.3,-1486.237,40.887
  J02, 2025-01-14 00:38:00.000,39648503.85,208354429,-1989.8,39.994,39648509.17,162354219.1,-1550.354,40.918,39648510.27,155589547.2,-1485.782,44.153,39648503.56,208354492,-1989.567,40.677,39648500.45,208354419.4,-1989.672,40.622,39648507.1,155589535.4,-1485.768,40.625
  J02, 2025-01-14 00:38:30.000,39659863.63,208414125.8,-1989.944,39.79,39659868.69,162400736.1,-1550.681,40.982,39659870.1,155634126,-1486.033,44.208,39659863.49,208414188.7,-1989.821,40.627,39659860.18,208414116.2,-1990.033,40.155,39659866.96,155634114.1,-1486.103,40.706
  J02, 2025-01-14 00:39:00.000,39671223.5,208473820.4,-1989.332,41.075,39671228.5,162447251.3,-1550.125,41.278,39671229.98,155678703.1,-1485.52,44.333,39671223.91,208473883.4,-1989.362,41.225,39671220.71,208473810.9,-1989.219,41.027,39671226.76,155678691.2,-1485.614,40.982
  J02, 2025-01-14 00:39:30.000,39682581.41,208533507.5,-1990.09,40.765,39682586.51,162493760.7,-1550.649,41.223,39682588.05,155723274.5,-1486.041,44.438,39682581.53,208533570.5,-1990.037,40.956,39682578.28,208533497.9,-1990.077,40.88,39682584.78,155723262.6,-1486.012,41.087
  J02, 2025-01-14 00:40:00.000,39693938.52,208593188.5,-1990.141,40.374,39693943.87,162540265.3,-1550.754,41.528,39693945.11,155767841.5,-1486.176,44.315,39693938.32,208593251.5,-1990.094,41.089,39693935.12,208593179,-1990.243,40.884,39693941.91,155767829.6,-1486.165,40.911
  J02, 2025-01-14 00:40:30.000,39705294.3,208652863.3,-1989.165,40.715,39705299.26,162586765.2,-1550.008,41.48,39705300.98,155812403.8,-1485.477,44.405,39705294.37,208652926.3,-1989.254,41.12,39705291.32,208652853.8,-1989.302,41.225,39705297.73,155812391.9,-1485.461,41.099
  J02, 2025-01-14 00:41:00.000,39716648.79,208712531.1,-1988.382,40.532,39716654.71,162633259.5,-1549.448,41.805,39716655.66,155856960.8,-1484.75,44.408,39716648.95,208712594.1,-1988.252,40.768,39716645.55,208712521.5,-1988.32,40.87,39716652.37,155856948.9,-1484.75,41.02
  J02, 2025-01-14 00:41:30.000,39728001.6,208772191.5,-1988.261,40.274,39728006.67,162679748,-1549.123,40.949,39728008.58,155901512.4,-1484.71,44.659,39728001.89,208772254.5,-1988.078,40.66,39727998.67,208772182,-1988.213,40.448,39728005.36,155901500.5,-1484.704,41.175
  J02, 2025-01-14 00:42:00.000,39739353.15,208831845.9,-1988.191,39.877,39739358.88,162726231.9,-1549.116,41.008,39739360.64,155946059.4,-1484.649,44.966,39739353.42,208831908.9,-1988.132,40.486,39739350.13,208831836.4,-1988.173,40.324,39739357.46,155946047.6,-1484.519,41.399
  J02, 2025-01-14 00:42:30.000,39750703.86,208891493.3,-1988.899,40.372,39750709.14,162772710.3,-1549.894,40.901,39750711.21,155990601.2,-1485.228,44.898,39750704.09,208891556.3,-1989.025,40.188,39750701,208891483.8,-1988.859,40.41,39750708.06,155990589.4,-1485.356,41.173
  J02, 2025-01-14 00:43:00.000,39762052.5,208951129.8,-1987.575,40.2,39762058.05,162819180.2,-1548.683,41.094,39762059.78,156035134.9,-1484.342,44.85,39762052.35,208951192.7,-1987.531,40.248,39762049.27,208951120.2,-1987.629,40.529,39762056.5,156035123,-1484.397,41.07
  J02, 2025-01-14 00:43:30.000,39773399.94,209010762.3,-1986.551,40.141,39773405.44,162865647.1,-1548.155,40.753,39773407.34,156079665.6,-1483.454,44.77,39773400.05,209010825.3,-1986.723,40.262,39773396.68,209010752.8,-1986.547,40.246,39773404.09,156079653.7,-1483.541,40.949
  J02, 2025-01-14 00:44:00.000,39784746.22,209070384,-1987.833,40.246,39784751.45,162912105.5,-1548.968,41.111,39784752.92,156124188.2,-1484.415,44.593,39784745.95,209070447,-1987.878,40.398,39784742.87,209070374.5,-1988.004,40.589,39784749.7,156124176.4,-1484.551,40.725
  J02, 2025-01-14 00:44:30.000,39796090.09,209129996.2,-1986.33,40.551,39796095.37,162958556.5,-1547.746,40.942,39796096.87,156168703.7,-1483.331,44.521,39796090.02,209130059.2,-1986.321,40.527,39796086.99,209129986.7,-1986.288,40.872,39796093.64,156168691.9,-1483.315,40.77
