> PRN,"	                    time","	            C1C","	            L1C","	            D1C","	            S1C","	            C2L","	            L2L","	            D2L","	            S2L","	            C5Q","	            L5Q","	            D5Q","	            S5Q","	            C1L","	            L1L","	            D1L","	            S1L","	            C1Z","	            L1Z","	            D1Z","	            S1Z","	            C5P","	            L5P","	            D5P","	            S5P"
  J02, 2025-01-07 00:05:00.000,38265488.2,201086469.3,-1945.748,42.311,38265491.71,156690751.8,-1516.242,42.971,38265493.01,150161978.6,-1452.985,46.314,38265488.14,201086469.3,-1945.694,42.561,38265484.84,201086452.5,-1945.768,43.018,38265489.67,150161966.5,-1452.892,43.05
  J02, 2025-01-07 00:05:30.000,38276596.11,201144842.2,-1946.526,42.33,38276599.79,156736237.1,-1516.901,42.692,38276601.05,150205568.7,-1453.679,46.363,38276595.95,201144842.2,-1946.638,42.582,38276592.66,201144825.4,-1946.579,42.838,38276597.76,150205556.6,-1453.545,43.242
  J02, 2025-01-07 00:06:00.000,38287709.16,201203241.4,-1947.415,41.995,38287713.33,156781742.9,-1517.437,43.041,38287714.14,150249178.4,-1454.174,46.317,38287709.27,201203241.4,-1947.366,42.639,38287705.99,201203224.7,-1947.386,42.87,38287710.82,150249166.4,-1454.118,42.891
  J02, 2025-01-07 00:06:30.000,38298827.67,201261668.6,-1948.024,42.364,38298831.01,156827270.5,-1517.86,42.832,38298832.48,150292809,-1454.7,46.06,38298827.65,201261668.6,-1947.933,42.679,38298824.52,201261651.8,-1948.046,42.99,38298829.17,150292797,-1454.725,42.893
  J02, 2025-01-07 00:07:00.000,38309950.48,201320119.9,-1948.07,42.165,38309954.36,156872816.9,-1518.009,42.976,38309955.44,150336457.6,-1454.772,46.147,38309950.44,201320119.9,-1948.097,42.559,38309947.18,201320103.1,-1948.047,42.859,38309952.13,150336445.6,-1454.683,43.295
  J02, 2025-01-07 00:07:30.000,38321078.45,201378597.4,-1950.228,42.483,38321082.01,156918383.7,-1519.585,42.66,38321083.47,150380125.8,-1456.241,46.232,38321078.6,201378597.4,-1950.226,42.609,38321075.42,201378580.6,-1950.177,43.018,38321080.25,150380113.8,-1456.318,43.024
  J02, 2025-01-07 00:08:00.000,38332212.2,201437104.8,-1950.404,42.464,38332215.99,156963973.8,-1519.73,42.728,38332216.98,150423816.3,-1456.389,46.356,38332212.09,201437104.7,-1950.282,42.5,38332208.72,201437088,-1950.359,42.734,38332213.74,150423804.3,-1456.334,43.001
  J02, 2025-01-07 00:08:30.000,38343350.39,201495635.6,-1952.517,42.616,38343353.63,157009582.2,-1521.53,42.311,38343355.17,150467524.4,-1458.077,46.336,38343350.45,201495635.6,-1952.558,42.798,38343347.2,201495618.8,-1952.604,43.118,38343351.94,150467512.3,-1457.989,43.003
  J02, 2025-01-07 00:09:00.000,38354493.68,201554193.8,-1952.53,42.516,38354497.26,157055211.9,-1521.335,42.423,38354498.4,150511252.8,-1458.029,46.148,38354493.65,201554193.8,-1952.416,42.874,38354490.42,201554177,-1952.45,43.1,38354495.12,150511240.8,-1458.014,43.064
  J02, 2025-01-07 00:09:30.000,38365641.34,201612776.4,-1953.05,42.417,38365645.16,157100860.7,-1521.888,42.59,38365646.27,150554999.5,-1458.407,46.194,38365641.39,201612776.4,-1953.08,42.396,38365638.36,201612759.7,-1953.083,42.889,38365643.04,150554987.5,-1458.497,42.853
  J02, 2025-01-07 00:10:00.000,38376793.86,201671383.8,-1954.301,42.068,38376797.9,157146528.7,-1522.791,42.783,38376798.99,150598764.7,-1459.296,46.279,38376793.94,201671383.8,-1954.359,42.334,38376790.73,201671367.1,-1954.239,42.554,38376795.73,150598752.7,-1459.341,43.007
  J02, 2025-01-07 00:10:30.000,38387951.61,201730016.6,-1955.822,42.354,38387955.46,157192216.5,-1523.828,42.779,38387956.44,150642548.8,-1460.383,46.2,38387951.67,201730016.5,-1955.637,42.73,38387948.4,201729999.8,-1955.64,43.012,38387953.22,150642536.8,-1460.346,43.236
  J02, 2025-01-07 00:11:00.000,38399113.36,201788673.3,-1956.2,41.895,38399117.37,157237923,-1524.453,42.423,38399118.73,150686350.9,-1460.886,46.409,38399113.46,201788673.3,-1956.303,42.389,38399110.4,201788656.5,-1956.214,42.322,38399115.5,150686338.8,-1460.934,42.974
  J02, 2025-01-07 00:11:30.000,38410280.57,201847357.6,-1957.106,41.781,38410284.56,157283651,-1525.069,42.468,38410286.05,150730173.5,-1461.424,46.684,38410280.8,201847357.6,-1957.08,42.396,38410277.65,201847340.8,-1957.011,42.332,38410282.77,150730161.5,-1461.458,43.323
  J02, 2025-01-07 00:12:00.000,38421452.2,201906063.3,-1957.008,42.292,38421455.89,157329395.6,-1524.927,42.684,38421457.35,150774012.1,-1461.396,46.326,38421452.28,201906063.3,-1956.99,42.506,38421448.9,201906046.5,-1956.979,42.438,38421454.17,150774000.1,-1461.356,43.266
  J02, 2025-01-07 00:12:30.000,38432628.09,201964794.3,-1958.615,42.262,38432632.1,157375160,-1526.186,42.828,38432633.62,150817869.7,-1462.618,46.428,38432628.37,201964794.3,-1958.645,42.567,38432624.89,201964777.6,-1958.781,42.364,38432630.4,150817857.7,-1462.752,43.24
  J02, 2025-01-07 00:13:00.000,38443808.77,202023548.4,-1959.747,41.983,38443812.76,157420942.4,-1527.008,42.538,38443814.36,150861744.4,-1463.28,46.377,38443809.09,202023548.4,-1959.631,42.292,38443805.66,202023531.7,-1959.521,42.72,38443811.01,150861732.4,-1463.284,42.969
  J02, 2025-01-07 00:13:30.000,38454994.23,202082326.2,-1959.167,42.523,38454997.72,157466743.3,-1526.777,42.391,38454999.41,150905636.9,-1463.201,46.379,38454994.29,202082326.2,-1959.448,42.584,38454991.08,202082309.5,-1959.439,42.861,38454996.13,150905624.9,-1463.202,42.982
  J02, 2025-01-07 00:14:00.000,38466183.85,202141128.3,-1960.701,42.102,38466187.59,157512563,-1527.879,42.527,38466189.1,150949547.5,-1464.209,46.252,38466183.71,202141128.3,-1960.703,42.499,38466180.62,202141111.5,-1960.665,42.99,38466185.77,150949535.5,-1464.181,43.166
  J02, 2025-01-07 00:14:30.000,38477377.75,202199952.1,-1961.177,42.402,38477381.72,157558399.7,-1528.228,42.673,38477382.83,150993474.4,-1464.609,46.366,38477377.7,202199952.1,-1961.215,42.88,38477374.47,202199935.4,-1961.165,42.919,38477379.51,150993462.3,-1464.494,43.291
  J02, 2025-01-07 00:15:00.000,38488575.73,202258799.4,-1961.603,42.468,38488579.71,157604254.8,-1528.624,42.548,38488581.17,151037418.8,-1464.891,46.247,38488575.88,202258799.4,-1961.826,42.7,38488572.7,202258782.7,-1961.698,42.965,38488577.96,151037406.7,-1464.862,43.164
  J02, 2025-01-07 00:15:30.000,38499778.43,202317668.4,-1962.617,42.432,38499782.22,157650126.7,-1529.263,42.773,38499783.6,151081379.4,-1465.602,46.399,38499778.52,202317668.4,-1962.654,42.828,38499775.12,202317651.7,-1962.548,42.963,38499780.29,151081367.4,-1465.624,43.274
  J02, 2025-01-07 00:16:00.000,38510985.15,202376561.8,-1963.081,41.94,38510989.08,157696017.7,-1529.549,42.459,38510990.56,151125358.2,-1465.935,46.281,38510985.47,202376561.8,-1963.012,42.673,38510981.89,202376545.1,-1963.101,42.762,38510987.21,151125346.2,-1465.947,42.959
  J02, 2025-01-07 00:16:30.000,38522196.49,202435476.3,-1964.531,42.006,38522200.18,157741925,-1530.88,42.193,38522201.59,151169352.7,-1467.001,46.194,38522196.5,202435476.3,-1964.557,42.489,38522193.37,202435459.6,-1964.539,43.189,38522198.32,151169340.7,-1466.951,42.908
  J02, 2025-01-07 00:17:00.000,38533411.74,202494412.4,-1965.027,42.188,38533415.27,157787849.2,-1531.253,42.32,38533416.86,151213363.4,-1467.412,46.27,38533411.81,202494412.4,-1965.087,42.341,38533408.6,202494395.7,-1965.075,42.849,38533413.58,151213351.4,-1467.458,42.929
  J02, 2025-01-07 00:17:30.000,38544630.97,202553370.5,-1965.513,42.18,38544634.92,157833790.5,-1531.609,42.531,38544636.24,151257390.5,-1467.747,46.157,38544631.17,202553370.5,-1965.589,42.662,38544627.91,202553353.8,-1965.681,42.815,38544632.95,151257378.5,-1467.711,42.79
  J02, 2025-01-07 00:18:00.000,38555854.29,202612349.4,-1965.902,42.131,38555857.96,157879748.1,-1531.794,42.176,38555859.27,151301433.2,-1468.031,45.869,38555854.38,202612349.4,-1965.854,42.387,38555851.15,202612332.7,-1965.867,42.87,38555856,151301421.2,-1468.058,42.703
  J02, 2025-01-07 00:18:30.000,38567081.84,202671350.7,-1966.279,42.034,38567085.73,157925723.2,-1532.171,42.533,38567086.86,151345492.6,-1468.32,46.063,38567081.98,202671350.7,-1966.306,42.802,38567078.85,202671334,-1966.309,42.955,38567083.58,151345480.6,-1468.202,42.561
  J02, 2025-01-07 00:19:00.000,38578313.36,202730373.5,-1967.378,41.905,38578317.7,157971714.9,-1533.004,42.906,38578318.72,151389568,-1469.219,46.014,38578313.41,202730373.5,-1967.394,42.303,38578310.18,202730356.7,-1967.354,42.377,38578315.42,151389556,-1469.219,42.59
  J02, 2025-01-07 00:19:30.000,38589548.78,202789413.1,-1968.582,42.531,38589552.3,158017719.8,-1533.88,42.694,38589553.72,151433656.1,-1469.795,46.256,38589548.6,202789413.1,-1968.31,42.599,38589545.48,202789396.4,-1968.184,42.737,38589550.38,151433644.1,-1469.844,42.639
  J02, 2025-01-07 00:20:00.000,38600788.36,202848477.4,-1968.417,42.205,38600792.15,158063743.9,-1533.855,42.504,38600793.2,151477762.5,-1469.925,46.16,38600788.45,202848477.4,-1968.555,42.43,38600785.18,202848460.7,-1968.667,42.633,38600789.86,151477750.5,-1470,42.563
  J02, 2025-01-07 00:20:30.000,38612030.2,202907556.9,-1970.112,41.559,38612034.55,158109779.8,-1535.227,42.612,38612035.72,151521880.2,-1471.172,46.122,38612030.26,202907556.9,-1970.024,42.167,38612027.07,202907540.2,-1970.099,42.546,38612032.47,151521868.2,-1471.232,42.741
  J02, 2025-01-07 00:21:00.000,38623277.65,202966662.7,-1970.269,41.771,38623281.74,158155836.3,-1535.312,42.239,38623283.34,151566017.6,-1471.224,45.779,38623277.93,202966662.7,-1970.301,42.205,38623274.55,202966646,-1970.254,42.445,38623279.94,151566005.7,-1471.358,42.754
  J02, 2025-01-07 00:21:30.000,38634528.62,203025784.6,-1972.12,41.8,38634532.31,158201905.3,-1536.63,42.262,38634533.79,151610167.1,-1472.613,45.837,38634528.59,203025784.6,-1972.202,42.263,38634525.06,203025767.9,-1972.136,42.362,38634530.54,151610155.1,-1472.609,42.419
  J02, 2025-01-07 00:22:00.000,38645782.73,203084925.6,-1971.093,41.945,38645786.56,158247989.1,-1535.906,42.087,38645787.87,151654330.8,-1471.913,45.707,38645782.75,203084925.5,-1971.072,42.497,38645779.52,203084908.9,-1971.131,42.624,38645784.58,151654318.8,-1471.947,42.364
  J02, 2025-01-07 00:22:30.000,38657041.22,203144088,-1973.391,42.178,38657044.96,158294089.7,-1537.648,42.136,38657046.07,151698510.5,-1473.792,45.682,38657041.05,203144088,-1973.551,42.334,38657037.73,203144071.3,-1973.505,42.48,38657042.78,151698498.5,-1473.631,42.265
  J02, 2025-01-07 00:23:00.000,38668302.04,203203268,-1972.749,41.619,38668306.57,158340204,-1537.22,42.682,38668307.77,151742703.4,-1473.123,45.934,38668302.25,203203268,-1972.774,42.119,38668298.88,203203251.4,-1972.819,42.047,38668304.53,151742691.4,-1473.166,42.506
  J02, 2025-01-07 00:23:30.000,38679567.73,203262466.2,-1973.757,41.828,38679571.77,158386332.5,-1537.993,42.768,38679572.95,151786909.8,-1474.004,45.871,38679567.72,203262466.2,-1973.839,41.976,38679564.46,203262449.6,-1973.891,42.411,38679569.69,151786897.8,-1474.009,42.459
  J02, 2025-01-07 00:24:00.000,38690835.79,203321681.4,-1975.555,41.812,38690840.05,158432474.1,-1539.242,42.703,38690841.11,151831128.9,-1475.209,45.627,38690835.85,203321681.4,-1975.429,41.969,38690832.36,203321664.7,-1975.42,42.169,38690837.83,151831116.9,-1475.083,42.459
  J02, 2025-01-07 00:24:30.000,38702108.31,203380917.6,-1974.29,41.967,38702112.2,158478632.1,-1538.508,42.612,38702113.49,151875363.6,-1474.361,45.798,38702108.24,203380917.6,-1974.408,42.057,38702104.98,203380900.9,-1974.4,42.445,38702110.11,151875351.6,-1474.511,42.383
  J02, 2025-01-07 00:25:00.000,38713383.61,203440170.2,-1975.995,42.059,38713387.66,158524803,-1539.749,42.677,38713388.92,151919610.7,-1475.596,45.657,38713383.78,203440170.2,-1976.106,42.4,38713380.54,203440153.5,-1976.118,42.37,38713385.59,151919598.7,-1475.726,42.612
  J02, 2025-01-07 00:25:30.000,38724662.6,203499441.7,-1975.782,41.952,38724666.91,158570988.5,-1539.489,42.762,38724667.86,151963871.8,-1475.491,45.658,38724662.65,203499441.7,-1975.764,42.1,38724659.36,203499425,-1975.734,42.356,38724664.55,151963859.8,-1475.389,42.506
  J02, 2025-01-07 00:26:00.000,38735944.88,203558728.1,-1976.245,42.391,38735948.75,158617185.7,-1539.869,42.734,38735949.77,152008144.1,-1475.67,45.725,38735944.82,203558728.1,-1976.141,42.311,38735941.56,203558711.5,-1976.258,42.627,38735946.5,152008132.1,-1475.628,42.258
  J02, 2025-01-07 00:26:30.000,38747229.98,203618033.6,-1976.785,41.716,38747234.39,158663397.7,-1540.307,42.682,38747235.31,152052430.6,-1476.103,45.585,38747230.16,203618033.6,-1976.753,42.034,38747226.79,203618017,-1976.716,42.299,38747232.03,152052418.7,-1476.141,42.193
  J02, 2025-01-07 00:27:00.000,38758519.2,203677356.4,-1977.234,42.453,38758522.99,158709623.2,-1540.602,42.58,38758524.09,152096730.1,-1476.526,45.959,38758519,203677356.4,-1977.118,42.681,38758515.81,203677339.8,-1977.092,42.885,38758520.81,152096718.1,-1476.37,42.286
  J02, 2025-01-07 00:27:30.000,38769810.94,203736694.3,-1978.061,42.561,38769813.99,158755860.5,-1541.253,41.945,38769815.73,152141040.8,-1477.133,45.636,38769810.83,203736694.3,-1978.016,42.485,38769807.7,203736677.6,-1978.028,43.02,38769812.43,152141028.8,-1477.157,42.216
  J02, 2025-01-07 00:28:00.000,38781105.15,203796049.2,-1978.581,41.836,38781109.08,158802111,-1541.655,41.859,38781110.71,152185364.2,-1477.528,45.502,38781105.36,203796049.2,-1978.528,42.083,38781102.17,203796032.6,-1978.518,42.529,38781107.51,152185352.2,-1477.454,42.466
  J02, 2025-01-07 00:28:30.000,38792403.26,203855421.6,-1979.837,41.528,38792407.78,158848375.3,-1542.765,42.199,38792408.99,152229700.7,-1478.437,45.618,38792403.49,203855421.6,-1979.924,42.044,38792400.24,203855405,-1979.796,42.18,38792405.63,152229688.8,-1478.438,42.193
  J02, 2025-01-07 00:29:00.000,38803704.06,203914809,-1980.273,41.161,38803708.74,158894651.1,-1543.077,42.402,38803710.01,152274048.4,-1478.802,45.679,38803704.38,203914809,-1980.286,41.726,38803701.04,203914792.4,-1980.184,42.082,38803706.67,152274036.4,-1478.592,42.263
  J02, 2025-01-07 00:29:30.000,38815008.43,203974210.5,-1979.861,41.838,38815012.53,158940937.9,-1542.707,42.209,38815013.84,152318406.6,-1478.508,45.911,38815008.5,203974210.5,-1979.875,41.883,38815005.16,203974193.8,-1979.767,42.343,38815010.55,152318394.6,-1478.481,42.336
  J02, 2025-01-07 00:30:00.000,38826315.7,204033629.6,-1980.806,41.282,38826319.56,158987238.4,-1543.374,42.114,38826321.01,152362777.9,-1479.057,45.853,38826315.57,204033629.6,-1980.804,41.843,38826312.51,204033612.9,-1980.74,42.15,38826317.8,152362766,-1479.131,42.381
  J02, 2025-01-07 00:30:30.000,38837625.46,204093062.2,-1981.835,41.838,38837629.13,159033549.5,-1544.369,41.874,38837630.63,152407159.4,-1479.965,45.637,38837625.37,204093062.2,-1981.82,41.964,38837622.36,204093045.5,-1981.818,42.258,38837627.31,152407147.4,-1479.94,42.159
  J02, 2025-01-07 00:31:00.000,38848937.49,204152509.3,-1981.931,41.538,38848941.67,159079871.9,-1544.347,41.924,38848942.95,152451551.6,-1479.975,45.067,38848937.62,204152509.2,-1981.783,42.172,38848934.29,204152492.6,-1981.88,41.895,38848939.66,152451539.7,-1479.907,42.146
  J02, 2025-01-07 00:31:30.000,38860253.29,204211972.4,-1982.681,41.962,38860257.1,159126206.8,-1544.891,42.093,38860258.33,152495955.9,-1480.54,45.493,38860253.14,204211972.4,-1982.537,42.216,38860250.05,204211955.8,-1982.623,42.21,38860255.1,152495943.9,-1480.573,42.356
  J02, 2025-01-07 00:32:00.000,38871571.73,204271450.6,-1983.257,42.006,38871575.49,159172553.4,-1545.366,41.864,38871576.86,152540371.4,-1481.055,45.362,38871571.72,204271450.6,-1983.271,42.095,38871568.56,204271434,-1983.134,42.246,38871573.6,152540359.4,-1480.998,42.176
  J02, 2025-01-07 00:32:30.000,38882892,204330939.2,-1982.754,42.025,38882895.79,159218908.1,-1544.964,41.864,38882897.17,152584794.6,-1480.655,45.208,38882892.16,204330939.2,-1982.784,42.036,38882888.83,204330922.6,-1982.747,42.337,38882893.92,152584782.7,-1480.612,42.188
  J02, 2025-01-07 00:33:00.000,38894214.95,204390444.8,-1984.425,41.299,38894219.53,159265276,-1546.26,42.243,38894220.74,152629230.5,-1481.815,45.574,38894215.14,204390444.8,-1984.37,41.666,38894212.1,204390428.1,-1984.384,42.023,38894217.55,152629218.6,-1481.821,42.212
  J02, 2025-01-07 00:33:30.000,38905541.14,204449961.7,-1983.921,41.85,38905545.32,159311652.8,-1545.866,41.836,38905546.53,152673675,-1481.46,45.717,38905541.18,204449961.7,-1983.881,41.728,38905537.96,204449945.1,-1983.896,42.415,38905543.37,152673663.1,-1481.482,42.483
  J02, 2025-01-07 00:34:00.000,38916869.59,204509493,-1984.53,41.752,38916874.07,159358040.8,-1546.404,42.354,38916875.03,152718130.1,-1482.026,45.338,38916869.53,204509493,-1984.56,41.628,38916866.28,204509476.4,-1984.517,42.091,38916871.87,152718118.1,-1481.973,42.222
  J02, 2025-01-07 00:34:30.000,38928200.33,204569037.7,-1985.352,40.994,38928204.63,159404439.2,-1547.123,41.952,38928205.87,152762595.3,-1482.679,45.263,38928200.44,204569037.7,-1985.479,41.425,38928197.14,204569021.1,-1985.554,41.866,38928202.56,152762583.3,-1482.696,41.833
  J02, 2025-01-07 00:35:00.000,38939533.35,204628593.7,-1985.97,41.089,38939538.11,159450846.5,-1547.43,41.967,38939539.06,152807068.9,-1482.909,45.728,38939533.56,204628593.7,-1985.805,41.464,38939530.6,204628577.1,-1985.919,41.452,38939535.69,152807056.9,-1482.872,41.807
  J02, 2025-01-07 00:35:30.000,38950869.55,204688164,-1985.821,41.595,38950873.78,159497264.8,-1547.292,41.418,38950875.16,152851553.1,-1482.883,45.497,38950869.59,204688163.9,-1985.67,41.845,38950866.43,204688147.4,-1985.773,42.019,38950871.87,152851541.2,-1482.915,42.089
  J02, 2025-01-07 00:36:00.000,38962207.87,204747746,-1987.169,41.645,38962212.17,159543692.4,-1548.451,42.214,38962213.13,152896046.2,-1483.984,45.199,38962208,204747746,-1987.158,42.123,38962204.92,204747729.5,-1987.23,42.252,38962209.93,152896034.2,-1483.887,42.053
  J02, 2025-01-07 00:36:30.000,38973547.52,204807337.5,-1985.337,41.316,38973551.71,159590127.2,-1547.051,41.707,38973553.05,152940546.2,-1482.591,45.404,38973547.66,204807337.5,-1985.433,41.805,38973544.35,204807320.9,-1985.392,41.876,38973549.77,152940534.3,-1482.645,41.921
  J02, 2025-01-07 00:37:00.000,38984890.97,204866943.8,-1986.857,41.969,38984894.84,159636573.7,-1548.187,42.193,38984895.73,152985057.4,-1483.657,45.267,38984890.78,204866943.9,-1986.86,42.172,38984887.7,204866927.3,-1986.716,42.633,38984892.51,152985045.5,-1483.723,41.986
  J02, 2025-01-07 00:37:30.000,38996235.23,204926560.4,-1988.739,41.364,38996238.91,159683028.1,-1549.648,42.028,38996240.6,153029576.2,-1485.026,45.535,38996235.24,204926560.4,-1988.585,42.074,38996231.74,204926543.8,-1988.643,41.764,38996237.34,153029564.3,-1485.04,42.017
  J02, 2025-01-07 00:38:00.000,39007582.32,204986189.1,-1988.276,41.352,39007586.32,159729492,-1549.377,41.862,39007587.78,153074104.1,-1484.726,45.288,39007582.43,204986189.1,-1988.197,42.049,39007579.13,204986172.5,-1988.306,42.066,39007584.5,153074092.2,-1484.587,42.055
  J02, 2025-01-07 00:38:30.000,39018930.8,205045827.4,-1989.099,41.182,39018934.94,159775963.3,-1549.915,41.959,39018936.43,153118639.2,-1485.425,45.263,39018930.66,205045827.4,-1989.067,41.497,39018927.89,205045810.8,-1989.147,41.974,39018933.09,153118627.2,-1485.313,41.914
  J02, 2025-01-07 00:39:00.000,39030281.61,205105475.4,-1989.923,41.712,39030286.18,159822442.3,-1550.514,41.852,39030287.13,153163181.5,-1485.982,45.228,39030281.57,205105475.4,-1989.724,41.747,39030278.24,205105458.8,-1989.671,41.869,39030283.86,153163169.6,-1486.027,41.933
  J02, 2025-01-07 00:39:30.000,39041634.29,205165135.3,-1987.248,41.402,39041638.69,159868930.5,-1548.566,42.045,39041640,153207732.7,-1484.016,45.157,39041634.53,205165135.3,-1987.412,41.673,39041631.31,205165118.7,-1987.256,41.576,39041636.76,153207720.7,-1483.984,41.959
  J02, 2025-01-07 00:40:00.000,39052988.91,205224802.7,-1989.168,41.516,39052993.2,159915424.6,-1549.957,42.157,39052994.55,153252289.5,-1485.548,45.381,39052988.79,205224802.7,-1989.301,41.647,39052985.58,205224786.2,-1989.353,41.597,39052991.34,153252277.6,-1485.658,42.108
  J02, 2025-01-07 00:40:30.000,39064345.53,205284482.5,-1989.732,41.69,39064349.24,159961928.3,-1550.52,41.223,39064351.32,153296855.5,-1485.8,45.612,39064345.6,205284482.5,-1989.741,41.278,39064342.38,205284465.9,-1989.685,41.938,39064348.03,153296843.6,-1485.839,42.292
  J02, 2025-01-07 00:41:00.000,39075703.79,205344171.4,-1989.378,41.504,39075708.15,160008439.1,-1550.279,41.976,39075709.59,153341428.4,-1485.606,45.836,39075704.15,205344171.4,-1989.446,41.638,39075700.78,205344154.8,-1989.469,41.771,39075706.29,153341416.5,-1485.555,42.131
  J02, 2025-01-07 00:41:30.000,39087064.26,205403869.7,-1989.8,41.731,39087068.02,160054957.2,-1550.597,41.762,39087069.83,153386008.2,-1485.899,45.497,39087064.39,205403869.7,-1989.936,41.788,39087061.34,205403853.1,-1989.86,42.059,39087066.63,153385996.3,-1485.892,42.063
  J02, 2025-01-07 00:42:00.000,39098425.64,205463576.1,-1990.377,40.648,39098430.03,160101481.7,-1551.076,41.762,39098431.67,153430594.2,-1486.386,45.463,39098425.78,205463576.1,-1990.494,41.387,39098422.54,205463559.6,-1990.497,41.561,39098428.47,153430582.3,-1486.358,42.235
  J02, 2025-01-07 00:42:30.000,39109788.87,205523290.6,-1990.444,40.665,39109793.45,160148012.4,-1550.94,42.015,39109795.12,153475186.1,-1486.46,45.696,39109788.77,205523290.6,-1990.5,41.559,39109785.59,205523274,-1990.466,41.397,39109791.91,153475174.2,-1486.416,42.186
  J02, 2025-01-07 00:43:00.000,39121154.64,205583014.5,-1990.023,41.101,39121158.12,160194550.6,-1550.773,41.342,39121160.11,153519785.2,-1486.066,45.631,39121154.77,205583014.5,-1990.131,41.797,39121151.68,205582998,-1990.194,42.053,39121156.87,153519773.3,-1486.187,41.962
  J02, 2025-01-07 00:43:30.000,39132520.93,205642745.6,-1991,41.128,39132524.75,160241094.2,-1551.384,41.383,39132526.71,153564389.5,-1486.808,45.732,39132521,205642745.6,-1991.096,41.764,39132517.88,205642729.1,-1991.039,41.657,39132523.51,153564377.6,-1486.756,42.112
  J02, 2025-01-07 00:44:00.000,39143888.69,205702485,-1991.695,40.613,39143892.93,160287644.3,-1551.83,41.499,39143894.65,153609000,-1487.224,45.345,39143888.88,205702485,-1991.546,41.349,39143885.13,205702468.4,-1991.568,41.147,39143891.42,153608988.1,-1487.316,41.64
  J02, 2025-01-07 00:44:30.000,39155258.56,205762233.6,-1991.754,41.263,39155262.85,160334201.7,-1551.97,41.564,39155264.45,153653617.5,-1487.284,45.458,39155258.74,205762233.6,-1991.643,41.902,39155255.42,205762217.1,-1991.678,41.533,39155261.22,153653605.6,-1487.315,41.876
