> PRN,time,C1C,L1C,D1C,S1C,C1W,S1W,C2W,L2W,D2W,S2W,C2L,L2L,D2L,S2L,C5Q,L5Q,D5Q,S5Q,C1L,L1L,D1L,S1L
I01, 2025-01-04 03:52:00.000,  473722243.785,  555847021.939,      -1496.971,         40.632,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 03:52:30.000,  473733686.456,  555891925.703,      -1496.811,         40.410,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 03:53:00.000,  473745132.674,  555936844.100,      -1498.118,         40.808,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 03:53:30.000,  473756584.037,  555981779.666,      -1498.079,         40.825,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 03:54:00.000,  473768038.534,  556026729.206,      -1498.914,         40.691,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 03:54:30.000,  473779497.232,  556071695.943,      -1499.283,         40.970,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 03:55:00.000,  473790959.996,  556116675.580,      -1499.978,         40.799,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 03:55:30.000,  473802425.137,  556161670.797,      -1501.240,         40.477,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 03:56:00.000,  473813895.654,  556206682.561,      -1500.512,         39.426,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 03:56:30.000,  473825369.350,  556251708.015,      -1501.516,         39.880,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 03:57:00.000,  473836848.028,  556296750.540,      -1501.679,         40.229,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 03:57:30.000,  473848329.867,  556341808.233,      -1501.959,         39.802,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 03:58:00.000,  473859815.755,  556386881.105,      -1502.830,         40.660,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 03:58:30.000,  473871306.386,  556431971.180,      -1503.507,         40.229,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 03:59:00.000,  473882801.003,  556477076.534,      -1503.164,         40.653,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 03:59:30.000,  473894297.804,  556522197.428,      -1504.117,         39.288,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:00:00.000,  473905800.340,  556567335.972,      -1504.871,         38.477,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:00:30.000,  473917307.269,  556612488.883,      -1505.951,         38.054,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:01:00.000,  473928818.219,  556657659.114,      -1506.090,         38.297,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:01:30.000,  473940332.831,  556702844.658,      -1506.902,         37.845,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:02:00.000,  473951852.510,  556748047.606,      -1507.080,         37.679,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:02:30.000,  473963373.950,  556793266.863,      -1508.725,         36.476,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:03:00.000,  473974901.989,  556838502.423,      -1508.634,         36.688,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:03:30.000,  473986433.080,  556883753.730,      -1509.263,         36.828,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:04:00.000,  473997968.527,  556929022.759,      -1509.374,         36.805,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:04:30.000,  474009508.747,  556974308.494,      -1509.702,         37.146,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:05:00.000,  474021053.916,  557019610.394,      -1509.669,         38.123,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:05:30.000,  474032603.024,  557064930.018,      -1510.895,         38.988,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:06:00.000,  474044156.552,  557110266.963,      -1511.578,         38.850,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:06:30.000,  474055712.644,  557155620.128,      -1512.270,         37.894,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:07:00.000,  474067273.843,  557200991.645,      -1512.386,         36.370,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:07:30.000,  474078841.298,  557246378.860,      -1513.632,         36.730,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:08:00.000,  474090413.297,  557291785.231,      -1513.648,         36.911,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:08:30.000,  474101987.386,  557337206.895,      -1514.226,         36.972,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:09:00.000,  474113567.011,  557382646.679,      -1515.333,         37.308,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:09:30.000,  474125149.450,  557428103.140,      -1515.501,         35.729,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:10:00.000,  474136738.346,  557473578.352,      -1515.634,         36.529,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:10:30.000,  474148331.980,  557519071.486,      -1516.683,         37.285,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:11:00.000,  474159927.911,  557564580.816,      -1517.507,         36.355,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:11:30.000,  474171531.312,  557610110.516,      -1517.547,         37.236,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:12:00.000,  474183137.825,  557655655.878,      -1518.237,         36.344,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:12:30.000,  474194748.190,  557701221.595,      -1518.979,         35.238,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:13:00.000,  474206363.027,  557746802.970,      -1519.797,         33.982,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:13:30.000,  474217983.130,  557792403.683,      -1520.265,         33.036,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:14:00.000,  474229608.988,  557838021.454,      -1521.386,         31.721,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:14:30.000,  474241238.925,  557883658.267,      -1521.714,         33.557,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:15:00.000,  474252873.792,  557929314.391,      -1521.546,         34.314,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:15:30.000,  474264512.018,  557974986.787,      -1522.833,         34.848,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:16:00.000,  474276155.238,  558020678.194,      -1523.513,         34.462,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:16:30.000,  474287803.061,  558066386.790,      -1523.874,         34.119,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:17:00.000,  474299456.718,  558112116.013,      -1524.925,         33.994,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:17:30.000,  474311114.943,  558157863.649,      -1524.637,         33.138,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:18:00.000,  474322776.227,  558203627.995,      -1525.826,         32.922,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:18:30.000,  474334442.223,  558249413.818,      -1527.128,         31.623,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:19:00.000,  474346116.521,  558295214.798,      -1526.896,         34.833,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:19:30.000,  474357790.710,  558341035.410,      -1527.539,         34.462,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:20:00.000,  474369472.642,  558386874.983,      -1527.972,         32.994,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:20:30.000,  474381159.289,  558432734.127,      -1529.303,         34.109,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:21:00.000,  474392851.070,  558478612.327,      -1529.323,         35.829,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:21:30.000,  474404547.717,  558524509.230,      -1529.406,         35.529,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:22:00.000,  474416247.827,  558570425.785,      -1531.101,         36.427,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:22:30.000,  474427952.722,  558616361.602,      -1531.167,         35.519,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:23:00.000,  474439663.726,  558662318.572,      -1531.885,         34.938,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:23:30.000,  474451378.774,  558708290.417,      -1532.621,         34.329,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:24:00.000,  474463099.040,  558754283.446,      -1534.093,         35.686,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:24:30.000,  474474825.299,  558800295.613,      -1533.670,         36.975,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:25:00.000,  474486554.557,  558846326.754,      -1534.908,         36.250,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:25:30.000,  474498290.434,  558892377.193,      -1535.160,         38.426,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:26:00.000,  474510030.292,  558938449.296,      -1536.281,         38.114,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:26:30.000,  474521774.245,  558984538.714,      -1537.193,         37.501,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:27:00.000,  474533525.702,  559030647.878,      -1536.902,         38.327,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:27:30.000,  474545280.924,  559076777.550,      -1538.509,         38.667,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:28:00.000,  474557041.067,  559122928.433,      -1538.232,         39.045,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:28:30.000,  474568806.017,  559169096.452,      -1539.859,         39.520,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:29:00.000,  474580577.166,  559215285.639,      -1539.249,         40.200,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:29:30.000,  474592350.825,  559261493.638,      -1540.520,         38.961,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:30:00.000,  474604131.752,  559307721.211,      -1541.542,         39.892,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:30:30.000,  474615917.294,  559353968.630,      -1542.323,         40.708,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:31:00.000,  474627707.343,  559400236.364,      -1543.299,         40.603,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:31:30.000,  474639502.897,  559446525.586,      -1543.114,         39.961,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:32:00.000,  474651303.717,  559492833.859,      -1543.909,         40.446,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:32:30.000,  474663109.046,  559539161.560,      -1544.815,         39.766,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:33:00.000,  474674921.258,  559585510.181,      -1546.035,         40.863,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:33:30.000,  474686735.249,  559631877.135,      -1545.936,         39.760,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:34:00.000,  474698556.934,  559678266.754,      -1546.103,         40.420,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:34:30.000,  474710383.825,  559724676.257,      -1546.940,         40.963,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:35:00.000,  474722215.473,  559771106.289,      -1548.285,         41.075,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:35:30.000,  474734051.793,  559817555.220,      -1548.915,         40.670,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:36:00.000,  474745893.363,  559864025.385,      -1549.393,         40.679,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:36:30.000,  474757740.391,  559910515.598,      -1549.867,         40.725,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:37:00.000,  474769592.247,  559957026.458,      -1550.873,         40.539,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:37:30.000,  474781450.542,  560003558.896,      -1551.498,         41.170,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:38:00.000,  474793313.155,  560050110.723,      -1552.440,         40.791,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:38:30.000,  474805180.995,  560096682.200,      -1552.912,         40.703,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:39:00.000,  474817053.870,  560143274.141,      -1553.432,         41.731,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:39:30.000,  474828931.934,  560189886.224,      -1553.981,         41.421,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:40:00.000,  474840815.624,  560236520.623,      -1554.438,         40.453,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:40:30.000,  474852703.797,  560283175.240,      -1555.200,         39.844,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:41:00.000,  474864598.870,  560329850.487,      -1556.537,         40.844,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:41:30.000,  474876498.035,  560376546.293,      -1557.726,         40.951,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:42:00.000,  474888403.139,  560423263.963,      -1557.601,         40.858,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:42:30.000,  474900312.873,  560470000.094,      -1559.011,         40.594,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:43:00.000,  474912229.010,  560516758.731,      -1558.505,         41.280,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:43:30.000,  474924148.559,  560563538.044,      -1559.079,         39.976,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:44:00.000,  474936074.008,  560610339.668,      -1561.026,         39.805,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:44:30.000,  474948005.819,  560657159.528,      -1560.339,         40.684,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:45:00.000,  474959943.705,  560704003.439,      -1562.322,         41.578,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:45:30.000,  474971884.786,  560750866.531,      -1562.457,         40.122,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:46:00.000,  474983832.530,  560797749.820,      -1562.988,         39.946,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:46:30.000,  474995785.514,  560844655.129,      -1563.713,         40.503,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:47:00.000,  475007743.401,  560891581.235,      -1564.404,         40.679,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:47:30.000,  475019705.806,  560938527.875,      -1565.697,         40.174,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:48:00.000,  475031674.653,  560985495.844,      -1565.815,         39.643,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:48:30.000,  475043649.073,  561032484.731,      -1567.274,         40.315,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:49:00.000,  475055629.379,  561079494.774,      -1567.559,         41.175,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:49:30.000,  475067614.074,  561126526.254,      -1568.312,         40.467,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:50:00.000,  475079605.177,  561173580.157,      -1568.926,         40.570,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:50:30.000,  475091599.391,  561220652.456,      -1569.563,         39.480,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:51:00.000,  475103601.875,  561267749.363,      -1569.973,         40.386,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:51:30.000,  475115607.649,  561314866.418,      -1569.892,         39.565,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:52:00.000,  475127620.659,  561362003.303,      -1571.099,         40.329,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:52:30.000,  475139637.388,  561409162.079,      -1572.662,         40.019,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:53:00.000,  475151660.858,  561456343.278,      -1573.490,         39.820,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:53:30.000,  475163688.777,  561503544.648,      -1573.601,         40.396,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:54:00.000,  475175721.718,  561550767.021,      -1574.163,         39.093,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:54:30.000,  475187761.433,  561598011.552,      -1575.576,         38.820,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:55:00.000,  475199805.799,  561645277.211,      -1575.723,         38.805,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:55:30.000,  475211855.728,  561692564.917,      -1576.393,         39.075,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:56:00.000,  475223912.464,  561739872.848,      -1577.711,         39.114,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:56:30.000,  475235973.231,  561787202.430,      -1577.742,         38.871,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:57:00.000,  475248038.800,  561834552.595,      -1578.563,         38.321,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:57:30.000,  475260110.183,  561881924.737,      -1579.367,         37.803,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:58:00.000,  475272186.182,  561929318.622,      -1580.411,         36.858,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:58:30.000,  475284270.131,  561976733.500,      -1580.240,         38.661,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:59:00.000,  475296359.233,  562024170.749,      -1582.022,         39.357,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 04:59:30.000,  475308452.300,  562071628.136,      -1582.749,         38.417,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:00:00.000,  475320550.731,  562119107.469,      -1582.716,         38.027,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:00:30.000,  475332655.663,  562166609.854,      -1584.113,         37.996,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:01:00.000,  475344765.944,  562214133.671,      -1584.998,         37.743,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:01:30.000,  475356880.919,  562261676.328,      -1585.411,         36.386,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:02:00.000,  475369001.586,  562309243.368,      -1586.931,         36.204,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:02:30.000,  475381128.030,  562356829.316,      -1586.309,         35.957,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:03:00.000,  475393259.965,  562404438.213,      -1587.263,         35.910,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:03:30.000,  475405398.119,  562452068.988,      -1588.180,         36.015,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:04:00.000,  475417540.609,  562499720.606,      -1588.965,         35.590,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:04:30.000,  475429687.138,  562547393.355,      -1590.305,         33.485,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:05:00.000,  475441842.802,  562595087.614,      -1591.374,         36.079,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:05:30.000,  475454002.290,  562642804.813,      -1591.318,         36.333,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:06:00.000,  475466168.411,  562690540.393,      -1591.486,         37.240,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:06:30.000,  475478337.561,  562738300.245,      -1592.055,         35.495,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:07:00.000,  475490512.795,  562786081.581,      -1593.283,         35.338,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:07:30.000,  475502694.657,  562833882.179,      -1593.911,         35.095,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:08:00.000,  475514881.044,  562881706.656,      -1594.751,         35.362,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:08:30.000,  475527073.837,  562929550.885,      -1596.107,         36.665,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:09:00.000,  475539270.995,  562977417.537,      -1596.012,         35.867,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:09:30.000,  475551473.989,  563025304.619,      -1596.211,         35.624,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:10:00.000,  475563682.217,  563073215.331,      -1597.288,         35.576,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:10:30.000,  475575895.915,  563121144.758,      -1597.642,         35.595,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:11:00.000,  475588116.432,  563169097.854,      -1599.095,         35.495,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:11:30.000,  475600341.017,  563217071.227,      -1598.806,         36.095,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:12:00.000,  475612571.435,  563265066.580,      -1600.578,         36.295,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:12:30.000,  475624807.762,  563313083.428,      -1601.128,         36.405,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:13:00.000,  475637049.652,  563361122.354,      -1601.712,         35.733,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:13:30.000,  475649296.231,  563409180.839,      -1603.055,         36.839,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:14:00.000,  475661548.561,  563457262.469,      -1603.201,         36.696,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:14:30.000,  475673806.719,  563505364.876,      -1603.403,         37.289,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:15:00.000,  475686068.541,  563553487.682,      -1604.252,         36.730,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:15:30.000,  475698338.110,  563601634.462,      -1605.511,         36.189,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:16:00.000,  475710613.698,  563649801.804,      -1605.850,         37.244,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:16:30.000,  475722892.528,  563697989.307,      -1606.869,         37.331,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:17:00.000,  475735176.612,  563746198.753,      -1606.768,         36.711,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:17:30.000,  475747468.649,  563794430.440,      -1607.968,         37.629,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:18:00.000,  475759765.417,  563842682.985,      -1609.314,         37.902,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:18:30.000,  475772066.013,  563890956.645,      -1610.342,         37.074,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:19:00.000,  475784372.813,  563939250.772,      -1610.477,         37.860,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:19:30.000,  475796685.515,  563987567.627,      -1610.718,         38.940,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:20:00.000,  475809003.007,  564035905.672,      -1611.279,         37.962,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:20:30.000,  475821325.890,  564084265.697,      -1612.274,         37.093,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:21:00.000,  475833655.262,  564132647.190,      -1613.321,         38.532,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:21:30.000,  475845989.774,  564181048.539,      -1613.437,         38.727,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:22:00.000,  475858328.442,  564229471.722,      -1614.301,         38.441,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:22:30.000,  475870674.641,  564277916.508,      -1614.562,         39.432,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:23:00.000,  475883024.421,  564326381.332,      -1615.290,         39.477,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:23:30.000,  475895378.634,  564374868.374,      -1616.510,         37.713,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:24:00.000,  475907740.494,  564423376.560,      -1617.856,         39.030,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:24:30.000,  475920107.205,  564471906.185,      -1618.071,         38.868,,,,,,,,,,,,,,,,,,
I01, 2025-01-04 05:25:00.000,  475932479.111,  564520455.947,      -1618.603,         39.414,,,,,,,,,,,,,,,,,,
