> PRN,time,C1C,L1C,D1C,S1C,C1W,S1W,C2W,L2W,D2W,S2W,C2L,L2L,D2L,S2L,C5Q,L5Q,D5Q,S5Q,C1L,L1L,D1L,S1L
I01, 2025-01-01 03:18:30.000,  340251044.043,   32077373.631,      -1466.033,         38.994,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:19:00.000,  340262254.133,   32121365.764,      -1466.883,         38.156,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:19:30.000,  340273466.872,   32165365.226,      -1466.391,         37.633,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:20:00.000,  340284679.805,   32209369.943,      -1467.870,         36.688,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:20:30.000,  340295895.607,   32253379.240,      -1467.793,         37.047,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:21:00.000,  340307112.127,   32297392.422,      -1466.941,         38.096,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:21:30.000,  340318329.927,   32341411.867,      -1467.079,         37.316,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:22:00.000,  340329544.949,   32385435.219,      -1467.659,         34.305,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:22:30.000,  340340766.466,   32429465.202,      -1468.149,         35.276,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:23:00.000,  340351988.892,   32473501.431,      -1467.898,         35.805,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:23:30.000,  340363210.167,   32517541.356,      -1468.615,         34.571,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:24:00.000,  340374436.808,   32561587.183,      -1469.145,         37.531,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:24:30.000,  340385662.005,   32605636.984,      -1468.353,         36.234,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:25:00.000,  340396888.153,   32649697.328,      -1469.021,         35.190,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:25:30.000,  340408117.343,   32693761.085,      -1468.660,         35.510,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:26:00.000,  340419346.867,   32737831.379,      -1468.947,         34.719,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:26:30.000,  340430579.559,   32781906.825,      -1469.314,         35.452,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:27:00.000,  340441812.300,   32825992.150,      -1470.762,         34.786,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:27:30.000,  340453048.153,   32870081.103,      -1470.680,         35.438,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:28:00.000,  340464285.149,   32914179.188,      -1469.876,         35.276,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:28:30.000,  340475524.584,   32958282.510,      -1469.410,         35.962,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:29:00.000,  340486764.888,   33002393.994,      -1470.617,         35.629,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:29:30.000,  340498006.167,   33046509.610,      -1470.256,         33.581,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:30:00.000,  340509252.804,   33090637.166,      -1471.766,         34.824,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:30:30.000,  340520498.046,   33134768.354,      -1470.957,         34.938,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:31:00.000,  340531746.355,   33178908.986,      -1471.815,         33.311,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:31:30.000,  340542995.507,   33223054.673,      -1471.537,         32.856,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:32:00.000,  340554247.513,   33267209.922,      -1472.743,         31.351,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:32:30.000,  340565499.402,   33311373.888,      -1472.907,         29.820,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:40:30.000,  340745863.601,   34019154.793,      -1477.237,         38.183,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:41:00.000,  340757156.426,   34063470.024,      -1476.617,         39.075,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:41:30.000,  340768451.104,   34107795.954,      -1478.483,         38.664,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:42:00.000,  340779748.861,   34152131.273,      -1478.136,         39.123,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:42:30.000,  340791048.748,   34196475.637,      -1478.507,         38.808,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:43:00.000,  340802352.681,   34240833.321,      -1478.977,         38.351,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:43:30.000,  340813657.955,   34285198.379,      -1479.608,         38.216,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:44:00.000,  340824965.970,   34329575.934,      -1479.787,         37.834,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:44:30.000,  340836278.612,   34373964.786,      -1480.090,         38.114,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:45:00.000,  340847591.870,   34418363.950,      -1479.525,         38.189,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:45:30.000,  340858908.281,   34462772.285,      -1479.933,         37.508,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:46:00.000,  340870228.710,   34507194.471,      -1481.096,         37.614,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:46:30.000,  340881550.451,   34551626.319,      -1480.866,         38.066,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:47:00.000,  340892875.605,   34596068.959,      -1482.293,         37.558,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:47:30.000,  340904204.758,   34640522.421,      -1482.126,         39.165,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:48:00.000,  340915536.071,   34684988.695,      -1482.484,         40.398,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:48:30.000,  340926870.727,   34729465.646,      -1482.218,         40.031,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:49:00.000,  340938206.373,   34773954.798,      -1483.521,         38.766,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:49:30.000,  340949546.211,   34818455.166,      -1483.857,         38.501,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:50:00.000,  340960890.694,   34862969.906,      -1484.695,         39.243,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:50:30.000,  340972237.602,   34907494.024,      -1484.324,         39.360,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:51:00.000,  340983585.751,   34952030.500,      -1484.532,         38.246,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:51:30.000,  340994936.942,   34996578.436,      -1485.131,         37.282,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:52:00.000,  341006292.519,   35041140.527,      -1485.747,         37.493,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:52:30.000,  341017651.610,   35085713.024,      -1486.112,         39.054,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:53:00.000,  341029013.862,   35130299.864,      -1485.854,         39.880,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:53:30.000,  341040378.638,   35174898.669,      -1487.275,         40.038,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:54:00.000,  341051746.338,   35219509.252,      -1488.367,         39.508,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:54:30.000,  341063118.518,   35264134.210,      -1487.330,         39.919,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:55:00.000,  341074493.964,   35308771.568,      -1487.767,         40.808,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:55:30.000,  341085870.758,   35353421.723,      -1489.184,         40.288,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:56:00.000,  341097253.087,   35398086.673,      -1489.304,         40.246,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:56:30.000,  341108638.121,   35442761.779,      -1489.305,         40.477,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:57:00.000,  341120025.609,   35487451.097,      -1489.982,         39.928,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:57:30.000,  341131417.772,   35532156.477,      -1490.456,         40.534,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:58:00.000,  341142812.890,   35576872.908,      -1490.439,         40.460,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:58:30.000,  341154211.525,   35621604.563,      -1491.495,         39.982,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:59:00.000,  341165614.169,   35666349.089,      -1492.057,         40.117,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 03:59:30.000,  341177018.692,   35711106.462,      -1492.087,         39.637,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:00:00.000,  341188427.998,   35755879.569,      -1492.481,         39.318,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:00:30.000,  341199840.390,   35800664.549,      -1493.088,         39.477,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:01:00.000,  341211256.974,   35845465.708,      -1494.061,         39.150,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:01:30.000,  341222677.241,   35890280.748,      -1494.453,         40.193,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:02:00.000,  341234100.979,   35935106.672,      -1494.225,         41.247,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:02:30.000,  341245528.064,   35979951.656,      -1494.477,         40.758,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:03:00.000,  341256958.792,   36024809.146,      -1495.332,         39.871,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:03:30.000,  341268393.636,   36069682.895,      -1495.450,         38.450,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:04:00.000,  341279832.213,   36114568.783,      -1496.167,         39.607,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:04:30.000,  341291274.852,   36159468.965,      -1497.272,         39.865,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:05:00.000,  341302720.877,   36204387.999,      -1497.804,         39.462,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:05:30.000,  341314170.560,   36249318.495,      -1497.355,         39.775,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:06:00.000,  341325624.018,   36294264.797,      -1498.319,         40.205,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:06:30.000,  341337081.670,   36339225.660,      -1498.971,         40.982,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:07:00.000,  341348542.822,   36384202.591,      -1499.641,         41.330,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:07:30.000,  341360007.904,   36429195.580,      -1500.087,         40.424,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:08:00.000,  341371476.494,   36474203.666,      -1500.651,         39.513,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:08:30.000,  341382949.229,   36519224.959,      -1500.966,         39.874,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:09:00.000,  341394426.949,   36564264.675,      -1501.886,         40.355,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:09:30.000,  341405907.924,   36609317.332,      -1501.917,         40.565,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:10:00.000,  341417393.163,   36654388.077,      -1502.002,         40.539,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:10:30.000,  341428882.084,   36699473.599,      -1502.353,         40.651,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:11:00.000,  341440375.080,   36744574.925,      -1503.742,         40.551,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:11:30.000,  341451871.886,   36789692.916,      -1504.272,         39.435,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:12:00.000,  341463373.294,   36834825.387,      -1504.742,         39.868,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:12:30.000,  341474878.383,   36879975.090,      -1505.704,         39.721,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:13:00.000,  341486388.747,   36925140.662,      -1505.583,         39.580,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:13:30.000,  341497901.401,   36970321.366,      -1506.975,         38.000,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:14:00.000,  341509418.859,   37015519.715,      -1507.156,         37.146,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:14:30.000,  341520940.249,   37060733.564,      -1507.729,         36.873,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:15:00.000,  341532466.874,   37105963.894,      -1508.065,         38.057,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:15:30.000,  341543997.384,   37151213.354,      -1508.165,         37.701,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:16:00.000,  341555531.046,   37196477.536,      -1508.323,         36.794,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:16:30.000,  341567069.701,   37241757.404,      -1508.804,         36.703,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:17:00.000,  341578614.570,   37287056.504,      -1510.241,         38.039,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:17:30.000,  341590162.516,   37332371.506,      -1510.521,         38.793,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:18:00.000,  341601713.037,   37377701.402,      -1511.801,         38.324,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:18:30.000,  341613268.450,   37423050.470,      -1512.199,         37.622,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:19:00.000,  341624828.230,   37468416.495,      -1512.679,         35.605,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:19:30.000,  341636393.857,   37513799.197,      -1511.756,         36.473,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:20:00.000,  341647963.698,   37559199.148,      -1514.288,         37.149,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:20:30.000,  341659537.285,   37604617.740,      -1514.396,         37.883,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:21:00.000,  341671114.218,   37650051.366,      -1514.814,         37.388,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:21:30.000,  341682696.952,   37695504.062,      -1515.583,         36.870,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:22:00.000,  341694284.804,   37740975.158,      -1516.241,         36.654,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:22:30.000,  341705876.658,   37786462.381,      -1516.621,         36.760,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:23:00.000,  341717471.931,   37831966.889,      -1517.216,         36.333,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:23:30.000,  341729072.791,   37877489.390,      -1517.995,         37.410,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:24:00.000,  341740676.962,   37923030.347,      -1519.318,         36.851,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:24:30.000,  341752286.383,   37968588.737,      -1519.269,         36.011,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:25:00.000,  341763900.345,   38014164.663,      -1518.603,         35.900,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:25:30.000,  341775518.472,   38059759.857,      -1519.239,         33.689,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:26:00.000,  341787141.348,   38105372.279,      -1521.583,         32.778,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:26:30.000,  341798768.767,   38151002.356,      -1521.281,         32.269,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:27:00.000,  341810403.365,   38196651.159,      -1521.687,         35.290,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:27:30.000,  341822039.886,   38242317.076,      -1522.883,         35.490,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:28:00.000,  341833682.695,   38288003.886,      -1523.346,         36.034,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:28:30.000,  341845327.248,   38333705.759,      -1523.627,         34.286,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:29:00.000,  341856979.162,   38379426.898,      -1524.897,         35.038,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:29:30.000,  341868635.259,   38425167.902,      -1524.961,         34.576,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:30:00.000,  341880295.294,   38470928.223,      -1525.305,         33.323,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:30:30.000,  341891959.726,   38516705.149,      -1526.251,         32.317,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:31:00.000,  341903631.690,   38562500.673,      -1526.432,         34.800,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:31:30.000,  341915305.855,   38608318.411,      -1527.728,         34.890,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:32:00.000,  341926984.927,   38654152.386,      -1527.696,         34.010,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:32:30.000,  341938670.161,   38700004.767,      -1528.769,         33.228,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:33:00.000,  341950360.142,   38745875.964,      -1529.565,         36.344,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:33:30.000,  341962053.755,   38791765.713,      -1530.418,         35.614,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:34:00.000,  341973753.309,   38837676.954,      -1530.847,         36.261,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:34:30.000,  341985457.531,   38883604.966,      -1531.496,         36.957,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:35:00.000,  341997164.428,   38929554.263,      -1531.679,         35.062,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:35:30.000,  342008878.789,   38975521.055,      -1532.872,         35.562,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:36:00.000,  342020595.963,   39021506.282,      -1533.245,         35.595,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:36:30.000,  342032321.637,   39067513.498,      -1534.599,         36.408,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:37:00.000,  342044049.220,   39113537.517,      -1534.664,         36.231,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:37:30.000,  342055782.652,   39159581.680,      -1535.045,         38.120,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:38:00.000,  342067520.660,   39205644.825,      -1535.415,         38.913,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:38:30.000,  342079263.794,   39251727.751,      -1536.550,         38.225,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:39:00.000,  342091012.573,   39297830.264,      -1537.352,         38.814,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:39:30.000,  342102765.397,   39343952.163,      -1538.162,         38.757,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:40:00.000,  342114523.181,   39390093.064,      -1538.857,         37.819,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:40:30.000,  342126287.196,   39436254.792,      -1539.695,         39.751,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:41:00.000,  342138054.600,   39482435.960,      -1539.895,         39.222,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:41:30.000,  342149827.505,   39528635.724,      -1541.137,         39.480,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:42:00.000,  342161606.648,   39574857.428,      -1541.287,         40.713,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:42:30.000,  342173391.316,   39621100.272,      -1540.852,         40.384,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:43:00.000,  342185179.468,   39667358.728,      -1542.341,         41.156,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:43:30.000,  342196971.696,   39713639.473,      -1543.049,         39.559,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:44:00.000,  342208770.682,   39759939.913,      -1544.245,         39.991,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:44:30.000,  342220574.660,   39806260.846,      -1545.407,         40.701,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:45:00.000,  342232384.314,   39852599.880,      -1545.083,         41.042,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:45:30.000,  342244197.513,   39898962.354,      -1546.770,         40.636,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:46:00.000,  342256016.122,   39945342.487,      -1546.297,         40.188,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:46:30.000,  342267841.401,   39991742.021,      -1547.322,         41.986,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:47:00.000,  342279671.092,   40038164.301,      -1547.092,         41.285,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:47:30.000,  342291504.850,   40084604.630,      -1547.505,         40.398,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:48:00.000,  342303345.217,   40131066.874,      -1548.716,         41.309,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:48:30.000,  342315189.353,   40177548.371,      -1549.077,         41.118,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:49:00.000,  342327039.629,   40224050.600,      -1549.578,         40.567,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:49:30.000,  342338894.484,   40270572.166,      -1551.341,         40.727,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:50:00.000,  342350754.889,   40317114.346,      -1552.448,         41.428,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:50:30.000,  342362620.371,   40363679.135,      -1551.384,         40.672,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:51:00.000,  342374492.895,   40410264.906,      -1553.882,         41.697,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:51:30.000,  342386368.627,   40456869.463,      -1553.892,         40.779,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:52:00.000,  342398250.337,   40503495.302,      -1554.549,         41.476,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:52:30.000,  342410136.727,   40550141.061,      -1555.648,         40.939,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:53:00.000,  342422029.298,   40596807.966,      -1555.858,         41.056,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:53:30.000,  342433926.770,   40643497.540,      -1557.276,         41.335,,,,,,,,,,,,,,,,,,
I01, 2025-01-01 04:54:00.000,  342445829.088,   40690203.187,      -1557.346,         41.630,,,,,,,,,,,,,,,,,,
