> PRN,time,C1C,L1C,D1C,S1C,C1W,S1W,C2W,L2W,D2W,S2W,C2L,L2L,D2L,S2L,C5Q,L5Q,D5Q,S5Q,C1L,L1L,D1L,S1L
I01, 2025-01-14 02:51:30.000,  914718435.354,  286410809.309,      -1480.345,         35.819,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 02:52:00.000,  914729747.135,  286455198.487,      -1479.956,         37.868,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 02:52:30.000,  914741061.677,  286499600.155,      -1480.258,         37.660,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 02:53:00.000,  914752379.442,  286544010.789,      -1480.355,         37.622,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 02:53:30.000,  914763699.173,  286588432.738,      -1480.767,         38.498,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 02:54:00.000,  914775021.163,  286632865.479,      -1481.286,         38.330,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 02:54:30.000,  914786347.746,  286677310.182,      -1481.737,         39.480,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 02:55:00.000,  914797675.984,  286721767.446,      -1482.570,         39.129,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 02:55:30.000,  914809007.199,  286766235.355,      -1482.835,         39.586,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 02:56:00.000,  914820341.657,  286810713.899,      -1483.408,         39.321,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 02:56:30.000,  914831679.211,  286855206.934,      -1483.334,         39.739,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 02:57:00.000,  914843020.085,  286899709.795,      -1483.050,         39.339,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 02:57:30.000,  914854363.875,  286944226.254,      -1484.594,         39.625,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 02:58:00.000,  914865709.709,  286988751.850,      -1484.778,         40.100,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 02:58:30.000,  914877059.481,  287033293.188,      -1485.009,         40.563,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 02:59:00.000,  914888412.104,  287077843.533,      -1485.262,         39.901,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 02:59:30.000,  914899768.887,  287122407.055,      -1485.803,         40.672,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:00:00.000,  914911127.847,  287166983.939,      -1486.199,         39.225,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:00:30.000,  914922489.466,  287211572.454,      -1487.014,         40.260,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:01:00.000,  914933855.384,  287256174.860,      -1486.739,         40.086,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:01:30.000,  914945224.084,  287300788.771,      -1487.893,         39.676,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:02:00.000,  914956597.431,  287345417.056,      -1487.559,         38.973,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:02:30.000,  914967972.347,  287390057.421,      -1487.809,         40.965,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:03:00.000,  914979351.281,  287434710.076,      -1488.869,         40.598,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:03:30.000,  914990733.329,  287479376.170,      -1489.279,         40.977,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:04:00.000,  915002118.787,  287524056.357,      -1489.543,         40.513,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:04:30.000,  915013507.639,  287568749.636,      -1489.803,         39.754,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:05:00.000,  915024900.237,  287613456.037,      -1490.712,         39.958,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:05:30.000,  915036296.243,  287658176.562,      -1490.970,         40.062,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:06:00.000,  915047696.213,  287702910.218,      -1491.120,         40.465,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:06:30.000,  915059099.130,  287747657.494,      -1492.248,         40.029,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:07:00.000,  915070504.655,  287792418.261,      -1492.473,         39.565,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:07:30.000,  915081914.818,  287837194.461,      -1493.593,         39.772,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:08:00.000,  915093329.156,  287881983.365,      -1493.478,         40.751,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:08:30.000,  915104746.694,  287926788.517,      -1493.631,         40.701,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:09:00.000,  915116167.234,  287971605.985,      -1493.923,         40.083,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:09:30.000,  915127590.626,  288016438.407,      -1493.476,         38.510,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:10:00.000,  915139019.445,  288061285.256,      -1495.107,         39.135,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:10:30.000,  915150451.687,  288106146.053,      -1495.311,         40.410,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:11:00.000,  915161887.696,  288151022.441,      -1495.454,         40.303,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:11:30.000,  915173327.191,  288195913.345,      -1496.180,         39.658,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:12:00.000,  915184768.950,  288240817.127,      -1497.002,         39.820,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:12:30.000,  915196217.032,  288285738.135,      -1497.520,         40.896,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:13:00.000,  915207668.239,  288330673.795,      -1497.455,         40.451,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:13:30.000,  915219120.740,  288375620.169,      -1498.117,         40.126,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:14:00.000,  915230579.526,  288420587.073,      -1498.653,         39.844,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:14:30.000,  915242042.094,  288465566.843,      -1499.300,         39.916,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:15:00.000,  915253508.278,  288510562.652,      -1500.284,         39.541,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:15:30.000,  915264979.047,  288555573.441,      -1501.404,         40.563,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:16:00.000,  915276452.761,  288600601.188,      -1501.389,         39.201,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:16:30.000,  915287930.995,  288645643.121,      -1501.418,         39.288,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:17:00.000,  915299412.603,  288690701.082,      -1502.003,         39.637,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:17:30.000,  915310897.473,  288735774.322,      -1502.904,         38.288,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:18:00.000,  915322388.006,  288780861.891,      -1503.633,         38.877,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:18:30.000,  915333882.494,  288825967.117,      -1504.103,         37.974,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:19:00.000,  915345381.496,  288871088.326,      -1503.760,         39.838,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:19:30.000,  915356882.655,  288916223.687,      -1504.923,         37.743,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:20:00.000,  915368388.666,  288961375.840,      -1505.013,         37.641,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:20:30.000,  915379898.445,  289006545.990,      -1506.962,         35.943,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:21:00.000,  915391414.186,  289051732.313,      -1506.781,         37.009,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:21:30.000,  915402932.292,  289096934.479,      -1506.585,         37.025,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:22:00.000,  915414455.593,  289142152.039,      -1507.449,         37.051,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:22:30.000,  915425982.639,  289187386.738,      -1508.136,         36.805,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:23:00.000,  915437514.227,  289232639.327,      -1509.032,         37.089,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:23:30.000,  915449050.065,  289277907.308,      -1508.574,         38.030,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:24:00.000,  915460590.227,  289323193.651,      -1509.770,         37.766,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:24:30.000,  915472135.193,  289368495.520,      -1509.697,         37.301,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:25:00.000,  915483681.241,  289413814.796,      -1511.229,         35.590,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:25:30.000,  915495235.833,  289459150.758,      -1510.924,         37.588,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:26:00.000,  915506793.669,  289504503.213,      -1512.680,         37.577,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:26:30.000,  915518354.918,  289549873.655,      -1512.845,         37.535,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:27:00.000,  915529921.151,  289595261.227,      -1513.395,         38.228,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:27:30.000,  915541489.549,  289640666.349,      -1514.325,         36.715,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:28:00.000,  915553066.001,  289686089.267,      -1514.714,         36.836,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:28:30.000,  915564644.634,  289731527.808,      -1516.056,         37.055,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:29:00.000,  915576228.059,  289776984.516,      -1516.028,         34.890,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:29:30.000,  915587816.946,  289822460.083,      -1516.541,         35.514,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:30:00.000,  915599406.855,  289867950.910,      -1516.169,         33.156,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:30:30.000,  915611006.860,  289913462.682,      -1517.264,         34.867,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:31:00.000,  915622607.907,  289958990.826,      -1517.170,         35.652,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:31:30.000,  915634213.835,  290004535.806,      -1518.207,         33.904,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:32:00.000,  915645824.228,  290050098.857,      -1519.020,         32.970,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:32:30.000,  915657440.371,  290095681.206,      -1520.049,         32.742,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:33:00.000,  915669059.254,  290141281.578,      -1519.853,         33.311,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:33:30.000,  915680683.571,  290186898.125,      -1520.897,         33.509,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:34:00.000,  915692312.524,  290232532.878,      -1520.677,         33.742,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:34:30.000,  915703948.740,  290278189.050,      -1522.443,         35.095,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:35:00.000,  915715585.350,  290323860.473,      -1522.510,         33.599,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:35:30.000,  915727228.690,  290369551.860,      -1523.346,         34.176,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:36:00.000,  915738877.967,  290415260.191,      -1523.845,         34.681,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:36:30.000,  915750530.415,  290460987.987,      -1524.456,         34.562,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:37:00.000,  915762188.049,  290506734.072,      -1524.693,         35.019,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:37:30.000,  915773850.117,  290552498.923,      -1525.978,         34.986,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:38:00.000,  915785515.153,  290598283.514,      -1526.570,         32.910,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:38:30.000,  915797187.344,  290644084.310,      -1525.840,         35.014,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:39:00.000,  915808865.285,  290689906.350,      -1528.360,         35.171,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:39:30.000,  915820545.098,  290735746.173,      -1528.322,         33.820,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:40:00.000,  915832231.128,  290781605.381,      -1529.585,         35.395,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:40:30.000,  915843923.352,  290827483.511,      -1528.794,         36.491,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:41:00.000,  915855619.724,  290873380.301,      -1529.590,         36.972,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:41:30.000,  915867317.832,  290919296.673,      -1530.822,         36.223,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:42:00.000,  915879024.970,  290965230.439,      -1531.993,         37.883,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:42:30.000,  915890734.866,  291011184.969,      -1531.543,         38.327,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:43:00.000,  915902450.004,  291057158.323,      -1533.368,         38.237,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:43:30.000,  915914170.319,  291103151.815,      -1533.677,         38.943,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:44:00.000,  915925896.065,  291149163.599,      -1534.047,         40.331,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:44:30.000,  915937625.393,  291195194.719,      -1534.016,         40.012,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:45:00.000,  915949360.590,  291241244.546,      -1535.948,         40.296,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:45:30.000,  915961100.454,  291287315.234,      -1535.708,         40.513,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:46:00.000,  915972844.615,  291333404.031,      -1536.797,         39.150,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:46:30.000,  915984594.035,  291379514.232,      -1536.687,         39.096,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:47:00.000,  915996348.940,  291425642.699,      -1537.163,         38.342,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:47:30.000,  916008109.681,  291471792.072,      -1539.173,         40.331,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:48:00.000,  916019873.915,  291517959.271,      -1539.446,         39.733,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:48:30.000,  916031643.905,  291564147.255,      -1540.001,         39.835,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:49:00.000,  916043418.724,  291610356.038,      -1540.577,         39.366,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:49:30.000,  916055198.012,  291656583.774,      -1542.058,         39.520,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:50:00.000,  916066983.496,  291702832.046,      -1542.010,         38.378,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:50:30.000,  916078773.935,  291749099.859,      -1542.805,         39.363,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:51:00.000,  916090568.039,  291795387.433,      -1543.519,         38.913,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:51:30.000,  916102369.247,  291841696.717,      -1544.228,         39.526,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:52:00.000,  916114174.405,  291888024.264,      -1544.333,         38.982,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:52:30.000,  916125984.158,  291934372.084,      -1545.164,         39.120,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:53:00.000,  916137801.215,  291980740.086,      -1545.236,         40.479,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:53:30.000,  916149622.010,  292027128.519,      -1546.218,         41.297,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:54:00.000,  916161447.599,  292073537.056,      -1546.693,         40.610,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:54:30.000,  916173278.476,  292119966.360,      -1548.412,         40.331,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:55:00.000,  916185116.222,  292166416.630,      -1548.460,         41.800,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:55:30.000,  916196957.620,  292212885.871,      -1549.541,         41.588,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:56:00.000,  916208804.401,  292259375.634,      -1550.128,         41.051,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:56:30.000,  916220655.828,  292305887.204,      -1551.227,         40.772,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:57:00.000,  916232514.055,  292352416.711,      -1551.287,         41.697,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:57:30.000,  916244375.920,  292398967.854,      -1552.023,         41.061,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:58:00.000,  916256243.729,  292445541.555,      -1552.727,         40.184,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:58:30.000,  916268116.598,  292492132.162,      -1553.742,         40.555,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:59:00.000,  916279994.759,  292538745.184,      -1553.780,         41.306,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 03:59:30.000,  916291878.183,  292585378.433,      -1554.438,         40.389,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:00:00.000,  916303767.109,  292632030.911,      -1555.423,         41.039,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:00:30.000,  916315661.115,  292678707.653,      -1556.167,         40.150,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:01:00.000,  916327559.575,  292725402.633,      -1557.040,         40.453,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:01:30.000,  916339464.121,  292772118.339,      -1557.306,         40.043,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:02:00.000,  916351374.824,  292818854.873,      -1558.842,         41.290,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:02:30.000,  916363290.090,  292865613.335,      -1559.475,         41.757,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:03:00.000,  916375210.196,  292912391.629,      -1560.258,         41.197,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:03:30.000,  916387134.514,  292959190.312,      -1560.476,         40.551,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:04:00.000,  916399065.842,  293006010.617,      -1561.707,         40.410,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:04:30.000,  916411003.190,  293052853.288,      -1562.391,         40.923,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:05:00.000,  916422943.506,  293099715.538,      -1562.592,         40.334,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:05:30.000,  916434890.884,  293146598.997,      -1562.397,         39.982,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:06:00.000,  916446843.658,  293193503.057,      -1564.112,         40.458,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:06:30.000,  916458801.428,  293240428.555,      -1564.331,         40.932,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:07:00.000,  916470765.719,  293287375.979,      -1564.835,         42.027,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:07:30.000,  916482733.614,  293334342.549,      -1565.600,         40.958,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:08:00.000,  916494706.519,  293381331.549,      -1566.375,         40.038,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:08:30.000,  916506686.249,  293428342.646,      -1567.216,         39.949,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:09:00.000,  916518670.404,  293475372.251,      -1568.175,         38.817,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:09:30.000,  916530660.978,  293522424.683,      -1568.607,         39.847,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:10:00.000,  916542657.121,  293569497.660,      -1569.898,         40.884,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:10:30.000,  916554657.948,  293616591.803,      -1570.570,         40.853,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:11:00.000,  916566663.771,  293663707.018,      -1570.845,         40.005,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:11:30.000,  916578673.948,  293710843.234,      -1571.490,         39.126,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:12:00.000,  916590691.485,  293758000.142,      -1573.105,         40.510,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:12:30.000,  916602713.312,  293805178.676,      -1572.956,         38.796,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:13:00.000,  916614741.345,  293852380.523,      -1572.625,         38.270,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:13:30.000,  916626775.296,  293899601.267,      -1574.592,         39.589,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:14:00.000,  916638813.472,  293946844.283,      -1576.284,         38.435,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:14:30.000,  916650857.815,  293994107.985,      -1575.784,         38.730,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:15:00.000,  916662907.998,  294041393.677,      -1577.080,         38.508,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:15:30.000,  916674961.606,  294088699.156,      -1577.616,         37.868,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:16:00.000,  916687022.306,  294136027.170,      -1577.913,         38.087,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:16:30.000,  916699087.655,  294183377.071,      -1579.275,         36.382,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:17:00.000,  916711159.296,  294230748.194,      -1578.680,         36.836,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:17:30.000,  916723235.424,  294278140.739,      -1580.423,         36.658,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:18:00.000,  916735318.269,  294325554.370,      -1581.063,         36.650,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:18:30.000,  916747406.366,  294372990.163,      -1582.263,         36.079,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:19:00.000,  916759498.087,  294420445.837,      -1582.767,         33.695,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:19:30.000,  916771598.138,  294467923.889,      -1582.727,         35.657,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:20:00.000,  916783702.604,  294515423.399,      -1583.101,         36.212,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:20:30.000,  916795810.905,  294562945.344,      -1584.647,         35.086,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:21:00.000,  916807926.674,  294610488.269,      -1585.400,         35.905,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:21:30.000,  916820047.399,  294658051.329,      -1585.712,         35.357,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:22:00.000,  916832173.249,  294705638.086,      -1586.365,         35.586,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:22:30.000,  916844305.349,  294753245.775,      -1587.509,         35.133,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:23:00.000,  916856441.923,  294800874.318,      -1587.969,         35.757,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:23:30.000,  916868585.431,  294848525.752,      -1589.075,         35.786,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:24:00.000,  916880732.949,  294896198.201,      -1589.675,         34.576,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:24:30.000,  916892886.282,  294943890.725,      -1589.722,         34.986,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:25:00.000,  916905043.462,  294991607.123,      -1591.471,         32.533,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:25:30.000,  916917208.492,  295039344.390,      -1591.251,         33.431,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:26:00.000,  916929381.468,  295087103.098,      -1592.509,         35.843,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:26:30.000,  916941556.480,  295134882.788,      -1592.441,         35.529,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:27:00.000,  916953737.606,  295182684.053,      -1594.261,         35.367,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:27:30.000,  916965923.137,  295230507.710,      -1593.702,         34.014,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:28:00.000,  916978114.244,  295278351.885,      -1594.977,         34.381,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:28:30.000,  916990312.977,  295326218.711,      -1596.296,         34.714,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:29:00.000,  917002514.931,  295374105.977,      -1596.483,         35.048,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:29:30.000,  917014725.503,  295422016.086,      -1597.312,         37.051,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:30:00.000,  917026938.343,  295469946.528,      -1597.787,         36.363,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:30:30.000,  917039158.860,  295517899.295,      -1598.486,         36.658,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:31:00.000,  917051383.966,  295565872.930,      -1599.633,         37.629,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:31:30.000,  917063614.151,  295613868.725,      -1601.060,         37.202,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:32:00.000,  917075848.256,  295661884.795,      -1600.548,         36.166,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:32:30.000,  917088090.890,  295709923.418,      -1601.709,         37.452,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:33:00.000,  917100337.158,  295757984.286,      -1601.327,         36.817,,,,,,,,,,,,,,,,,,
I01, 2025-01-14 04:33:30.000,  917112589.647,  295806064.905,      -1603.205,         37.463,,,,,,,,,,,,,,,,,,
