> PRN,time,C1C,L1C,D1C,S1C,C1W,S1W,C2W,L2W,D2W,S2W,C2L,L2L,D2L,S2L,C5Q,L5Q,D5Q,S5Q,C1L,L1L,D1L,S1L
I01, 2025-01-22 01:41:30.000,  713762917.808,  573603400.949,      -1464.744,         37.781,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:42:00.000,  713774113.949,  573647336.769,      -1464.453,         38.123,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:42:30.000,  713785310.497,  573691274.201,      -1464.740,         39.144,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:43:00.000,  713796506.557,  573735213.626,      -1464.513,         39.462,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:43:30.000,  713807704.029,  573779153.675,      -1464.971,         39.243,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:44:00.000,  713818901.177,  573823095.048,      -1464.896,         38.324,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:44:30.000,  713830100.336,  573867039.556,      -1464.882,         37.573,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:45:00.000,  713841297.831,  573910984.785,      -1465.129,         37.452,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:45:30.000,  713852496.477,  573954930.194,      -1465.294,         39.447,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:46:00.000,  713863695.651,  573998879.004,      -1465.489,         38.634,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:46:30.000,  713874895.072,  574042829.881,      -1465.340,         36.431,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:47:00.000,  713886096.523,  574086783.627,      -1465.640,         36.896,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:47:30.000,  713897297.622,  574130736.972,      -1464.849,         36.760,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:48:00.000,  713908499.499,  574174696.065,      -1464.878,         38.021,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:48:30.000,  713919700.966,  574218654.195,      -1465.522,         37.875,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:49:00.000,  713930904.507,  574262618.409,      -1465.590,         38.568,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:49:30.000,  713942108.808,  574306585.476,      -1465.809,         37.758,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:50:00.000,  713953313.177,  574350554.126,      -1466.290,         36.703,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:50:30.000,  713964518.152,  574394527.826,      -1466.065,         34.900,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:51:00.000,  713975724.041,  574438501.959,      -1465.861,         36.068,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:51:30.000,  713986930.990,  574482482.016,      -1465.028,         36.764,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:52:00.000,  713998139.040,  574526465.133,      -1465.921,         37.652,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:52:30.000,  714009348.323,  574570450.333,      -1466.632,         38.538,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:53:00.000,  714020559.169,  574614440.436,      -1466.910,         39.267,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:53:30.000,  714031770.374,  574658435.613,      -1466.721,         38.622,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:54:00.000,  714042982.191,  574702433.938,      -1466.662,         38.712,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:54:30.000,  714054195.318,  574746437.215,      -1467.473,         38.435,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:55:00.000,  714065408.755,  574790445.146,      -1467.185,         38.111,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:55:30.000,  714076625.236,  574834457.273,      -1467.234,         38.477,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:56:00.000,  714087841.868,  574878472.688,      -1467.913,         38.240,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:56:30.000,  714099059.368,  574922495.734,      -1467.531,         37.270,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:57:00.000,  714110278.273,  574966520.982,      -1466.879,         36.896,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:57:30.000,  714121500.583,  575010553.023,      -1467.107,         35.657,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:58:00.000,  714132720.686,  575054588.274,      -1467.749,         34.800,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:58:30.000,  714143944.378,  575098631.213,      -1468.699,         36.121,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:59:00.000,  714155167.579,  575142678.621,      -1468.349,         33.335,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 01:59:30.000,  714166392.016,  575186731.786,      -1468.548,         31.766,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:00:00.000,  714177622.106,  575230791.756,      -1468.252,         33.545,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:00:30.000,  714188850.732,  575274857.965,      -1468.612,         33.850,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:01:00.000,  714200082.806,  575318928.363,      -1469.087,         35.976,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:01:30.000,  714211314.874,  575363004.681,      -1469.125,         34.986,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:02:00.000,  714222548.784,  575407088.586,      -1469.474,         35.152,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:02:30.000,  714233783.115,  575451179.063,      -1469.986,         35.052,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:03:00.000,  714245020.754,  575495274.018,      -1470.788,         37.081,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:03:30.000,  714256258.033,  575539378.530,      -1470.778,         34.762,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:04:00.000,  714267499.029,  575583488.813,      -1469.667,         34.495,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:04:30.000,  714278743.453,  575627605.756,      -1471.134,         36.193,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:05:00.000,  714289984.317,  575671729.304,      -1471.843,         32.563,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:05:30.000,  714301232.666,  575715862.390,      -1471.582,         35.057,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:06:00.000,  714312479.269,  575759999.950,      -1471.550,         34.576,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:06:30.000,  714323729.568,  575804147.394,      -1470.964,         32.802,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:07:00.000,  714334983.500,  575848299.681,      -1472.018,         35.148,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:07:30.000,  714346236.756,  575892461.632,      -1472.599,         34.305,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:08:00.000,  714357490.653,  575936631.978,      -1473.301,         32.515,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:08:30.000,  714368749.768,  575980808.070,      -1472.683,         31.721,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:09:00.000,  714380005.439,  576024994.280,      -1473.021,         29.716,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:09:30.000,  714391268.408,  576069187.951,      -1473.792,         31.434,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:10:00.000,  714402530.772,  576113389.698,      -1473.554,         29.365,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:10:30.000,  714413797.623,  576157600.180,      -1474.431,         29.687,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:11:00.000,  714425066.750,  576201818.532,      -1473.664,         33.305,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:11:30.000,  714436338.362,  576246046.386,      -1474.633,         34.600,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:12:00.000,  714447611.002,  576290282.818,      -1474.962,         33.515,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:12:30.000,  714458885.408,  576334529.096,      -1475.391,         34.133,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:13:00.000,  714470162.825,  576378782.697,      -1474.284,         34.590,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:13:30.000,  714481440.801,  576423045.261,      -1475.512,         34.148,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:14:00.000,  714492723.180,  576467317.574,      -1474.939,         34.605,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:14:30.000,  714504008.942,  576511600.231,      -1475.955,         36.095,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:15:00.000,  714515295.909,  576555892.169,      -1476.201,         36.200,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:15:30.000,  714526584.254,  576600193.312,      -1477.108,         34.981,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:16:00.000,  714537876.218,  576644502.770,      -1477.568,         36.533,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:16:30.000,  714549170.916,  576688823.538,      -1477.475,         38.243,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:17:00.000,  714560468.866,  576733155.178,      -1478.120,         39.928,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:17:30.000,  714571766.843,  576777494.788,      -1478.048,         39.550,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:18:00.000,  714583068.186,  576821845.462,      -1477.996,         38.970,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:18:30.000,  714594372.302,  576866205.988,      -1479.096,         38.180,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:19:00.000,  714605679.462,  576910578.045,      -1479.372,         37.611,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:19:30.000,  714616988.633,  576954959.778,      -1480.088,         37.675,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:20:00.000,  714628301.976,  576999351.419,      -1479.929,         38.877,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:20:30.000,  714639617.248,  577043754.438,      -1479.975,         38.438,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:21:00.000,  714650934.587,  577088167.603,      -1480.698,         37.686,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:21:30.000,  714662255.932,  577132593.621,      -1480.756,         38.285,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:22:00.000,  714673578.557,  577177028.448,      -1480.471,         38.210,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:22:30.000,  714684905.385,  577221477.790,      -1481.873,         38.216,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:23:00.000,  714696235.556,  577265937.807,      -1483.086,         38.682,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:23:30.000,  714707566.699,  577310405.776,      -1482.982,         39.264,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:24:00.000,  714718902.140,  577354887.825,      -1483.769,         39.568,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:24:30.000,  714730241.236,  577399383.203,      -1482.926,         39.673,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:25:00.000,  714741582.322,  577443886.635,      -1483.547,         39.703,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:25:30.000,  714752926.604,  577488405.290,      -1484.070,         39.198,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:26:00.000,  714764273.204,  577532933.959,      -1484.167,         38.387,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:26:30.000,  714775624.506,  577577475.411,      -1484.995,         39.904,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:27:00.000,  714786977.055,  577622027.078,      -1485.726,         39.718,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:27:30.000,  714798334.031,  577666592.593,      -1485.762,         40.145,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:28:00.000,  714809693.358,  577711172.168,      -1485.853,         39.859,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:28:30.000,  714821055.264,  577755761.077,      -1487.100,         39.132,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:29:00.000,  714832421.696,  577800363.854,      -1486.837,         38.724,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:29:30.000,  714843790.877,  577844978.664,      -1487.478,         39.904,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:30:00.000,  714855164.437,  577889607.494,      -1487.345,         40.667,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:30:30.000,  714866539.663,  577934247.808,      -1488.337,         40.565,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:31:00.000,  714877919.415,  577978903.299,      -1488.655,         40.358,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:31:30.000,  714889301.309,  578023569.220,      -1489.234,         40.815,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:32:00.000,  714900686.919,  578068249.242,      -1489.734,         40.329,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:32:30.000,  714912075.955,  578112942.294,      -1489.970,         40.043,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:33:00.000,  714923468.501,  578157649.595,      -1490.099,         40.794,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:33:30.000,  714934864.053,  578202368.681,      -1490.606,         40.493,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:34:00.000,  714946263.174,  578247097.315,      -1492.157,         42.000,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:34:30.000,  714957666.767,  578291848.010,      -1491.531,         41.495,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:35:00.000,  714969074.423,  578336614.924,      -1491.896,         41.011,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:35:30.000,  714980483.755,  578381389.320,      -1493.220,         40.081,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:36:00.000,  714991898.516,  578426181.578,      -1493.383,         40.589,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:36:30.000,  715003312.646,  578470976.930,      -1493.636,         39.532,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:37:00.000,  715014735.783,  578515802.452,      -1494.465,         39.712,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:37:30.000,  715026159.868,  578560632.770,      -1494.125,         39.318,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:38:00.000,  715037588.030,  578605479.418,      -1495.193,         39.396,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:38:30.000,  715049019.876,  578650341.011,      -1496.348,         40.203,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:39:00.000,  715060455.917,  578695215.513,      -1495.743,         40.088,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:39:30.000,  715071895.012,  578740105.773,      -1496.735,         40.627,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:40:00.000,  715083337.439,  578785009.478,      -1496.976,         39.583,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:40:30.000,  715094784.125,  578829927.343,      -1498.130,         40.062,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:41:00.000,  715106234.646,  578874861.787,      -1498.326,         40.324,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:41:30.000,  715117689.361,  578919811.327,      -1499.297,         40.186,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:42:00.000,  715129147.695,  578964776.484,      -1499.595,         40.591,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:42:30.000,  715140609.198,  579009754.436,      -1498.880,         40.122,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:43:00.000,  715152074.735,  579054749.645,      -1499.797,         39.862,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:43:30.000,  715163544.971,  579099760.768,      -1500.333,         40.072,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:44:00.000,  715175019.182,  579144786.756,      -1500.784,         40.269,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:44:30.000,  715186495.555,  579189827.154,      -1501.839,         39.240,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:45:00.000,  715197977.254,  579234883.083,      -1502.374,         39.396,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:45:30.000,  715209463.767,  579279956.075,      -1503.029,         39.727,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:46:00.000,  715220953.017,  579325043.642,      -1502.969,         39.856,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:46:30.000,  715232447.145,  579370147.921,      -1503.014,         39.799,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:47:00.000,  715243945.640,  579415269.528,      -1504.472,         40.000,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:47:30.000,  715255447.423,  579460404.053,      -1504.215,         39.679,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:48:00.000,  715266952.391,  579505555.720,      -1505.079,         38.631,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:48:30.000,  715278462.208,  579550724.049,      -1505.907,         38.486,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:49:00.000,  715289977.339,  579595911.349,      -1506.982,         37.546,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:49:30.000,  715301496.371,  579641112.249,      -1507.309,         37.796,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:50:00.000,  715313017.519,  579686328.820,      -1507.505,         36.208,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:50:30.000,  715324545.155,  579731562.516,      -1508.277,         36.907,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:51:00.000,  715336076.336,  579776812.143,      -1508.479,         36.911,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:51:30.000,  715347610.504,  579822080.495,      -1508.254,         36.095,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:52:00.000,  715359150.853,  579867364.262,      -1509.549,         36.767,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:52:30.000,  715370695.120,  579912665.680,      -1509.908,         37.267,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:53:00.000,  715382242.275,  579957982.327,      -1511.513,         37.456,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:53:30.000,  715393796.260,  580003318.314,      -1511.032,         38.679,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:54:00.000,  715405353.284,  580048669.689,      -1512.646,         38.018,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:54:30.000,  715416913.781,  580094037.932,      -1511.951,         37.577,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:55:00.000,  715428478.662,  580139424.476,      -1513.359,         36.609,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:55:30.000,  715440049.454,  580184829.479,      -1514.387,         35.386,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:56:00.000,  715451624.077,  580230247.674,      -1513.723,         36.503,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:56:30.000,  715463202.041,  580275686.223,      -1514.196,         35.886,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:57:00.000,  715474785.615,  580321142.039,      -1515.488,         36.295,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:57:30.000,  715486373.392,  580366614.488,      -1515.893,         36.567,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:58:00.000,  715497965.802,  580412105.546,      -1516.987,         36.336,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:58:30.000,  715509562.979,  580457615.020,      -1518.021,         37.410,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:59:00.000,  715521163.039,  580503139.684,      -1517.012,         36.011,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 02:59:30.000,  715532768.892,  580548683.483,      -1518.294,         34.500,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:00:00.000,  715544379.062,  580594245.662,      -1518.583,         34.305,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:00:30.000,  715555994.480,  580639825.362,      -1520.045,         34.914,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:01:00.000,  715567612.476,  580685422.436,      -1519.987,         32.707,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:01:30.000,  715579238.707,  580731038.608,      -1520.936,         34.048,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:02:00.000,  715590865.622,  580776672.547,      -1522.353,         33.731,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:02:30.000,  715602502.134,  580822326.504,      -1522.268,         36.045,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:03:00.000,  715614137.395,  580867994.732,      -1522.094,         33.766,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:03:30.000,  715625781.258,  580913683.295,      -1523.633,         34.876,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:04:00.000,  715637427.597,  580959390.231,      -1523.804,         33.766,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:04:30.000,  715649079.182,  581005113.944,      -1524.283,         33.713,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:05:00.000,  715660736.727,  581050859.755,      -1524.154,         33.856,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:05:30.000,  715672398.313,  581096622.751,      -1525.775,         33.754,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:06:00.000,  715684065.675,  581142403.210,      -1526.052,         33.216,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:06:30.000,  715695734.663,  581188201.660,      -1527.175,         32.365,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:07:00.000,  715707410.756,  581234020.214,      -1528.132,         32.802,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:07:30.000,  715719090.462,  581279856.570,      -1528.507,         32.359,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:08:00.000,  715730775.467,  581325712.668,      -1529.866,         32.994,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:08:30.000,  715742466.671,  581371587.003,      -1528.431,         33.557,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:09:00.000,  715754161.943,  581417479.520,      -1530.143,         34.900,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:09:30.000,  715765861.390,  581463393.699,      -1531.122,         34.857,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:10:00.000,  715777565.907,  581509323.960,      -1531.566,         34.771,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:10:30.000,  715789275.719,  581555273.862,      -1532.383,         36.605,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:11:00.000,  715800990.247,  581601243.617,      -1533.155,         36.881,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:11:30.000,  715812708.527,  581647233.141,      -1533.341,         37.115,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:12:00.000,  715824433.343,  581693241.390,      -1534.367,         36.994,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:12:30.000,  715836161.629,  581739267.683,      -1534.433,         37.505,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:13:00.000,  715847895.456,  581785315.030,      -1535.648,         37.879,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:13:30.000,  715859634.515,  581831381.835,      -1535.845,         38.258,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:14:00.000,  715871378.998,  581877466.674,      -1537.136,         39.907,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:14:30.000,  715883127.659,  581923570.953,      -1537.112,         40.110,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:15:00.000,  715894880.898,  581969696.085,      -1538.295,         38.775,,,,,,,,,,,,,,,,,,
I01, 2025-01-22 03:15:30.000,  715906640.137,  582015839.696,      -1537.545,         38.991,,,,,,,,,,,,,,,,,,
