> PRN,time,C1C,L1C,D1C,S1C,C1W,S1W,C2W,L2W,D2W,S2W,C2L,L2L,D2L,S2L,C5Q,L5Q,D5Q,S5Q,C1L,L1L,D1L,S1L
I01, 2025-01-30 01:15:30.000,   67099548.460,  960172222.734,      -1466.855,         37.841,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:16:00.000,   67110757.083,  960216207.895,      -1465.921,         37.081,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:16:30.000,   67121966.058,  960260195.211,      -1466.839,         36.197,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:17:00.000,   67133175.655,  960304182.497,      -1466.246,         36.639,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:17:30.000,   67144386.408,  960348174.488,      -1467.186,         37.898,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:18:00.000,   67155597.616,  960392169.926,      -1466.148,         38.679,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:18:30.000,   67166810.028,  960436168.108,      -1467.031,         38.369,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:19:00.000,   67178021.645,  960480168.275,      -1466.752,         38.318,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:19:30.000,   67189234.369,  960524171.906,      -1466.406,         37.595,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:20:00.000,   67200448.870,  960568180.754,      -1466.907,         36.491,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:20:30.000,   67211664.789,  960612192.521,      -1467.135,         38.228,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:21:00.000,   67222882.109,  960656209.106,      -1467.617,         38.072,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:21:30.000,   67234099.132,  960700227.282,      -1467.786,         38.189,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:22:00.000,   67245317.553,  960744251.848,      -1468.257,         39.165,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:22:30.000,   67256536.368,  960788278.695,      -1468.128,         38.895,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:23:00.000,   67267756.672,  960832311.314,      -1468.191,         37.735,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:23:30.000,   67278978.388,  960876347.559,      -1468.663,         38.093,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:24:00.000,   67290201.228,  960920387.768,      -1467.505,         37.391,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:24:30.000,   67301425.389,  960964433.412,      -1468.970,         37.739,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:25:00.000,   67312648.356,  961008483.625,      -1467.823,         35.538,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:25:30.000,   67323876.667,  961052539.138,      -1468.440,         37.229,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:26:00.000,   67335105.043,  961096599.130,      -1469.734,         37.648,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:26:30.000,   67346334.192,  961140665.774,      -1469.140,         36.560,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:27:00.000,   67357562.277,  961184737.799,      -1469.438,         34.024,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:27:30.000,   67368796.234,  961228813.537,      -1469.334,         36.491,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:28:00.000,   67380029.331,  961272897.151,      -1469.803,         34.743,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:28:30.000,   67391264.994,  961316985.025,      -1469.573,         35.386,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:29:00.000,   67402502.351,  961361079.010,      -1469.833,         36.775,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:29:30.000,   67413739.415,  961405179.590,      -1470.258,         36.265,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:30:00.000,   67424980.314,  961449284.792,      -1470.195,         36.412,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:30:30.000,   67436221.401,  961493397.936,      -1470.350,         34.543,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:31:00.000,   67447463.304,  961537517.389,      -1470.952,         35.114,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:31:30.000,   67458707.221,  961581642.358,      -1470.847,         35.200,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:32:00.000,   67469954.181,  961625774.522,      -1471.845,         36.079,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:32:30.000,   67481201.333,  961669913.215,      -1472.039,         34.114,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:33:00.000,   67492451.440,  961714058.474,      -1471.300,         36.030,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:33:30.000,   67503702.983,  961758213.257,      -1471.053,         33.593,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:34:00.000,   67514958.121,  961802374.641,      -1472.098,         34.248,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:34:30.000,   67526211.732,  961846541.287,      -1472.886,         34.805,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:35:00.000,   67537470.356,  961890715.704,      -1472.436,         34.805,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:35:30.000,   67548729.229,  961934899.304,      -1472.638,         34.248,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:36:00.000,   67559991.397,  961979089.316,      -1472.372,         33.844,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:36:30.000,   67571252.672,  962023287.352,      -1473.561,         32.353,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:37:00.000,   67582517.363,  962067492.506,      -1473.559,         30.030,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:37:30.000,   67593783.237,  962111707.790,      -1474.282,         29.678,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:38:00.000,   67605051.423,  962155930.013,      -1473.536,         28.445,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:38:30.000,   67616324.881,  962200160.251,      -1474.261,         30.121,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:39:00.000,   67627598.681,  962244400.123,      -1474.580,         31.434,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:39:30.000,   67638875.905,  962288647.258,      -1475.292,         34.005,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:40:00.000,   67650152.810,  962332903.082,      -1475.795,         33.647,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:40:30.000,   67661431.124,  962377168.037,      -1476.229,         32.455,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:41:00.000,   67672713.141,  962421443.904,      -1476.203,         32.539,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:41:30.000,   67683998.574,  962465726.396,      -1476.073,         32.748,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:42:00.000,   67695287.209,  962510019.370,      -1477.291,         34.381,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:42:30.000,   67706577.358,  962554321.559,      -1476.899,         36.575,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:43:00.000,   67717868.050,  962598632.957,      -1477.715,         35.081,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:43:30.000,   67729161.254,  962642952.667,      -1477.516,         34.867,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:44:00.000,   67740459.121,  962687283.636,      -1477.945,         36.994,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:44:30.000,   67751757.692,  962731623.751,      -1478.041,         36.446,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:45:00.000,   67763059.647,  962775972.814,      -1479.212,         38.129,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:45:30.000,   67774363.580,  962820332.752,      -1479.051,         38.994,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:46:00.000,   67785669.593,  962864701.731,      -1479.764,         38.384,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:46:30.000,   67796979.186,  962909082.327,      -1479.924,         38.766,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:47:00.000,   67808290.263,  962953471.159,      -1480.699,         38.282,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:47:30.000,   67819604.532,  962997871.802,      -1480.371,         37.153,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:48:00.000,   67830922.481,  963042283.573,      -1480.551,         38.057,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:48:30.000,   67842242.449,  963086704.653,      -1481.163,         37.743,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:49:00.000,   67853565.405,  963131137.655,      -1481.298,         37.289,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:49:30.000,   67864890.145,  963175581.723,      -1480.410,         37.633,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:50:00.000,   67876217.871,  963220036.076,      -1482.323,         37.966,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:50:30.000,   67887549.686,  963264501.484,      -1482.957,         38.321,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:51:00.000,   67898883.808,  963308978.229,      -1483.178,         38.640,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:51:30.000,   67910220.415,  963353467.081,      -1483.577,         38.988,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:52:00.000,   67921560.741,  963397967.123,      -1484.135,         38.486,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:52:30.000,   67932904.133,  963442477.520,      -1484.702,         39.547,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:53:00.000,   67944249.255,  963486998.380,      -1484.451,         39.255,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:53:30.000,   67955596.094,  963531532.253,      -1484.643,         38.117,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:54:00.000,   67966948.538,  963576078.348,      -1484.693,         39.279,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:54:30.000,   67978304.126,  963620637.287,      -1485.455,         40.210,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:55:00.000,   67989661.731,  963665206.404,      -1485.496,         39.994,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:55:30.000,   68001022.166,  963709788.857,      -1486.858,         38.928,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:56:00.000,   68012385.678,  963754382.301,      -1486.419,         39.129,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:56:30.000,   68023752.240,  963798988.177,      -1487.326,         38.910,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:57:00.000,   68035123.120,  963843607.371,      -1488.354,         39.712,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:57:30.000,   68046496.262,  963888238.945,      -1488.017,         39.348,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:58:00.000,   68057873.231,  963932884.481,      -1487.744,         40.303,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:58:30.000,   68069253.256,  963977540.871,      -1488.645,         40.272,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:59:00.000,   68080636.607,  964022210.284,      -1489.510,         39.976,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 01:59:30.000,   68092023.902,  964066893.910,      -1489.834,         40.648,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:00:00.000,   68103413.398,  964111591.965,      -1489.871,         39.961,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:00:30.000,   68114806.200,  964156300.665,      -1490.168,         39.709,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:01:00.000,   68126202.543,  964201021.735,      -1491.135,         39.772,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:01:30.000,   68137602.661,  964245756.573,      -1491.187,         40.257,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:02:00.000,   68149006.033,  964290506.577,      -1491.636,         40.327,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:02:30.000,   68160412.730,  964335268.642,      -1492.445,         40.446,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:03:00.000,   68171822.312,  964380044.178,      -1493.199,         39.619,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:03:30.000,   68183236.677,  964424835.147,      -1493.237,         39.967,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:04:00.000,   68194654.316,  964469639.564,      -1493.788,         39.622,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:04:30.000,   68206074.292,  964514455.287,      -1494.586,         39.874,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:05:00.000,   68217498.963,  964559287.742,      -1494.640,         40.133,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:05:30.000,   68228926.278,  964604132.898,      -1494.957,         39.189,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:06:00.000,   68240358.395,  964648993.136,      -1495.817,         39.943,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:06:30.000,   68251794.209,  964693867.995,      -1496.238,         40.076,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:07:00.000,   68263232.482,  964738755.643,      -1497.225,         39.979,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:07:30.000,   68274675.218,  964783659.122,      -1497.238,         39.444,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:08:00.000,   68286120.864,  964828575.805,      -1497.194,         39.105,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:08:30.000,   68297571.333,  964873508.636,      -1498.080,         39.550,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:09:00.000,   68309024.763,  964918454.093,      -1497.982,         39.589,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:09:30.000,   68320482.395,  964963416.470,      -1498.918,         39.504,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:10:00.000,   68331944.224,  965008394.695,      -1500.159,         40.072,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:10:30.000,   68343408.828,  965053385.303,      -1499.488,         40.312,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:11:00.000,   68354877.480,  965098393.396,      -1500.488,         39.970,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:11:30.000,   68366350.462,  965143413.966,      -1500.216,         40.696,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:12:00.000,   68377827.322,  965188450.832,      -1501.341,         40.422,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:12:30.000,   68389308.758,  965233506.015,      -1501.958,         39.547,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:13:00.000,   68400792.951,  965278573.808,      -1502.936,         39.646,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:13:30.000,   68412281.571,  965323657.075,      -1502.609,         40.129,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:14:00.000,   68423773.663,  965368754.964,      -1503.197,         40.341,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:14:30.000,   68435270.458,  965413870.882,      -1504.383,         40.024,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:15:00.000,   68446771.287,  965459001.870,      -1503.825,         40.200,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:15:30.000,   68458275.821,  965504146.975,      -1505.517,         40.029,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:16:00.000,   68469784.372,  965549311.233,      -1506.659,         40.176,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:16:30.000,   68481297.253,  965594489.865,      -1506.364,         39.664,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:17:00.000,   68492813.641,  965639682.752,      -1506.405,         39.504,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:17:30.000,   68504335.295,  965684894.822,      -1507.725,         39.333,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:18:00.000,   68515859.659,  965730121.719,      -1508.489,         38.147,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:18:30.000,   68527388.769,  965775366.435,      -1508.457,         37.508,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:19:00.000,   68538921.827,  965820624.525,      -1508.696,         37.369,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:19:30.000,   68550459.226,  965865900.456,      -1509.375,         37.611,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:20:00.000,   68562002.023,  965911193.553,      -1509.873,         37.939,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:20:30.000,   68573547.920,  965956503.622,      -1510.730,         37.357,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:21:00.000,   68585097.335,  966001828.613,      -1511.012,         36.722,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:21:30.000,   68596653.294,  966047173.195,      -1511.371,         38.153,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:22:00.000,   68608212.506,  966092532.310,      -1512.287,         39.447,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:22:30.000,   68619774.977,  966137908.646,      -1512.686,         38.345,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:23:00.000,   68631342.463,  966183304.246,      -1513.771,         37.486,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:23:30.000,   68642913.684,  966228714.384,      -1513.951,         36.533,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:24:00.000,   68654491.400,  966274142.940,      -1514.786,         37.380,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:24:30.000,   68666071.893,  966319588.153,      -1515.056,         36.934,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:25:00.000,   68677656.922,  966365050.235,      -1516.222,         37.716,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:25:30.000,   68689246.637,  966410531.554,      -1515.578,         36.609,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:26:00.000,   68700840.502,  966456028.351,      -1516.776,         36.650,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:26:30.000,   68712439.673,  966501543.993,      -1518.073,         37.698,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:27:00.000,   68724042.244,  966547076.164,      -1518.726,         37.043,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:27:30.000,   68735648.792,  966592626.712,      -1518.742,         37.059,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:28:00.000,   68747260.667,  966638193.674,      -1519.607,         36.469,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:28:30.000,   68758877.989,  966683782.354,      -1519.328,         36.181,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:29:00.000,   68770499.778,  966729384.736,      -1520.154,         36.352,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:29:30.000,   68782125.443,  966775006.765,      -1521.260,         35.529,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:30:00.000,   68793753.942,  966820646.654,      -1522.015,         33.485,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:30:30.000,   68805388.407,  966866303.572,      -1523.052,         32.036,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:31:00.000,   68817029.152,  966911979.093,      -1522.304,         33.401,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:31:30.000,   68828673.665,  966957671.861,      -1522.783,         35.243,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:32:00.000,   68840321.930,  967003386.095,      -1523.785,         34.710,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:32:30.000,   68851975.433,  967049115.063,      -1524.153,         34.662,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:33:00.000,   68863632.435,  967094863.595,      -1525.201,         33.988,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:33:30.000,   68875296.918,  967140631.168,      -1525.903,         35.300,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:34:00.000,   68886964.455,  967186417.042,      -1527.333,         35.519,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:34:30.000,   68898634.301,  967232220.587,      -1527.575,         32.766,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:35:00.000,   68910311.311,  967278044.136,      -1527.999,         32.186,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:35:30.000,   68921993.541,  967323886.107,      -1528.511,         33.479,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:36:00.000,   68933679.936,  967369745.811,      -1529.067,         33.683,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:36:30.000,   68945371.881,  967415625.283,      -1529.555,         33.287,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:37:00.000,   68957067.880,  967461521.991,      -1530.265,         33.808,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:37:30.000,   68968768.111,  967507437.165,      -1530.963,         34.905,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:38:00.000,   68980473.543,  967553374.125,      -1532.414,         33.994,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:38:30.000,   68992185.009,  967599327.897,      -1531.895,         35.762,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:39:00.000,   69003900.500,  967645302.314,      -1532.775,         36.212,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:39:30.000,   69015619.327,  967691294.363,      -1533.921,         35.057,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:40:00.000,   69027345.035,  967737305.217,      -1533.614,         35.876,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:40:30.000,   69039075.015,  967783336.789,      -1534.612,         35.819,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:41:00.000,   69050809.761,  967829386.852,      -1535.605,         36.212,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:41:30.000,   69062548.828,  967875456.180,      -1536.151,         36.412,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:42:00.000,   69074293.798,  967921543.355,      -1536.503,         37.951,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:42:30.000,   69086043.838,  967967652.721,      -1537.337,         38.547,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:43:00.000,   69097798.015,  968013780.941,      -1537.777,         38.652,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:43:30.000,   69109558.116,  968059928.585,      -1538.444,         38.877,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:44:00.000,   69121322.000,  968106093.957,      -1539.172,         38.871,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:44:30.000,   69133090.976,  968152280.039,      -1539.804,         38.318,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:45:00.000,   69144866.213,  968198485.163,      -1540.130,         39.156,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:45:30.000,   69156644.740,  968244711.407,      -1540.952,         38.622,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:46:00.000,   69168429.511,  968290956.040,      -1541.765,         38.480,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:46:30.000,   69180219.535,  968337220.613,      -1542.704,         39.985,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:47:00.000,   69192014.628,  968383507.004,      -1543.379,         40.257,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:47:30.000,   69203814.432,  968429811.750,      -1544.228,         40.689,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:48:00.000,   69215618.853,  968476134.536,      -1544.608,         40.272,,,,,,,,,,,,,,,,,,
I01, 2025-01-30 02:48:30.000,   69227427.972,  968522477.926,      -1545.358,         39.916,,,,,,,,,,,,,,,,,,
