> PRN,time,C1C,L1C,D1C,S1C,C1W,S1W,C2W,L2W,D2W,S2W,C2L,L2L,D2L,S2L,C5Q,L5Q,D5Q,S5Q,C1L,L1L,D1L,S1L
I01, 2025-01-15 02:05:00.000,  957912844.954,  455914936.478,      -1463.536,         37.807,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:05:30.000,  957924039.493,  455958866.747,      -1464.285,         35.429,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:06:00.000,  957935234.116,  456002795.582,      -1465.055,         36.654,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:06:30.000,  957946429.135,  456046725.080,      -1464.945,         37.743,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:07:00.000,  957957623.760,  456090653.875,      -1463.253,         39.024,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:07:30.000,  957968818.167,  456134583.505,      -1464.450,         38.904,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:08:00.000,  957980011.870,  456178511.635,      -1464.772,         38.093,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:08:30.000,  957991206.653,  456222441.145,      -1464.503,         37.233,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:09:00.000,  958002400.684,  456266372.345,      -1464.399,         36.836,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:09:30.000,  958013596.608,  456310304.054,      -1464.990,         38.339,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:10:00.000,  958024792.110,  456354236.083,      -1463.674,         38.105,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:10:30.000,  958035988.806,  456398171.258,      -1464.717,         39.868,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:11:00.000,  958047184.263,  456442105.369,      -1464.797,         38.691,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:11:30.000,  958058378.962,  456486040.023,      -1464.895,         37.285,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:12:00.000,  958069576.084,  456529978.378,      -1465.125,         38.156,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:12:30.000,  958080773.565,  456573916.365,      -1464.857,         36.416,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:13:00.000,  958091970.434,  456617856.431,      -1465.081,         38.994,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:13:30.000,  958103168.408,  456661799.069,      -1464.955,         38.859,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:14:00.000,  958114366.615,  456705744.472,      -1465.051,         37.497,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:14:30.000,  958125565.956,  456749691.535,      -1464.710,         36.004,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:15:00.000,  958136766.050,  456793639.825,      -1464.726,         35.557,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:15:30.000,  958147966.763,  456837591.212,      -1465.405,         37.433,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:16:00.000,  958159166.957,  456881544.613,      -1464.895,         37.146,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:16:30.000,  958170366.636,  456925500.465,      -1464.560,         36.427,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:17:00.000,  958181570.370,  456969462.114,      -1464.901,         35.343,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:17:30.000,  958192774.164,  457013423.165,      -1465.741,         36.333,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:18:00.000,  958203976.768,  457057388.629,      -1465.695,         37.214,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:18:30.000,  958215182.693,  457101358.928,      -1466.058,         39.336,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:19:00.000,  958226387.824,  457145329.622,      -1466.176,         38.105,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:19:30.000,  958237594.270,  457189306.944,      -1465.689,         37.429,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:20:00.000,  958248802.021,  457233287.034,      -1466.382,         37.909,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:20:30.000,  958260010.100,  457277271.204,      -1465.825,         37.667,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:21:00.000,  958271220.370,  457321258.218,      -1465.992,         38.309,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:21:30.000,  958282430.947,  457365250.177,      -1467.959,         38.003,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:22:00.000,  958293642.163,  457409246.090,      -1467.122,         37.894,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:22:30.000,  958304855.089,  457453247.663,      -1466.654,         37.943,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:23:00.000,  958316068.472,  457497254.027,      -1466.854,         37.422,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:23:30.000,  958327282.706,  457541263.267,      -1467.038,         35.819,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:24:00.000,  958338500.858,  457585278.387,      -1466.817,         36.911,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:24:30.000,  958349717.297,  457629298.696,      -1467.778,         35.595,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:25:00.000,  958360936.114,  457673322.825,      -1468.557,         35.481,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:25:30.000,  958372157.735,  457717352.194,      -1468.312,         35.090,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:26:00.000,  958383379.066,  457761388.558,      -1467.728,         36.023,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:26:30.000,  958394601.961,  457805429.254,      -1467.863,         35.652,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:27:00.000,  958405824.223,  457849474.590,      -1467.964,         34.543,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:27:30.000,  958417050.395,  457893528.214,      -1468.119,         33.868,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:28:00.000,  958428278.503,  457937586.920,      -1468.633,         33.377,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:28:30.000,  958439506.760,  457981649.310,      -1469.379,         34.362,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:29:00.000,  958450738.096,  458025721.066,      -1469.550,         34.886,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:29:30.000,  958461970.740,  458069797.087,      -1468.751,         34.567,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:30:00.000,  958473202.152,  458113881.052,      -1469.160,         30.823,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:30:30.000,  958484439.797,  458157970.884,      -1469.661,         33.078,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:31:00.000,  958495676.391,  458202067.650,      -1470.623,         34.109,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:31:30.000,  958506913.311,  458246170.912,      -1469.671,         32.713,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:32:00.000,  958518156.639,  458290281.971,      -1470.213,         36.412,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:32:30.000,  958529399.833,  458334399.374,      -1471.540,         36.745,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:33:00.000,  958540641.461,  458378523.594,      -1471.542,         34.562,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:33:30.000,  958551886.858,  458422655.253,      -1470.801,         32.533,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:34:00.000,  958563136.357,  458466793.269,      -1471.341,         32.491,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:34:30.000,  958574384.001,  458510941.005,      -1471.312,         29.621,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:35:00.000,  958585635.824,  458555095.108,      -1472.030,         31.419,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:35:30.000,  958596891.062,  458599257.007,      -1471.942,         32.467,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:36:00.000,  958608148.508,  458643426.043,      -1472.539,         33.323,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:36:30.000,  958619404.564,  458687605.156,      -1471.994,         34.090,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:37:00.000,  958630663.734,  458731791.235,      -1472.465,         33.455,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:37:30.000,  958641927.197,  458775985.921,      -1473.767,         33.503,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:38:00.000,  958653188.534,  458820189.302,      -1474.139,         32.317,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:38:30.000,  958664455.286,  458864398.829,      -1474.088,         34.248,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:39:00.000,  958675724.691,  458908619.497,      -1474.517,         34.924,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:39:30.000,  958686995.349,  458952849.267,      -1474.727,         35.076,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:40:00.000,  958698269.723,  458997085.944,      -1474.979,         36.662,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:40:30.000,  958709545.311,  459041332.073,      -1475.653,         36.582,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:41:00.000,  958720821.815,  459085587.908,      -1475.393,         36.246,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:41:30.000,  958732100.771,  459129851.183,      -1474.879,         35.543,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:42:00.000,  958743383.299,  459174126.185,      -1475.350,         34.005,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:42:30.000,  958754669.023,  459218409.645,      -1476.820,         37.319,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:43:00.000,  958765955.748,  459262702.285,      -1476.717,         38.306,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:43:30.000,  958777244.646,  459307003.980,      -1475.995,         37.777,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:44:00.000,  958788537.545,  459351318.502,      -1477.484,         38.580,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:44:30.000,  958799831.242,  459395640.766,      -1477.674,         37.353,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:45:00.000,  958811129.787,  459439973.824,      -1477.833,         38.973,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:45:30.000,  958822430.145,  459484315.494,      -1478.421,         39.258,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:46:00.000,  958833732.148,  459528669.656,      -1478.765,         38.868,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:46:30.000,  958845034.849,  459573031.770,      -1479.158,         36.439,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:47:00.000,  958856343.460,  459617405.878,      -1479.738,         37.539,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:47:30.000,  958867653.411,  459661788.798,      -1479.952,         36.140,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:48:00.000,  958878967.745,  459706185.188,      -1480.658,         36.926,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:48:30.000,  958890283.118,  459750589.458,      -1480.315,         37.013,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:49:00.000,  958901602.126,  459795007.788,      -1479.906,         36.877,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:49:30.000,  958912923.906,  459839433.791,      -1480.801,         38.474,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:50:00.000,  958924246.978,  459883872.915,      -1481.454,         38.501,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:50:30.000,  958935574.169,  459928322.117,      -1481.698,         38.994,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:51:00.000,  958946904.960,  459972784.812,      -1481.990,         39.069,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:51:30.000,  958958238.223,  460017257.368,      -1482.415,         39.177,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:52:00.000,  958969573.586,  460061741.651,      -1482.432,         38.532,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:52:30.000,  958980912.747,  460106238.586,      -1483.234,         39.378,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:53:00.000,  958992254.972,  460150746.782,      -1483.625,         39.156,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:53:30.000,  959003599.740,  460195265.461,      -1483.994,         39.087,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:54:00.000,  959014947.899,  460239797.531,      -1484.973,         39.889,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:54:30.000,  959026298.898,  460284340.672,      -1484.941,         40.393,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:55:00.000,  959037652.782,  460328897.826,      -1486.139,         39.309,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:55:30.000,  959049010.656,  460373465.203,      -1485.533,         39.489,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:56:00.000,  959060371.620,  460418048.071,      -1485.916,         40.279,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:56:30.000,  959071734.535,  460462639.760,      -1486.860,         39.838,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:57:00.000,  959083101.157,  460507246.097,      -1487.336,         40.186,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:57:30.000,  959094471.787,  460551866.031,      -1488.202,         40.775,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:58:00.000,  959105845.308,  460596497.317,      -1488.543,         40.906,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:58:30.000,  959117221.486,  460641141.557,      -1488.883,         40.317,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:59:00.000,  959128601.972,  460685799.880,      -1489.097,         40.374,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 02:59:30.000,  959139985.654,  460730470.118,      -1489.857,         40.920,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:00:00.000,  959151372.369,  460775155.547,      -1490.674,         40.224,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:00:30.000,  959162762.286,  460819852.932,      -1489.344,         40.331,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:01:00.000,  959174155.814,  460864563.637,      -1489.991,         40.801,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:01:30.000,  959185553.009,  460909289.033,      -1491.191,         40.741,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:02:00.000,  959196953.597,  460954027.048,      -1492.166,         40.689,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:02:30.000,  959208358.162,  460998779.424,      -1492.188,         40.751,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:03:00.000,  959219765.418,  461043546.492,      -1493.561,         40.069,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:03:30.000,  959231176.233,  461088325.310,      -1492.729,         39.871,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:04:00.000,  959242591.468,  461133120.051,      -1493.512,         40.872,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:04:30.000,  959254010.348,  461177928.656,      -1493.828,         41.066,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:05:00.000,  959265431.461,  461222750.297,      -1495.202,         40.384,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:05:30.000,  959276856.768,  461267588.833,      -1494.793,         38.571,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:06:00.000,  959288285.895,  461312438.012,      -1495.210,         38.877,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:06:30.000,  959299720.166,  461357305.490,      -1495.972,         40.019,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:07:00.000,  959311157.037,  461402186.073,      -1496.936,         40.739,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:07:30.000,  959322597.404,  461447080.428,      -1497.146,         40.489,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:08:00.000,  959334040.766,  461491989.685,      -1497.019,         39.102,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:08:30.000,  959345488.743,  461536913.629,      -1497.584,         39.072,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:09:00.000,  959356940.289,  461581851.061,      -1498.318,         40.079,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:09:30.000,  959368395.506,  461626806.004,      -1498.451,         39.943,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:10:00.000,  959379855.544,  461671776.006,      -1499.383,         40.548,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:10:30.000,  959391318.776,  461716759.562,      -1500.282,         40.779,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:11:00.000,  959402785.758,  461761759.122,      -1500.126,         40.486,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:11:30.000,  959414257.016,  461806774.606,      -1499.646,         39.889,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:12:00.000,  959425731.677,  461851805.441,      -1500.883,         38.925,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:12:30.000,  959437210.671,  461896852.586,      -1501.932,         38.622,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:13:00.000,  959448694.015,  461941915.047,      -1502.060,         39.009,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:13:30.000,  959460180.158,  461986991.073,      -1503.092,         38.556,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:14:00.000,  959471672.311,  462032084.716,      -1503.450,         38.772,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:14:30.000,  959483167.056,  462077194.065,      -1503.927,         39.045,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:15:00.000,  959494666.992,  462122318.224,      -1504.686,         40.453,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:15:30.000,  959506169.516,  462167459.801,      -1505.304,         39.634,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:16:00.000,  959517675.407,  462212617.281,      -1505.622,         37.478,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:16:30.000,  959529185.848,  462257789.309,      -1505.897,         35.310,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:17:00.000,  959540702.728,  462302978.785,      -1506.666,         35.886,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:17:30.000,  959552222.601,  462348185.935,      -1506.422,         36.934,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:18:00.000,  959563746.617,  462393408.021,      -1507.885,         37.161,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:18:30.000,  959575274.575,  462438646.343,      -1507.976,         38.018,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:19:00.000,  959586806.628,  462483900.309,      -1509.274,         38.132,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:19:30.000,  959598343.520,  462529172.591,      -1509.309,         38.147,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:20:00.000,  959609884.006,  462574460.463,      -1509.848,         37.860,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:20:30.000,  959621429.056,  462619765.601,      -1510.079,         37.070,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:21:00.000,  959632977.132,  462665087.884,      -1510.959,         35.900,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:21:30.000,  959644532.094,  462710427.153,      -1512.403,         37.153,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:22:00.000,  959656091.494,  462755783.260,      -1512.478,         38.090,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:22:30.000,  959667652.124,  462801154.854,      -1512.745,         37.164,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:23:00.000,  959679218.535,  462846546.539,      -1513.013,         36.386,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:23:30.000,  959690789.602,  462891952.441,      -1514.151,         36.741,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:24:00.000,  959702365.757,  462937379.719,      -1515.387,         36.862,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:24:30.000,  959713946.754,  462982821.514,      -1516.090,         38.102,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:25:00.000,  959725531.093,  463028280.437,      -1515.685,         37.584,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:25:30.000,  959737120.189,  463073758.276,      -1516.778,         37.062,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:26:00.000,  959748710.160,  463119252.417,      -1516.798,         33.222,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:26:30.000,  959760309.967,  463164765.452,      -1517.152,         35.095,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:27:00.000,  959771912.924,  463210296.049,      -1518.575,         35.071,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:27:30.000,  959783519.987,  463255843.984,      -1519.484,         34.643,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:28:00.000,  959795131.175,  463301412.156,      -1519.544,         33.018,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:28:30.000,  959806746.456,  463346995.414,      -1519.912,         30.581,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:29:00.000,  959818367.459,  463392599.394,      -1519.706,         31.441,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:29:30.000,  959829992.297,  463438217.058,      -1521.149,         34.333,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:30:00.000,  959841622.954,  463483857.815,      -1521.165,         33.928,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:30:30.000,  959853259.402,  463529514.717,      -1521.996,         34.600,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:31:00.000,  959864897.798,  463575187.629,      -1523.222,         34.771,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:31:30.000,  959876541.196,  463620881.911,      -1523.467,         34.871,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:32:00.000,  959888189.349,  463666592.334,      -1523.348,         34.448,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:32:30.000,  959899842.586,  463712323.067,      -1524.175,         34.457,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:33:00.000,  959911499.371,  463758071.321,      -1525.219,         33.305,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:33:30.000,  959923163.485,  463803838.712,      -1525.692,         34.595,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:34:00.000,  959934830.036,  463849625.377,      -1525.763,         34.000,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:34:30.000,  959946502.399,  463895429.226,      -1527.966,         35.029,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:35:00.000,  959958178.351,  463941251.661,      -1527.676,         34.057,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:35:30.000,  959969861.883,  463987095.183,      -1527.447,         34.890,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:36:00.000,  959981547.811,  464032955.682,      -1530.150,         34.614,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:36:30.000,  959993239.121,  464078834.597,      -1530.381,         35.510,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:37:00.000,  960004937.345,  464124733.568,      -1530.738,         36.541,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:37:30.000,  960016635.831,  464170652.372,      -1531.048,         34.367,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:38:00.000,  960028343.177,  464216586.916,      -1530.798,         37.240,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:38:30.000,  960040054.366,  464262544.114,      -1531.698,         37.766,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:39:00.000,  960051770.579,  464308519.124,      -1532.258,         39.375,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:39:30.000,  960063489.989,  464354511.940,      -1533.820,         38.916,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:40:00.000,  960075216.180,  464400526.923,      -1534.605,         39.468,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:40:30.000,  960086946.671,  464446560.613,      -1535.265,         39.420,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:41:00.000,  960098682.813,  464492612.718,      -1535.170,         40.293,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:41:30.000,  960110422.909,  464538684.436,      -1535.528,         40.627,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:42:00.000,  960122167.732,  464584774.921,      -1536.830,         40.427,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:42:30.000,  960133918.208,  464630886.640,      -1537.638,         39.336,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:43:00.000,  960145672.713,  464677016.934,      -1538.079,         38.568,,,,,,,,,,,,,,,,,,
I01, 2025-01-15 03:43:30.000,  960157434.147,  464723166.175,      -1538.291,         40.088,,,,,,,,,,,,,,,,,,
