> PRN,time,C1C,L1C,D1C,S1C,C1W,S1W,C2W,L2W,D2W,S2W,C2L,L2L,D2L,S2L,C5Q,L5Q,D5Q,S5Q,C1L,L1L,D1L,S1L
I01, 2025-01-13 03:07:00.000,  870829422.485,  114180888.880,      -1486.847,         40.377,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:07:30.000,  870840793.621,  114225509.404,      -1487.089,         40.641,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:08:00.000,  870852166.673,  114270142.548,      -1488.923,         40.837,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:08:30.000,  870863544.025,  114314790.460,      -1488.725,         40.164,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:09:00.000,  870874924.675,  114359450.211,      -1489.084,         40.558,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:09:30.000,  870886309.180,  114404124.737,      -1488.836,         40.369,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:10:00.000,  870897696.902,  114448812.009,      -1489.769,         40.374,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:10:30.000,  870909088.740,  114493512.929,      -1489.362,         41.285,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:11:00.000,  870920483.059,  114538228.622,      -1491.278,         40.505,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:11:30.000,  870931881.182,  114582959.292,      -1490.870,         38.817,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:12:00.000,  870943282.932,  114627701.177,      -1491.830,         39.856,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:12:30.000,  870954689.406,  114672460.533,      -1491.818,         40.586,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:13:00.000,  870966097.767,  114717229.981,      -1492.478,         40.329,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:13:30.000,  870977509.412,  114762016.236,      -1492.558,         39.538,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:14:00.000,  870988926.691,  114806817.988,      -1493.547,         39.787,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:14:30.000,  871000347.851,  114851632.873,      -1494.096,         41.073,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:15:00.000,  871011771.337,  114896461.163,      -1495.216,         40.903,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:15:30.000,  871023198.818,  114941305.411,      -1495.518,         40.262,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:16:00.000,  871034629.000,  114986162.532,      -1495.583,         39.793,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:16:30.000,  871046064.990,  115031037.165,      -1495.984,         40.236,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:17:00.000,  871057503.553,  115075925.391,      -1496.993,         40.930,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:17:30.000,  871068945.083,  115120827.450,      -1497.039,         40.541,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:18:00.000,  871080392.299,  115165747.036,      -1497.853,         40.749,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:18:30.000,  871091843.479,  115210681.031,      -1497.317,         41.144,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:19:00.000,  871103297.901,  115255630.951,      -1498.433,         40.563,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:19:30.000,  871114755.388,  115300596.008,      -1498.878,         39.339,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:20:00.000,  871126217.214,  115345575.892,      -1499.535,         38.441,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:20:30.000,  871137683.453,  115390573.280,      -1499.548,         37.641,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:21:00.000,  871149153.857,  115435585.926,      -1500.504,         38.009,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:21:30.000,  871160628.156,  115480613.169,      -1501.544,         38.042,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:22:00.000,  871172106.383,  115525657.399,      -1501.751,         38.054,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:22:30.000,  871183588.992,  115570715.009,      -1502.359,         38.748,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:23:00.000,  871195076.066,  115615790.043,      -1502.889,         39.829,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:23:30.000,  871206566.460,  115660883.099,      -1503.624,         38.925,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:24:00.000,  871218058.760,  115705987.575,      -1504.695,         37.327,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:24:30.000,  871229557.218,  115751112.177,      -1504.093,         35.557,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:25:00.000,  871241061.807,  115796251.442,      -1504.360,         36.435,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:25:30.000,  871252568.763,  115841408.328,      -1505.437,         36.594,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:26:00.000,  871264078.573,  115886580.403,      -1505.584,         37.422,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:26:30.000,  871275595.224,  115931770.098,      -1507.364,         38.489,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:27:00.000,  871287113.860,  115976975.120,      -1506.954,         37.652,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:27:30.000,  871298638.343,  116022200.098,      -1506.899,         36.907,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:28:00.000,  871310167.541,  116067438.761,      -1508.258,         38.444,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:28:30.000,  871321698.947,  116112694.290,      -1509.152,         37.388,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:29:00.000,  871333234.581,  116157968.420,      -1508.926,         35.371,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:29:30.000,  871344776.728,  116203256.892,      -1509.514,         36.828,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:30:00.000,  871356323.498,  116248564.291,      -1509.539,         37.614,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:30:30.000,  871367871.406,  116293887.956,      -1510.579,         36.242,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:31:00.000,  871379426.114,  116339229.810,      -1511.765,         35.357,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:31:30.000,  871390984.131,  116384587.791,      -1512.816,         35.581,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:32:00.000,  871402546.124,  116429963.659,      -1513.225,         36.284,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:32:30.000,  871414115.211,  116475356.531,      -1513.201,         38.054,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:33:00.000,  871425686.526,  116520768.121,      -1514.144,         36.276,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:33:30.000,  871437262.661,  116566195.650,      -1514.395,         36.250,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:34:00.000,  871448843.360,  116611642.172,      -1515.269,         34.586,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:34:30.000,  871460429.138,  116657105.987,      -1516.380,         35.214,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:35:00.000,  871472019.169,  116702587.778,      -1516.918,         35.419,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:35:30.000,  871483613.252,  116748085.866,      -1516.764,         35.167,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:36:00.000,  871495211.409,  116793603.224,      -1517.993,         33.539,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:36:30.000,  871506812.949,  116839136.712,      -1517.989,         31.472,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:37:00.000,  871518421.899,  116884689.621,      -1518.710,         32.533,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:37:30.000,  871530034.617,  116930261.018,      -1519.911,         33.467,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:38:00.000,  871541652.593,  116975850.131,      -1519.957,         33.569,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:38:30.000,  871553276.343,  117021457.703,      -1520.912,         35.095,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:39:00.000,  871564900.542,  117067081.643,      -1521.293,         34.248,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:39:30.000,  871576532.566,  117112726.959,      -1522.414,         34.590,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:40:00.000,  871588169.654,  117158389.733,      -1522.297,         35.352,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:40:30.000,  871599810.228,  117204072.427,      -1522.870,         34.481,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:41:00.000,  871611455.068,  117249772.535,      -1523.269,         34.557,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:41:30.000,  871623106.551,  117295490.557,      -1524.485,         35.333,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:42:00.000,  871634759.811,  117341227.601,      -1525.380,         34.071,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:42:30.000,  871646420.105,  117386984.574,      -1526.078,         34.171,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:43:00.000,  871658084.752,  117432760.094,      -1526.526,         34.676,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:43:30.000,  871669754.676,  117478554.334,      -1527.158,         35.524,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:44:00.000,  871681429.774,  117524365.723,      -1526.619,         35.857,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:44:30.000,  871693108.278,  117570196.392,      -1526.983,         37.006,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:45:00.000,  871704792.621,  117616047.543,      -1528.670,         36.552,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:45:30.000,  871716479.160,  117661918.110,      -1528.907,         34.824,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:46:00.000,  871728174.171,  117707806.276,      -1529.487,         36.537,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:46:30.000,  871739872.538,  117753714.857,      -1530.676,         37.531,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:47:00.000,  871751577.614,  117799641.591,      -1531.176,         39.366,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:47:30.000,  871763284.901,  117845588.135,      -1532.062,         38.486,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:48:00.000,  871774998.638,  117891553.429,      -1531.857,         39.384,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:48:30.000,  871786716.553,  117937538.826,      -1533.067,         39.667,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:49:00.000,  871798439.392,  117983541.715,      -1534.158,         40.069,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:49:30.000,  871810167.509,  118029566.260,      -1533.788,         40.040,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:50:00.000,  871821900.750,  118075610.179,      -1535.649,         39.925,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:50:30.000,  871833637.768,  118121670.863,      -1535.549,         39.520,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:51:00.000,  871845379.486,  118167752.988,      -1536.605,         38.216,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:51:30.000,  871857129.718,  118213856.469,      -1536.305,         40.324,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:52:00.000,  871868882.463,  118259977.210,      -1537.195,         40.184,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:52:30.000,  871880639.202,  118306117.780,      -1538.993,         39.577,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:53:00.000,  871892403.206,  118352279.683,      -1539.421,         40.226,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:53:30.000,  871904170.504,  118398459.821,      -1539.529,         39.715,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:54:00.000,  871915943.257,  118444661.092,      -1540.021,         39.405,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:54:30.000,  871927722.281,  118490883.741,      -1541.580,         39.207,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:55:00.000,  871939505.492,  118537124.078,      -1541.034,         39.003,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:55:30.000,  871951294.066,  118583386.241,      -1543.371,         39.090,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:56:00.000,  871963086.351,  118629665.489,      -1542.718,         38.495,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:56:30.000,  871974885.358,  118675966.784,      -1544.469,         39.745,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:57:00.000,  871986690.379,  118722288.544,      -1544.080,         40.763,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:57:30.000,  871998498.855,  118768628.141,      -1544.586,         40.844,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:58:00.000,  872010312.775,  118814990.569,      -1546.023,         40.253,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:58:30.000,  872022131.176,  118861372.429,      -1546.542,         40.424,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:59:00.000,  872033956.764,  118907775.151,      -1547.195,         41.204,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 03:59:30.000,  872045785.954,  118954197.848,      -1547.955,         41.097,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:00:00.000,  872057621.405,  119000640.945,      -1548.176,         41.325,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:00:30.000,  872069461.438,  119047104.455,      -1549.810,         41.254,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:01:00.000,  872081307.122,  119093588.955,      -1549.646,         41.480,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:01:30.000,  872093157.368,  119140095.129,      -1550.910,         41.833,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:02:00.000,  872105013.185,  119186619.604,      -1551.509,         41.042,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:02:30.000,  872116874.879,  119233165.595,      -1552.302,         40.863,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:03:00.000,  872128740.586,  119279731.807,      -1552.984,         40.536,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:03:30.000,  872140612.525,  119326319.061,      -1553.583,         41.204,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:04:00.000,  872152488.934,  119372925.279,      -1554.013,         41.580,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:04:30.000,  872164371.028,  119419554.088,      -1554.862,         40.672,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:05:00.000,  872176258.767,  119466203.262,      -1555.555,         41.304,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:05:30.000,  872188150.635,  119512873.176,      -1555.662,         40.658,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:06:00.000,  872200049.449,  119559563.709,      -1555.526,         41.352,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:06:30.000,  872211952.513,  119606274.247,      -1557.035,         41.492,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:07:00.000,  872223861.835,  119653007.594,      -1558.896,         41.225,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:07:30.000,  872235775.692,  119699762.717,      -1558.336,         40.830,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:08:00.000,  872247694.190,  119746535.727,      -1559.360,         40.691,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:08:30.000,  872259619.049,  119793330.338,      -1560.269,         41.139,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:09:00.000,  872271548.874,  119840146.079,      -1561.794,         40.424,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:09:30.000,  872283484.476,  119886986.110,      -1561.741,         40.293,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:10:00.000,  872295425.105,  119933842.820,      -1562.604,         40.610,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:10:30.000,  872307370.657,  119980719.748,      -1562.837,         41.163,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:11:00.000,  872319323.324,  120027621.874,      -1564.681,         41.268,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:11:30.000,  872331279.508,  120074543.541,      -1565.492,         41.018,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:12:00.000,  872343241.353,  120121485.194,      -1565.193,         40.472,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:12:30.000,  872355208.649,  120168448.506,      -1565.837,         40.069,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:13:00.000,  872367182.634,  120215434.387,      -1567.594,         40.164,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:13:30.000,  872379160.759,  120262440.605,      -1567.083,         39.919,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:14:00.000,  872391144.482,  120309467.355,      -1567.460,         40.369,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:14:30.000,  872403134.621,  120356517.488,      -1568.417,         41.097,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:15:00.000,  872415128.550,  120403585.952,      -1569.479,         40.110,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:15:30.000,  872427127.837,  120450677.436,      -1569.808,         38.973,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:16:00.000,  872439134.226,  120497789.670,      -1571.247,         39.739,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:16:30.000,  872451144.575,  120544922.396,      -1572.105,         39.009,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:17:00.000,  872463160.238,  120592077.471,      -1572.056,         37.913,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:17:30.000,  872475182.945,  120639254.885,      -1573.299,         38.207,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:18:00.000,  872487209.936,  120686451.223,      -1573.937,         39.033,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:18:30.000,  872499243.188,  120733670.296,      -1574.639,         38.850,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:19:00.000,  872511280.844,  120780911.314,      -1575.291,         38.360,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:19:30.000,  872523323.390,  120828171.101,      -1576.192,         37.800,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:20:00.000,  872535373.431,  120875454.820,      -1576.763,         37.565,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:20:30.000,  872547427.698,  120922759.522,      -1576.909,         36.813,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:21:00.000,  872559486.495,  120970085.941,      -1577.060,         36.813,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:21:30.000,  872571552.997,  121017432.995,      -1578.778,         37.603,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:22:00.000,  872583623.644,  121064801.219,      -1579.062,         37.584,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:22:30.000,  872595698.420,  121112189.920,      -1579.955,         36.098,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:23:00.000,  872607779.978,  121159601.465,      -1580.821,         34.833,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:23:30.000,  872619867.999,  121207034.914,      -1580.931,         35.310,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:24:00.000,  872631961.387,  121254489.459,      -1581.897,         36.529,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:24:30.000,  872644059.123,  121301966.118,      -1582.962,         35.214,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:25:00.000,  872656162.481,  121349463.921,      -1583.628,         34.224,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:25:30.000,  872668272.202,  121396981.993,      -1584.631,         36.178,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:26:00.000,  872680386.754,  121444524.445,      -1585.017,         35.052,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:26:30.000,  872692506.268,  121492085.401,      -1585.693,         34.300,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:27:00.000,  872704632.596,  121539670.506,      -1587.112,         35.586,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:27:30.000,  872716763.755,  121587275.034,      -1586.300,         35.957,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:28:00.000,  872728900.363,  121634902.841,      -1587.269,         35.333,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:28:30.000,  872741042.034,  121682550.357,      -1587.971,         35.519,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:29:00.000,  872753187.054,  121730220.706,      -1588.936,         31.796,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:29:30.000,  872765341.737,  121777913.905,      -1589.546,         32.737,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:30:00.000,  872777501.977,  121825626.922,      -1590.960,         35.295,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:30:30.000,  872789666.194,  121873362.746,      -1591.173,         35.357,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:31:00.000,  872801834.960,  121921119.266,      -1592.769,         34.500,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:31:30.000,  872814010.869,  121968895.984,      -1592.807,         34.590,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:32:00.000,  872826190.447,  122016695.552,      -1593.656,         34.567,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:32:30.000,  872838377.871,  122064517.385,      -1595.034,         35.057,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:33:00.000,  872850567.549,  122112360.363,      -1595.267,         34.629,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:33:30.000,  872862767.531,  122160225.503,      -1595.761,         37.595,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:34:00.000,  872874969.856,  122208110.121,      -1597.325,         37.263,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:34:30.000,  872887177.342,  122256019.908,      -1597.249,         36.975,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:35:00.000,  872899391.845,  122303948.204,      -1597.129,         37.259,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:35:30.000,  872911610.972,  122351899.885,      -1599.311,         37.463,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:36:00.000,  872923834.618,  122399871.685,      -1600.182,         37.172,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:36:30.000,  872936065.589,  122447865.067,      -1600.701,         37.769,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:37:00.000,  872948300.453,  122495881.651,      -1601.113,         36.998,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:37:30.000,  872960541.710,  122543918.694,      -1601.381,         37.369,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:38:00.000,  872972788.369,  122591977.431,      -1602.771,         38.075,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:38:30.000,  872985041.756,  122640057.674,      -1602.793,         38.703,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:39:00.000,  872997298.992,  122688158.673,      -1603.472,         38.610,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:39:30.000,  873009561.574,  122736281.931,      -1605.282,         38.387,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:40:00.000,  873021830.281,  122784426.941,      -1605.639,         39.138,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:40:30.000,  873034103.364,  122832590.745,      -1605.697,         37.958,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:41:00.000,  873046382.938,  122880780.687,      -1606.612,         37.698,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:41:30.000,  873058668.392,  122928989.705,      -1607.843,         38.652,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:42:00.000,  873070958.676,  122977218.670,      -1607.820,         38.649,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:42:30.000,  873083255.159,  123025471.509,      -1608.876,         38.997,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:43:00.000,  873095556.556,  123073745.544,      -1609.357,         39.048,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:43:30.000,  873107863.349,  123122039.494,      -1610.172,         39.829,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:44:00.000,  873120175.824,  123170355.972,      -1611.489,         39.691,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:44:30.000,  873132493.300,  123218694.280,      -1612.473,         39.508,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:45:00.000,  873144817.407,  123267053.054,      -1612.000,         40.760,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:45:30.000,  873157145.300,  123315432.265,      -1612.895,         40.153,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:46:00.000,  873169479.680,  123363834.418,      -1613.898,         40.482,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:46:30.000,  873181818.330,  123412257.697,      -1614.188,         39.973,,,,,,,,,,,,,,,,,,
I01, 2025-01-13 04:47:00.000,  873194164.044,  123460702.579,      -1615.724,         40.307,,,,,,,,,,,,,,,,,,
