> PRN,time,C1C,L1C,D1C,S1C,C1W,S1W,C2W,L2W,D2W,S2W,C2L,L2L,D2L,S2L,C5Q,L5Q,D5Q,S5Q,C1L,L1L,D1L,S1L
I01, 2025-01-29 01:12:00.000,   22783466.862,  786266409.222,      -1465.756,         36.151,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:12:30.000,   22794669.773,  786310370.027,      -1465.420,         35.800,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:13:00.000,   22805872.511,  786354328.820,      -1465.323,         37.233,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:13:30.000,   22817076.651,  786398291.663,      -1464.961,         39.928,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:14:00.000,   22828279.275,  786442252.095,      -1465.019,         39.724,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:14:30.000,   22839481.399,  786486214.082,      -1465.469,         38.186,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:15:00.000,   22850684.537,  786530177.798,      -1465.958,         36.900,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:15:30.000,   22861887.199,  786574141.375,      -1465.785,         34.514,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:16:00.000,   22873091.787,  786618106.504,      -1465.871,         38.165,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:16:30.000,   22884295.936,  786662076.525,      -1466.300,         38.565,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:17:00.000,   22895499.757,  786706041.236,      -1465.716,         38.093,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:17:30.000,   22906704.253,  786750011.724,      -1465.809,         38.375,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:18:00.000,   22917909.086,  786793983.934,      -1466.187,         35.571,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:18:30.000,   22929115.858,  786837958.331,      -1465.727,         37.452,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:19:00.000,   22940323.032,  786881933.394,      -1465.624,         38.495,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:19:30.000,   22951529.179,  786925910.852,      -1466.781,         36.915,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:20:00.000,   22962736.891,  786969892.409,      -1465.713,         37.784,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:20:30.000,   22973944.170,  787013875.659,      -1466.513,         36.049,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:21:00.000,   22985153.536,  787057861.286,      -1466.389,         37.996,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:21:30.000,   22996363.438,  787101850.123,      -1466.320,         37.535,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:22:00.000,   23007573.794,  787145840.566,      -1466.380,         38.360,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:22:30.000,   23018784.386,  787189835.647,      -1466.171,         38.180,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:23:00.000,   23029995.973,  787233833.342,      -1466.979,         38.042,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:23:30.000,   23041209.511,  787277835.160,      -1466.680,         38.733,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:24:00.000,   23052422.947,  787321839.193,      -1466.020,         37.902,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:24:30.000,   23063637.205,  787365846.539,      -1467.277,         38.874,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:25:00.000,   23074852.644,  787409858.095,      -1466.865,         39.535,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:25:30.000,   23086069.903,  787453874.497,      -1467.455,         37.675,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:26:00.000,   23097287.537,  787497894.979,      -1467.575,         38.565,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:26:30.000,   23108506.497,  787541920.196,      -1467.553,         39.057,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:27:00.000,   23119725.669,  787585948.666,      -1467.280,         38.781,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:27:30.000,   23130947.445,  787629980.874,      -1467.955,         39.625,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:28:00.000,   23142168.503,  787674018.599,      -1468.343,         38.417,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:28:30.000,   23153390.942,  787718059.631,      -1467.839,         35.990,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:29:00.000,   23164617.519,  787762111.186,      -1469.272,         36.537,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:29:30.000,   23175844.915,  787806162.979,      -1467.855,         36.019,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:30:00.000,   23187070.189,  787850217.914,      -1468.712,         36.888,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:30:30.000,   23198297.688,  787894277.875,      -1468.984,         36.775,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:31:00.000,   23209525.537,  787938347.409,      -1468.942,         32.551,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:31:30.000,   23220756.447,  787982419.672,      -1469.011,         34.048,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:32:00.000,   23231991.231,  788026499.241,      -1469.448,         35.533,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:32:30.000,   23243225.495,  788070582.927,      -1468.470,         34.352,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:33:00.000,   23254461.824,  788114675.695,      -1469.614,         35.286,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:33:30.000,   23265699.244,  788158771.448,      -1469.440,         34.910,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:34:00.000,   23276935.667,  788202872.776,      -1470.253,         33.701,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:34:30.000,   23288177.966,  788246982.138,      -1470.506,         35.314,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:35:00.000,   23299417.772,  788291096.070,      -1470.693,         33.719,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:35:30.000,   23310663.374,  788335218.297,      -1470.854,         34.176,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:36:00.000,   23321907.612,  788379348.503,      -1471.620,         34.919,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:36:30.000,   23333155.430,  788423482.505,      -1471.916,         34.029,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:37:00.000,   23344404.230,  788467626.624,      -1472.031,         34.919,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:37:30.000,   23355652.484,  788511774.674,      -1471.040,         33.599,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:38:00.000,   23366906.174,  788555929.725,      -1472.096,         34.567,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:38:30.000,   23378161.093,  788600095.403,      -1472.478,         33.108,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:39:00.000,   23389419.203,  788644264.709,      -1472.327,         35.095,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:39:30.000,   23400676.966,  788688444.391,      -1472.877,         35.033,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:40:00.000,   23411933.948,  788732628.322,      -1473.188,         32.114,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:40:30.000,   23423195.527,  788776822.730,      -1473.092,         31.125,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:41:00.000,   23434458.767,  788821024.708,      -1472.912,         26.826,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:45:30.000,   23535930.570,  789219239.712,      -1476.786,         34.590,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:46:00.000,   23547216.031,  789263527.728,      -1476.804,         34.676,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:46:30.000,   23558505.061,  789307825.176,      -1476.366,         35.524,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:47:00.000,   23569796.238,  789352131.724,      -1476.609,         35.833,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:47:30.000,   23581088.219,  789396446.758,      -1476.715,         35.800,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:48:00.000,   23592383.529,  789440772.209,      -1477.422,         36.582,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:48:30.000,   23603681.775,  789485107.349,      -1477.712,         37.898,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:49:00.000,   23614982.833,  789529451.640,      -1478.732,         38.309,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:49:30.000,   23626285.048,  789573806.758,      -1479.410,         38.453,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:50:00.000,   23637590.518,  789618173.583,      -1479.061,         38.186,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:50:30.000,   23648899.213,  789662548.382,      -1479.624,         39.538,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:51:00.000,   23660208.313,  789706934.175,      -1479.942,         38.057,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:51:30.000,   23671522.317,  789751331.428,      -1480.078,         36.639,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:52:00.000,   23682839.211,  789795737.937,      -1480.054,         38.721,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:52:30.000,   23694158.149,  789840154.842,      -1481.292,         38.423,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:53:00.000,   23705480.387,  789884588.971,      -1480.862,         37.671,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:53:30.000,   23716804.150,  789929025.525,      -1481.698,         37.395,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:54:00.000,   23728130.786,  789973475.537,      -1481.342,         36.567,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:54:30.000,   23739461.337,  790017936.860,      -1482.184,         37.497,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:55:00.000,   23750793.644,  790062407.133,      -1482.512,         37.433,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:55:30.000,   23762128.999,  790106890.077,      -1482.359,         38.171,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:56:00.000,   23773468.317,  790151385.955,      -1484.210,         39.234,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:56:30.000,   23784809.391,  790195890.893,      -1483.879,         39.159,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:57:00.000,   23796153.787,  790240407.453,      -1484.318,         39.976,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:57:30.000,   23807500.282,  790284937.282,      -1484.522,         38.940,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:58:00.000,   23818850.997,  790329477.847,      -1484.219,         39.099,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:58:30.000,   23830204.746,  790374029.545,      -1484.923,         39.420,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:59:00.000,   23841561.197,  790418594.806,      -1486.444,         39.547,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 01:59:30.000,   23852920.894,  790463172.270,      -1485.603,         39.492,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:00:00.000,   23864283.871,  790507762.224,      -1487.091,         40.045,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:00:30.000,   23875648.086,  790552363.070,      -1488.045,         38.706,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:01:00.000,   23887018.159,  790596977.508,      -1487.747,         39.225,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:01:30.000,   23898390.096,  790641603.341,      -1488.402,         39.261,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:02:00.000,   23909765.348,  790686242.410,      -1488.396,         40.272,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:02:30.000,   23921143.524,  790730895.219,      -1489.436,         39.432,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:03:00.000,   23932526.581,  790775559.494,      -1489.082,         39.778,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:03:30.000,   23943909.890,  790820229.869,      -1489.838,         40.551,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:04:00.000,   23955299.607,  790864928.613,      -1489.949,         39.132,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:04:30.000,   23966692.108,  790909632.168,      -1490.999,         40.408,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:05:00.000,   23978087.487,  790954349.977,      -1492.169,         40.484,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:05:30.000,   23989484.734,  790999074.690,      -1491.153,         40.493,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:06:00.000,   24000886.905,  791043820.637,      -1491.694,         40.315,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:06:30.000,   24012293.835,  791088582.977,      -1493.174,         40.253,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:07:00.000,   24023702.605,  791133353.523,      -1493.604,         39.907,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:07:30.000,   24035115.006,  791178137.626,      -1492.505,         40.605,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:08:00.000,   24046530.857,  791222937.238,      -1493.514,         40.205,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:08:30.000,   24057952.126,  791267755.760,      -1494.609,         40.122,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:09:00.000,   24069375.352,  791312581.577,      -1494.486,         39.865,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:09:30.000,   24080800.980,  791357422.703,      -1495.011,         39.417,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:10:00.000,   24092231.609,  791402276.621,      -1494.490,         39.919,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:10:30.000,   24103666.638,  791447146.773,      -1496.448,         40.605,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:11:00.000,   24115104.784,  791492030.238,      -1496.798,         40.329,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:11:30.000,   24126544.505,  791536924.121,      -1493.131,         39.859,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:12:00.000,   24137992.621,  791581851.504,      -1498.414,         39.249,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:12:30.000,   24149437.877,  791626763.937,      -1497.743,         39.267,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:13:00.000,   24160891.968,  791671711.249,      -1498.622,         39.610,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:13:30.000,   24172348.719,  791716668.707,      -1499.479,         39.823,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:14:00.000,   24183809.060,  791761640.525,      -1500.271,         40.126,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:14:30.000,   24195273.202,  791806627.566,      -1500.266,         40.203,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:15:00.000,   24206740.853,  791851628.664,      -1500.680,         40.446,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:15:30.000,   24218212.751,  791896645.338,      -1500.308,         40.939,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:16:00.000,   24229688.715,  791941681.224,      -1501.146,         40.541,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:16:30.000,   24241166.943,  791986727.739,      -1502.830,         39.748,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:17:00.000,   24252650.855,  792031790.834,      -1502.744,         40.486,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:17:30.000,   24264139.067,  792076871.051,      -1503.246,         40.434,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:18:00.000,   24275630.722,  792121966.360,      -1503.326,         39.676,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:18:30.000,   24287126.368,  792167076.739,      -1504.223,         40.153,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:19:00.000,   24298625.480,  792212199.413,      -1503.855,         40.234,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:19:30.000,   24310129.618,  792257345.211,      -1505.113,         40.262,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:20:00.000,   24321636.539,  792302503.285,      -1505.224,         39.417,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:20:30.000,   24333147.706,  792347675.792,      -1506.197,         39.477,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:21:00.000,   24344664.065,  792392866.204,      -1506.556,         39.216,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:21:30.000,   24356184.789,  792438072.914,      -1507.891,         39.144,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:22:00.000,   24367708.559,  792483296.391,      -1508.240,         38.541,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:22:30.000,   24379236.343,  792528534.148,      -1507.958,         37.724,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:23:00.000,   24390768.196,  792573789.398,      -1508.497,         37.599,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:23:30.000,   24402304.426,  792619060.026,      -1508.761,         37.898,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:24:00.000,   24413845.831,  792664347.760,      -1510.278,         37.497,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:24:30.000,   24425390.398,  792709653.464,      -1510.279,         36.949,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:25:00.000,   24436939.396,  792754975.627,      -1510.863,         37.301,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:25:30.000,   24448493.957,  792800313.151,      -1512.064,         38.847,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:26:00.000,   24460052.202,  792845669.501,      -1512.667,         39.135,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:26:30.000,   24471614.039,  792891042.351,      -1512.677,         39.012,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:27:00.000,   24483179.388,  792936432.001,      -1513.906,         37.047,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:27:30.000,   24494750.136,  792981838.528,      -1513.847,         35.371,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:28:00.000,   24506327.380,  793027261.746,      -1514.393,         37.527,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:28:30.000,   24517907.451,  793072703.781,      -1515.833,         37.762,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:29:00.000,   24529490.789,  793118161.071,      -1515.678,         37.853,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:29:30.000,   24541079.150,  793163637.669,      -1517.056,         37.637,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:30:00.000,   24552671.944,  793209131.192,      -1516.628,         36.801,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:30:30.000,   24564269.536,  793254640.666,      -1517.804,         37.474,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:31:00.000,   24575871.933,  793300168.167,      -1517.840,         37.490,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:31:30.000,   24587477.101,  793345711.455,      -1517.282,         35.867,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:32:00.000,   24599088.044,  793391274.589,      -1518.550,         36.836,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:32:30.000,   24610703.871,  793436855.561,      -1519.764,         35.948,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:33:00.000,   24622323.068,  793482455.194,      -1519.622,         35.514,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:33:30.000,   24633948.509,  793528072.929,      -1520.757,         35.405,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:34:00.000,   24645576.434,  793573708.641,      -1521.482,         34.224,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:34:30.000,   24657209.355,  793619359.832,      -1523.009,         32.234,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:35:00.000,   24668849.059,  793665030.814,      -1522.985,         34.067,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:35:30.000,   24680493.725,  793710719.324,      -1522.827,         35.462,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:36:00.000,   24692139.941,  793756429.285,      -1524.116,         34.548,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:36:30.000,   24703793.071,  793802156.523,      -1524.314,         34.843,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:37:00.000,   24715449.174,  793847900.240,      -1525.074,         34.319,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:37:30.000,   24727112.622,  793893663.356,      -1526.083,         36.435,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:38:00.000,   24738777.383,  793939444.328,      -1526.345,         33.976,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:38:30.000,   24750448.435,  793985243.088,      -1527.773,         32.766,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:39:00.000,   24762122.261,  794031060.571,      -1527.804,         32.820,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:39:30.000,   24773805.907,  794076897.530,      -1527.846,         34.267,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:40:00.000,   24785489.006,  794122752.992,      -1528.511,         32.605,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:40:30.000,   24797181.151,  794168627.145,      -1529.165,         34.500,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:41:00.000,   24808875.025,  794214521.072,      -1530.344,         34.662,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:41:30.000,   24820575.951,  794260433.033,      -1530.812,         36.257,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:42:00.000,   24832279.983,  794306365.554,      -1531.272,         34.214,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:42:30.000,   24843990.737,  794352314.078,      -1531.331,         37.051,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:43:00.000,   24855704.334,  794398282.160,      -1532.747,         36.635,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:43:30.000,   24867422.051,  794444271.052,      -1533.147,         35.729,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:44:00.000,   24879145.131,  794490275.696,      -1533.038,         35.957,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:44:30.000,   24890873.496,  794536300.515,      -1534.923,         34.862,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:45:00.000,   24902610.305,  794582352.799,      -1535.172,         36.692,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:45:30.000,   24914347.735,  794628416.043,      -1536.646,         37.051,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:46:00.000,   24926092.280,  794674500.230,      -1536.689,         38.931,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:46:30.000,   24937841.094,  794720604.033,      -1536.865,         38.994,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:47:00.000,   24949594.036,  794766726.908,      -1537.660,         38.919,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:47:30.000,   24961352.547,  794812869.126,      -1538.055,         38.790,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:48:00.000,   24973116.324,  794859031.939,      -1539.629,         39.189,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:48:30.000,   24984884.416,  794905212.613,      -1539.307,         38.517,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:49:00.000,   24996659.120,  794951414.887,      -1540.936,         39.766,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:49:30.000,   25008436.427,  794997636.649,      -1540.900,         38.264,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:50:00.000,   25020220.564,  795043879.712,      -1542.427,         38.949,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:50:30.000,   25032009.714,  795090140.160,      -1542.765,         40.141,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:51:00.000,   25043803.652,  795136420.693,      -1543.766,         40.837,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:51:30.000,   25055603.097,  795182720.541,      -1543.440,         41.325,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:52:00.000,   25067406.204,  795229041.327,      -1543.471,         40.915,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:52:30.000,   25079214.615,  795275382.749,      -1544.882,         39.577,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:53:00.000,   25091028.751,  795321742.163,      -1545.746,         40.207,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:53:30.000,   25102849.147,  795368123.634,      -1546.994,         41.766,,,,,,,,,,,,,,,,,,
I01, 2025-01-29 02:54:00.000,   25114672.088,  795414525.560,      -1547.125,         40.329,,,,,,,,,,,,,,,,,,
