> PRN,time,C1C,L1C,D1C,S1C,C1W,S1W,C2W,L2W,D2W,S2W,C2L,L2L,D2L,S2L,C5Q,L5Q,D5Q,S5Q,C1L,L1L,D1L,S1L
I01, 2025-01-03 02:58:30.000,  428277239.789,  377511070.371,      -1464.163,         34.019,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 02:59:00.000,  428288433.499,  377554995.420,      -1464.167,         37.112,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 02:59:30.000,  428299625.984,  377598921.160,      -1463.335,         36.817,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:00:00.000,  428310820.525,  377642850.756,      -1463.714,         37.009,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:00:30.000,  428322015.329,  377686779.815,      -1463.922,         35.948,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:01:00.000,  428333211.420,  377730714.336,      -1464.576,         36.896,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:01:30.000,  428344406.493,  377774646.175,      -1464.394,         37.962,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:02:00.000,  428355603.831,  377818583.253,      -1464.696,         39.799,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:02:30.000,  428366799.688,  377862520.336,      -1465.481,         38.562,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:03:00.000,  428377995.429,  377906459.892,      -1464.370,         34.638,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:03:30.000,  428389194.187,  377950402.491,      -1464.725,         36.136,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:04:00.000,  428400392.434,  377994346.884,      -1465.228,         37.093,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:04:30.000,  428411592.393,  378038295.531,      -1464.590,         36.601,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:05:00.000,  428422791.375,  378082244.901,      -1464.675,         36.994,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:05:30.000,  428433990.923,  378126198.036,      -1465.627,         35.457,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:06:00.000,  428445193.128,  378170154.319,      -1465.442,         36.386,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:06:30.000,  428456394.943,  378214113.406,      -1465.455,         38.961,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:07:00.000,  428467597.852,  378258077.324,      -1466.056,         38.691,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:07:30.000,  428478801.916,  378302043.085,      -1465.375,         39.628,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:08:00.000,  428490007.411,  378346013.828,      -1466.508,         38.063,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:08:30.000,  428501213.148,  378389986.997,      -1466.539,         39.601,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:09:00.000,  428512420.259,  378433964.712,      -1465.933,         38.787,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:09:30.000,  428523628.165,  378477946.682,      -1466.519,         39.508,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:10:00.000,  428534835.907,  378521931.976,      -1467.161,         37.543,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:10:30.000,  428546045.371,  378565922.200,      -1466.397,         36.144,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:11:00.000,  428557257.271,  378609916.954,      -1465.738,         39.180,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:11:30.000,  428568469.591,  378653915.764,      -1466.490,         38.631,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:12:00.000,  428579683.365,  378697920.226,      -1466.593,         39.246,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:12:30.000,  428590898.431,  378741929.289,      -1467.218,         39.504,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:13:00.000,  428602114.551,  378785943.666,      -1467.056,         38.847,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:13:30.000,  428613330.832,  378829961.341,      -1467.559,         36.896,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:14:00.000,  428624549.123,  378873986.955,      -1468.237,         34.248,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:14:30.000,  428635767.424,  378918016.005,      -1467.921,         34.229,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:15:00.000,  428646990.991,  378962050.064,      -1468.573,         34.490,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:15:30.000,  428658214.225,  379006091.047,      -1468.235,         34.333,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:16:00.000,  428669438.641,  379050138.250,      -1467.873,         34.200,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:16:30.000,  428680664.003,  379094188.463,      -1468.641,         34.386,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:17:00.000,  428691888.300,  379138246.765,      -1468.596,         31.743,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:17:30.000,  428703120.514,  379182312.597,      -1468.301,         36.507,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:18:00.000,  428714350.225,  379226381.520,      -1469.568,         36.938,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:18:30.000,  428725583.176,  379270461.056,      -1469.953,         36.858,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:19:00.000,  428736815.464,  379314543.794,      -1469.531,         35.138,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:19:30.000,  428748051.515,  379358634.832,      -1469.282,         35.257,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:20:00.000,  428759288.211,  379402733.021,      -1470.230,         33.725,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:20:30.000,  428770529.511,  379446838.400,      -1470.125,         35.657,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:21:00.000,  428781769.122,  379490950.025,      -1469.758,         33.072,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:21:30.000,  428793012.427,  379535068.680,      -1471.194,         32.461,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:22:00.000,  428804258.413,  379579194.443,      -1471.463,         36.242,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:22:30.000,  428815503.191,  379623328.730,      -1471.094,         34.105,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:23:00.000,  428826751.820,  379667470.590,      -1470.937,         33.228,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:23:30.000,  428838004.044,  379711619.632,      -1471.026,         33.934,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:24:00.000,  428849254.652,  379755775.462,      -1471.714,         31.698,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:24:30.000,  428860507.074,  379799940.611,      -1472.036,         27.976,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:25:00.000,  428871761.859,  379844112.125,      -1472.777,         28.227,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:25:30.000,  428883020.140,  379888292.374,      -1471.853,         26.719,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:26:00.000,  428894283.873,  379932480.917,      -1473.313,         32.802,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:26:30.000,  428905547.870,  379976678.027,      -1473.060,         35.424,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:27:00.000,  428916812.669,  380020885.668,      -1472.610,         36.333,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:27:30.000,  428928079.941,  380065100.631,      -1473.824,         35.833,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:28:00.000,  428939348.496,  380109323.542,      -1474.440,         34.362,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:28:30.000,  428950619.835,  380153556.033,      -1473.884,         33.234,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:29:00.000,  428961894.364,  380197798.520,      -1475.032,         33.449,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:29:30.000,  428973171.510,  380242050.250,      -1474.859,         34.090,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:30:00.000,  428984450.340,  380286310.864,      -1475.793,         35.357,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:30:30.000,  428995731.682,  380330579.202,      -1475.856,         36.514,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:31:00.000,  429007014.820,  380374858.678,      -1475.418,         35.890,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:31:30.000,  429018300.646,  380419147.060,      -1476.315,         36.473,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:32:00.000,  429029590.087,  380463446.565,      -1477.399,         38.216,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:32:30.000,  429040881.727,  380507753.643,      -1476.918,         38.279,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:33:00.000,  429052174.112,  380552071.133,      -1477.982,         37.603,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:33:30.000,  429063469.756,  380596399.958,      -1477.885,         37.701,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:34:00.000,  429074768.278,  380640738.386,      -1477.961,         37.698,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:34:30.000,  429086070.163,  380685087.853,      -1478.742,         36.484,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:35:00.000,  429097374.405,  380729447.465,      -1479.000,         37.093,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:35:30.000,  429108681.407,  380773817.163,      -1479.641,         37.573,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:36:00.000,  429119989.427,  380818195.654,      -1479.537,         38.126,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:36:30.000,  429131302.781,  380862588.722,      -1480.258,         38.649,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:37:00.000,  429142617.262,  380906990.969,      -1479.713,         38.054,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:37:30.000,  429153934.544,  380951402.864,      -1480.804,         37.894,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:38:00.000,  429165254.640,  380995828.137,      -1481.239,         36.563,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:38:30.000,  429176577.710,  381040261.955,      -1481.220,         37.577,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:39:00.000,  429187904.457,  381084709.185,      -1481.958,         37.418,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:39:30.000,  429199234.134,  381129167.358,      -1482.609,         38.378,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:40:00.000,  429210566.624,  381173637.439,      -1481.631,         38.270,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:40:30.000,  429221900.878,  381218117.583,      -1482.321,         37.962,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:41:00.000,  429233238.643,  381262610.745,      -1483.314,         37.399,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:41:30.000,  429244580.682,  381307116.655,      -1482.988,         38.393,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:42:00.000,  429255924.044,  381351632.657,      -1484.496,         38.766,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:42:30.000,  429267271.447,  381396160.895,      -1483.984,         39.303,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:43:00.000,  429278622.616,  381440702.157,      -1484.554,         40.095,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:43:30.000,  429289975.004,  381485255.970,      -1484.915,         38.988,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:44:00.000,  429301330.880,  381529820.667,      -1486.040,         38.517,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:44:30.000,  429312691.173,  381574397.796,      -1486.396,         39.366,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:45:00.000,  429324053.886,  381618988.281,      -1486.687,         38.808,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:45:30.000,  429335420.511,  381663590.656,      -1487.062,         39.592,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:46:00.000,  429346789.605,  381708206.108,      -1486.532,         39.586,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:46:30.000,  429358162.859,  381752835.659,      -1487.968,         40.346,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:47:00.000,  429369538.825,  381797477.282,      -1488.087,         39.736,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:47:30.000,  429380917.168,  381842130.276,      -1488.648,         40.043,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:48:00.000,  429392300.436,  381886800.534,      -1488.861,         40.217,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:48:30.000,  429403686.804,  381931480.654,      -1489.122,         40.617,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:49:00.000,  429415076.249,  381976176.917,      -1489.802,         40.863,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:49:30.000,  429426468.290,  382020882.545,      -1490.593,         40.529,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:50:00.000,  429437864.431,  382065605.500,      -1490.661,         39.559,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:50:30.000,  429449264.985,  382110341.491,      -1492.302,         39.423,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:51:00.000,  429460669.172,  382155091.488,      -1491.217,         39.568,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:51:30.000,  429472075.239,  382199854.691,      -1491.886,         38.694,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:52:00.000,  429483485.424,  382244631.546,      -1492.731,         39.390,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:52:30.000,  429494899.032,  382289422.616,      -1493.784,         39.024,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:53:00.000,  429506317.383,  382334228.781,      -1493.584,         38.961,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:53:30.000,  429517738.287,  382379047.625,      -1494.432,         39.601,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:54:00.000,  429529163.769,  382423880.822,      -1494.498,         40.627,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:54:30.000,  429540592.087,  382468729.264,      -1495.107,         40.520,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:55:00.000,  429552024.031,  382513591.356,      -1495.498,         39.922,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:55:30.000,  429563460.092,  382558468.369,      -1496.300,         39.943,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:56:00.000,  429574899.751,  382603359.291,      -1496.131,         39.883,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:56:30.000,  429586343.190,  382648266.343,      -1497.300,         39.826,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:57:00.000,  429597790.216,  382693187.325,      -1496.776,         40.317,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:57:30.000,  429609241.673,  382738122.936,      -1497.812,         41.147,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:58:00.000,  429620695.592,  382783072.689,      -1498.278,         40.122,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:58:30.000,  429632154.021,  382828039.910,      -1498.820,         40.749,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:59:00.000,  429643616.910,  382873020.015,      -1499.649,         41.321,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 03:59:30.000,  429655082.444,  382918016.416,      -1500.031,         40.069,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:00:00.000,  429666552.816,  382963027.950,      -1500.200,         39.727,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:00:30.000,  429678026.536,  383008054.341,      -1501.541,         40.079,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:01:00.000,  429689505.622,  383053097.821,      -1502.055,         40.431,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:01:30.000,  429700988.165,  383098156.068,      -1502.446,         40.408,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:02:00.000,  429712472.428,  383143228.817,      -1502.951,         40.193,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:02:30.000,  429723963.558,  383188319.179,      -1502.893,         40.424,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:03:00.000,  429735457.792,  383233424.685,      -1503.789,         40.191,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:03:30.000,  429746955.643,  383278548.031,      -1503.904,         39.586,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:04:00.000,  429758457.533,  383323684.915,      -1505.145,         39.081,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:04:30.000,  429769965.291,  383368841.037,      -1504.966,         39.015,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:05:00.000,  429781475.808,  383414011.533,      -1506.087,         38.712,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:05:30.000,  429792990.307,  383459195.370,      -1506.201,         38.934,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:06:00.000,  429804509.971,  383504398.211,      -1506.255,         38.832,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:06:30.000,  429816031.633,  383549618.887,      -1507.695,         37.463,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:07:00.000,  429827558.674,  383594854.260,      -1507.793,         37.319,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:07:30.000,  429839091.299,  383640107.901,      -1508.758,         37.671,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:08:00.000,  429850627.250,  383685376.726,      -1509.189,         37.936,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:08:30.000,  429862166.137,  383730662.270,      -1510.011,         37.308,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:09:00.000,  429873712.070,  383775965.954,      -1510.582,         38.769,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:09:30.000,  429885260.707,  383821285.166,      -1511.808,         38.513,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:10:00.000,  429896813.728,  383866622.752,      -1512.020,         37.879,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:10:30.000,  429908370.201,  383911975.392,      -1512.079,         37.346,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:11:00.000,  429919931.922,  383957347.961,      -1512.877,         35.919,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:11:30.000,  429931499.328,  384002736.022,      -1513.753,         37.641,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:12:00.000,  429943069.744,  384048141.735,      -1513.990,         36.767,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:12:30.000,  429954644.815,  384093564.183,      -1514.397,         37.599,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:13:00.000,  429966225.341,  384139005.097,      -1515.164,         38.243,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:13:30.000,  429977807.234,  384184462.548,      -1515.379,         36.223,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:14:00.000,  429989396.254,  384229936.628,      -1516.835,         37.633,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:14:30.000,  430000989.344,  384275430.598,      -1516.981,         36.741,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:15:00.000,  430012586.592,  384320942.409,      -1517.542,         36.238,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:15:30.000,  430024190.230,  384366471.302,      -1517.617,         37.100,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:16:00.000,  430035795.440,  384412016.046,      -1518.530,         36.454,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:16:30.000,  430047405.953,  384457579.201,      -1518.638,         35.619,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:17:00.000,  430059020.976,  384503161.900,      -1519.063,         35.014,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:17:30.000,  430070639.662,  384548760.646,      -1520.104,         33.228,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:18:00.000,  430082265.238,  384594380.643,      -1520.992,         32.766,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:18:30.000,  430093895.971,  384640016.308,      -1521.449,         34.471,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:19:00.000,  430105530.086,  384685671.653,      -1522.647,         34.919,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:19:30.000,  430117169.366,  384731344.604,      -1522.753,         35.114,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:20:00.000,  430128811.355,  384777034.536,      -1523.315,         35.229,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:20:30.000,  430140460.245,  384822744.018,      -1524.415,         34.771,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:21:00.000,  430152112.961,  384868472.261,      -1524.371,         35.752,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:21:30.000,  430163770.031,  384914218.017,      -1524.765,         34.338,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:22:00.000,  430175430.200,  384959983.383,      -1525.660,         32.575,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:22:30.000,  430187098.469,  385005767.106,      -1526.719,         32.754,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:23:00.000,  430198771.447,  385051569.760,      -1527.108,         35.210,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:23:30.000,  430210446.826,  385097390.221,      -1527.786,         34.138,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:24:00.000,  430222129.713,  385143230.797,      -1528.156,         35.057,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:24:30.000,  430233814.036,  385189090.734,      -1529.543,         34.124,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:25:00.000,  430245504.872,  385234968.230,      -1530.096,         34.648,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:25:30.000,  430257202.090,  385280864.586,      -1529.953,         35.090,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:26:00.000,  430268903.309,  385326782.233,      -1530.287,         35.762,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:26:30.000,  430280607.096,  385372718.028,      -1531.937,         35.157,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:27:00.000,  430292317.103,  385418669.699,      -1532.035,         34.957,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:27:30.000,  430304032.798,  385464644.233,      -1533.190,         34.519,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:28:00.000,  430315752.451,  385510637.083,      -1532.770,         34.629,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:28:30.000,  430327479.145,  385556649.577,      -1534.224,         36.737,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:29:00.000,  430339207.504,  385602679.679,      -1535.566,         36.348,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:29:30.000,  430350944.142,  385648730.772,      -1535.666,         38.321,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:30:00.000,  430362683.802,  385694800.585,      -1536.193,         38.727,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:30:30.000,  430374427.948,  385740889.896,      -1537.279,         38.009,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:31:00.000,  430386178.705,  385786998.825,      -1537.886,         38.105,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:31:30.000,  430397933.464,  385833127.898,      -1538.178,         38.339,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:32:00.000,  430409693.467,  385879276.196,      -1538.468,         38.775,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:32:30.000,  430421458.112,  385925443.394,      -1539.045,         38.565,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:33:00.000,  430433227.611,  385971631.711,      -1539.429,         38.823,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:33:30.000,  430445002.762,  386017840.191,      -1541.058,         39.622,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:34:00.000,  430456782.338,  386064066.085,      -1540.646,         39.601,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:34:30.000,  430468568.177,  386110313.400,      -1541.703,         40.355,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:35:00.000,  430480358.679,  386156580.609,      -1542.249,         40.498,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:35:30.000,  430492152.609,  386202866.950,      -1543.510,         40.029,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:36:00.000,  430503953.137,  386249175.017,      -1544.589,         39.988,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:36:30.000,  430515759.618,  386295502.155,      -1544.634,         40.198,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:37:00.000,  430527570.860,  386341850.249,      -1544.704,         41.020,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:37:30.000,  430539384.979,  386388216.226,      -1546.155,         39.754,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:38:00.000,  430551205.127,  386434603.498,      -1546.626,         39.835,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:38:30.000,  430563032.424,  386481012.099,      -1547.296,         40.431,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:39:00.000,  430574863.990,  386527440.546,      -1548.561,         40.753,,,,,,,,,,,,,,,,,,
I01, 2025-01-03 04:39:30.000,  430586699.745,  386573888.917,      -1548.892,         40.570,,,,,,,,,,,,,,,,,,
