> PRN,time,C1C,L1C,D1C,S1C,C1W,S1W,C2W,L2W,D2W,S2W,C2L,L2L,D2L,S2L,C5Q,L5Q,D5Q,S5Q,C1L,L1L,D1L,S1L
I01, 2025-01-10 02:39:30.000,  737501034.171,  590971658.726,      -1464.956,         38.604,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:40:00.000,  737512227.676,  591015586.344,      -1464.190,         39.237,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:40:30.000,  737523423.931,  591059520.400,      -1464.319,         38.895,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:41:00.000,  737534620.455,  591103458.158,      -1465.347,         37.977,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:41:30.000,  737545817.829,  591147400.045,      -1465.193,         38.913,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:42:00.000,  737557016.508,  591191347.391,      -1465.361,         38.985,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:42:30.000,  737568216.490,  591235296.075,      -1464.539,         38.601,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:43:00.000,  737579417.018,  591279252.267,      -1465.760,         36.563,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:43:30.000,  737590619.559,  591323211.944,      -1466.141,         36.809,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:44:00.000,  737601823.321,  591367176.618,      -1465.384,         37.013,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:44:30.000,  737613027.694,  591411144.367,      -1465.642,         37.433,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:45:00.000,  737624234.040,  591455119.804,      -1466.349,         37.142,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:45:30.000,  737635439.652,  591499098.854,      -1466.366,         35.981,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:46:00.000,  737646649.737,  591543082.341,      -1466.478,         35.314,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:46:30.000,  737657858.203,  591587073.066,      -1466.636,         34.452,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:47:00.000,  737669070.163,  591631069.503,      -1466.629,         34.419,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:47:30.000,  737680282.443,  591675068.892,      -1467.164,         34.571,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:48:00.000,  737691496.263,  591719076.633,      -1466.745,         34.343,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:48:30.000,  737702713.836,  591763090.881,      -1467.403,         35.605,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:49:00.000,  737713930.660,  591807109.541,      -1467.339,         34.014,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:49:30.000,  737725148.788,  591851133.768,      -1467.572,         32.910,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:50:00.000,  737736370.352,  591895166.594,      -1467.718,         35.429,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:50:30.000,  737747593.186,  591939205.956,      -1469.064,         34.876,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:51:00.000,  737758817.357,  591983249.817,      -1468.504,         36.518,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:51:30.000,  737770041.456,  592027301.777,      -1467.734,         35.471,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:52:00.000,  737781270.967,  592071363.236,      -1468.672,         35.481,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:52:30.000,  737792498.353,  592115427.247,      -1468.920,         34.705,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:53:00.000,  737803729.433,  592159499.686,      -1468.823,         33.689,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:53:30.000,  737814963.400,  592203579.245,      -1469.506,         34.629,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:54:00.000,  737826197.925,  592247668.073,      -1469.700,         34.271,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:54:30.000,  737837434.486,  592291764.850,      -1470.427,         33.862,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:55:00.000,  737848673.079,  592335865.293,      -1470.361,         33.587,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:55:30.000,  737859914.235,  592379976.567,      -1471.013,         33.036,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:56:00.000,  737871156.532,  592424097.238,      -1471.295,         32.808,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:56:30.000,  737882399.055,  592468223.634,      -1471.194,         30.272,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:57:00.000,  737893644.830,  592512357.653,      -1470.133,         30.740,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:57:30.000,  737904894.068,  592556500.577,      -1471.037,         30.868,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:58:00.000,  737916147.706,  592600652.854,      -1472.728,         32.934,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:58:30.000,  737927400.427,  592644812.555,      -1471.678,         35.257,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:59:00.000,  737938654.407,  592688980.775,      -1472.491,         34.214,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 02:59:30.000,  737949915.152,  592733160.872,      -1473.397,         36.291,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:00:00.000,  737961175.337,  592777345.973,      -1472.970,         36.563,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:00:30.000,  737972436.043,  592821541.027,      -1472.790,         36.185,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:01:00.000,  737983699.543,  592865745.176,      -1473.354,         35.638,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:01:30.000,  737994965.961,  592909959.616,      -1474.884,         34.700,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:02:00.000,  738006237.028,  592954182.551,      -1474.545,         37.233,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:02:30.000,  738017508.419,  592998414.493,      -1474.848,         37.467,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:03:00.000,  738028783.937,  593042659.240,      -1475.250,         38.396,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:03:30.000,  738040060.300,  593086912.496,      -1474.947,         38.288,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:04:00.000,  738051339.116,  593131173.505,      -1475.767,         38.568,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:04:30.000,  738062621.740,  593175446.562,      -1476.027,         38.808,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:05:00.000,  738073906.822,  593219728.596,      -1476.418,         40.029,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:05:30.000,  738085193.040,  593264021.936,      -1476.791,         38.754,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:06:00.000,  738096481.251,  593308324.547,      -1477.137,         37.512,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:06:30.000,  738107773.966,  593352638.400,      -1476.583,         37.104,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:07:00.000,  738119068.631,  593396961.634,      -1478.078,         37.138,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:07:30.000,  738130366.692,  593441294.546,      -1477.710,         38.282,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:08:00.000,  738141667.694,  593485640.378,      -1478.246,         38.012,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:08:30.000,  738152969.841,  593529996.445,      -1479.281,         37.800,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:09:00.000,  738164276.855,  593574364.763,      -1479.362,         38.583,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:09:30.000,  738175585.075,  593618740.884,      -1479.368,         38.586,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:10:00.000,  738186896.479,  593663130.122,      -1479.809,         38.946,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:10:30.000,  738198210.546,  593707530.145,      -1480.104,         38.520,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:11:00.000,  738209528.823,  593751943.331,      -1481.061,         39.264,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:11:30.000,  738220849.393,  593796366.105,      -1481.100,         39.309,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:12:00.000,  738232171.834,  593840801.343,      -1482.076,         38.622,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:12:30.000,  738243499.117,  593885248.160,      -1481.818,         39.123,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:13:00.000,  738254828.043,  593929707.044,      -1481.710,         39.850,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:13:30.000,  738266160.307,  593974177.870,      -1481.658,         39.372,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:14:00.000,  738277496.116,  594018661.501,      -1482.961,         40.217,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:14:30.000,  738288834.411,  594063154.876,      -1483.390,         39.898,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:15:00.000,  738300176.278,  594107661.529,      -1483.650,         40.777,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:15:30.000,  738311521.138,  594152180.869,      -1484.460,         40.172,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:16:00.000,  738322868.581,  594196713.806,      -1484.827,         38.697,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:16:30.000,  738334219.060,  594241257.836,      -1485.258,         38.856,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:17:00.000,  738345574.358,  594285816.316,      -1485.048,         39.120,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:17:30.000,  738356932.567,  594330385.448,      -1486.331,         39.793,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:18:00.000,  738368293.026,  594374966.808,      -1486.368,         40.696,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:18:30.000,  738379656.761,  594419562.249,      -1486.661,         40.234,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:19:00.000,  738391024.885,  594464170.531,      -1488.045,         41.023,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:19:30.000,  738402395.702,  594508792.514,      -1487.494,         40.462,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:20:00.000,  738413769.651,  594553428.497,      -1488.868,         39.730,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:20:30.000,  738425147.199,  594598076.306,      -1487.840,         40.548,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:21:00.000,  738436528.694,  594642738.173,      -1489.125,         40.644,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:21:30.000,  738447913.749,  594687415.808,      -1489.587,         40.839,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:22:00.000,  738459301.704,  594732103.967,      -1489.857,         40.808,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:22:30.000,  738470692.875,  594776807.710,      -1490.507,         39.997,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:23:00.000,  738482088.593,  594821526.972,      -1490.773,         39.994,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:23:30.000,  738493487.420,  594866256.525,      -1490.779,         40.822,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:24:00.000,  738504889.458,  594911001.656,      -1491.128,         40.555,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:24:30.000,  738516295.060,  594955760.192,      -1492.249,         40.391,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:25:00.000,  738527704.267,  595000534.858,      -1492.185,         39.874,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:25:30.000,  738539117.548,  595045321.725,      -1494.072,         39.574,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:26:00.000,  738550535.201,  595090125.432,      -1493.095,         40.482,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:26:30.000,  738561956.681,  595134942.361,      -1494.108,         40.763,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:27:00.000,  738573379.918,  595179772.040,      -1494.326,         40.756,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:27:30.000,  738584808.654,  595224621.101,      -1494.915,         39.988,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:28:00.000,  738596240.223,  595269481.357,      -1495.304,         39.462,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:28:30.000,  738607676.742,  595314358.791,      -1495.856,         40.424,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:29:00.000,  738619116.532,  595359252.006,      -1498.041,         40.613,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:29:30.000,  738630559.628,  595404156.605,      -1496.463,         40.710,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:30:00.000,  738642007.245,  595449078.248,      -1497.953,         40.949,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:30:30.000,  738653458.151,  595494015.524,      -1497.716,         40.975,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:31:00.000,  738664913.189,  595538967.428,      -1498.632,         40.479,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:31:30.000,  738676372.552,  595583935.554,      -1498.683,         41.037,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:32:00.000,  738687834.372,  595628917.655,      -1499.565,         39.504,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:32:30.000,  738699301.634,  595673917.727,      -1500.412,         39.324,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:33:00.000,  738710773.336,  595718932.044,      -1500.692,         39.793,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:33:30.000,  738722248.228,  595763961.439,      -1501.859,         40.272,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:34:00.000,  738733727.090,  595809007.639,      -1502.425,         39.985,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:34:30.000,  738745209.745,  595854068.467,      -1502.888,         39.063,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:35:00.000,  738756697.749,  595899145.518,      -1502.878,         40.482,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:35:30.000,  738768188.616,  595944240.346,      -1503.599,         39.571,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:36:00.000,  738779683.374,  595989349.241,      -1504.091,         38.709,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:36:30.000,  738791181.813,  596034474.223,      -1503.810,         36.983,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:37:00.000,  738802686.286,  596079617.249,      -1505.112,         36.529,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:37:30.000,  738814192.889,  596124775.311,      -1505.000,         36.405,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:38:00.000,  738825705.448,  596169948.672,      -1506.472,         37.758,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:38:30.000,  738837222.733,  596215141.508,      -1506.579,         38.610,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:39:00.000,  738848741.199,  596260350.417,      -1507.118,         36.639,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:39:30.000,  738860265.827,  596305574.426,      -1507.186,         36.650,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:40:00.000,  738871796.084,  596350816.821,      -1507.625,         38.336,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:40:30.000,  738883328.744,  596396076.076,      -1508.567,         37.425,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:41:00.000,  738894866.556,  596441352.487,      -1509.685,         37.077,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:41:30.000,  738906409.151,  596486646.575,      -1510.107,         37.686,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:42:00.000,  738917955.200,  596531955.365,      -1510.352,         38.613,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:42:30.000,  738929506.516,  596577283.361,      -1510.072,         37.849,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:43:00.000,  738941061.193,  596622628.649,      -1511.252,         36.628,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:43:30.000,  738952618.857,  596667989.596,      -1512.590,         35.152,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:44:00.000,  738964184.554,  596713368.900,      -1512.670,         37.463,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:44:30.000,  738975753.528,  596758765.681,      -1513.091,         37.837,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:45:00.000,  738987324.626,  596804179.963,      -1514.494,         36.064,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:45:30.000,  738998902.275,  596849611.716,      -1515.586,         36.280,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:46:00.000,  739010483.852,  596895062.186,      -1515.096,         35.890,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:46:30.000,  739022071.133,  596940528.587,      -1516.888,         36.287,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:47:00.000,  739033660.256,  596986014.187,      -1517.071,         34.733,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:47:30.000,  739045255.586,  597031516.570,      -1516.560,         32.168,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:48:00.000,  739056855.506,  597077036.631,      -1517.859,         33.473,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:48:30.000,  739068460.932,  597122575.309,      -1518.084,         32.820,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:49:00.000,  739080069.743,  597168131.798,      -1519.479,         33.772,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:49:30.000,  739091681.819,  597213706.716,      -1519.637,         32.251,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:50:00.000,  739103302.304,  597259299.224,      -1519.861,         33.748,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:50:30.000,  739114924.921,  597304911.527,      -1521.251,         34.319,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:51:00.000,  739126553.604,  597350539.341,      -1521.702,         34.614,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:51:30.000,  739138185.432,  597396187.413,      -1522.359,         34.657,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:52:00.000,  739149824.568,  597441855.291,      -1522.730,         35.919,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:52:30.000,  739161463.050,  597487538.829,      -1522.814,         32.677,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:53:00.000,  739173109.959,  597533243.135,      -1522.359,         32.946,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:53:30.000,  739184763.161,  597578966.046,      -1524.542,         34.019,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:54:00.000,  739196417.251,  597624706.866,      -1524.450,         32.150,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:54:30.000,  739208079.060,  597670466.341,      -1525.934,         33.443,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:55:00.000,  739219744.342,  597716246.169,      -1526.462,         33.162,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:55:30.000,  739231413.835,  597762042.674,      -1527.516,         31.570,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:56:00.000,  739243090.185,  597807859.974,      -1528.432,         34.105,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:56:30.000,  739254771.565,  597853694.995,      -1528.556,         35.652,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:57:00.000,  739266455.615,  597899551.199,      -1528.890,         34.667,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:57:30.000,  739278145.968,  597945422.720,      -1529.301,         35.390,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:58:00.000,  739289841.455,  597991315.326,      -1530.985,         37.198,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:58:30.000,  739301540.641,  598037227.270,      -1529.780,         37.584,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:59:00.000,  739313245.903,  598083158.779,      -1530.658,         39.030,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 03:59:30.000,  739324954.639,  598129108.356,      -1532.754,         37.285,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:00:00.000,  739336669.716,  598175078.587,      -1533.317,         38.787,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:00:30.000,  739348388.676,  598221068.275,      -1533.295,         39.733,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:01:00.000,  739360113.362,  598267076.211,      -1533.833,         40.265,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:01:30.000,  739371842.589,  598313105.227,      -1534.671,         41.073,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:02:00.000,  739383576.804,  598359154.008,      -1535.520,         40.212,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:02:30.000,  739395315.059,  598405221.736,      -1535.771,         38.706,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:03:00.000,  739407060.743,  598451310.334,      -1536.475,         39.369,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:03:30.000,  739418809.713,  598497415.440,      -1536.439,         39.715,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:04:00.000,  739430563.902,  598543543.028,      -1537.610,         39.637,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:04:30.000,  739442323.308,  598589689.484,      -1538.913,         39.814,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:05:00.000,  739454088.284,  598635857.154,      -1539.342,         40.117,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:05:30.000,  739465857.326,  598682043.354,      -1541.167,         39.874,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:06:00.000,  739477632.612,  598728249.660,      -1540.964,         40.212,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:06:30.000,  739489412.896,  598774476.514,      -1540.510,         40.589,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:07:00.000,  739501197.597,  598820723.672,      -1541.386,         39.417,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:07:30.000,  739512986.062,  598866989.146,      -1542.822,         38.790,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:08:00.000,  739524782.291,  598913275.691,      -1543.068,         39.709,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:08:30.000,  739536582.473,  598959582.117,      -1543.370,         40.307,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:09:00.000,  739548389.301,  599005911.059,      -1544.443,         41.282,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:09:30.000,  739560198.779,  599052257.990,      -1545.405,         40.360,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:10:00.000,  739572014.247,  599098626.344,      -1545.438,         40.191,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:10:30.000,  739583835.380,  599145014.097,      -1546.983,         41.023,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:11:00.000,  739595661.822,  599191421.603,      -1547.739,         41.292,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:11:30.000,  739607493.604,  599237851.442,      -1547.542,         41.552,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:12:00.000,  739619330.219,  599284300.444,      -1548.066,         41.797,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:12:30.000,  739631171.311,  599330769.501,      -1548.642,         41.530,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:13:00.000,  739643018.705,  599377260.387,      -1549.974,         40.930,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:13:30.000,  739654871.033,  599423771.392,      -1551.210,         41.490,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:14:00.000,  739666728.899,  599470304.248,      -1551.295,         40.911,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:14:30.000,  739678591.039,  599516853.508,      -1552.022,         41.046,,,,,,,,,,,,,,,,,,
I01, 2025-01-10 04:15:00.000,  739690459.313,  599563427.246,      -1553.126,         40.992,,,,,,,,,,,,,,,,,,
