> PRN,time,C1C,L1C,D1C,S1C,C1W,S1W,C2W,L2W,D2W,S2W,C2L,L2L,D2L,S2L,C5Q,L5Q,D5Q,S5Q,C1L,L1L,D1L,S1L
I01, 2025-01-24 02:39:00.000,  803543725.984,  925922601.804,      -1502.902,         38.471,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:39:30.000,  803555226.885,  925967730.345,      -1504.818,         39.237,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:40:00.000,  803566730.746,  926012876.747,      -1504.902,         38.201,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:40:30.000,  803578238.254,  926058036.075,      -1505.543,         39.174,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:41:00.000,  803589752.018,  926103215.150,      -1506.112,         38.838,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:41:30.000,  803601268.279,  926148409.072,      -1507.017,         37.890,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:42:00.000,  803612788.726,  926193619.465,      -1506.394,         37.270,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:42:30.000,  803624314.111,  926238848.133,      -1507.829,         38.228,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:43:00.000,  803635842.583,  926284090.330,      -1508.254,         36.779,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:43:30.000,  803647376.346,  926329351.478,      -1508.098,         37.112,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:44:00.000,  803658914.676,  926374627.571,      -1508.814,         36.975,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:44:30.000,  803670455.855,  926419920.273,      -1510.285,         37.176,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:45:00.000,  803682001.633,  926465231.455,      -1510.797,         36.163,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:45:30.000,  803693553.652,  926510557.933,      -1511.440,         38.189,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:46:00.000,  803705109.144,  926555901.848,      -1512.133,         38.574,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:46:30.000,  803716667.334,  926601261.899,      -1511.691,         38.219,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:47:00.000,  803728230.601,  926646639.979,      -1511.809,         37.176,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:47:30.000,  803739797.843,  926692035.957,      -1513.052,         36.113,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:48:00.000,  803751370.737,  926737448.370,      -1514.532,         36.461,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:48:30.000,  803762948.588,  926782877.626,      -1515.270,         38.210,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:49:00.000,  803774528.933,  926828325.298,      -1514.902,         36.431,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:49:30.000,  803786113.723,  926873789.077,      -1515.472,         35.538,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:50:00.000,  803797702.755,  926919270.559,      -1516.245,         36.076,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:50:30.000,  803809298.628,  926964772.580,      -1517.492,         35.448,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:51:00.000,  803820899.330,  927010289.915,      -1517.693,         37.259,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:51:30.000,  803832501.585,  927055824.207,      -1517.437,         35.833,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:52:00.000,  803844109.078,  927101377.318,      -1518.286,         34.605,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:52:30.000,  803855722.973,  927146949.350,      -1519.706,         35.567,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:53:00.000,  803867340.752,  927192540.148,      -1520.273,         34.529,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:53:30.000,  803878961.585,  927238147.569,      -1520.080,         33.126,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:54:00.000,  803890586.481,  927283771.228,      -1520.346,         31.336,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:54:30.000,  803902219.110,  927329414.522,      -1521.307,         33.192,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:55:00.000,  803913855.627,  927375077.383,      -1522.506,         34.229,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:55:30.000,  803925496.368,  927420757.469,      -1522.934,         33.515,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:56:00.000,  803937141.844,  927466454.972,      -1523.531,         34.681,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:56:30.000,  803948789.157,  927512170.343,      -1524.158,         33.892,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:57:00.000,  803960443.554,  927557904.710,      -1524.979,         33.910,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:57:30.000,  803972104.260,  927603658.132,      -1525.370,         34.733,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:58:00.000,  803983769.718,  927649429.763,      -1526.537,         34.333,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:58:30.000,  803995436.553,  927695220.997,      -1527.412,         32.257,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:59:00.000,  804007108.015,  927741029.069,      -1527.738,         31.268,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 02:59:30.000,  804018787.136,  927786856.204,      -1528.577,         32.323,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:00:00.000,  804030470.249,  927832702.354,      -1528.320,         34.281,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:00:30.000,  804042157.636,  927878567.601,      -1529.440,         32.784,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:01:00.000,  804053850.356,  927924451.902,      -1529.756,         32.952,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:01:30.000,  804065548.742,  927970355.475,      -1530.938,         34.595,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:02:00.000,  804077249.202,  928016277.541,      -1531.084,         34.410,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:02:30.000,  804088958.133,  928062218.287,      -1533.139,         36.439,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:03:00.000,  804100668.889,  928108177.515,      -1532.651,         36.499,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:03:30.000,  804112385.485,  928154157.370,      -1532.253,         36.699,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:04:00.000,  804124107.368,  928200156.194,      -1534.424,         36.998,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:04:30.000,  804135834.702,  928246172.128,      -1533.527,         38.018,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:05:00.000,  804147565.175,  928292210.355,      -1534.509,         36.578,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:05:30.000,  804159301.380,  928338266.592,      -1535.741,         36.159,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:06:00.000,  804171043.738,  928384341.791,      -1536.607,         39.529,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:06:30.000,  804182790.040,  928430437.541,      -1536.880,         39.108,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:07:00.000,  804194540.622,  928476551.974,      -1537.287,         38.742,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:07:30.000,  804206298.149,  928522689.614,      -1537.926,         39.601,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:08:00.000,  804218058.329,  928568841.109,      -1538.352,         40.188,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:08:30.000,  804229824.244,  928615015.367,      -1539.478,         38.372,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:09:00.000,  804241596.278,  928661208.595,      -1540.082,         39.529,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:09:30.000,  804253372.240,  928707422.230,      -1541.190,         38.862,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:10:00.000,  804265153.028,  928753655.675,      -1541.923,         38.174,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:10:30.000,  804276939.407,  928799907.347,      -1541.874,         39.246,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:11:00.000,  804288731.941,  928846181.269,      -1542.897,         39.384,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:11:30.000,  804300529.300,  928892474.886,      -1543.413,         40.710,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:12:00.000,  804312329.668,  928938786.651,      -1544.409,         40.060,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:12:30.000,  804324136.082,  928985119.633,      -1544.425,         39.535,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:13:00.000,  804335949.301,  929031473.483,      -1545.227,         40.207,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:13:30.000,  804347766.687,  929077845.789,      -1546.806,         41.147,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:14:00.000,  804359587.510,  929124239.701,      -1546.435,         39.961,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:14:30.000,  804371415.289,  929170652.373,      -1547.721,         39.865,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:15:00.000,  804383247.524,  929217084.342,      -1548.551,         40.968,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:15:30.000,  804395085.734,  929263539.512,      -1549.696,         40.961,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:16:00.000,  804406927.557,  929310012.314,      -1549.605,         40.620,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:16:30.000,  804418776.893,  929356507.195,      -1550.617,         42.027,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:17:00.000,  804430628.940,  929403021.464,      -1551.167,         41.337,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:17:30.000,  804442487.082,  929449556.809,      -1552.571,         40.541,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:18:00.000,  804454350.259,  929496111.204,      -1551.757,         40.980,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:18:30.000,  804466219.033,  929542687.167,      -1554.326,         41.008,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:19:00.000,  804478093.938,  929589284.555,      -1553.743,         41.173,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:19:30.000,  804489972.935,  929635899.861,      -1553.442,         41.897,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:20:00.000,  804501856.886,  929682537.611,      -1556.145,         41.080,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:20:30.000,  804513746.634,  929729195.921,      -1555.419,         41.004,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:21:00.000,  804525640.731,  929775873.008,      -1556.716,         40.319,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:21:30.000,  804537541.966,  929822574.400,      -1556.885,         40.939,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:22:00.000,  804549447.174,  929869293.074,      -1557.275,         41.108,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:22:30.000,  804561358.225,  929916034.749,      -1558.737,         40.942,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:23:00.000,  804573273.457,  929962794.881,      -1559.111,         40.565,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:23:30.000,  804585195.353,  930009578.608,      -1559.157,         41.039,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:24:00.000,  804597121.882,  930056382.171,      -1560.690,         40.825,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:24:30.000,  804609053.372,  930103207.298,      -1562.279,         40.391,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:25:00.000,  804620990.783,  930150051.312,      -1562.080,         40.484,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:25:30.000,  804632933.671,  930196917.395,      -1563.611,         40.882,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:26:00.000,  804644881.506,  930243805.599,      -1562.717,         40.174,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:26:30.000,  804656834.846,  930290714.063,      -1564.558,         39.925,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:27:00.000,  804668794.258,  930337641.840,      -1564.869,         41.056,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:27:30.000,  804680757.517,  930384593.408,      -1564.625,         40.441,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:28:00.000,  804692727.668,  930431564.486,      -1565.670,         40.431,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:28:30.000,  804704702.182,  930478555.250,      -1567.065,         40.679,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:29:00.000,  804716682.540,  930525569.788,      -1567.858,         40.665,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:29:30.000,  804728668.697,  930572604.071,      -1568.088,         41.611,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:30:00.000,  804740658.259,  930619657.702,      -1568.753,         40.567,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:30:30.000,  804752655.116,  930666735.789,      -1569.737,         40.338,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:31:00.000,  804764656.326,  930713834.127,      -1570.684,         39.625,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:31:30.000,  804776664.043,  930760953.339,      -1570.779,         40.477,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:32:00.000,  804788675.935,  930808093.206,      -1572.306,         39.405,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:32:30.000,  804800694.293,  930855253.878,      -1572.831,         39.871,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:33:00.000,  804812717.778,  930902437.510,      -1572.937,         40.577,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:33:30.000,  804824746.338,  930949640.683,      -1574.476,         40.157,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:34:00.000,  804836779.727,  930996866.087,      -1573.985,         38.925,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:34:30.000,  804848820.540,  931044114.012,      -1575.247,         39.219,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:35:00.000,  804860864.183,  931091379.582,      -1575.953,         39.099,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:35:30.000,  804872915.336,  931138668.658,      -1576.860,         39.426,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:36:00.000,  804884970.923,  931185979.125,      -1576.157,         38.432,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:36:30.000,  804897032.496,  931233311.235,      -1578.317,         38.459,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:37:00.000,  804909099.334,  931280664.631,      -1578.798,         38.435,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:37:30.000,  804921171.642,  931328039.551,      -1579.633,         37.879,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:38:00.000,  804933248.301,  931375435.569,      -1581.084,         37.089,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:38:30.000,  804945331.674,  931422854.242,      -1581.237,         36.370,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:39:00.000,  804957421.650,  931470291.736,      -1581.860,         37.887,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:39:30.000,  804969515.851,  931517752.436,      -1582.651,         38.003,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:40:00.000,  804981615.065,  931565234.093,      -1583.406,         37.327,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:40:30.000,  804993719.902,  931612739.169,      -1583.595,         36.779,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:41:00.000,  805005831.552,  931660264.378,      -1584.539,         37.456,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:41:30.000,  805017947.901,  931707812.272,      -1584.232,         37.074,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:42:00.000,  805030067.906,  931755378.756,      -1586.480,         35.419,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:42:30.000,  805042195.547,  931802967.850,      -1587.144,         36.057,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:43:00.000,  805054327.961,  931850580.581,      -1587.616,         36.102,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:43:30.000,  805066465.154,  931898212.083,      -1588.943,         34.752,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:44:00.000,  805078610.609,  931945866.571,      -1589.806,         35.710,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:44:30.000,  805090759.286,  931993541.405,      -1589.539,         36.877,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:45:00.000,  805102911.217,  932041239.439,      -1589.555,         33.665,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:45:30.000,  805115073.686,  932088958.889,      -1591.215,         35.786,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:46:00.000,  805127238.193,  932136697.888,      -1591.737,         35.548,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:46:30.000,  805139409.650,  932184458.246,      -1592.641,         36.427,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:47:00.000,  805151585.020,  932232242.949,      -1592.650,         34.171,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:47:30.000,  805163766.256,  932280045.591,      -1594.055,         33.251,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:48:00.000,  805175954.435,  932327871.636,      -1595.277,         34.638,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:48:30.000,  805188147.567,  932375719.955,      -1594.746,         35.357,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:49:00.000,  805200347.263,  932423589.011,      -1596.113,         36.503,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:49:30.000,  805212549.669,  932471480.091,      -1597.209,         35.410,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:50:00.000,  805224758.673,  932519392.063,      -1597.509,         35.219,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:50:30.000,  805236972.145,  932567325.621,      -1597.728,         34.010,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:51:00.000,  805249194.357,  932615278.828,      -1597.969,         35.748,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:51:30.000,  805261419.091,  932663254.761,      -1599.412,         35.810,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:52:00.000,  805273650.286,  932711253.636,      -1600.863,         36.181,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:52:30.000,  805285886.985,  932759272.928,      -1600.504,         36.563,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:53:00.000,  805298129.367,  932807313.276,      -1600.455,         36.367,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:53:30.000,  805310376.281,  932855374.276,      -1602.087,         36.370,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:54:00.000,  805322629.228,  932903459.299,      -1602.882,         36.639,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:54:30.000,  805334887.975,  932951562.566,      -1603.756,         37.418,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:55:00.000,  805347151.407,  932999689.480,      -1604.597,         36.541,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:55:30.000,  805359419.801,  933047837.186,      -1605.360,         35.519,,,,,,,,,,,,,,,,,,
I01, 2025-01-24 03:56:00.000,  805371694.518,  933096005.580,      -1606.011,         36.805,,,,,,,,,,,,,,,,,,
